Date,NORTH AMERICA EQUAL WEIGHTED
2010-10-28,2005.8347244266217
2010-10-29,2015.559489570441
2010-11-01,2016.485521855395
2010-11-02,2033.3610324645588
2010-11-03,2036.3798822829604
2010-11-04,2077.5845520842677
2010-11-05,2086.682593762881
2010-11-08,2086.0971618484955
2010-11-09,2068.2528268444803
2010-11-10,2077.0462434821043
2010-11-11,2074.334157072294
2010-11-12,2044.8222742508492
2010-11-15,2044.1752376153104
2010-11-16,2007.239721538581
2010-11-17,2014.5418269895392
2010-11-18,2043.5626552953295
2010-11-19,2052.2667504161495
2010-11-22,2055.3421874575133
2010-11-23,2027.3964193226766
2010-11-24,2063.4845130412136
2010-11-25,2065.131797099786
2010-11-26,2048.3605476135785
2010-11-29,2043.1915769333152
2010-11-30,2034.844365424131
2010-12-01,2078.6206679752186
2010-12-02,2109.0384585522484
2010-12-03,2116.978242097115
2010-12-06,2117.4016316766106
2010-12-07,2116.570053725531
2010-12-08,2115.3707168307606
2010-12-09,2121.8624879163076
2010-12-10,2135.2736737594455
2010-12-13,2136.984253636044
2010-12-14,2137.715146421298
2010-12-15,2127.524935769372
2010-12-16,2140.9683277412296
2010-12-17,2146.9834350034976
2010-12-20,2150.6974562948076
2010-12-21,2167.3230896021964
2010-12-22,2173.077942859535
2010-12-23,2169.48775948494
2010-12-24,2171.049579941817
2010-12-27,2171.676622546943
2010-12-28,2173.747826828155
2010-12-29,2179.361568841406
2010-12-30,2177.8992797706833
2010-12-31,2177.3543233170676
2011-01-03,2199.3003567389997
2011-01-04,2186.0840758446793
2011-01-05,2195.9745655220067
2011-01-06,2190.283937143479
2011-01-07,2190.177671223487
2011-01-10,2188.000126253385
2011-01-11,2201.4202841543374
2011-01-12,2221.1365648100536
2011-01-13,2217.5672247535276
2011-01-14,2230.1147026395115
2011-01-17,2231.102674747221
2011-01-18,2239.4477344670404
2011-01-19,2210.2810258331388
2011-01-20,2201.212143447899
2011-01-21,2203.756024143246
2011-01-24,2218.6536757599893
2011-01-25,2216.0320987440405
2011-01-26,2234.7686716710946
2011-01-27,2241.1812608472965
2011-01-28,2204.134919139777
2011-01-31,2221.0075067861503
2011-02-01,2255.5977990175943
2011-02-02,2251.4188244545157
2011-02-03,2260.7472066982914
2011-02-04,2268.51671622889
2011-02-07,2281.9197472854135
2011-02-08,2290.4540198681093
2011-02-09,2281.6544626181817
2011-02-10,2289.3631088911175
2011-02-11,2303.7616451581803
2011-02-14,2310.6842745654826
2011-02-15,2303.483377747087
2011-02-16,2320.960134807195
2011-02-17,2332.6552254320786
2011-02-18,2336.4964525766313
2011-02-21,2336.1031576707583
2011-02-22,2284.23663007638
2011-02-23,2262.6461679251943
2011-02-24,2264.8126375612273
2011-02-25,2299.120915709964
2011-02-28,2310.664078287041
2011-03-01,2276.659346879356
2011-03-02,2282.460531438662
2011-03-03,2319.32477061245
2011-03-04,2306.7737873158003
2011-03-07,2284.62872417129
2011-03-08,2302.736088331407
2011-03-09,2297.2136553052264
2011-03-10,2255.0884920009053
2011-03-11,2270.5844695695164
2011-03-14,2257.954558812258
2011-03-15,2235.198294869985
2011-03-16,2203.684908923006
2011-03-17,2229.6832443271246
2011-03-18,2242.9299155520935
2011-03-21,2278.689750636323
2011-03-22,2269.110762539397
2011-03-23,2274.888640908734
2011-03-24,2296.7677439198114
2011-03-25,2303.9130605745595
2011-03-28,2293.5592083463825
2011-03-29,2308.9791485657884
2011-03-30,2332.9084443456645
2011-03-31,2333.149516190821
2011-04-01,2350.2497355004707
2011-04-04,2350.6203652393606
2011-04-05,2355.7721663267707
2011-04-06,2360.4252517490995
2011-04-07,2352.9183975502324
2011-04-08,2345.4569263351837
2011-04-11,2335.23476817898
2011-04-12,2313.0131348078135
2011-04-13,2318.920220446442
2011-04-14,2319.0288920118446
2011-04-15,2332.000357897516
2011-04-18,2302.576357365467
2011-04-19,2317.6916778522263
2011-04-20,2352.2814087721204
2011-04-21,2366.286761446137
2011-04-22,2366.286761446137
2011-04-25,2360.252985107869
2011-04-26,2379.0858882068524
2011-04-27,2388.4153559649517
2011-04-28,2398.465237746628
2011-04-29,2404.4367975586174
2011-05-02,2402.9061807805456
2011-05-03,2383.106763615229
2011-05-04,2364.9082754213696
2011-05-05,2347.481862960507
2011-05-06,2361.642772220707
2011-05-09,2374.421636895606
2011-05-10,2396.8656154377395
2011-05-11,2373.2617803755957
2011-05-12,2381.3407206423985
2011-05-13,2364.8605405660483
2011-05-16,2351.6698712563157
2011-05-17,2346.379821646434
2011-05-18,2373.8849978345124
2011-05-19,2380.5911542776707
2011-05-20,2366.2360410736983
2011-05-23,2337.2645240840097
2011-05-24,2331.918485736783
2011-05-25,2342.7554556459454
2011-05-26,2354.467633866032
2011-05-27,2367.3281253999935
2011-05-30,2367.620003542197
2011-05-31,2389.0248579617996
2011-06-01,2333.7253857849605
2011-06-02,2330.385184448758
2011-06-03,2305.3989868317094
2011-06-06,2275.6575811429807
2011-06-07,2279.9647899799143
2011-06-08,2262.1301014498895
2011-06-09,2278.180151093801
2011-06-10,2244.6931785730335
2011-06-13,2238.996055127772
2011-06-14,2274.2714204408344
2011-06-15,2235.7136498046966
2011-06-16,2228.3929386593213
2011-06-17,2235.076699346698
2011-06-20,2249.1004555150275
2011-06-21,2286.983825252659
2011-06-22,2276.635337563175
2011-06-23,2269.9014211279314
2011-06-24,2245.810876581524
2011-06-27,2259.366885124913
2011-06-28,2290.1918068939
2011-06-29,2312.371137090146
2011-06-30,2334.92559373162
2011-07-01,2366.839349767085
2011-07-04,2368.9050232680606
2011-07-05,2365.699458419487
2011-07-06,2365.6441582379352
2011-07-07,2391.338069000655
2011-07-08,2371.1192131044468
2011-07-11,2321.477380003688
2011-07-12,2316.1234564731267
2011-07-13,2327.823504786711
2011-07-14,2306.5968736351942
2011-07-15,2321.805357212557
2011-07-18,2295.967156890606
2011-07-19,2335.886937449677
2011-07-20,2335.8226756808626
2011-07-21,2363.261954560809
2011-07-22,2365.253769650771
2011-07-25,2351.6657262800063
2011-07-26,2341.2881468501496
2011-07-27,2287.6132366289785
2011-07-28,2280.228445028567
2011-07-29,2268.3603486665656
2011-08-01,2252.1783948030898
2011-08-02,2190.383639493803
2011-08-03,2200.0985613679027
2011-08-04,2085.3708987482714
2011-08-05,2068.3422525040255
2011-08-08,1921.8201647504013
2011-08-09,2017.9218521888972
2011-08-10,1954.3647576926032
2011-08-11,2042.7516960130647
2011-08-12,2053.0919904649895
2011-08-15,2100.860005074154
2011-08-16,2077.372334624248
2011-08-17,2074.7031347262364
2011-08-18,1975.5086436840925
2011-08-19,1948.8697483959
2011-08-22,1950.394030871228
2011-08-23,2013.8082122234298
2011-08-24,2038.4584559593434
2011-08-25,2004.6974204311396
2011-08-26,2038.1048869507486
2011-08-29,2104.024913313705
2011-08-30,2114.278478550097
2011-08-31,2128.6581511155805
2011-09-01,2101.131981747278
2011-09-02,2045.2559758535194
2011-09-05,2042.096350336324
2011-09-06,2025.9341385084601
2011-09-07,2091.6559131181
2011-09-08,2069.0873081333693
2011-09-09,2010.5568068947184
2011-09-12,2015.4996339592465
2011-09-13,2040.8044934548448
2011-09-14,2071.505665461137
2011-09-15,2101.0849837196047
2011-09-16,2105.3632199301755
2011-09-19,2078.325009744805
2011-09-20,2070.539390387509
2011-09-21,2004.6618036368905
2011-09-22,1927.2632141594604
2011-09-23,1938.8248474476281
2011-09-26,1978.493367081439
2011-09-27,2009.4737583443898
2011-09-28,1957.3865824294617
2011-09-29,1966.812467060562
2011-09-30,1915.9224815833952
2011-10-03,1845.920683946391
2011-10-04,1887.9839379845246
2011-10-05,1931.4327806471354
2011-10-06,1978.6051225293304
2011-10-07,1956.873896204764
2011-10-10,2016.7603331233117
2011-10-11,2022.3979930859666
2011-10-12,2050.291351413096
2011-10-13,2042.6821574619494
2011-10-14,2080.391856489024
2011-10-17,2035.3972644450225
2011-10-18,2080.53926201945
2011-10-19,2054.7575300927465
2011-10-20,2061.665015902372
2011-10-21,2110.0423198389663
2011-10-24,2152.7093083660525
2011-10-25,2104.8450257231416
2011-10-26,2125.854331186318
2011-10-27,2208.8447411375532
2011-10-28,2212.0140118985432
2011-10-31,2156.9513897638526
2011-11-01,2093.040079120597
2011-11-02,2129.08502870074
2011-11-03,2170.117732671238
2011-11-04,2162.8944184809284
2011-11-07,2170.2398110240983
2011-11-08,2192.8672611796637
2011-11-09,2107.4909418079114
2011-11-10,2120.657492875552
2011-11-11,2166.526311424427
2011-11-14,2144.3646020715614
2011-11-15,2152.9567704225315
2011-11-16,2121.5447317642743
2011-11-17,2078.8465552631465
2011-11-18,2077.0112693134124
2011-11-21,2038.4687811027825
2011-11-22,2029.6531385701273
2011-11-23,1979.6483910891247
2011-11-24,1977.4920371600006
2011-11-25,1975.6998572450045
2011-11-28,2036.6021639562837
2011-11-29,2043.0485130300224
2011-11-30,2137.014589867126
2011-12-01,2130.343640732278
2011-12-02,2129.5220231970347
2011-12-05,2153.7176107775026
2011-12-06,2149.591980368908
2011-12-07,2151.5114999789653
2011-12-08,2098.409070426203
2011-12-09,2131.6861860513436
2011-12-12,2099.0291459483296
2011-12-13,2068.7639241328343
2011-12-14,2035.9509401673115
2011-12-15,2044.9446959530044
2011-12-16,2056.8435865411093
2011-12-19,2026.6980289351266
2011-12-20,2090.3329579617844
2011-12-21,2096.3274253416707
2011-12-22,2120.2572574357528
2011-12-23,2135.6245500685623
2011-12-26,2135.6245500685623
2011-12-27,2135.2521897750335
2011-12-28,2103.424712318654
2011-12-29,2126.9545387320445
2011-12-30,2124.384685816311
2012-01-02,2124.384685816311
2012-01-03,2159.775062533176
2012-01-04,2157.028432254165
2012-01-05,2164.286814182028
2012-01-06,2159.891158512854
2012-01-09,2164.2746187223233
2012-01-10,2192.3460706956203
2012-01-11,2195.1161769631444
2012-01-12,2203.9948223619135
2012-01-13,2189.654337836059
2012-01-16,2192.248457097749
2012-01-17,2198.407009815112
2012-01-18,2228.7039718371934
2012-01-19,2244.736220095812
2012-01-20,2239.951978849577
2012-01-23,2246.585641785964
2012-01-24,2246.100477791952
2012-01-25,2270.8801694782683
2012-01-26,2261.057437785502
2012-01-27,2261.0217034816656
2012-01-30,2250.159893459306
2012-01-31,2251.808870954598
2012-02-01,2281.4732652532794
2012-02-02,2287.511040992815
2012-02-03,2322.8473060282486
2012-02-06,2319.6545681187827
2012-02-07,2320.6705494378584
2012-02-08,2325.546942356265
2012-02-09,2331.1790966013605
2012-02-10,2307.932083517197
2012-02-13,2321.197563937125
2012-02-14,2317.344406170174
2012-02-15,2314.3644603861903
2012-02-16,2343.100966057331
2012-02-17,2345.736619171307
2012-02-20,2347.307487884426
2012-02-21,2343.550545436223
2012-02-22,2336.078674249408
2012-02-23,2350.89626403666
2012-02-24,2353.186788448902
2012-02-27,2352.6540753435784
2012-02-28,2355.462173703623
2012-02-29,2345.7988012237142
2012-03-01,2360.161410121148
2012-03-02,2348.189773536046
2012-03-05,2331.44616129021
2012-03-06,2287.308993389024
2012-03-07,2305.3394956291977
2012-03-08,2334.1692842956377
2012-03-09,2349.2895050874317
2012-03-12,2339.995716663324
2012-03-13,2380.2209463538825
2012-03-14,2367.545236540846
2012-03-15,2385.797068072572
2012-03-16,2389.1429729955503
2012-03-19,2394.543992831937
2012-03-20,2379.330016428639
2012-03-21,2379.5823422747326
2012-03-22,2356.6797509298653
2012-03-23,2368.3867209600835
2012-03-26,2400.03753588786
2012-03-27,2390.444206508579
2012-03-28,2372.445509782738
2012-03-29,2368.717301589309
2012-03-30,2377.401552045173
2012-04-02,2398.1322975707344
2012-04-03,2387.531875655283
2012-04-04,2357.7501225055835
2012-04-05,2355.08002658463
2012-04-06,2355.08002658463
2012-04-09,2323.823838480402
2012-04-10,2281.643473875034
2012-04-11,2303.831358001212
2012-04-12,2342.189631435999
2012-04-13,2314.210759430036
2012-04-16,2310.5412545422664
2012-04-17,2346.6152493098853
2012-04-18,2337.15527025712
2012-04-19,2329.557907119635
2012-04-20,2332.590139211899
2012-04-23,2307.250673103596
2012-04-24,2315.087541634844
2012-04-25,2347.921914613183
2012-04-26,2365.2264099524614
2012-04-27,2375.202199626175
2012-04-30,2368.0027123428185
2012-05-01,2382.2083471917776
2012-05-02,2373.145430005529
2012-05-03,2347.0434638093875
2012-05-04,2309.232788619667
2012-05-07,2308.7514754073686
2012-05-08,2292.2501311994733
2012-05-09,2280.6460388766545
2012-05-10,2286.3821634215265
2012-05-11,2283.5769459191233
2012-05-14,2253.1382713869452
2012-05-15,2234.0965204249787
2012-05-16,2218.342846291928
2012-05-17,2176.846651189106
2012-05-18,2157.4517544950454
2012-05-21,2193.8951086371444
2012-05-22,2199.7279070827226
2012-05-23,2205.39230500798
2012-05-24,2208.95709852688
2012-05-25,2209.9861882861455
2012-05-28,2210.9821707366523
2012-05-29,2235.958048975932
2012-05-30,2193.6300556018064
2012-05-31,2187.091177897089
2012-06-01,2127.4467796477643
2012-06-04,2122.2899936361464
2012-06-05,2147.586797920922
2012-06-06,2198.0976454906586
2012-06-07,2193.1029794953997
2012-06-08,2203.3351792500416
2012-06-11,2169.4651669249447
2012-06-12,2194.8770654315763
2012-06-13,2176.035728879768
2012-06-14,2192.6098995366833
2012-06-15,2217.5936854842103
2012-06-18,2225.385485459052
2012-06-19,2255.287205810775
2012-06-20,2250.4367206049183
2012-06-21,2189.94695474824
2012-06-22,2201.0276139432003
2012-06-25,2163.012575221034
2012-06-26,2174.1221343015814
2012-06-27,2195.9920371203375
2012-06-28,2196.081840068915
2012-06-29,2256.700257357335
2012-07-02,2261.690837711477
2012-07-03,2289.400851030853
2012-07-04,2291.7456007773867
2012-07-05,2280.5900921697657
2012-07-06,2252.2065583369535
2012-07-09,2241.0643569830945
2012-07-10,2216.8087994309476
2012-07-11,2217.584163402059
2012-07-12,2202.187816965749
2012-07-13,2237.6356423237557
2012-07-16,2229.648534315577
2012-07-17,2245.1855944088643
2012-07-18,2262.548954122054
2012-07-19,2273.4904020977324
2012-07-20,2247.5586783952194
2012-07-23,2223.2693805988993
2012-07-24,2199.2301485517146
2012-07-25,2200.789208996856
2012-07-26,2242.0541098350327
2012-07-27,2289.2666580015693
2012-07-30,2286.758210707066
2012-07-31,2271.4006450842135
2012-08-01,2261.3042662294806
2012-08-02,2240.5471219975525
2012-08-03,2287.1676125329955
2012-08-06,2294.2723798596307
2012-08-07,2320.3756285494296
2012-08-08,2321.4958304623306
2012-08-09,2328.65024353839
2012-08-10,2334.121251860463
2012-08-13,2327.324291906356
2012-08-14,2324.977002213097
2012-08-15,2335.031308004975
2012-08-16,2356.198001676311
2012-08-17,2362.8920319404033
2012-08-20,2359.6855165595903
2012-08-21,2359.550613889371
2012-08-22,2354.8520354035068
2012-08-23,2337.3780212581323
2012-08-24,2347.657502550372
2012-08-27,2343.468844533798
2012-08-28,2343.2617537461183
2012-08-29,2345.583178683754
2012-08-30,2325.2064720707945
2012-08-31,2339.669292848725
2012-09-03,2339.5334188166953
2012-09-04,2338.806064424054
2012-09-05,2336.72452179451
2012-09-06,2387.15849066081
2012-09-07,2407.682482527355
2012-09-10,2395.4685130671473
2012-09-11,2406.24473839706
2012-09-12,2412.979947105906
2012-09-13,2446.152033076061
2012-09-14,2471.0962331440996
2012-09-17,2451.754368638023
2012-09-18,2441.952610728158
2012-09-19,2447.3923167608928
2012-09-20,2436.944572860299
2012-09-21,2436.64170964952
2012-09-24,2424.938843343871
2012-09-25,2394.9495474185787
2012-09-26,2379.783075497719
2012-09-27,2403.617215359806
2012-09-28,2397.908156914839
2012-10-01,2403.6729929744006
2012-10-02,2408.118142867866
2012-10-03,2409.864304935047
2012-10-04,2431.714292252575
2012-10-05,2434.333943079082
2012-10-08,2429.7697762638613
2012-10-09,2404.7159937956353
2012-10-10,2389.284183268642
2012-10-11,2399.656725737381
2012-10-12,2388.92534080326
2012-10-15,2403.890304084109
2012-10-16,2430.579300886029
2012-10-17,2445.0245577084484
2012-10-18,2446.328639156758
2012-10-19,2408.949505046658
2012-10-22,2405.658353907951
2012-10-23,2376.359492323464
2012-10-24,2365.927192059968
2012-10-25,2375.2924964565427
2012-10-26,2370.507711932014
2012-10-29,2369.8830944895067
2012-10-30,2372.31379981049
2012-10-31,2379.2498058429533
2012-11-01,2413.590029333534
2012-11-02,2389.61731894323
2012-11-05,2394.984575058644
2012-11-06,2414.766042793692
2012-11-07,2366.8088424645666
2012-11-08,2339.1347413948333
2012-11-09,2339.389964730682
2012-11-12,2338.754362416724
2012-11-13,2330.714794885776
2012-11-14,2296.416430516157
2012-11-15,2291.209503550183
2012-11-16,2305.3735396462876
2012-11-19,2348.839779200924
2012-11-20,2348.242179473979
2012-11-21,2355.698162731137
2012-11-22,2357.635492218245
2012-11-23,2385.6995475556378
2012-11-26,2377.8384582280487
2012-11-27,2368.253135551665
2012-11-28,2387.1159319978633
2012-11-29,2398.8399986946274
2012-11-30,2403.823801978814
2012-12-03,2391.421806200923
2012-12-04,2389.747668214349
2012-12-05,2398.7883082217504
2012-12-06,2408.181632949789
2012-12-07,2416.502919805358
2012-12-10,2423.608893348871
2012-12-11,2435.990928235793
2012-12-12,2439.713265867272
2012-12-13,2426.223645905635
2012-12-14,2422.4023545374316
2012-12-17,2445.4551506352373
2012-12-18,2474.321671775089
2012-12-19,2465.3333904186416
2012-12-20,2477.2432430641234
2012-12-21,2455.639862982147
2012-12-24,2451.272541140673
2012-12-25,2451.272541140673
2012-12-26,2437.3737420993302
2012-12-27,2437.1870185400676
2012-12-28,2414.6843928012677
2012-12-31,2454.8890342534423
2013-01-01,2454.8890342534423
2013-01-02,2513.0448319985726
2013-01-03,2510.730756484858
2013-01-04,2529.2010879862332
2013-01-07,2519.3106512955173
2013-01-08,2511.2270138606145
2013-01-09,2522.0817090523096
2013-01-10,2538.0854897938434
2013-01-11,2539.678834276785
2013-01-14,2541.6378249584845
2013-01-15,2552.39519015859
2013-01-16,2546.4091864598263
2013-01-17,2565.8684401833825
2013-01-18,2573.0664790705796
2013-01-21,2575.0218317818735
2013-01-22,2591.0226310334574
2013-01-23,2585.8037907989956
2013-01-24,2595.496511780458
2013-01-25,2610.247501567686
2013-01-28,2604.1368204939513
2013-01-29,2612.261194250829
2013-01-30,2604.6744227231798
2013-01-31,2601.590657061814
2013-02-01,2624.4632888282076
2013-02-04,2599.0026045561526
2013-02-05,2623.3403589154373
2013-02-06,2630.4533425081104
2013-02-07,2625.044878409626
2013-02-08,2639.1876279177336
2013-02-11,2632.838625816259
2013-02-12,2641.2833415470905
2013-02-13,2642.6985423334027
2013-02-14,2646.006769779892
2013-02-15,2641.0144601171155
2013-02-18,2639.6646872987703
2013-02-19,2657.2542446500024
2013-02-20,2615.738325215058
2013-02-21,2593.0226809488113
2013-02-22,2616.4760517011546
2013-02-25,2570.072362195327
2013-02-26,2583.263947378645
2013-02-27,2619.4032068272722
2013-02-28,2622.276746836525
2013-03-01,2625.4453548816846
2013-03-04,2630.9657088357358
2013-03-05,2654.702431670003
2013-03-06,2661.645672308106
2013-03-07,2667.4116148593243
2013-03-08,2685.088548663836
2013-03-11,2692.2157270969883
2013-03-12,2690.9446260598975
2013-03-13,2694.282308142754
2013-03-14,2710.863252296159
2013-03-15,2708.342783286209
2013-03-18,2693.153909445703
2013-03-19,2680.9795619532533
2013-03-20,2703.5110232111483
2013-03-21,2682.7203488234586
2013-03-22,2695.141777134029
2013-03-25,2685.194439994504
2013-03-26,2706.0590769385894
2013-03-27,2709.1065656759074
2013-03-28,2726.3930507393725
2013-03-29,2726.3930507393725
2013-04-01,2706.3812954249743
2013-04-02,2707.472504448968
2013-04-03,2671.349929334125
2013-04-04,2681.960141807366
2013-04-05,2673.6572777373294
2013-04-08,2692.812622067036
2013-04-09,2705.640676889799
2013-04-10,2735.582241369353
2013-04-11,2746.336308954511
2013-04-12,2732.151056939531
2013-04-15,2650.8973716160413
2013-04-16,2689.181143864306
2013-04-17,2645.7022020321087
2013-04-18,2635.980477041278
2013-04-19,2661.7798521404243
2013-04-22,2671.388089346296
2013-04-23,2699.0323950279126
2013-04-24,2713.3177532934747
2013-04-25,2732.39391310517
2013-04-26,2720.6054696917104
2013-04-29,2740.4271109395413
2013-04-30,2758.6746349473274
2013-05-01,2728.97235898817
2013-05-02,2753.517235231204
2013-05-03,2784.330392428369
2013-05-06,2790.675205559186
2013-05-07,2806.768357679334
2013-05-08,2823.65675155006
2013-05-09,2815.9251389860833
2013-05-10,2830.9684566290985
2013-05-13,2824.9205222691494
2013-05-14,2851.8217277308117
2013-05-15,2861.5369974603186
2013-05-16,2848.0113759737287
2013-05-17,2874.337099222288
2013-05-20,2873.139795957882
2013-05-21,2879.053175939665
2013-05-22,2847.318311086545
2013-05-23,2839.157593753305
2013-05-24,2832.4903446208696
2013-05-27,2833.308987153504
2013-05-28,2847.2698840500047
2013-05-29,2827.950579910847
2013-05-30,2844.712393044645
2013-05-31,2807.028273211293
2013-06-03,2811.062492391888
2013-06-04,2795.6614188518665
2013-06-05,2758.0379137857835
2013-06-06,2784.0053991284153
2013-06-07,2818.2402788652253
2013-06-10,2816.9185371079734
2013-06-11,2783.8705941625667
2013-06-12,2759.3020699485023
2013-06-13,2806.1490921524114
2013-06-14,2793.5787145811014
2013-06-17,2816.3844706901805
2013-06-18,2835.624376816264
2013-06-19,2797.9834557052877
2013-06-20,2718.3893311225997
2013-06-21,2717.96824440852
2013-06-24,2681.8418776889666
2013-06-25,2714.445995014992
2013-06-26,2737.405063976532
2013-06-27,2761.229734930283
2013-06-28,2756.223695782374
2013-07-01,2775.198598196788
2013-07-02,2771.0532890658333
2013-07-03,2770.207438320695
2013-07-04,2771.617393855136
2013-07-05,2792.942454975032
2013-07-08,2807.3402892225736
2013-07-09,2830.0439848653914
2013-07-10,2835.78611292903
2013-07-11,2880.1395658938004
2013-07-12,2887.310140155538
2013-07-15,2894.623907132517
2013-07-16,2881.5544872975674
2013-07-17,2888.7019353293326
2013-07-18,2909.6689892240815
2013-07-19,2919.0244412934458
2013-07-22,2927.675600151528
2013-07-23,2924.476652518596
2013-07-24,2906.03420686042
2013-07-25,2919.551636022808
2013-07-26,2918.3763789575537
2013-07-29,2909.668157465492
2013-07-30,2912.858105301865
2013-07-31,2916.8066793778526
2013-08-01,2960.174513032651
2013-08-02,2960.3851517642065
2013-08-05,2956.0608741230435
2013-08-06,2935.322529873786
2013-08-07,2920.3185681625037
2013-08-08,2942.9112826403084
2013-08-09,2943.2582772791447
2013-08-12,2941.871944246592
2013-08-13,2943.9172577963227
2013-08-14,2929.752412440813
2013-08-15,2892.841069895086
2013-08-16,2885.1801851660894
2013-08-19,2861.390017010279
2013-08-20,2882.7581061065534
2013-08-21,2860.2882252292984
2013-08-22,2888.509122054951
2013-08-23,2898.7527375300183
2013-08-26,2892.3581615252597
2013-08-27,2842.6539913711213
2013-08-28,2849.2472224046533
2013-08-29,2858.7293084970697
2013-08-30,2845.3055063933866
2013-09-02,2845.5275507368224
2013-09-03,2857.5663151053936
2013-09-04,2882.6543119026146
2013-09-05,2889.320736134767
2013-09-06,2895.6396791516927
2013-09-09,2927.8197370823486
2013-09-10,2948.717977470486
2013-09-11,2959.4556075054056
2013-09-12,2945.084499374281
2013-09-13,2952.5932647187096
2013-09-16,2973.1510592060786
2013-09-17,2987.416790554476
2013-09-18,3021.4868656845683
2013-09-19,3020.395408562044
2013-09-20,2990.715964359957
2013-09-23,2976.297466839605
2013-09-24,2977.8121377006746
2013-09-25,2973.168124409229
2013-09-26,2981.65976130499
2013-09-27,2970.9106647059334
2013-09-30,2960.206947250356
2013-10-01,2985.1155770734276
2013-10-02,2983.26633106157
2013-10-03,2957.0289756600514
2013-10-04,2978.351106311887
2013-10-07,2955.4115497028956
2013-10-08,2915.9862126467365
2013-10-09,2913.4949760202912
2013-10-10,2973.672000175048
2013-10-11,2991.006038088948
2013-10-14,3000.9837670182583
2013-10-15,2978.210777869025
2013-10-16,3015.902355958002
2013-10-17,3044.6657507332666
2013-10-18,3061.7161900255533
2013-10-21,3059.661087100669
2013-10-22,3079.024023518839
2013-10-23,3057.8809177533913
2013-10-24,3068.2668496744095
2013-10-25,3081.0476551240345
2013-10-28,3079.8038888201736
2013-10-29,3096.187290943393
2013-10-30,3078.7781377550273
2013-10-31,3068.3281595728827
2013-11-01,3073.0476491298314
2013-11-04,3089.86175843974
2013-11-05,3076.873336018662
2013-11-06,3082.4675970235558
2013-11-07,3038.0546579822967
2013-11-08,3072.2708970910735
2013-11-11,3078.379489610175
2013-11-12,3070.0504633243286
2013-11-13,3095.3610996423868
2013-11-14,3109.5105023317183
2013-11-15,3124.836337153459
2013-11-18,3106.678569173151
2013-11-19,3092.5276188471817
2013-11-20,3083.02352139307
2013-11-21,3107.88381915442
2013-11-22,3119.517486516314
2013-11-25,3112.3245053628893
2013-11-26,3112.4420648845608
2013-11-27,3117.5890360370504
2013-11-28,3117.950090453353
2013-11-29,3113.487847166498
2013-12-02,3105.92536367925
2013-12-03,3094.3945537160325
2013-12-04,3090.1161821864926
2013-12-05,3080.634488466046
2013-12-06,3109.419620063337
2013-12-09,3113.262641992664
2013-12-10,3109.693486142265
2013-12-11,3068.777494469021
2013-12-12,3061.6614769059474
2013-12-13,3068.3116793792324
2013-12-16,3088.7079744080042
2013-12-17,3086.0018863096793
2013-12-18,3125.815111729732
2013-12-19,3121.650481548032
2013-12-20,3144.945388780681
2013-12-23,3162.113158724261
2013-12-24,3173.9504279223847
2013-12-25,3173.9504279223847
2013-12-26,3181.8009398451336
2013-12-27,3181.2959739326766
2013-12-30,3185.00359195958
2013-12-31,3199.548030597715
2014-01-01,3199.548030597715
2014-01-02,3171.5400030112733
2014-01-03,3171.0354176651635
2014-01-06,3158.7136265902
2014-01-07,3179.0723516318258
2014-01-08,3180.631316269293
2014-01-09,3180.1534936972907
2014-01-10,3193.000506063812
2014-01-13,3153.916916107011
2014-01-14,3184.276825878923
2014-01-15,3197.320928174042
2014-01-16,3198.1526032981255
2014-01-17,3190.905060201284
2014-01-20,3194.002553344556
2014-01-21,3201.8653683755892
2014-01-22,3208.596953755299
2014-01-23,3177.1691834421545
2014-01-24,3110.6527378766227
2014-01-27,3093.927492083092
2014-01-28,3119.7155766392643
2014-01-29,3094.3285197736286
2014-01-30,3126.848303187366
2014-01-31,3112.262299962926
2014-02-03,3042.927171071757
2014-02-04,3067.3248053393636
2014-02-05,3062.318999989961
2014-02-06,3103.5616613418433
2014-02-07,3143.650517395228
2014-02-10,3148.489490826854
2014-02-11,3178.1842222555883
2014-02-12,3185.491128536996
2014-02-13,3207.3911087251554
2014-02-14,3220.5483292101694
2014-02-17,3220.763009909917
2014-02-18,3235.6875375837776
2014-02-19,3219.4708331572197
2014-02-20,3243.5369430830037
2014-02-21,3242.190145265622
2014-02-24,3263.150112913092
2014-02-25,3259.3076388074396
2014-02-26,3262.214888211469
2014-02-27,3274.3747361556757
2014-02-28,3281.3715051080453
2014-03-03,3261.777728622675
2014-03-04,3304.4878703453637
2014-03-05,3303.206109497709
2014-03-06,3311.9917249941705
2014-03-07,3308.3403103597966
2014-03-10,3299.7027183349683
2014-03-11,3282.5616130765607
2014-03-12,3284.4404978780403
2014-03-13,3253.296158516595
2014-03-14,3252.9416171668695
2014-03-17,3275.5056272771503
2014-03-18,3298.9670955610895
2014-03-19,3276.572877463841
2014-03-20,3285.9530082428987
2014-03-21,3283.239797227394
2014-03-24,3260.3953387314023
2014-03-25,3269.0544006211608
2014-03-26,3244.68934701215
2014-03-27,3245.025653193272
2014-03-28,3264.58686068117
2014-03-31,3294.4965044009036
2014-04-01,3320.452204184157
2014-04-02,3332.2235435508574
2014-04-03,3324.3485353296314
2014-04-04,3292.3771586414327
2014-04-07,3249.137383656411
2014-04-08,3270.039166353963
