Date,PACIFIC ex JAPAN EQUAL WEIGHTED
2010-03-10,4077.1809947287593
2010-03-11,4071.3128981263553
2010-03-12,4077.4021577139088
2010-03-15,4048.8194595656614
2010-03-16,4064.0855222761625
2010-03-17,4143.304417750452
2010-03-18,4133.279906438654
2010-03-19,4131.9995228184025
2010-03-22,4086.91906705142
2010-03-23,4113.67401660667
2010-03-24,4097.058270432347
2010-03-25,4089.7050363026474
2010-03-26,4105.713727040368
2010-03-29,4145.571504119476
2010-03-30,4160.5400179754015
2010-03-31,4123.069154119277
2010-04-01,4176.959676180931
2010-04-02,4176.959676180931
2010-04-05,4185.1143105716965
2010-04-06,4211.542836082976
2010-04-07,4244.690492995784
2010-04-08,4220.941934107079
2010-04-09,4260.257111998435
2010-04-12,4269.271406017045
2010-04-13,4237.620666112418
2010-04-14,4303.373821654927
2010-04-15,4299.729212483182
2010-04-16,4262.774156485162
2010-04-19,4184.055791840521
2010-04-20,4224.619326182675
2010-04-21,4240.825237155688
2010-04-22,4213.0546094093215
2010-04-23,4193.26957008999
2010-04-26,4231.7405993283555
2010-04-27,4210.758200199048
2010-04-28,4147.051623703598
2010-04-29,4158.05223045818
2010-04-30,4179.857535531269
2010-05-03,4134.100763680688
2010-05-04,4067.4656340865963
2010-05-05,3991.5098689816286
2010-05-06,3923.6399967656052
2010-05-07,3836.4986413300007
2010-05-10,3949.9258114164536
2010-05-11,3905.507965932596
2010-05-12,3934.7020986021903
2010-05-13,3989.8466226547225
2010-05-14,3941.248329717566
2010-05-17,3827.276272218091
2010-05-18,3821.8282986763816
2010-05-19,3676.4893430624634
2010-05-20,3575.6874227164526
2010-05-21,3560.500503791478
2010-05-24,3604.7823836716907
2010-05-25,3455.9737231813792
2010-05-26,3537.8552452897975
2010-05-27,3624.52944595502
2010-05-28,3682.393056644014
2010-05-31,3662.9744793347245
2010-06-01,3633.105257548721
2010-06-02,3599.28705585494
2010-06-03,3699.461297121765
2010-06-04,3665.1187954800075
2010-06-07,3541.8999715113364
2010-06-08,3562.914243744184
2010-06-09,3608.8272714687087
2010-06-10,3670.364404817322
2010-06-11,3724.1774288594065
2010-06-14,3783.993713604339
2010-06-15,3781.2937200901415
2010-06-16,3824.660690302251
2010-06-17,3817.571483805303
2010-06-18,3850.9727524686873
2010-06-21,3949.1181710409614
2010-06-22,3904.0556819035332
2010-06-23,3848.3264459855027
2010-06-24,3828.116292899279
2010-06-25,3799.6321477045094
2010-06-28,3808.503221167337
2010-06-29,3718.7513610709393
2010-06-30,3676.0379976643812
2010-07-01,3631.7642397540108
2010-07-02,3658.757101713355
2010-07-05,3630.256001451456
2010-07-06,3704.406085733742
2010-07-07,3697.3478907989847
2010-07-08,3794.861046214552
2010-07-09,3838.904063336564
2010-07-12,3843.2629921309685
2010-07-13,3839.5778970951023
2010-07-14,3899.347434786872
2010-07-15,3876.6853629780844
2010-07-16,3862.4375576488337
2010-07-19,3806.7474793666147
2010-07-20,3866.674744389201
2010-07-21,3880.31941152593
2010-07-22,3909.270070197826
2010-07-23,3970.504625939068
2010-07-26,4001.4559435308297
2010-07-27,4013.179127410316
2010-07-28,4000.4814789180878
2010-07-29,4031.5236436028767
2010-07-30,4022.7191927672516
2010-08-02,4095.3219052410077
2010-08-03,4106.358539260785
2010-08-04,4096.154750837004
2010-08-05,4102.029367488331
2010-08-06,4121.210900005928
2010-08-09,4140.270187178576
2010-08-10,4089.5329036417515
2010-08-11,4017.8668320465868
2010-08-12,3970.317442274282
2010-08-13,4013.9048277714237
2010-08-16,3998.418358944706
2010-08-17,4030.3459027747544
2010-08-18,4031.9613108436515
2010-08-19,4040.8288042870504
2010-08-20,3985.8969532256606
2010-08-23,3999.788581399889
2010-08-24,3962.5880431502796
2010-08-25,3914.95930803964
2010-08-26,3955.6106902223637
2010-08-27,3982.6572883008453
2010-08-30,4030.7646582449665
2010-08-31,3999.586500928007
2010-09-01,4109.968712797879
2010-09-02,4141.177818868662
2010-09-03,4169.179621760613
2010-09-06,4226.850059197814
2010-09-07,4219.596328495957
2010-09-08,4203.727129977335
2010-09-09,4252.242761007027
2010-09-10,4254.081439285155
2010-09-13,4331.40244711915
2010-09-14,4346.471642061333
2010-09-15,4381.179928538278
2010-09-16,4340.457236045013
2010-09-17,4375.559642428645
2010-09-20,4408.171555469959
2010-09-21,4412.843252246312
2010-09-22,4450.193758736622
2010-09-23,4432.713153257329
2010-09-24,4448.07707213045
2010-09-27,4509.293365960917
2010-09-28,4496.478525354497
2010-09-29,4516.428632230869
2010-09-30,4486.135255408743
2010-10-01,4499.319585541234
2010-10-04,4529.64316301851
2010-10-05,4531.44563596285
2010-10-06,4614.736876851072
2010-10-07,4630.951339302924
2010-10-08,4634.365272128944
2010-10-11,4660.994857758684
2010-10-12,4607.591463628063
2010-10-13,4659.396692306753
2010-10-14,4715.661078273741
2010-10-15,4701.529518529648
2010-10-18,4676.357895339246
2010-10-19,4640.451734497437
2010-10-20,4648.884724920868
2010-10-21,4654.33189923322
2010-10-22,4661.642238565474
2010-10-25,4743.831506181213
2010-10-26,4686.306875560222
2010-10-27,4577.494645859139
2010-10-28,4623.545315517885
2010-10-29,4619.9868633877895
2010-11-01,4700.075435550095
2010-11-02,4733.490428127383
2010-11-03,4766.540605898294
2010-11-04,4856.637385712209
2010-11-05,4889.378509730969
2010-11-08,4906.013552325989
2010-11-09,4902.515137519021
2010-11-10,4830.2674433205375
2010-11-11,4830.62230422871
2010-11-12,4751.310560126432
2010-11-15,4743.08072322141
2010-11-16,4702.704169735482
2010-11-17,4653.417734635861
2010-11-18,4714.875685124154
2010-11-19,4702.864576644953
2010-11-22,4708.455013591737
2010-11-23,4598.513436179141
2010-11-24,4625.032826126019
2010-11-25,4639.274500443457
2010-11-26,4570.367560830429
2010-11-29,4572.542360651274
2010-11-30,4561.362656445284
2010-12-01,4604.715292493434
2010-12-02,4690.355666313994
2010-12-03,4738.522656626118
2010-12-06,4731.284016467347
2010-12-07,4767.902119429911
2010-12-08,4707.574266768527
2010-12-09,4738.266909022174
2010-12-10,4733.268002217052
2010-12-13,4772.388796348364
2010-12-14,4800.668274094649
2010-12-15,4746.555278496075
2010-12-16,4713.7765641180695
2010-12-17,4719.198690348805
2010-12-20,4704.134976274283
2010-12-21,4763.561823974452
2010-12-22,4789.211057241297
2010-12-23,4796.5831972041
2010-12-24,4789.4829468875005
2010-12-27,4793.854978654135
2010-12-28,4819.972063398903
2010-12-29,4855.695612287048
2010-12-30,4876.436479782695
2010-12-31,4877.994987786009
2011-01-03,4904.189796374722
2011-01-04,4894.866081876178
2011-01-05,4870.330318391602
2011-01-06,4877.462084463024
2011-01-07,4880.164665384038
2011-01-10,4843.816621507279
2011-01-11,4848.955563633739
2011-01-12,4878.680197220478
2011-01-13,4933.986421382357
2011-01-14,4903.69777165466
2011-01-17,4898.3776880953155
2011-01-18,4935.220051066038
2011-01-19,4979.801773874099
2011-01-20,4860.023831491015
2011-01-21,4842.222684971197
2011-01-24,4864.199269802026
2011-01-25,4861.829840622667
2011-01-26,4875.081810255833
2011-01-27,4871.590016608812
2011-01-28,4851.764091187271
2011-01-31,4811.136266777603
2011-02-01,4850.645773081212
2011-02-02,4897.221703140998
2011-02-03,4912.610280299311
2011-02-04,4937.5947258593205
2011-02-07,4921.842732739687
2011-02-08,4918.6356287165
2011-02-09,4868.0885277074285
2011-02-10,4805.397098901547
2011-02-11,4771.8613586735255
2011-02-14,4819.750162074989
2011-02-15,4804.399930908677
2011-02-16,4814.169201709934
2011-02-17,4853.4083239840675
2011-02-18,4882.691884320788
2011-02-21,4855.890651750979
2011-02-22,4766.107282194884
2011-02-23,4742.766154476512
2011-02-24,4717.131063157843
2011-02-25,4788.820182907423
2011-02-28,4800.568504475095
2011-03-01,4839.4383190414355
2011-03-02,4794.274211713862
2011-03-03,4795.058156551777
2011-03-04,4847.332266698685
2011-03-07,4821.652071784748
2011-03-08,4837.18805671107
2011-03-09,4830.0448563291475
2011-03-10,4747.657924839347
2011-03-11,4706.237448287227
2011-03-14,4698.9212509082645
2011-03-15,4531.421124437938
2011-03-16,4544.406569402132
2011-03-17,4499.579935298078
2011-03-18,4569.841364199794
2011-03-21,4642.4215312407605
2011-03-22,4681.6869699882955
2011-03-23,4697.16175251287
2011-03-24,4759.038130476305
2011-03-25,4813.780856116673
2011-03-28,4800.071383314748
2011-03-29,4803.593569973932
2011-03-30,4879.891707027708
2011-03-31,4893.392242691822
2011-04-01,4921.749008012096
2011-04-04,4978.043420269217
2011-04-05,4980.955803181553
2011-04-06,5030.280696316033
2011-04-07,5032.61127357832
2011-04-08,5082.620334403056
2011-04-11,5057.88236704183
2011-04-12,4974.205844036369
2011-04-13,5023.792363535713
2011-04-14,5015.363311473238
2011-04-15,5015.8380701120695
2011-04-18,4988.360330897508
2011-04-19,4955.190697150246
2011-04-20,5048.3493732114675
2011-04-21,5111.029498164987
2011-04-22,5111.029498164987
2011-04-25,5096.183163315744
2011-04-26,5102.555622017269
2011-04-27,5096.001307541225
2011-04-28,5121.993363236635
2011-04-29,5105.419188556544
2011-05-02,5119.153549115139
2011-05-03,5059.702421450144
2011-05-04,4981.140658443339
2011-05-05,4934.920425213227
2011-05-06,4974.396583508609
2011-05-09,4987.1021778393515
2011-05-10,5000.51792231477
2011-05-11,5032.100524895455
2011-05-12,4928.257422377157
2011-05-13,4966.967531888037
2011-05-16,4904.496463748989
2011-05-17,4893.166534272382
2011-05-18,4933.07666615961
2011-05-19,4986.353535098687
2011-05-20,4977.727747384179
2011-05-23,4849.6123839021175
2011-05-24,4869.620984067718
2011-05-25,4834.584547346646
2011-05-26,4898.314333437869
2011-05-27,4952.651324172205
2011-05-30,4961.68156617233
2011-05-31,5001.972758578254
2011-06-01,5020.807154890504
2011-06-02,4935.52818871272
2011-06-03,4922.854987559723
2011-06-06,4907.43649242006
2011-06-07,4895.079314447187
2011-06-08,4845.38522725295
2011-06-09,4838.908559891191
2011-06-10,4796.117812848729
2011-06-13,4782.100464909929
2011-06-14,4832.359875186003
2011-06-15,4798.765974862885
2011-06-16,4686.267695305244
2011-06-17,4694.787822671729
2011-06-20,4656.7047490212735
2011-06-21,4723.5135352845355
2011-06-22,4742.342432276955
2011-06-23,4692.350660282477
2011-06-24,4734.21016928068
2011-06-27,4671.975768976776
2011-06-28,4691.844178450541
2011-06-29,4774.118280898005
2011-06-30,4866.736253719552
2011-07-01,4866.389938447081
2011-07-04,4915.535595692253
2011-07-05,4889.523954664123
2011-07-06,4883.114182949076
2011-07-07,4911.265835921827
2011-07-08,4947.6472544318785
2011-07-11,4850.099353057875
2011-07-12,4769.477145731306
2011-07-13,4844.427763704161
2011-07-14,4825.011026504743
2011-07-15,4791.993787642224
2011-07-18,4762.840814795417
2011-07-19,4802.211310975871
2011-07-20,4878.788192398329
2011-07-21,4911.2035735803065
2011-07-22,4979.688358484628
2011-07-25,4924.782099264046
2011-07-26,4992.469278814619
2011-07-27,5006.855792043957
2011-07-28,4963.847363461507
2011-07-29,4925.088475023382
2011-08-01,4980.18186904139
2011-08-02,4898.237323695509
2011-08-03,4772.994086291604
2011-08-04,4686.897780647318
2011-08-05,4464.248338789326
2011-08-08,4314.474273580406
2011-08-09,4250.565355646998
2011-08-10,4300.015692526206
2011-08-11,4286.71513913112
2011-08-12,4343.891394994088
2011-08-15,4475.774929075367
2011-08-16,4473.5547258951365
2011-08-17,4537.216592006362
2011-08-18,4440.75871916354
2011-08-19,4301.047319677423
2011-08-22,4288.807222311779
2011-08-23,4381.726360207878
2011-08-24,4365.146981522698
2011-08-25,4415.233755978717
2011-08-26,4411.967757600766
2011-08-29,4502.86414726915
2011-08-30,4537.588321450501
2011-08-31,4618.580148749079
2011-09-01,4636.565452109099
2011-09-02,4559.134899618358
2011-09-05,4433.603021228311
2011-09-06,4387.5446342004025
2011-09-07,4494.926695819339
2011-09-08,4517.9624490275355
2011-09-09,4453.371809140951
2011-09-12,4261.701539205091
2011-09-13,4271.009445312825
2011-09-14,4197.680629994554
2011-09-15,4254.436521181591
2011-09-16,4331.773175131348
2011-09-19,4197.113452681929
2011-09-20,4219.371477350065
2011-09-21,4202.542219429505
2011-09-22,3976.123572985834
2011-09-23,3948.3577289235945
2011-09-26,3855.773878874322
2011-09-27,4044.164412433338
2011-09-28,4015.7719783490215
2011-09-29,3983.7184657597613
2011-09-30,3925.044104361241
2011-10-03,3773.0627039080587
2011-10-04,3663.504244872809
2011-10-05,3728.554645150469
2011-10-06,3893.2595705378494
2011-10-07,4027.727700927876
2011-10-10,4096.038241132167
2011-10-11,4133.04277183726
2011-10-12,4212.81977297004
2011-10-13,4237.8602534988095
2011-10-14,4264.16977244407
2011-10-17,4314.563194722621
2011-10-18,4176.124043072337
2011-10-19,4242.4042056216185
2011-10-20,4150.305970435475
2011-10-21,4193.16221901978
2011-10-24,4332.2445188537995
2011-10-25,4333.719869393096
2011-10-26,4301.390856687039
2011-10-27,4518.214537848373
2011-10-28,4577.001031623103
2011-10-31,4479.45063282642
2011-11-01,4324.741511452694
2011-11-02,4336.456801852848
2011-11-03,4288.5168543537475
2011-11-04,4379.033186563462
2011-11-07,4376.370105999129
2011-11-08,4377.940785766591
2011-11-09,4367.427417758179
2011-11-10,4231.927240080721
2011-11-11,4301.749647906898
2011-11-14,4323.837383802914
2011-11-15,4297.72510715449
2011-11-16,4251.581535521481
2011-11-17,4218.74871876347
2011-11-18,4149.889625451495
2011-11-21,4056.0152921371764
2011-11-22,4057.874670449655
2011-11-23,3964.0325348907018
2011-11-24,3955.296341642212
2011-11-25,3909.136418925432
2011-11-28,4020.2535100816444
2011-11-29,4076.3069222485756
2011-11-30,4154.140467251537
2011-12-01,4257.854250822585
2011-12-02,4294.967335619169
2011-12-05,4332.440674879683
2011-12-06,4258.244165896755
2011-12-07,4305.0303148171515
2011-12-08,4251.110550809936
2011-12-09,4169.190645935383
2011-12-12,4176.3751613594595
2011-12-13,4133.517873452221
2011-12-14,4080.849659608408
2011-12-15,4038.4505349039364
2011-12-16,4084.834013732072
2011-12-19,3989.6520977062955
2011-12-20,4035.0233471200463
2011-12-21,4105.147278870465
2011-12-22,4095.2604588458744
2011-12-23,4144.9728292888685
2011-12-26,4144.9728292888685
2011-12-27,4140.699722126853
2011-12-28,4100.248146583595
2011-12-29,4092.646685071132
2011-12-30,4113.364942258036
2012-01-02,4113.364942258036
2012-01-03,4199.039940558896
2012-01-04,4242.777693256902
2012-01-05,4189.345675025582
2012-01-06,4158.202132598564
2012-01-09,4150.283421046856
2012-01-10,4227.91093684925
2012-01-11,4250.10622462246
2012-01-12,4249.685884103469
2012-01-13,4268.364507535055
2012-01-16,4238.654120722964
2012-01-17,4339.920817183327
2012-01-18,4343.990199725565
2012-01-19,4393.2243984902725
2012-01-20,4446.0551567069015
2012-01-23,4467.888663760401
2012-01-24,4445.572802183366
2012-01-25,4487.55387976271
2012-01-26,4563.414320467619
2012-01-27,4574.615562657075
2012-01-30,4523.278440528598
2012-01-31,4554.966761089318
2012-02-01,4567.044222653366
2012-02-02,4615.376742949918
2012-02-03,4619.355827081645
2012-02-06,4641.43956640943
2012-02-07,4665.863955001961
2012-02-08,4719.250756536919
2012-02-09,4717.649171664174
2012-02-10,4647.833598903312
2012-02-13,4686.152073124292
2012-02-14,4663.835903227668
2012-02-15,4721.365677332644
2012-02-16,4668.55596455277
2012-02-17,4715.09467542854
2012-02-20,4785.4402421154045
2012-02-21,4793.221741803726
2012-02-22,4767.505362942715
2012-02-23,4774.447091252276
2012-02-24,4797.330134581656
2012-02-27,4769.329998459712
2012-02-28,4813.265002812759
2012-02-29,4866.470506479907
2012-03-01,4820.615044493365
2012-03-02,4835.001770582188
2012-03-05,4792.947062760381
2012-03-06,4684.057774349091
2012-03-07,4648.445925416783
2012-03-08,4720.3957110840465
2012-03-09,4746.31778086884
2012-03-12,4707.368427165086
2012-03-13,4780.473253654572
2012-03-14,4789.666686577966
2012-03-15,4809.545747883983
2012-03-16,4823.114766401957
2012-03-19,4822.340848690718
2012-03-20,4769.015118091316
2012-03-21,4742.207723948445
2012-03-22,4726.40736850327
2012-03-23,4738.074308055023
2012-03-26,4747.3516155137195
2012-03-27,4809.097176574742
2012-03-28,4801.2631243343885
2012-03-29,4768.36974213997
2012-03-30,4768.548256143352
2012-04-02,4777.507210428529
2012-04-03,4786.155918864731
2012-04-04,4740.076843338256
2012-04-05,4734.081938577728
2012-04-06,4734.081938577728
2012-04-09,4721.887616840053
2012-04-10,4687.682985685957
2012-04-11,4657.928568398729
2012-04-12,4728.94437379925
2012-04-13,4753.903541173246
2012-04-16,4728.383296898607
2012-04-17,4726.592988584465
2012-04-18,4771.398135671268
2012-04-19,4773.949949347715
2012-04-20,4771.527671664141
2012-04-23,4714.420323758526
2012-04-24,4734.222253627703
2012-04-25,4745.509281147469
2012-04-26,4770.301036887122
2012-04-27,4772.938223868081
2012-04-30,4797.288913411194
2012-05-01,4798.62061545596
2012-05-02,4811.2953196512135
2012-05-03,4788.903861177305
2012-05-04,4738.021512006434
2012-05-07,4633.110225372409
2012-05-08,4629.220428498545
2012-05-09,4562.004135742383
2012-05-10,4583.300378123076
2012-05-11,4538.9286568149355
2012-05-14,4501.725056949622
2012-05-15,4493.294302416601
2012-05-16,4380.814464490995
2012-05-17,4380.307535923882
2012-05-18,4283.274450242418
2012-05-21,4300.443724621997
2012-05-22,4358.373743284727
2012-05-23,4250.800503625178
2012-05-24,4249.157549197522
2012-05-25,4248.797445892563
2012-05-28,4294.897884278595
2012-05-29,4350.932361688848
2012-05-30,4286.276912686328
2012-05-31,4262.908138594075
2012-06-01,4216.735550361109
2012-06-04,4150.020408318221
2012-06-05,4187.2381072604585
2012-06-06,4270.489496386887
2012-06-07,4316.638081932505
2012-06-08,4249.120632019899
2012-06-11,4310.898447031871
2012-06-12,4314.313268860751
2012-06-13,4334.540094548755
2012-06-14,4302.103695960062
2012-06-15,4360.922182207694
2012-06-18,4421.992442464639
2012-06-19,4450.266627387996
2012-06-20,4464.664462529447
2012-06-21,4394.627163635838
2012-06-22,4341.477987174682
2012-06-25,4307.3003986621225
2012-06-26,4305.8913089347825
2012-06-27,4357.897305312793
2012-06-28,4336.344567471508
2012-06-29,4447.239053965641
2012-07-02,4479.400031750601
2012-07-03,4513.851635898332
2012-07-04,4545.0062912290505
2012-07-05,4560.87711653974
2012-07-06,4552.279525756823
2012-07-09,4478.947851311802
2012-07-10,4484.8618285114735
2012-07-11,4508.535302344854
2012-07-12,4429.577408253954
2012-07-13,4473.983153382433
2012-07-16,4493.446065044064
2012-07-17,4537.063005652271
2012-07-18,4549.625202001646
2012-07-19,4627.135550359128
2012-07-20,4610.184861467377
2012-07-23,4501.7705143083085
2012-07-24,4497.451878660415
2012-07-25,4478.333704605616
2012-07-26,4524.020534031693
2012-07-27,4586.391976296911
2012-07-30,4642.041283709993
2012-07-31,4675.4590105995985
2012-08-01,4674.580986691909
2012-08-02,4658.9661662014105
2012-08-03,4655.934568934233
2012-08-06,4720.303705743343
2012-08-07,4727.64979232004
2012-08-08,4730.030680316707
2012-08-09,4747.567330245815
2012-08-10,4714.982576224428
2012-08-13,4718.688421733623
2012-08-14,4740.616703350551
2012-08-15,4718.425291766187
2012-08-16,4732.622286446847
2012-08-17,4744.168584900319
2012-08-20,4753.694591395534
2012-08-21,4780.840892433424
2012-08-22,4748.306133291701
2012-08-23,4786.573033258394
2012-08-24,4725.81649904061
2012-08-27,4718.26614943336
2012-08-28,4723.41098041644
2012-08-29,4721.995328074803
2012-08-30,4669.035649845333
2012-08-31,4683.009520349634
2012-09-03,4673.750850801682
2012-09-04,4650.002165733853
2012-09-05,4608.906855293043
2012-09-06,4663.870057460062
2012-09-07,4755.32754677776
2012-09-10,4763.7060657158345
2012-09-11,4783.9759701895355
2012-09-12,4835.3567615588945
2012-09-13,4827.406550950306
2012-09-14,4941.500632125594
2012-09-17,4929.9879753082805
2012-09-18,4907.480454465186
2012-09-19,4936.584160625102
2012-09-20,4889.1752060299705
2012-09-21,4921.158103179663
2012-09-24,4880.480672368177
2012-09-25,4876.598013458825
2012-09-26,4823.757153409936
2012-09-27,4872.220105383727
2012-09-28,4881.682932748516
2012-10-01,4875.161462531154
2012-10-02,4886.890978755232
2012-10-03,4883.204547927136
2012-10-04,4893.528379582659
2012-10-05,4937.378639638366
2012-10-08,4905.742808833694
2012-10-09,4915.684047367294
2012-10-10,4913.2574032948405
2012-10-11,4889.647339030796
2012-10-12,4896.8748502369435
2012-10-15,4895.159300315396
2012-10-16,4928.070913029962
2012-10-17,4985.949095139537
2012-10-18,5015.070572972102
2012-10-19,5016.78005397367
2012-10-22,4995.582235555825
2012-10-23,4974.169754219249
2012-10-24,4980.398418439037
2012-10-25,5001.287885971547
2012-10-26,4966.996464710693
2012-10-29,4936.947975293331
2012-10-30,4942.676840055236
2012-10-31,4966.247435850772
2012-11-01,4950.753729964477
2012-11-02,4966.095303984137
2012-11-05,4975.362713571831
2012-11-06,4984.162531957915
2012-11-07,5009.700152258362
2012-11-08,4960.077993290551
2012-11-09,4931.874633230617
2012-11-12,4940.437705347983
2012-11-13,4894.120018525057
2012-11-14,4885.562246530773
2012-11-15,4822.9604934993795
2012-11-16,4805.7974952869445
2012-11-19,4857.678019468784
2012-11-20,4870.282589019094
2012-11-21,4865.062610957074
2012-11-22,4928.718412979871
2012-11-23,4965.5165828454965
2012-11-26,4984.699739487154
2012-11-27,5006.979380305287
2012-11-28,4993.936162731673
2012-11-29,5033.308932289947
2012-11-30,5056.65920744098
2012-12-03,5053.670558735963
2012-12-04,5039.391876984622
2012-12-05,5062.0297204526705
2012-12-06,5071.585362987671
2012-12-07,5095.080190971045
2012-12-10,5103.747655222644
2012-12-11,5107.854134208206
2012-12-12,5136.501289814914
2012-12-13,5138.656982989272
2012-12-14,5148.3643272939225
2012-12-17,5131.934997094362
2012-12-18,5146.9520804512085
2012-12-19,5169.523092660908
2012-12-20,5185.997956677734
2012-12-21,5153.565649431397
2012-12-24,5149.309013011593
2012-12-25,5149.309013011593
2012-12-26,5146.793940719234
2012-12-27,5162.455009979737
2012-12-28,5185.801825129226
2012-12-31,5170.496167116493
2013-01-01,5170.496167116493
2013-01-02,5278.4122083962575
2013-01-03,5311.65174102157
2013-01-04,5285.531055458698
2013-01-07,5299.486664829709
2013-01-08,5288.8983361995515
2013-01-09,5334.783105110534
2013-01-10,5378.878947805796
2013-01-11,5356.950912815905
2013-01-14,5361.4294770301385
2013-01-15,5359.721041084117
2013-01-16,5377.695979609441
2013-01-17,5378.30252032414
2013-01-18,5392.701181009366
2013-01-21,5406.36169633122
2013-01-22,5417.445157892646
2013-01-23,5415.918395959255
2013-01-24,5409.177354555013
2013-01-25,5410.391819062237
2013-01-28,5396.411657679295
2013-01-29,5443.210553290873
2013-01-30,5466.32105353052
2013-01-31,5453.162492336906
2013-02-01,5470.866106082076
2013-02-04,5478.706213907312
2013-02-05,5417.001737823065
2013-02-06,5427.693134902449
2013-02-07,5414.947791588571
2013-02-08,5456.49164349454
2013-02-11,5435.016757011931
2013-02-12,5451.834915477601
2013-02-13,5492.520127561516
2013-02-14,5533.421763817432
2013-02-15,5504.94108761978
2013-02-18,5519.198474114333
2013-02-19,5531.226249925277
2013-02-20,5537.540502813295
2013-02-21,5450.101218166282
2013-02-22,5481.031026047549
2013-02-25,5501.578622390418
2013-02-26,5417.451002441777
2013-02-27,5459.519489256177
2013-02-28,5540.852905993148
2013-03-01,5505.568298378667
2013-03-04,5420.652973163457
2013-03-05,5468.823355344179
2013-03-06,5531.751034979992
2013-03-07,5540.916678200931
2013-03-08,5528.027718351461
2013-03-11,5553.762373787968
2013-03-12,5543.550952811898
2013-03-13,5515.5124989975775
2013-03-14,5495.143847393156
2013-03-15,5532.929625330655
2013-03-18,5443.223410813646
2013-03-19,5436.264792585776
2013-03-20,5427.893282783864
2013-03-21,5453.991450829411
2013-03-22,5444.9953518090715
2013-03-25,5466.23680287826
2013-03-26,5470.880889175489
2013-03-27,5511.2628375380045
2013-03-28,5502.7289772256045
2013-03-29,5502.7289772256045
2013-04-01,5498.8718265224825
2013-04-02,5526.281573309905
2013-04-03,5525.40189851626
2013-04-04,5470.41112675122
2013-04-05,5415.743705505463
2013-04-08,5410.745138408604
2013-04-09,5480.993988265418
2013-04-10,5517.734087213424
2013-04-11,5549.297571911829
2013-04-12,5542.928156960699
2013-04-15,5466.733289173296
2013-04-16,5432.987057529806
2013-04-17,5448.824653380819
2013-04-18,5398.0260036097
2013-04-19,5420.740786562942
2013-04-22,5436.3747776287
2013-04-23,5455.423291606378
2013-04-24,5520.981546747394
2013-04-25,5562.925157649141
2013-04-26,5554.136522309084
2013-04-29,5595.554616729541
2013-04-30,5632.849419778107
2013-05-01,5585.521307467008
2013-05-02,5546.569354057795
2013-05-03,5570.2248290879825
2013-05-06,5597.783407283995
2013-05-07,5586.805974954634
2013-05-08,5648.142361738773
2013-05-09,5660.104792085045
2013-05-10,5625.262394087928
2013-05-13,5611.309350719119
2013-05-14,5598.221835267698
2013-05-15,5572.745734736735
2013-05-16,5543.493849257538
2013-05-17,5498.966738082219
2013-05-20,5552.4903004364105
2013-05-21,5519.377545138324
2013-05-22,5486.471028837686
2013-05-23,5385.98080159939
2013-05-24,5342.887140116515
2013-05-27,5322.018568001459
2013-05-28,5337.255264460235
2013-05-29,5315.928702237582
2013-05-30,5284.330774236842
2013-05-31,5246.039196858099
2013-06-03,5232.57042218289
2013-06-04,5243.358124731048
2013-06-05,5135.477493395302
2013-06-06,5068.007975601917
2013-06-07,5025.129297593814
2013-06-10,5020.46644302733
2013-06-11,4983.486611236884
2013-06-12,4987.349152213243
2013-06-13,4951.481623226365
2013-06-14,5040.372008451982
2013-06-17,5059.782737070674
2013-06-18,5049.271447736627
2013-06-19,5098.75199882496
2013-06-20,4875.804282102481
2013-06-21,4843.470073217085
2013-06-24,4778.521646316353
2013-06-25,4780.069711614873
2013-06-26,4869.735044029908
2013-06-27,4912.592585794376
2013-06-28,4900.3127042943015
2013-07-01,4873.530374109067
2013-07-02,4929.800278895374
2013-07-03,4817.489304982764
2013-07-04,4887.820829700068
2013-07-05,4897.700178996232
2013-07-08,4872.121209848817
2013-07-09,4916.008161472831
2013-07-10,4962.8068413136625
2013-07-11,5033.105890933042
2013-07-12,5005.576005638884
2013-07-15,5011.302218357196
2013-07-16,5047.272285380084
2013-07-17,5030.568976424983
2013-07-18,5008.531658713229
2013-07-19,5002.868760734655
2013-07-22,5032.316807302113
2013-07-23,5072.134557155447
2013-07-24,5080.147811779359
2013-07-25,5057.32271373035
2013-07-26,5068.626752364058
2013-07-29,5042.606026423287
2013-07-30,4993.243147057694
2013-07-31,4960.059051400762
2013-08-01,4983.848591368668
2013-08-02,5009.1665684819955
2013-08-05,5005.03362469933
2013-08-06,5015.209114603089
2013-08-07,4960.25597714303
2013-08-08,5026.603565184002
2013-08-09,5044.994282138853
2013-08-12,5075.174742445272
2013-08-13,5089.967057736158
2013-08-14,5098.046141603219
2013-08-15,5068.903204472136
2013-08-16,5080.425410983145
2013-08-19,5054.795738405875
2013-08-20,4976.4892142522185
2013-08-21,4963.403477606903
2013-08-22,4940.394890110091
2013-08-23,4974.9427420316315
2013-08-26,4996.4781295577195
2013-08-27,4954.821509272653
2013-08-28,4893.181768683783
2013-08-29,4907.6552540021785
2013-08-30,4936.11684552975
2013-09-02,5020.360426042796
2013-09-03,5056.777992701881
2013-09-04,5055.763502850958
2013-09-05,5052.722173067542
2013-09-06,5082.480008111041
2013-09-09,5129.638905979492
2013-09-10,5179.86575333796
2013-09-11,5215.736555426122
2013-09-12,5218.185834266844
2013-09-13,5188.3428324623865
2013-09-16,5284.300720208194
2013-09-17,5290.659021895507
2013-09-18,5288.164895184288
