Date,EAFE EQUAL WEIGHTED
2011-03-15,2270.147069697474
2011-03-16,2309.4584190350097
2011-03-17,2346.294631520353
2011-03-18,2364.8382807190847
2011-03-21,2394.218595506372
2011-03-22,2431.4784885039385
2011-03-23,2422.5973946780923
2011-03-24,2443.320004053308
2011-03-25,2443.329439459333
2011-03-28,2435.453068542389
2011-03-29,2430.4189405463976
2011-03-30,2458.8079707561046
2011-03-31,2464.590395739928
2011-04-01,2456.9645601181637
2011-04-04,2474.123483686507
2011-04-05,2456.7149091658735
2011-04-06,2462.406237599665
2011-04-07,2453.643376967081
2011-04-08,2485.7223727662167
2011-04-11,2483.0444819468116
2011-04-12,2456.405007658989
2011-04-13,2471.367546329612
2011-04-14,2469.1740982197744
2011-04-15,2463.688742165106
2011-04-18,2430.0545429275976
2011-04-19,2433.937288089965
2011-04-20,2485.981334953427
2011-04-21,2516.0838092050662
2011-04-22,2515.1968490969757
2011-04-25,2508.1740665067405
2011-04-26,2516.8208710839303
2011-04-27,2517.5840818621496
2011-04-28,2564.723759509488
2011-04-29,2572.8243016175875
2011-05-02,2593.7357079217472
2011-05-03,2577.620416375622
2011-05-04,2561.1898951730345
2011-05-05,2536.850230387361
2011-05-06,2533.6441274543085
2011-05-09,2506.492977294928
2011-05-10,2530.6552220373583
2011-05-11,2529.992198254382
2011-05-12,2499.287702480363
2011-05-13,2490.712354293155
2011-05-16,2473.906415770158
2011-05-17,2446.845424025859
2011-05-18,2469.893436406507
2011-05-19,2472.5875478546604
2011-05-20,2461.371793177768
2011-05-23,2406.7680785871694
2011-05-24,2415.1132741852634
2011-05-25,2414.709407770819
2011-05-26,2436.8071118359044
2011-05-27,2465.1224990563273
2011-05-30,2467.4641290248655
2011-05-31,2503.6883043346866
2011-06-01,2502.0055218378216
2011-06-02,2469.8209460710855
2011-06-03,2469.9712755181977
2011-06-06,2460.4252274260016
2011-06-07,2469.6838674140436
2011-06-08,2447.7565859367824
2011-06-09,2446.48998446522
2011-06-10,2417.9384403327113
2011-06-13,2415.0945158258837
2011-06-14,2445.4512328356777
2011-06-15,2413.009901956773
2011-06-16,2369.6437735514955
2011-06-17,2386.423791979711
2011-06-20,2375.5191054985726
2011-06-21,2415.862902375809
2011-06-22,2431.3553495248884
2011-06-23,2375.158849823126
2011-06-24,2385.0984993301413
2011-06-27,2376.3262018567657
2011-06-28,2396.764710211892
2011-06-29,2441.5443441642633
2011-06-30,2478.7856722213824
2011-07-01,2489.308761713672
2011-07-04,2510.9214690559174
2011-07-05,2502.016959530845
2011-07-06,2490.0242424053854
2011-07-07,2497.5066275710233
2011-07-08,2490.572816959646
2011-07-11,2438.418449589555
2011-07-12,2425.19702988117
2011-07-13,2463.179013404685
2011-07-14,2442.7163056062527
2011-07-15,2437.825702330637
2011-07-18,2404.188133338198
2011-07-19,2428.3623560598203
2011-07-20,2458.519382417985
2011-07-21,2494.003973093615
2011-07-22,2518.001055858242
2011-07-25,2499.076570878134
2011-07-26,2515.999493527008
2011-07-27,2488.5455718694902
2011-07-28,2464.757273088792
2011-07-29,2462.4125614038385
2011-08-01,2454.226188270398
2011-08-02,2406.7194926690063
2011-08-03,2365.766779269477
2011-08-04,2282.491356738167
2011-08-05,2232.2404629763028
2011-08-08,2160.4265685333085
2011-08-09,2165.4402395723205
2011-08-10,2154.024725606946
2011-08-11,2177.820102354891
2011-08-12,2210.3740714266964
2011-08-15,2252.940752200167
2011-08-16,2243.7932875103165
2011-08-17,2256.1408938592854
2011-08-18,2176.31457985569
2011-08-19,2146.2855201693396
2011-08-22,2135.153021920171
2011-08-23,2159.2260361662165
2011-08-24,2165.1786586894127
2011-08-25,2157.619056408025
2011-08-26,2163.2535895958745
2011-08-29,2203.8097801927756
2011-08-30,2221.3000052283146
2011-08-31,2261.404017653172
2011-09-01,2256.3034649493925
2011-09-02,2211.1411000210637
2011-09-05,2132.2474315733534
2011-09-06,2097.2662838277042
2011-09-07,2153.087350981175
2011-09-08,2164.046981075708
2011-09-09,2100.5328902811884
2011-09-12,2040.5066418970875
2011-09-13,2063.943874205748
2011-09-14,2068.5659144663
2011-09-15,2120.062125554992
2011-09-16,2142.71929016939
2011-09-19,2097.9723379603415
2011-09-20,2110.224879889115
2011-09-21,2097.403118405361
2011-09-22,2002.2261436573067
2011-09-23,2004.465326075722
2011-09-26,1994.198104424105
2011-09-27,2081.454225715706
2011-09-28,2078.320452179136
2011-09-29,2092.5122262017185
2011-09-30,2051.8690396884813
2011-10-03,2006.0129684948663
2011-10-04,1955.1093313267372
2011-10-05,1979.905346180239
2011-10-06,2041.1548492970633
2011-10-07,2067.7289041867625
2011-10-10,2105.093820574433
2011-10-11,2114.852537838839
2011-10-12,2147.0109314660726
2011-10-13,2138.73153835034
2011-10-14,2147.717194759843
2011-10-17,2150.759916611343
2011-10-18,2120.324060524741
2011-10-19,2139.4002585983267
2011-10-20,2099.1304920936655
2011-10-21,2152.5386819661353
2011-10-24,2191.327378973859
2011-10-25,2181.156180954769
2011-10-26,2172.09278329902
2011-10-27,2273.9307940027666
2011-10-28,2284.4980478053217
2011-10-31,2199.3664540279938
2011-11-01,2108.7477725276735
2011-11-02,2117.7578319408954
2011-11-03,2136.34968841991
2011-11-04,2144.456372029936
2011-11-07,2139.226602944182
2011-11-08,2141.532465068745
2011-11-09,2111.387043938976
2011-11-10,2080.311832234142
2011-11-11,2126.004271060096
2011-11-14,2114.908948891502
2011-11-15,2087.521014930303
2011-11-16,2074.594105948369
2011-11-17,2058.393393271094
2011-11-18,2040.4490059106404
2011-11-21,1990.7940409625048
2011-11-22,1984.1023736067932
2011-11-23,1949.640652832166
2011-11-24,1939.503396744675
2011-11-25,1932.2611033133485
2011-11-28,1988.8518544137742
2011-11-29,2015.281791795324
2011-11-30,2072.949654170618
2011-12-01,2083.463543256826
2011-12-02,2099.030526236746
2011-12-05,2124.3257952641425
2011-12-06,2092.00784914024
2011-12-07,2102.6085079099084
2011-12-08,2067.780603745726
2011-12-09,2069.9676919032004
2011-12-12,2042.306799726459
2011-12-13,2026.2519033647836
2011-12-14,1982.082593922669
2011-12-15,1981.389192404925
2011-12-16,1990.95265499419
2011-12-19,1970.6585492652755
2011-12-20,2013.696371526962
2011-12-21,2011.7621088036597
2011-12-22,2018.914164697704
2011-12-23,2028.7601377983592
2011-12-26,2032.8477078958292
2011-12-27,2035.0829122992893
2011-12-28,2010.880481331111
2011-12-29,2017.894677530043
2011-12-30,2048.2973939590124
2012-01-02,2062.849883485835
2012-01-03,2093.280147389505
2012-01-04,2087.943628349635
2012-01-05,2050.3742177410923
2012-01-06,2035.2113692423234
2012-01-09,2033.0607753464858
2012-01-10,2065.2604705194335
2012-01-11,2060.7609258018188
2012-01-12,2069.4865790031035
2012-01-13,2062.2308640415663
2012-01-16,2060.45155768638
2012-01-17,2089.2163694397273
2012-01-18,2104.092481689626
2012-01-19,2136.136260305606
2012-01-20,2152.8435427936006
2012-01-23,2175.6519151077287
2012-01-24,2151.5701660340264
2012-01-25,2158.176825003951
2012-01-26,2203.1045852165857
2012-01-27,2194.421315620616
2012-01-30,2170.482085509507
2012-01-31,2182.91035244361
2012-02-01,2222.9656399813084
2012-02-02,2233.013349414195
2012-02-03,2242.0693881386696
2012-02-06,2243.3087539891676
2012-02-07,2254.46694078004
2012-02-08,2267.7908922160595
2012-02-09,2272.375973533649
2012-02-10,2237.8899265073373
2012-02-13,2254.454983132545
2012-02-14,2234.8342210411574
2012-02-15,2255.8287982165243
2012-02-16,2241.1059057310117
2012-02-17,2271.477617097021
2012-02-20,2307.5327934953193
2012-02-21,2294.938413716308
2012-02-22,2283.685270203561
2012-02-23,2291.2679876689267
2012-02-24,2312.431617779309
2012-02-27,2299.188385997662
2012-02-28,2310.482862952318
2012-02-29,2306.6904459042526
2012-03-01,2305.140330284187
2012-03-02,2300.732791363249
2012-03-05,2285.819671593866
2012-03-06,2237.2334083374726
2012-03-07,2240.318933069548
2012-03-08,2284.837166806415
2012-03-09,2281.3300228347302
2012-03-12,2274.67700815828
2012-03-13,2292.555237750799
2012-03-14,2289.806558777779
2012-03-15,2309.479742019006
2012-03-16,2328.568419415768
2012-03-19,2334.9816257827333
2012-03-20,2313.4881591354915
2012-03-21,2300.29878318606
2012-03-22,2297.276724070506
2012-03-23,2302.291041298588
2012-03-26,2315.429869499243
2012-03-27,2330.557993826712
2012-03-28,2317.874447166463
2012-03-29,2302.230654172074
2012-03-30,2316.5284704978944
2012-04-02,2330.179937617478
2012-04-03,2316.9772934509383
2012-04-04,2248.8716620464097
2012-04-05,2244.1816076148975
2012-04-06,2238.8173060811664
2012-04-09,2236.3735430366864
2012-04-10,2210.6587560626904
2012-04-11,2212.919220243044
2012-04-12,2241.0465478462934
2012-04-13,2221.5357790778553
2012-04-16,2213.4276935188736
2012-04-17,2239.6277196078267
2012-04-18,2238.8001004181538
2012-04-19,2227.2744589723106
2012-04-20,2234.2782248939957
2012-04-23,2196.4434485476218
2012-04-24,2212.1493922084505
2012-04-25,2231.4858875247955
2012-04-26,2243.6433408149323
2012-04-27,2256.0588450650416
2012-04-30,2255.8352254288134
2012-05-01,2244.1300907450027
2012-05-02,2237.4802638292567
2012-05-03,2234.46387623798
2012-05-04,2213.135748781313
2012-05-07,2186.606481004275
2012-05-08,2169.796261518634
2012-05-09,2145.215369346014
2012-05-10,2155.040483001721
2012-05-11,2145.36833542915
2012-05-14,2110.764726068638
2012-05-15,2083.5250495891137
2012-05-16,2055.1794715914943
2012-05-17,2054.414546892416
2012-05-18,2019.6474422429515
2012-05-21,2030.8842952446446
2012-05-22,2056.190081337539
2012-05-23,2003.2519566948126
2012-05-24,2010.74056199971
2012-05-25,2005.0991015544578
2012-05-28,2010.3016362844928
2012-05-29,2028.3065029494785
2012-05-30,1998.7619489299918
2012-05-31,1990.4894289472604
2012-06-01,1957.6684028258599
2012-06-04,1944.7337342177552
2012-06-05,1960.1094037977364
2012-06-06,1997.681144774914
2012-06-07,2025.366390788743
2012-06-08,1995.7036873523125
2012-06-11,2016.136796451152
2012-06-12,2006.0694007169889
2012-06-13,2012.903720275015
2012-06-14,2010.7393174553408
2012-06-15,2037.1940258644588
2012-06-18,2050.5021094855247
2012-06-19,2072.996783035624
2012-06-20,2096.3427335704155
2012-06-21,2074.535819859034
2012-06-22,2052.0635633080897
2012-06-25,2027.8279834000741
2012-06-26,2017.5336645457417
2012-06-27,2039.2711429306285
2012-06-28,2046.0485413525698
2012-06-29,2115.068804128854
2012-07-02,2126.8764920798626
2012-07-03,2143.3123500134698
2012-07-04,2139.8543473798054
2012-07-05,2121.8186045166094
2012-07-06,2100.5223164033805
2012-07-09,2083.0403758728035
2012-07-10,2087.4998600257486
2012-07-11,2081.3451804606398
2012-07-12,2053.8942919377614
2012-07-13,2074.923374226235
2012-07-16,2082.4434696068597
2012-07-17,2074.5581471452283
2012-07-18,2087.7860170456474
2012-07-19,2114.794313744051
2012-07-20,2077.4252800458917
2012-07-23,2025.5985070187617
2012-07-24,2018.0966375742864
2012-07-25,2009.7879470227178
2012-07-26,2061.7250949257373
2012-07-27,2091.4617077250605
2012-07-30,2110.815896334849
2012-07-31,2115.4615287619545
2012-08-01,2106.704928457804
2012-08-02,2078.0556514356285
2012-08-03,2106.1789159155237
2012-08-06,2140.9142636770625
2012-08-07,2155.797019997308
2012-08-08,2158.09823537701
2012-08-09,2163.3452760688992
2012-08-10,2158.8709807912273
2012-08-13,2154.278929304089
2012-08-14,2159.550150309506
2012-08-15,2150.8241061485387
2012-08-16,2173.442976866075
2012-08-17,2184.0530184981876
2012-08-20,2182.491711925613
2012-08-21,2203.3398915422417
2012-08-22,2184.855955122896
2012-08-23,2201.167124162088
2012-08-24,2180.6291394565455
2012-08-27,2184.4121549203996
2012-08-28,2172.892134395473
2012-08-29,2171.087146574676
2012-08-30,2150.6417912285647
2012-08-31,2159.420261723926
2012-09-03,2160.413034468133
2012-09-04,2144.3798218304896
2012-09-05,2136.55257336409
2012-09-06,2161.303401655144
2012-09-07,2218.803059168536
2012-09-10,2216.7851429712064
2012-09-11,2224.146592585345
2012-09-12,2250.236663670784
2012-09-13,2253.562140837088
2012-09-14,2308.4224850115447
2012-09-17,2296.6520869735596
2012-09-18,2283.7453013268487
2012-09-19,2300.005801049081
2012-09-20,2272.4174335656803
2012-09-21,2288.440102575336
2012-09-24,2272.9573229873604
2012-09-25,2285.5416122065085
2012-09-26,2241.0681323942813
2012-09-27,2255.2035894251467
2012-09-28,2236.3430870656275
2012-10-01,2247.372824486665
2012-10-02,2249.091274720448
2012-10-03,2235.8585798421486
2012-10-04,2253.1587203003605
2012-10-05,2275.453789171527
2012-10-08,2256.707247094935
2012-10-09,2235.2388962756454
2012-10-10,2216.292334485973
2012-10-11,2223.5567092440197
2012-10-12,2228.3292981704744
2012-10-15,2231.8381112888787
2012-10-16,2264.7684096986013
2012-10-17,2294.5005121361087
2012-10-18,2302.5102358327017
2012-10-19,2286.6571420560927
2012-10-22,2280.6477024344404
2012-10-23,2245.4290951393627
2012-10-24,2244.1559904879646
2012-10-25,2253.3904047142605
2012-10-26,2244.8618064925777
2012-10-29,2233.956794214064
2012-10-30,2246.480482626286
2012-10-31,2249.4527325459403
2012-11-01,2260.3916668134407
2012-11-02,2261.898221046132
2012-11-05,2248.15261187495
2012-11-06,2252.726175143179
2012-11-07,2240.572014547858
2012-11-08,2220.245767882627
2012-11-09,2211.475802014234
2012-11-12,2201.8493047397483
2012-11-13,2202.1753180988812
2012-11-14,2187.9108780955385
2012-11-15,2185.4538499268933
2012-11-16,2176.67062089905
2012-11-19,2223.427618200176
2012-11-20,2222.088253050342
2012-11-21,2224.533740041778
2012-11-22,2252.3135813022277
2012-11-23,2269.7690559987886
2012-11-26,2272.5915354423673
2012-11-27,2275.6173528538197
2012-11-28,2265.167402803248
2012-11-29,2295.35445160672
2012-11-30,2298.2295534389623
2012-12-03,2306.305330983048
2012-12-04,2311.8484453422484
2012-12-05,2313.121470264836
2012-12-06,2319.9893700348803
2012-12-07,2318.865732475714
2012-12-10,2318.1759577388775
2012-12-11,2328.2618402150715
2012-12-12,2335.837912492681
2012-12-13,2336.6019565919405
2012-12-14,2343.346285795697
2012-12-17,2352.958076294396
2012-12-18,2370.2309011748443
2012-12-19,2400.8471973735773
2012-12-20,2399.8721268081167
2012-12-21,2384.6028898458144
2012-12-24,2376.71734750133
2012-12-25,2380.3608171804794
2012-12-26,2385.833361773161
2012-12-27,2392.7582484172444
2012-12-28,2388.9200821331533
2012-12-31,2384.026366068961
2013-01-01,2384.7006446380415
2013-01-02,2416.5090479481037
2013-01-03,2414.7670179624242
2013-01-04,2426.333789857794
2013-01-07,2423.4675197958677
2013-01-08,2413.9759664960184
2013-01-09,2423.0826574921
2013-01-10,2446.080570312967
2013-01-11,2455.1482319905226
2013-01-14,2451.833465968214
2013-01-15,2463.035305048741
2013-01-16,2445.307330103954
2013-01-17,2450.664225413332
2013-01-18,2459.3741743017004
2013-01-21,2462.6387016539566
2013-01-22,2469.020472569954
2013-01-23,2455.397382782896
2013-01-24,2458.8225692133374
2013-01-25,2480.3950574212595
2013-01-28,2476.1805712093687
2013-01-29,2486.851132937437
2013-01-30,2497.167918155042
2013-01-31,2492.1864876433774
2013-02-01,2500.167729348726
2013-02-04,2478.006968759653
2013-02-05,2455.3441377994463
2013-02-06,2479.6369244748125
2013-02-07,2469.849582858853
2013-02-08,2478.636971986535
2013-02-11,2465.2321922735214
2013-02-12,2491.6431179952037
2013-02-13,2486.627771392507
2013-02-14,2482.4757554161215
2013-02-15,2464.8112283581454
2013-02-18,2477.880731937158
2013-02-19,2498.2305950245895
2013-02-20,2507.6745556969654
2013-02-21,2468.6987279372397
2013-02-22,2478.292312482096
2013-02-25,2493.935029962111
2013-02-26,2467.34386771424
2013-02-27,2477.229869526991
2013-02-28,2502.755841710375
2013-03-01,2483.326331980379
2013-03-04,2487.726056370916
2013-03-05,2508.578050228994
2013-03-06,2520.1400010679167
2013-03-07,2518.6229925868793
2013-03-08,2516.7610994156285
2013-03-11,2533.0383634297987
2013-03-12,2531.604541102655
2013-03-13,2517.1846821135828
2013-03-14,2535.028574828383
2013-03-15,2567.3543368657047
2013-03-18,2531.346974722961
2013-03-19,2534.964703374801
2013-03-20,2537.264402054802
2013-03-21,2545.8176524549144
2013-03-22,2538.5811084877228
2013-03-25,2534.069143492244
2013-03-26,2532.3265649955565
2013-03-27,2529.5915714312973
2013-03-28,2534.833828718247
2013-03-29,2539.1389955743007
2013-04-01,2514.9504227362854
2013-04-02,2516.824624623041
2013-04-03,2529.0201713158413
2013-04-04,2500.746484093082
2013-04-05,2510.271833098599
2013-04-08,2524.5230593023957
2013-04-09,2537.193489601134
2013-04-10,2577.6437856351295
2013-04-11,2605.21513164223
2013-04-12,2603.7851982030993
2013-04-15,2583.28832376554
2013-04-16,2567.497504805697
2013-04-17,2560.5706379277894
2013-04-18,2539.4158158510354
2013-04-19,2543.1590393759366
2013-04-22,2559.9973718986553
2013-04-23,2588.135449865841
2013-04-24,2617.5158669271977
2013-04-25,2637.576885767578
2013-04-26,2641.348632748715
2013-04-29,2652.311877107942
2013-04-30,2677.7828059503104
2013-05-01,2670.9727251890795
2013-05-02,2646.0130679621093
2013-05-03,2656.883837294114
2013-05-06,2651.5126506491188
2013-05-07,2688.9697831384374
2013-05-08,2721.507660620111
2013-05-09,2698.900013959214
2013-05-10,2688.6349451978904
2013-05-13,2699.612208338011
2013-05-14,2701.3768371491583
2013-05-15,2710.5984506922773
2013-05-16,2716.496967064164
2013-05-17,2704.7488227837684
2013-05-20,2739.341851346421
2013-05-21,2743.991565924742
2013-05-22,2737.1524753041467
2013-05-23,2647.628964827442
2013-05-24,2656.3591733652165
2013-05-27,2629.8980538345468
2013-05-28,2631.9242478683504
2013-05-29,2648.0504458351525
2013-05-30,2618.8117465034907
2013-05-31,2597.3688443630635
2013-06-03,2579.507476247931
2013-06-04,2601.109524901191
2013-06-05,2556.961116574493
2013-06-06,2541.8410818842217
2013-06-07,2551.6294235270248
2013-06-10,2575.073650070402
2013-06-11,2573.9565952824473
2013-06-12,2584.858786981367
2013-06-13,2547.189551041141
2013-06-14,2573.7057117532927
2013-06-17,2609.5245805623967
2013-06-18,2607.144412471681
2013-06-19,2631.406447709321
2013-06-20,2513.345639350433
2013-06-21,2503.435084153809
2013-06-24,2463.097263823553
2013-06-25,2467.979669838272
2013-06-26,2478.8596161218893
2013-06-27,2504.7233448330035
2013-06-28,2521.0438271348885
2013-07-01,2546.929843175017
2013-07-02,2557.6292236482986
2013-07-03,2544.659822922026
2013-07-04,2564.0763782644876
2013-07-05,2549.0216692683534
2013-07-08,2552.589151017936
2013-07-09,2574.9792173054925
2013-07-10,2595.9446324949763
2013-07-11,2640.729221945822
2013-07-12,2637.132322407024
2013-07-15,2638.217169253992
2013-07-16,2656.0078833134085
2013-07-17,2653.224299208066
2013-07-18,2664.8717737649154
2013-07-19,2661.6283342165434
2013-07-22,2684.7904955271606
2013-07-23,2689.593715225189
2013-07-24,2693.1952790350224
2013-07-25,2680.265179970658
2013-07-26,2669.1135702381116
2013-07-29,2637.0126865811694
2013-07-30,2651.8505701136987
2013-07-31,2632.932000769094
2013-08-01,2664.1089241189798
2013-08-02,2705.5986044897654
2013-08-05,2697.375240376525
2013-08-06,2716.612081109936
2013-08-07,2689.550745387183
2013-08-08,2704.6535681947807
2013-08-09,2709.183781084447
2013-08-12,2698.5384849322486
2013-08-13,2703.1441178489576
2013-08-14,2725.067387094303
2013-08-15,2693.621559526182
2013-08-16,2703.395673983956
2013-08-19,2699.4290897219566
2013-08-20,2675.8754300588967
2013-08-21,2654.99015035633
2013-08-22,2651.952261507719
2013-08-23,2684.0740069700414
2013-08-26,2677.271649371508
2013-08-27,2656.957978419832
2013-08-28,2622.0098775901015
2013-08-29,2618.149687359611
2013-08-30,2601.3796895350074
2013-09-02,2626.7414185442535
2013-09-03,2645.957758775267
2013-09-04,2657.055742009742
2013-09-05,2655.1917914798387
2013-09-06,2667.94837307244
2013-09-09,2699.1523218468124
2013-09-10,2729.37923109267
2013-09-11,2745.0868162313013
2013-09-12,2749.52392828357
2013-09-13,2742.268878760741
2013-09-16,2775.617220005708
2013-09-17,2763.4587005368544
2013-09-18,2779.5851428590972
2013-09-19,2830.650021023075
2013-09-20,2819.5973228850016
2013-09-23,2820.358989519931
2013-09-24,2815.595124826853
2013-09-25,2814.7732709739953
2013-09-26,2824.073684600215
2013-09-27,2833.293648320718
2013-09-30,2805.8077525511994
2013-10-01,2816.891133741487
2013-10-02,2806.6184913115053
2013-10-03,2801.79427400507
2013-10-04,2794.780146157963
2013-10-07,2772.212991672779
2013-10-08,2771.938572808035
2013-10-09,2768.5694534789154
2013-10-10,2792.2626999978547
2013-10-11,2820.047419192897
2013-10-14,2826.180190558574
2013-10-15,2828.745187254897
2013-10-16,2829.5923112394266
2013-10-17,2871.7849087503214
2013-10-18,2893.2280514234026
2013-10-21,2903.3442681075494
2013-10-22,2918.1578764865476
2013-10-23,2900.3090087671344
2013-10-24,2911.9699991759794
2013-10-25,2886.738131093198
2013-10-28,2897.759105814229
2013-10-29,2888.995232145856
2013-10-30,2901.8576369796065
2013-10-31,2881.9901431335193
2013-11-01,2842.6754841558186
2013-11-04,2853.0912004906154
2013-11-05,2846.351125935574
2013-11-06,2867.311603639677
2013-11-07,2839.198088813608
2013-11-08,2821.3866305659953
2013-11-11,2836.21451205756
2013-11-12,2842.299981248076
2013-11-13,2826.653075620383
2013-11-14,2851.138477702904
2013-11-15,2873.7210248272827
2013-11-18,2891.3670971660154
2013-11-19,2876.7402766687806
2013-11-20,2867.1719477143474
2013-11-21,2857.6263911599544
2013-11-22,2866.5856835114882
2013-11-25,2874.923613778151
2013-11-26,2871.8830325474823
2013-11-27,2868.7346627767215
2013-11-28,2887.248855238882
2013-11-29,2888.0693504714877
2013-12-02,2870.513742920773
2013-12-03,2858.7135047340025
2013-12-04,2825.205811288078
2013-12-05,2815.1887297358376
2013-12-06,2822.6763435376647
2013-12-09,2841.728971356701
2013-12-10,2845.756181480275
2013-12-11,2833.5611025117914
2013-12-12,2798.5268262325912
2013-12-13,2792.5003015877
2013-12-16,2800.0626869848975
2013-12-17,2798.6352426271205
2013-12-18,2818.793521619959
2013-12-19,2831.7025714064944
2013-12-20,2846.803980197122
2013-12-23,2866.9392422259975
2013-12-24,2864.2975392415524
2013-12-25,2864.0837691186657
2013-12-26,2877.775921310442
2013-12-27,2904.8710662657954
2013-12-30,2920.5462251195727
2013-12-31,2923.5152077849407
2014-01-01,2923.836531938707
2014-01-02,2902.2481790333454
2014-01-03,2910.0563011575723
2014-01-06,2901.0526700236364
2014-01-07,2895.0715360182835
2014-01-08,2917.46752043926
2014-01-09,2906.4154203408384
2014-01-10,2931.493412368581
2014-01-13,2946.755205912063
2014-01-14,2922.189468834738
2014-01-15,2939.1492497062354
2014-01-16,2941.9659247170166
2014-01-17,2947.2886618917873
2014-01-20,2942.0207604203492
2014-01-21,2942.78161436394
2014-01-22,2949.823319525261
2014-01-23,2940.9126065034593
2014-01-24,2899.4156097044456
2014-01-27,2856.283161382363
2014-01-28,2859.0604536852406
2014-01-29,2884.730340489264
2014-01-30,2842.6864314157465
2014-01-31,2833.9445837882517
2014-02-03,2812.6589539795996
2014-02-04,2756.946765966751
2014-02-05,2778.256984819153
2014-02-06,2804.7954721473707
2014-02-07,2838.5508751544885
2014-02-10,2859.5364577752334
2014-02-11,2882.763231031043
2014-02-12,2898.220852613984
2014-02-13,2889.44032741707
2014-02-14,2895.352226416433
2014-02-17,2914.068642282102
2014-02-18,2936.2804690759554
2014-02-19,2940.2779307759
2014-02-20,2911.5856842419985
2014-02-21,2944.075992119593
2014-02-24,2955.7365499515727
2014-02-25,2973.992166304872
2014-02-26,2954.869572625486
2014-02-27,2951.738541306162
2014-02-28,2967.449903945379
2014-03-03,2922.778979891204
2014-03-04,2948.32590401288
2014-03-05,2959.2833694849646
2014-03-06,2983.397321482367
2014-03-07,2977.306625220101
2014-03-10,2960.724894990884
2014-03-11,2965.494297144895
2014-03-12,2931.1230125295656
2014-03-13,2926.499348172842
2014-03-14,2881.2764143337477
2014-03-17,2890.1425814406316
2014-03-18,2913.721322494006
2014-03-19,2908.541722093129
2014-03-20,2859.636501058532
2014-03-21,2865.166388778726
2014-03-24,2871.563836493221
2014-03-25,2886.2865803572886
2014-03-26,2911.350295758731
2014-03-27,2923.6896686734867
2014-03-28,2935.7192486725808
2014-03-31,2959.0854940817426
2014-04-01,2965.391756317904
2014-04-02,2971.0936956733576
2014-04-03,2970.5176470899596
2014-04-04,2983.6736648478045
2014-04-07,2960.949050129254
2014-04-08,2953.9675752022526
2014-04-09,2953.9566352847987
2014-04-10,2958.2670920374826
2014-04-11,2923.2281865525124
2014-04-14,2908.7265436186713
2014-04-15,2899.7474362639887
2014-04-16,2939.19376913725
2014-04-17,2951.6661331380337
2014-04-18,2958.8295064450685
2014-04-21,2951.5004572278644
2014-04-22,2964.744266607104
2014-04-23,2972.6240790350926
2014-04-24,2973.1775698383626
2014-04-25,2971.054202833127
2014-04-28,2957.1606769988975
2014-04-29,2969.0778135942937
2014-04-30,2978.5959686214774
2014-05-01,2994.363261977381
2014-05-02,2993.5934848653696
2014-05-05,2991.847769356788
2014-05-06,3004.6065358468545
2014-05-07,2971.2401979191977
2014-05-08,2988.918238612706
2014-05-09,2977.250697287849
2014-05-12,2978.6999389715565
2014-05-13,2996.362688555276
2014-05-14,3005.869009437263
2014-05-15,2989.659043027666
2014-05-16,2972.596462779104
2014-05-19,2971.194470692376
2014-05-20,2970.717468809736
2014-05-21,2969.213686149857
2014-05-22,2990.876440341123
2014-05-23,3001.4684324929326
2014-05-26,3025.8726273484776
2014-05-27,3024.2271657953424
2014-05-28,3031.992458574132
2014-05-29,3041.71460002707
2014-05-30,3042.2879677630362
2014-06-02,3054.8067967196475
2014-06-03,3048.81443920152
2014-06-04,3052.0160451447364
2014-06-05,3058.822655457883
2014-06-06,3077.8164405364287
2014-06-09,3079.2665082409244
2014-06-10,3075.183900080155
2014-06-11,3073.8111273275954
2014-06-12,3076.9001513391754
2014-06-13,3069.8435662886022
2014-06-16,3063.5968967469094
2014-06-17,3065.4260826887203
2014-06-18,3074.434336061287
2014-06-19,3110.0019191999572
2014-06-20,3094.6967284800735
2014-06-23,3093.574620828146
2014-06-24,3085.956387688394
2014-06-25,3069.4377246725544
2014-06-26,3079.75384259989
2014-06-27,3077.53953859294
2014-06-30,3091.26709631642
2014-07-01,3110.836969704819
2014-07-02,3118.688659448741
2014-07-03,3121.640872988198
2014-07-04,3121.9534541781313
2014-07-07,3107.4858773444416
2014-07-08,3085.506713333859
2014-07-09,3077.296249625848
2014-07-10,3052.290303326344
2014-07-11,3051.1954627119435
2014-07-14,3074.9090446907553
2014-07-15,3068.6776950732024
2014-07-16,3087.9079461745487
2014-07-17,3074.8046493652814
2014-07-18,3065.220138362973
2014-07-21,3061.258068674874
2014-07-22,3081.5937284319457
2014-07-23,3087.59682841181
2014-07-24,3088.8028633739855
2014-07-25,3085.7135088591426
2014-07-28,3085.490647544635
2014-07-29,3085.7527265925632
2014-07-30,3069.23654148612
2014-07-31,3049.6480412546575
2014-08-01,3030.1605430017944
2014-08-04,3023.2450971784265
2014-08-05,3002.156110782608
2014-08-06,2982.986598997817
2014-08-07,2979.5265294550036
2014-08-08,2950.669300765184
2014-08-11,2990.5734712462868
2014-08-12,2993.9084880053224
2014-08-13,3003.5941081919027
2014-08-14,3016.469598839599
2014-08-15,3013.9279787520113
2014-08-18,3027.055178858427
2014-08-19,3038.655098382798
2014-08-20,3031.43935968961
2014-08-21,3042.3254924348266
2014-08-22,3027.243908521921
2014-08-25,3043.636406787482
