Date,WORLD EQUAL WEIGHTED
2004-01-27,1399.4480950956681
2004-01-28,1388.316515481358
2004-01-29,1369.892061454806
2004-01-30,1373.292807598347
2004-02-02,1377.5366002333
2004-02-03,1379.879942625414
2004-02-04,1366.0538336656293
2004-02-05,1371.0478217634009
2004-02-06,1388.1133772136427
2004-02-09,1393.2654090915821
2004-02-10,1396.3833253176224
2004-02-11,1402.1083559418637
2004-02-12,1412.3683185188981
2004-02-13,1410.9855691254984
2004-02-16,1413.5603843076126
2004-02-17,1425.5925111278568
2004-02-18,1424.2066241730442
2004-02-19,1416.1744082445218
2004-02-20,1399.8635253676773
2004-02-23,1400.5040485671534
2004-02-24,1395.6094623964816
2004-02-25,1392.4146296112992
2004-02-26,1391.6574890389588
2004-02-27,1403.3014736833222
2004-03-01,1423.0658005453656
2004-03-02,1415.7263087625693
2004-03-03,1406.0243516399198
2004-03-04,1411.9073870461448
2004-03-05,1426.9207848573642
2004-03-08,1419.2110499696666
2004-03-09,1416.2718914352859
2004-03-10,1393.3616725032775
2004-03-11,1373.0282696068998
2004-03-12,1374.7593746174273
2004-03-15,1365.3143603049698
2004-03-16,1379.6550629946166
2004-03-17,1395.101849449704
2004-03-18,1403.8563267163374
2004-03-19,1397.6615506557018
2004-03-22,1382.685704165226
2004-03-23,1381.6146842330334
2004-03-24,1381.9703199445592
2004-03-25,1399.6483896710224
2004-03-26,1403.9359316311234
2004-03-29,1417.4413013183714
2004-03-30,1420.78858646443
2004-03-31,1432.993876519292
2004-04-01,1447.4701305698145
2004-04-02,1450.5130398486817
2004-04-05,1451.2860089585574
2004-04-06,1450.6207554473126
2004-04-07,1455.5825482549303
2004-04-08,1453.26607991824
2004-04-09,1448.390797411628
2004-04-12,1453.6266397162005
2004-04-13,1441.5423900420503
2004-04-14,1424.5010202466312
2004-04-15,1415.6778411726673
2004-04-16,1427.7986394465313
2004-04-19,1423.941834726682
2004-04-20,1421.5643495292336
2004-04-21,1414.0477604226032
2004-04-22,1423.1683605827889
2004-04-23,1428.6643044340428
2004-04-26,1431.043479266185
2004-04-27,1427.427825011199
2004-04-28,1410.274349932626
2004-04-29,1400.4926806889696
2004-04-30,1389.119672767875
2004-05-03,1393.4068051126253
2004-05-04,1405.1580283239018
2004-05-05,1413.3072704797992
2004-05-06,1391.6627638879163
2004-05-07,1362.911034009229
2004-05-10,1315.6203886047347
2004-05-11,1325.6081673584208
2004-05-12,1336.9783304600387
2004-05-13,1327.0050850148818
2004-05-14,1323.6114185786435
2004-05-17,1306.0256140468798
2004-05-18,1317.9493579746845
2004-05-19,1344.8117064541923
2004-05-20,1334.8994958664844
2004-05-21,1351.4086988512158
2004-05-24,1355.2257750696524
2004-05-25,1363.9895196350788
2004-05-26,1375.928235357586
2004-05-27,1391.738930156152
2004-05-28,1394.7476252499791
2004-05-31,1396.1554865713829
2004-06-01,1395.1787335697188
2004-06-02,1398.138308329958
2004-06-03,1384.4771182751686
2004-06-04,1392.4226529604484
2004-06-07,1419.3564209220287
2004-06-08,1421.0222722974677
2004-06-09,1408.6450272206187
2004-06-10,1413.5502033427465
2004-06-11,1406.4381074555329
2004-06-14,1394.7481672219326
2004-06-15,1400.6907123263495
2004-06-16,1407.7175695107414
2004-06-17,1410.6263807247317
2004-06-18,1413.5635560794858
2004-06-21,1416.3076903767917
2004-06-22,1414.8335864601377
2004-06-23,1421.9049178829457
2004-06-24,1435.619801373559
2004-06-25,1434.6154774138931
2004-06-28,1442.1804454268008
2004-06-29,1437.4009783800989
2004-06-30,1442.1545908182004
2004-07-01,1439.0429941413327
2004-07-02,1437.3641512347301
2004-07-05,1429.1170668040281
2004-07-06,1420.981044167288
2004-07-07,1427.058833373152
2004-07-08,1420.4381199527752
2004-07-09,1426.0556931321742
2004-07-12,1429.318115046834
2004-07-13,1423.8079737543258
2004-07-14,1417.6089151479214
2004-07-15,1411.7979699305895
2004-07-16,1419.8291907512018
2004-07-19,1419.061148706487
2004-07-20,1416.5906392848567
2004-07-21,1405.4422696456932
2004-07-22,1397.8760862422216
2004-07-23,1382.151275197525
2004-07-26,1375.093984130955
2004-07-27,1372.3418013723683
2004-07-28,1374.4327225438742
2004-07-29,1380.2379100072474
2004-07-30,1387.2425588673143
2004-08-02,1389.845628000584
2004-08-03,1388.352059681064
2004-08-04,1376.6457411701967
2004-08-05,1370.9737286756138
2004-08-06,1365.2264155959094
2004-08-09,1357.089318283321
2004-08-10,1368.6308144100014
2004-08-11,1360.3489139538267
2004-08-12,1354.104381513303
2004-08-13,1354.8036610503675
2004-08-16,1361.7575670647861
2004-08-17,1366.7382504221755
2004-08-18,1373.780310112145
2004-08-19,1383.8771693604976
2004-08-20,1387.3607831409083
2004-08-23,1386.6757407282091
2004-08-24,1382.8116013505119
2004-08-25,1389.5211356036248
2004-08-26,1393.8472640398402
2004-08-27,1397.456145950598
2004-08-30,1391.625537200905
2004-08-31,1395.969951608925
2004-09-01,1404.813952524597
2004-09-02,1412.2573449429738
2004-09-03,1401.9103117886698
2004-09-06,1410.3923769324583
2004-09-07,1418.3010341817821
2004-09-08,1417.1064745309307
2004-09-09,1413.5659861609622
2004-09-10,1424.4970206086157
2004-09-13,1431.070331407449
2004-09-14,1435.422125226506
2004-09-15,1419.129533487822
2004-09-16,1425.027627713691
2004-09-17,1426.3842439259495
2004-09-20,1423.4273318690368
2004-09-21,1433.8054844840763
2004-09-22,1423.8036040290754
2004-09-23,1422.8045771908269
2004-09-24,1419.8623049322487
2004-09-27,1412.8692105789858
2004-09-28,1417.0404866429935
2004-09-29,1424.102766450629
2004-09-30,1436.244499803924
2004-10-01,1452.7483294484193
2004-10-04,1459.7459009025863
2004-10-05,1461.6746360673928
2004-10-06,1466.002576668633
2004-10-07,1460.7575059008911
2004-10-08,1465.1514002514507
2004-10-11,1464.534451874091
2004-10-12,1450.4388243180515
2004-10-13,1444.4384032370826
2004-10-14,1439.7360019552295
2004-10-15,1446.1266569576494
2004-10-18,1445.5411044941325
2004-10-19,1450.1071154626036
2004-10-20,1448.7090716175176
2004-10-21,1456.6402583659756
2004-10-22,1455.8325728410698
2004-10-25,1453.9799442095864
2004-10-26,1461.8722268736387
2004-10-27,1474.3620111544801
2004-10-28,1480.7267043878346
2004-10-29,1481.2207775343675
2004-11-01,1485.3282851398503
2004-11-02,1492.980717957422
2004-11-03,1507.0238717707596
2004-11-04,1520.0160780184945
2004-11-05,1532.6168107450164
2004-11-08,1531.0860735582928
2004-11-09,1529.646603272755
2004-11-10,1530.0276983639155
2004-11-11,1536.8734395148915
2004-11-12,1552.52309295955
2004-11-15,1558.8665555719285
2004-11-16,1554.7499862010932
2004-11-17,1567.9226864756167
2004-11-18,1564.8614635595195
2004-11-19,1565.835337996575
2004-11-22,1561.196087536436
2004-11-23,1565.6264526885434
2004-11-24,1577.6093865615783
2004-11-25,1588.0324183092137
2004-11-26,1587.2950879457976
2004-11-29,1591.3482628792647
2004-11-30,1584.9118316320369
2004-12-01,1593.4827173175565
2004-12-02,1598.4835724193324
2004-12-03,1606.3450641307666
2004-12-06,1604.5802680332
2004-12-07,1594.241754128966
2004-12-08,1578.6811738795877
2004-12-09,1572.2731844534362
2004-12-10,1569.4428778839433
2004-12-13,1583.8444071093074
2004-12-14,1588.6766615562078
2004-12-15,1605.0347686000855
2004-12-16,1597.3926746786144
2004-12-17,1596.7923598135953
2004-12-20,1608.8286896502132
2004-12-21,1612.352669661249
2004-12-22,1620.3459665475473
2004-12-23,1627.2163323086181
2004-12-24,1634.7779372107298
2004-12-27,1638.111592428393
2004-12-28,1643.379330662754
2004-12-29,1640.4254015648114
2004-12-30,1651.7902761101332
2004-12-31,1654.098589623073
2005-01-03,1643.3174895918032
2005-01-04,1624.418766023527
2005-01-05,1613.365416167371
2005-01-06,1608.6216170466391
2005-01-07,1607.088695993603
2005-01-10,1613.6590077692238
2005-01-11,1615.7040469255635
2005-01-12,1625.985719960582
2005-01-13,1620.3615726779058
2005-01-14,1621.9407762395522
2005-01-17,1628.3600009120507
2005-01-18,1627.9835601113343
2005-01-19,1626.686834799826
2005-01-20,1610.6235259620057
2005-01-21,1610.1606509655421
2005-01-24,1612.1993570052107
2005-01-25,1607.423552819985
2005-01-26,1625.7309175950097
2005-01-27,1623.9053907258822
2005-01-28,1618.2164584738484
2005-01-31,1631.6862597052937
2005-02-01,1636.015131421013
2005-02-02,1645.616675375446
2005-02-03,1637.8265356523978
2005-02-04,1651.8187305129468
2005-02-07,1649.2990698122624
2005-02-08,1642.5646701480825
2005-02-09,1637.7698407619719
2005-02-10,1646.6444141554148
2005-02-11,1655.6128083825581
2005-02-14,1666.6590911314315
2005-02-15,1671.473607190644
2005-02-16,1665.261806819241
2005-02-17,1666.9857987927828
2005-02-18,1668.6999747345606
2005-02-21,1668.2922202356813
2005-02-22,1665.653583073227
2005-02-23,1656.6021190481542
2005-02-24,1663.217660957218
2005-02-25,1679.3433947565434
2005-02-28,1688.7421669918604
2005-03-01,1691.6169094824022
2005-03-02,1687.382955264836
2005-03-03,1688.6148286954303
2005-03-04,1707.3436556379925
2005-03-07,1707.6824675495893
2005-03-08,1712.757262562427
2005-03-09,1707.645748039442
2005-03-10,1702.2411158779807
2005-03-11,1704.973588349402
2005-03-14,1699.4399724910863
2005-03-15,1697.2432222368284
2005-03-16,1695.1062850122146
2005-03-17,1691.2555690764116
2005-03-18,1689.1544037695826
2005-03-21,1680.4907379905992
2005-03-22,1677.6810983506518
2005-03-23,1654.6239405810538
2005-03-24,1653.8671203763047
2005-03-25,1654.2551266064902
2005-03-28,1650.622245558861
2005-03-29,1638.675329927304
2005-03-30,1644.6793008143477
2005-03-31,1655.114024339763
2005-04-01,1654.937139633881
2005-04-04,1642.4728039093923
2005-04-05,1650.162162950561
2005-04-06,1655.3027101760542
2005-04-07,1664.6208134577603
2005-04-08,1660.515005862948
2005-04-11,1663.0299691185046
2005-04-12,1657.3438000533022
2005-04-13,1656.331305112171
2005-04-14,1635.11286008981
2005-04-15,1615.388260749966
2005-04-18,1595.1115350582422
2005-04-19,1613.8424241997623
2005-04-20,1609.9891628872567
2005-04-21,1617.370814394239
2005-04-22,1623.4231830221943
2005-04-25,1626.6131189246994
2005-04-26,1617.0613318317949
2005-04-27,1608.719915033294
2005-04-28,1597.2889582480673
2005-04-29,1607.4507155911224
2005-05-02,1609.9398910203874
2005-05-03,1611.535750049385
2005-05-04,1626.5426871676552
2005-05-05,1627.4982779179677
2005-05-06,1630.011936422501
2005-05-09,1630.711249283892
2005-05-10,1624.1277186169489
2005-05-11,1621.699943635789
2005-05-12,1609.6767387116124
2005-05-13,1598.7091796504753
2005-05-16,1596.9510977658376
2005-05-17,1597.6180501644935
2005-05-18,1610.2998423235533
2005-05-19,1621.8770324937389
2005-05-20,1617.361968341084
2005-05-23,1628.5459884753807
2005-05-24,1629.8009569632936
2005-05-25,1622.0333996827503
2005-05-26,1625.8801687530915
2005-05-27,1632.3220108843213
2005-05-30,1636.3648797283104
2005-05-31,1630.3467109172075
2005-06-01,1636.762034444635
2005-06-02,1640.421848581391
2005-06-03,1641.8673855479708
2005-06-06,1645.018240694629
2005-06-07,1648.7200001127928
2005-06-08,1652.738519733332
2005-06-09,1643.743293553982
2005-06-10,1645.0408574609546
2005-06-13,1641.119683482165
2005-06-14,1645.5883188224416
2005-06-15,1652.9179285703533
2005-06-16,1662.400463830504
2005-06-17,1677.9153337766065
2005-06-20,1671.4082062408163
2005-06-21,1673.3547132522658
2005-06-22,1675.2410343962013
2005-06-23,1668.1220441677076
2005-06-24,1658.6536197602982
2005-06-27,1653.1264843421332
2005-06-28,1661.2844682176474
2005-06-29,1663.3907926385073
2005-06-30,1660.580131514932
2005-07-01,1656.0971729935632
2005-07-04,1655.87178580283
2005-07-05,1658.8620118295744
2005-07-06,1660.4647324619639
2005-07-07,1651.4547314645336
2005-07-08,1663.6139795021265
2005-07-11,1684.5597353978458
2005-07-12,1694.9460989448198
2005-07-13,1688.0723527719304
2005-07-14,1691.8023229271612
2005-07-15,1687.6613689523676
2005-07-18,1689.2055341118462
2005-07-19,1690.2291064353576
2005-07-20,1695.049643312271
2005-07-21,1709.424054517138
2005-07-22,1712.7526058320236
2005-07-25,1706.6218078402896
2005-07-26,1703.7488513657402
2005-07-27,1712.524489219506
2005-07-28,1721.734481616953
2005-07-29,1724.7206671458887
2005-08-01,1732.2018892228243
2005-08-02,1743.0111373369407
2005-08-03,1750.108091377962
2005-08-04,1742.9204821542062
2005-08-05,1724.4808228375905
2005-08-08,1728.8338229983513
2005-08-09,1735.0401527720367
2005-08-10,1753.6481937698586
2005-08-11,1767.233299766064
2005-08-12,1765.9042062935468
2005-08-15,1763.8868656979862
2005-08-16,1758.1472257088467
2005-08-17,1752.078301350312
2005-08-18,1737.3915419093828
2005-08-19,1739.8430336278589
2005-08-22,1758.2498446000552
2005-08-23,1753.6023047255576
2005-08-24,1749.3398594408911
2005-08-25,1748.7674916046687
2005-08-26,1748.3764222285147
2005-08-29,1740.293602660828
2005-08-30,1736.5563548665914
2005-08-31,1755.6612648151213
2005-09-01,1779.710564243394
2005-09-02,1784.6328918585498
2005-09-05,1789.1320696206246
2005-09-06,1795.092413213771
2005-09-07,1797.3109078242162
2005-09-08,1788.7537465121266
2005-09-09,1805.7855304086884
2005-09-12,1805.2754410167222
2005-09-13,1794.5777097509208
2005-09-14,1799.4239240855616
2005-09-15,1796.6972141719268
2005-09-16,1800.0694363728942
2005-09-19,1794.1980901851343
2005-09-20,1797.6685481685583
2005-09-21,1790.813450063677
2005-09-22,1781.7956125060223
2005-09-23,1779.6849349440067
2005-09-26,1793.519513013934
2005-09-27,1785.6138876254968
2005-09-28,1795.1455608117876
2005-09-29,1808.7509798581375
2005-09-30,1814.3289722502998
2005-10-03,1806.3736238555325
2005-10-04,1806.5520072141728
2005-10-05,1785.7666608763107
2005-10-06,1769.4499991490468
2005-10-07,1768.6046477558027
2005-10-10,1761.5368259476609
2005-10-11,1763.4662413912972
2005-10-12,1754.3616789537657
2005-10-13,1735.1492013981508
2005-10-14,1748.1948623625026
2005-10-17,1745.2590343793993
2005-10-18,1725.9466779174047
2005-10-19,1718.9342339063248
2005-10-20,1715.9770613072199
2005-10-21,1717.224078305871
2005-10-24,1730.551146002606
2005-10-25,1743.3184551145757
2005-10-26,1742.2686253306424
2005-10-27,1735.1949611326631
2005-10-28,1737.6379670944477
2005-10-31,1756.4666882101405
2005-11-01,1762.3331245179638
2005-11-02,1777.6218452655473
2005-11-03,1785.5153970914744
2005-11-04,1776.5406262908061
2005-11-07,1779.1891458162972
2005-11-08,1776.5731543112474
2005-11-09,1775.7966490414872
2005-11-10,1778.9824618857556
2005-11-11,1787.941231290217
2005-11-14,1781.3793691473331
2005-11-15,1771.9162454999052
2005-11-16,1772.8071819504953
2005-11-17,1796.0501848886304
2005-11-18,1802.8594600209444
2005-11-21,1813.4725975142612
2005-11-22,1814.302952908101
2005-11-23,1826.9994267359837
2005-11-24,1826.4503744399526
2005-11-25,1824.0263689391109
2005-11-28,1824.9910183701777
2005-11-29,1824.3903828128816
2005-11-30,1821.271633284057
2005-12-01,1837.6245104189502
2005-12-02,1849.1217794265947
2005-12-05,1852.4750822410672
2005-12-06,1854.666529230186
2005-12-07,1852.9307156617485
2005-12-08,1851.5218551914325
2005-12-09,1861.3744412549456
2005-12-12,1878.8461503222566
2005-12-13,1882.5517467694672
2005-12-14,1894.3753244978877
2005-12-15,1885.0097467821956
2005-12-16,1890.668121784128
2005-12-19,1885.4398585065148
2005-12-20,1883.9002798521874
2005-12-21,1891.4029339001377
2005-12-22,1900.7088224091021
2005-12-23,1904.676136046508
2005-12-26,1907.8121131018988
2005-12-27,1897.9877130299715
2005-12-28,1908.1970082488021
2005-12-29,1909.2922785768676
2005-12-30,1897.2237408874003
2006-01-02,1899.6537604516134
2006-01-03,1930.8607227691089
2006-01-04,1958.7566028747142
2006-01-05,1962.0824051616546
2006-01-06,1982.1382512419032
2006-01-09,1984.9455951630646
2006-01-10,1977.6310050324303
2006-01-11,1989.3798055198686
2006-01-12,1988.8407239438209
2006-01-13,1987.1710470401247
2006-01-16,1988.2344468789126
2006-01-17,1962.4260904108498
2006-01-18,1941.01288782939
2006-01-19,1967.1059244285238
2006-01-20,1955.1395453030605
2006-01-23,1956.267180684202
2006-01-24,1967.0027457850497
2006-01-25,1971.7540720184352
2006-01-26,1986.4730535752342
2006-01-27,2002.1399953865773
2006-01-30,1999.8122830353332
2006-01-31,2005.6357897827825
2006-02-01,2006.9953266053626
2006-02-02,1998.7321765440436
2006-02-03,1983.7487533684714
2006-02-06,1990.4211441592765
2006-02-07,1982.0928889454556
2006-02-08,1970.7427678566717
2006-02-09,1980.306681412314
2006-02-10,1974.1268459921553
2006-02-13,1957.6383387222597
2006-02-14,1967.059294144358
2006-02-15,1969.382395517319
2006-02-16,1975.6358883826106
2006-02-17,1970.4432148857893
2006-02-20,1968.7288829272563
2006-02-21,1976.3216438985369
2006-02-22,1983.6218376248935
2006-02-23,2000.2698095226158
2006-02-24,2003.3161267411908
2006-02-27,2013.6268966789296
2006-02-28,2005.82484338182
2006-03-01,2010.1477372536954
2006-03-02,2009.0710484415874
2006-03-03,2001.6857985841189
2006-03-06,1999.8258434885486
2006-03-07,1979.0160397471984
2006-03-08,1970.7473495023173
2006-03-09,1984.6800327564022
2006-03-10,1987.0891278297156
2006-03-13,2005.945570338914
2006-03-14,2025.3267427287528
2006-03-15,2035.969893504636
2006-03-16,2042.6936331879024
2006-03-17,2053.852498829206
2006-03-20,2058.738889566801
2006-03-21,2046.5296654368449
2006-03-22,2053.866209312885
2006-03-23,2043.9252645528572
2006-03-24,2051.674389210819
2006-03-27,2055.8619828965607
2006-03-28,2054.3170586644637
2006-03-29,2057.099153555772
2006-03-30,2076.195838047398
2006-03-31,2067.1487854434336
2006-04-03,2081.3556685811463
2006-04-04,2091.50455931141
2006-04-05,2098.3700986144195
2006-04-06,2108.5348654826485
2006-04-07,2094.16255214826
2006-04-10,2089.3621256440365
2006-04-11,2074.6118407061613
2006-04-12,2064.285111129364
2006-04-13,2066.8153248867043
2006-04-14,2066.461457482036
2006-04-17,2075.2189892884176
2006-04-18,2095.35277434517
2006-04-19,2113.8215290359435
2006-04-20,2113.89199795711
2006-04-21,2123.556227093093
2006-04-24,2117.420914278256
2006-04-25,2120.662675554875
2006-04-26,2131.454782599143
2006-04-27,2137.9115505238365
2006-04-28,2134.9580868125418
2006-05-01,2142.3610727592827
2006-05-02,2157.502814160894
2006-05-03,2152.0246217393483
2006-05-04,2163.4133614384373
2006-05-05,2186.9013903061514
2006-05-08,2198.970064979195
2006-05-09,2202.7007839262815
2006-05-10,2200.2007823810923
2006-05-11,2185.8007481816835
2006-05-12,2156.4228282862937
2006-05-15,2128.542282093068
2006-05-16,2116.4895653366743
2006-05-17,2087.5507602254434
2006-05-18,2061.9375675371093
2006-05-19,2055.2639360711637
2006-05-22,2022.0463049725124
2006-05-23,2035.9468681622927
2006-05-24,2020.6420268300717
2006-05-25,2035.207218238488
2006-05-26,2059.276559386698
2006-05-29,2064.851065323807
2006-05-30,2047.4295167920236
2006-05-31,2044.8609247873628
2006-06-01,2053.051892926087
2006-06-02,2077.1851227411566
2006-06-05,2054.7838591151094
2006-06-06,2010.755115309211
2006-06-07,1992.4131852136443
2006-06-08,1946.6954271277943
2006-06-09,1966.920829549045
2006-06-12,1947.1769218978866
2006-06-13,1895.9457115712023
2006-06-14,1907.233660534071
2006-06-15,1951.8142151002273
2006-06-16,1961.2899762335974
2006-06-19,1946.3507156681467
2006-06-20,1942.2847739338415
2006-06-21,1955.5048244592538
2006-06-22,1961.5236507642578
2006-06-23,1958.4673308160816
2006-06-26,1964.603153676376
2006-06-27,1958.2123796655042
2006-06-28,1948.4907330354627
2006-06-29,1984.6049222025752
2006-06-30,2029.9201600536385
2006-07-03,2040.2283002788388
2006-07-04,2047.714043267274
2006-07-05,2017.964535246311
2006-07-06,2024.021680844134
2006-07-07,2023.8812044462827
2006-07-10,2022.8159545292874
2006-07-11,2016.0478954862958
2006-07-12,1997.8800494306552
2006-07-13,1973.8026040213892
2006-07-14,1944.804310892345
2006-07-17,1923.8642222912054
2006-07-18,1906.9942302639995
2006-07-19,1939.2371302886265
2006-07-20,1953.3414689975664
2006-07-21,1936.9411241915104
2006-07-24,1952.9677021955176
2006-07-25,1969.6586351360947
2006-07-26,1967.6818433446306
2006-07-27,1987.7328628195328
2006-07-28,2007.5604191538155
2006-07-31,2014.379827052234
2006-08-01,2003.263661038786
2006-08-02,2022.4024625287898
2006-08-03,2017.7204225448563
2006-08-04,2029.8097518004013
2006-08-07,2010.0676936378848
2006-08-08,2013.2717285307333
2006-08-09,2016.8104963964302
2006-08-10,2008.0064387470438
2006-08-11,2003.5206987155639
2006-08-14,2010.6057810595075
2006-08-15,2031.558009640995
2006-08-16,2057.920227172482
2006-08-17,2064.7643143870937
2006-08-18,2063.416651286618
2006-08-21,2061.3812843846954
2006-08-22,2061.7821221302306
2006-08-23,2055.3555837641557
2006-08-24,2050.69079403982
2006-08-25,2043.8634483446165
2006-08-28,2048.1007923382545
2006-08-29,2058.1078094302043
2006-08-30,2067.7671986037517
2006-08-31,2075.302426856506
2006-09-01,2085.0513450461644
2006-09-04,2104.3073986986747
2006-09-05,2101.7146470869725
2006-09-06,2079.286792687859
2006-09-07,2056.569594046021
2006-09-08,2059.1288207228476
2006-09-11,2041.880632865808
2006-09-12,2055.4649772561934
2006-09-13,2064.329698766579
2006-09-14,2073.573946224644
2006-09-15,2070.4538883753644
2006-09-18,2073.726592351135
2006-09-19,2072.1198306814936
2006-09-20,2072.346149138558
2006-09-21,2078.0759306207956
2006-09-22,2067.988895972835
2006-09-25,2068.3031730864004
2006-09-26,2076.8603142896477
2006-09-27,2096.8358535822417
2006-09-28,2101.069967224106
2006-09-29,2099.7889387166088
2006-10-02,2104.54371343352
2006-10-03,2095.394106554339
2006-10-04,2099.8017681407687
2006-10-05,2123.652158151775
2006-10-06,2108.1111477358077
2006-10-09,2110.455423431274
2006-10-10,2112.488828189595
2006-10-11,2106.5009313379123
2006-10-12,2119.9507468589627
2006-10-13,2127.7677184447275
2006-10-16,2144.646477709887
2006-10-17,2133.576137266152
2006-10-18,2140.7283719169654
2006-10-19,2150.572055969112
2006-10-20,2153.7909970005835
2006-10-23,2157.688924631381
2006-10-24,2160.024463704866
2006-10-25,2168.621918506444
2006-10-26,2185.484629028997
2006-10-27,2180.25567941655
2006-10-30,2171.290515364184
2006-10-31,2179.4506334961543
2006-11-01,2174.9839144393422
2006-11-02,2170.459359893872
2006-11-03,2165.455483730265
2006-11-06,2181.929593582235
2006-11-07,2197.170473476991
2006-11-08,2188.362149370915
2006-11-09,2184.8074615189007
2006-11-10,2194.7198486886
2006-11-13,2189.015436710618
2006-11-14,2202.343506259116
2006-11-15,2208.141714793424
2006-11-16,2209.278415292183
2006-11-17,2204.1078853983254
2006-11-20,2189.8914757460207
2006-11-21,2200.6493191339114
2006-11-22,2227.3207282288113
2006-11-23,2229.339360850543
2006-11-24,2230.1756726638305
2006-11-27,2212.8091168662563
2006-11-28,2208.7813327665817
2006-11-29,2239.442494475847
2006-11-30,2255.22972495799
2006-12-01,2258.160246434861
2006-12-04,2272.824600084666
2006-12-05,2280.557780255931
2006-12-06,2287.6232095388355
2006-12-07,2288.51773267181
2006-12-08,2286.1290645524596
2006-12-11,2282.565759419844
2006-12-12,2284.510791044512
2006-12-13,2289.3162115749806
2006-12-14,2301.7720682845415
2006-12-15,2299.7345357254867
2006-12-18,2293.7453558274233
2006-12-19,2288.4560108087326
2006-12-20,2301.9590613740143
2006-12-21,2295.8496468882076
2006-12-22,2289.940572237926
2006-12-25,2287.626734683097
2006-12-26,2291.075533633326
2006-12-27,2306.842902873472
2006-12-28,2308.30848872784
2006-12-29,2307.177070990193
2007-01-01,2307.177070990193
2007-01-02,2324.2612446865132
2007-01-03,2313.1393695096604
2007-01-04,2303.46159987712
2007-01-05,2283.9521085382835
2007-01-08,2287.246818989964
2007-01-09,2293.6615199066437
2007-01-10,2278.126119599199
2007-01-11,2288.887677934437
2007-01-12,2309.9761065895796
2007-01-15,2325.0145627408133
2007-01-16,2321.473305632962
2007-01-17,2326.654810666974
2007-01-18,2324.22003567818
2007-01-19,2333.18627255429
2007-01-22,2333.6653859540615
2007-01-23,2342.11306991263
2007-01-24,2354.125877718218
2007-01-25,2341.0431399973295
2007-01-26,2329.667654372548
2007-01-29,2335.8213989440287
2007-01-30,2346.099518830456
2007-01-31,2350.4155950531544
2007-02-01,2375.589100765683
2007-02-02,2381.166391353506
2007-02-05,2378.2729215291265
2007-02-06,2388.9775899383535
2007-02-07,2396.1279831918573
2007-02-08,2388.2358742748384
2007-02-09,2386.0483525168256
2007-02-12,2372.884398523078
2007-02-13,2389.3181343497067
2007-02-14,2419.3033369796894
2007-02-15,2435.8815335191066
2007-02-16,2433.9249335688414
2007-02-19,2440.023268037971
2007-02-20,2440.4811657577293
2007-02-21,2434.9982454791916
2007-02-22,2442.467423268909
2007-02-23,2452.1052068180716
2007-02-26,2458.483965072695
2007-02-27,2405.9007142237765
2007-02-28,2374.530210125313
2007-03-01,2360.5397034372063
2007-03-02,2346.551018610435
2007-03-05,2295.014119629248
2007-03-06,2328.614491823773
2007-03-07,2339.1896190142193
2007-03-08,2362.161397031218
2007-03-09,2366.7211523593946
2007-03-12,2381.046511565034
2007-03-13,2353.7081631944898
2007-03-14,2322.7932736480852
2007-03-15,2348.4756447716763
2007-03-16,2348.615112142765
2007-03-19,2373.2068294769424
2007-03-20,2389.9368225694943
2007-03-21,2409.5585060905405
2007-03-22,2432.657508457033
2007-03-23,2434.5188788873074
2007-03-26,2434.8735447529134
2007-03-27,2426.0845367629763
2007-03-28,2418.764077011708
2007-03-29,2423.2511113441196
2007-03-30,2425.028838194746
2007-04-02,2430.508261234303
2007-04-03,2451.326355325077
2007-04-04,2465.1472337158807
2007-04-05,2472.399126522882
2007-04-06,2471.7824932411772
2007-04-09,2471.8603682357325
2007-04-10,2487.2585755564346
2007-04-11,2479.3098279685987
2007-04-12,2485.0245058854766
2007-04-13,2486.9092237492
2007-04-16,2513.0150650706746
2007-04-17,2514.7406351324194
2007-04-18,2521.160036424377
2007-04-19,2504.23586949094
2007-04-20,2521.001689643866
2007-04-23,2521.0071026957858
2007-04-24,2515.458162361215
2007-04-25,2528.9813567458705
2007-04-26,2527.6890093994853
2007-04-27,2525.932608046501
2007-04-30,2515.2828487578845
2007-05-01,2510.2835109004573
2007-05-02,2528.598331931131
2007-05-03,2530.8385675351815
2007-05-04,2544.2773867569704
2007-05-07,2559.248943924436
2007-05-08,2542.8130096065915
2007-05-09,2554.7637365208493
2007-05-10,2532.759100716753
2007-05-11,2538.766358740602
2007-05-14,2538.5532053466454
2007-05-15,2535.740678179093
2007-05-16,2535.575010184894
2007-05-17,2532.4332532605276
2007-05-18,2540.5085934973276
2007-05-21,2547.379530439393
2007-05-22,2556.8929682033404
2007-05-23,2567.0908134682722
2007-05-24,2541.965129540977
2007-05-25,2540.3619897894414
2007-05-28,2546.064329683909
2007-05-29,2554.2116775599484
2007-05-30,2553.307584818948
2007-05-31,2575.5783973645657
2007-06-01,2587.3874059613413
2007-06-04,2597.898088098129
2007-06-05,2592.2037553865084
2007-06-06,2568.041896770602
2007-06-07,2532.684111648778
2007-06-08,2523.334970971657
2007-06-11,2532.083139143745
2007-06-12,2513.661141185413
2007-06-13,2521.6426155790095
2007-06-14,2542.5788330101614
2007-06-15,2566.563722758638
2007-06-18,2570.995769999925
2007-06-19,2570.3591022494484
2007-06-20,2564.0749477334407
2007-06-21,2561.966813651539
2007-06-22,2548.335128153522
2007-06-25,2535.0428346987933
