Date,BRAZIL IMI HIGH DIVIDEND YIELD
2009-04-07,464.54838811795315
2009-04-08,476.69878812066446
2009-04-09,490.29194184772155
2009-04-10,490.29194184772155
2009-04-13,494.6436843568116
2009-04-14,486.88949482914865
2009-04-15,483.89724198349893
2009-04-16,500.6562405332553
2009-04-17,504.1437338042179
2009-04-20,481.1491953005748
2009-04-21,479.8389229383723
2009-04-22,492.3812805075056
2009-04-23,499.4826148595632
2009-04-24,506.9881048562765
2009-04-27,500.0336250826497
2009-04-28,503.20228666569614
2009-04-29,520.4104892412281
2009-04-30,527.5235615845714
2009-05-01,525.8022824709656
2009-05-04,560.2028286463521
2009-05-05,562.7493193705285
2009-05-06,576.2048019618135
2009-05-07,566.1776588394013
2009-05-08,586.7299994023267
2009-05-11,592.7845885756651
2009-05-12,583.9485554870172
2009-05-13,560.0958501623032
2009-05-14,562.674210991377
2009-05-15,568.3151898912909
2009-05-18,589.9490431849937
2009-05-19,595.7729284937885
2009-05-20,603.2672400413712
2009-05-21,582.5749373773597
2009-05-22,592.9881538317908
2009-05-25,598.220215605293
2009-05-26,599.378295222028
2009-05-27,607.3380480104219
2009-05-28,624.1238207388346
2009-05-29,644.2935653329397
2009-06-01,661.6255444907189
2009-06-02,662.818704865279
2009-06-03,648.9898891161035
2009-06-04,658.7255356951819
2009-06-05,659.7424436059482
2009-06-08,654.9695882060071
2009-06-09,656.2178956095328
2009-06-10,661.7440389156608
2009-06-11,660.0982049171781
2009-06-12,677.9614351549418
2009-06-15,653.9509098592434
2009-06-16,638.9886976096506
2009-06-17,625.4785556391764
2009-06-18,638.6758708565989
2009-06-19,648.0675434305452
2009-06-22,619.2063105089255
2009-06-23,620.1814588524968
2009-06-24,635.0782636789575
2009-06-25,648.1535148123442
2009-06-26,659.3368980900939
2009-06-29,670.9802391003979
2009-06-30,661.5623272933605
2009-07-01,678.1934980879543
2009-07-02,664.4633025606049
2009-07-03,663.3632330857396
2009-07-06,655.8117175665666
2009-07-07,651.3541201004754
2009-07-08,637.2453395322854
2009-07-09,635.3152597805105
2009-07-10,626.5642110050688
2009-07-13,620.3155369499007
2009-07-14,620.8460596202085
2009-07-15,650.5085967012559
2009-07-16,662.1961785220752
2009-07-17,668.4446133734415
2009-07-20,684.4061083587668
2009-07-21,690.8877820430598
2009-07-22,688.6596231911784
2009-07-23,703.4442860632254
2009-07-24,698.0566923550334
2009-07-27,704.0840866500206
2009-07-28,709.3117447952517
2009-07-29,704.5337069916077
2009-07-30,722.4244425487636
2009-07-31,730.493659318637
2009-08-03,758.6002017902726
2009-08-04,758.5410723978516
2009-08-05,766.5183070279944
2009-08-06,775.1203797779615
2009-08-07,778.5894540140335
2009-08-10,776.3945605049055
2009-08-11,760.9137665705587
2009-08-12,780.8374165266983
2009-08-13,787.7269562457147
2009-08-14,775.1885158857949
2009-08-17,739.8498438307269
2009-08-18,743.4536583968617
2009-08-19,745.4416458097228
2009-08-20,756.7245917515608
2009-08-21,769.732162622469
2009-08-24,773.8325948586509
2009-08-25,764.8602691252969
2009-08-26,754.1822937567268
2009-08-27,754.7956909655713
2009-08-28,757.8258238369895
2009-08-31,752.1486798735983
2009-09-01,741.3468558760125
2009-09-02,722.867580227323
2009-09-03,733.8912641626517
2009-09-04,749.7221159644657
2009-09-07,753.3416043463928
2009-09-08,778.9564302678834
2009-09-09,781.335745046029
2009-09-10,790.4215532834958
2009-09-11,790.7829676360205
2009-09-14,792.2753865243717
2009-09-15,793.1332311984071
2009-09-16,813.333369344121
2009-09-17,811.8939090764685
2009-09-18,813.272187804272
2009-09-21,807.7681057438919
2009-09-22,814.2891652081377
2009-09-23,810.1617270574335
2009-09-24,803.9055136282559
2009-09-25,804.6990142118163
2009-09-28,812.7590947880741
2009-09-29,810.7192935046787
2009-09-30,816.4955774074014
2009-10-01,808.9820108206399
2009-10-02,812.2477274003711
2009-10-05,831.9470131510344
2009-10-06,850.3658544073317
2009-10-07,848.5525409919825
2009-10-08,861.0020049948577
2009-10-09,871.4365017111545
2009-10-12,868.5870363257982
2009-10-13,883.3747957067927
2009-10-14,922.560449549442
2009-10-15,937.1204315889594
2009-10-16,922.441034149043
2009-10-19,938.4643266033625
2009-10-20,891.4870931008779
2009-10-21,897.8168398776165
2009-10-22,903.3931583956562
2009-10-23,892.6028585981735
2009-10-26,891.4354008401814
2009-10-27,861.3105286540523
2009-10-28,814.4430377288196
2009-10-29,853.7955557759636
2009-10-30,829.0338151528182
2009-11-02,820.4073504473719
2009-11-03,831.5954298398775
2009-11-04,860.8921506051743
2009-11-05,873.9179135514902
2009-11-06,875.0769535192359
2009-11-09,906.328396910241
2009-11-10,901.6401079235095
2009-11-11,900.5690558542249
2009-11-12,871.816024158103
2009-11-13,878.7808570899765
2009-11-16,905.3053233807349
2009-11-17,905.3319640654694
2009-11-18,904.8447833136353
2009-11-19,885.2071568969509
2009-11-20,889.1192509178993
2009-11-23,891.5013165760907
2009-11-24,899.8726392347845
2009-11-25,907.9498840036279
2009-11-26,890.8509780498968
2009-11-27,906.0880168306732
2009-11-30,897.2786097283312
2009-12-01,930.463331108914
2009-12-02,949.8997816069422
2009-12-03,957.739402428443
2009-12-04,943.8524004960741
2009-12-07,948.3091489983447
2009-12-08,928.8631832364846
2009-12-09,933.3073632512642
2009-12-10,944.9924014241788
2009-12-11,952.4841951893201
2009-12-14,949.0760147070936
2009-12-15,945.2243008833052
2009-12-16,929.2553253947026
2009-12-17,897.9766235560982
2009-12-18,887.1651939951333
2009-12-21,878.9031468452498
2009-12-22,892.0414709045997
2009-12-23,900.026393348219
2009-12-24,906.4606245857723
2009-12-25,906.4606245857725
2009-12-28,927.4522174139944
2009-12-29,934.579176584108
2009-12-30,933.972712263561
2009-12-31,936.437302945303
2010-01-01,936.437302945303
2010-01-04,965.441431996378
2010-01-05,964.9455325319232
2010-01-06,963.2260989496622
2010-01-07,955.8919174336833
2010-01-08,956.0796376608826
2010-01-11,958.6700882626645
2010-01-12,945.9984244860595
2010-01-13,942.0851289644119
2010-01-14,920.5598989250592
2010-01-15,911.5025376367237
2010-01-18,910.8619034123963
2010-01-19,917.5593042840881
2010-01-20,885.4687940702294
2010-01-21,865.0884413009273
2010-01-22,872.072632628155
2010-01-25,868.67805165685
2010-01-26,854.3985478490167
2010-01-27,845.2885147168577
2010-01-28,848.9035434979623
2010-01-29,850.0236194787427
2010-02-01,855.7360503028414
2010-02-02,868.3021718120377
2010-02-03,858.3369153691322
2010-02-04,807.7284348789921
2010-02-05,797.7028078610987
2010-02-08,803.1277603239697
2010-02-09,818.2286408324529
2010-02-10,820.2117880691798
2010-02-11,831.0477231344018
2010-02-12,826.4302681105564
2010-02-15,830.1736028380456
2010-02-16,834.6744084918159
2010-02-17,854.1761598592223
2010-02-18,868.462028530251
2010-02-19,865.0632252730577
2010-02-22,863.2469129012629
2010-02-23,845.5142531385707
2010-02-24,838.7368019242135
2010-02-25,849.2926497328432
2010-02-26,864.2706827298698
2010-03-01,882.0655323651073
2010-03-02,893.5961012925458
2010-03-03,893.6554566684657
2010-03-04,892.9831457749525
2010-03-05,913.1570173628267
2010-03-08,906.3588282180156
2010-03-09,921.4389506520696
2010-03-10,941.0406827114385
2010-03-11,936.5665426724898
2010-03-12,930.5348257097922
2010-03-15,929.8313635483695
2010-03-16,946.7333908433137
2010-03-17,948.0710275150401
2010-03-18,931.2737447094504
2010-03-19,915.9987565368049
2010-03-22,907.524572657123
2010-03-23,919.477370093026
2010-03-24,912.6590510421419
2010-03-25,898.1348308988194
2010-03-26,894.2658266010012
2010-03-29,920.6047081682207
2010-03-30,928.5462910695081
2010-03-31,937.0074689127479
2010-04-01,958.898543684167
2010-04-02,958.898543684167
2010-04-05,969.5755387873835
2010-04-06,963.9889479886637
2010-04-07,956.1816374561511
2010-04-08,952.7670443733775
2010-04-09,950.1272792534686
2010-04-12,944.7257562979837
2010-04-13,945.2010403479406
2010-04-14,961.665883922069
2010-04-15,951.7541805063199
2010-04-16,936.9870676611736
2010-04-19,927.7443369269832
2010-04-20,935.6385299768734
2010-04-21,935.6385299768734
2010-04-22,930.6807075038741
2010-04-23,940.7566398578003
2010-04-26,939.4848599775828
2010-04-27,911.0341600103104
2010-04-28,912.2373970272362
2010-04-29,937.6998844559514
2010-04-30,930.2293175761635
2010-05-03,918.2765889317219
2010-05-04,883.2992214420544
2010-05-05,860.8844375771936
2010-05-06,835.1842071764551
2010-05-07,813.5008343275638
2010-05-10,865.7032255635763
2010-05-11,860.5111583378383
2010-05-12,873.8672400933779
2010-05-13,868.010446517816
2010-05-14,847.2161902370277
2010-05-17,836.5015686805546
2010-05-18,821.0320805734115
2010-05-19,791.1365304414967
2010-05-20,749.9887970811468
2010-05-21,768.5956260920614
2010-05-24,776.664612382612
2010-05-25,749.0407711815676
2010-05-26,774.9049329094046
2010-05-27,795.4312448352558
2010-05-28,796.7158907139448
2010-05-31,811.973687411134
2010-06-01,788.7787702071003
2010-06-02,787.134339121435
2010-06-03,793.3865880222183
2010-06-04,776.9382837042372
2010-06-07,765.6232751436136
2010-06-08,767.0775623586977
2010-06-09,775.6458068365539
2010-06-10,801.4913212116319
2010-06-11,812.8015473074068
2010-06-14,817.5878275758485
2010-06-15,826.1680640883693
2010-06-16,835.5049162666304
2010-06-17,839.7553080358911
2010-06-18,843.144396697436
2010-06-21,852.3581581435834
2010-06-22,854.6201581590781
2010-06-23,843.3658055233083
2010-06-24,840.7774006090594
2010-06-25,855.2446800000457
2010-06-28,861.062031106529
2010-06-29,834.5681258832863
2010-06-30,826.8624890466949
2010-07-01,825.329408784127
2010-07-02,842.7611793420436
2010-07-05,841.4391522754055
2010-07-06,858.7079547983184
2010-07-07,861.4418890499313
2010-07-08,862.0740760955778
2010-07-09,865.9664452024697
2010-07-12,860.7176841884598
2010-07-13,874.5676415071315
2010-07-14,859.4902583625608
2010-07-15,850.0034339261927
2010-07-16,835.6553769811015
2010-07-19,842.684171579624
2010-07-20,855.5588439158805
2010-07-21,858.2664597036637
2010-07-22,877.9438371412754
2010-07-23,883.1175168389487
2010-07-26,880.4811835469944
2010-07-27,886.742136781115
2010-07-28,889.4615297532189
2010-07-29,899.5477193096895
2010-07-30,904.975876865816
2010-08-02,917.1685320308949
2010-08-03,908.247377848137
2010-08-04,914.8813815462672
2010-08-05,918.6308518254071
2010-08-06,913.9336549791153
2010-08-09,907.1607597641784
2010-08-10,900.3946988459037
2010-08-11,881.7324761825237
2010-08-12,883.6513560688956
2010-08-13,877.9050616200772
2010-08-16,892.2747866283819
2010-08-17,896.8441537288026
2010-08-18,901.4851983585336
2010-08-19,896.8351494721451
2010-08-20,897.7719588001795
2010-08-23,894.1868730474345
2010-08-24,889.9161205249922
2010-08-25,883.6221063502444
2010-08-26,887.605880031856
2010-08-27,908.4650165868167
2010-08-30,899.9249955421111
2010-08-31,895.9767731184446
2010-09-01,924.8271274876308
2010-09-02,919.3323325199225
2010-09-03,926.0368388716662
2010-09-06,926.9507068914305
2010-09-07,926.2529241420987
2010-09-08,919.2964246832234
2010-09-09,920.5112677225102
2010-09-10,931.2824288335953
2010-09-13,942.53705913692
2010-09-14,955.5285558042294
2010-09-15,958.2202406287701
2010-09-16,948.6547244978738
2010-09-17,945.6037222246199
2010-09-20,952.5666149093728
2010-09-21,943.3104527245232
2010-09-22,956.0075035932927
2010-09-23,954.2489482928104
2010-09-24,953.0484140501262
2010-09-27,958.984102663336
2010-09-28,967.265636000477
2010-09-29,971.1904586330703
2010-09-30,981.6664722504468
2010-10-01,1002.3808231902256
2010-10-04,1006.5929453684822
2010-10-05,1015.5281288526754
2010-10-06,1010.1092021449068
2010-10-07,1002.6939074025645
2010-10-08,1010.0624560600133
2010-10-11,1027.1428269577705
2010-10-12,1023.5446440554663
2010-10-13,1034.1363323990543
2010-10-14,1020.6499011581224
2010-10-15,1018.5768314370492
2010-10-18,1022.8824298416599
2010-10-19,991.2414767967775
2010-10-20,994.6059955977532
2010-10-21,986.8313431026316
2010-10-22,980.8885355917746
2010-10-25,975.8135798212323
2010-10-26,981.7940181162019
2010-10-27,973.7070604093948
2010-10-28,977.3765399840299
2010-10-29,990.420421461962
2010-11-01,987.5030275707297
2010-11-02,988.0246572953531
2010-11-03,994.6704875573488
2010-11-04,1022.304586998159
2010-11-05,1010.44042920447
2010-11-08,1005.2522077461468
2010-11-09,1006.7610398351171
2010-11-10,994.0075206364492
2010-11-11,977.4273943601216
2010-11-12,978.2689795654643
2010-11-15,976.1100097815988
2010-11-16,954.6651421759065
2010-11-17,965.3003431998
2010-11-18,982.080921675821
2010-11-19,985.2092914743263
2010-11-22,969.3494078399887
2010-11-23,952.6375546348698
2010-11-24,978.8963149190308
2010-11-25,977.0183204699266
2010-11-26,958.8328118762861
2010-11-29,950.9717358823998
2010-11-30,954.4077764274687
2010-12-01,980.3134793010628
2010-12-02,987.0220427626468
2010-12-03,1007.0530478856327
2010-12-06,1007.5250505387617
2010-12-07,1004.8756603749066
2010-12-08,986.2254848716287
2010-12-09,968.4403949279242
2010-12-10,960.9278681442679
2010-12-13,982.2571755631672
2010-12-14,983.1396502654773
2010-12-15,981.2922812718016
2010-12-16,972.9238561541953
2010-12-17,974.072914121824
2010-12-20,969.3649189789916
2010-12-21,986.2794824915284
2010-12-22,981.6321973088395
2010-12-23,982.1502503739482
2010-12-24,985.3736523369741
2010-12-27,979.5981702169513
2010-12-28,983.0500996555296
2010-12-29,995.0435963639491
2010-12-30,1012.3255869928123
2010-12-31,1014.795417491198
2011-01-03,1036.6297283819088
2011-01-04,1028.9899590126079
2011-01-05,1024.3338349455041
2011-01-06,1010.0894754868178
2011-01-07,1011.8613708887359
2011-01-10,1005.3674807067488
2011-01-11,1003.7023712153797
2011-01-12,1015.3031718866557
2011-01-13,1007.3844807588102
2011-01-14,1002.7215887750144
2011-01-17,1002.6593334045816
2011-01-18,995.265707812528
2011-01-19,989.1011309723906
2011-01-20,979.9407621578894
2011-01-21,970.9529304635055
2011-01-24,985.0105962115981
2011-01-25,984.6273580183577
2011-01-26,990.236558583051
2011-01-27,978.7420362711141
2011-01-28,955.4797704247045
2011-01-31,956.9635714118758
2011-02-01,971.9730256732464
2011-02-02,957.9438000513951
2011-02-03,950.1847371116289
2011-02-04,933.2988195196687
2011-02-07,936.178781988791
2011-02-08,944.6699721462824
2011-02-09,934.376595431728
2011-02-10,927.192803768628
2011-02-11,943.3227421769674
2011-02-14,947.0685738105424
2011-02-15,943.8358549047456
2011-02-16,962.2955480590431
2011-02-17,970.7195501811702
2011-02-18,973.6442221094239
2011-02-21,967.6871126888293
2011-02-22,961.0090623456732
2011-02-23,950.5469749124591
2011-02-24,955.9317344029937
2011-02-25,957.2924831150186
2011-02-28,963.2924610792601
2011-03-01,955.5764277065454
2011-03-02,974.9567789431701
2011-03-03,986.3836031937781
2011-03-04,991.7314521857813
2011-03-07,985.8891020097673
2011-03-08,985.889102009767
2011-03-09,987.4456222902453
2011-03-10,976.9629257443428
2011-03-11,985.0315843416159
2011-03-14,996.225080569126
2011-03-15,991.5882912009845
2011-03-16,967.2625432879479
2011-03-17,963.590841309065
2011-03-18,975.7219381800332
2011-03-21,979.9039810968931
2011-03-22,990.6157913839598
2011-03-23,993.5022984137233
2011-03-24,997.5491033347425
2011-03-25,998.72739568875
2011-03-28,989.1186325795805
2011-03-29,1001.463860720431
2011-03-30,1029.5888758078336
2011-03-31,1040.5515024435415
2011-04-01,1067.0402698388148
2011-04-04,1070.8882962721914
2011-04-05,1081.4377972881255
2011-04-06,1066.5722511327122
2011-04-07,1071.599946101657
2011-04-08,1077.4042726491118
2011-04-11,1066.9833784092507
2011-04-12,1051.3691797394172
2011-04-13,1043.9426285366508
2011-04-14,1047.5810129832616
2011-04-15,1054.2424322129552
2011-04-18,1043.893739164126
2011-04-19,1062.7411655717492
2011-04-20,1075.8797232134543
2011-04-21,1076.5660898630324
2011-04-22,1076.5660898630324
2011-04-25,1079.6545210511565
2011-04-26,1088.4543467069027
2011-04-27,1083.2247367305272
2011-04-28,1069.4736891827308
2011-04-29,1084.1682498224188
2011-05-02,1084.9619513605319
2011-05-03,1060.127741134335
2011-05-04,1054.7291622275823
2011-05-05,1063.4260941167493
2011-05-06,1086.8601831396975
2011-05-09,1069.912100168755
2011-05-10,1076.4643524389514
2011-05-11,1058.9292228150343
2011-05-12,1054.9734181027031
2011-05-13,1036.8146139799026
2011-05-16,1038.5684530198491
2011-05-17,1040.6488738135436
2011-05-18,1040.978059376014
2011-05-19,1037.9751916766022
2011-05-20,1033.2705156368995
2011-05-23,1019.4082120994979
2011-05-24,1036.359647358669
2011-05-25,1035.1030978874767
2011-05-26,1031.935454675893
2011-05-27,1047.1265309455582
2011-05-30,1046.007593338628
2011-05-31,1062.925884273755
2011-06-01,1046.0213590391534
2011-06-02,1059.1917175379763
2011-06-03,1068.1747905803431
2011-06-06,1048.904572291198
2011-06-07,1051.3335821060841
2011-06-08,1043.8866681844454
2011-06-09,1045.796490825214
2011-06-10,1032.7198911278524
2011-06-13,1029.269174292
2011-06-14,1036.6283677046024
2011-06-15,1015.6224969260709
2011-06-16,993.8739938969036
2011-06-17,1004.6941141479529
2011-06-20,1002.3506908115263
2011-06-21,1014.448650077514
2011-06-22,1009.7286254958015
2011-06-23,1007.2215992397776
2011-06-24,1006.0771111842585
2011-06-27,1007.0666882233485
2011-06-28,1027.6884263195166
2011-06-29,1037.9582611955952
2011-06-30,1041.8433503712185
2011-07-01,1061.5709994245562
2011-07-04,1063.9928903842629
2011-07-05,1052.4758820986788
2011-07-06,1044.9276865726365
2011-07-07,1051.2115213226136
2011-07-08,1036.1816258733495
2011-07-11,1009.0049207983077
2011-07-12,1000.4220671989963
2011-07-13,1015.1611497044131
2011-07-14,1002.3506179339957
2011-07-15,993.3374875109782
2011-07-18,985.3710916892553
2011-07-19,1001.2606249538818
2011-07-20,999.6564505570915
2011-07-21,1011.8037845651518
2011-07-22,1009.9430776228124
2011-07-25,1011.5209737184025
2011-07-26,1014.8967820119452
2011-07-27,972.2489236633188
2011-07-28,984.7647197540407
2011-07-29,995.0957287865815
2011-08-01,991.8555109058959
2011-08-02,976.9645076684732
2011-08-03,968.1112498681339
2011-08-04,922.0203093754802
2011-08-05,929.411058942225
2011-08-08,867.685748458414
2011-08-09,874.4562359495164
2011-08-10,892.5460329485368
2011-08-11,910.6197201404907
2011-08-12,920.720037054887
2011-08-15,943.6706039574366
2011-08-16,951.9422976678129
2011-08-17,961.2352330334744
2011-08-18,929.1700430589055
2011-08-19,928.3349240971255
2011-08-22,921.9701411247693
2011-08-23,941.4242357312642
2011-08-24,944.5049971722764
2011-08-25,930.6480135887659
2011-08-26,934.2168534883592
2011-08-29,967.5312348815241
2011-08-30,979.8621523668095
2011-08-31,1000.8821913906271
2011-09-01,1010.563129085565
2011-09-02,977.0554112968628
2011-09-05,949.6831116789162
2011-09-06,957.5520327401106
2011-09-07,959.4321379244664
2011-09-08,972.9319049673512
2011-09-09,938.9222357367122
2011-09-12,924.4100261917845
2011-09-13,918.0808601613658
2011-09-14,920.0617992631145
2011-09-15,931.6196520431627
2011-09-16,947.7376815807459
2011-09-19,913.6204517405445
2011-09-20,907.6125422904513
2011-09-21,881.3126530883278
2011-09-22,836.854258371412
2011-09-23,836.6770100353627
2011-09-26,849.709494623219
2011-09-27,872.3396779630184
2011-09-28,860.8459541573287
2011-09-29,854.7507994549936
2011-09-30,841.7926063695323
2011-10-03,812.7296730489088
2011-10-04,812.7669209932715
2011-10-05,837.6666618569851
2011-10-06,865.7643411836378
2011-10-07,883.573248993734
2011-10-10,916.3766633489713
2011-10-11,914.412557208889
2011-10-12,908.9113603529224
2011-10-13,920.2668535006959
2011-10-14,932.391592047313
2011-10-17,919.3936817338813
2011-10-18,930.0072871599648
2011-10-19,929.4215294604517
2011-10-20,903.4056864791226
2011-10-21,922.543022992104
2011-10-24,937.4035783768335
2011-10-25,936.9980945994803
2011-10-26,941.3984016018701
2011-10-27,967.4187849184962
2011-10-28,989.6941041651136
2011-10-31,985.7192943469296
2011-11-01,948.4828524556576
2011-11-02,952.8849215603079
2011-11-03,963.3882645330225
2011-11-04,963.0476653725021
2011-11-07,966.9110013275665
2011-11-08,971.2986716570911
2011-11-09,961.8288125912209
2011-11-10,952.2853557305777
2011-11-11,984.2605396767855
2011-11-14,969.986158071417
2011-11-15,969.0252320727614
2011-11-16,977.0719495926603
2011-11-17,963.6415238855946
2011-11-18,949.3391005215279
2011-11-21,918.5410150318585
2011-11-22,914.7036787827217
2011-11-23,889.496429532274
2011-11-24,882.1681108379374
2011-11-25,880.8608102295079
2011-11-28,900.6946073857906
2011-11-29,902.8163263339839
2011-11-30,945.4022688803021
2011-12-01,966.8455606922666
2011-12-02,962.2468505732436
2011-12-05,978.9239423093234
2011-12-06,975.2436956600009
2011-12-07,955.2517131033989
2011-12-08,931.1807210942807
2011-12-09,944.2182534340391
2011-12-12,919.5156647075257
2011-12-13,917.1626321680072
2011-12-14,895.4907418543787
2011-12-15,902.1822386440293
2011-12-16,907.1708462360942
2011-12-19,893.2715643940944
2011-12-20,926.9230653392397
2011-12-21,917.8543434682235
