Date,SINGAPORE GROWTH
2006-01-20,1337.6099109800696
2006-01-23,1335.760369339733
2006-01-24,1337.9823831016417
2006-01-25,1345.9638198772511
2006-01-26,1353.2925826598546
2006-01-27,1362.3797019585506
2006-01-30,1357.5181306975135
2006-01-31,1363.9662145112343
2006-02-01,1369.5076150458708
2006-02-02,1371.241196661089
2006-02-03,1362.244848206886
2006-02-06,1383.3503982332452
2006-02-07,1386.9391513408978
2006-02-08,1373.8728894551007
2006-02-09,1384.583629113331
2006-02-10,1380.6874680798908
2006-02-13,1383.795058606263
2006-02-14,1392.5683226377807
2006-02-15,1383.983870429952
2006-02-16,1376.2639106319566
2006-02-17,1377.010416998815
2006-02-20,1385.6457252605433
2006-02-21,1389.6046560703717
2006-02-22,1374.7248617510174
2006-02-23,1382.752469186261
2006-02-24,1395.7851352095715
2006-02-27,1414.9738777355535
2006-02-28,1418.1274706373463
2006-03-01,1425.6372853353646
2006-03-02,1428.7137432851237
2006-03-03,1434.287168347486
2006-03-06,1437.4642461838334
2006-03-07,1420.3646995503495
2006-03-08,1416.7154950081713
2006-03-09,1419.8956240489094
2006-03-10,1420.6487163743707
2006-03-13,1430.2057045002853
2006-03-14,1434.1863155439603
2006-03-15,1439.753457533129
2006-03-16,1438.0477846334745
2006-03-17,1442.573345302368
2006-03-20,1452.927986327234
2006-03-21,1423.1544502459617
2006-03-22,1423.1879989316524
2006-03-23,1425.6705359874238
2006-03-24,1429.5178300297007
2006-03-27,1439.8529556648411
2006-03-28,1451.105455119331
2006-03-29,1451.9856335586765
2006-03-30,1458.4110911042626
2006-03-31,1469.2164700706544
2006-04-03,1477.0483403776548
2006-04-04,1474.844479544791
2006-04-05,1483.7124589315358
2006-04-06,1486.83808969994
2006-04-07,1483.0398546934023
2006-04-10,1476.460670685635
2006-04-11,1477.2988611856372
2006-04-12,1476.7297853031152
2006-04-13,1485.4413654771352
2006-04-14,1485.4413654771352
2006-04-17,1494.3003389854287
2006-04-18,1500.5486368059458
2006-04-19,1519.996628913132
2006-04-20,1516.2980573165057
2006-04-21,1529.0937634593008
2006-04-24,1539.3181141497107
2006-04-25,1536.2616602884311
2006-04-26,1541.4650011248175
2006-04-27,1554.2859511406973
2006-04-28,1553.3184701604716
2006-05-01,1556.6962548902798
2006-05-02,1566.2447708239717
2006-05-03,1585.6430714849118
2006-05-04,1577.1664493515937
2006-05-05,1579.5993721773284
2006-05-08,1594.156126951918
2006-05-09,1578.1671503539994
2006-05-10,1588.1320457298743
2006-05-11,1573.7798835903495
2006-05-12,1570.7339031184626
2006-05-15,1496.8970045293258
2006-05-16,1489.6119055702693
2006-05-17,1522.5796309173943
2006-05-18,1488.4147362358988
2006-05-19,1480.7972170829648
2006-05-22,1428.694748147469
2006-05-23,1445.5169734216572
2006-05-24,1438.6787787456647
2006-05-25,1421.6685963259117
2006-05-26,1445.8379910311269
2006-05-29,1435.1301112454548
2006-05-30,1443.7890396454145
2006-05-31,1407.3277300522027
2006-06-01,1398.1979283210935
2006-06-02,1428.196277486482
2006-06-05,1415.7206258731153
2006-06-06,1397.2016289665535
2006-06-07,1372.7404999417586
2006-06-08,1315.8692618187947
2006-06-09,1350.6602248651902
2006-06-12,1350.463882494374
2006-06-13,1320.118307019564
2006-06-14,1319.986537779497
2006-06-15,1341.2941107949996
2006-06-16,1395.7527389217137
2006-06-19,1380.2336276830451
2006-06-20,1354.6003851040982
2006-06-21,1359.8528263040585
2006-06-22,1377.777054091934
2006-06-23,1364.605420140496
2006-06-26,1373.7955718304972
2006-06-27,1371.0786740590863
2006-06-28,1368.598810621028
2006-06-29,1385.469610942247
2006-06-30,1435.9562971352523
2006-07-03,1439.417883925775
2006-07-04,1451.8123793676043
2006-07-05,1428.3170473902653
2006-07-06,1443.0771339780686
2006-07-07,1449.3103709434772
2006-07-10,1445.399189656388
2006-07-11,1422.5344100632349
2006-07-12,1426.6263702255528
2006-07-13,1414.059403487933
2006-07-14,1386.8645751269185
2006-07-17,1347.970326695237
2006-07-18,1356.5211165397525
2006-07-19,1356.3407533739464
2006-07-20,1388.1250481077066
2006-07-21,1372.794959055344
2006-07-24,1364.600716328598
2006-07-25,1389.4685427246802
2006-07-26,1390.6666880047467
2006-07-27,1423.3356743879424
2006-07-28,1416.9462528944096
2006-07-31,1436.441820903067
2006-08-01,1436.453390278287
2006-08-02,1439.971915999579
2006-08-03,1442.9237720451308
2006-08-04,1451.3036289978047
2006-08-07,1449.5016200524199
2006-08-08,1450.0759114400598
2006-08-09,1451.1744313493039
2006-08-10,1442.86655326937
2006-08-11,1441.354732884113
2006-08-14,1441.082394592414
2006-08-15,1441.209805740205
2006-08-16,1457.0034662696082
2006-08-17,1473.3286938846006
2006-08-18,1480.7687091352436
2006-08-21,1472.8295183648556
2006-08-22,1474.8885652514439
2006-08-23,1475.2563956559522
2006-08-24,1451.184172321349
2006-08-25,1458.6904748167437
2006-08-28,1445.7411762856439
2006-08-29,1473.4117221861852
2006-08-30,1481.4512647440392
2006-08-31,1496.152584255007
2006-09-01,1493.6745109601056
2006-09-04,1517.541807031048
2006-09-05,1514.0916433110397
2006-09-06,1518.8835432654641
2006-09-07,1501.1983954795892
2006-09-08,1503.8198248594604
2006-09-11,1480.0630245345928
2006-09-12,1473.248712344485
2006-09-13,1491.7560734320205
2006-09-14,1499.6380594502618
2006-09-15,1494.6549463814672
2006-09-18,1496.7271584743733
2006-09-19,1489.5183477050966
2006-09-20,1485.274619717043
2006-09-21,1490.4520151299444
2006-09-22,1477.498151828748
2006-09-25,1479.6197783286643
2006-09-26,1479.2239764313422
2006-09-27,1505.9216297112819
2006-09-28,1513.350679792859
2006-09-29,1510.8455961072334
2006-10-02,1526.3604970819354
2006-10-03,1516.8506908847187
2006-10-04,1516.0758634869603
2006-10-05,1536.7691818456528
2006-10-06,1544.0896878800245
2006-10-09,1531.8568223513637
2006-10-10,1547.8753497632829
2006-10-11,1545.9523753138205
2006-10-12,1542.9316817836086
2006-10-13,1554.3859048257455
2006-10-16,1559.5732362860977
2006-10-17,1547.2129742791985
2006-10-18,1560.8170868976981
2006-10-19,1579.8905684834901
2006-10-20,1586.9430743210687
2006-10-23,1591.661548235465
2006-10-24,1592.312285732321
2006-10-25,1614.8155921597302
2006-10-26,1630.788285861525
2006-10-27,1638.3028828580414
2006-10-30,1622.431126449963
2006-10-31,1638.3306883493215
2006-11-01,1669.238893743223
2006-11-02,1662.6340519062355
2006-11-03,1650.7401069785485
2006-11-06,1654.0376389221447
2006-11-07,1681.6318985339158
2006-11-08,1686.7193099059239
2006-11-09,1702.7988367665566
2006-11-10,1714.2996096998581
2006-11-13,1701.5922751665155
2006-11-14,1716.2868406424116
2006-11-15,1724.06340737318
2006-11-16,1734.2390229226396
2006-11-17,1749.5449669462712
2006-11-20,1725.5916099215963
2006-11-21,1742.3887020774075
2006-11-22,1778.4229001918836
2006-11-23,1789.478151043132
2006-11-24,1768.9434191733599
2006-11-27,1787.8307277324602
2006-11-28,1752.3085613327798
2006-11-29,1777.766416598293
2006-11-30,1791.5135752041144
2006-12-01,1791.1718265070178
2006-12-04,1799.4250816431913
2006-12-05,1837.3960602587704
2006-12-06,1839.6949669084345
2006-12-07,1837.4583771583477
2006-12-08,1795.9155992108467
2006-12-11,1794.1123153906888
2006-12-12,1790.7221155849245
2006-12-13,1797.5623511552717
2006-12-14,1825.2876056876025
2006-12-15,1831.7987774563844
2006-12-18,1836.8364515134936
2006-12-19,1791.0852661387253
2006-12-20,1822.5122417117886
2006-12-21,1814.4687577293676
2006-12-22,1833.1863821039724
2006-12-25,1833.1863821039724
2006-12-26,1828.6025847256524
2006-12-27,1851.4759573500605
2006-12-28,1856.3490722791648
2006-12-29,1869.8779730246786
2007-01-01,1869.8779730246786
2007-01-02,1874.8265676866215
2007-01-03,1908.3883566271415
2007-01-04,1875.6869667963178
2007-01-05,1887.9054381806488
2007-01-08,1876.0936819915298
2007-01-09,1875.510552298041
2007-01-10,1824.7731125706468
2007-01-11,1827.908460973231
2007-01-12,1854.9309104419178
2007-01-15,1874.3435989743552
2007-01-16,1884.7797443839193
2007-01-17,1894.0704720931858
2007-01-18,1917.9479625448298
2007-01-19,1922.0242080955466
2007-01-22,1979.206634207669
2007-01-23,1988.0828405482541
2007-01-24,1985.9884296066375
2007-01-25,1949.405490837188
2007-01-26,1920.1921386850445
2007-01-29,1948.0555763818206
2007-01-30,1948.259584738642
2007-01-31,1943.3958952711155
2007-02-01,1988.504579677053
2007-02-02,2019.1914376253274
2007-02-05,2023.1056260397836
2007-02-06,2033.7038540695162
2007-02-07,2041.4826607786072
2007-02-08,2029.3959396205516
2007-02-09,2030.907149025508
2007-02-12,2000.8450829245517
2007-02-13,1977.6880921723057
2007-02-14,2007.5397607157724
2007-02-15,2045.6071915225866
2007-02-16,2047.0325458745344
2007-02-19,2045.9748487390564
2007-02-20,2043.071867789675
2007-02-21,2088.68246941773
2007-02-22,2085.5376342227623
2007-02-23,2100.777126238238
2007-02-26,2111.209172266656
2007-02-27,2071.0407595661145
2007-02-28,1962.7518949766998
2007-03-01,1971.4688954351798
2007-03-02,1953.662300568076
2007-03-05,1876.1726501913388
2007-03-06,1916.7917622568984
2007-03-07,1926.262054773537
2007-03-08,1965.8081053015728
2007-03-09,1980.4444190959719
2007-03-12,2018.5497234675704
2007-03-13,1997.698221002666
2007-03-14,1919.3285644008165
2007-03-15,1950.0470166942457
2007-03-16,1951.455539319225
2007-03-19,1983.1607323347387
2007-03-20,1995.608696785672
2007-03-21,2030.4235368345996
2007-03-22,2093.0821205305365
2007-03-23,2091.618311592366
2007-03-26,2085.1071314758424
2007-03-27,2102.7468450658293
2007-03-28,2072.234778126215
2007-03-29,2102.523179825878
2007-03-30,2093.6981610556318
2007-04-02,2097.053103240323
2007-04-03,2128.9950213082593
2007-04-04,2172.39948568956
2007-04-05,2172.5714198844257
2007-04-06,2172.5714198844257
2007-04-09,2213.4855026397
2007-04-10,2219.673941964906
2007-04-11,2223.5077650674
2007-04-12,2173.938525939805
2007-04-13,2187.7155520884126
2007-04-16,2214.3220851163937
2007-04-17,2207.547537985237
2007-04-18,2202.2830114155054
2007-04-19,2129.1011367642923
2007-04-20,2178.2555811093152
2007-04-23,2201.1592330461344
2007-04-24,2187.9984912099976
2007-04-25,2193.3156295468216
2007-04-26,2230.9867647616115
2007-04-27,2224.1586102113993
2007-04-30,2201.602527678497
2007-05-01,2199.6738173179174
2007-05-02,2228.715529077397
2007-05-03,2253.1275928593946
2007-05-04,2302.8181764306405
2007-05-07,2317.463347375925
2007-05-08,2276.464826662983
2007-05-09,2297.1776413531725
2007-05-10,2301.4085079910037
2007-05-11,2287.1556687878274
2007-05-14,2332.07053713506
2007-05-15,2311.4795243749604
2007-05-16,2328.6103481898476
2007-05-17,2332.8645999295563
2007-05-18,2324.4097089930447
2007-05-21,2326.323222774686
2007-05-22,2339.741738846388
2007-05-23,2368.165335377972
2007-05-24,2345.848309627873
2007-05-25,2308.4735014899607
2007-05-28,2320.7370622717945
2007-05-29,2326.101264088675
2007-05-30,2305.8211192213216
2007-05-31,2309.461019403026
2007-06-01,2336.1453026498302
2007-06-04,2371.566977594522
2007-06-05,2361.7141142183273
2007-06-06,2365.0607419320945
2007-06-07,2350.5943290719297
2007-06-08,2308.105187950518
2007-06-11,2360.108331392075
2007-06-12,2380.043509429102
2007-06-13,2366.7578154999346
2007-06-14,2386.6985015771807
2007-06-15,2384.8988835602527
2007-06-18,2425.6789767204145
2007-06-19,2432.604517741811
2007-06-20,2450.439622741247
2007-06-21,2457.990472028678
2007-06-22,2445.021031792441
2007-06-25,2431.3968362829205
2007-06-26,2395.472259784431
2007-06-27,2375.1485693104637
2007-06-28,2407.642985682614
2007-06-29,2424.325502611941
2007-07-02,2421.283100098225
2007-07-03,2434.341388544684
2007-07-04,2426.2953414970825
2007-07-05,2419.9621866457587
2007-07-06,2422.5892001540456
2007-07-09,2466.5837448286857
2007-07-10,2465.2629145313135
2007-07-11,2443.6240898015126
2007-07-12,2462.694006535528
2007-07-13,2489.6646002364123
2007-07-16,2498.958966077747
2007-07-17,2500.960225725413
2007-07-18,2443.303511671028
2007-07-19,2467.3948822015523
2007-07-20,2512.0306078453673
2007-07-23,2528.707323804053
2007-07-24,2557.6965919771
2007-07-25,2529.660795279916
2007-07-26,2483.297294713387
2007-07-27,2421.8245455130505
2007-07-30,2444.4664479112307
2007-07-31,2453.3830563382776
2007-08-01,2364.0831323263537
2007-08-02,2363.898057066204
2007-08-03,2401.32153354474
2007-08-06,2335.2915384180224
2007-08-07,2308.2406878186857
2007-08-08,2428.2273127916146
2007-08-09,2418.6025306000347
2007-08-10,2378.2572640418193
2007-08-13,2403.5156355153504
2007-08-14,2391.9665548797047
2007-08-15,2306.090031305871
2007-08-16,2202.3967706815433
2007-08-17,2193.4475348444507
2007-08-20,2317.556460929803
2007-08-21,2256.398397239419
2007-08-22,2361.9099962013415
2007-08-23,2415.6164916365833
2007-08-24,2432.0298950961487
2007-08-27,2445.92405043168
2007-08-28,2404.2250264762915
2007-08-29,2409.9609338058904
2007-08-30,2395.156584777961
2007-08-31,2452.7331112194424
2007-09-03,2441.8054546763674
2007-09-04,2423.4467495328095
2007-09-05,2463.0633762418042
2007-09-06,2480.336344789817
2007-09-07,2502.1603560124563
2007-09-10,2478.6780893524706
2007-09-11,2527.392770078929
2007-09-12,2548.927641112168
2007-09-13,2564.1412588199205
2007-09-14,2595.1255516675355
2007-09-17,2542.980665116709
2007-09-18,2557.5975307018593
2007-09-19,2673.549701753557
2007-09-20,2627.763651985619
2007-09-21,2612.098250200641
2007-09-24,2706.6723042126555
2007-09-25,2688.0814711324606
2007-09-26,2724.2342294345476
2007-09-27,2783.2133288488517
2007-09-28,2789.8378154092397
2007-10-01,2857.3631600685044
2007-10-02,2865.369753488755
2007-10-03,2848.176069257369
2007-10-04,2874.062685880749
2007-10-05,2919.1456947182032
2007-10-08,2910.877801964147
2007-10-09,2969.1953141053723
2007-10-10,2929.8301136377268
2007-10-11,2992.562257674756
2007-10-12,2972.36145283548
2007-10-15,2965.4185660576186
2007-10-16,2922.3055525901605
2007-10-17,2959.1778835659757
2007-10-18,2935.5849715652157
2007-10-19,2883.3490751372724
2007-10-22,2792.540901412244
2007-10-23,2835.924165927072
2007-10-24,2804.781882115154
2007-10-25,2864.3680785324323
2007-10-26,2906.860861357
2007-10-29,2948.3844381332956
2007-10-30,2932.0080621486704
2007-10-31,2931.0308416285056
2007-11-01,2925.795250678789
2007-11-02,2856.3790029520696
2007-11-05,2828.141009008421
2007-11-06,2842.0157967355535
2007-11-07,2860.2346393026683
2007-11-08,2860.532828902262
2007-11-09,2794.0900884962925
2007-11-12,2703.861008413199
2007-11-13,2670.5753472488846
2007-11-14,2715.6114725793896
2007-11-15,2666.4769854182955
2007-11-16,2640.6000083656772
2007-11-19,2627.1220411903537
2007-11-20,2658.7040037675974
2007-11-21,2567.324783869163
2007-11-22,2542.2106390932395
2007-11-23,2571.9807032944723
2007-11-26,2659.8311846372726
2007-11-27,2610.197993929438
2007-11-28,2614.5907820437355
2007-11-29,2681.83738135145
2007-11-30,2724.637389085647
2007-12-03,2686.270400100052
2007-12-04,2701.080456686722
2007-12-05,2749.170016296578
2007-12-06,2711.106939512988
2007-12-07,2729.084379291211
2007-12-10,2732.428888588428
2007-12-11,2757.57857561419
2007-12-12,2735.2140389191723
2007-12-13,2687.082342837571
2007-12-14,2650.1761077122087
2007-12-17,2531.0815976713043
2007-12-18,2552.051092911832
2007-12-19,2526.7996776911336
2007-12-20,2525.8487780519067
2007-12-21,2580.5965477505306
2007-12-24,2615.3686246558887
2007-12-25,2615.3686246558887
2007-12-26,2645.199750959254
2007-12-27,2657.35079159594
2007-12-28,2641.776354976778
2007-12-31,2699.463217223378
2008-01-01,2699.463217223378
2008-01-02,2688.3912002251946
2008-01-03,2626.310065600486
2008-01-04,2660.988446195004
2008-01-07,2587.0850406720115
2008-01-08,2588.318338224811
2008-01-09,2585.973098503489
2008-01-10,2580.3015061169117
2008-01-11,2566.8764699397384
2008-01-14,2524.3813641542347
2008-01-15,2475.6435878699913
2008-01-16,2378.8354959558687
2008-01-17,2423.942126346589
2008-01-18,2403.3008411685128
2008-01-21,2229.7494280735705
2008-01-22,2203.9734855767324
2008-01-23,2310.6313072489143
2008-01-24,2375.0743400886195
2008-01-25,2479.702099187905
2008-01-28,2381.175244172322
2008-01-29,2384.364232853948
2008-01-30,2342.1167032672993
2008-01-31,2335.90649329448
2008-02-01,2371.8995935102266
2008-02-04,2422.9487154233493
2008-02-05,2398.4032367010623
2008-02-06,2299.787357272092
2008-02-07,2296.94701154696
2008-02-08,2295.650903199764
2008-02-11,2236.4587073450784
2008-02-12,2316.6618850043574
2008-02-13,2335.1067894840153
2008-02-14,2416.188408645683
2008-02-15,2453.368897526826
2008-02-18,2441.31212764602
2008-02-19,2444.442765784236
2008-02-20,2374.1294363213715
2008-02-21,2394.2628093879266
2008-02-22,2395.1105968385955
2008-02-25,2418.64614820649
2008-02-26,2435.1235331621738
2008-02-27,2479.3502860188123
2008-02-28,2462.1549498980808
2008-02-29,2420.1005740486903
2008-03-03,2317.849201974693
2008-03-04,2311.1310415310877
2008-03-05,2290.2310695890765
2008-03-06,2301.0858886122064
2008-03-07,2252.2619526088906
2008-03-10,2231.81931585236
2008-03-11,2269.9750347969693
2008-03-12,2326.890035576318
2008-03-13,2229.722964116254
2008-03-14,2268.054913545769
2008-03-17,2226.872687473576
2008-03-18,2276.1122827831873
2008-03-19,2240.2201055809983
2008-03-20,2210.5553444392613
2008-03-21,2210.5553444392613
2008-03-24,2302.4960598216126
2008-03-25,2376.5342930408874
2008-03-26,2370.138410852894
2008-03-27,2385.2020799255592
2008-03-28,2390.4009349698717
2008-03-31,2371.7685853715307
2008-04-01,2396.470972340718
2008-04-02,2444.980342932437
2008-04-03,2482.6166118284364
2008-04-04,2485.157338944971
2008-04-07,2515.221117179251
2008-04-08,2458.7492340128883
2008-04-09,2419.5458485445574
2008-04-10,2412.7962615447545
2008-04-11,2468.1180869976242
2008-04-14,2391.3053463246256
2008-04-15,2425.2906857275116
2008-04-16,2472.7304158312973
2008-04-17,2511.436457826344
2008-04-18,2500.4212723705773
2008-04-21,2561.4343882729454
2008-04-22,2584.143758366996
2008-04-23,2582.9801391160217
2008-04-24,2549.177525185744
2008-04-25,2528.0946425052293
2008-04-28,2535.334039652541
2008-04-29,2521.900906016372
2008-04-30,2505.0734641595186
2008-05-01,2499.183071709441
2008-05-02,2565.420821880538
2008-05-05,2572.934848850062
2008-05-06,2575.329939055217
2008-05-07,2544.9283506732563
2008-05-08,2486.7486617081436
2008-05-09,2485.127530055045
2008-05-12,2517.751388853117
2008-05-13,2532.496821974229
2008-05-14,2504.105215405089
2008-05-15,2513.1687711653612
2008-05-16,2560.6057610798657
2008-05-19,2558.831777143293
2008-05-20,2535.745778837859
2008-05-21,2559.661458031151
2008-05-22,2535.4247304878268
2008-05-23,2498.6642721037842
2008-05-26,2470.829762191247
2008-05-27,2481.813220646676
2008-05-28,2497.9837636951534
2008-05-29,2528.038525167162
2008-05-30,2569.0867568135927
2008-06-02,2548.514875999587
2008-06-03,2510.9765658879223
2008-06-04,2482.542768709381
2008-06-05,2487.365077691497
2008-06-06,2500.773941795045
2008-06-09,2448.857476379174
2008-06-10,2389.4310637771005
2008-06-11,2393.393325388228
2008-06-12,2366.043313023811
2008-06-13,2332.4141460590536
2008-06-16,2398.2378943215417
2008-06-17,2401.5993116709187
2008-06-18,2407.988263684783
2008-06-19,2372.1528960151004
2008-06-20,2407.216062870227
2008-06-23,2380.744128280744
2008-06-24,2371.9914665736374
2008-06-25,2376.864664458051
2008-06-26,2367.292862201018
2008-06-27,2343.2751966553633
2008-06-30,2347.5644101285834
2008-07-01,2296.4567623459984
2008-07-02,2297.65974726872
2008-07-03,2267.047915702885
2008-07-04,2276.754212512033
2008-07-07,2311.3211689470986
2008-07-08,2270.3473186436267
2008-07-09,2297.0697566389154
2008-07-10,2285.038332306097
2008-07-11,2305.5693724926505
2008-07-14,2306.097355420447
2008-07-15,2252.6099891457557
2008-07-16,2251.8749922343895
2008-07-17,2272.8521968307523
2008-07-18,2231.623823192876
2008-07-21,2292.3536794698684
2008-07-22,2264.2303777628686
2008-07-23,2322.273732426527
2008-07-24,2313.5949612585746
2008-07-25,2267.3692888154737
2008-07-28,2250.3542154443526
2008-07-29,2223.965934113073
2008-07-30,2250.3722007961132
2008-07-31,2260.1176929355697
2008-08-01,2236.549502321881
2008-08-04,2209.7914696328385
2008-08-05,2164.688682831896
2008-08-06,2186.0000047744156
2008-08-07,2125.4932151533253
2008-08-08,2092.8037898137572
2008-08-11,2101.277151192208
2008-08-12,2079.83724742993
2008-08-13,2092.472013280964
2008-08-14,2101.2038490262
2008-08-15,2061.2267663827997
2008-08-18,2046.673513022526
2008-08-19,2015.4824449987334
2008-08-20,2050.7328283507222
2008-08-21,2025.9699804035909
2008-08-22,2041.1201080882574
2008-08-25,2039.1089063073807
2008-08-26,2006.0827511434431
2008-08-27,2009.7867656148262
2008-08-28,1996.7111001763083
2008-08-29,2046.400034009304
2008-09-01,2014.1847348087938
2008-09-02,2044.134104640456
2008-09-03,1968.8989995178633
2008-09-04,1895.0351675477568
2008-09-05,1844.3108393759603
2008-09-08,1936.2793327232584
2008-09-09,1904.6463967423592
2008-09-10,1860.088139719102
2008-09-11,1782.2442654152458
2008-09-12,1837.0828115058064
2008-09-15,1771.262907896746
2008-09-16,1756.8163512588776
2008-09-17,1739.496960491422
2008-09-18,1743.8108351553378
2008-09-19,1879.23400876375
2008-09-22,1887.6000539273343
2008-09-23,1829.9300112163587
2008-09-24,1816.1263905751032
2008-09-25,1775.8370955195353
2008-09-26,1740.4281581859666
2008-09-29,1672.620957500518
2008-09-30,1689.5712426115251
2008-10-01,1680.578846879116
2008-10-02,1664.4807741321852
2008-10-03,1598.9934168116774
2008-10-06,1481.9571843507258
2008-10-07,1496.5089077306675
2008-10-08,1381.6032633392542
2008-10-09,1435.6373160734508
2008-10-10,1319.7982230385578
2008-10-13,1425.1183677519855
2008-10-14,1446.6782660505025
2008-10-15,1367.0653831245907
2008-10-16,1274.7944879790034
2008-10-17,1230.814246720186
2008-10-20,1274.0668818567735
2008-10-21,1267.8943946998486
2008-10-22,1175.8228545155116
2008-10-23,1129.968374606109
2008-10-24,1039.7558427730442
2008-10-27,1034.7682618149229
2008-10-28,1134.1776515406298
2008-10-29,1132.6278594165856
2008-10-30,1227.9736465587541
2008-10-31,1219.1799651649922
2008-11-03,1292.1568734931598
2008-11-04,1239.1094598694058
2008-11-05,1270.4696705004894
2008-11-06,1235.5573489874805
2008-11-07,1291.2774766112148
2008-11-10,1312.3454092760194
2008-11-11,1224.1755082493992
2008-11-12,1219.4530406410263
2008-11-13,1194.7779588139806
2008-11-14,1188.492532558302
2008-11-17,1199.8814195457055
2008-11-18,1139.054449121081
2008-11-19,1131.995456012523
2008-11-20,1094.9749283552621
2008-11-21,1136.2412863241134
2008-11-24,1135.5382655572794
2008-11-25,1151.4817319786082
2008-11-26,1190.4428636972757
2008-11-27,1195.7327215679481
2008-11-28,1196.789069712183
2008-12-01,1144.9229020710447
2008-12-02,1112.8269947310016
2008-12-03,1120.8777075496857
2008-12-04,1131.0578425186488
2008-12-05,1138.30686073427
2008-12-08,1151.8698266487604
2008-12-09,1223.0431938939903
2008-12-10,1277.8728799521652
2008-12-11,1269.2733211230204
2008-12-12,1230.972481453829
2008-12-15,1257.349552137828
2008-12-16,1274.1491056930495
2008-12-17,1290.2904776479213
2008-12-18,1316.1121572926634
2008-12-19,1281.7283719057307
2008-12-22,1258.5907518043334
2008-12-23,1247.5398682628972
2008-12-24,1256.3114220615091
2008-12-25,1256.3114220615091
2008-12-26,1247.2557418898134
2008-12-29,1272.2414136386358
2008-12-30,1280.368055413451
2008-12-31,1268.693442415999
2009-01-01,1268.693442415999
2009-01-02,1314.4033654663526
2009-01-05,1354.7075594414828
2009-01-06,1341.680063642008
2009-01-07,1318.0899505474204
2009-01-08,1289.2300508737767
2009-01-09,1281.2775089386912
2009-01-12,1249.4943988325917
2009-01-13,1230.6312781316467
2009-01-14,1223.4520158511798
2009-01-15,1179.1535720645682
2009-01-16,1210.5318039705749
2009-01-19,1211.3697670548297
2009-01-20,1186.3100274388667
2009-01-21,1175.9056309383493
2009-01-22,1182.2607966989249
2009-01-23,1156.25315019151
2009-01-26,1162.5312735586392
2009-01-27,1158.3639415902267
2009-01-28,1223.7988129935052
2009-01-29,1221.7118537555111
2009-01-30,1205.015627425956
2009-02-02,1173.827616222519
2009-02-03,1181.584777638385
2009-02-04,1178.5757789712545
2009-02-05,1181.5927017627
2009-02-06,1206.2237026694186
2009-02-09,1185.410162024993
2009-02-10,1191.6925560973734
2009-02-11,1196.5609512612384
2009-02-12,1164.1176829793426
2009-02-13,1184.1484505436993
2009-02-16,1166.7341978888194
2009-02-17,1124.581177110854
2009-02-18,1141.971377935469
2009-02-19,1132.2258757126237
2009-02-20,1102.0385242809443
2009-02-23,1145.282223272819
2009-02-24,1134.0995726637996
2009-02-25,1131.3396172927523
2009-02-26,1123.5921540455533
2009-02-27,1095.7958717758825
2009-03-02,1050.74451897063
2009-03-03,1063.482566722414
2009-03-04,1081.8585738349382
2009-03-05,1058.0247883905286
2009-03-06,1058.486606985531
2009-03-09,1020.5504854257334
2009-03-10,1052.0963800046077
2009-03-11,1062.6396896504914
2009-03-12,1051.892595536154
2009-03-13,1099.009769910007
2009-03-16,1114.2456782201834
2009-03-17,1099.8502088819514
2009-03-18,1119.9704084355035
2009-03-19,1132.131562297719
2009-03-20,1131.1500706086722
2009-03-23,1189.2577218556003
2009-03-24,1210.496191481502
2009-03-25,1203.2949957669123
2009-03-26,1253.503393408743
2009-03-27,1242.9123074477743
2009-03-30,1183.4602854978152
2009-03-31,1200.0098176929005
2009-04-01,1200.846891545963
2009-04-02,1286.0202617780076
2009-04-03,1288.1463329665069
2009-04-06,1305.2902538670496
2009-04-07,1279.0182889468572
2009-04-08,1264.6047508206204
2009-04-09,1299.46746354798
2009-04-10,1299.46746354798
2009-04-13,1333.660388734414
2009-04-14,1363.1243559652196
2009-04-15,1364.2045080639725
2009-04-16,1360.3309085026956
2009-04-17,1361.5890821829157
2009-04-20,1339.9311150460433
2009-04-21,1334.65564377243
2009-04-22,1318.3176220364394
2009-04-23,1341.0492271309215
2009-04-24,1350.1368022350196
2009-04-27,1325.8728839950163
2009-04-28,1323.4007972390286
2009-04-29,1367.0568156648756
2009-04-30,1425.5847438527792
2009-05-01,1421.2072101362078
2009-05-04,1500.8526410291597
2009-05-05,1525.015166095236
2009-05-06,1590.19948505926
2009-05-07,1647.9535719912244
2009-05-08,1672.8365011493142
2009-05-11,1615.770101263309
2009-05-12,1630.7858971278497
2009-05-13,1613.2457453486188
2009-05-14,1565.8752613190325
2009-05-15,1583.5854578598355
2009-05-18,1618.29071797707
2009-05-19,1674.9263908897203
2009-05-20,1682.6160782102502
2009-05-21,1632.7890091952586
2009-05-22,1677.9201856207555
2009-05-25,1682.585736975265
2009-05-26,1655.1885464402642
2009-05-27,1706.7870522613994
2009-05-28,1695.848084870656
2009-05-29,1733.5709202499045
2009-06-01,1771.6865973438398
2009-06-02,1775.9962082119073
2009-06-03,1768.606822416133
2009-06-04,1742.8445190175562
2009-06-05,1760.6314102065924
2009-06-08,1705.2684579684578
2009-06-09,1717.5495570386945
2009-06-10,1752.598296642515
2009-06-11,1751.0492720420984
2009-06-12,1744.5363066809305
2009-06-15,1686.350200832348
2009-06-16,1673.2312177068488
2009-06-17,1659.3562863182983
2009-06-18,1643.9291447575401
2009-06-19,1664.6948166570203
