Date,JAPAN GROWTH
2006-02-03,938.2285600438282
2006-02-06,940.4151976062707
2006-02-07,943.1058156636147
2006-02-08,912.2474792839729
2006-02-09,919.8797594651348
2006-02-10,912.9592267850319
2006-02-13,886.8098175081349
2006-02-14,902.5240948101247
2006-02-15,893.5065452785708
2006-02-16,896.8290026773402
2006-02-17,874.2274476716103
2006-02-20,854.7695806296086
2006-02-21,876.3534730003579
2006-02-22,875.9430827570056
2006-02-23,905.4205348030359
2006-02-24,913.358569894433
2006-02-27,929.6380327883303
2006-02-28,933.283802883456
2006-03-01,915.8602398974631
2006-03-02,911.7934611841362
2006-03-03,895.6483714527428
2006-03-06,895.8829479084287
2006-03-07,886.8252589038581
2006-03-08,878.8985345660701
2006-03-09,901.921547587674
2006-03-10,895.2335540517814
2006-03-13,911.5582248904319
2006-03-14,916.4102673557445
2006-03-15,915.0688150363351
2006-03-16,904.55555059567
2006-03-17,922.9110786190877
2006-03-20,936.118339401571
2006-03-21,930.039908559201
2006-03-22,927.9546243715381
2006-03-23,918.7158287816679
2006-03-24,923.9347461784257
2006-03-27,935.6523872419766
2006-03-28,937.749496756776
2006-03-29,941.2772505280936
2006-03-30,959.4692351873877
2006-03-31,957.6381387940659
2006-04-03,974.4053661685778
2006-04-04,974.4624079326658
2006-04-05,970.9451964197871
2006-04-06,988.1061191750042
2006-04-07,989.7789932998056
2006-04-10,981.1287041933089
2006-04-11,973.8512253508738
2006-04-12,958.6779665628617
2006-04-13,959.9136766109408
2006-04-14,960.538658599416
2006-04-17,952.5884647829043
2006-04-18,965.9817002696989
2006-04-19,969.1743717382352
2006-04-20,969.4503368084406
2006-04-21,975.8015705791412
2006-04-24,966.9422452436431
2006-04-25,973.6436884874784
2006-04-26,974.1575997162199
2006-04-27,984.1507565657647
2006-04-28,974.1485774724364
2006-05-01,983.044548386985
2006-05-02,993.1796208939226
2006-05-03,989.5084618991991
2006-05-04,990.2492424105735
2006-05-05,1000.7824022724333
2006-05-08,1020.0839899881935
2006-05-09,1019.5379111434901
2006-05-10,1010.659213115869
2006-05-11,1001.3969743595162
2006-05-12,990.1302167999089
2006-05-15,987.8173904561284
2006-05-16,963.6986262228882
2006-05-17,973.602285698335
2006-05-18,951.4976771336949
2006-05-19,943.3556435881425
2006-05-22,927.8193577393433
2006-05-23,910.2754475585012
2006-05-24,916.301770601917
2006-05-25,907.5857219430613
2006-05-26,918.4638413149306
2006-05-29,919.5431818764969
2006-05-30,922.6602179017008
2006-05-31,900.2535759885616
2006-06-01,899.63747625481
2006-06-02,920.7516856879939
2006-06-05,911.9157512973355
2006-06-06,880.3708012948097
2006-06-07,858.2172669582969
2006-06-08,827.8995819314663
2006-06-09,841.965094922451
2006-06-12,843.787181651183
2006-06-13,805.2229091052234
2006-06-14,811.0823767386286
2006-06-15,824.6871891755214
2006-06-16,855.3151858504125
2006-06-19,843.5988832441503
2006-06-20,835.0265955749198
2006-06-21,832.3542487223384
2006-06-22,853.0792901340672
2006-06-23,852.2861075182691
2006-06-26,854.3509892620631
2006-06-27,856.5910157729313
2006-06-28,844.0019460151233
2006-06-29,858.1559547915325
2006-06-30,895.4269681115952
2006-07-03,897.9981523329064
2006-07-04,902.8168882763807
2006-07-05,887.4128237440017
2006-07-06,879.9258384578239
2006-07-07,887.7124719316201
2006-07-10,900.0039345346547
2006-07-11,892.6249240421897
2006-07-12,870.4370178117281
2006-07-13,864.1817128516453
2006-07-14,838.3670237604047
2006-07-17,832.6407175148694
2006-07-18,803.16120678898
2006-07-19,807.53187522092
2006-07-20,840.3734308144972
2006-07-21,838.9862106887988
2006-07-24,832.1123813976196
2006-07-25,842.135904421323
2006-07-26,833.0927222194249
2006-07-27,856.2752986218467
2006-07-28,875.823398698618
2006-07-31,886.3448694585319
2006-08-01,876.208969781404
2006-08-02,881.5507302286342
2006-08-03,877.2310724375249
2006-08-04,884.9487502903345
2006-08-07,859.0575590422158
2006-08-08,871.0746579627108
2006-08-09,879.1175242569177
2006-08-10,880.735792309484
2006-08-11,872.6936130419888
2006-08-14,883.6192043364952
2006-08-15,890.3590655310562
2006-08-16,906.1911110593888
2006-08-17,909.5734600087861
2006-08-18,914.0681274983915
2006-08-21,902.9253080668132
2006-08-22,909.5337659657927
2006-08-23,908.5266409601555
2006-08-24,898.8956691457753
2006-08-25,887.9425694535288
2006-08-28,876.3747428252885
2006-08-29,887.6222321015559
2006-08-30,883.9214909889693
2006-08-31,893.9300799355423
2006-09-01,895.1884817583926
2006-09-04,915.1766730222803
2006-09-05,915.9614967920819
2006-09-06,905.2880785091937
2006-09-07,890.9507233494311
2006-09-08,893.1284061560983
2006-09-11,871.7059537638767
2006-09-12,865.0139320587583
2006-09-13,864.1580426454029
2006-09-14,871.3698960674565
2006-09-15,867.4706487761202
2006-09-18,864.3831722074497
2006-09-19,870.852089148536
2006-09-20,855.2458242691569
2006-09-21,864.3677750007797
2006-09-22,858.9241081784965
2006-09-25,852.0350696463473
2006-09-26,846.0348432862461
2006-09-27,868.349469415877
2006-09-28,873.0732897664029
2006-09-29,877.8474986803444
2006-10-02,886.8271776255949
2006-10-03,881.1254537298718
2006-10-04,869.8510200845768
2006-10-05,888.9371225920453
2006-10-06,881.4729225497296
2006-10-09,880.2888931024899
2006-10-10,877.2522989261951
2006-10-11,867.5395379674392
2006-10-12,862.9786851375226
2006-10-13,870.5603527665239
2006-10-16,888.2641056254072
2006-10-17,889.8317878562257
2006-10-18,887.8677213994395
2006-10-19,889.7018856520433
2006-10-20,889.1359224257976
2006-10-23,894.8886484486076
2006-10-24,897.2668342812599
2006-10-25,894.3486162442612
2006-10-26,907.1192331106251
2006-10-27,905.2137965610068
2006-10-30,887.3715966703207
2006-10-31,887.2596012849692
2006-11-01,891.5321588210967
2006-11-02,886.9293672335058
2006-11-03,879.7176432463448
2006-11-06,875.2328071478698
2006-11-07,880.7983283051544
2006-11-08,862.3076111162891
2006-11-09,851.7107442298903
2006-11-10,853.295725171968
2006-11-13,842.2426152414711
2006-11-14,862.9550795423971
2006-11-15,859.1814034325241
2006-11-16,851.6383292251996
2006-11-17,848.1353108930517
2006-11-20,821.6477306518226
2006-11-21,823.8576991153011
2006-11-22,847.2533139125807
2006-11-23,850.6832000894375
2006-11-24,842.952510416607
2006-11-27,850.9143420077431
2006-11-28,852.4601086509485
2006-11-29,867.5625538183567
2006-11-30,884.4564611945515
2006-12-01,890.6493558641163
2006-12-04,889.8684136175833
2006-12-05,885.898495880278
2006-12-06,894.2440805575627
2006-12-07,897.9962396361083
2006-12-08,892.7898101421931
2006-12-11,885.643089825797
2006-12-12,889.8636744071437
2006-12-13,889.6862746734992
2006-12-14,895.2178577559224
2006-12-15,899.4101113333538
2006-12-18,898.5799187638121
2006-12-19,885.7724770416934
2006-12-20,894.1205898909969
2006-12-21,895.175888304157
2006-12-22,892.31520808528
2006-12-25,889.7798851345974
2006-12-26,892.91370874173
2006-12-27,896.293201683181
2006-12-28,893.828793994628
2006-12-29,893.395798766831
2007-01-01,893.395798766831
2007-01-02,895.8769316394846
2007-01-03,891.824038889639
2007-01-04,901.410359756568
2007-01-05,894.3528308121365
2007-01-08,895.4086928209379
2007-01-09,898.756914034814
2007-01-10,882.9647630290214
2007-01-11,872.7527096900817
2007-01-12,888.2049462304677
2007-01-15,897.6840786697221
2007-01-16,895.7651467211532
2007-01-17,901.2243500572423
2007-01-18,898.6170618742688
2007-01-19,895.678674857423
2007-01-22,902.0221176594448
2007-01-23,902.7296267048209
2007-01-24,907.5846798230467
2007-01-25,905.6499324643393
2007-01-26,898.1558663648835
2007-01-29,896.6575892363344
2007-01-30,897.4890600045061
2007-01-31,898.0210064361544
2007-02-01,907.4857878640959
2007-02-02,903.0582659233904
2007-02-05,895.1002967672223
2007-02-06,896.7433830604838
2007-02-07,889.2355157721414
2007-02-08,882.6236650514318
2007-02-09,891.337060856526
2007-02-12,890.5321096911861
2007-02-13,899.1485251558664
2007-02-14,910.8243686716695
2007-02-15,927.2403498986275
2007-02-16,929.7000625416532
2007-02-19,931.1629421610799
2007-02-20,927.193994846659
2007-02-21,923.5444975221217
2007-02-22,930.6847864795226
2007-02-23,939.8103938604908
2007-02-26,942.2906263283627
2007-02-27,950.4030953829124
2007-02-28,922.4441756765123
2007-03-01,920.62346173978
2007-03-02,915.7835932724528
2007-03-05,891.2225522092291
2007-03-06,903.943718022917
2007-03-07,898.3697716662515
2007-03-08,907.7797358243258
2007-03-09,909.6736308026618
2007-03-12,919.7552162465634
2007-03-13,915.9236874787695
2007-03-14,892.9124405060991
2007-03-15,895.1111031290917
2007-03-16,888.8234533038847
2007-03-19,892.6491791781827
2007-03-20,903.6937270059833
2007-03-21,899.8208086698521
2007-03-22,913.8233741389771
2007-03-23,917.1364078035892
2007-03-26,917.5172735670805
2007-03-27,913.3994970495362
2007-03-28,916.2647069789133
2007-03-29,904.7571384433692
2007-03-30,906.2262596219161
2007-04-02,891.5905270006039
2007-04-03,897.6424240407466
2007-04-04,914.3050546430648
2007-04-05,911.0428175304639
2007-04-06,909.6829591674763
2007-04-09,915.878767091286
2007-04-10,916.1607165020969
2007-04-11,915.6587797845641
2007-04-12,910.6148728707578
2007-04-13,900.2841997647491
2007-04-16,906.6775942343362
2007-04-17,904.681198581981
2007-04-18,919.3423421911513
2007-04-19,905.5273304869073
2007-04-20,902.2924853826927
2007-04-23,900.8839575738383
2007-04-24,902.8515124800405
2007-04-25,893.3783959248461
2007-04-26,898.1615658558743
2007-04-27,894.059315855914
2007-04-30,893.8850011306382
2007-05-01,886.3190569469401
2007-05-02,889.7479329719382
2007-05-03,888.1212695302643
2007-05-04,888.9338570923215
2007-05-07,909.8285418794699
2007-05-08,912.5832661427669
2007-05-09,921.2209642263002
2007-05-10,912.8523863735567
2007-05-11,906.557880405797
2007-05-14,906.9059949420108
2007-05-15,896.0532458318328
2007-05-16,891.108376504163
2007-05-17,886.1226818246724
2007-05-18,881.3144611046769
2007-05-21,887.2645992154442
2007-05-22,902.9251726261232
2007-05-23,909.499059647287
2007-05-24,908.8412081098755
2007-05-25,897.6155070093183
2007-05-28,901.3474113664288
2007-05-29,907.835365864885
2007-05-30,905.7271200640454
2007-05-31,916.0122347996587
2007-06-01,920.3499227397801
2007-06-04,924.6048975686507
2007-06-05,927.1299077747369
2007-06-06,930.869752826294
2007-06-07,929.5825047457168
2007-06-08,917.5649253336065
2007-06-11,918.4034617826452
2007-06-12,913.5919370441537
2007-06-13,907.872404809105
2007-06-14,909.194520375563
2007-06-15,912.1476000590272
2007-06-18,921.543270151361
2007-06-19,922.1138912012328
2007-06-20,920.8919357823648
2007-06-21,924.1730657675329
2007-06-22,915.3543795607407
2007-06-25,911.3747421812809
2007-06-26,915.6520679590268
2007-06-27,906.7163686991477
2007-06-28,906.0074074995658
2007-06-29,914.6611992750875
2007-07-02,926.875847282038
2007-07-03,926.9787186084437
2007-07-04,927.3417425146284
2007-07-05,928.9459610090731
2007-07-06,922.9194520090851
2007-07-09,928.56028284415
2007-07-10,935.7722044011855
2007-07-11,926.9450542461781
2007-07-12,918.6871900966572
2007-07-13,932.1855943313327
2007-07-16,933.4838497774992
2007-07-17,928.3783993579481
2007-07-18,921.7229064810854
2007-07-19,926.0382039160223
2007-07-20,937.7086720154215
2007-07-23,928.8094505266164
2007-07-24,938.7743549550177
2007-07-25,935.5699550977603
2007-07-26,936.4863356776292
2007-07-27,919.1460320754527
2007-07-30,927.0767718772821
2007-07-31,921.2994272512918
2007-08-01,901.9934324715681
2007-08-02,899.7776675463181
2007-08-03,908.3381749482836
2007-08-06,908.8671319890177
2007-08-07,901.6357901846027
2007-08-08,900.9046559932699
2007-08-09,917.9968885590365
2007-08-10,899.3395536619669
2007-08-13,890.3060867435375
2007-08-14,894.5888707104141
2007-08-15,875.5442378313996
2007-08-16,881.7036671984689
2007-08-17,832.5582638338501
2007-08-20,852.8262017680163
2007-08-21,870.9316937935556
2007-08-22,865.3136325667386
2007-08-23,883.9351759810594
2007-08-24,883.7230458438296
2007-08-27,883.3288684188379
2007-08-28,889.3368691707415
2007-08-29,872.2063965429053
2007-08-30,874.0430142681863
2007-08-31,895.660025595748
2007-09-03,892.7684935772484
2007-09-04,884.4131959516847
2007-09-05,876.0421664500794
2007-09-06,877.9441219860947
2007-09-07,881.9043569934238
2007-09-10,861.635449069895
2007-09-11,861.0261817738731
2007-09-12,857.5210406314307
2007-09-13,842.5337927761702
2007-09-14,860.5913859292324
2007-09-17,860.9655072985881
2007-09-18,835.3022490889006
2007-09-19,867.1143844804795
2007-09-20,877.9836210209928
2007-09-21,864.4736222194512
2007-09-24,867.7818926589081
2007-09-25,885.3997720367506
2007-09-26,884.0856869483389
2007-09-27,911.7060290547527
2007-09-28,916.3792562325273
2007-10-01,906.9597896570133
2007-10-02,921.5369714727611
2007-10-03,928.4842384359287
2007-10-04,927.2539945024073
2007-10-05,924.7793418604227
2007-10-08,917.8577529100746
2007-10-09,926.2222291173683
2007-10-10,926.9483094280412
2007-10-11,934.7907162155536
2007-10-12,923.3786317537786
2007-10-15,924.712145394901
2007-10-16,913.6091905185856
2007-10-17,899.2855271492751
2007-10-18,917.0319776643043
2007-10-19,907.2433152732763
2007-10-22,895.0741643508215
2007-10-23,894.59276760775
2007-10-24,897.0082262470539
2007-10-25,885.5576691142348
2007-10-26,902.8591007307266
2007-10-29,916.565177706385
2007-10-30,916.8130566255285
2007-10-31,917.9012121574091
2007-11-01,929.3849665263676
2007-11-02,910.3080417447666
2007-11-05,896.9705386927313
2007-11-06,897.0257333991599
2007-11-07,892.5720838596749
2007-11-08,873.8070923175146
2007-11-09,877.0336002190639
2007-11-12,865.1214806588424
2007-11-13,858.1521450993419
2007-11-14,875.4870053143413
2007-11-15,876.3389800014071
2007-11-16,861.072233771571
2007-11-19,856.781496644161
2007-11-20,867.8311328746789
2007-11-21,861.1756759910869
2007-11-22,860.6789858024832
2007-11-23,865.1019194795239
2007-11-26,881.4496055776415
2007-11-27,885.6215448856269
2007-11-28,872.786519184175
2007-11-29,899.5550738488574
2007-11-30,899.2027972448482
2007-12-03,901.054131143847
2007-12-04,895.9022249138081
2007-12-05,890.2838578895397
2007-12-06,902.1367279439867
2007-12-07,906.1495026663416
2007-12-10,902.2535186446407
2007-12-11,909.6851282516401
2007-12-12,897.6778027490311
2007-12-13,876.4649934229849
2007-12-14,861.2006245397237
2007-12-17,844.7584339879847
2007-12-18,840.3603208240622
2007-12-19,832.9375956049224
2007-12-20,836.5309375256473
2007-12-21,840.0323999992784
2007-12-24,836.5804635796092
2007-12-25,856.4820686615724
2007-12-26,864.9230413872335
2007-12-27,859.9726161957101
2007-12-28,854.6449815559236
2007-12-31,865.3552977549862
2008-01-01,865.3552977549862
2008-01-02,880.8087748958889
2008-01-03,882.7390502552005
2008-01-04,854.7188222525244
2008-01-07,835.1216393781688
2008-01-08,834.1665194950815
2008-01-09,846.8486029862695
2008-01-10,833.3660314735796
2008-01-11,819.4617286661537
2008-01-14,827.1248585763692
2008-01-15,819.3588494475546
2008-01-16,784.8234275832876
2008-01-17,801.8647809179748
2008-01-18,813.2504477477156
2008-01-21,793.1765941886149
2008-01-22,739.5294997933605
2008-01-23,764.2436479852759
2008-01-24,778.7216317557323
2008-01-25,808.7367317381983
2008-01-28,773.6623332817446
2008-01-29,795.7389156490417
2008-01-30,786.556661565972
2008-01-31,807.9455442489615
2008-02-01,804.1755231890011
2008-02-04,816.046856571178
2008-02-05,808.7359013164267
2008-02-06,772.0234473078519
2008-02-07,776.065831170225
2008-02-08,754.8960409164757
2008-02-11,759.8105905716391
2008-02-12,755.1987192774936
2008-02-13,752.7793877827407
2008-02-14,785.5971879516172
2008-02-15,789.7485797569941
2008-02-18,787.4716733663817
2008-02-19,797.8766378824306
2008-02-20,768.081684552842
2008-02-21,794.3057530919971
2008-02-22,790.880154412272
2008-02-25,805.9239174024242
2008-02-26,808.4609868267063
2008-02-27,825.5960395791483
2008-02-28,824.2923474110172
2008-02-29,817.3258729375965
2008-03-03,784.7287273678365
2008-03-04,788.0843389319651
2008-03-05,779.7736817033131
2008-03-06,802.157058181183
2008-03-07,774.3912298824798
2008-03-10,762.2932567506328
2008-03-11,764.1763037111015
2008-03-12,778.4478860210362
2008-03-13,766.3613198303249
2008-03-14,755.8562221962235
2008-03-17,751.9987332707086
2008-03-18,749.9620144057596
2008-03-19,764.502880052107
2008-03-20,768.8756693538829
2008-03-21,780.0650916871916
2008-03-24,766.2878947928725
2008-03-25,787.6258654237886
2008-03-26,799.1163925371914
2008-03-27,786.2784386638633
2008-03-28,801.1830432988589
2008-03-31,783.2156576916175
2008-04-01,776.089541475442
2008-04-02,806.2675458497151
2008-04-03,821.1478480691952
2008-04-04,820.838954652192
2008-04-07,827.6910403645135
2008-04-08,810.6104646335629
2008-04-09,799.0674389724168
2008-04-10,801.0527996112194
2008-04-11,821.7443325789428
2008-04-14,802.0907248464792
2008-04-15,801.2690824991947
2008-04-16,813.4234617330565
2008-04-17,820.4940192530792
2008-04-18,812.2550507030654
2008-04-21,844.4276290381804
2008-04-22,828.8235879373459
2008-04-23,829.0823955321184
2008-04-24,821.6071569202354
2008-04-25,840.6366973656837
2008-04-28,846.8609983855939
2008-04-29,856.0370668632398
2008-04-30,845.8016961523564
2008-05-01,845.2767105495569
2008-05-02,857.7127646986273
2008-05-05,858.8544788612878
2008-05-06,864.9401045074538
2008-05-07,862.2553507761801
2008-05-08,863.0111511670083
2008-05-09,845.8335557298012
2008-05-12,846.4765465135273
2008-05-13,852.9692948431288
2008-05-14,853.8458819803832
2008-05-15,869.1542189160581
2008-05-16,875.9562020559811
2008-05-19,879.3785416269769
2008-05-20,884.7804967153276
2008-05-21,872.8121893642975
2008-05-22,871.5119517614403
2008-05-23,873.8302862196834
2008-05-26,853.790410174589
2008-05-27,862.4088713292169
2008-05-28,846.7430057599571
2008-05-29,862.7969903619772
2008-05-30,874.2959219589857
2008-06-02,894.5762730221362
2008-06-03,878.8811182000271
2008-06-04,892.9000283146696
2008-06-05,875.1083195693582
2008-06-06,886.0054268665958
2008-06-09,861.6193160238734
2008-06-10,841.5107511532354
2008-06-11,849.3820348380632
2008-06-12,822.8186754136317
2008-06-13,829.5661791287138
2008-06-16,848.0857343050699
2008-06-17,849.0131578301172
2008-06-18,855.832047028806
2008-06-19,836.0606023667619
2008-06-20,827.4060015294415
2008-06-23,818.4217442631502
2008-06-24,821.4678538737663
2008-06-25,815.4608246171069
2008-06-26,823.0204087312899
2008-06-27,813.6812585764796
2008-06-30,812.5913627227882
2008-07-01,809.9079564255718
2008-07-02,798.0170797489393
2008-07-03,794.0784790080693
2008-07-04,793.4615164963492
2008-07-07,796.9916773933458
2008-07-08,778.8975793483246
2008-07-09,780.0407491234276
2008-07-10,785.370470560827
2008-07-11,790.0774984721147
2008-07-14,787.1587304161662
2008-07-15,783.8728801096312
2008-07-16,778.1980792447666
2008-07-17,782.1437850989009
2008-07-18,765.4388744352601
2008-07-21,764.5792734345373
2008-07-22,786.087354710412
2008-07-23,790.4953109144824
2008-07-24,805.5570499045631
2008-07-25,779.9263738857695
2008-07-28,784.0506334587965
2008-07-29,769.5609395470334
2008-07-30,780.3788383963717
2008-07-31,778.8761845040275
2008-08-01,763.0291442169524
2008-08-04,744.3918153700795
2008-08-05,743.7906113843936
2008-08-06,752.6784083543795
2008-08-07,739.5259868465146
2008-08-08,735.1680461835475
2008-08-11,749.0615854604478
2008-08-12,744.8499736243705
2008-08-13,735.0562405687295
2008-08-14,725.053338898776
2008-08-15,722.1424697766599
2008-08-18,733.0487244464463
2008-08-19,720.7112127565518
2008-08-20,719.911841144818
2008-08-21,725.5261001666215
2008-08-22,709.5228209393376
2008-08-25,725.2831828476949
2008-08-26,716.2654895095683
2008-08-27,713.6740355712354
2008-08-28,711.1293896731755
2008-08-29,738.5913637321568
2008-09-01,728.3175813290621
2008-09-02,711.9571660508559
2008-09-03,714.6893485144099
2008-09-04,703.304417992716
2008-09-05,693.2887201095067
2008-09-08,713.9545788387034
2008-09-09,700.1131823241734
2008-09-10,696.4273043846779
2008-09-11,684.959626774174
2008-09-12,691.525545013259
2008-09-15,698.098796158743
2008-09-16,667.6653739046322
2008-09-17,673.4661571470938
2008-09-18,654.5740133904459
2008-09-19,680.7399210259115
2008-09-22,694.3693070740762
2008-09-23,701.2653843729913
2008-09-24,697.1817411170076
2008-09-25,689.5782201877462
2008-09-26,686.3386880825557
2008-09-29,683.172697563527
2008-09-30,647.8154906987363
2008-10-01,659.3497941596744
2008-10-02,644.5260211308116
2008-10-03,624.7516377321871
2008-10-06,622.0935465665029
2008-10-07,603.0096196224308
2008-10-08,563.8740629765834
2008-10-09,566.7239000401756
2008-10-10,534.0835125233424
2008-10-13,528.5993472823914
2008-10-14,593.088029778403
2008-10-15,596.8012633191281
2008-10-16,540.4793403555648
2008-10-17,546.775060299478
2008-10-20,566.843828563512
2008-10-21,588.8531473116602
2008-10-22,556.4247379963599
2008-10-23,548.5061803764888
2008-10-24,523.7598626282058
2008-10-27,484.20295377732083
2008-10-28,492.7446221747885
2008-10-29,512.6336541379712
2008-10-30,557.624025124594
2008-10-31,535.5680848302352
2008-11-03,532.345159417472
2008-11-04,556.7073180201247
2008-11-05,596.4770520357364
2008-11-06,566.9200791213614
2008-11-07,548.3942152319132
2008-11-10,568.8992348080418
2008-11-11,557.3969271714059
2008-11-12,558.2176140964964
2008-11-13,529.342159496367
2008-11-14,530.58900495831
2008-11-17,533.3489397816766
2008-11-18,515.3719302101354
2008-11-19,508.3043250114615
2008-11-20,484.4847137839124
2008-11-21,501.46936565285915
2008-11-24,493.9513573178653
2008-11-25,517.3912963390492
2008-11-26,511.96101457618283
2008-11-27,518.0065682683962
2008-11-28,520.2465128268768
2008-12-01,523.5165248183066
2008-12-02,500.9205550628656
2008-12-03,512.317268997513
2008-12-04,507.86541796483243
2008-12-05,511.92776347140534
2008-12-08,524.3664279279072
2008-12-09,528.0745744485246
2008-12-10,536.3124636904317
2008-12-11,547.8742874036809
2008-12-12,529.4451573566944
2008-12-15,554.3800416456472
2008-12-16,545.266006413113
2008-12-17,568.9024191173107
2008-12-18,562.0507762626459
2008-12-19,558.5349840888152
2008-12-22,562.4344842003647
2008-12-23,561.2856448542561
2008-12-24,549.560505213706
2008-12-25,553.8358796913299
2008-12-26,559.5457560858484
2008-12-29,566.7072940144685
2008-12-30,569.2683661331912
2008-12-31,566.316836821745
2009-01-01,566.316836821745
2009-01-02,564.2937208891585
2009-01-05,562.6821400886101
2009-01-06,553.2839638272743
2009-01-07,566.3354048855919
2009-01-08,558.1183204812837
2009-01-09,560.9056359127587
2009-01-12,567.2245481882023
2009-01-13,539.8351866058274
2009-01-14,545.517797386093
2009-01-15,524.0676259458993
2009-01-16,530.3263969048974
2009-01-19,530.4272673686332
2009-01-20,521.716986459338
2009-01-21,524.6616320957022
2009-01-22,527.2723641231246
2009-01-23,506.213608930638
2009-01-26,501.56090770306844
2009-01-27,529.4127137360067
2009-01-28,522.4167918482781
2009-01-29,531.9048893505255
2009-01-30,515.554018504939
2009-02-02,501.3175769152299
2009-02-03,503.685752586485
2009-02-04,510.6163840398715
2009-02-05,501.33413050019124
2009-02-06,497.5337874798726
2009-02-09,487.38452642295374
2009-02-10,490.3406047293767
2009-02-11,495.173686718514
2009-02-12,482.5398694715014
2009-02-13,478.6987599807531
2009-02-16,483.5242929150818
2009-02-17,470.78590966717286
2009-02-18,458.7431944400502
2009-02-19,455.75386123593165
2009-02-20,446.78415661846043
2009-02-23,444.42299747224087
2009-02-24,430.55630474218407
2009-02-25,438.0883698249402
2009-02-26,430.6594842029741
2009-02-27,443.92909343151973
2009-03-02,430.64995636690463
2009-03-03,421.3710679087971
2009-03-04,420.91502821227317
2009-03-05,430.38752755590497
2009-03-06,421.30821960220806
2009-03-09,410.1057148029958
2009-03-10,408.85927396038835
2009-03-11,423.8024284538209
2009-03-12,409.59659913160397
2009-03-13,422.96497087277737
2009-03-16,431.7084175125846
2009-03-17,440.54309757358766
2009-03-18,446.67312455610397
2009-03-19,467.5176620018403
2009-03-20,456.168730296109
2009-03-23,466.26313618404544
2009-03-24,476.54134821304154
2009-03-25,479.6453637546015
2009-03-26,485.9535249752374
2009-03-27,486.50212756318405
2009-03-30,471.458638830083
2009-03-31,452.862675070109
2009-04-01,461.91135648877395
2009-04-02,477.6309280483512
2009-04-03,476.9458146329737
2009-04-06,472.4072331967088
2009-04-07,474.15538437483065
2009-04-08,466.5147788836877
2009-04-09,479.90461032932734
2009-04-10,479.2696296872591
2009-04-13,477.1148188862706
2009-04-14,479.7939981132505
2009-04-15,473.39102148313833
2009-04-16,474.07369614058456
2009-04-17,480.6077857375496
2009-04-20,482.77632997785787
2009-04-21,475.562192253642
2009-04-22,477.21960968663643
2009-04-23,482.4537029735514
2009-04-24,479.50257629890797
2009-04-27,484.94090334441216
2009-04-28,474.5266003098313
2009-04-29,472.5939508576234
2009-04-30,480.6725859534001
2009-05-01,482.28465630142153
2009-05-04,481.993524158174
2009-05-05,484.5529112339608
2009-05-06,485.2891646444662
2009-05-07,505.0607716637788
2009-05-08,512.4684804126819
2009-05-11,524.1092364524125
2009-05-12,521.9588080742532
2009-05-13,527.2298896714784
2009-05-14,514.8912028230394
2009-05-15,527.582388980163
2009-05-18,510.6084294150633
2009-05-19,520.3829261037789
2009-05-20,526.6984535411183
2009-05-21,527.3814239718687
2009-05-22,523.213459311101
2009-05-25,525.7566320889912
2009-05-26,527.036901048564
2009-05-27,530.8717629085859
2009-05-28,521.5037446081407
2009-05-29,531.0913098650607
2009-06-01,531.9325143937232
2009-06-02,535.5011424227584
2009-06-03,538.4929459624518
2009-06-04,533.1056965879762
2009-06-05,527.2577194602001
2009-06-08,528.4182772738584
2009-06-09,530.1803056490356
2009-06-10,536.6757360399779
2009-06-11,539.4785586397925
2009-06-12,543.3428212760373
2009-06-15,542.3132727276776
2009-06-16,532.9325011767877
2009-06-17,543.2481281260378
2009-06-18,532.3971491522876
2009-06-19,534.6256961224976
2009-06-22,540.1580427376471
2009-06-23,531.370791125923
2009-06-24,530.7768472122882
2009-06-25,535.6127319345217
2009-06-26,545.9039902017182
2009-06-29,538.5470293802263
2009-06-30,542.3414379602442
2009-07-01,541.1453921611537
2009-07-02,542.6700737868889
2009-07-03,540.8223403755537
2009-07-06,542.520447456297
2009-07-07,538.7326866220774
2009-07-08,532.2081483031047
2009-07-09,531.9739037887136
2009-07-10,534.0013101645546
2009-07-13,520.3191194467059
2009-07-14,527.3952199997453
2009-07-15,522.2706542200444
2009-07-16,527.0723260558137
2009-07-17,528.1706824373805
2009-07-20,525.5731217040819
2009-07-21,544.0744282015031
2009-07-22,547.5242077191283
2009-07-23,542.4211630918646
2009-07-24,550.7330420241547
2009-07-27,551.2132409636778
2009-07-28,556.3277916506007
2009-07-29,553.7925632307259
2009-07-30,555.7627063146414
2009-07-31,566.3288585652294
2009-08-03,570.2688170778532
2009-08-04,569.5769817695995
2009-08-05,565.6891168535847
2009-08-06,567.3499218575226
2009-08-07,556.5465044442924
2009-08-10,563.5131474878268
2009-08-11,574.4569574361512
2009-08-12,565.0424378107747
2009-08-13,573.8432588907198
2009-08-14,582.5920969664459
2009-08-17,568.2932158627543
2009-08-18,566.2959766933785
2009-08-19,567.8070451816963
2009-08-20,573.6942381383283
2009-08-21,565.691278033472
2009-08-24,578.2077235871784
2009-08-25,579.0889037061071
2009-08-26,585.5749337547064
2009-08-27,583.9196550709023
2009-08-28,587.5366995411524
2009-08-31,590.4441553193113
2009-09-01,590.7212649758067
2009-09-02,583.6129426154861
2009-09-03,579.1128296009251
2009-09-04,572.3183272001799
2009-09-07,578.2874107927929
2009-09-08,586.5930362970597
2009-09-09,585.8632893149583
