Date,SWITZERLAND GROWTH
2006-01-30,4265.467806847529
2006-01-31,4312.29492180167
2006-02-01,4304.66093919229
2006-02-02,4279.8889721137375
2006-02-03,4280.122824902884
2006-02-06,4231.461011781663
2006-02-07,4215.158532836654
2006-02-08,4215.803280323538
2006-02-09,4229.075317562848
2006-02-10,4200.3953018137045
2006-02-13,4204.933809044505
2006-02-14,4203.769400541244
2006-02-15,4184.881187472428
2006-02-16,4207.651010585045
2006-02-17,4217.942277966669
2006-02-20,4242.828152734766
2006-02-21,4242.831618604117
2006-02-22,4243.939090662463
2006-02-23,4263.19981943689
2006-02-24,4231.005306562541
2006-02-27,4258.901562266022
2006-02-28,4225.424722316172
2006-03-01,4281.11450302832
2006-03-02,4300.63333056126
2006-03-03,4325.491420541436
2006-03-06,4330.336269561494
2006-03-07,4269.126699565632
2006-03-08,4289.263282618398
2006-03-09,4291.184415749678
2006-03-10,4312.310823383125
2006-03-13,4362.435287134866
2006-03-14,4382.197209814036
2006-03-15,4385.539788419019
2006-03-16,4413.574539516779
2006-03-17,4440.341958928204
2006-03-20,4445.931832491506
2006-03-21,4407.143583941245
2006-03-22,4416.990883845484
2006-03-23,4333.553037834307
2006-03-24,4367.64091682278
2006-03-27,4341.4704297120015
2006-03-28,4378.86745794679
2006-03-29,4349.028524247826
2006-03-30,4422.964299180162
2006-03-31,4368.847170857671
2006-04-03,4401.087265266731
2006-04-04,4433.7459076921405
2006-04-05,4455.574221552267
2006-04-06,4451.584005014089
2006-04-07,4412.731436083618
2006-04-10,4414.895653728789
2006-04-11,4382.616481806976
2006-04-12,4353.79184509405
2006-04-13,4373.528815731653
2006-04-14,4373.528815731653
2006-04-17,4452.988362718594
2006-04-18,4412.635365505335
2006-04-19,4464.396188742431
2006-04-20,4447.904554248538
2006-04-21,4493.966593488505
2006-04-24,4503.118605792662
2006-04-25,4488.188404753711
2006-04-26,4504.066016360462
2006-04-27,4546.611676508516
2006-04-28,4580.481789690068
2006-05-01,4607.711279462166
2006-05-02,4630.904844694551
2006-05-03,4559.485963227953
2006-05-04,4596.610973308434
2006-05-05,4633.838196769905
2006-05-08,4636.009392406577
2006-05-09,4704.7639369441895
2006-05-10,4699.63048603885
2006-05-11,4718.240385875209
2006-05-12,4696.716054975253
2006-05-15,4611.9210673470425
2006-05-16,4655.712872931443
2006-05-17,4523.430802910568
2006-05-18,4511.363076950873
2006-05-19,4448.718572798909
2006-05-22,4397.685084467379
2006-05-23,4489.193172046097
2006-05-24,4394.222937010776
2006-05-25,4394.222937010776
2006-05-26,4477.292005574824
2006-05-29,4501.2890932459
2006-05-30,4477.942479059571
2006-05-31,4478.682152759788
2006-06-01,4466.6074442036925
2006-06-02,4549.459660826773
2006-06-05,4557.9594401482545
2006-06-06,4418.703054009264
2006-06-07,4436.359226936349
2006-06-08,4266.593110852955
2006-06-09,4339.088622766637
2006-06-12,4259.872285796217
2006-06-13,4166.404257000011
2006-06-14,4192.7657545102475
2006-06-15,4259.436334532527
2006-06-16,4242.53018554856
2006-06-19,4233.743451205005
2006-06-20,4265.061916536246
2006-06-21,4292.90398295193
2006-06-22,4310.926071399074
2006-06-23,4307.3880757528805
2006-06-26,4299.557292577315
2006-06-27,4279.320045141498
2006-06-28,4271.901202602776
2006-06-29,4335.722919963305
2006-06-30,4481.024855504637
2006-07-03,4532.280285798112
2006-07-04,4541.483337330082
2006-07-05,4463.185481157567
2006-07-06,4516.515939203127
2006-07-07,4512.727652393809
2006-07-10,4518.896389132522
2006-07-11,4522.155548058294
2006-07-12,4529.028959017167
2006-07-13,4479.602920100989
2006-07-14,4400.1689864103255
2006-07-17,4348.872163850751
2006-07-18,4315.718836321046
2006-07-19,4402.824980504934
2006-07-20,4479.13319826389
2006-07-21,4478.814423962282
2006-07-24,4540.350801509281
2006-07-25,4536.032915004926
2006-07-26,4539.515299969611
2006-07-27,4592.8188848850605
2006-07-28,4649.92165237813
2006-07-31,4658.376592706355
2006-08-01,4641.602215106789
2006-08-02,4641.0618127242
2006-08-03,4562.87901130872
2006-08-04,4655.784693469646
2006-08-07,4595.501037511304
2006-08-08,4578.266477537391
2006-08-09,4655.797098359767
2006-08-10,4569.078458100181
2006-08-11,4570.979116669455
2006-08-14,4600.399426937358
2006-08-15,4697.012319159906
2006-08-16,4743.56438695023
2006-08-17,4753.391765631058
2006-08-18,4722.952874375168
2006-08-21,4758.966673426586
2006-08-22,4720.309172336442
2006-08-23,4705.730048313698
2006-08-24,4724.66657712457
2006-08-25,4701.582438905436
2006-08-28,4722.004986133932
2006-08-29,4743.876042821215
2006-08-30,4791.36414169874
2006-08-31,4760.742743709518
2006-09-01,4763.511600396402
2006-09-04,4796.780439068
2006-09-05,4772.059819192583
2006-09-06,4737.8082699457555
2006-09-07,4682.562735089597
2006-09-08,4682.693822131168
2006-09-11,4629.1315401005195
2006-09-12,4679.730479431065
2006-09-13,4680.881626947916
2006-09-14,4671.532394534374
2006-09-15,4630.710276315365
2006-09-18,4684.194898581637
2006-09-19,4681.388170007639
2006-09-20,4745.904259515817
2006-09-21,4745.614715716621
2006-09-22,4762.658347479412
2006-09-25,4730.686240876418
2006-09-26,4756.6691063474245
2006-09-27,4799.507567890612
2006-09-28,4786.993414803001
2006-09-29,4763.015485205765
2006-10-02,4782.836187146603
2006-10-03,4788.858156018487
2006-10-04,4776.434083596074
2006-10-05,4796.352761012999
2006-10-06,4764.43844786921
2006-10-09,4785.344142300878
2006-10-10,4795.881013061259
2006-10-11,4802.484919192666
2006-10-12,4812.45378314094
2006-10-13,4783.86376265655
2006-10-16,4798.181228311786
2006-10-17,4777.369284719163
2006-10-18,4796.5612628520985
2006-10-19,4878.5786727267205
2006-10-20,4910.846023720825
2006-10-23,4909.666226518619
2006-10-24,4891.848435041123
2006-10-25,4919.143996445516
2006-10-26,4939.032093171113
2006-10-27,4984.117692639436
2006-10-30,4959.874033241942
2006-10-31,4955.020354647804
2006-11-01,4978.074968539624
2006-11-02,4977.871064557627
2006-11-03,4969.88354124095
2006-11-06,5007.210645050438
2006-11-07,5061.566846770422
2006-11-08,5005.683263481599
2006-11-09,5005.452065969005
2006-11-10,5002.262821305967
2006-11-13,4985.492925088769
2006-11-14,4961.719712643416
2006-11-15,4999.166923891542
2006-11-16,4998.45565541286
2006-11-17,4993.827296792091
2006-11-20,5017.247331647524
2006-11-21,5022.898268351962
2006-11-22,5090.617004369438
2006-11-23,5089.596495941495
2006-11-24,5087.4125432628025
2006-11-27,5034.577662498277
2006-11-28,4977.433277816783
2006-11-29,5054.041476162485
2006-11-30,5055.0518835769635
2006-12-01,5021.240576401023
2006-12-04,5036.555986046286
2006-12-05,5035.418528868575
2006-12-06,5069.914300087508
2006-12-07,5110.384117027093
2006-12-08,5103.775336619682
2006-12-11,5083.401778438158
2006-12-12,5133.4358496673885
2006-12-13,5122.066575147552
2006-12-14,5135.052653278855
2006-12-15,5111.892884456623
2006-12-18,5133.531887339483
2006-12-19,5132.608100372646
2006-12-20,5140.563502238826
2006-12-21,5133.603168731828
2006-12-22,5097.467391443689
2006-12-25,5097.467391443689
2006-12-26,5089.946846134399
2006-12-27,5122.698258749531
2006-12-28,5113.182616131722
2006-12-29,5116.768090483075
2007-01-01,5116.768090483075
2007-01-02,5146.915090480565
2007-01-03,5197.319326226602
2007-01-04,5180.689567462444
2007-01-05,5167.548301850287
2007-01-08,5139.723299934432
2007-01-09,5129.46778411842
2007-01-10,5102.3886924600665
2007-01-11,5163.87859774737
2007-01-12,5203.998905072512
2007-01-15,5263.687959906431
2007-01-16,5251.965621059299
2007-01-17,5284.172216466734
2007-01-18,5263.963471874585
2007-01-19,5281.688175584638
2007-01-22,5230.451986042369
2007-01-23,5263.633698779484
2007-01-24,5269.969919791909
2007-01-25,5279.025204363685
2007-01-26,5181.930223512007
2007-01-29,5203.89748720449
2007-01-30,5228.256195411606
2007-01-31,5227.01803731876
2007-02-01,5305.956636485166
2007-02-02,5316.1750362502635
2007-02-05,5318.120237310514
2007-02-06,5347.8583687239825
2007-02-07,5362.218297029094
2007-02-08,5278.003915204086
2007-02-09,5259.64889391708
2007-02-12,5237.781328020776
2007-02-13,5232.602822219911
2007-02-14,5320.247185111578
2007-02-15,5324.1463654617555
2007-02-16,5339.372901829161
2007-02-19,5326.664091144982
2007-02-20,5296.473699630127
2007-02-21,5229.33161594569
2007-02-22,5193.512772646574
2007-02-23,5235.90408727864
2007-02-26,5194.323634202187
2007-02-27,5062.974429864887
2007-02-28,5025.09684925956
2007-03-01,4991.123684131974
2007-03-02,5012.861284062076
2007-03-05,4929.450613719807
2007-03-06,5023.262036140474
2007-03-07,5079.316634871574
2007-03-08,5102.745748229713
2007-03-09,5062.233723307215
2007-03-12,5080.807722386655
2007-03-13,5059.6334611978755
2007-03-14,4969.942401517663
2007-03-15,5040.944716307876
2007-03-16,5078.100001099497
2007-03-19,5110.7442518399
2007-03-20,5128.643210755143
2007-03-21,5163.812138623017
2007-03-22,5245.549831317373
2007-03-23,5209.448921032313
2007-03-26,5190.284951385765
2007-03-27,5166.327436674325
2007-03-28,5130.509301573692
2007-03-29,5161.979500149435
2007-03-30,5147.533563113202
2007-04-02,5129.672655750226
2007-04-03,5165.657022867704
2007-04-04,5173.80357557394
2007-04-05,5230.253440034594
2007-04-06,5230.253440034594
2007-04-09,5181.773753187398
2007-04-10,5244.75660307511
2007-04-11,5209.304070471838
2007-04-12,5206.806063574115
2007-04-13,5267.93872755346
2007-04-16,5320.740007245832
2007-04-17,5320.753348114633
2007-04-18,5386.630072692766
2007-04-19,5407.575477824572
2007-04-20,5463.25920072249
2007-04-23,5466.6567183932575
2007-04-24,5464.315713550917
2007-04-25,5507.946202854309
2007-04-26,5536.182328657856
2007-04-27,5516.030286263583
2007-04-30,5500.695499987853
2007-05-01,5466.2680225935455
2007-05-02,5471.9137134061075
2007-05-03,5431.101244162843
2007-05-04,5493.453598781895
2007-05-07,5504.198345065793
2007-05-08,5414.162124355011
2007-05-09,5440.9675456254245
2007-05-10,5403.106571359374
2007-05-11,5418.082028792585
2007-05-14,5395.526748879003
2007-05-15,5440.010015455328
2007-05-16,5407.957135944992
2007-05-17,5372.681619545988
2007-05-18,5407.133861638161
2007-05-21,5369.994705894039
2007-05-22,5348.445461479123
2007-05-23,5411.347425302092
2007-05-24,5368.482094917149
2007-05-25,5396.603360420357
2007-05-28,5396.603360420357
2007-05-29,5407.799053506862
2007-05-30,5384.773870053691
2007-05-31,5403.416431997171
2007-06-01,5426.940082302777
2007-06-04,5426.031678265455
2007-06-05,5399.143925861833
2007-06-06,5334.292288325058
2007-06-07,5240.8953918467405
2007-06-08,5210.817979909679
2007-06-11,5233.062004213956
2007-06-12,5192.996327604839
2007-06-13,5175.7121373892005
2007-06-14,5247.227691904472
2007-06-15,5321.432740046122
2007-06-18,5309.306734526359
2007-06-19,5294.286243042774
2007-06-20,5316.681858378421
2007-06-21,5241.8569255659495
2007-06-22,5258.302649911929
2007-06-25,5256.626234546119
2007-06-26,5231.102969640407
2007-06-27,5217.401864446257
2007-06-28,5277.2938665598585
2007-06-29,5330.613600090585
2007-07-02,5386.910080201191
2007-07-03,5388.733356166097
2007-07-04,5425.748224984834
2007-07-05,5379.3395287068215
2007-07-06,5401.4242381790355
2007-07-09,5422.026006292212
2007-07-10,5429.495494715921
2007-07-11,5436.339279554213
2007-07-12,5444.401509790872
2007-07-13,5433.797869448027
2007-07-16,5454.915541420618
2007-07-17,5417.091527454506
2007-07-18,5354.014595123485
2007-07-19,5435.5229672505975
2007-07-20,5410.110985240676
2007-07-23,5386.315281389253
2007-07-24,5361.663201071104
2007-07-25,5252.120359129179
2007-07-26,5162.145858667012
2007-07-27,5153.98091870876
2007-07-30,5195.956012909339
2007-07-31,5285.681900451149
2007-08-01,5296.244462117329
2007-08-02,5208.913661791841
2007-08-03,5193.940571795526
2007-08-06,5212.791928734075
2007-08-07,5223.918407293042
2007-08-08,5344.705724299219
2007-08-09,5248.6585154827835
2007-08-10,5122.148591655572
2007-08-13,5127.522212473135
2007-08-14,5056.155668825919
2007-08-15,5003.646112201962
2007-08-16,4849.845779322327
2007-08-17,4951.107183848032
2007-08-20,4974.249524948345
2007-08-21,4979.19125521091
2007-08-22,5040.945682200987
2007-08-23,5058.553042384084
2007-08-24,5097.66227661781
2007-08-27,5116.420995959582
2007-08-28,5061.313071350683
2007-08-29,5066.939407454684
2007-08-30,5074.476812810155
2007-08-31,5123.97301488688
2007-09-03,5113.655306555614
2007-09-04,5157.791765317407
2007-09-05,5118.998800346109
2007-09-06,5142.836808198297
2007-09-07,5104.168282585164
2007-09-10,5063.252105826678
2007-09-11,5127.6581186969415
2007-09-12,5159.888302285852
2007-09-13,5189.664744330626
2007-09-14,5122.18265324436
2007-09-17,5092.327586297908
2007-09-18,5128.756291877253
2007-09-19,5276.822538151588
2007-09-20,5312.549125107405
2007-09-21,5313.635206300724
2007-09-24,5337.696337737378
2007-09-25,5308.933474036779
2007-09-26,5307.154112179546
2007-09-27,5294.92132403575
2007-09-28,5343.484783698859
2007-10-01,5405.540885946973
2007-10-02,5395.845909358378
2007-10-03,5394.979896250137
2007-10-04,5389.80139674996
2007-10-05,5398.034558896884
2007-10-08,5379.009205334923
2007-10-09,5411.920154737048
2007-10-10,5459.334690433611
2007-10-11,5499.440269028649
2007-10-12,5449.362129967255
2007-10-15,5461.194638335779
2007-10-16,5351.654811980517
2007-10-17,5367.67769982204
2007-10-18,5413.365410211261
2007-10-19,5339.271886729395
2007-10-22,5256.201385622745
2007-10-23,5296.283368859318
2007-10-24,5276.4972856473
2007-10-25,5328.8360184681005
2007-10-26,5367.461345199318
2007-10-29,5374.841662209303
2007-10-30,5362.893298508755
2007-10-31,5420.639012260942
2007-11-01,5375.04375386683
2007-11-02,5346.183757841491
2007-11-05,5325.854751194724
2007-11-06,5406.237108074621
2007-11-07,5416.543371415239
2007-11-08,5378.069093759518
2007-11-09,5305.801000820103
2007-11-12,5272.618559668093
2007-11-13,5293.806287353802
2007-11-14,5411.517056946837
2007-11-15,5345.483301126423
2007-11-16,5302.343433289805
2007-11-19,5161.880885323622
2007-11-20,5274.116856026018
2007-11-21,5224.691546082272
2007-11-22,5359.053790023918
2007-11-23,5443.662171525054
2007-11-26,5405.8012255833755
2007-11-27,5444.910668989732
2007-11-28,5498.844784177869
2007-11-29,5561.1556853857155
2007-11-30,5586.635981621339
2007-12-03,5511.1779195977615
2007-12-04,5537.9035965412195
2007-12-05,5573.0842420037225
2007-12-06,5529.24142388437
2007-12-07,5543.343755109407
2007-12-10,5587.652656469179
2007-12-11,5554.506058990785
2007-12-12,5548.9978472422645
2007-12-13,5409.860900303403
2007-12-14,5363.31752061138
2007-12-17,5292.286221369354
2007-12-18,5242.948936546946
2007-12-19,5196.786798795292
2007-12-20,5199.5443800462035
2007-12-21,5251.300539788751
2007-12-24,5244.270989882307
2007-12-25,5244.270989882307
2007-12-26,5278.690293549548
2007-12-27,5341.614342343554
2007-12-28,5390.786553329842
2007-12-31,5375.787677171215
2008-01-01,5375.787677171215
2008-01-02,5444.069966196513
2008-01-03,5360.230306754329
2008-01-04,5276.069516029934
2008-01-07,5258.553028377327
2008-01-08,5406.644597485572
2008-01-09,5425.352577292527
2008-01-10,5416.684313099582
2008-01-11,5322.387251128905
2008-01-14,5369.270771520626
2008-01-15,5227.218081265943
2008-01-16,5125.670491480644
2008-01-17,5097.181194035613
2008-01-18,5081.641313497234
2008-01-21,4845.557745283425
2008-01-22,4960.032381133817
2008-01-23,4872.6819903129735
2008-01-24,5047.676405131962
2008-01-25,5041.258909983636
2008-01-28,5002.3372901771
2008-01-29,5047.448416236932
2008-01-30,5029.7101408742865
2008-01-31,5096.311029434971
2008-02-01,5206.8827898209065
2008-02-04,5132.762496617302
2008-02-05,4942.027100566163
2008-02-06,5008.803605621238
2008-02-07,4892.684781687359
2008-02-08,4905.272004494359
2008-02-11,4867.492016058414
2008-02-12,5009.11944842096
2008-02-13,4967.277837658845
2008-02-14,5015.981410817313
2008-02-15,4973.7043598179
2008-02-18,5009.732658393256
2008-02-19,5057.577498053973
2008-02-20,4948.4256700458145
2008-02-21,5056.141245068297
2008-02-22,5093.537786529365
2008-02-25,5178.281560536459
2008-02-26,5281.661843421141
2008-02-27,5398.397548430143
2008-02-28,5406.389080088909
2008-02-29,5378.462320327997
2008-03-03,5311.384684696599
2008-03-04,5271.088110232574
2008-03-05,5312.038671908099
2008-03-06,5344.325921971783
2008-03-07,5305.226608677056
2008-03-10,5260.960719183271
2008-03-11,5243.574151449818
2008-03-12,5310.593495361896
2008-03-13,5405.632089386561
2008-03-14,5367.870336247223
2008-03-17,5269.887489784369
2008-03-18,5358.825813496925
2008-03-19,5325.9182914678895
2008-03-20,5238.269060103353
2008-03-21,5238.269060103353
2008-03-24,5176.5580153027995
2008-03-25,5374.112750668163
2008-03-26,5422.629129318196
2008-03-27,5501.8788641588135
2008-03-28,5465.295482098701
2008-03-31,5506.381095262004
2008-04-01,5507.9230405369435
2008-04-02,5533.062893474769
2008-04-03,5530.241311777863
2008-04-04,5600.3171075379105
2008-04-07,5558.254580202757
2008-04-08,5504.912356456496
2008-04-09,5441.052294303266
2008-04-10,5410.438439769935
2008-04-11,5354.726515327333
2008-04-14,5305.3186185814
2008-04-15,5316.098804614028
2008-04-16,5397.924165146682
2008-04-17,5296.653038545072
2008-04-18,5347.122822906745
2008-04-21,5419.186139833693
2008-04-22,5405.169363873179
2008-04-23,5380.56651024153
2008-04-24,5385.784314317954
2008-04-25,5397.776591501846
2008-04-28,5420.654797884244
2008-04-29,5370.176108277811
2008-04-30,5378.404439734025
2008-05-01,5344.537656065422
2008-05-02,5364.230754208222
2008-05-05,5385.540411524298
2008-05-06,5373.842032940093
2008-05-07,5412.350272948941
2008-05-08,5439.40774503788
2008-05-09,5397.187989065939
2008-05-12,5389.444904580645
2008-05-13,5445.8825836581655
2008-05-14,5436.163968836667
2008-05-15,5504.414424745138
2008-05-16,5539.006296093317
2008-05-19,5609.226966487403
2008-05-20,5570.295811008294
2008-05-21,5615.52942750597
2008-05-22,5605.924868587073
2008-05-23,5566.1322810277325
2008-05-26,5517.368112654202
2008-05-27,5542.578166282441
2008-05-28,5547.392298630744
2008-05-29,5560.298181101265
2008-05-30,5561.999904678754
2008-06-02,5647.386464759793
2008-06-03,5657.544691035282
2008-06-04,5609.237254000459
2008-06-05,5631.572786031615
2008-06-06,5620.19548459078
2008-06-09,5589.617760645833
2008-06-10,5454.132393548461
2008-06-11,5397.197509513596
2008-06-12,5381.570049958427
2008-06-13,5345.657506486977
2008-06-16,5361.687673314248
2008-06-17,5368.9941726058705
2008-06-18,5367.920188191545
2008-06-19,5349.335280122263
2008-06-20,5350.5887565471185
2008-06-23,5272.559229911961
2008-06-24,5304.802761211065
2008-06-25,5286.798819203749
2008-06-26,5296.0138297390695
2008-06-27,5261.934903791262
2008-06-30,5373.911151201304
2008-07-01,5302.430787335091
2008-07-02,5312.24998707249
2008-07-03,5242.432401774132
2008-07-04,5219.9554473725475
2008-07-07,5238.157159468301
2008-07-08,5238.9733843164595
2008-07-09,5311.077044570615
2008-07-10,5235.48620022211
2008-07-11,5162.138177510177
2008-07-14,5188.324363380188
2008-07-15,5203.732378700122
2008-07-16,5151.679873505886
2008-07-17,5237.126022919218
2008-07-18,5226.199007814094
2008-07-21,5233.353720740178
2008-07-22,5286.971065556344
2008-07-23,5268.768770159768
2008-07-24,5242.829389942687
2008-07-25,5270.993523783467
2008-07-28,5305.575845012484
2008-07-29,5284.383172259008
2008-07-30,5339.932978235734
2008-07-31,5365.391022145906
2008-08-01,5362.320991044164
2008-08-04,5353.100348888715
2008-08-05,5343.366133709777
2008-08-06,5304.409954403486
2008-08-07,5284.765108321244
2008-08-08,5248.624508085031
2008-08-11,5281.887354060728
2008-08-12,5230.313952587429
2008-08-13,5202.5238086541585
2008-08-14,5203.769895986807
2008-08-15,5180.944381898568
2008-08-18,5158.7529358877355
2008-08-19,5127.643734094807
2008-08-20,5086.551145173538
2008-08-21,5065.031224391046
2008-08-22,5065.387667170696
2008-08-25,5042.910151794817
2008-08-26,5048.840988647612
2008-08-27,5063.033361526002
2008-08-28,5128.24590670423
2008-08-29,5146.988513535522
2008-09-01,5120.954769309865
2008-09-02,5144.820624884158
2008-09-03,5094.917458727483
2008-09-04,4983.660554713939
2008-09-05,4934.488644723617
2008-09-08,4947.084597307013
2008-09-09,4930.909435434461
2008-09-10,4887.643155442409
2008-09-11,4842.906489069093
2008-09-12,4972.930849660637
2008-09-15,4900.195152733354
2008-09-16,4826.775141257113
2008-09-17,4797.201908532544
2008-09-18,4831.3845552163575
2008-09-19,4916.310023866958
2008-09-22,4925.192747280827
2008-09-23,4929.204340861218
2008-09-24,4835.738225959455
2008-09-25,4930.986942267179
2008-09-26,4839.475015023859
2008-09-29,4642.621714365038
2008-09-30,4635.161419728348
2008-10-01,4660.028559578665
2008-10-02,4550.991669689284
2008-10-03,4598.732978126219
2008-10-06,4316.295073625315
2008-10-07,4362.948071502692
2008-10-08,4208.668425772367
2008-10-09,4003.1809287840824
2008-10-10,3773.801117209295
2008-10-13,4119.030513940362
2008-10-14,4227.1803613646725
2008-10-15,4028.623401416582
2008-10-16,3922.35972119948
2008-10-17,4214.634377582458
2008-10-20,4246.253727495513
2008-10-21,4194.635080492869
2008-10-22,4004.313171038872
2008-10-23,4009.548164597784
2008-10-24,3905.422365436743
2008-10-27,3813.8036029861973
2008-10-28,3837.486047918276
2008-10-29,4095.872893108761
2008-10-30,4006.9541772592
2008-10-31,4107.331576010953
2008-11-03,4187.948474462097
2008-11-04,4315.960146354636
2008-11-05,4161.060262187533
2008-11-06,3981.7809305837663
2008-11-07,4048.02653249577
2008-11-10,4107.144542892169
2008-11-11,3977.432771809025
2008-11-12,3889.6947708937464
2008-11-13,3884.156557357408
2008-11-14,3956.834602371782
2008-11-17,3820.763539601128
2008-11-18,3850.720710097053
2008-11-19,3773.835852512356
2008-11-20,3595.4693149979216
2008-11-21,3455.325798067412
2008-11-24,3679.5499558416386
2008-11-25,3697.0120455927818
2008-11-26,3670.8411884527086
2008-11-27,3744.2382267190796
2008-11-28,3814.066720935369
2008-12-01,3666.252432908261
2008-12-02,3686.004268370545
2008-12-03,3719.801285868452
2008-12-04,3737.365123565271
2008-12-05,3618.8266307302006
2008-12-08,3834.1184024514264
2008-12-09,3830.515635038264
2008-12-10,3797.462554569913
2008-12-11,3820.5884909106862
2008-12-12,3817.8665742795124
2008-12-15,3808.416047368458
2008-12-16,3880.585749656056
2008-12-17,4079.4834790267178
2008-12-18,4148.645727453523
2008-12-19,3944.15193246854
2008-12-22,3965.3052027719073
2008-12-23,3989.844267226109
2008-12-24,4029.193308194286
2008-12-25,4029.193308194286
2008-12-26,4046.133764035522
2008-12-29,4213.306718260417
2008-12-30,4210.2433781721875
2008-12-31,4162.577260159339
2009-01-01,4162.577260159339
2009-01-02,4136.731192204102
2009-01-05,4168.797138051898
2009-01-06,4111.98164570775
2009-01-07,4189.405053908356
2009-01-08,4212.674922396112
2009-01-09,4103.968655894104
2009-01-12,4002.372579005002
2009-01-13,3947.5302262997816
2009-01-14,3868.633417025477
2009-01-15,3848.939319092195
2009-01-16,3903.4603589030085
2009-01-19,3857.7865981953355
2009-01-20,3789.4273515757905
2009-01-21,3779.8485870633317
2009-01-22,3773.9438730379597
2009-01-23,3710.3580076564413
2009-01-26,3838.88243027158
2009-01-27,3819.056755446143
2009-01-28,3810.899249508971
2009-01-29,3718.9307777229187
2009-01-30,3694.1237591550994
2009-02-02,3594.3874596471283
2009-02-03,3695.9164831211024
2009-02-04,3629.827706048238
2009-02-05,3550.704656463814
2009-02-06,3561.202647422682
2009-02-09,3626.3881589320786
2009-02-10,3624.5799734237116
2009-02-11,3588.529182130124
2009-02-12,3558.2725396498095
2009-02-13,3591.850507938672
2009-02-16,3568.922323207918
2009-02-17,3441.7408087325916
2009-02-18,3442.1847298781418
2009-02-19,3496.838011814578
2009-02-20,3402.237329434477
2009-02-23,3412.8098698728445
2009-02-24,3353.991357067001
2009-02-25,3332.551383669933
2009-02-26,3347.8391230137613
2009-02-27,3326.18098940094
2009-03-02,3132.8304299133656
2009-03-03,3070.932312278448
2009-03-04,3137.8322819336245
2009-03-05,3122.0609976465566
2009-03-06,3142.854131987852
2009-03-09,3130.1005116645742
2009-03-10,3286.371827242502
2009-03-11,3302.304933816374
2009-03-12,3252.3948427268906
2009-03-13,3300.777808293889
2009-03-16,3387.571860210876
2009-03-17,3379.808182586863
2009-03-18,3390.8901132106016
2009-03-19,3529.1319409195353
2009-03-20,3495.9766685073946
2009-03-23,3560.8290168258723
2009-03-24,3574.3548466056754
2009-03-25,3616.1830579707553
2009-03-26,3597.830685152944
2009-03-27,3497.5706185864497
2009-03-30,3401.692912016761
2009-03-31,3556.699328971554
2009-04-01,3577.1512481544396
2009-04-02,3708.313200564992
2009-04-03,3611.8935944853874
2009-04-06,3593.1827793232346
2009-04-07,3564.348122961982
2009-04-08,3560.367247983037
2009-04-09,3582.977473975162
2009-04-10,3582.977473975162
2009-04-13,3625.6094943232156
2009-04-14,3628.457108825166
2009-04-15,3593.9147819299997
2009-04-16,3634.7445000099547
2009-04-17,3608.3360887227404
2009-04-20,3523.03100981492
2009-04-21,3544.3497649386427
2009-04-22,3527.4167846631854
2009-04-23,3485.2354951999787
2009-04-24,3611.603019507786
2009-04-27,3631.978915662844
2009-04-28,3580.8720844150457
2009-04-29,3661.5628852794034
2009-04-30,3696.650275704352
2009-05-01,3702.8273440160697
2009-05-04,3793.0266068391134
2009-05-05,3773.5413974135454
2009-05-06,3798.57698368507
2009-05-07,3828.360821690905
2009-05-08,3870.0247855960106
2009-05-11,3896.1700732469
2009-05-12,3896.311297992719
2009-05-13,3878.1147974398546
2009-05-14,3915.625125491409
2009-05-15,3925.975540056861
2009-05-18,3920.461630494099
2009-05-19,3977.5323299291776
2009-05-20,4044.1752892336667
2009-05-21,4025.8493181930944
2009-05-22,4017.3487644455968
2009-05-25,4066.9867083149893
2009-05-26,4042.6119395300298
2009-05-27,4016.5344924276415
2009-05-28,3977.41404673861
2009-05-29,4039.473121273983
2009-06-01,4019.3096754829626
2009-06-02,4120.33786761812
2009-06-03,4058.719109425361
2009-06-04,4084.083554817077
2009-06-05,4006.1859430317845
2009-06-08,3961.7420937796333
2009-06-09,4003.4965272949044
2009-06-10,4046.0324917121716
2009-06-11,4103.420116043317
2009-06-12,4108.449856357777
2009-06-15,3979.1977438537565
2009-06-16,3983.1557866623466
2009-06-17,3923.860574100359
2009-06-18,3991.6530415521447
2009-06-19,4018.030336400481
2009-06-22,3934.6405286837444
2009-06-23,3994.630599104732
2009-06-24,4043.1501233962395
2009-06-25,3930.4806137958726
2009-06-26,3990.0270482787873
2009-06-29,4039.8269937711902
2009-06-30,4006.320802856908
2009-07-01,4087.5021291677444
2009-07-02,3983.27239833695
2009-07-03,3964.804329706605
2009-07-06,3965.757640796883
2009-07-07,3975.8684317248676
2009-07-08,3925.086952933483
2009-07-09,3966.117407430211
2009-07-10,3905.408362575594
2009-07-13,3955.546664955453
2009-07-14,3983.0240300422133
2009-07-15,4099.151472034501
2009-07-16,4149.901368576657
2009-07-17,4180.424535310284
2009-07-20,4232.541221677634
2009-07-21,4253.5026851998955
2009-07-22,4253.554233863122
2009-07-23,4342.690593769349
2009-07-24,4314.950970917854
2009-07-27,4339.680583018263
2009-07-28,4326.375358146163
2009-07-29,4300.501495160523
2009-07-30,4381.172712626484
2009-07-31,4450.7323826377515
2009-08-03,4537.749532634968
2009-08-04,4499.700149638716
2009-08-05,4468.00519649896
2009-08-06,4495.460440570933
2009-08-07,4478.098745198223
2009-08-10,4444.02329788604
2009-08-11,4417.138025929753
