Date,UNITED KINGDOM GROWTH
2012-03-05,6871.026539035803
2012-03-06,6683.464827714626
2012-03-07,6733.207320440561
2012-03-08,6878.7368026405875
2012-03-09,6874.030835050714
2012-03-12,6845.727572141348
2012-03-13,6966.611872825199
2012-03-14,6919.175903480812
2012-03-15,6917.755014813554
2012-03-16,7038.76652180688
2012-03-19,7054.7927708236775
2012-03-20,6939.909416321371
2012-03-21,6947.0256835915825
2012-03-22,6861.386077653791
2012-03-23,6910.862542324483
2012-03-26,7001.4193020178445
2012-03-27,6972.722034992586
2012-03-28,6850.924264420077
2012-03-29,6816.9038447796975
2012-03-30,6879.267937264443
2012-04-02,7034.986536473852
2012-04-03,6974.576876451976
2012-04-04,6759.640390029167
2012-04-05,6765.279427918359
2012-04-06,6765.279427918359
2012-04-09,6777.67278905096
2012-04-10,6614.727662652636
2012-04-11,6685.857609063999
2012-04-12,6827.146736097725
2012-04-13,6717.409484344136
2012-04-16,6727.478292918422
2012-04-17,6871.765141419135
2012-04-18,6921.990697585354
2012-04-19,6945.490010463434
2012-04-20,7005.823721332515
2012-04-23,6856.9472333072945
2012-04-24,6906.375489897481
2012-04-25,6921.7770813844745
2012-04-26,6987.914633602236
2012-04-27,7035.302222522363
2012-04-30,6985.981655160402
2012-05-01,7077.0722526698955
2012-05-02,7024.092786327394
2012-05-03,7033.52045980248
2012-05-04,6872.759291159028
2012-05-07,6882.54197294859
2012-05-08,6726.842296090022
2012-05-09,6706.804661946515
2012-05-10,6727.955449452701
2012-05-11,6747.681193831772
2012-05-14,6628.694042105994
2012-05-15,6569.412045898555
2012-05-16,6487.284355917123
2012-05-17,6368.706421354593
2012-05-18,6281.673509129117
2012-05-21,6325.552375261745
2012-05-22,6424.244949248899
2012-05-23,6222.073882829014
2012-05-24,6299.663110542419
2012-05-25,6283.096002546522
2012-05-28,6334.122718428853
2012-05-29,6368.669656695792
2012-05-30,6199.91951256794
2012-05-31,6176.265065506763
2012-06-01,6049.811365066311
2012-06-04,6067.958234929898
2012-06-05,6063.618766049474
2012-06-06,6248.967605218477
2012-06-07,6373.447480315802
2012-06-08,6292.533386427449
2012-06-11,6316.049944626185
2012-06-12,6375.011302362846
2012-06-13,6389.165400606511
2012-06-14,6334.113841791765
2012-06-15,6366.133643378447
2012-06-18,6408.0877896302645
2012-06-19,6529.230509262638
2012-06-20,6592.273006421974
2012-06-21,6506.68386996726
2012-06-22,6403.183066819228
2012-06-25,6317.659149723241
2012-06-26,6334.486527373609
2012-06-27,6401.697090486073
2012-06-28,6358.5557981314805
2012-06-29,6539.4663476923715
2012-07-02,6629.056537031824
2012-07-03,6695.026935916916
2012-07-04,6647.870710731975
2012-07-05,6625.279133580175
2012-07-06,6593.686790516387
2012-07-09,6560.714788455457
2012-07-10,6578.365914958503
2012-07-11,6577.6540808810805
2012-07-12,6437.819661296843
2012-07-13,6578.949847753051
2012-07-16,6594.437527976268
2012-07-17,6533.754567880416
2012-07-18,6646.75780626743
2012-07-19,6733.533429844979
2012-07-20,6641.491386986281
2012-07-23,6449.780696994943
2012-07-24,6422.269792493207
2012-07-25,6372.7538137444
2012-07-26,6602.459017537475
2012-07-27,6658.906625781405
2012-07-30,6709.328792801525
2012-07-31,6638.912573276047
2012-08-01,6699.895230176288
2012-08-02,6596.228777541984
2012-08-03,6759.510604938481
2012-08-06,6786.577880992816
2012-08-07,6798.263686207217
2012-08-08,6851.643326037096
2012-08-09,6852.440057296284
2012-08-10,6867.12044397726
2012-08-13,6851.097052532567
2012-08-14,6878.267367580786
2012-08-15,6861.862641147557
2012-08-16,6875.9504559892375
2012-08-17,6853.556629653994
2012-08-20,6833.667334872393
2012-08-21,6914.036367452576
2012-08-22,6813.130604044914
2012-08-23,6866.843747363999
2012-08-24,6836.316182372464
2012-08-27,6829.615818729809
2012-08-28,6830.79443976582
2012-08-29,6801.815335099375
2012-08-30,6776.306966316172
2012-08-31,6795.815578627418
2012-09-03,6862.2470541770645
2012-09-04,6757.658354615893
2012-09-05,6778.271157520311
2012-09-06,6920.246768738374
2012-09-07,6950.776497245484
2012-09-10,6933.072185086681
2012-09-11,6933.897096017052
2012-09-12,6919.321176056051
2012-09-13,6975.45317077688
2012-09-14,7153.103281102548
2012-09-17,7144.230934792381
2012-09-18,7128.886423830447
2012-09-19,7125.815034173564
2012-09-20,7076.796600550072
2012-09-21,7094.518636849253
2012-09-24,7044.375984380494
2012-09-25,7090.88738693481
2012-09-26,6944.388395236273
2012-09-27,6974.866124569586
2012-09-28,6919.159198668055
2012-10-01,7019.3666939847935
2012-10-02,7017.727862435708
2012-10-03,6994.536340745872
2012-10-04,7057.461021582857
2012-10-05,7112.788185921346
2012-10-08,6998.273915469519
2012-10-09,6939.6516420313
2012-10-10,6898.473272080201
2012-10-11,6968.275634049071
2012-10-12,6956.681994152927
2012-10-15,6955.86525980485
2012-10-16,7040.8500135222475
2012-10-17,7105.496725879571
2012-10-18,7084.8084593217545
2012-10-19,7012.675653679261
2012-10-22,7003.908086313213
2012-10-23,6864.047580846009
2012-10-24,6930.099495810784
2012-10-25,6994.275511516057
2012-10-26,6984.488733148936
2012-10-29,6939.461786692243
2012-10-30,7008.488956427773
2012-10-31,6914.185377696045
2012-11-01,6991.895491267997
2012-11-02,6962.202105022025
2012-11-05,6916.530598066985
2012-11-06,6969.889880993925
2012-11-07,6870.793123821881
2012-11-08,6853.756219063006
2012-11-09,6838.320178934752
2012-11-12,6805.115385634131
2012-11-13,6841.212175979751
2012-11-14,6754.791699328264
2012-11-15,6706.2599897503105
2012-11-16,6629.073354315496
2012-11-19,6795.890490252143
2012-11-20,6818.903850432553
2012-11-21,6825.115859941758
2012-11-22,6896.719025436432
2012-11-23,6954.758219978601
2012-11-26,6936.9801832132935
2012-11-27,6960.380500947221
2012-11-28,6946.333709066145
2012-11-29,7056.01801158553
2012-11-30,7027.3329350534395
2012-12-03,7077.840348528549
2012-12-04,7091.578855520071
2012-12-05,7095.949429119751
2012-12-06,7077.637167083025
2012-12-07,7074.04194968658
2012-12-10,7119.574605469181
2012-12-11,7107.492848964215
2012-12-12,7120.635349631275
2012-12-13,7102.540944176501
2012-12-14,7095.577971248506
2012-12-17,7108.02209986183
2012-12-18,7164.582899762488
2012-12-19,7191.4356204701435
2012-12-20,7193.374401799247
2012-12-21,7125.398459358842
2012-12-24,7113.307802048048
2012-12-25,7113.307802048048
2012-12-26,7114.190236957123
2012-12-27,7117.8960674089085
2012-12-28,7096.201401140098
2012-12-31,7110.751955641514
2013-01-01,7110.751955641514
2013-01-02,7282.973282558387
2013-01-03,7243.317281380582
2013-01-04,7231.787562528202
2013-01-07,7218.6700081727
2013-01-08,7179.455560711164
2013-01-09,7205.295528118065
2013-01-10,7247.800116516086
2013-01-11,7282.327743842419
2013-01-14,7245.19297374198
2013-01-15,7286.887942852499
2013-01-16,7244.955618287875
2013-01-17,7263.215722713236
2013-01-18,7250.2020099656265
2013-01-21,7271.478711234509
2013-01-22,7293.122105952666
2013-01-23,7305.684637546734
2013-01-24,7341.295544071238
2013-01-25,7363.5633388312235
2013-01-28,7305.637694452312
2013-01-29,7365.823433313499
2013-01-30,7360.450602348939
2013-01-31,7374.652902661677
2013-02-01,7429.730582118546
2013-02-04,7335.1203865741
2013-02-05,7349.479629206527
2013-02-06,7370.011073580154
2013-02-07,7325.6603360645095
2013-02-08,7427.093614746278
2013-02-11,7348.251553534332
2013-02-12,7416.790925819936
2013-02-13,7422.647656156792
2013-02-14,7402.406100705678
2013-02-15,7414.700728377235
2013-02-18,7387.406568772714
2013-02-19,7463.809356360434
2013-02-20,7454.11224245058
2013-02-21,7309.876864857614
2013-02-22,7361.175572012254
2013-02-25,7272.174419500146
2013-02-26,7212.238240742663
2013-02-27,7268.319942098366
2013-02-28,7333.876017756987
2013-03-01,7278.702841611375
2013-03-04,7293.667639546126
2013-03-05,7422.849004742955
2013-03-06,7355.095398126734
2013-03-07,7375.925986730644
2013-03-08,7335.373345623542
2013-03-11,7365.999187420488
2013-03-12,7371.675261114786
2013-03-13,7382.466158090657
2013-03-14,7494.593012137883
2013-03-15,7508.67424979318
2013-03-18,7461.229187573026
2013-03-19,7450.288626317903
2013-03-20,7468.080269829113
2013-03-21,7431.644102777311
2013-03-22,7456.341838337041
2013-03-25,7420.503284962094
2013-03-26,7408.63609294317
2013-03-27,7388.760129688608
2013-03-28,7469.972747246621
2013-03-29,7469.972747246621
2013-04-01,7493.586214391922
2013-04-02,7525.283471236027
2013-04-03,7471.873002339728
2013-04-04,7393.823235280237
2013-04-05,7347.394816784678
2013-04-08,7361.088201650596
2013-04-09,7376.984803842762
2013-04-10,7483.310595120977
2013-04-11,7560.916226541326
2013-04-12,7504.510001245164
2013-04-15,7437.507241426063
2013-04-16,7358.246333108823
2013-04-17,7282.106990778995
2013-04-18,7324.989766192169
2013-04-19,7343.93556243112
2013-04-22,7309.699021300722
2013-04-23,7504.958869720082
2013-04-24,7517.969099447571
2013-04-25,7613.934839800647
2013-04-26,7623.389735424782
2013-04-29,7658.054520654133
2013-04-30,7645.218222298479
2013-05-01,7673.877584471784
2013-05-02,7676.793207343853
2013-05-03,7773.035150765489
2013-05-06,7754.3127653744095
2013-05-07,7744.8210543847235
2013-05-08,7849.659354719187
2013-05-09,7833.951631339209
2013-05-10,7805.103930350173
2013-05-13,7815.056488040778
2013-05-14,7842.532885744011
2013-05-15,7842.741169683471
2013-05-16,7872.383239138403
2013-05-17,7828.453378766658
2013-05-20,7881.85106571108
2013-05-21,7898.995856072579
2013-05-22,7900.065989040579
2013-05-23,7738.247981455594
2013-05-24,7736.878803820855
2013-05-27,7717.7141988176645
2013-05-28,7806.464177757354
2013-05-29,7687.624455506037
2013-05-30,7777.156823890119
2013-05-31,7656.733310208625
2013-06-03,7655.409293697636
2013-06-04,7676.160497551861
2013-06-05,7581.7731884758405
2013-06-06,7548.518951338438
2013-06-07,7652.868703444999
2013-06-10,7648.873092448526
2013-06-11,7598.161823300054
2013-06-12,7647.3264612829025
2013-06-13,7652.3384317475875
2013-06-14,7654.71230610055
2013-06-17,7699.742699744962
2013-06-18,7685.971828278108
2013-06-19,7703.747801235639
2013-06-20,7358.214622906624
2013-06-21,7274.154830917263
2013-06-24,7156.953581790223
2013-06-25,7251.047959825414
2013-06-26,7307.631533165305
2013-06-27,7345.515138782691
2013-06-28,7279.832121135731
2013-07-01,7442.819041975717
2013-07-02,7412.206554528596
2013-07-03,7388.593563078399
2013-07-04,7526.903390736416
2013-07-05,7388.126053297536
2013-07-08,7505.800139883852
2013-07-09,7508.992049097257
2013-07-10,7554.194671707837
2013-07-11,7685.490276085414
2013-07-12,7681.081120955397
2013-07-15,7719.76703757043
2013-07-16,7657.161270044205
2013-07-17,7686.2805762759135
2013-07-18,7776.091163563768
2013-07-19,7798.9788051811265
2013-07-22,7844.128601138617
2013-07-23,7778.022501858873
2013-07-24,7788.834936627229
2013-07-25,7726.865967060086
2013-07-26,7711.976867722177
2013-07-29,7722.626999301278
2013-07-30,7722.055021425317
2013-07-31,7731.20953820001
2013-08-01,7835.067713764426
2013-08-02,7856.01474825469
2013-08-05,7878.823439419313
2013-08-06,7916.353727146698
2013-08-07,7900.73191296391
2013-08-08,7923.846131606962
2013-08-09,7950.213453823073
2013-08-12,7910.231982524996
2013-08-13,7935.589815637296
2013-08-14,7974.777358325756
2013-08-15,7836.42688236295
2013-08-16,7879.260084347249
2013-08-19,7889.655034754707
2013-08-20,7878.777645177416
2013-08-21,7835.4894979837445
2013-08-22,7838.362416860078
2013-08-23,7896.3845578889095
2013-08-26,7888.788715495071
2013-08-27,7797.098454696165
2013-08-28,7753.618113726486
2013-08-29,7787.128867829323
2013-08-30,7683.171463393448
2013-09-02,7853.098313006525
2013-09-03,7808.898337201523
2013-09-04,7851.377025347013
2013-09-05,7880.043008009352
2013-09-06,7924.783979518701
2013-09-09,7938.754084428217
2013-09-10,8006.004740908118
2013-09-11,8069.406848552428
2013-09-12,8068.3984484314815
2013-09-13,8098.035645012542
2013-09-16,8172.861231654759
2013-09-17,8111.472457694976
2013-09-18,8121.6241892369935
2013-09-19,8274.725617865437
2013-09-20,8217.259017760687
2013-09-23,8197.782242549296
2013-09-24,8182.191133028877
2013-09-25,8175.20256652049
2013-09-26,8150.960310615431
2013-09-27,8151.430402669021
2013-09-30,8129.921110085376
2013-10-01,8126.992634738024
2013-10-02,8079.35838848309
2013-10-03,8049.372102999627
2013-10-04,7993.644541123273
2013-10-07,7996.03377991372
2013-10-08,7919.758014194882
2013-10-09,7799.647270301893
2013-10-10,7927.629059576575
2013-10-11,7985.130171506035
2013-10-14,8042.275996302941
2013-10-15,8055.3501936837
2013-10-16,8060.974502742121
2013-10-17,8203.15465220339
2013-10-18,8307.813516601527
2013-10-21,8336.521353936743
2013-10-22,8427.665796652647
2013-10-23,8385.574955633461
2013-10-24,8447.106095879226
2013-10-25,8464.715671181917
2013-10-28,8466.78966157023
2013-10-29,8464.111447788442
2013-10-30,8465.796664906258
2013-10-31,8459.636989063807
2013-11-01,8352.480193852109
2013-11-04,8393.20851824919
2013-11-05,8426.909406169789
2013-11-06,8427.01877567124
2013-11-07,8373.015389461847
2013-11-08,8356.455401714185
2013-11-11,8373.109265440822
2013-11-12,8320.786531729122
2013-11-13,8247.681328344377
2013-11-14,8348.404488151196
2013-11-15,8368.522840880074
2013-11-18,8412.937021959537
2013-11-19,8393.5807297304
2013-11-20,8403.853058647432
2013-11-21,8372.467284440863
2013-11-22,8397.120652501288
2013-11-25,8426.589490617582
2013-11-26,8370.009573692781
2013-11-27,8464.804675625073
2013-11-28,8490.479710172287
2013-11-29,8501.319451497277
2013-12-02,8425.118085777056
2013-12-03,8360.020380072796
2013-12-04,8310.03375543965
2013-12-05,8292.6162169704
2013-12-06,8357.004079894697
2013-12-09,8392.770051081445
2013-12-10,8386.620796670351
2013-12-11,8333.174360861316
2013-12-12,8200.731124702332
2013-12-13,8186.635139817644
2013-12-16,8309.611039672225
2013-12-17,8233.79631640589
2013-12-18,8332.303026106361
2013-12-19,8436.622579617779
2013-12-20,8443.685526112493
2013-12-23,8548.249488666264
2013-12-24,8582.00282652894
2013-12-25,8582.00282652894
2013-12-26,8608.467845015735
2013-12-27,8731.999943493283
2013-12-30,8724.228601400522
2013-12-31,8778.482527727912
2014-01-01,8778.482527727912
2014-01-02,8669.894719212356
2014-01-03,8703.01612523954
2014-01-06,8691.134516793725
2014-01-07,8692.689647056719
2014-01-08,8689.936518860239
2014-01-09,8640.247267241162
2014-01-10,8706.239267576215
2014-01-13,8672.257156191163
2014-01-14,8741.336418885981
2014-01-15,8733.270948582905
2014-01-16,8687.944480638434
2014-01-17,8736.14849158625
2014-01-20,8753.678375078693
2014-01-21,8814.507162244965
2014-01-22,8867.312127866006
2014-01-23,8797.139604250611
2014-01-24,8557.128057030697
2014-01-27,8421.059708136783
2014-01-28,8463.914276448397
2014-01-29,8373.4453243519
2014-01-30,8279.255402275565
2014-01-31,8233.5450213611
2014-02-03,8134.24732459015
2014-02-04,8114.883947797805
2014-02-05,8137.225179977809
2014-02-06,8283.232014967349
2014-02-07,8315.897930553741
2014-02-10,8357.196282868048
2014-02-11,8512.283686007242
2014-02-12,8570.455836759984
2014-02-13,8519.205784157677
2014-02-14,8585.045219377977
2014-02-17,8670.365741753381
2014-02-18,8720.008800655705
2014-02-19,8736.314289502707
2014-02-20,8723.784930512058
2014-02-21,8740.770328780263
2014-02-24,8791.456839899947
2014-02-25,8794.664225598977
2014-02-26,8735.415024304972
2014-02-27,8763.004049598701
2014-02-28,8834.809103952872
2014-03-03,8685.370691224825
2014-03-04,8824.871068766795
2014-03-05,8807.362794112747
2014-03-06,8814.805604160212
2014-03-07,8742.429528960656
2014-03-10,8675.850497024978
2014-03-11,8670.033844878963
2014-03-12,8586.43346069659
2014-03-13,8535.424301669482
2014-03-14,8495.179873416171
2014-03-17,8552.233821296348
2014-03-18,8568.002347782143
2014-03-19,8570.21435533279
2014-03-20,8475.037402731688
2014-03-21,8466.354222001857
2014-03-24,8427.723453145918
2014-03-25,8550.097512331768
2014-03-26,8566.106526531692
2014-03-27,8598.462156414016
2014-03-28,8633.998366127627
2014-03-31,8639.416353668008
2014-04-01,8690.358481629499
2014-04-02,8692.629886139172
2014-04-03,8663.549480311665
2014-04-04,8719.07128381415
2014-04-07,8633.7881154029
2014-04-08,8663.394825161746
2014-04-09,8723.494706995398
2014-04-10,8740.371165449562
2014-04-11,8601.748239284838
2014-04-14,8633.060868864888
2014-04-15,8564.333989090275
2014-04-16,8663.174810664355
2014-04-17,8729.607421509241
2014-04-18,8729.607421509241
2014-04-21,8726.751044519635
2014-04-22,8806.192958807836
2014-04-23,8783.985515538241
2014-04-24,8818.321206495975
2014-04-25,8820.689604048266
2014-04-28,8801.620356155856
2014-04-29,8879.747455754903
2014-04-30,8924.208111948961
2014-05-01,9019.901959503684
2014-05-02,9004.998693649964
2014-05-05,9002.330150549162
2014-05-06,9047.818090318837
2014-05-07,9020.943758893727
2014-05-08,9060.264345422802
2014-05-09,8960.334237863019
2014-05-12,9022.138552484972
2014-05-13,9042.687174463665
2014-05-14,9016.937602948425
2014-05-15,8942.596678335834
2014-05-16,8979.936903515427
2014-05-19,9026.30866363854
2014-05-20,9005.25570618204
2014-05-21,9059.896551854443
2014-05-22,9083.90072381719
2014-05-23,9036.471918376581
2014-05-26,9038.886437489058
2014-05-27,9088.815296157241
2014-05-28,9057.263041313518
2014-05-29,9103.048982475762
2014-05-30,9135.782166888022
2014-06-02,9135.049731967743
2014-06-03,9089.155584577742
2014-06-04,9110.91142057588
2014-06-05,9123.127073771613
2014-06-06,9158.503694246627
2014-06-09,9180.355996981398
2014-06-10,9188.006680387341
2014-06-11,9163.748145797446
2014-06-12,9226.89732182608
2014-06-13,9188.626279165774
2014-06-16,9166.152755840496
2014-06-17,9193.74745090622
2014-06-18,9150.566465351216
2014-06-19,9266.432889103009
2014-06-20,9297.065983191125
2014-06-23,9224.461182335981
2014-06-24,9187.468102643354
2014-06-25,9127.353036831108
2014-06-26,9171.714091157513
2014-06-27,9206.055993099944
2014-06-30,9249.07423044996
2014-07-01,9345.396768108887
2014-07-02,9372.572453597442
2014-07-03,9443.173214072254
2014-07-04,9437.843612006967
2014-07-07,9371.284057103525
2014-07-08,9229.887836569875
2014-07-09,9206.761825628693
2014-07-10,9143.672418457887
2014-07-11,9152.012539634074
2014-07-14,9226.855737318467
2014-07-15,9184.843930230058
2014-07-16,9265.415231168736
2014-07-17,9200.99629122495
2014-07-18,9208.047819186013
2014-07-21,9166.302991336723
2014-07-22,9258.830522764098
2014-07-23,9224.796608438677
2014-07-24,9193.559204015879
2014-07-25,9129.215275664117
2014-07-28,9131.531613237823
2014-07-29,9134.149022211861
2014-07-30,9067.186667143164
2014-07-31,8962.211838249736
2014-08-01,8889.529016620658
2014-08-04,8871.038066088662
2014-08-05,8898.880829595424
2014-08-06,8835.944556863804
2014-08-07,8793.218156910343
2014-08-08,8737.822186387644
2014-08-11,8826.251833168095
2014-08-12,8847.706193018688
2014-08-13,8853.374242747075
2014-08-14,8887.295573437712
2014-08-15,8897.314177278384
2014-08-18,8990.157374420316
2014-08-19,8990.807855482535
2014-08-20,8983.68890263394
2014-08-21,8989.831882170305
2014-08-22,8972.311461100293
2014-08-25,8978.80901624548
2014-08-26,9039.2317471166
2014-08-27,9071.555339986151
2014-08-28,9045.603013698885
2014-08-29,9086.343107805951
2014-09-01,9102.382232153157
2014-09-02,9054.203311876307
2014-09-03,9069.101581578381
2014-09-04,9074.700644859126
2014-09-05,8977.184335537817
2014-09-08,8854.204729624289
2014-09-09,8837.494053129916
2014-09-10,8841.948562329053
2014-09-11,8853.650266505821
2014-09-12,8874.638065156358
2014-09-15,8881.858541732592
2014-09-16,8840.421796979126
2014-09-17,8875.824740419786
2014-09-18,8957.779301648961
2014-09-19,8942.480447678554
2014-09-22,8893.399133021998
2014-09-23,8751.977950101242
2014-09-24,8783.588017291479
2014-09-25,8713.476773052389
2014-09-26,8682.408480551641
2014-09-29,8696.956816185002
2014-09-30,8660.414785861518
2014-10-01,8561.474635595729
2014-10-02,8394.418815735815
2014-10-03,8429.981186979248
2014-10-06,8496.508952999986
2014-10-07,8411.58518874115
2014-10-08,8391.549337494525
2014-10-09,8409.183336152992
2014-10-10,8220.210566853819
2014-10-13,8224.396785964746
2014-10-14,8202.820983430522
2014-10-15,7966.278980530988
2014-10-16,7999.927973169691
2014-10-17,8183.967848724032
2014-10-20,8147.988045103832
2014-10-21,8252.127912284204
2014-10-22,8240.961155829535
2014-10-23,8250.760405726693
2014-10-24,8240.67033553605
2014-10-27,8250.758094728717
2014-10-28,8297.378963534253
2014-10-29,8372.862512343989
2014-10-30,8333.009265170373
2014-10-31,8439.604974771564
2014-11-03,8370.555430356364
2014-11-04,8355.567201745891
2014-11-05,8440.541037328374
2014-11-06,8442.1690263031
2014-11-07,8413.572971708749
2014-11-10,8508.467733036536
2014-11-11,8521.460493525945
2014-11-12,8465.24381811523
2014-11-13,8475.280373551395
2014-11-14,8451.56705520541
2014-11-17,8478.815867357122
2014-11-18,8521.36999474522
2014-11-19,8515.574029303803
2014-11-20,8542.532349300134
2014-11-21,8590.2759604932
2014-11-24,8596.156287277918
2014-11-25,8640.70120049408
2014-11-26,8667.95387102794
2014-11-27,8666.871426212498
2014-11-28,8633.394273207496
2014-12-01,8602.94822963181
2014-12-02,8626.055918526848
2014-12-03,8616.459815741635
2014-12-04,8592.125824861443
2014-12-05,8611.26707359262
2014-12-08,8550.652329549239
2014-12-09,8416.144060492945
2014-12-10,8392.058057003993
2014-12-11,8339.368482976819
2014-12-12,8144.340354305501
2014-12-15,7960.890901651194
2014-12-16,8182.783794079162
2014-12-17,8126.286444430656
2014-12-18,8333.24774260896
2014-12-19,8397.207765932219
2014-12-22,8432.218984660685
2014-12-23,8395.618020829088
2014-12-24,8420.08674005026
2014-12-25,8420.08674005026
2014-12-26,8426.58455618406
2014-12-29,8441.627926511974
2014-12-30,8347.19831402806
2014-12-31,8387.665358301152
2015-01-01,8387.665358301154
2015-01-02,8241.623739158742
2015-01-05,8046.746489727235
2015-01-06,7942.766024911765
2015-01-07,7955.668577804513
2015-01-08,8146.735201541359
2015-01-09,8103.841041439525
2015-01-12,8123.780792415965
2015-01-13,8183.721162751257
2015-01-14,8030.091352391687
2015-01-15,8152.33361805901
2015-01-16,8167.081978730121
2015-01-19,8241.87992758651
2015-01-20,8289.901275792714
2015-01-21,8373.71678257931
2015-01-22,8430.334539659003
2015-01-23,8456.055581771085
2015-01-26,8498.87168703749
2015-01-27,8526.39340560463
2015-01-28,8576.409127555777
2015-01-29,8539.520868518543
2015-01-30,8428.902483025397
2015-02-02,8448.57901570029
2015-02-03,8525.057773386889
2015-02-04,8586.73136861833
2015-02-05,8652.019388037508
2015-02-06,8613.12510710794
2015-02-09,8574.11919433593
2015-02-10,8609.005365878818
2015-02-11,8619.50065479907
2015-02-12,8685.389579387529
2015-02-13,8729.961286830834
2015-02-16,8703.897720548375
2015-02-17,8742.545234615538
2015-02-18,8813.943813062528
2015-02-19,8836.537375365146
2015-02-20,8825.261397264574
2015-02-23,8936.352537157469
2015-02-24,8978.211872415692
2015-02-25,8988.10332163649
2015-02-26,8994.436314014505
2015-02-27,8998.489280257816
2015-03-02,8935.361514450819
2015-03-03,8865.042499580995
2015-03-04,8858.62692738789
2015-03-05,8923.761284617756
2015-03-06,8785.86797090003
2015-03-09,8744.595183158475
2015-03-10,8532.908693772513
2015-03-11,8479.520381841612
2015-03-12,8526.202712244301
2015-03-13,8446.654241993712
2015-03-16,8568.725950045779
2015-03-17,8559.984602547673
2015-03-18,8637.9773637072
2015-03-19,8682.351609390153
2015-03-20,8832.980824883503
2015-03-23,8838.86981356527
2015-03-24,8767.797003430354
2015-03-25,8732.539394628211
2015-03-26,8560.534825084203
2015-03-27,8553.23122683745
2015-03-30,8555.734679390911
2015-03-31,8437.291805421844
2015-04-01,8450.566920237483
2015-04-02,8501.263499146047
2015-04-03,8501.263499146047
2015-04-06,8585.823237909555
2015-04-07,8687.714320271622
2015-04-08,8781.901441577498
2015-04-09,8760.678313260498
2015-04-10,8827.180385217316
2015-04-13,8776.873939621813
2015-04-14,8857.614415938373
2015-04-15,8857.25609669433
2015-04-16,8911.310289331093
2015-04-17,8869.86817829787
2015-04-20,8892.743586777497
2015-04-21,8938.841242818811
2015-04-22,8955.439745470207
2015-04-23,8978.89425019962
2015-04-24,9042.77215774578
2015-04-27,9105.943988965035
2015-04-28,9060.697225276836
2015-04-29,9015.53250892843
2015-04-30,8995.075505945173
2015-05-01,8898.651338548036
2015-05-04,8863.181025859794
2015-05-05,8816.206843379554
2015-05-06,8854.430744813275
2015-05-07,8780.340325195984
2015-05-08,9104.404859632688
2015-05-11,9166.732020217009
2015-05-12,9086.055189663435
2015-05-13,9145.718575503568
2015-05-14,9226.851841687718
2015-05-15,9241.427613320442
2015-05-18,9206.692256773227
2015-05-19,9178.981855799819
2015-05-20,9186.813863310163
2015-05-21,9259.686000625867
2015-05-22,9169.143862480418
2015-05-25,9169.143862480418
2015-05-26,9010.312677824477
2015-05-27,9085.492259920562
2015-05-28,9086.841887290235
2015-05-29,8987.081677751483
2015-06-01,8934.60855055878
2015-06-02,8926.285501973565
2015-06-03,8979.724341228442
2015-06-04,8910.293203081288
2015-06-05,8737.156733697193
2015-06-08,8759.273216006946
2015-06-09,8753.696333176205
2015-06-10,8977.651390262274
2015-06-11,8997.251019618285
2015-06-12,8962.656872143572
2015-06-15,8857.333927911473
2015-06-16,8924.08531258426
2015-06-17,8943.16180179062
2015-06-18,9091.116087437926
2015-06-19,9096.753695954525
2015-06-22,9217.977145254641
2015-06-23,9190.62667056248
2015-06-24,9176.222735100746
2015-06-25,9161.614927066877
2015-06-26,9085.993726093457
2015-06-29,8908.564582204386
2015-06-30,8796.407819034315
2015-07-01,8900.231320145875
2015-07-02,8859.026048394577
2015-07-03,8818.4543034811
2015-07-06,8774.76618405436
2015-07-07,8567.133313319624
2015-07-08,8599.957757549997
2015-07-09,8776.487419066189
2015-07-10,8983.817102770328
2015-07-13,9066.804407195139
2015-07-14,9115.438013833038
2015-07-15,9149.690971866741
2015-07-16,9200.221502476457
2015-07-17,9213.722352496387
2015-07-20,9197.159568206656
2015-07-21,9137.97513855125
2015-07-22,9069.885169952442
2015-07-23,9015.106909538337
2015-07-24,8892.004765971069
2015-07-27,8826.271034215339
2015-07-28,8894.273535985585
2015-07-29,9022.533404617947
2015-07-30,9030.90784349991
2015-07-31,9086.48182381198
2015-08-03,9105.913520696566
2015-08-04,9078.33240592136
2015-08-05,9142.555007067604
2015-08-06,9078.7079111606
2015-08-07,9005.590265719713
2015-08-10,9077.681568013117
2015-08-11,9026.824379523676
2015-08-12,8913.752045654544
2015-08-13,8951.053257860282
2015-08-14,8956.927550327568
2015-08-17,8959.400212341405
2015-08-18,8965.98288786319
2015-08-19,8823.616743734006
2015-08-20,8765.305425778017
2015-08-21,8523.872363883105
2015-08-24,8232.66946789008
2015-08-25,8472.85218597199
2015-08-26,8247.024539474849
2015-08-27,8390.784339146221
2015-08-28,8453.981669658553
2015-08-31,8468.573164382622
2015-09-01,8212.956175729769
2015-09-02,8246.84136218077
2015-09-03,8342.827055935897
2015-09-04,8144.298830746467
2015-09-07,8233.654200304825
2015-09-08,8350.510898080525
2015-09-09,8464.506981701345
2015-09-10,8440.399713239287
2015-09-11,8358.702332060215
2015-09-14,8316.243932907752
2015-09-15,8373.71396932046
2015-09-16,8635.757569219582
2015-09-17,8616.18925131621
2015-09-18,8561.09702739134
2015-09-21,8529.08251193417
2015-09-22,8216.188100741107
2015-09-23,8284.55167381079
2015-09-24,8246.909163149478
