Date,AUSTRALIA GROWTH
2006-03-09,1756.6554092554388
2006-03-10,1743.407824746866
2006-03-13,1781.7456635161834
2006-03-14,1778.899439302827
2006-03-15,1796.3840561309728
2006-03-16,1811.571150555623
2006-03-17,1798.4074250439826
2006-03-20,1799.83200862192
2006-03-21,1781.3494684077907
2006-03-22,1796.3697919325107
2006-03-23,1793.088536962997
2006-03-24,1789.2894886648835
2006-03-27,1806.9422047299677
2006-03-28,1814.582559399112
2006-03-29,1802.7738683789767
2006-03-30,1841.2071766148406
2006-03-31,1851.8891384919418
2006-04-03,1890.470938761683
2006-04-04,1898.9148807808615
2006-04-05,1932.0605408526123
2006-04-06,1968.8152020524165
2006-04-07,1956.8116447428126
2006-04-10,1942.91879523583
2006-04-11,1979.6885880973587
2006-04-12,1946.973653649929
2006-04-13,1932.3509680420043
2006-04-14,1932.3509680420043
2006-04-17,1966.1654458844203
2006-04-18,1999.7245384525909
2006-04-19,2041.8633978176304
2006-04-20,2008.4448174709494
2006-04-21,2005.9779618713985
2006-04-24,2019.071704878383
2006-04-25,2025.589657789417
2006-04-26,2064.3561646723974
2006-04-27,2052.961162346183
2006-04-28,2030.3699561746919
2006-05-01,2068.6551290960715
2006-05-02,2061.2910669340795
2006-05-03,2086.8334279511064
2006-05-04,2053.825139397758
2006-05-05,2085.1227272225465
2006-05-08,2114.699839312573
2006-05-09,2119.888398980687
2006-05-10,2147.800046746767
2006-05-11,2161.5587159694674
2006-05-12,2139.346999839887
2006-05-15,2062.277231476577
2006-05-16,2058.461428683164
2006-05-17,2049.448359838527
2006-05-18,2007.6413971980826
2006-05-19,1967.6927059674958
2006-05-22,1924.4192341271284
2006-05-23,1924.2319958850564
2006-05-24,1936.341398084676
2006-05-25,1918.3736148731516
2006-05-26,1958.7610814833608
2006-05-29,1993.6785501546353
2006-05-30,2001.9826759899845
2006-05-31,1923.9685523875164
2006-06-01,1930.3431651336805
2006-06-02,1944.377729850321
2006-06-05,1967.769134248949
2006-06-06,1905.6622240522465
2006-06-07,1889.2277698125229
2006-06-08,1835.8113363708069
2006-06-09,1863.743467972042
2006-06-12,1857.2820598558646
2006-06-13,1774.6378863838713
2006-06-14,1788.772730993618
2006-06-15,1797.502225138619
2006-06-16,1859.482684517601
2006-06-19,1822.1608199875566
2006-06-20,1803.3947341509597
2006-06-21,1824.812185046618
2006-06-22,1867.0802983037067
2006-06-23,1834.9782293222454
2006-06-26,1837.041549578133
2006-06-27,1863.9584921244602
2006-06-28,1818.0147738600601
2006-06-29,1851.0304628264712
2006-06-30,1922.781539720763
2006-07-03,1937.799683605934
2006-07-04,1949.0395530416577
2006-07-05,1922.362933177997
2006-07-06,1936.3036085785545
2006-07-07,1964.2832277532777
2006-07-10,1955.9248862314391
2006-07-11,1948.105607516917
2006-07-12,1972.4006039339847
2006-07-13,1960.0101058949538
2006-07-14,1900.6079380237018
2006-07-17,1886.5820090607074
2006-07-18,1867.9861384775536
2006-07-19,1857.7610801687792
2006-07-20,1909.3845228592963
2006-07-21,1885.6205322582878
2006-07-24,1866.6985394875712
2006-07-25,1902.3344282424982
2006-07-26,1888.2722441464125
2006-07-27,1928.7875300900732
2006-07-28,1913.1788638862588
2006-07-31,1919.459589965858
2006-08-01,1899.735286750727
2006-08-02,1877.0355557210496
2006-08-03,1891.8397765437053
2006-08-04,1886.6431453115338
2006-08-07,1886.0340475014582
2006-08-08,1899.1150521438383
2006-08-09,1878.866615766202
2006-08-10,1874.1544496257718
2006-08-11,1871.805903314484
2006-08-14,1869.1961245427872
2006-08-15,1856.94444809231
2006-08-16,1881.496238552938
2006-08-17,1919.7035710805415
2006-08-18,1916.753759106426
2006-08-21,1940.3476285790111
2006-08-22,1951.5304972227943
2006-08-23,1952.0185815925715
2006-08-24,1915.6788901650805
2006-08-25,1911.1988494237894
2006-08-28,1921.9334356735171
2006-08-29,1945.0295789815953
2006-08-30,1943.0629025913881
2006-08-31,1963.7998845887234
2006-09-01,1960.8164494305397
2006-09-04,1987.5497206132093
2006-09-05,2000.3086096803297
2006-09-06,1974.4616879849425
2006-09-07,1946.087362830447
2006-09-08,1925.5962318616516
2006-09-11,1878.3780477332773
2006-09-12,1838.1617221636811
2006-09-13,1857.3385212976932
2006-09-14,1891.6967819244353
2006-09-15,1870.477309227328
2006-09-18,1881.4425797798806
2006-09-19,1884.3433407529756
2006-09-20,1849.6749627859253
2006-09-21,1862.413287218336
2006-09-22,1855.3779939674491
2006-09-25,1850.3456880684155
2006-09-26,1849.2650633337385
2006-09-27,1899.4143087816212
2006-09-28,1906.2844000139319
2006-09-29,1917.9619477389128
2006-10-02,1928.9081849517383
2006-10-03,1919.107425572129
2006-10-04,1882.786263056288
2006-10-05,1918.8767573858572
2006-10-06,1909.325442932556
2006-10-09,1906.692164267729
2006-10-10,1933.7636850552474
2006-10-11,1951.213854161273
2006-10-12,1955.6599507328126
2006-10-13,1974.8148583147433
2006-10-16,2006.309734890451
2006-10-17,2000.640996802934
2006-10-18,2011.768306919775
2006-10-19,2001.6376765503087
2006-10-20,2025.7663208750466
2006-10-23,2027.6023426960573
2006-10-24,2015.4526551876397
2006-10-25,2041.4601710630086
2006-10-26,2063.7770977429072
2006-10-27,2064.0223539719696
2006-10-30,2102.2409805003053
2006-10-31,2095.9257610215423
2006-11-01,2114.830262342711
2006-11-02,2108.231292349835
2006-11-03,2095.569143765132
2006-11-06,2110.9100366140037
2006-11-07,2148.3139180168914
2006-11-08,2107.3937691438946
2006-11-09,2093.435291091496
2006-11-10,2110.144706772588
2006-11-13,2073.314616944415
2006-11-14,2087.5245660821224
2006-11-15,2082.321275475147
2006-11-16,2073.661185022481
2006-11-17,2084.0034338144483
2006-11-20,2050.7558965667386
2006-11-21,2062.0381336636933
2006-11-22,2114.4902685765123
2006-11-23,2116.4970337417344
2006-11-24,2119.756180365598
2006-11-27,2121.1396258365003
2006-11-28,2097.4495856964627
2006-11-29,2133.676513634112
2006-11-30,2166.8711395321716
2006-12-01,2150.727171609123
2006-12-04,2141.0512169887625
2006-12-05,2141.523789330348
2006-12-06,2168.377758038162
2006-12-07,2170.7466759572594
2006-12-08,2151.40174595239
2006-12-11,2145.6993685508496
2006-12-12,2143.9003060735076
2006-12-13,2158.2268136487837
2006-12-14,2194.425699127625
2006-12-15,2188.8738305459356
2006-12-18,2184.206912610217
2006-12-19,2180.9201379221877
2006-12-20,2213.079452511446
2006-12-21,2192.7104444822003
2006-12-22,2194.532583697301
2006-12-25,2194.532583697301
2006-12-26,2189.916049289064
2006-12-27,2205.429941127418
2006-12-28,2222.0006435425917
2006-12-29,2228.8045724332683
2007-01-01,2228.8045724332683
2007-01-02,2258.882969080297
2007-01-03,2243.734213575368
2007-01-04,2179.0141389714704
2007-01-05,2156.7940508748948
2007-01-08,2131.0440148448315
2007-01-09,2166.6375224697586
2007-01-10,2125.806439475946
2007-01-11,2158.011299726033
2007-01-12,2200.541204565655
2007-01-15,2219.1185144308915
2007-01-16,2207.0282178777347
2007-01-17,2206.21680801452
2007-01-18,2221.8384712922134
2007-01-19,2223.0399110078033
2007-01-22,2253.6454672939417
2007-01-23,2263.769497528408
2007-01-24,2251.9133337938283
2007-01-25,2244.3963616730775
2007-01-26,2228.2506623662894
2007-01-29,2221.0332059562315
2007-01-30,2239.8629863923147
2007-01-31,2235.0138345517425
2007-02-01,2251.410390869739
2007-02-02,2266.619950892448
2007-02-05,2263.6497733134415
2007-02-06,2282.074281226112
2007-02-07,2315.320284002522
2007-02-08,2314.4081476455867
2007-02-09,2317.9677877392564
2007-02-12,2308.9401732883834
2007-02-13,2324.9763550185658
2007-02-14,2367.0409894747963
2007-02-15,2384.0212009285774
2007-02-16,2371.24564712448
2007-02-19,2391.258764994485
2007-02-20,2393.3672189184813
2007-02-21,2382.1296641180534
2007-02-22,2402.5908480767357
2007-02-23,2429.4516964686018
2007-02-26,2458.1184605681433
2007-02-27,2441.214704819035
2007-02-28,2342.46140212818
2007-03-01,2333.5813297881255
2007-03-02,2317.9223020180816
2007-03-05,2237.830572929191
2007-03-06,2283.3339991608295
2007-03-07,2315.0033824228044
2007-03-08,2307.3645229468884
2007-03-09,2323.8866658379893
2007-03-12,2365.6215921631024
2007-03-13,2370.0058183479123
2007-03-14,2313.249999444377
2007-03-15,2368.073945144544
2007-03-16,2387.3810654310687
2007-03-19,2413.7135487510823
2007-03-20,2430.403741288172
2007-03-21,2429.5471345246456
2007-03-22,2489.788209623102
2007-03-23,2479.39740595164
2007-03-26,2524.372019620027
2007-03-27,2506.5549099968152
2007-03-28,2484.430876605074
2007-03-29,2498.53000091568
2007-03-30,2515.828276163015
2007-04-02,2505.4384966460234
2007-04-03,2548.0345617194166
2007-04-04,2600.446903393325
2007-04-05,2596.7249668967984
2007-04-06,2596.7249668967984
2007-04-09,2587.5352635543118
2007-04-10,2642.400472883233
2007-04-11,2644.4983169819634
2007-04-12,2645.947923138014
2007-04-13,2651.181272003296
2007-04-16,2686.4584256096136
2007-04-17,2679.002556370234
2007-04-18,2700.774953487681
2007-04-19,2657.9351409649325
2007-04-20,2679.6527059319274
2007-04-23,2678.4296397489547
2007-04-24,2652.8711049491358
2007-04-25,2671.773272111988
2007-04-26,2660.062388612167
2007-04-27,2643.363001743308
2007-04-30,2644.446948242196
2007-05-01,2613.067481996113
2007-05-02,2640.7329077716013
2007-05-03,2642.76751462338
2007-05-04,2663.555618810468
2007-05-07,2709.9870483936975
2007-05-08,2704.3186132625524
2007-05-09,2736.0122281630106
2007-05-10,2752.5288452725054
2007-05-11,2721.0860161379974
2007-05-14,2750.3889073708738
2007-05-15,2721.94062690196
2007-05-16,2698.3484616350524
2007-05-17,2726.623344769572
2007-05-18,2701.5767645851706
2007-05-21,2722.802102650867
2007-05-22,2723.2282987941967
2007-05-23,2746.359785075715
2007-05-24,2698.401170149844
2007-05-25,2671.038150448209
2007-05-28,2674.220848249751
2007-05-29,2703.813708414459
2007-05-30,2673.252580442724
2007-05-31,2708.6864421145124
2007-06-01,2740.2937231855803
2007-06-04,2781.063811946806
2007-06-05,2784.769586427948
2007-06-06,2787.0718610990684
2007-06-07,2787.66003905526
2007-06-08,2750.538070839416
2007-06-11,2743.8540937824923
2007-06-12,2756.006728094419
2007-06-13,2722.410988402031
2007-06-14,2763.1684696760567
2007-06-15,2799.285661235395
2007-06-18,2844.6611054699497
2007-06-19,2866.971530121556
2007-06-20,2874.76134698363
2007-06-21,2874.9480167197535
2007-06-22,2878.8208147194255
2007-06-25,2855.4324776175868
2007-06-26,2839.591617873362
2007-06-27,2740.555023659749
2007-06-28,2808.522547919558
2007-06-29,2823.989661148204
2007-07-02,2852.6979437105897
2007-07-03,2868.7690915571925
2007-07-04,2886.4178654177467
2007-07-05,2913.984312156208
2007-07-06,2915.2677931503927
2007-07-09,2959.7145624789687
2007-07-10,2945.6431042808485
2007-07-11,2923.8678847019714
2007-07-12,2961.8337710828937
2007-07-13,2990.3129823689983
2007-07-16,2982.9965011125346
2007-07-17,2991.1959132201587
2007-07-18,2965.7542247390666
2007-07-19,2998.132186111158
2007-07-20,3025.3658688512955
2007-07-23,3014.053535293353
2007-07-24,3032.576480421814
2007-07-25,2982.2098829486567
2007-07-26,2917.9711673812444
2007-07-27,2751.481235267135
2007-07-30,2759.9704858358514
2007-07-31,2802.0526481062852
2007-08-01,2683.824521497007
2007-08-02,2726.1979576790013
2007-08-03,2738.6134376879427
2007-08-06,2680.1221620573324
2007-08-07,2697.147604674645
2007-08-08,2793.990042062347
2007-08-09,2788.7990137071793
2007-08-10,2644.3588770362744
2007-08-13,2664.7670761756963
2007-08-14,2636.507655219532
2007-08-15,2515.090731149309
2007-08-16,2355.215113265744
2007-08-17,2342.870455345271
2007-08-20,2524.091725426541
2007-08-21,2554.8292190174034
2007-08-22,2570.808694836149
2007-08-23,2711.1085000267403
2007-08-24,2686.3080204051785
2007-08-27,2763.6004483362008
2007-08-28,2741.0434444976268
2007-08-29,2684.7473382795815
2007-08-30,2722.2961646527306
2007-08-31,2763.6832722430945
2007-09-03,2790.8243679720945
2007-09-04,2819.3042096443332
2007-09-05,2813.7636883520777
2007-09-06,2832.7591732962696
2007-09-07,2854.5902448635807
2007-09-10,2790.491254067573
2007-09-11,2835.7389644144837
2007-09-12,2860.847885827996
2007-09-13,2868.0498347371363
2007-09-14,2916.475529199213
2007-09-17,2888.441937710602
2007-09-18,2859.7406298509127
2007-09-19,3019.22123126359
2007-09-20,3082.4461763536306
2007-09-21,3063.9630274401834
2007-09-24,3140.3389647590166
2007-09-25,3172.2376324467173
2007-09-26,3179.1698095780507
2007-09-27,3228.2253770504253
2007-09-28,3273.2691662079405
2007-10-01,3296.554960262273
2007-10-02,3328.800036795371
2007-10-03,3335.5650676358437
2007-10-04,3271.857970429036
2007-10-05,3338.5161298347857
2007-10-08,3361.0917267042
2007-10-09,3371.392044548666
2007-10-10,3404.0670781194244
2007-10-11,3443.08860191159
2007-10-12,3425.544605495286
2007-10-15,3430.53708838783
2007-10-16,3341.515624345813
2007-10-17,3358.9237082880572
2007-10-18,3434.397853108006
2007-10-19,3387.63109732641
2007-10-22,3251.7082894426285
2007-10-23,3347.2669304605192
2007-10-24,3350.952299376267
2007-10-25,3370.938261674149
2007-10-26,3471.02890955961
2007-10-29,3551.617241629653
2007-10-30,3512.7122646610296
2007-10-31,3531.90143180502
2007-11-01,3542.9413372801696
2007-11-02,3448.6777699765
2007-11-05,3386.2725713478885
2007-11-06,3426.971700589398
2007-11-07,3530.585771843322
2007-11-08,3410.337343856435
2007-11-09,3396.9318382456695
2007-11-12,3232.045437011976
2007-11-13,3292.464928117531
2007-11-14,3362.8358748759024
2007-11-15,3274.4489815989145
2007-11-16,3229.487409491814
2007-11-19,3265.2029395714867
2007-11-20,3205.0035489306956
2007-11-21,3121.5013600171615
2007-11-22,3097.623387915102
2007-11-23,3102.4492581490977
2007-11-26,3216.3209395271797
2007-11-27,3191.8619213375405
2007-11-28,3184.254901565716
2007-11-29,3223.377364828398
2007-11-30,3292.550196984424
2007-12-03,3282.264616204402
2007-12-04,3243.141121570885
2007-12-05,3220.4735733749685
2007-12-06,3272.2739829545458
2007-12-07,3325.6956039326255
2007-12-10,3330.0587892009917
2007-12-11,3370.0273676258803
2007-12-12,3330.6011739153537
2007-12-13,3299.8233911728394
2007-12-14,3195.719608306128
2007-12-17,3085.9103882250797
2007-12-18,3070.1372778334576
2007-12-19,3052.155447260729
2007-12-20,3020.9861890851166
2007-12-21,3086.333591367233
2007-12-24,3146.514656326901
2007-12-25,3146.514656326901
2007-12-26,3155.0026428302217
2007-12-27,3199.5320826930006
2007-12-28,3200.3120212505855
2007-12-31,3198.311986183737
2008-01-01,3198.311986183737
2008-01-02,3218.42047698627
2008-01-03,3202.193558771168
2008-01-04,3182.2325240953364
2008-01-07,3095.8899847972475
2008-01-08,3107.8166883351805
2008-01-09,3098.9735793564737
2008-01-10,3123.855296210576
2008-01-11,3096.178130992369
2008-01-14,3114.748650947195
2008-01-15,3086.3070134271316
2008-01-16,2947.262989167571
2008-01-17,2941.6971763011684
2008-01-18,2871.786632424599
2008-01-21,2722.3485821979407
2008-01-22,2535.284989515656
2008-01-23,2671.0426943712773
2008-01-24,2783.9139589080237
2008-01-25,2941.4360815266955
2008-01-28,2946.9356504043376
2008-01-29,2889.9802164319776
2008-01-30,2877.4212256833266
2008-01-31,2906.3344482594002
2008-02-01,3039.150126317494
2008-02-04,3102.123961792206
2008-02-05,3033.558340259047
2008-02-06,2917.6723802312076
2008-02-07,2898.6228684807425
2008-02-08,2914.91273081396
2008-02-11,2879.114156522765
2008-02-12,2927.412416019735
2008-02-13,2882.4787625504237
2008-02-14,2995.326645561794
2008-02-15,2975.06046131928
2008-02-18,2973.2586550710166
2008-02-19,3032.1214508020257
2008-02-20,2970.139077812951
2008-02-21,3040.9622945291444
2008-02-22,3054.5713289679143
2008-02-25,3108.5976883203234
2008-02-26,3125.553517509961
2008-02-27,3214.4023745198874
2008-02-28,3199.0154542920823
2008-02-29,3134.8723266489746
2008-03-03,3080.120544040747
2008-03-04,3032.917681974956
2008-03-05,3049.943773813746
2008-03-06,3095.127876112511
2008-03-07,3006.365010490974
2008-03-10,2904.768532900409
2008-03-11,2848.346237108813
2008-03-12,2942.092888272903
2008-03-13,2916.3661633379115
2008-03-14,2961.8699592011217
2008-03-17,2857.8235895757975
2008-03-18,2850.168138528622
2008-03-19,2925.1611401681434
2008-03-20,2713.5538972785585
2008-03-21,2713.5538972785585
2008-03-24,2745.0557787673083
2008-03-25,2839.9126826271026
2008-03-26,2901.0420015020763
2008-03-27,2909.190576441271
2008-03-28,2900.522751551135
2008-03-31,2881.011019477469
2008-04-01,2873.486046054388
2008-04-02,2958.9141184138493
2008-04-03,3037.2943047133954
2008-04-04,3082.2849186180943
2008-04-07,3158.0487579924193
2008-04-08,3132.7025324516726
2008-04-09,3146.585721471761
2008-04-10,3139.508417664839
2008-04-11,3126.4361737842323
2008-04-14,3052.8636509388584
2008-04-15,3082.458141787053
2008-04-16,3178.034966520067
2008-04-17,3202.4007555768426
2008-04-18,3103.407212013184
2008-04-21,3244.740826139041
2008-04-22,3228.481741880902
2008-04-23,3313.8430662344354
2008-04-24,3263.499171072067
2008-04-25,3241.304394285646
2008-04-28,3218.2680256448734
2008-04-29,3195.1914399226343
2008-04-30,3203.0283376255325
2008-05-01,3179.8950570282323
2008-05-02,3245.9088815851815
2008-05-05,3307.3491886983907
2008-05-06,3322.9636099081263
2008-05-07,3321.924680610014
2008-05-08,3329.87759487209
2008-05-09,3362.060703700408
2008-05-12,3395.7118970531756
2008-05-13,3369.785942142406
2008-05-14,3425.607850254339
2008-05-15,3451.864663033171
2008-05-16,3517.2611022183937
2008-05-19,3578.2190716791147
2008-05-20,3571.0708292608383
2008-05-21,3522.8378322254202
2008-05-22,3523.064567934352
2008-05-23,3497.6596892737016
2008-05-26,3445.605900934225
2008-05-27,3451.4049901543167
2008-05-28,3378.9325713195476
2008-05-29,3406.726756705766
2008-05-30,3339.2274717438113
2008-06-02,3402.549601061536
2008-06-03,3363.421907681671
2008-06-04,3377.549770723874
2008-06-05,3268.7940961509116
2008-06-06,3357.475208014442
2008-06-09,3328.6534292660745
2008-06-10,3241.3473891523017
2008-06-11,3238.394831604985
2008-06-12,3110.4688391791988
2008-06-13,3187.718734361977
2008-06-16,3199.094353290383
2008-06-17,3252.001624085464
2008-06-18,3288.2804443165505
2008-06-19,3296.0417458664533
2008-06-20,3262.0238826187824
2008-06-23,3253.5887476496687
2008-06-24,3338.875798392954
2008-06-25,3249.704490325584
2008-06-26,3278.3155064529788
2008-06-27,3267.0267963220804
2008-06-30,3278.987253490187
2008-07-01,3241.233018808431
2008-07-02,3202.393766133763
2008-07-03,3050.230740259922
2008-07-04,3090.930443464073
2008-07-07,3006.417506384219
2008-07-08,2976.814885929941
2008-07-09,3032.065844955668
2008-07-10,3008.421055743723
2008-07-11,3099.2461095183
2008-07-14,3080.8543016047643
2008-07-15,3068.44114520996
2008-07-16,3049.643014229355
2008-07-17,3018.3010727654323
2008-07-18,2946.7849883058125
2008-07-21,3056.630954758176
2008-07-22,3058.657266621994
2008-07-23,3022.6673302273025
2008-07-24,2966.475554991991
2008-07-25,2900.2294954081663
2008-07-28,2925.316455804515
2008-07-29,2898.2740718331897
2008-07-30,2910.175957932111
2008-07-31,2951.3232074217826
2008-08-01,2882.7622129544425
2008-08-04,2872.9215855307266
2008-08-05,2711.3530861632316
2008-08-06,2757.908624396325
2008-08-07,2763.9567600658665
2008-08-08,2720.924192216324
2008-08-11,2708.2843442953367
2008-08-12,2686.977181406747
2008-08-13,2628.0666806797403
2008-08-14,2719.452697634227
2008-08-15,2665.934493282454
2008-08-18,2700.3833425114785
2008-08-19,2634.9519839615823
2008-08-20,2696.772259341102
2008-08-21,2714.9857080023876
2008-08-22,2736.4799815950355
2008-08-25,2751.719221331838
2008-08-26,2732.679170004222
2008-08-27,2760.633485947968
2008-08-28,2832.9509516450344
2008-08-29,2849.522780052127
2008-09-01,2788.853038797529
2008-09-02,2700.8673700024706
2008-09-03,2613.6588329418514
2008-09-04,2569.553449971727
2008-09-05,2460.8125932900207
2008-09-08,2569.4062788200113
2008-09-09,2470.355784189443
2008-09-10,2399.2143922645437
2008-09-11,2336.8926218641045
2008-09-12,2472.2775957554036
2008-09-15,2439.0524659808493
2008-09-16,2361.4097655820274
2008-09-17,2340.4354885435473
2008-09-18,2337.2788138976534
2008-09-19,2453.0238408357736
2008-09-22,2663.603416343118
2008-09-23,2590.2308983780954
2008-09-24,2590.83025567811
2008-09-25,2545.0831333658657
2008-09-26,2508.1079866915175
2008-09-29,2396.7799671916873
2008-09-30,2178.501743962192
2008-10-01,2292.2102695498506
2008-10-02,2199.0173357835474
2008-10-03,2171.9613559977806
2008-10-06,1923.4368813847263
2008-10-07,1975.9124846386176
2008-10-08,1735.0427814159407
2008-10-09,1824.557164957745
2008-10-10,1559.451054015609
2008-10-13,1694.080632246963
2008-10-14,1839.144500233866
2008-10-15,1758.617799989417
2008-10-16,1555.3253948537763
2008-10-17,1583.5570706977735
2008-10-20,1681.1751222672367
2008-10-21,1753.012157535844
2008-10-22,1654.8645198823583
2008-10-23,1531.738692311255
2008-10-24,1396.896680805092
2008-10-27,1369.5061795854276
2008-10-28,1421.7407824031752
2008-10-29,1556.0567569417651
2008-10-30,1647.4391925227562
2008-10-31,1615.7812698919745
2008-11-03,1745.8206285417093
2008-11-04,1779.9938752442365
2008-11-05,1866.3984407440294
2008-11-06,1722.0584645146312
2008-11-07,1660.2558970688967
2008-11-10,1759.7211451016453
2008-11-11,1612.8097294410386
2008-11-12,1576.107757984666
2008-11-13,1470.1213904397273
2008-11-14,1550.6236976615062
2008-11-17,1495.3655177807088
2008-11-18,1437.240888924446
2008-11-19,1391.6836871099706
2008-11-20,1239.9846839146817
2008-11-21,1279.2095308594114
2008-11-24,1363.648878743956
2008-11-25,1436.8062641046845
2008-11-26,1398.902297255533
2008-11-27,1458.6278409253678
2008-11-28,1522.9762065138616
2008-12-01,1472.3109686741632
2008-12-02,1393.7623313345798
2008-12-03,1415.8746044146637
2008-12-04,1412.8880428256468
2008-12-05,1353.935354961431
2008-12-08,1470.797278726569
2008-12-09,1478.29094984731
2008-12-10,1513.11122719318
2008-12-11,1522.3108282114192
2008-12-12,1446.5332410045332
2008-12-15,1528.521195620481
2008-12-16,1519.5654021409086
2008-12-17,1584.6247978885904
2008-12-18,1602.3556162333296
2008-12-19,1565.2494446188941
2008-12-22,1535.7839168910396
2008-12-23,1503.0998061966684
2008-12-24,1531.6928189581965
2008-12-25,1531.6928189581965
2008-12-26,1526.651776257025
2008-12-29,1565.3136321455938
2008-12-30,1579.4163155935298
2008-12-31,1627.6366095615006
2009-01-01,1627.6366095615006
2009-01-02,1643.3038292415251
2009-01-05,1664.4863426933275
2009-01-06,1681.5740002311163
2009-01-07,1698.9749496391594
2009-01-08,1633.0719639565705
2009-01-09,1646.9438836731492
2009-01-12,1576.2191103621774
2009-01-13,1523.3231465402446
2009-01-14,1529.2831804405073
2009-01-15,1455.2730098227464
2009-01-16,1509.2492585589155
2009-01-19,1522.121400696632
2009-01-20,1441.6807592851135
2009-01-21,1416.5693675268828
2009-01-22,1446.319918541527
2009-01-23,1382.7005401540293
2009-01-26,1400.5473203281133
2009-01-27,1465.066194072898
2009-01-28,1500.1466783537405
2009-01-29,1492.1828046822927
2009-01-30,1452.4911333356108
2009-02-02,1422.220341970613
2009-02-03,1448.3492338183091
2009-02-04,1447.423835137458
2009-02-05,1476.4697740622191
2009-02-06,1540.7820097358556
2009-02-09,1597.0728694515426
2009-02-10,1557.4387561986355
2009-02-11,1507.1003808909863
2009-02-12,1513.5233408406584
2009-02-13,1566.2870408011602
2009-02-16,1516.6764177399355
2009-02-17,1474.9894195714194
2009-02-18,1447.298594973039
2009-02-19,1479.931664049394
2009-02-20,1448.9095435075542
2009-02-23,1439.7642440370644
2009-02-24,1436.758483266471
2009-02-25,1439.8110548542334
2009-02-26,1460.035509413798
2009-02-27,1422.706807770617
2009-03-02,1368.5260371679612
2009-03-03,1368.9109543455902
2009-03-04,1368.3691945841933
2009-03-05,1386.677893692984
2009-03-06,1370.9763360446243
2009-03-09,1376.9230587507707
2009-03-10,1424.5265658748176
2009-03-11,1461.2904422216423
2009-03-12,1439.7243997389664
2009-03-13,1502.6112441313396
2009-03-16,1496.6810452909967
2009-03-17,1531.0625577701041
2009-03-18,1508.9706528425193
2009-03-19,1598.3751053311769
2009-03-20,1603.159188662396
2009-03-23,1671.9942041779664
2009-03-24,1695.6662038561794
2009-03-25,1691.3175497465338
2009-03-26,1718.0165424967688
2009-03-27,1709.0503572286148
2009-03-30,1638.1736269666767
2009-03-31,1653.739219069027
2009-04-01,1655.4852501113842
2009-04-02,1754.6650120946852
2009-04-03,1759.329175809981
2009-04-06,1759.3447505163845
2009-04-07,1735.0368068933187
2009-04-08,1691.0053536321352
2009-04-09,1731.5893219888628
2009-04-10,1731.5893219888628
2009-04-13,1756.09863954316
2009-04-14,1790.7690925741394
2009-04-15,1786.8171814847756
2009-04-16,1781.6800970849076
2009-04-17,1783.1510986783685
2009-04-20,1737.2073823438527
2009-04-21,1697.4626969508745
2009-04-22,1702.8453457105961
2009-04-23,1751.5767808784046
2009-04-24,1764.8091735706143
2009-04-27,1764.8616089867025
2009-04-28,1725.4415216501375
2009-04-29,1766.6227236553252
2009-04-30,1837.4340925618735
2009-05-01,1809.8318360384458
2009-05-04,1893.988347674667
2009-05-05,1913.8454254584694
2009-05-06,1905.7405659291112
2009-05-07,1989.6363588091413
2009-05-08,1993.269555997707
2009-05-11,1996.9952578593618
2009-05-12,1972.1777809328846
2009-05-13,1949.8529382354154
2009-05-14,1861.1142288919723
2009-05-15,1905.5258129964425
2009-05-18,1894.7198554390725
2009-05-19,1976.695508929033
2009-05-20,1988.7007509444109
2009-05-21,1968.6383142673478
2009-05-22,1969.7871517829872
2009-05-25,1957.2014409345754
2009-05-26,1975.8686419587568
2009-05-27,1995.2765901881578
2009-05-28,1956.2321005440208
2009-05-29,2026.0318129475882
2009-06-01,2083.490823319332
2009-06-02,2144.4776468490973
2009-06-03,2148.43839613642
2009-06-04,2064.965675018795
2009-06-05,2125.657256904243
2009-06-08,2084.6362668728034
2009-06-09,2080.061259974128
2009-06-10,2149.2550087821905
2009-06-11,2202.5944118927805
2009-06-12,2189.223857198535
2009-06-15,2113.402462684018
2009-06-16,2098.0536856286994
2009-06-17,2035.116820510047
2009-06-18,2047.9738645327955
2009-06-19,2065.641880728852
2009-06-22,2042.2421613018666
2009-06-23,1963.319553582243
2009-06-24,2009.2274446072574
2009-06-25,2021.431974749453
2009-06-26,2064.111096330977
2009-06-29,2041.153399606149
2009-06-30,2095.9162698163886
2009-07-01,2055.3036112381583
2009-07-02,2025.6210844335114
2009-07-03,2001.2486969293054
2009-07-06,1948.992917791633
2009-07-07,1955.1464029866786
2009-07-08,1917.6055374062066
2009-07-09,1912.8379188522076
2009-07-10,1910.107743460888
2009-07-13,1885.4721056323308
2009-07-14,1974.0218735925046
2009-07-15,2040.6125238478985
2009-07-16,2077.896146519841
2009-07-17,2081.299583186165
2009-07-20,2141.697564604677
2009-07-21,2161.272005706762
2009-07-22,2169.1412300442666
2009-07-23,2179.3495730139175
2009-07-24,2182.81375539805
2009-07-27,2217.2198701359994
2009-07-28,2254.8777793140393
2009-07-29,2210.7198132323256
2009-07-30,2248.178070610157
2009-07-31,2285.992825219667
2009-08-03,2322.046902382262
2009-08-04,2345.5964361309416
2009-08-05,2310.6940333455236
2009-08-06,2353.2584890091384
2009-08-07,2325.7736527295806
2009-08-10,2314.681900378801
2009-08-11,2296.7862031747645
2009-08-12,2310.8260976526817
