Date,SPAIN GROWTH
2006-03-15,743.8667377270052
2006-03-16,752.5180613944691
2006-03-17,754.716802920681
2006-03-20,759.5336477823828
2006-03-21,756.8781805453535
2006-03-22,758.0321958830679
2006-03-23,749.2645755448531
2006-03-24,753.040740591229
2006-03-27,747.4733558558527
2006-03-28,744.9543394190441
2006-03-29,743.0392595204113
2006-03-30,752.8646727458753
2006-03-31,748.6682158802523
2006-04-03,752.6288837269677
2006-04-04,758.3263839307931
2006-04-05,761.3012264717224
2006-04-06,759.9150453268597
2006-04-07,747.6622339585699
2006-04-10,747.1735184712885
2006-04-11,739.7503940152197
2006-04-12,731.3370557383946
2006-04-13,732.1119045838167
2006-04-14,732.1119045838167
2006-04-17,743.7399383084387
2006-04-18,741.1905246305327
2006-04-19,753.705289179073
2006-04-20,755.4774319038991
2006-04-21,763.2634360567963
2006-04-24,765.2322841193278
2006-04-25,765.3427209081179
2006-04-26,768.2207972412572
2006-04-27,771.3892035310593
2006-04-28,773.361709547192
2006-05-01,774.7123988346955
2006-05-02,780.7561561967863
2006-05-03,778.4481311245319
2006-05-04,790.3084059777979
2006-05-05,801.0699230450424
2006-05-08,802.1505672599908
2006-05-09,806.7229296236343
2006-05-10,808.3931611841713
2006-05-11,801.8513743027003
2006-05-12,788.7105295447855
2006-05-15,779.1771345502249
2006-05-16,781.3580524133902
2006-05-17,754.2905488346971
2006-05-18,754.1689640725409
2006-05-19,747.384567820702
2006-05-22,733.2416047530903
2006-05-23,750.6525934348871
2006-05-24,738.9532246392411
2006-05-25,751.0598554134411
2006-05-26,765.262918880704
2006-05-29,766.9482229808834
2006-05-30,762.645147863615
2006-05-31,771.0042962844982
2006-06-01,769.5101434189461
2006-06-02,778.0670472499701
2006-06-05,773.7452815549981
2006-06-06,753.597986245044
2006-06-07,756.3872968213803
2006-06-08,730.1120328824355
2006-06-09,738.6209180911994
2006-06-12,731.3749463332163
2006-06-13,715.0078892570841
2006-06-14,722.1352817641621
2006-06-15,736.1669830571947
2006-06-16,731.0885836662151
2006-06-19,730.0871309376857
2006-06-20,732.5517742506896
2006-06-21,742.9162506624257
2006-06-22,745.5850062395066
2006-06-23,740.8180439814554
2006-06-26,742.2405950787272
2006-06-27,741.5085707020314
2006-06-28,735.6895783522007
2006-06-29,748.8764294726114
2006-06-30,774.1260639015147
2006-07-03,781.7111443157136
2006-07-04,787.6583097181013
2006-07-05,778.7228477885269
2006-07-06,788.6352445798283
2006-07-07,793.5378465654511
2006-07-10,790.4844524449927
2006-07-11,783.848972991405
2006-07-12,779.6127440786462
2006-07-13,769.933409856679
2006-07-14,756.5686879612871
2006-07-17,743.4292064581869
2006-07-18,741.1974324596175
2006-07-19,762.9787751695978
2006-07-20,771.316135258005
2006-07-21,766.6738738796126
2006-07-24,779.2896114389468
2006-07-25,782.0323207825761
2006-07-26,782.2607228278072
2006-07-27,793.2253509512682
2006-07-28,801.4700863358972
2006-07-31,796.7373453918835
2006-08-01,790.1975793785633
2006-08-02,805.245022850689
2006-08-03,800.7291128261508
2006-08-04,816.3866328827919
2006-08-07,804.6968155097143
2006-08-08,804.2241058584757
2006-08-09,811.8523637652465
2006-08-10,797.5067027646235
2006-08-11,794.4339799174327
2006-08-14,800.8456569601133
2006-08-15,809.1485348524823
2006-08-16,817.0217879493308
2006-08-17,825.0130095698148
2006-08-18,823.5662163938443
2006-08-21,826.4804804419957
2006-08-22,820.8547812595754
2006-08-23,815.518115218344
2006-08-24,818.799541170037
2006-08-25,814.5521531688561
2006-08-28,823.1492529345214
2006-08-29,823.018728068596
2006-08-30,829.7267286029172
2006-08-31,826.4585380504654
2006-09-01,832.0202525320396
2006-09-04,841.9987262047807
2006-09-05,832.7466080018334
2006-09-06,822.7001507513597
2006-09-07,812.7040821455925
2006-09-08,809.5694767621419
2006-09-11,810.1300492098404
2006-09-12,815.2110134747018
2006-09-13,818.2530874345376
2006-09-14,823.8849780404786
2006-09-15,818.8763879776398
2006-09-18,820.6923613165993
2006-09-19,817.9363852274297
2006-09-20,830.5451789606924
2006-09-21,832.781955173057
2006-09-22,831.4000704603964
2006-09-25,829.4779742172279
2006-09-26,832.5471272342577
2006-09-27,842.2920374438378
2006-09-28,845.573446782518
2006-09-29,849.610482800263
2006-10-02,852.7151381754895
2006-10-03,847.0319941421367
2006-10-04,856.0572991248538
2006-10-05,869.3188339433495
2006-10-06,859.2799519073096
2006-10-09,859.0611066231888
2006-10-10,858.8426052794168
2006-10-11,861.5603951402513
2006-10-12,869.7028551828704
2006-10-13,869.8467358779959
2006-10-16,870.5853783274148
2006-10-17,859.7594387408085
2006-10-18,868.1751306306223
2006-10-19,877.8134619960493
2006-10-20,883.2112559905707
2006-10-23,883.3115229223604
2006-10-24,880.3333354013096
2006-10-25,888.1858587739172
2006-10-26,892.3871669205244
2006-10-27,901.634943464989
2006-10-30,900.0764935939246
2006-10-31,908.2013073151359
2006-11-01,914.410647253395
2006-11-02,909.5955919273114
2006-11-03,908.338962786817
2006-11-06,918.9516498563212
2006-11-07,931.0757104725648
2006-11-08,929.0397117636059
2006-11-09,933.4359918578901
2006-11-10,936.1091033118323
2006-11-13,941.5042240738744
2006-11-14,940.1962689414477
2006-11-15,947.4826299369565
2006-11-16,953.7076482572214
2006-11-17,950.826784774153
2006-11-20,955.2059731621547
2006-11-21,952.4315200468595
2006-11-22,964.8660089335893
2006-11-23,967.2550367383702
2006-11-24,962.5477609154673
2006-11-27,938.7139676866726
2006-11-28,937.3003457107617
2006-11-29,953.7983124948449
2006-11-30,952.7998677744175
2006-12-01,942.8157825963805
2006-12-04,955.2838675359059
2006-12-05,965.9329802288249
2006-12-06,965.0098192493364
2006-12-07,973.4012801659904
2006-12-08,976.1594158942221
2006-12-11,978.6322371602466
2006-12-12,980.4853734758996
2006-12-13,989.7591142473566
2006-12-14,989.158194493475
2006-12-15,984.3280639440462
2006-12-18,979.0261010841248
2006-12-19,977.775104004817
2006-12-20,983.8598358959506
2006-12-21,977.1052476813568
2006-12-22,970.5905651230324
2006-12-25,970.5905651230324
2006-12-26,969.0781097556937
2006-12-27,977.011390833391
2006-12-28,976.0911993601185
2006-12-29,977.119191449934
2007-01-01,977.119191449934
2007-01-02,999.0279003880291
2007-01-03,995.2720072625017
2007-01-04,988.0445514558963
2007-01-05,978.3077165890757
2007-01-08,983.28649638238
2007-01-09,981.7476033365452
2007-01-10,962.9941580148976
2007-01-11,974.664981939602
2007-01-12,982.1490660294396
2007-01-15,985.5813232442956
2007-01-16,982.0596708070087
2007-01-17,978.2843413657373
2007-01-18,975.8229507626829
2007-01-19,984.468585461528
2007-01-22,983.179983189512
2007-01-23,987.4061602718652
2007-01-24,989.3838094421452
2007-01-25,990.0525305935046
2007-01-26,977.3164879790455
2007-01-29,985.6471962493646
2007-01-30,990.4191272573331
2007-01-31,993.1349238551754
2007-02-01,999.3122594985164
2007-02-02,998.620700904648
2007-02-05,995.9547758591959
2007-02-06,1004.279312240675
2007-02-07,1024.3050095981275
2007-02-08,1024.5835921488217
2007-02-09,1024.9385491371902
2007-02-12,1015.2542927195936
2007-02-13,1020.504763663883
2007-02-14,1035.6326493004465
2007-02-15,1034.757967326073
2007-02-16,1034.1369904782878
2007-02-19,1040.8405750659401
2007-02-20,1038.1083285865786
2007-02-21,1029.1118084462375
2007-02-22,1026.0091462546031
2007-02-23,1028.442201431813
2007-02-26,1037.3642538710742
2007-02-27,1009.2179846041815
2007-02-28,992.2603975131108
2007-03-01,974.9830035925193
2007-03-02,966.5120142686242
2007-03-05,946.2349058360057
2007-03-06,952.9852254530384
2007-03-07,960.6880278328631
2007-03-08,982.3209940621418
2007-03-09,984.280857332042
2007-03-12,982.0067072011839
2007-03-13,972.1788053378353
2007-03-14,949.4710821774564
2007-03-15,980.5540146651792
2007-03-16,988.9220624546742
2007-03-19,1012.8731339408557
2007-03-20,1018.3921571420899
2007-03-21,1020.5856348164361
2007-03-22,1037.60850299415
2007-03-23,1037.9857324743366
2007-03-26,1032.9544673187957
2007-03-27,1038.9716648897684
2007-03-28,1037.6492413953176
2007-03-29,1044.957958263143
2007-03-30,1045.3849577602493
2007-04-02,1060.0771895263601
2007-04-03,1077.7075871915888
2007-04-04,1076.0780133159317
2007-04-05,1082.8181389942956
2007-04-06,1082.8181389942956
2007-04-09,1077.1769921383734
2007-04-10,1086.0556466469973
2007-04-11,1083.587765873681
2007-04-12,1079.693407269155
2007-04-13,1088.0927876905207
2007-04-16,1093.3415361544423
2007-04-17,1092.0763572562794
2007-04-18,1086.8407943286343
2007-04-19,1086.7835491221326
2007-04-20,1108.7918661510416
2007-04-23,1096.8359874362923
2007-04-24,1075.6176997277732
2007-04-25,1079.91958646796
2007-04-26,1075.68813942572
2007-04-27,1067.131199823025
2007-04-30,1064.0037524434802
2007-05-01,1060.0276255796136
2007-05-02,1063.6790264638457
2007-05-03,1059.4401303791747
2007-05-04,1077.4478389484157
2007-05-07,1087.3530116925015
2007-05-08,1069.0561661138747
2007-05-09,1073.1645696826438
2007-05-10,1067.5256337887229
2007-05-11,1079.145831646788
2007-05-14,1078.2054085235663
2007-05-15,1091.9077675110623
2007-05-16,1098.1154306132182
2007-05-17,1099.6547752287318
2007-05-18,1102.774924350834
2007-05-21,1101.1977674986863
2007-05-22,1104.2617260623176
2007-05-23,1120.4850779446706
2007-05-24,1107.7435744267264
2007-05-25,1104.8210758249613
2007-05-28,1110.3242186328912
2007-05-29,1115.4594378850204
2007-05-30,1107.7611193327584
2007-05-31,1120.8235696067316
2007-06-01,1124.795562595983
2007-06-04,1124.4388401222195
2007-06-05,1122.4920879071633
2007-06-06,1090.8995815956575
2007-06-07,1072.509840576288
2007-06-08,1068.4638570018235
2007-06-11,1072.0821358132007
2007-06-12,1058.1649815195362
2007-06-13,1061.0760352552275
2007-06-14,1081.391196259399
2007-06-15,1098.5197245314
2007-06-18,1088.1304131776535
2007-06-19,1080.2736474161343
2007-06-20,1085.3918942623018
2007-06-21,1073.380237332379
2007-06-22,1066.2439598065146
2007-06-25,1071.5208885453485
2007-06-26,1069.7469140348894
2007-06-27,1065.1910570495218
2007-06-28,1077.960072085245
2007-06-29,1085.8200862826127
2007-07-02,1092.926278790822
2007-07-03,1092.8309069558802
2007-07-04,1103.7924055226244
2007-07-05,1098.5905497490937
2007-07-06,1108.991501566858
2007-07-09,1104.322049745004
2007-07-10,1102.1437393129904
2007-07-11,1105.6279035637215
2007-07-12,1119.3427426702383
2007-07-13,1126.5822851010341
2007-07-16,1135.160997096337
2007-07-17,1139.4663265631211
2007-07-18,1136.3340639838934
2007-07-19,1147.430510543083
2007-07-20,1125.8344547014203
2007-07-23,1133.4438289622126
2007-07-24,1124.7965396011075
2007-07-25,1119.1044548474924
2007-07-26,1091.7892237062051
2007-07-27,1090.0594360862005
2007-07-30,1086.3618353733355
2007-07-31,1107.918399773214
2007-08-01,1097.159339210817
2007-08-02,1106.6282696484493
2007-08-03,1104.3740833225645
2007-08-06,1097.992845236526
2007-08-07,1110.9888755478535
2007-08-08,1139.7925497069052
2007-08-09,1122.2521208831474
2007-08-10,1090.9431575463543
2007-08-13,1106.0355938795196
2007-08-14,1091.3877188341637
2007-08-15,1080.8474839064709
2007-08-16,1035.2224226500546
2007-08-17,1058.7873212592738
2007-08-20,1061.0598320065594
2007-08-21,1062.541978079913
2007-08-22,1074.0507749276646
2007-08-23,1075.5772627353942
2007-08-24,1084.1229029386595
2007-08-27,1084.6259105792415
2007-08-28,1071.3401422750055
2007-08-29,1075.3085174254722
2007-08-30,1083.9859032479674
2007-08-31,1098.949170527223
2007-09-03,1104.7755264555328
2007-09-04,1106.3838251971106
2007-09-05,1083.6355250796735
2007-09-06,1084.8487118064288
2007-09-07,1069.4636246425564
2007-09-10,1062.3831388715178
2007-09-11,1086.618656979239
2007-09-12,1099.6573421642797
2007-09-13,1111.2889145040897
2007-09-14,1089.3373962984451
2007-09-17,1075.7303635783076
2007-09-18,1104.3358669025818
2007-09-19,1144.2493051826768
2007-09-20,1148.260559747064
2007-09-21,1150.298551889665
2007-09-24,1153.1672948917287
2007-09-25,1137.6464487716992
2007-09-26,1155.9625440004556
2007-09-27,1162.045892549838
2007-09-28,1169.953574941915
2007-10-01,1172.934354273021
2007-10-02,1178.4214007209998
2007-10-03,1176.3564253619095
2007-10-04,1165.46159991733
2007-10-05,1183.5595140169505
2007-10-08,1169.6210829442316
2007-10-09,1174.3817521763665
2007-10-10,1185.0303666991806
2007-10-11,1229.424036433876
2007-10-12,1246.0385415102446
2007-10-15,1243.3649918123515
2007-10-16,1249.7245201881608
2007-10-17,1265.7960475061911
2007-10-18,1274.8524505898977
2007-10-19,1271.0326604751447
2007-10-22,1250.0443192468435
2007-10-23,1266.1041930274266
2007-10-24,1250.1098227044945
2007-10-25,1264.9630200762092
2007-10-26,1292.9802270143373
2007-10-29,1302.6769628859204
2007-10-30,1302.7902645253473
2007-10-31,1316.78963404799
2007-11-01,1305.8635360575574
2007-11-02,1319.6115450828313
2007-11-05,1320.0827618882813
2007-11-06,1333.1983977034395
2007-11-07,1335.7137638599447
2007-11-08,1333.920394802534
2007-11-09,1306.6128439107972
2007-11-12,1303.2758815145442
2007-11-13,1320.9229540074637
2007-11-14,1333.7546216511912
2007-11-15,1319.0163044955216
2007-11-16,1321.6488307430454
2007-11-19,1304.6168339670237
2007-11-20,1330.0427998390924
2007-11-21,1304.8884084387337
2007-11-22,1299.4025029541203
2007-11-23,1300.5354142113747
2007-11-26,1301.3068144222311
2007-11-27,1303.239663724535
2007-11-28,1322.9691145255058
2007-11-29,1332.3887216248506
2007-11-30,1328.7062753098967
2007-12-03,1325.8071214650197
2007-12-04,1338.9121371989152
2007-12-05,1333.4572764793018
2007-12-06,1315.8205823524872
2007-12-07,1326.70014768837
2007-12-10,1336.248592939522
2007-12-11,1341.2284733206532
2007-12-12,1336.1483987042209
2007-12-13,1297.6576154923323
2007-12-14,1285.8484099608595
2007-12-17,1261.4674263915037
2007-12-18,1263.6000371624361
2007-12-19,1249.3702304033711
2007-12-20,1243.7535533434282
2007-12-21,1263.1721759029845
2007-12-24,1265.9847918184348
2007-12-25,1265.9847918184348
2007-12-26,1274.6863223068594
2007-12-27,1274.3924072085288
2007-12-28,1274.8585984771369
2007-12-31,1267.5759215910084
2008-01-01,1267.5759215910084
2008-01-02,1263.1474010800755
2008-01-03,1246.8778649810752
2008-01-04,1231.5155289130182
2008-01-07,1244.120335996052
2008-01-08,1257.4503181234193
2008-01-09,1249.7941389124976
2008-01-10,1257.0539469258974
2008-01-11,1245.7194421779775
2008-01-14,1255.7080192351746
2008-01-15,1219.5332634287497
2008-01-16,1194.800272693673
2008-01-17,1194.3768363291451
2008-01-18,1187.9090092592287
2008-01-21,1096.7470971828795
2008-01-22,1115.2086782982667
2008-01-23,1058.2908152542534
2008-01-24,1128.9514624265478
2008-01-25,1126.2107418523697
2008-01-28,1122.261137734667
2008-01-29,1139.446793714875
2008-01-30,1132.0530970778957
2008-01-31,1141.0520832522695
2008-02-01,1160.4999348271576
2008-02-04,1164.437632880729
2008-02-05,1093.527509822447
2008-02-06,1116.5690550697348
2008-02-07,1094.693884823284
2008-02-08,1097.6263633120318
2008-02-11,1085.288265793405
2008-02-12,1128.901146113363
2008-02-13,1120.4011221758544
2008-02-14,1127.315076286885
2008-02-15,1112.3389369370814
2008-02-18,1126.7627097131956
2008-02-19,1129.7711569650655
2008-02-20,1107.1650047001506
2008-02-21,1131.1250518196462
2008-02-22,1118.7037216422566
2008-02-25,1129.6993282831252
2008-02-26,1152.9289635675154
2008-02-27,1173.3193405390334
2008-02-28,1162.2609468839223
2008-02-29,1157.185662607124
2008-03-03,1132.995370722512
2008-03-04,1113.381516389626
2008-03-05,1141.9484686197159
2008-03-06,1140.3645115626496
2008-03-07,1131.8551867740807
2008-03-10,1130.2764282361127
2008-03-11,1153.0020589089625
2008-03-12,1168.3212482505692
2008-03-13,1168.932333258386
2008-03-14,1167.6148914465534
2008-03-17,1149.9759319857533
2008-03-18,1176.4295362443813
2008-03-19,1152.6910168971087
2008-03-20,1128.809655410416
2008-03-21,1128.809655410416
2008-03-24,1127.198796109081
2008-03-25,1183.6853040755107
2008-03-26,1191.5649775022125
2008-03-27,1207.5664666922132
2008-03-28,1196.2446278927953
2008-03-31,1184.4558902010895
2008-04-01,1199.94174045591
2008-04-02,1207.4418787295756
2008-04-03,1200.6450710770687
2008-04-04,1223.0746750668095
2008-04-07,1228.6961454646166
2008-04-08,1209.7968544021448
2008-04-09,1209.2736746262945
2008-04-10,1205.5032988991716
2008-04-11,1186.066644409227
2008-04-14,1175.600238708137
2008-04-15,1187.546374980403
2008-04-16,1219.6027238511808
2008-04-17,1204.1913763400364
2008-04-18,1218.1108204327704
2008-04-21,1216.552286833074
2008-04-22,1209.1987137185215
2008-04-23,1213.276038275991
2008-04-24,1192.1640948600632
2008-04-25,1202.871689492547
2008-04-28,1206.8083357724079
2008-04-29,1182.7238602712262
2008-04-30,1188.2790297289998
2008-05-01,1179.2347067138487
2008-05-02,1200.836465192843
2008-05-05,1210.4637695956417
2008-05-06,1205.9837868496527
2008-05-07,1195.6569184172968
2008-05-08,1202.2808553078341
2008-05-09,1193.9891931916545
2008-05-12,1211.4872730457412
2008-05-13,1215.0939412638202
2008-05-14,1225.179900527635
2008-05-15,1223.5286554448808
2008-05-16,1221.8521043252713
2008-05-19,1228.6754508107713
2008-05-20,1214.6169706600456
2008-05-21,1214.0512950533316
2008-05-22,1216.1270111806296
2008-05-23,1198.166312695851
2008-05-26,1204.262625142847
2008-05-27,1186.2983433934687
2008-05-28,1183.2735244395262
2008-05-29,1182.3468534507513
2008-05-30,1188.363361861086
2008-06-02,1160.4100430093054
2008-06-03,1170.7485119333965
2008-06-04,1161.289531822658
2008-06-05,1160.7574855357464
2008-06-06,1147.5251974162372
2008-06-09,1140.6758403855777
2008-06-10,1111.3429780148392
2008-06-11,1107.9693774005195
2008-06-12,1119.0929026409294
2008-06-13,1123.5602707829923
2008-06-16,1121.8154131764131
2008-06-17,1127.8027807273625
2008-06-18,1111.0233239741508
2008-06-19,1104.5098418293674
2008-06-20,1093.8280662284953
2008-06-23,1085.2300224638768
2008-06-24,1075.7037748308999
2008-06-25,1093.5623839937923
2008-06-26,1079.3703760187393
2008-06-27,1082.908591774463
2008-06-30,1083.7199451526021
2008-07-01,1064.920714392126
2008-07-02,1081.0066599346403
2008-07-03,1085.186594964554
2008-07-04,1076.376655576952
2008-07-07,1102.697095381815
2008-07-08,1084.1078539941402
2008-07-09,1103.051060138479
2008-07-10,1085.829958739981
2008-07-11,1062.445783481447
2008-07-14,1069.196630479095
2008-07-15,1049.672900611158
2008-07-16,1054.6522594112716
2008-07-17,1090.4776259688956
2008-07-18,1104.3208464749002
2008-07-21,1090.787183443259
2008-07-22,1059.7039344454734
2008-07-23,1064.8365327184763
2008-07-24,1039.3276208886493
2008-07-25,1033.0870504108775
2008-07-28,1029.5260695869672
2008-07-29,1040.8760693446006
2008-07-30,1055.3322723499919
2008-07-31,1068.3278765944935
2008-08-01,1043.8054236001735
2008-08-04,1043.7211681512242
2008-08-05,1056.9467435119536
2008-08-06,1051.1472424289846
2008-08-07,1045.1875561117345
2008-08-08,1027.1279041074117
2008-08-11,1043.0390684789459
2008-08-12,1030.869914293719
2008-08-13,1010.6903387486678
2008-08-14,1006.3002961708081
2008-08-15,998.0818918750518
2008-08-18,1001.1465789172948
2008-08-19,976.1687752349037
2008-08-20,985.9795397946426
2008-08-21,985.0951429142339
2008-08-22,1000.3111550246376
2008-08-25,987.0876177736068
2008-08-26,987.5463728372133
2008-08-27,998.3375777647725
2008-08-28,1011.564163000175
2008-08-29,1013.8514717881106
2008-09-01,1004.6214270803117
2008-09-02,1016.1032199629434
2008-09-03,1006.6045640974774
2008-09-04,973.8785184894832
2008-09-05,937.1137175070131
2008-09-08,961.5376376703243
2008-09-09,938.3347274025676
2008-09-10,922.9178393127434
2008-09-11,914.5494362468613
2008-09-12,954.3495198505278
2008-09-15,924.374226177652
2008-09-16,919.6768109350935
2008-09-17,915.2011393272896
2008-09-18,927.2438343450336
2008-09-19,989.5577919286349
2008-09-22,987.4807110567579
2008-09-23,977.3042288722195
2008-09-24,958.439596677639
2008-09-25,987.0956357272114
2008-09-26,975.6570482066454
2008-09-29,931.9582480292245
2008-09-30,907.3461145859815
2008-10-01,918.2119096912943
2008-10-02,891.0601236211555
2008-10-03,908.4353334064344
2008-10-06,833.945625219815
2008-10-07,850.9790326928493
2008-10-08,810.090713812476
2008-10-09,778.552177841537
2008-10-10,706.3806004211106
2008-10-13,788.3478766672733
2008-10-14,813.1231747846404
2008-10-15,771.9673642607104
2008-10-16,735.8229660501821
2008-10-17,771.5835225869492
2008-10-20,788.2179840919604
2008-10-21,768.6886117707371
2008-10-22,696.1532653345728
2008-10-23,688.3603719844654
2008-10-24,656.5451522323953
2008-10-27,614.3980721943802
2008-10-28,615.5931339507733
2008-10-29,683.3918449099642
2008-10-30,690.8680359835342
2008-10-31,699.2141567970863
2008-11-03,716.1617875901089
2008-11-04,765.2627845445203
2008-11-05,770.3848916300129
2008-11-06,709.1563799918341
2008-11-07,727.7675122741209
2008-11-10,734.9286762100235
2008-11-11,706.0713963470458
2008-11-12,695.8232427305832
2008-11-13,702.4640582362192
2008-11-14,722.4614446757812
2008-11-17,700.7226430076038
2008-11-18,707.7297254807514
2008-11-19,694.5673164679022
2008-11-20,675.4136507158347
2008-11-21,666.0164016928827
2008-11-24,736.9055868383714
2008-11-25,749.8020493256955
2008-11-26,740.8280548856649
2008-11-27,746.6785581151864
2008-11-28,741.6435944912218
2008-12-01,711.2025855389251
2008-12-02,736.9910209606363
2008-12-03,741.7828171040192
2008-12-04,743.6969215095935
2008-12-05,711.472522617384
2008-12-08,763.5326421788595
2008-12-09,760.0623399918614
2008-12-10,772.0948944908976
2008-12-11,790.441831816485
2008-12-12,787.2209355040957
2008-12-15,810.035587219663
2008-12-16,825.1559539679477
2008-12-17,865.9585206619779
2008-12-18,880.1197243814557
2008-12-19,844.7955762487137
2008-12-22,829.5894387060133
2008-12-23,827.7725219209284
2008-12-24,830.4146017678283
2008-12-25,830.4146017678283
2008-12-26,834.4222509738005
2008-12-29,843.1692791134924
2008-12-30,852.8855314379941
2008-12-31,838.1728113226934
2009-01-01,838.1728113226934
2009-01-02,864.3020790489913
2009-01-05,856.9097584609609
2009-01-06,844.043687716607
2009-01-07,847.4245594701858
2009-01-08,844.2918111817072
2009-01-09,822.4668738348826
2009-01-12,802.1701017840702
2009-01-13,785.9130493737872
2009-01-14,760.3974804887586
2009-01-15,749.3309125132735
2009-01-16,764.7405835095977
2009-01-19,758.3937357363671
2009-01-20,740.8073147408339
2009-01-21,734.2053049993202
2009-01-22,731.7004854496107
2009-01-23,727.1287455562855
2009-01-26,754.0589675421155
2009-01-27,744.8643955197796
2009-01-28,760.0843799091652
2009-01-29,731.7041201088155
2009-01-30,716.019899577087
2009-02-02,704.8512956260793
2009-02-03,726.3005887904872
2009-02-04,730.8965985256979
2009-02-05,726.0156177170905
2009-02-06,738.1194880153004
2009-02-09,753.0831928429651
2009-02-10,736.7795445411266
2009-02-11,726.6213498320342
2009-02-12,709.4311272359625
2009-02-13,728.1995759762959
2009-02-16,712.7804468552438
2009-02-17,692.818690316858
2009-02-18,686.1928503414935
2009-02-19,698.2410450547021
2009-02-20,679.6366116880145
2009-02-23,685.8502395645195
2009-02-24,685.7690918828179
2009-02-25,682.15137638361
2009-02-26,710.2564132132177
2009-02-27,698.3825357187806
2009-03-02,672.3439890511104
2009-03-03,669.4893505239532
2009-03-04,676.6919695457436
2009-03-05,653.3871601351309
2009-03-06,653.9164709518973
2009-03-09,638.4917577588789
2009-03-10,662.7460770485261
2009-03-11,662.2691968832485
2009-03-12,675.6171206523026
2009-03-13,688.3678523200125
2009-03-16,712.3510856715226
2009-03-17,714.6907811633446
2009-03-18,723.0958851466337
2009-03-19,754.5726779337137
2009-03-20,745.3249951487971
2009-03-23,760.6446454984927
2009-03-24,758.9881633806822
2009-03-25,766.8808276081645
2009-03-26,766.3156554354991
2009-03-27,741.1665569101475
2009-03-30,713.9516595147876
2009-03-31,735.2878382634755
2009-04-01,740.0470227089904
2009-04-02,771.5093193448826
2009-04-03,765.060328725309
2009-04-06,764.4998743342577
2009-04-07,759.7896367438877
2009-04-08,757.7592351821648
2009-04-09,763.1565368054389
2009-04-10,763.1565368054389
2009-04-13,769.6281273503726
2009-04-14,768.5499570097288
2009-04-15,759.3118352629567
2009-04-16,770.1111950768081
2009-04-17,773.9719223459039
2009-04-20,745.7019750430713
2009-04-21,740.8684599291033
2009-04-22,755.5696880241642
2009-04-23,756.3293130684604
2009-04-24,771.1537254407218
2009-04-27,754.65037183215
2009-04-28,744.7873469920828
2009-04-29,765.1644460644516
2009-04-30,765.7395296282764
2009-05-01,765.8551042308919
2009-05-04,785.7019878518745
2009-05-05,786.6417094814445
2009-05-06,793.5179674618419
2009-05-07,802.1787817682075
2009-05-08,809.4826940196243
2009-05-11,811.1004747497872
2009-05-12,819.3936083458626
2009-05-13,804.5783664876689
2009-05-14,800.958752969991
2009-05-15,799.7600998063041
2009-05-18,802.4375398060798
2009-05-19,818.5921601669154
2009-05-20,834.6260329069786
2009-05-21,826.4469665063652
2009-05-22,842.7508941226179
2009-05-25,847.0145251468664
2009-05-26,849.8155144361741
2009-05-27,851.4099942651094
2009-05-28,850.2584161311864
2009-05-29,862.1966639534526
2009-06-01,870.216484115462
2009-06-02,881.2825142192473
2009-06-03,864.4924496957436
2009-06-04,863.7246146293998
2009-06-05,854.341698690484
2009-06-08,838.94660956388
2009-06-09,855.5221651212881
2009-06-10,860.9832626991808
2009-06-11,870.5022426031818
2009-06-12,865.3496040179037
2009-06-15,843.3305588303054
2009-06-16,846.4817493822538
2009-06-17,836.6550124149367
2009-06-18,850.1791390782304
2009-06-19,853.723425903809
2009-06-22,837.9816638150805
2009-06-23,852.2987452714043
2009-06-24,872.3569262533033
2009-06-25,872.7324380648647
2009-06-26,883.1573860974286
2009-06-29,888.0712735423949
2009-06-30,881.962542836434
2009-07-01,900.7589650831513
2009-07-02,875.0567880092631
2009-07-03,873.3430614031571
2009-07-06,861.4222155636089
2009-07-07,862.4088768428763
2009-07-08,848.4856365985872
2009-07-09,859.9661852140455
2009-07-10,847.5540116842135
2009-07-13,864.1754381276146
2009-07-14,863.4263243075403
2009-07-15,887.6775188972654
2009-07-16,897.7771151805965
2009-07-17,904.1019230521395
2009-07-20,915.413320157402
2009-07-21,917.2665959439278
2009-07-22,919.5263940757231
2009-07-23,940.5674908042123
2009-07-24,940.7612102919072
2009-07-27,948.6293593166359
2009-07-28,950.8392589314467
2009-07-29,943.2066855247799
2009-07-30,962.2621658792916
2009-07-31,957.3164203616067
2009-08-03,978.6094042774805
2009-08-04,975.7670270978199
2009-08-05,958.1049836984844
2009-08-06,954.8449580963611
2009-08-07,961.7881452010156
2009-08-10,956.1334130375635
2009-08-11,950.621235039421
2009-08-12,957.6896672457641
2009-08-13,969.970814704363
2009-08-14,949.661038545615
2009-08-17,914.8446230469754
2009-08-18,925.0655574674265
2009-08-19,931.1485810491394
2009-08-20,949.5424201260695
2009-08-21,972.552731831339
2009-08-24,980.3581487249835
2009-08-25,986.8066693857643
2009-08-26,977.0470433581033
2009-08-27,972.9392958515228
2009-08-28,988.2773871625533
2009-08-31,981.4384548179701
2009-09-01,966.5568551812638
2009-09-02,953.8245988446641
2009-09-03,952.5117276182274
2009-09-04,959.4053414711152
2009-09-07,984.7793067429753
2009-09-08,1001.231463242634
2009-09-09,1017.2706884382288
2009-09-10,1011.4002067903707
2009-09-11,1024.8321545677773
2009-09-14,1031.795640252157
2009-09-15,1039.43639500243
