Date,SWEDEN GROWTH
2006-01-11,4312.0738766245995
2006-01-12,4270.600061227726
2006-01-13,4247.015038380615
2006-01-16,4273.077601321702
2006-01-17,4218.059149809995
2006-01-18,4151.343375393396
2006-01-19,4178.806136791358
2006-01-20,4135.634657117456
2006-01-23,4223.932830712811
2006-01-24,4178.804309228802
2006-01-25,4222.192169300558
2006-01-26,4282.627611711662
2006-01-27,4309.368064153233
2006-01-30,4317.500220607133
2006-01-31,4343.36863575797
2006-02-01,4368.411060806564
2006-02-02,4336.741756461029
2006-02-03,4299.560227219721
2006-02-06,4284.061293883402
2006-02-07,4220.6749979376955
2006-02-08,4200.710569249774
2006-02-09,4255.537184998029
2006-02-10,4209.014163335388
2006-02-13,4214.58744265311
2006-02-14,4243.6086810438
2006-02-15,4295.159494542577
2006-02-16,4304.56397840395
2006-02-17,4298.350529171273
2006-02-20,4318.744502715178
2006-02-21,4305.521713931788
2006-02-22,4302.849289797979
2006-02-23,4289.139590090162
2006-02-24,4293.7026578645
2006-02-27,4301.015969804892
2006-02-28,4235.812875776312
2006-03-01,4282.157493667044
2006-03-02,4303.260070869166
2006-03-03,4345.690036038899
2006-03-06,4364.279177433236
2006-03-07,4285.841114218161
2006-03-08,4257.005861894945
2006-03-09,4306.299391730727
2006-03-10,4283.292470601065
2006-03-13,4314.56612105362
2006-03-14,4376.517959774861
2006-03-15,4422.902993173736
2006-03-16,4514.252074000555
2006-03-17,4545.389337822462
2006-03-20,4621.206052657668
2006-03-21,4585.24851839885
2006-03-22,4625.495511548505
2006-03-23,4622.894863806458
2006-03-24,4644.167205717005
2006-03-27,4596.131592264175
2006-03-28,4590.175983853868
2006-03-29,4538.466676657187
2006-03-30,4670.047052438935
2006-03-31,4581.132643632265
2006-04-03,4668.339560432542
2006-04-04,4668.861230137878
2006-04-05,4715.531552017765
2006-04-06,4690.499001348385
2006-04-07,4623.190069104074
2006-04-10,4632.353463674654
2006-04-11,4612.5670362427145
2006-04-12,4646.354862476945
2006-04-13,4659.15423936992
2006-04-14,4659.15423936992
2006-04-17,4742.546775833581
2006-04-18,4720.634028462906
2006-04-19,4765.549790338467
2006-04-20,4765.110547120528
2006-04-21,4644.489864205147
2006-04-24,4615.585473588993
2006-04-25,4621.183307322552
2006-04-26,4683.745139053339
2006-04-27,4684.674401181187
2006-04-28,4677.832911766292
2006-05-01,4695.9853640590545
2006-05-02,4702.102423807189
2006-05-03,4709.679599794281
2006-05-04,4756.321506668386
2006-05-05,4834.632498298945
2006-05-08,4807.4716764622735
2006-05-09,4811.952539220554
2006-05-10,4721.615750549241
2006-05-11,4748.065192717189
2006-05-12,4627.093852167468
2006-05-15,4488.172568967136
2006-05-16,4527.635252911189
2006-05-17,4304.341618470707
2006-05-18,4260.395933475914
2006-05-19,4219.907898027035
2006-05-22,4093.6412284457374
2006-05-23,4319.989249084519
2006-05-24,4200.1215914112645
2006-05-25,4205.715410027498
2006-05-26,4372.7226485834835
2006-05-29,4421.684676018439
2006-05-30,4329.147076022405
2006-05-31,4347.917536774021
2006-06-01,4392.557547784269
2006-06-02,4430.5983567641915
2006-06-05,4420.542085328464
2006-06-06,4368.746902733644
2006-06-07,4275.774166310046
2006-06-08,3989.4517826128417
2006-06-09,4109.673245133574
2006-06-12,4025.2831358019366
2006-06-13,3892.7779794622907
2006-06-14,4029.3396454252747
2006-06-15,4178.99806597534
2006-06-16,4103.598801130454
2006-06-19,4126.1295362047695
2006-06-20,4171.288915486958
2006-06-21,4248.511892834667
2006-06-22,4220.438905873142
2006-06-23,4204.916374152699
2006-06-26,4197.926403338285
2006-06-27,4131.5844169695765
2006-06-28,4125.013149154027
2006-06-29,4246.752926777599
2006-06-30,4434.007684865005
2006-07-03,4449.3859761196845
2006-07-04,4490.76171650802
2006-07-05,4389.1584354590095
2006-07-06,4445.222887067857
2006-07-07,4409.83288274508
2006-07-10,4383.773141982918
2006-07-11,4302.489233201882
2006-07-12,4255.132703313964
2006-07-13,4175.055661090505
2006-07-14,4069.168079188985
2006-07-17,3989.203356800909
2006-07-18,3948.1726544417647
2006-07-19,4161.8478597372605
2006-07-20,4162.498752352178
2006-07-21,4106.01650383709
2006-07-24,4131.3594070566905
2006-07-25,4128.05180490733
2006-07-26,4197.759204350166
2006-07-27,4281.492666728114
2006-07-28,4304.81911291285
2006-07-31,4255.264845907611
2006-08-01,4188.083087190719
2006-08-02,4278.715817950428
2006-08-03,4219.986175721106
2006-08-04,4263.123380427016
2006-08-07,4190.736596269496
2006-08-08,4177.337975483812
2006-08-09,4236.954230583739
2006-08-10,4120.938011513468
2006-08-11,4133.456453147857
2006-08-14,4157.121242977018
2006-08-15,4263.9539291913015
2006-08-16,4340.180214038294
2006-08-17,4426.315145553257
2006-08-18,4376.382928627562
2006-08-21,4396.93758665
2006-08-22,4380.411225467105
2006-08-23,4319.575574637175
2006-08-24,4328.089141334817
2006-08-25,4286.560853715609
2006-08-28,4325.486025501973
2006-08-29,4365.100015251699
2006-08-30,4444.256951850623
2006-08-31,4425.422773781649
2006-09-01,4423.3631034984255
2006-09-04,4526.355669827948
2006-09-05,4499.90832407087
2006-09-06,4443.257589641136
2006-09-07,4356.705091178502
2006-09-08,4389.76045739294
2006-09-11,4405.261889985832
2006-09-12,4495.495020182024
2006-09-13,4548.8223887412605
2006-09-14,4570.1268953457575
2006-09-15,4573.687502233979
2006-09-18,4608.57934771941
2006-09-19,4578.957354240635
2006-09-20,4613.790343425308
2006-09-21,4617.445559357364
2006-09-22,4586.409404492765
2006-09-25,4494.622617003285
2006-09-26,4532.197936622354
2006-09-27,4638.160613078384
2006-09-28,4624.693705905836
2006-09-29,4620.497732678939
2006-10-02,4627.128432323957
2006-10-03,4591.369072250043
2006-10-04,4612.995441973823
2006-10-05,4696.363045030101
2006-10-06,4663.945322791725
2006-10-09,4704.958197846059
2006-10-10,4708.199697068838
2006-10-11,4797.229762970001
2006-10-12,4851.884448969333
2006-10-13,4801.693603866392
2006-10-16,4811.608037967582
2006-10-17,4755.2642494731745
2006-10-18,4780.090242885383
2006-10-19,4822.316983308681
2006-10-20,4904.448862532104
2006-10-23,4905.416739619011
2006-10-24,4904.683700635376
2006-10-25,4970.449406534457
2006-10-26,4958.955041573392
2006-10-27,4946.649592980132
2006-10-30,4924.696633535179
2006-10-31,4962.06334025683
2006-11-01,5013.343021685029
2006-11-02,4984.941286996621
2006-11-03,4966.442317983415
2006-11-06,5045.881007529188
2006-11-07,5130.3523336193
2006-11-08,5118.334802452586
2006-11-09,5154.319496280695
2006-11-10,5149.182027838254
2006-11-13,5156.116806211658
2006-11-14,5154.914962392015
2006-11-15,5241.862410759074
2006-11-16,5239.814183718359
2006-11-17,5158.698343812914
2006-11-20,5206.08625640528
2006-11-21,5196.729622585249
2006-11-22,5258.095593700587
2006-11-23,5298.548168210894
2006-11-24,5271.596744348312
2006-11-27,5126.050856709614
2006-11-28,5104.940365123819
2006-11-29,5204.147950663068
2006-11-30,5181.184728749125
2006-12-01,5183.610458221391
2006-12-04,5280.010483928086
2006-12-05,5315.447693852237
2006-12-06,5299.536515235937
2006-12-07,5359.466377103838
2006-12-08,5364.025878399751
2006-12-11,5396.698911310647
2006-12-12,5489.108095455949
2006-12-13,5462.581728324044
2006-12-14,5418.784321420677
2006-12-15,5448.381123401514
2006-12-18,5429.97590831475
2006-12-19,5450.393326025587
2006-12-20,5520.308871910849
2006-12-21,5546.895643972212
2006-12-22,5519.6594455409295
2006-12-25,5519.6594455409295
2006-12-26,5495.353145394249
2006-12-27,5520.681798273971
2006-12-28,5525.052772368852
2006-12-29,5569.521795290799
2007-01-01,5569.521795290799
2007-01-02,5683.322389832273
2007-01-03,5622.094523395273
2007-01-04,5482.506062598764
2007-01-05,5444.486244825788
2007-01-08,5427.816334148383
2007-01-09,5395.9953841670185
2007-01-10,5322.917851110891
2007-01-11,5382.371711894424
2007-01-12,5421.994335061092
2007-01-15,5509.986089501066
2007-01-16,5508.800955093935
2007-01-17,5492.616463753346
2007-01-18,5443.659995033631
2007-01-19,5436.717299539811
2007-01-22,5437.1483584390635
2007-01-23,5480.942495291955
2007-01-24,5492.695783852777
2007-01-25,5546.598875440375
2007-01-26,5476.45120826116
2007-01-29,5472.739903819978
2007-01-30,5545.371868647608
2007-01-31,5536.572433018896
2007-02-01,5537.919870089771
2007-02-02,5392.549534928398
2007-02-05,5375.479115516375
2007-02-06,5396.735576336195
2007-02-07,5481.881823298287
2007-02-08,5444.1066468174695
2007-02-09,5421.771186125503
2007-02-12,5316.772107924505
2007-02-13,5321.683700604841
2007-02-14,5456.445274442374
2007-02-15,5430.986341264495
2007-02-16,5365.256930807735
2007-02-19,5424.95051497519
2007-02-20,5367.9383527033815
2007-02-21,5316.033931522547
2007-02-22,5334.09904790176
2007-02-23,5393.9488675304865
2007-02-26,5461.848048545359
2007-02-27,5323.69156974658
2007-02-28,5211.622531250038
2007-03-01,5137.844123539969
2007-03-02,5164.228749953016
2007-03-05,5079.079571501404
2007-03-06,5094.869488237947
2007-03-07,5158.168647743549
2007-03-08,5229.428137764094
2007-03-09,5216.339971043399
2007-03-12,5291.377225582793
2007-03-13,5232.312941772175
2007-03-14,5084.840763666692
2007-03-15,5230.8895618955075
2007-03-16,5239.24685371245
2007-03-19,5339.0041700139345
2007-03-20,5386.348501417707
2007-03-21,5423.337700393556
2007-03-22,5540.134619902884
2007-03-23,5521.513348991927
2007-03-26,5460.572405383522
2007-03-27,5477.820395143161
2007-03-28,5414.781241657429
2007-03-29,5481.6141672236645
2007-03-30,5467.707035923673
2007-04-02,5524.983954449491
2007-04-03,5592.938302019846
2007-04-04,5640.572380509951
2007-04-05,5706.518063335783
2007-04-06,5706.518063335783
2007-04-09,5668.5471306408535
2007-04-10,5790.785279477991
2007-04-11,5758.254807053627
2007-04-12,5799.115112825345
2007-04-13,5842.826495894221
2007-04-16,5995.383456628321
2007-04-17,5989.538583430087
2007-04-18,5978.074301113677
2007-04-19,5990.019882342922
2007-04-20,6001.155748184043
2007-04-23,6005.730033526728
2007-04-24,5953.121009463602
2007-04-25,6040.203753933059
2007-04-26,6018.193514235976
2007-04-27,6018.528487465343
2007-04-30,6052.460001885136
2007-05-01,6047.05147239065
2007-05-02,6040.664365913673
2007-05-03,5985.300917714998
2007-05-04,6047.912090411794
2007-05-07,6087.590383420319
2007-05-08,5926.713119196928
2007-05-09,5915.165873074972
2007-05-10,5819.8542040893035
2007-05-11,5859.427470429866
2007-05-14,5955.18147898097
2007-05-15,5988.507592021639
2007-05-16,5999.146304842471
2007-05-17,5941.2492248030485
2007-05-18,6005.234813891759
2007-05-21,5966.551198603433
2007-05-22,5970.594955447631
2007-05-23,6081.211703725597
2007-05-24,6028.286008246389
2007-05-25,6060.899289580448
2007-05-28,6077.0884737752685
2007-05-29,6010.230503759475
2007-05-30,5935.600847738154
2007-05-31,5999.18242575298
2007-06-01,6019.111016430036
2007-06-04,5996.184048846899
2007-06-05,6021.837129972087
2007-06-06,5996.261155336685
2007-06-07,5763.45338828109
2007-06-08,5748.156351801736
2007-06-11,5789.868252857772
2007-06-12,5677.657245715711
2007-06-13,5714.572600978588
2007-06-14,5806.8201816687315
2007-06-15,5885.106603789789
2007-06-18,5956.076982851113
2007-06-19,5928.682482582929
2007-06-20,6036.695412691507
2007-06-21,5897.857937281083
2007-06-22,5926.316462608855
2007-06-25,5919.134646239015
2007-06-26,5897.887942605389
2007-06-27,5878.849089052227
2007-06-28,6003.844767663577
2007-06-29,5990.4096232643205
2007-07-02,6042.82422660714
2007-07-03,6170.248333760324
2007-07-04,6228.353957599786
2007-07-05,6199.768232719802
2007-07-06,6231.65503589437
2007-07-09,6291.14673359155
2007-07-10,6299.831929302697
2007-07-11,6334.903652437282
2007-07-12,6435.171362628081
2007-07-13,6435.799800247125
2007-07-16,6460.120701674445
2007-07-17,6388.480381381457
2007-07-18,6326.505737814319
2007-07-19,6398.570959016656
2007-07-20,6288.058469103411
2007-07-23,6323.427061080898
2007-07-24,6193.948228107507
2007-07-25,6066.022569456961
2007-07-26,5832.491065669095
2007-07-27,5852.588074063343
2007-07-30,5947.967763014171
2007-07-31,5973.988813814214
2007-08-01,5847.839079495628
2007-08-02,5944.936991849319
2007-08-03,5919.261596759721
2007-08-06,5848.8112876764435
2007-08-07,5877.41509522364
2007-08-08,6022.786998326329
2007-08-09,5842.868370580971
2007-08-10,5629.5473973717435
2007-08-13,5723.4513857548245
2007-08-14,5674.576307796303
2007-08-15,5559.260574652335
2007-08-16,5313.346329458301
2007-08-17,5427.192014211513
2007-08-20,5480.4650460726
2007-08-21,5453.665588913222
2007-08-22,5585.576225111155
2007-08-23,5620.924191468752
2007-08-24,5728.587241515564
2007-08-27,5687.219850597458
2007-08-28,5546.687484380885
2007-08-29,5630.047897379754
2007-08-30,5700.533429012651
2007-08-31,5778.478412005306
2007-09-03,5793.667980238463
2007-09-04,5800.37983430593
2007-09-05,5666.631222995321
2007-09-06,5694.4105107741525
2007-09-07,5572.78026707132
2007-09-10,5502.943552553638
2007-09-11,5681.0622648920935
2007-09-12,5789.836119289385
2007-09-13,5891.4679470071915
2007-09-14,5825.40864432253
2007-09-17,5712.486463297057
2007-09-18,5812.665285455062
2007-09-19,6077.498087858749
2007-09-20,6083.51821401924
2007-09-21,6118.408337836864
2007-09-24,6068.984127913449
2007-09-25,5994.968360982792
2007-09-26,6047.143102779712
2007-09-27,6114.375001372353
2007-09-28,6186.789035894615
2007-10-01,6246.489469559974
2007-10-02,6192.057466577337
2007-10-03,6250.748837801955
2007-10-04,6242.343166682132
2007-10-05,6361.965347230098
2007-10-08,6326.473183225548
2007-10-09,6346.44063126174
2007-10-10,6427.902446795099
2007-10-11,6525.231588267152
2007-10-12,6463.735400517526
2007-10-15,6453.9649766833145
2007-10-16,6035.03141767696
2007-10-17,6080.838727090508
2007-10-18,6002.125449624201
2007-10-19,5889.013695491588
2007-10-22,5683.397549365332
2007-10-23,5909.151414646349
2007-10-24,5801.490082588095
2007-10-25,5921.66404199178
2007-10-26,5969.0701611473205
2007-10-29,5971.934956907371
2007-10-30,5918.131448168686
2007-10-31,5972.586152939243
2007-11-01,5868.996308808031
2007-11-02,5804.881837026831
2007-11-05,5857.776832087849
2007-11-06,5947.405369105598
2007-11-07,5962.670044455466
2007-11-08,5931.675662645931
2007-11-09,5722.2747821632
2007-11-12,5691.859043050202
2007-11-13,5656.901795923782
2007-11-14,5766.723451652977
2007-11-15,5629.8515757293
2007-11-16,5608.014911774237
2007-11-19,5441.403921725295
2007-11-20,5516.1372310274855
2007-11-21,5404.269482200785
2007-11-22,5386.54761091634
2007-11-23,5390.107215099287
2007-11-26,5449.618034857872
2007-11-27,5373.942254952624
2007-11-28,5483.768765585677
2007-11-29,5492.357756310109
2007-11-30,5468.382861257643
2007-12-03,5449.524278160887
2007-12-04,5343.895135006682
2007-12-05,5461.834013164685
2007-12-06,5468.400473799796
2007-12-07,5578.198949092087
2007-12-10,5653.057738089687
2007-12-11,5675.140151884465
2007-12-12,5649.6504783477985
2007-12-13,5444.758126983328
2007-12-14,5393.969119483405
2007-12-17,5178.198594180197
2007-12-18,5139.833419607245
2007-12-19,5122.768301982791
2007-12-20,5113.006140778267
2007-12-21,5228.754826098467
2007-12-24,5223.238047819335
2007-12-25,5223.238047819335
2007-12-26,5283.677709188416
2007-12-27,5268.346085926536
2007-12-28,5353.489950369078
2007-12-31,5324.540749699842
2008-01-01,5324.540749699842
2008-01-02,5233.323192727671
2008-01-03,5199.53452979192
2008-01-04,5001.964885468651
2008-01-07,4937.2951617363005
2008-01-08,4994.6015891435345
2008-01-09,4814.447735719762
2008-01-10,4804.853814696001
2008-01-11,4831.774236120042
2008-01-14,4996.958328519443
2008-01-15,4793.897077864386
2008-01-16,4735.083978484993
2008-01-17,4782.974996018389
2008-01-18,4699.326605105819
2008-01-21,4472.088673909576
2008-01-22,4703.739121001786
2008-01-23,4505.875339987823
2008-01-24,4763.094683881793
2008-01-25,4815.374273528254
2008-01-28,4783.922620085265
2008-01-29,4809.564733324669
2008-01-30,4779.97528296194
2008-01-31,4769.659900360227
2008-02-01,4920.728351282102
2008-02-04,4958.304641817121
2008-02-05,4701.243363786245
2008-02-06,4740.328069031202
2008-02-07,4521.725718732221
2008-02-08,4580.107598439533
2008-02-11,4543.9930966212305
2008-02-12,4776.758751729197
2008-02-13,4823.797057872306
2008-02-14,4868.042673648988
2008-02-15,4843.162175783487
2008-02-18,4963.386666759159
2008-02-19,5018.556647607534
2008-02-20,4897.662258444649
2008-02-21,4982.736664142678
2008-02-22,4914.546638154381
2008-02-25,5018.101747294279
2008-02-26,5130.878100619381
2008-02-27,5255.408894683152
2008-02-28,5165.507389783236
2008-02-29,5120.1079166993695
2008-03-03,5048.962043102425
2008-03-04,4929.226249776531
2008-03-05,5047.509569333003
2008-03-06,5017.085901785945
2008-03-07,4951.484250323265
2008-03-10,4870.762959867432
2008-03-11,4918.242023197912
2008-03-12,5050.505292967628
2008-03-13,5013.36745146591
2008-03-14,4990.8152386697775
2008-03-17,4819.048118841484
2008-03-18,4937.716370454639
2008-03-19,4833.05459962779
2008-03-20,4703.938418759121
2008-03-21,4703.938418759121
2008-03-24,4694.42947100923
2008-03-25,4928.6690747031835
2008-03-26,4993.636062129993
2008-03-27,5122.155167610435
2008-03-28,5106.692894527169
2008-03-31,5161.957533102432
2008-04-01,5232.015587484236
2008-04-02,5330.814252449415
2008-04-03,5294.635367394941
2008-04-04,5283.264482384884
2008-04-07,5366.874327277823
2008-04-08,5283.0806430553885
2008-04-09,5310.503099845929
2008-04-10,5291.412269324604
2008-04-11,5191.064401390025
2008-04-14,5171.085864838059
2008-04-15,5157.175028571752
2008-04-16,5323.91650966115
2008-04-17,5215.297537186544
2008-04-18,5220.197732566582
2008-04-21,5251.2908849340865
2008-04-22,5290.262727865066
2008-04-23,5358.657270390169
2008-04-24,5307.641312598283
2008-04-25,5500.812729165708
2008-04-28,5551.9377362756195
2008-04-29,5430.6720353051705
2008-04-30,5435.720210870777
2008-05-01,5385.582899164052
2008-05-02,5439.048592172475
2008-05-05,5479.704358500498
2008-05-06,5542.696900627993
2008-05-07,5601.17923220666
2008-05-08,5612.226077035707
2008-05-09,5563.374504048744
2008-05-12,5613.46290780772
2008-05-13,5642.619724365981
2008-05-14,5658.16256263902
2008-05-15,5713.949331979575
2008-05-16,5793.130887767138
2008-05-19,5885.718328281126
2008-05-20,5765.47287092793
2008-05-21,5762.558307616779
2008-05-22,5807.6484200989
2008-05-23,5712.282512587799
2008-05-26,5724.643428383111
2008-05-27,5687.201740568705
2008-05-28,5702.896460227917
2008-05-29,5660.849077912372
2008-05-30,5658.290806329793
2008-06-02,5590.344598948004
2008-06-03,5625.602246203667
2008-06-04,5547.87952784292
2008-06-05,5548.296766781626
2008-06-06,5619.278107539278
2008-06-09,5501.921857393694
2008-06-10,5361.094864562059
2008-06-11,5264.146257886946
2008-06-12,5287.7836033634285
2008-06-13,5254.068244770986
2008-06-16,5343.8994798787
2008-06-17,5413.844697666823
2008-06-18,5329.669960517403
2008-06-19,5338.201012095394
2008-06-20,5378.542519212444
2008-06-23,5259.0690590646345
2008-06-24,5154.746132784498
2008-06-25,5198.483629226232
2008-06-26,5066.522537435784
2008-06-27,5006.652014759722
2008-06-30,4955.805305958137
2008-07-01,4822.709348411341
2008-07-02,4812.222312875354
2008-07-03,4832.49696983929
2008-07-04,4775.982756283878
2008-07-07,4867.899826552989
2008-07-08,4736.158200263316
2008-07-09,4823.192017548924
2008-07-10,4697.183357724414
2008-07-11,4620.0553106369425
2008-07-14,4683.010573502182
2008-07-15,4647.758897269529
2008-07-16,4668.744752392015
2008-07-17,4855.175910580017
2008-07-18,4928.261709621481
2008-07-21,4956.433095530091
2008-07-22,4860.898858550569
2008-07-23,4903.061576723836
2008-07-24,4729.373527099157
2008-07-25,4698.476654265937
2008-07-28,4756.586516692183
2008-07-29,4685.6979995855345
2008-07-30,4815.445052218427
2008-07-31,4798.5886023743715
2008-08-01,4682.65034498588
2008-08-04,4623.591272476568
2008-08-05,4731.568920689367
2008-08-06,4776.37900041962
2008-08-07,4791.726297999369
2008-08-08,4661.427360042313
2008-08-11,4711.2003720158145
2008-08-12,4665.171555296568
2008-08-13,4541.097159574259
2008-08-14,4603.322862073064
2008-08-15,4569.706386875786
2008-08-18,4584.641652709119
2008-08-19,4388.048815648757
2008-08-20,4422.441708815062
2008-08-21,4445.049833255024
2008-08-22,4596.471444264266
2008-08-25,4506.124999332162
2008-08-26,4498.22922326265
2008-08-27,4491.4935908836605
2008-08-28,4575.1412003006235
2008-08-29,4509.262532947931
2008-09-01,4481.418685923342
2008-09-02,4510.813517223685
2008-09-03,4407.666044491417
2008-09-04,4239.3730598005195
2008-09-05,4082.6436106799206
2008-09-08,4198.672335825735
2008-09-09,4054.4184036235765
2008-09-10,4004.23538614763
2008-09-11,3908.1130634040337
2008-09-12,4044.884539283713
2008-09-15,3945.5966538166886
2008-09-16,3854.695465412409
2008-09-17,3743.007987939393
2008-09-18,3827.2300268585036
2008-09-19,4180.949157506428
2008-09-22,4203.288490896788
2008-09-23,4140.711557077613
2008-09-24,4061.1097097872366
2008-09-25,4178.041888269576
2008-09-26,4031.88969139963
2008-09-29,3747.1323984029796
2008-09-30,3568.4038019969394
2008-10-01,3533.610087166705
2008-10-02,3409.694206655013
2008-10-03,3496.162980971512
2008-10-06,3150.3758649689416
2008-10-07,3200.0736591853192
2008-10-08,3015.3453032642933
2008-10-09,3035.1075017750377
2008-10-10,2886.433768247537
2008-10-13,3140.9625424117885
2008-10-14,3149.731310626068
2008-10-15,2878.64790613584
2008-10-16,2712.1345802874803
2008-10-17,2728.3571472983344
2008-10-20,2756.9088867358
2008-10-21,2749.0478494213144
2008-10-22,2569.091985932463
2008-10-23,2492.6162274937105
2008-10-24,2322.015769061574
2008-10-27,2209.959215006996
2008-10-28,2281.8132210222466
2008-10-29,2542.062920625577
2008-10-30,2669.8314038463286
2008-10-31,2629.29092982135
2008-11-03,2802.9593118384187
2008-11-04,2990.326385834759
2008-11-05,2891.1593885205466
2008-11-06,2645.673376566074
2008-11-07,2738.9763393461253
2008-11-10,2795.3697409033225
2008-11-11,2547.554195583409
2008-11-12,2445.278541090689
2008-11-13,2452.338298407363
2008-11-14,2475.943972576246
2008-11-17,2439.5700302949067
2008-11-18,2415.0352050291963
2008-11-19,2270.6886486186145
2008-11-20,2200.067885400221
2008-11-21,2121.5667220890873
2008-11-24,2435.452108134418
2008-11-25,2587.0309697134767
2008-11-26,2479.645200451929
2008-11-27,2560.3295319195377
2008-11-28,2526.4312271049234
2008-12-01,2342.012352791272
2008-12-02,2467.452607469715
2008-12-03,2490.8922705908967
2008-12-04,2475.3996516810635
2008-12-05,2310.0626527044847
2008-12-08,2620.759873997828
2008-12-09,2656.4908618215973
2008-12-10,2703.257048605604
2008-12-11,2718.7307622886237
2008-12-12,2655.8252146302993
2008-12-15,2597.1557611504477
2008-12-16,2636.281002272735
2008-12-17,2764.8163009373143
2008-12-18,2852.656747037554
2008-12-19,2744.529861539154
2008-12-22,2696.5376847034017
2008-12-23,2672.204885534798
2008-12-24,2649.7978527360065
2008-12-25,2649.7978527360065
2008-12-26,2661.8354642070817
2008-12-29,2750.2262087529853
2008-12-30,2764.21504258379
2008-12-31,2706.6792974147775
2009-01-01,2706.6792974147775
2009-01-02,2878.2567290096936
2009-01-05,2842.917283780888
2009-01-06,2838.585349452
2009-01-07,2902.5320166924193
2009-01-08,2853.3133287352844
2009-01-09,2799.837694384104
2009-01-12,2698.570488696816
2009-01-13,2609.6216969414136
2009-01-14,2469.727559536618
2009-01-15,2483.535230141132
2009-01-16,2592.344716946042
2009-01-19,2548.1988211791004
2009-01-20,2442.052844268445
2009-01-21,2484.2264358378516
2009-01-22,2513.6326320378475
2009-01-23,2489.754772494858
2009-01-26,2628.5260187303306
2009-01-27,2626.4572478327545
2009-01-28,2721.1185354783433
2009-01-29,2637.05831677037
2009-01-30,2578.809997113581
2009-02-02,2519.914312027689
2009-02-03,2613.7593000041907
2009-02-04,2694.6265220944015
2009-02-05,2701.248932240964
2009-02-06,2815.939778624336
2009-02-09,2894.0499005745683
2009-02-10,2824.3385158854653
2009-02-11,2752.111907554157
2009-02-12,2673.746056626068
2009-02-13,2705.8109052963023
2009-02-16,2662.417369790413
2009-02-17,2498.471580671218
2009-02-18,2513.809622406573
2009-02-19,2582.177173430225
2009-02-20,2457.689309054675
2009-02-23,2421.605869394174
2009-02-24,2381.8611062856007
2009-02-25,2383.189736024275
2009-02-26,2451.467320774687
2009-02-27,2450.447841316366
2009-03-02,2319.0145823446633
2009-03-03,2269.265577027577
2009-03-04,2364.6715788374304
2009-03-05,2238.5131548127556
2009-03-06,2247.5994048658645
2009-03-09,2284.9966856874366
2009-03-10,2420.12064827288
2009-03-11,2462.8843435063077
2009-03-12,2471.0221394139494
2009-03-13,2514.0210600174614
2009-03-16,2620.369059425541
2009-03-17,2559.705794193321
2009-03-18,2581.949019659527
2009-03-19,2740.1020304364743
2009-03-20,2613.2080741987593
2009-03-23,2703.6353373240495
2009-03-24,2645.0666864533155
2009-03-25,2684.174680484109
2009-03-26,2654.5506424995874
2009-03-27,2552.7943968338104
2009-03-30,2439.125301499955
2009-03-31,2511.4069596331556
2009-04-01,2589.9209782541557
2009-04-02,2788.6633198502354
2009-04-03,2789.258838508004
2009-04-06,2774.891844157409
2009-04-07,2697.206288833967
2009-04-08,2694.193771511351
2009-04-09,2732.7923337570005
2009-04-10,2732.7923337570005
2009-04-13,2756.9620281335224
2009-04-14,2822.4776906580723
2009-04-15,2751.097155529774
2009-04-16,2777.4509858839756
2009-04-17,2764.440090025235
2009-04-20,2601.2246403688277
2009-04-21,2670.251617964752
2009-04-22,2811.020450174033
2009-04-23,2860.5553999819026
2009-04-24,3009.101956453681
2009-04-27,3042.674379752173
2009-04-28,2928.743956264822
2009-04-29,3040.4422436650384
2009-04-30,3046.4369629820853
2009-05-01,3044.622550139492
2009-05-04,3175.6025647391257
2009-05-05,3190.0868234046657
2009-05-06,3259.1622215700695
2009-05-07,3255.2508612958586
2009-05-08,3318.926898674481
2009-05-11,3278.719623040257
2009-05-12,3209.561221749691
2009-05-13,3112.2096448203215
2009-05-14,3149.4524990324885
2009-05-15,3204.046260006331
2009-05-18,3251.443327566247
2009-05-19,3336.010659913523
2009-05-20,3378.067737073559
2009-05-21,3346.814406453137
2009-05-22,3330.355126281767
2009-05-25,3342.1949270549317
2009-05-26,3335.4414616664776
2009-05-27,3314.1030156062166
2009-05-28,3289.363947687497
2009-05-29,3361.4594816398326
2009-06-01,3559.937911184881
2009-06-02,3534.7623338250537
2009-06-03,3356.951326871034
2009-06-04,3347.2899445775597
2009-06-05,3307.142190979406
2009-06-08,3250.604071072692
2009-06-09,3301.6483838766117
2009-06-10,3407.608642271933
2009-06-11,3467.3790931775416
2009-06-12,3444.234135875883
2009-06-15,3284.203925420408
2009-06-16,3316.6520647021794
2009-06-17,3209.6296370831124
2009-06-18,3242.4984375596996
2009-06-19,3229.78960115845
2009-06-22,3103.0762711691355
2009-06-23,3120.259704914766
2009-06-24,3286.3709555984847
2009-06-25,3208.599851144631
2009-06-26,3340.576942682552
2009-06-29,3438.7453185773134
2009-06-30,3378.482785872415
2009-07-01,3529.9933778756244
2009-07-02,3357.962578988511
2009-07-03,3341.5735335172726
2009-07-06,3266.5181781388624
2009-07-07,3259.221462566353
2009-07-08,3207.713609550442
2009-07-09,3235.479072730333
2009-07-10,3206.750587702636
2009-07-13,3257.6018820807594
2009-07-14,3291.6510726693123
2009-07-15,3442.362204860415
2009-07-16,3451.3424026796815
2009-07-17,3533.017584053993
2009-07-20,3559.8620566132977
2009-07-21,3680.119667791367
