Date,IRELAND GROWTH
2006-06-09,230.20996242296076
2006-06-12,225.49410473998825
2006-06-13,217.46870615900065
2006-06-14,220.13843390634972
2006-06-15,231.57435074798008
2006-06-16,230.0559974374869
2006-06-19,235.68143257564898
2006-06-20,233.71196751003032
2006-06-21,235.0097198541733
2006-06-22,232.42765629474295
2006-06-23,231.4186561472942
2006-06-26,234.19744681591936
2006-06-27,234.62334441343577
2006-06-28,233.78306887213594
2006-06-29,233.70287056744215
2006-06-30,241.37314982571377
2006-07-03,244.85661393779077
2006-07-04,245.27342852530668
2006-07-05,244.640789394481
2006-07-06,246.64295392509794
2006-07-07,248.5809066449512
2006-07-10,248.95500904289864
2006-07-11,244.48349762338202
2006-07-12,243.8170347996612
2006-07-13,241.11240889559485
2006-07-14,233.30832740571444
2006-07-17,227.64121926394586
2006-07-18,225.59552787817907
2006-07-19,233.46613436289576
2006-07-20,237.67103292181628
2006-07-21,233.33016147984048
2006-07-24,234.31360015829122
2006-07-25,233.23699021251326
2006-07-26,232.86403369783577
2006-07-27,237.60587428016254
2006-07-28,239.27593153069947
2006-07-31,238.99957628798788
2006-08-01,238.81977672872705
2006-08-02,243.7212580022848
2006-08-03,241.04084493771495
2006-08-04,249.18454800229426
2006-08-07,243.70877561773756
2006-08-08,245.46129642991997
2006-08-09,248.28666870109248
2006-08-10,243.26678349128045
2006-08-11,241.16951314023262
2006-08-14,241.14661124765587
2006-08-15,243.1372547403306
2006-08-16,246.0546264779654
2006-08-17,247.39116963156718
2006-08-18,245.74082461806435
2006-08-21,248.8655448260188
2006-08-22,247.3052522467536
2006-08-23,245.18926071052232
2006-08-24,247.0001883894691
2006-08-25,248.0331939417647
2006-08-28,251.75774312534563
2006-08-29,254.23911022045988
2006-08-30,255.36695318577137
2006-08-31,257.9076436670785
2006-09-01,260.8230084773413
2006-09-04,264.51352373565305
2006-09-05,263.38830048350894
2006-09-06,262.88077955058685
2006-09-07,257.96833185693663
2006-09-08,255.50183562564553
2006-09-11,256.6734748942998
2006-09-12,257.74206409176355
2006-09-13,259.14383264612826
2006-09-14,261.16066476129834
2006-09-15,260.5831252175348
2006-09-18,262.63459786890036
2006-09-19,260.26969868064685
2006-09-20,261.8697800155978
2006-09-21,261.5624538154641
2006-09-22,259.99045822221507
2006-09-25,260.0305612291191
2006-09-26,260.2017076554294
2006-09-27,259.98538456985597
2006-09-28,260.77743759335107
2006-09-29,260.5077121646514
2006-10-02,262.4570896835615
2006-10-03,261.5101016619334
2006-10-04,263.0352870633861
2006-10-05,265.83512334518895
2006-10-06,261.7930227756202
2006-10-09,264.0697055514849
2006-10-10,265.29579987584964
2006-10-11,263.65453696010724
2006-10-12,263.74193963026005
2006-10-13,262.4918201737589
2006-10-16,265.3366016485777
2006-10-17,267.28463935550604
2006-10-18,268.05265800846104
2006-10-19,269.69543634818416
2006-10-20,268.98133955454233
2006-10-23,268.683675656067
2006-10-24,268.01175302883723
2006-10-25,269.5100294892276
2006-10-26,271.9372641513463
2006-10-27,273.7582081224813
2006-10-30,271.2948765949024
2006-10-31,275.01590000241555
2006-11-01,275.4401854302503
2006-11-02,272.2080930752135
2006-11-03,269.69577666627066
2006-11-06,273.3308718880578
2006-11-07,276.9971472545609
2006-11-08,274.13730022976733
2006-11-09,273.7207940607543
2006-11-10,275.06459618096034
2006-11-13,272.33015904583834
2006-11-14,272.7123334885798
2006-11-15,276.39667931427635
2006-11-16,278.5105953436659
2006-11-17,279.9973328369015
2006-11-20,280.33172002691083
2006-11-21,284.38083432455056
2006-11-22,287.8229146130119
2006-11-23,286.1711719505886
2006-11-24,288.729521935234
2006-11-27,284.7803241942135
2006-11-28,281.63079028576686
2006-11-29,284.81258802622744
2006-11-30,285.4308929976576
2006-12-01,283.9158280679042
2006-12-04,285.9151354403971
2006-12-05,287.4841263199888
2006-12-06,292.8924715903115
2006-12-07,294.7566275032834
2006-12-08,293.0018309780682
2006-12-11,292.94622810308255
2006-12-12,295.1291287352371
2006-12-13,294.3617718484706
2006-12-14,297.28271827131783
2006-12-15,298.52393013025545
2006-12-18,299.90924709436797
2006-12-19,303.6690000976681
2006-12-20,306.8377183299419
2006-12-21,306.35479625319823
2006-12-22,306.9132930949004
2006-12-25,306.9132930949004
2006-12-26,306.4350351413109
2006-12-27,308.29646707000046
2006-12-28,311.4207998471059
2006-12-29,312.4864777549544
2007-01-01,312.4864777549544
2007-01-02,317.3074582803445
2007-01-03,311.231797025802
2007-01-04,306.66326294173746
2007-01-05,304.9683286617289
2007-01-08,302.81376897418795
2007-01-09,303.91504695660956
2007-01-10,299.80074242936064
2007-01-11,296.62223205029835
2007-01-12,298.1579286933993
2007-01-15,299.5582516001068
2007-01-16,295.57001836911843
2007-01-17,295.43515734099685
2007-01-18,295.04187134833
2007-01-19,299.1353604566887
2007-01-22,297.22169505856886
2007-01-23,297.4697535346782
2007-01-24,300.18119774814755
2007-01-25,298.3765463161373
2007-01-26,295.13718648376863
2007-01-29,295.8108202674687
2007-01-30,295.363305934217
2007-01-31,294.474827489437
2007-02-01,299.2819935461354
2007-02-02,302.9469976871076
2007-02-05,304.793687353362
2007-02-06,306.10988271183464
2007-02-07,307.80571200382445
2007-02-08,308.58734046265545
2007-02-09,312.46254721147864
2007-02-12,310.36720427929674
2007-02-13,312.28919101728906
2007-02-14,320.9346299078053
2007-02-15,323.7294893645701
2007-02-16,321.2165991480933
2007-02-19,322.6676095398325
2007-02-20,325.8637450627164
2007-02-21,323.11918174808335
2007-02-22,322.05372829982366
2007-02-23,322.4150541640567
2007-02-26,322.15870282979256
2007-02-27,313.0801066688369
2007-02-28,305.36806678376195
2007-03-01,302.3954593823235
2007-03-02,302.4268741839541
2007-03-05,292.5485867012081
2007-03-06,298.1191611871199
2007-03-07,302.8431014076206
2007-03-08,307.91522440512966
2007-03-09,306.66856038234096
2007-03-12,305.29251934983733
2007-03-13,302.0397900125883
2007-03-14,291.1214627713093
2007-03-15,294.8955357715677
2007-03-16,300.6099149922807
2007-03-19,303.6740623481471
2007-03-20,304.19714919629536
2007-03-21,309.0189718160453
2007-03-22,316.12240144461055
2007-03-23,314.3889605512153
2007-03-26,313.176627906566
2007-03-27,310.1157782021202
2007-03-28,308.7322356792735
2007-03-29,312.0179169562933
2007-03-30,310.4726434269116
2007-04-02,312.23282646408467
2007-04-03,316.49236562273126
2007-04-04,316.2196487027582
2007-04-05,321.0347531162201
2007-04-06,321.0347531162201
2007-04-09,319.36226156573184
2007-04-10,325.72281999455697
2007-04-11,326.24965478293944
2007-04-12,328.46746447067386
2007-04-13,328.83560523313986
2007-04-16,330.1119023021389
2007-04-17,329.68817150267625
2007-04-18,327.54699317566303
2007-04-19,327.3740925828453
2007-04-20,329.9662289005971
2007-04-23,327.54729950294535
2007-04-24,323.0321429204743
2007-04-25,322.9198648980487
2007-04-26,325.5550702123077
2007-04-27,322.5687282658215
2007-04-30,323.1603599081325
2007-05-01,323.4339932292436
2007-05-02,330.49076572118463
2007-05-03,339.4074902516749
2007-05-04,341.9978988169168
2007-05-07,342.85368012766384
2007-05-08,334.49089109077653
2007-05-09,330.78056704968503
2007-05-10,327.504886326344
2007-05-11,329.0143723455872
2007-05-14,329.59750850371455
2007-05-15,333.8792487677659
2007-05-16,331.78314675129377
2007-05-17,330.67729612878867
2007-05-18,333.8972158728376
2007-05-21,337.84627439160266
2007-05-22,343.82958170889356
2007-05-23,347.50334357744504
2007-05-24,347.8017187637525
2007-05-25,345.2985678750368
2007-05-28,345.3985034797594
2007-05-29,344.211513555798
2007-05-30,339.6179794961309
2007-05-31,343.35139130226855
2007-06-01,349.0880578275523
2007-06-04,350.766053112411
2007-06-05,342.38599650134404
2007-06-06,333.77759730306406
2007-06-07,330.14547915976135
2007-06-08,326.6473916772747
2007-06-11,329.94334676198054
2007-06-12,327.5804967945889
2007-06-13,327.389722578287
2007-06-14,332.42725720624526
2007-06-15,339.1350299422713
2007-06-18,339.37650753244213
2007-06-19,337.58311936750096
2007-06-20,342.9966193003424
2007-06-21,338.7534274024383
2007-06-22,335.7359694174121
2007-06-25,336.4780113906797
2007-06-26,334.76892068508386
2007-06-27,331.1007415115354
2007-06-28,334.8553261472207
2007-06-29,335.7148050864559
2007-07-02,340.93753576929487
2007-07-03,340.6854284877518
2007-07-04,342.110944714971
2007-07-05,340.58192995136034
2007-07-06,344.0221019957245
2007-07-09,344.6895316374342
2007-07-10,342.0800156848057
2007-07-11,339.0551695262939
2007-07-12,337.62885577498486
2007-07-13,332.4930482295077
2007-07-16,333.6967672006836
2007-07-17,333.3640967299123
2007-07-18,331.4128081817808
2007-07-19,331.57752479808795
2007-07-20,325.40549990067046
2007-07-23,324.38314304678994
2007-07-24,318.99425445194674
2007-07-25,312.1941283289637
2007-07-26,303.5583065247206
2007-07-27,297.3088048733266
2007-07-30,295.4465354524672
2007-07-31,300.78614127524963
2007-08-01,295.7621620241268
2007-08-02,303.30709199343454
2007-08-03,304.8493118508807
2007-08-06,298.6402420720524
2007-08-07,301.7763833848834
2007-08-08,313.3463591714318
2007-08-09,305.74990775979654
2007-08-10,295.0911033507228
2007-08-13,294.88567168096614
2007-08-14,291.8457448794239
2007-08-15,287.80477994608714
2007-08-16,275.20964930086166
2007-08-17,275.78763583242346
2007-08-20,274.2835369739144
2007-08-21,275.1956661047747
2007-08-22,281.12856215103653
2007-08-23,283.115059823189
2007-08-24,282.81537978363605
2007-08-27,288.96380216193216
2007-08-28,283.0542478477691
2007-08-29,287.199809117316
2007-08-30,288.6462133320631
2007-08-31,292.1064203186956
2007-09-03,292.4476176178581
2007-09-04,294.817239138328
2007-09-05,292.2016797852386
2007-09-06,289.5968937157695
2007-09-07,288.692975336625
2007-09-10,283.49179603425017
2007-09-11,290.53737708272143
2007-09-12,291.61116021470986
2007-09-13,291.9398369080267
2007-09-14,280.3985640700478
2007-09-17,272.7675525950771
2007-09-18,278.50183279705624
2007-09-19,289.5386878214315
2007-09-20,285.4760758457939
2007-09-21,289.8664524226979
2007-09-24,288.15802467829496
2007-09-25,280.79057738830124
2007-09-26,278.8526771289132
2007-09-27,283.2497814150197
2007-09-28,285.2319203699872
2007-10-01,291.88152698047804
2007-10-02,296.09539049046924
2007-10-03,301.4951745286062
2007-10-04,302.4293626243583
2007-10-05,304.99165312547433
2007-10-08,304.49645113304763
2007-10-09,299.9464008823362
2007-10-10,299.00801155918293
2007-10-11,294.72348192231084
2007-10-12,288.34476479896006
2007-10-15,290.0545475836089
2007-10-16,284.5004908425735
2007-10-17,288.3094701199884
2007-10-18,286.96729437720614
2007-10-19,282.9443782576439
2007-10-22,275.360774825905
2007-10-23,280.82249242293193
2007-10-24,281.9251752197755
2007-10-25,287.93455246307497
2007-10-26,291.5418548347487
2007-10-29,293.65878381203333
2007-10-30,288.9828019284291
2007-10-31,289.96970495463364
2007-11-01,285.48865286975206
2007-11-02,282.662823341829
2007-11-05,279.4883224285614
2007-11-06,281.1664811615335
2007-11-07,275.8570187213374
2007-11-08,272.42752092531475
2007-11-09,274.9504577378809
2007-11-12,272.94272752355573
2007-11-13,271.7987567421307
2007-11-14,273.79398449584045
2007-11-15,270.78213087793785
2007-11-16,269.420850889846
2007-11-19,260.0917341320996
2007-11-20,260.34803593679237
2007-11-21,253.72670237253476
2007-11-22,253.21426862618807
2007-11-23,259.1372948397197
2007-11-26,259.00872600664366
2007-11-27,258.79514998855024
2007-11-28,263.3063672706054
2007-11-29,265.91218003393953
2007-11-30,269.7804643712483
2007-12-03,261.8432824192209
2007-12-04,258.1165898349213
2007-12-05,258.84632973045285
2007-12-06,264.48599334765277
2007-12-07,270.1004045560679
2007-12-10,277.89212296257335
2007-12-11,277.61651023135926
2007-12-12,275.32416361291126
2007-12-13,262.4667332120003
2007-12-14,262.98213773600474
2007-12-17,254.0597540901163
2007-12-18,248.49408282594976
2007-12-19,249.9258743898522
2007-12-20,245.36537466729297
2007-12-21,249.48104343759493
2007-12-24,252.09109679819056
2007-12-25,252.09109679819056
2007-12-26,253.82380194506604
2007-12-27,250.7181708001015
2007-12-28,253.31762486593186
2007-12-31,251.80948069190927
2008-01-01,251.80948069190927
2008-01-02,254.94581646858754
2008-01-03,260.23899289541646
2008-01-04,261.31171581652177
2008-01-07,255.02429669852185
2008-01-08,254.75257430150333
2008-01-09,246.0228237052293
2008-01-10,244.8056148565928
2008-01-11,247.8547271361483
2008-01-14,252.65591688340456
2008-01-15,241.9371633202858
2008-01-16,238.95686254677625
2008-01-17,238.76182952923284
2008-01-18,241.30748784800943
2008-01-21,228.4060961901005
2008-01-22,241.41476679215972
2008-01-23,240.83373327311682
2008-01-24,252.9865603205034
2008-01-25,249.0714865202845
2008-01-28,250.12060710840169
2008-01-29,253.85328850452393
2008-01-30,254.96873020994
2008-01-31,250.67341932509726
2008-02-01,258.4019730514106
2008-02-04,263.8355948260763
2008-02-05,247.00203136543863
2008-02-06,243.01028099803273
2008-02-07,235.23104511924308
2008-02-08,239.29361309682972
2008-02-11,239.53860868029582
2008-02-12,247.19322272501807
2008-02-13,247.90888290840832
2008-02-14,247.14443481532587
2008-02-15,249.73862420358657
2008-02-18,249.9343031770481
2008-02-19,252.64450712864908
2008-02-20,249.36222455099033
2008-02-21,250.11025242370104
2008-02-22,247.04708851986592
2008-02-25,250.90852034182288
2008-02-26,259.86326071984985
2008-02-27,264.21148558095496
2008-02-28,255.78179454510456
2008-02-29,250.36669733723477
2008-03-03,244.22111873948842
2008-03-04,243.24447118185586
2008-03-05,252.17021111388675
2008-03-06,244.30888494090473
2008-03-07,240.52932356365193
2008-03-10,236.8833271437385
2008-03-11,239.4750358232474
2008-03-12,246.47843772022162
2008-03-13,240.36516072738675
2008-03-14,236.21404021204012
2008-03-17,229.30690535715385
2008-03-18,241.07768187168878
2008-03-19,233.352443426667
2008-03-20,240.71584833761955
2008-03-21,240.71584833761955
2008-03-24,240.37233660256763
2008-03-25,248.41926981515502
2008-03-26,247.28360744081945
2008-03-27,248.50334092951027
2008-03-28,245.55971643581012
2008-03-31,247.56909200175468
2008-04-01,250.99835090728118
2008-04-02,259.66029387673944
2008-04-03,253.1768534874383
2008-04-04,255.59106219350625
2008-04-07,256.2468550379316
2008-04-08,253.4595347694547
2008-04-09,250.90626458167893
2008-04-10,251.1476725955372
2008-04-11,246.08618258978498
2008-04-14,241.81190345948127
2008-04-15,240.8455001878891
2008-04-16,253.27065083973775
2008-04-17,252.22627608759367
2008-04-18,254.57157026626763
2008-04-21,256.0470039583656
2008-04-22,252.10651174803402
2008-04-23,252.10450226664906
2008-04-24,247.02980811267128
2008-04-25,251.34696978087757
2008-04-28,257.0482955044199
2008-04-29,257.4465200104432
2008-04-30,259.5826578744229
2008-05-01,257.60690188764664
2008-05-02,260.8504224680728
2008-05-05,262.1542935791145
2008-05-06,257.13604534224055
2008-05-07,256.3838284174157
2008-05-08,255.80648541982555
2008-05-09,256.2314472777642
2008-05-12,258.6098416135083
2008-05-13,255.3868097142965
2008-05-14,255.25758363952286
2008-05-15,256.7994131229675
2008-05-16,260.29110710787404
2008-05-19,260.8333832704734
2008-05-20,256.8317009321006
2008-05-21,254.24338692166364
2008-05-22,253.10217391168774
2008-05-23,248.69717322547038
2008-05-26,251.1208349568374
2008-05-27,248.59586177507748
2008-05-28,249.11980201028277
2008-05-29,246.51460443786766
2008-05-30,246.98852201614528
2008-06-02,246.79780342509642
2008-06-03,239.64316682838282
2008-06-04,237.0567531494943
2008-06-05,244.79920650431563
2008-06-06,239.08758439687904
2008-06-09,230.92305683319597
2008-06-10,230.23361841587436
2008-06-11,226.7042349054014
2008-06-12,224.34896053958943
2008-06-13,224.26665258199296
2008-06-16,224.9762661466359
2008-06-17,228.31892984248398
2008-06-18,225.61168689230277
2008-06-19,230.89405069862127
2008-06-20,236.41491685734968
2008-06-23,234.43190552979908
2008-06-24,231.18183488525548
2008-06-25,237.0862099459448
2008-06-26,233.62918866917192
2008-06-27,238.95996804372606
2008-06-30,237.98573902143616
2008-07-01,231.1849499536221
2008-07-02,219.9416074716166
2008-07-03,220.6048890288935
2008-07-04,222.26322286394202
2008-07-07,223.32715330236283
2008-07-08,218.40127428868144
2008-07-09,224.59674513789318
2008-07-10,223.00112419627382
2008-07-11,210.91993992108843
2008-07-14,213.65214271801085
2008-07-15,210.11155399938892
2008-07-16,209.30856131710976
2008-07-17,216.75605728208072
2008-07-18,228.378675323724
2008-07-21,237.1248795570478
2008-07-22,229.39013389421982
2008-07-23,237.35904165884074
2008-07-24,223.4173516114392
2008-07-25,223.93546769200168
2008-07-28,219.6928677583085
2008-07-29,211.352388591509
2008-07-30,189.71418035612703
2008-07-31,184.0864103194961
2008-08-01,158.28893221729243
2008-08-04,157.01617952157883
2008-08-05,166.52138769226931
2008-08-06,170.9139857809996
2008-08-07,164.9593999721768
2008-08-08,169.26185814106904
2008-08-11,176.31088609385915
2008-08-12,170.74996083359528
2008-08-13,163.56229118880455
2008-08-14,168.22958289715046
2008-08-15,172.77232187999573
2008-08-18,171.37378033556348
2008-08-19,162.7672405791675
2008-08-20,161.8140721569769
2008-08-21,158.20652115886648
2008-08-22,163.2697800942296
2008-08-25,161.6072391917807
2008-08-26,163.57096320198798
2008-08-27,165.63973661523403
2008-08-28,168.6774816263053
2008-08-29,170.12875897559175
2008-09-01,166.3686082675357
2008-09-02,171.13115790880286
2008-09-03,168.27177794775102
2008-09-04,165.4112330702595
2008-09-05,157.22333733195464
2008-09-08,167.67638930976625
2008-09-09,165.42007574282843
2008-09-10,161.22247378268383
2008-09-11,158.1793191070911
2008-09-12,164.2198039222007
2008-09-15,159.88336762213297
2008-09-16,153.58241812272186
2008-09-17,149.68319861450328
2008-09-18,149.15845486430047
2008-09-19,159.8773894902636
2008-09-22,155.546714959457
2008-09-23,144.92730654773283
2008-09-24,147.8982021802959
2008-09-25,151.46343081627467
2008-09-26,151.17567140262267
2008-09-29,132.0715955657745
2008-09-30,135.5015133075227
2008-10-01,137.67891728656156
2008-10-02,141.29920985134441
2008-10-03,145.15102664382354
2008-10-06,130.58727548905532
2008-10-07,126.77721431081714
2008-10-08,121.15955333011674
2008-10-09,121.9440581279656
2008-10-10,114.12288189701157
2008-10-13,124.65902088898648
2008-10-14,129.28786872604906
2008-10-15,118.70435596741419
2008-10-16,114.29201918068308
2008-10-17,112.63216206650337
2008-10-20,114.4469906851217
2008-10-21,120.06170786336324
2008-10-22,109.78006258816862
2008-10-23,108.8104502878845
2008-10-24,106.74352762038357
2008-10-27,102.23167713541582
2008-10-28,101.7867570806578
2008-10-29,111.2930670654965
2008-10-30,113.52275604688049
2008-10-31,119.40881557442657
2008-11-03,121.04923864486025
2008-11-04,122.70617390636157
2008-11-05,123.89179378484152
2008-11-06,108.50884581286216
2008-11-07,111.7838415958438
2008-11-10,114.35872512077374
2008-11-11,113.97854638910054
2008-11-12,113.73231351426163
2008-11-13,112.09364375133721
2008-11-14,115.12212964671075
2008-11-17,112.20039720062364
2008-11-18,107.18111554818049
2008-11-19,104.3320516627145
2008-11-20,98.89377822272975
2008-11-21,98.092428486268
2008-11-24,107.22482501961574
2008-11-25,110.43326402220792
2008-11-26,109.50426012951831
2008-11-27,106.97637642150366
2008-11-28,112.21532255219766
2008-12-01,110.71750029487207
2008-12-02,114.3105049788246
2008-12-03,115.89941525120474
2008-12-04,119.87478222869076
2008-12-05,117.76245899234651
2008-12-08,123.67659474960044
2008-12-09,122.40287351443394
2008-12-10,120.66610597328368
2008-12-11,119.39124395467012
2008-12-12,116.28858843299231
2008-12-15,117.64715481203089
2008-12-16,112.7097106671029
2008-12-17,117.87540963990995
2008-12-18,117.7468848809834
2008-12-19,110.92200175398169
2008-12-22,110.92635147636773
2008-12-23,106.58023106670548
2008-12-24,106.93698334062238
2008-12-25,106.93698334062238
2008-12-26,107.45307002245787
2008-12-29,109.07906760424203
2008-12-30,108.78107772308456
2008-12-31,106.2967206559493
2009-01-01,106.2967206559493
2009-01-02,112.06455262285066
2009-01-05,116.85101530125321
2009-01-06,124.68036488246611
2009-01-07,127.41011814956731
2009-01-08,129.6406244036921
2009-01-09,132.60476792449336
2009-01-12,127.20899651939673
2009-01-13,126.94718672380128
2009-01-14,122.55617405713267
2009-01-15,117.70015502977795
2009-01-16,119.01466405877785
2009-01-19,112.5550959295627
2009-01-20,113.89971262220159
2009-01-21,110.55094206037582
2009-01-22,116.36337140977867
2009-01-23,118.37138477243838
2009-01-26,115.99502467858439
2009-01-27,117.61299648111365
2009-01-28,119.82227241663634
2009-01-29,117.63290822317009
2009-01-30,115.18903346593369
2009-02-02,117.9560258359291
2009-02-03,122.07546336587488
2009-02-04,125.148853032852
2009-02-05,124.33986973872528
2009-02-06,124.32468769071531
2009-02-09,127.1134778681934
2009-02-10,125.88904556626933
2009-02-11,120.10350209972883
2009-02-12,121.20470866023557
2009-02-13,122.03162409035077
2009-02-16,119.13284235552376
2009-02-17,115.991424189417
2009-02-18,115.07879658456176
2009-02-19,116.3213128811338
2009-02-20,110.77482279204271
2009-02-23,111.013123150352
2009-02-24,109.85527423422606
2009-02-25,107.94374415642811
2009-02-26,111.20481067250817
2009-02-27,116.85791941971264
2009-03-02,107.19965930647248
2009-03-03,105.49587711546111
2009-03-04,103.75092258715796
2009-03-05,102.7936316210366
2009-03-06,99.98068470616484
2009-03-09,100.22395527832764
2009-03-10,106.69481719803893
2009-03-11,100.54088504004085
2009-03-12,104.26799822318432
2009-03-13,102.78256747071337
2009-03-16,105.80128025286322
2009-03-17,103.93093999984502
2009-03-18,106.03484973946551
2009-03-19,105.1419730033561
2009-03-20,104.82821591693025
2009-03-23,105.59648040918312
2009-03-24,108.26931783032326
2009-03-25,112.37723512307865
2009-03-26,120.92903552614116
2009-03-27,111.36931049390854
2009-03-30,110.2658891582638
2009-03-31,118.12440677159051
2009-04-01,115.46262544300734
2009-04-02,116.78336577797678
2009-04-03,110.09288302534105
2009-04-06,106.55129321170025
2009-04-07,102.10224263434463
2009-04-08,105.24621074042076
2009-04-09,107.22236965054553
2009-04-10,107.22236965054553
2009-04-13,108.13161859249982
2009-04-14,109.88129674592332
2009-04-15,107.80046440786151
2009-04-16,112.61147002484553
2009-04-17,111.76529545717626
2009-04-20,108.07413527320723
2009-04-21,109.05038733528325
2009-04-22,112.46103351924114
2009-04-23,112.0005632855379
2009-04-24,112.27875980797741
2009-04-27,108.62489720005608
2009-04-28,106.90209910015953
2009-04-29,113.09156453958177
2009-04-30,115.23935736667713
2009-05-01,115.25675067395458
2009-05-04,116.03944950143938
2009-05-05,120.93787127600889
2009-05-06,121.8687834084914
2009-05-07,120.15079381822632
2009-05-08,125.60755214014146
2009-05-11,124.10195713978248
2009-05-12,125.5607987956392
2009-05-13,121.07546676657618
2009-05-14,122.07790084699022
2009-05-15,125.75227848623618
2009-05-18,125.44466161149988
2009-05-19,130.86652261351443
2009-05-20,133.05032084063743
2009-05-21,131.31676007943196
2009-05-22,128.94403435530003
2009-05-25,127.95938315521774
2009-05-26,127.81260407306765
2009-05-27,131.66084998999682
2009-05-28,129.6803761753371
2009-05-29,137.33213672507281
2009-06-01,137.3563926395744
2009-06-02,137.22106910868
2009-06-03,135.93652493073068
2009-06-04,140.36183729056583
2009-06-05,140.5929527683824
2009-06-08,135.95405596020638
2009-06-09,137.00693517924694
2009-06-10,136.32726650582788
2009-06-11,136.01726105558274
2009-06-12,136.20320508702133
2009-06-15,129.28047458669835
2009-06-16,128.49673097317782
2009-06-17,128.11945967449455
2009-06-18,130.93266896440912
2009-06-19,129.30015886226585
2009-06-22,125.02892309531441
2009-06-23,126.55822969683724
2009-06-24,131.213128272269
2009-06-25,129.0112342273484
2009-06-26,129.3919197838374
2009-06-29,128.8248545487433
2009-06-30,126.96410451051048
2009-07-01,129.01819292719532
2009-07-02,136.2743207283346
2009-07-03,139.15629266679844
2009-07-06,132.55601315750877
2009-07-07,134.99280919925113
2009-07-08,132.79725213319176
2009-07-09,132.96056593957184
2009-07-10,129.97303051317675
2009-07-13,129.09322943513928
2009-07-14,127.13624662483147
2009-07-15,131.62312627622788
2009-07-16,134.94459080207082
2009-07-17,134.7283890349976
2009-07-20,140.3634203289535
2009-07-21,139.84540085509485
2009-07-22,136.71539644333305
2009-07-23,139.00331509699012
2009-07-24,137.7927540941622
2009-07-27,137.64315916757397
2009-07-28,138.3461220593956
2009-07-29,135.0953627292587
2009-07-30,136.01520736577376
2009-07-31,136.8882621482574
2009-08-03,140.4975702616073
2009-08-04,140.53173039920404
2009-08-05,137.68852560400384
2009-08-06,138.7775141935732
2009-08-07,136.93641458930466
2009-08-10,135.77380290674674
2009-08-11,135.79472541093108
2009-08-12,138.72296321466158
2009-08-13,137.17419141958973
2009-08-14,136.9538135462802
2009-08-17,133.07577361914727
2009-08-18,134.67302549913174
2009-08-19,133.81015588409616
2009-08-20,134.63040241991084
2009-08-21,136.54825483068228
2009-08-24,137.01375039794237
2009-08-25,137.42560697821492
2009-08-26,135.6136129764042
2009-08-27,137.14668179146673
2009-08-28,139.9946653869116
2009-08-31,137.02310708013817
2009-09-01,137.6073329741368
2009-09-02,135.13529813457183
2009-09-03,137.89625915284407
2009-09-04,138.23345943593884
2009-09-07,141.98994900537448
2009-09-08,149.0247815724308
2009-09-09,149.71043258023937
2009-09-10,152.48232258073975
2009-09-11,153.0178925865462
2009-09-14,152.4620427226331
2009-09-15,154.73610080199626
2009-09-16,151.26278301073103
2009-09-17,150.54421292324693
2009-09-18,144.606050791081
2009-09-21,143.30836274259207
2009-09-22,148.14984793052332
2009-09-23,148.23054695291972
2009-09-24,146.28581524150184
2009-09-25,145.78866991540278
2009-09-28,144.88922375612714
2009-09-29,143.8710571928852
2009-09-30,144.44317430446293
2009-10-01,142.50717212912673
2009-10-02,139.96670226953782
2009-10-05,138.9508442344964
2009-10-06,142.1485660101771
2009-10-07,143.45143972577122
2009-10-08,142.88381769116478
2009-10-09,143.37763004451926
2009-10-12,143.75357039169003
2009-10-13,141.37751984651885
2009-10-14,142.84585450077523
2009-10-15,143.90282220714928
2009-10-16,141.81524188560604
2009-10-19,143.99002301321283
2009-10-20,143.16547067948048
2009-10-21,142.18886576235536
2009-10-22,140.0104620028006
2009-10-23,131.45735960045485
2009-10-26,132.06457768832496
2009-10-27,133.16564729312728
2009-10-28,126.8482353364099
2009-10-29,129.71449121579644
2009-10-30,129.50921423284257
2009-11-02,130.92981450685176
2009-11-03,131.36466923251248
2009-11-04,134.25504572078037
2009-11-05,134.33172531424555
2009-11-06,134.45751419113793
2009-11-09,138.02146808459952
2009-11-10,137.508279448831
2009-11-11,137.33045592728905
2009-11-12,138.04694685964805
2009-11-13,140.8413872194809
2009-11-16,141.8765282059572
2009-11-17,140.25629660245548
2009-11-18,140.04208224358442
2009-11-19,137.97790704592185
2009-11-20,139.44240127639875
2009-11-23,140.2222225207799
2009-11-24,139.13113531410005
2009-11-25,137.27121183834578
2009-11-26,134.41448240251435
2009-11-27,135.96647486781652
2009-11-30,137.8687096940948
2009-12-01,141.93586536593725
2009-12-02,143.59975087190264
2009-12-03,144.6140542181184
2009-12-04,148.56619591022633
2009-12-07,146.19461102838977
2009-12-08,140.76897736392533
2009-12-09,140.05265985045588
2009-12-10,143.40087331894668
2009-12-11,145.99986942243876
2009-12-14,147.21343723995804
2009-12-15,144.9013129979176
2009-12-16,146.39183583098225
2009-12-17,143.19160288800273
2009-12-18,143.2863785145851
2009-12-21,146.84382426009958
2009-12-22,149.4915812083936
2009-12-23,148.6822510493816
2009-12-24,147.0150130623067
2009-12-25,147.0150130623067
2009-12-28,147.35805150610327
2009-12-29,152.20362253828625
2009-12-30,148.35480972858906
2009-12-31,144.95211033077442
2010-01-01,144.95211033077442
2010-01-04,152.0219015930839
2010-01-05,147.91639615954793
2010-01-06,146.2710589284294
