Date,BELGIUM GROWTH
2006-01-27,1924.2581519996986
2006-01-30,1910.5429758048447
2006-01-31,1903.7465886609596
2006-02-01,1917.9300994849302
2006-02-02,1914.5759181797657
2006-02-03,1905.6658485365654
2006-02-06,1902.0440200450569
2006-02-07,1899.776538995264
2006-02-08,1900.8942430314787
2006-02-09,1918.6314462470143
2006-02-10,1908.064816911185
2006-02-13,1897.898931484474
2006-02-14,1881.5684030896373
2006-02-15,1886.825464113076
2006-02-16,1889.7890468216845
2006-02-17,1903.6323443336985
2006-02-20,1913.695371642172
2006-02-21,1911.99330590245
2006-02-22,1921.254953538255
2006-02-23,1932.3280744194915
2006-02-24,1916.8942095710188
2006-02-27,1922.2185355897013
2006-02-28,1923.7648085399824
2006-03-01,1934.9790760358794
2006-03-02,1932.5809963518561
2006-03-03,1937.6045186287395
2006-03-06,1959.4013619145237
2006-03-07,1907.9708772345705
2006-03-08,1900.112746636426
2006-03-09,1907.7857884100467
2006-03-10,1916.8752908740105
2006-03-13,1933.0524198381613
2006-03-14,1945.0410297552858
2006-03-15,1959.0067212821166
2006-03-16,1981.5040519391102
2006-03-17,2002.2971933913586
2006-03-20,2006.307203133363
2006-03-21,1995.4229995526205
2006-03-22,2005.0692154320404
2006-03-23,1982.9680807248635
2006-03-24,1996.4105927876028
2006-03-27,1988.0617796362571
2006-03-28,1981.9437277537702
2006-03-29,1962.5194448270468
2006-03-30,1994.3840016480451
2006-03-31,1977.4102729244978
2006-04-03,1985.3007465946457
2006-04-04,2003.9225827034754
2006-04-05,2012.1814069126835
2006-04-06,2009.302657104684
2006-04-07,1980.7732867944296
2006-04-10,1969.4699164852577
2006-04-11,1953.459050248238
2006-04-12,1951.0901751229521
2006-04-13,1953.9336155975768
2006-04-14,1953.9336155975768
2006-04-17,1984.9676772425069
2006-04-18,1995.0342751857822
2006-04-19,2007.2637750009876
2006-04-20,2005.732507515113
2006-04-21,2023.8945602406232
2006-04-24,2046.8453365035753
2006-04-25,2066.2546974944335
2006-04-26,2079.789268104208
2006-04-27,2110.736561341365
2006-04-28,2111.556324083933
2006-05-01,2115.2441928673124
2006-05-02,2125.3456797175827
2006-05-03,2116.8614620026765
2006-05-04,2136.5992830941764
2006-05-05,2162.0845853823043
2006-05-08,2167.6356628260437
2006-05-09,2180.139024074817
2006-05-10,2176.406015277554
2006-05-11,2183.845782894287
2006-05-12,2150.0475575997093
2006-05-15,2082.4159651674613
2006-05-16,2101.06853880663
2006-05-17,2040.8383412191722
2006-05-18,2022.3869874895795
2006-05-19,2012.733433694118
2006-05-22,1937.1196400326664
2006-05-23,1996.5001776618494
2006-05-24,1987.7551946028507
2006-05-25,2003.9065019695706
2006-05-26,2040.2715438911227
2006-05-29,2047.9666862009553
2006-05-30,2018.9639341647564
2006-05-31,2031.0811607409742
2006-06-01,2034.8107186536665
2006-06-02,2072.6740513812565
2006-06-05,2055.4960673569876
2006-06-06,1993.3776684856448
2006-06-07,1987.1032296540766
2006-06-08,1917.2025235324952
2006-06-09,1933.2248736986026
2006-06-12,1916.2525074094792
2006-06-13,1875.3063845039
2006-06-14,1881.0069778662073
2006-06-15,1937.8614817705109
2006-06-16,1938.7036758741351
2006-06-19,1922.5652285828812
2006-06-20,1936.0008054644131
2006-06-21,1954.1543177951362
2006-06-22,1963.0444789922524
2006-06-23,1959.034501795793
2006-06-26,1967.5112868628241
2006-06-27,1965.7166739734405
2006-06-28,1960.4773126601217
2006-06-29,1985.2216765167323
2006-06-30,2061.569111755865
2006-07-03,2075.097160958848
2006-07-04,2070.77546613298
2006-07-05,2035.6939905971644
2006-07-06,2062.556351939852
2006-07-07,2075.00743223191
2006-07-10,2072.224482450865
2006-07-11,2066.524175576749
2006-07-12,2058.710852905226
2006-07-13,2011.7692863800848
2006-07-14,1985.7738499064446
2006-07-17,1951.8870188416834
2006-07-18,1954.3151049873215
2006-07-19,1991.7961259448643
2006-07-20,2019.323515352939
2006-07-21,2012.0136010080012
2006-07-24,2036.423950675374
2006-07-25,2037.7852400721601
2006-07-26,2040.828447489655
2006-07-27,2086.740784418984
2006-07-28,2102.142214554599
2006-07-31,2103.166866653131
2006-08-01,2093.4749943256456
2006-08-02,2124.4856469407237
2006-08-03,2109.6196169296827
2006-08-04,2145.0568427353955
2006-08-07,2116.8368601894035
2006-08-08,2122.5111001018645
2006-08-09,2130.053972605965
2006-08-10,2094.039110652038
2006-08-11,2113.2986783889114
2006-08-14,2120.5861978112184
2006-08-15,2152.593685829071
2006-08-16,2172.0918609889422
2006-08-17,2169.3330942144357
2006-08-18,2169.4300200916146
2006-08-21,2176.3196689686906
2006-08-22,2160.3731511614637
2006-08-23,2143.1289093674013
2006-08-24,2150.0088684302787
2006-08-25,2146.259157881697
2006-08-28,2160.4035138286235
2006-08-29,2158.1961546918756
2006-08-30,2182.325997808656
2006-08-31,2135.7785923229517
2006-09-01,2147.8460767123647
2006-09-04,2156.830337065937
2006-09-05,2151.3109164762827
2006-09-06,2124.137791258939
2006-09-07,2107.5482366335236
2006-09-08,2109.365316480621
2006-09-11,2115.9285117744384
2006-09-12,2142.9283536246926
2006-09-13,2148.3566682874707
2006-09-14,2164.8007925766065
2006-09-15,2154.666184105289
2006-09-18,2158.5775704515245
2006-09-19,2151.4780760067524
2006-09-20,2176.331901183731
2006-09-21,2194.5052081323784
2006-09-22,2187.783288318608
2006-09-25,2176.0658627079397
2006-09-26,2176.383950533669
2006-09-27,2201.986280150084
2006-09-28,2202.722051106289
2006-09-29,2205.4785830817323
2006-10-02,2215.1440798374065
2006-10-03,2204.5862984271016
2006-10-04,2210.739089927472
2006-10-05,2229.991295338979
2006-10-06,2205.33099990735
2006-10-09,2211.355540134281
2006-10-10,2216.4580299902473
2006-10-11,2216.446213017479
2006-10-12,2238.041967841831
2006-10-13,2228.416211702135
2006-10-16,2235.037821022615
2006-10-17,2212.9822273912046
2006-10-18,2230.1952735133677
2006-10-19,2244.853380189052
2006-10-20,2251.042287688314
2006-10-23,2242.7217672119073
2006-10-24,2229.6628487673875
2006-10-25,2249.585529389167
2006-10-26,2272.1832876930575
2006-10-27,2260.391531606401
2006-10-30,2245.25063486397
2006-10-31,2260.9727428819306
2006-11-01,2279.365488542461
2006-11-02,2268.340953777659
2006-11-03,2273.2364245989475
2006-11-06,2282.8437008200426
2006-11-07,2302.787434611451
2006-11-08,2295.166026393885
2006-11-09,2307.73596413414
2006-11-10,2327.176190658017
2006-11-13,2328.4083574375536
2006-11-14,2329.0117651104697
2006-11-15,2355.44668751407
2006-11-16,2347.6296425732635
2006-11-17,2333.0116409527914
2006-11-20,2323.9492654588726
2006-11-21,2344.293477819642
2006-11-22,2359.2853188822064
2006-11-23,2353.0174315569766
2006-11-24,2373.941401332673
2006-11-27,2347.6615108898072
2006-11-28,2329.209084952008
2006-11-29,2370.8837901263605
2006-11-30,2377.1585827808276
2006-12-01,2384.0561256846604
2006-12-04,2403.059926181131
2006-12-05,2421.253880814425
2006-12-06,2427.724522096474
2006-12-07,2460.7829781626365
2006-12-08,2483.6667914126756
2006-12-11,2478.2707931102673
2006-12-12,2494.2822243597107
2006-12-13,2504.607824731616
2006-12-14,2494.528018524939
2006-12-15,2496.034819854288
2006-12-18,2496.3725024973182
2006-12-19,2506.715648812359
2006-12-20,2513.7506502006017
2006-12-21,2517.678951893185
2006-12-22,2505.8909884514874
2006-12-25,2505.8909884514874
2006-12-26,2501.9860996017087
2006-12-27,2502.798012532603
2006-12-28,2511.0478453434157
2006-12-29,2530.774107205893
2007-01-01,2530.774107205893
2007-01-02,2578.1519811140683
2007-01-03,2570.520165984183
2007-01-04,2505.6201927770135
2007-01-05,2484.3733716942074
2007-01-08,2498.038072128679
2007-01-09,2519.2745621067984
2007-01-10,2500.4672975109124
2007-01-11,2521.106724806036
2007-01-12,2535.2915610734153
2007-01-15,2541.920458680803
2007-01-16,2526.569416016578
2007-01-17,2538.269376134212
2007-01-18,2542.308131968241
2007-01-19,2541.308336728863
2007-01-22,2531.226495289443
2007-01-23,2535.987069584088
2007-01-24,2532.7878752577503
2007-01-25,2528.4125674589404
2007-01-26,2496.0062049849594
2007-01-29,2505.709307428837
2007-01-30,2518.6060080595903
2007-01-31,2525.312935796359
2007-02-01,2544.663350364905
2007-02-02,2547.7712862712074
2007-02-05,2549.6364785990786
2007-02-06,2583.0451926379674
2007-02-07,2599.221104268622
2007-02-08,2574.467969442093
2007-02-09,2577.098627611542
2007-02-12,2552.5163880721334
2007-02-13,2569.133757088705
2007-02-14,2601.9536853679415
2007-02-15,2606.71837522776
2007-02-16,2584.9714896332885
2007-02-19,2598.508893326186
2007-02-20,2586.167602607541
2007-02-21,2580.4077059399874
2007-02-22,2570.745557799142
2007-02-23,2569.5058994015767
2007-02-26,2582.530068783734
2007-02-27,2515.5618850647124
2007-02-28,2468.6207765455592
2007-03-01,2461.8958426727377
2007-03-02,2475.4508148968594
2007-03-05,2425.3770615868
2007-03-06,2436.786037755417
2007-03-07,2485.3832869643124
2007-03-08,2511.979354975971
2007-03-09,2518.4711472065255
2007-03-12,2525.7872279238272
2007-03-13,2500.679004010198
2007-03-14,2439.344898275358
2007-03-15,2475.9735267899696
2007-03-16,2488.913957759902
2007-03-19,2527.933477038607
2007-03-20,2532.55258384216
2007-03-21,2540.3539776253992
2007-03-22,2584.738439155877
2007-03-23,2579.425375181183
2007-03-26,2561.8373975315612
2007-03-27,2576.7215574024995
2007-03-28,2556.9204711669536
2007-03-29,2578.108794230922
2007-03-30,2562.3096774590217
2007-04-02,2588.653636424746
2007-04-03,2610.5823479983846
2007-04-04,2621.4452709546554
2007-04-05,2630.9469826991362
2007-04-06,2630.9469826991362
2007-04-09,2617.2405644511596
2007-04-10,2646.82601292429
2007-04-11,2653.512601972588
2007-04-12,2652.7774682447557
2007-04-13,2663.315946508131
2007-04-16,2699.150012404951
2007-04-17,2697.446593464297
2007-04-18,2681.7102954024913
2007-04-19,2677.0982039106175
2007-04-20,2713.1777761361727
2007-04-23,2708.960563095268
2007-04-24,2711.434247250097
2007-04-25,2758.411807312827
2007-04-26,2749.8679110328026
2007-04-27,2761.972809661322
2007-04-30,2756.449732627721
2007-05-01,2746.1490228739917
2007-05-02,2780.8229243449973
2007-05-03,2801.455579755575
2007-05-04,2824.6752215759516
2007-05-07,2842.7108495569455
2007-05-08,2808.722857814028
2007-05-09,2818.594321925867
2007-05-10,2791.533717499557
2007-05-11,2789.779722976024
2007-05-14,2790.8155630848146
2007-05-15,2803.140637570235
2007-05-16,2827.9800169697833
2007-05-17,2820.687932238486
2007-05-18,2860.795331353408
2007-05-21,2829.8060180983916
2007-05-22,2840.8211592477633
2007-05-23,2848.1241798302076
2007-05-24,2831.256228813672
2007-05-25,2826.113459048764
2007-05-28,2832.361085116095
2007-05-29,2818.037346082213
2007-05-30,2802.5661280465406
2007-05-31,2847.537818551639
2007-06-01,2846.115856574183
2007-06-04,2848.637935317288
2007-06-05,2842.858405821484
2007-06-06,2767.6252497020205
2007-06-07,2729.8719323134255
2007-06-08,2709.1614350638565
2007-06-11,2751.1729944271788
2007-06-12,2732.0350400086622
2007-06-13,2742.990827766032
2007-06-14,2778.311250098918
2007-06-15,2817.1251772335004
2007-06-18,2827.1543895960417
2007-06-19,2815.253286340606
2007-06-20,2826.9564080676514
2007-06-21,2798.5788564354884
2007-06-22,2787.031389151815
2007-06-25,2788.259657992209
2007-06-26,2769.123319747671
2007-06-27,2741.8285082686048
2007-06-28,2771.613752544579
2007-06-29,2797.1634096928165
2007-07-02,2795.6032936638194
2007-07-03,2824.9218037617134
2007-07-04,2854.3156802154954
2007-07-05,2850.507852009276
2007-07-06,2865.196917663604
2007-07-09,2871.2025831000524
2007-07-10,2865.3243376000273
2007-07-11,2858.7738403301323
2007-07-12,2882.1379684309363
2007-07-13,2886.7100407880394
2007-07-16,2889.165802356334
2007-07-17,2868.538172685118
2007-07-18,2865.3137042835897
2007-07-19,2888.5925148602587
2007-07-20,2871.53792878997
2007-07-23,2891.644050997461
2007-07-24,2851.8227630850697
2007-07-25,2793.2755773787776
2007-07-26,2727.2251598940693
2007-07-27,2692.4025544397095
2007-07-30,2708.8496719037994
2007-07-31,2746.9442553706344
2007-08-01,2702.2504763536513
2007-08-02,2709.5338333069167
2007-08-03,2698.2147400830167
2007-08-06,2666.419927457186
2007-08-07,2689.2840096754803
2007-08-08,2722.0055788157924
2007-08-09,2624.544903656888
2007-08-10,2550.08188913575
2007-08-13,2596.385715244206
2007-08-14,2561.1488537465316
2007-08-15,2536.8074071808114
2007-08-16,2425.844302553531
2007-08-17,2490.917390159584
2007-08-20,2516.961029494631
2007-08-21,2525.019981596808
2007-08-22,2563.2404259032937
2007-08-23,2589.556116360416
2007-08-24,2627.456501708601
2007-08-27,2644.711390758735
2007-08-28,2614.2295754306147
2007-08-29,2630.7539346373137
2007-08-30,2675.45765156682
2007-08-31,2695.558665225521
2007-09-03,2719.144799493463
2007-09-04,2722.06323011976
2007-09-05,2709.2467519993274
2007-09-06,2715.482037500658
2007-09-07,2665.4955636721543
2007-09-10,2657.6778010063367
2007-09-11,2708.2199078720387
2007-09-12,2721.892238214317
2007-09-13,2745.492441518757
2007-09-14,2715.2260805774727
2007-09-17,2682.5787882729846
2007-09-18,2735.5816363585323
2007-09-19,2813.3887504981726
2007-09-20,2819.525046041068
2007-09-21,2821.5806456971563
2007-09-24,2803.530646372924
2007-09-25,2768.2280855929644
2007-09-26,2785.9851126123926
2007-09-27,2819.7114495479377
2007-09-28,2835.881295323137
2007-10-01,2843.9175297887014
2007-10-02,2832.3395764903917
2007-10-03,2857.208223478216
2007-10-04,2881.9798968149134
2007-10-05,2888.31969431775
2007-10-08,2878.3864296504803
2007-10-09,2909.5966407164433
2007-10-10,2926.752090974219
2007-10-11,2954.8838334456523
2007-10-12,2925.2833265634863
2007-10-15,2914.716725711565
2007-10-16,2882.293418268301
2007-10-17,2906.074692206912
2007-10-18,2897.7194264467716
2007-10-19,2849.9655456432224
2007-10-22,2809.9301815990048
2007-10-23,2858.429881813501
2007-10-24,2798.293842723728
2007-10-25,2845.751488779396
2007-10-26,2863.230802397794
2007-10-29,2885.573000157654
2007-10-30,2872.2858225233635
2007-10-31,2913.8382837300824
2007-11-01,2876.9210546713384
2007-11-02,2851.7365533847997
2007-11-05,2830.7329350667724
2007-11-06,2863.666549928372
2007-11-07,2850.968219022195
2007-11-08,2750.019799218263
2007-11-09,2719.3667526410554
2007-11-12,2681.257893145588
2007-11-13,2729.8479606850387
2007-11-14,2774.5565850443713
2007-11-15,2714.8008752517694
2007-11-16,2700.273014970097
2007-11-19,2660.275676308818
2007-11-20,2713.089028114231
2007-11-21,2624.7393070299954
2007-11-22,2650.8340379788674
2007-11-23,2696.3986735541675
2007-11-26,2700.223972766213
2007-11-27,2705.321542861506
2007-11-28,2754.1700880770145
2007-11-29,2764.3720110647146
2007-11-30,2802.746573036989
2007-12-03,2800.1179820635866
2007-12-04,2779.453527182454
2007-12-05,2780.168109073525
2007-12-06,2784.269328492864
2007-12-07,2790.3243552919885
2007-12-10,2784.3755640660474
2007-12-11,2759.528858122765
2007-12-12,2741.884456622594
2007-12-13,2677.359663987194
2007-12-14,2682.428734890806
2007-12-17,2651.40162184285
2007-12-18,2670.2657376473517
2007-12-19,2632.4582134011603
2007-12-20,2671.7271475939324
2007-12-21,2719.683567349644
2007-12-24,2750.232029215723
2007-12-25,2750.232029215723
2007-12-26,2769.1352798764897
2007-12-27,2766.4495876240658
2007-12-28,2802.234117893518
2007-12-31,2790.639453475493
2008-01-01,2790.639453475493
2008-01-02,2797.730806802229
2008-01-03,2778.530742237066
2008-01-04,2782.9585415682695
2008-01-07,2767.2000866048816
2008-01-08,2781.826988520905
2008-01-09,2731.9085696342845
2008-01-10,2714.261733011605
2008-01-11,2685.847860073193
2008-01-14,2714.1717323360745
2008-01-15,2606.416649328015
2008-01-16,2476.7844853252964
2008-01-17,2487.043698667748
2008-01-18,2427.150280358625
2008-01-21,2309.9665997074135
2008-01-22,2379.6084809097033
2008-01-23,2334.7722648393765
2008-01-24,2525.410552926744
2008-01-25,2496.5692704628423
2008-01-28,2539.5675505988
2008-01-29,2596.6198169511936
2008-01-30,2578.482751496463
2008-01-31,2602.2824836448285
2008-02-01,2666.9083073332245
2008-02-04,2646.068333575333
2008-02-05,2547.3724581291262
2008-02-06,2540.4800596742775
2008-02-07,2522.190292549343
2008-02-08,2502.929534117576
2008-02-11,2481.1378408369274
2008-02-12,2563.511805833368
2008-02-13,2576.593189358747
2008-02-14,2619.935625665722
2008-02-15,2557.064062843906
2008-02-18,2586.1405610061056
2008-02-19,2627.4558164150862
2008-02-20,2580.452183597972
2008-02-21,2597.6128789937648
2008-02-22,2580.481852348413
2008-02-25,2627.2299990542547
2008-02-26,2656.9278173178227
2008-02-27,2669.1778435428837
2008-02-28,2741.63525177892
2008-02-29,2781.5032805665123
2008-03-03,2787.404248748861
2008-03-04,2798.0752531811845
2008-03-05,2856.3474361187336
2008-03-06,2808.9790129954886
2008-03-07,2751.3446682437557
2008-03-10,2712.9879008582175
2008-03-11,2742.1729917700054
2008-03-12,2806.6278338662346
2008-03-13,2813.8955584601144
2008-03-14,2795.191844616191
2008-03-17,2735.8861180422696
2008-03-18,2814.584012111053
2008-03-19,2764.8495125564705
2008-03-20,2689.929722300543
2008-03-21,2689.929722300543
2008-03-24,2686.091078387163
2008-03-25,2731.493924966786
2008-03-26,2777.1391888740613
2008-03-27,2787.0410305769433
2008-03-28,2767.889564638289
2008-03-31,2798.7389764058166
2008-04-01,2824.639719873158
2008-04-02,2851.7824288808697
2008-04-03,2793.5085213286657
2008-04-04,2836.109100599842
2008-04-07,2859.5116469695395
2008-04-08,2851.5517177416755
2008-04-09,2867.626348745158
2008-04-10,2887.763390105212
2008-04-11,2858.6365950404834
2008-04-14,2868.5350557283255
2008-04-15,2881.2628670399477
2008-04-16,2962.5363168058448
2008-04-17,2918.4194311720985
2008-04-18,2909.526765143967
2008-04-21,2923.4139392792886
2008-04-22,2893.105493510052
2008-04-23,2818.508448137781
2008-04-24,2796.123380255018
2008-04-25,2801.081642123758
2008-04-28,2839.282593032657
2008-04-29,2793.5879799206714
2008-04-30,2815.2937846448494
2008-05-01,2793.865798680406
2008-05-02,2830.6479778655644
2008-05-05,2841.658980509036
2008-05-06,2837.18513422
2008-05-07,2807.1974035356884
2008-05-08,2745.996870084956
2008-05-09,2730.8473358028964
2008-05-12,2753.0720246247806
2008-05-13,2761.6673267619344
2008-05-14,2757.2648843826432
2008-05-15,2727.52944579444
2008-05-16,2767.290451833782
2008-05-19,2820.4787686598142
2008-05-20,2796.6372852738873
2008-05-21,2801.0946515771525
2008-05-22,2782.1323303751
2008-05-23,2728.3062528372693
2008-05-26,2697.545186176185
2008-05-27,2673.1734471898353
2008-05-28,2695.193259939043
2008-05-29,2706.572308882093
2008-05-30,2727.824521708605
2008-06-02,2648.4342023575123
2008-06-03,2628.471279812387
2008-06-04,2679.8000961961434
2008-06-05,2733.983773283078
2008-06-06,2699.2901795327284
2008-06-09,2686.271531143221
2008-06-10,2652.508630433784
2008-06-11,2640.5579683161473
2008-06-12,2695.3460199151777
2008-06-13,2650.502123008676
2008-06-16,2641.6679467649083
2008-06-17,2667.1314407978743
2008-06-18,2654.3248461373746
2008-06-19,2598.1862473692286
2008-06-20,2610.1998452358803
2008-06-23,2580.5514488321214
2008-06-24,2552.51511824739
2008-06-25,2547.172728165108
2008-06-26,2523.2716784386726
2008-06-27,2490.895821554247
2008-06-30,2504.643215347959
2008-07-01,2449.1388804584244
2008-07-02,2438.327325556987
2008-07-03,2383.5293466885046
2008-07-04,2366.941054088313
2008-07-07,2400.4931677318145
2008-07-08,2363.5654043367913
2008-07-09,2419.3272826607954
2008-07-10,2388.27051140518
2008-07-11,2439.8261142261094
2008-07-14,2408.1188869274933
2008-07-15,2353.841871941618
2008-07-16,2352.167093748851
2008-07-17,2388.699378655942
2008-07-18,2378.9030876699435
2008-07-21,2406.8505707101676
2008-07-22,2404.670491854859
2008-07-23,2440.4448046798966
2008-07-24,2412.7812362131026
2008-07-25,2408.446307139181
2008-07-28,2412.38082721085
2008-07-29,2394.580251527981
2008-07-30,2440.07683332189
2008-07-31,2413.0246683200057
2008-08-01,2347.0585300888233
2008-08-04,2350.5977213761644
2008-08-05,2414.1304553452014
2008-08-06,2489.973680729719
2008-08-07,2450.2436447727277
2008-08-08,2382.687615349541
2008-08-11,2422.268126795969
2008-08-12,2396.9820918676787
2008-08-13,2317.4204161443067
2008-08-14,2344.9947431134033
2008-08-15,2366.5679562983123
2008-08-18,2328.3707928589406
2008-08-19,2291.1775647154404
2008-08-20,2289.967997685753
2008-08-21,2321.747207802883
2008-08-22,2333.161793304692
2008-08-25,2328.6392450448025
2008-08-26,2323.786417379143
2008-08-27,2348.8675441479336
2008-08-28,2370.44168228752
2008-08-29,2393.973241808126
2008-09-01,2373.1019750841388
2008-09-02,2410.9699112667004
2008-09-03,2361.1871522272363
2008-09-04,2274.381790372531
2008-09-05,2211.631984961812
2008-09-08,2292.7030863802734
2008-09-09,2261.9053647685923
2008-09-10,2230.6338871846256
2008-09-11,2182.9093265238807
2008-09-12,2255.9765840644773
2008-09-15,2192.788727180887
2008-09-16,2144.7213168981616
2008-09-17,2095.043897588345
2008-09-18,2099.07964177286
2008-09-19,2197.9825173740755
2008-09-22,2187.013809593172
2008-09-23,2129.8133099077727
2008-09-24,2069.5900617890793
2008-09-25,2077.5456451886475
2008-09-26,2046.9719630459692
2008-09-29,1957.30934256812
2008-09-30,1973.4762095688068
2008-10-01,1961.645511146827
2008-10-02,1919.7954519552004
2008-10-03,1890.2693284591696
2008-10-06,1756.4766339993823
2008-10-07,1770.8749576827379
2008-10-08,1632.6377015006776
2008-10-09,1612.2480335921857
2008-10-10,1503.4795549337875
2008-10-13,1568.4260556895429
2008-10-14,1619.3007589553858
2008-10-15,1558.2588794587277
2008-10-16,1465.6041875684095
2008-10-17,1438.8370660370765
2008-10-20,1467.967358376752
2008-10-21,1444.2923219892482
2008-10-22,1283.6635500451493
2008-10-23,1309.5567857001606
2008-10-24,1264.0548463493537
2008-10-27,1180.6353564455976
2008-10-28,1220.5564655902863
2008-10-29,1340.6832896926417
2008-10-30,1378.5301725714064
2008-10-31,1384.0534233208525
2008-11-03,1422.536064692704
2008-11-04,1491.2818580093785
2008-11-05,1394.4977326249711
2008-11-06,1359.2167717225623
2008-11-07,1365.314046221199
2008-11-10,1415.4682185640966
2008-11-11,1346.964039681589
2008-11-12,1296.7102403136657
2008-11-13,1299.5273700121634
2008-11-14,1304.4700932445958
2008-11-17,1282.2704165013186
2008-11-18,1289.836984219916
2008-11-19,1204.2491639210236
2008-11-20,1114.699902069714
2008-11-21,1026.0063144581025
2008-11-24,998.1529237062593
2008-11-25,1076.6150721305573
2008-11-26,1041.8088218072235
2008-11-27,1108.278544387328
2008-11-28,1102.7714923875262
2008-12-01,1026.0187752022428
2008-12-02,1008.2890166434762
2008-12-03,1030.5316721858578
2008-12-04,1090.0043892209076
2008-12-05,1070.8448435642147
2008-12-08,1137.5507066619023
2008-12-09,1162.1730521108323
2008-12-10,1193.227626568641
2008-12-11,1196.7152971378696
2008-12-12,1204.4803121985458
2008-12-15,1228.2336424102912
2008-12-16,1259.8917934495748
2008-12-17,1307.7028752468357
2008-12-18,1369.3280797977498
2008-12-19,1275.197072069337
2008-12-22,1303.797762540391
2008-12-23,1324.5308741694191
2008-12-24,1339.3778956267945
2008-12-25,1339.3778956267945
2008-12-26,1345.8418435733722
2008-12-29,1389.2201740497585
2008-12-30,1348.8966983599796
2008-12-31,1356.0826102534934
2009-01-01,1356.0826102534934
2009-01-02,1433.8480023261725
2009-01-05,1377.3202224345484
2009-01-06,1376.5107036362704
2009-01-07,1434.4460998358986
2009-01-08,1415.567780520895
2009-01-09,1440.9357905449394
2009-01-12,1444.1672731175813
2009-01-13,1424.982696383026
2009-01-14,1376.100519277125
2009-01-15,1293.3250269812816
2009-01-16,1345.7387366492799
2009-01-19,1375.9007131970936
2009-01-20,1332.3398125803703
2009-01-21,1342.342237098929
2009-01-22,1331.1746808158175
2009-01-23,1355.1164117496653
2009-01-26,1457.7900452196675
2009-01-27,1424.0247274747328
2009-01-28,1504.0807879444674
2009-01-29,1455.8153671272166
2009-01-30,1445.9084705175221
2009-02-02,1395.3958754544044
2009-02-03,1422.2492750420083
2009-02-04,1464.597389923804
2009-02-05,1433.0960532270267
2009-02-06,1466.9082863878054
2009-02-09,1525.3064554191262
2009-02-10,1503.4945555971517
2009-02-11,1489.4671993829145
2009-02-12,1438.1390698841842
2009-02-13,1446.801841388033
2009-02-16,1441.2033850729447
2009-02-17,1400.6304870542267
2009-02-18,1379.9647980093628
2009-02-19,1478.5192152087202
2009-02-20,1429.0995170049093
2009-02-23,1488.5929126741878
2009-02-24,1452.1330390940252
2009-02-25,1464.7238543731587
2009-02-26,1450.2191908183036
2009-02-27,1495.2362307588971
2009-03-02,1395.5370356506667
2009-03-03,1323.5996141136175
2009-03-04,1349.9752497341156
2009-03-05,1388.6228215570322
2009-03-06,1323.6482583404813
2009-03-09,1351.4977929330373
2009-03-10,1405.454815530956
2009-03-11,1503.7296420807386
2009-03-12,1477.2307019548512
2009-03-13,1483.1094476932574
2009-03-16,1534.530196989666
2009-03-17,1514.8131721198054
2009-03-18,1504.8799485068691
2009-03-19,1520.2333294538096
2009-03-20,1482.0825946094974
2009-03-23,1512.6705860489953
2009-03-24,1479.7917522803002
2009-03-25,1520.5549799863136
2009-03-26,1575.204240606887
2009-03-27,1473.189542162257
2009-03-30,1444.6669868206623
2009-03-31,1496.169405812503
2009-04-01,1512.2228262711062
2009-04-02,1591.6435768254337
2009-04-03,1534.5293088545973
2009-04-06,1569.5110877926547
2009-04-07,1522.0232646735851
2009-04-08,1493.1379926816655
2009-04-09,1484.8876985676056
2009-04-10,1484.8876985676056
2009-04-13,1497.4795912225043
2009-04-14,1506.8681090437133
2009-04-15,1529.6809248250042
2009-04-16,1540.191822509512
2009-04-17,1546.6622928735724
2009-04-20,1535.025566016003
2009-04-21,1569.346943538208
2009-04-22,1568.1863473988524
2009-04-23,1555.8143058143444
2009-04-24,1585.3470470848354
2009-04-27,1571.1177101294938
2009-04-28,1584.1126257247086
2009-04-29,1648.7885876174003
2009-04-30,1649.1613885586937
2009-05-01,1649.4102997938548
2009-05-04,1686.0749425909569
2009-05-05,1642.9465327747728
2009-05-06,1691.2742546023032
2009-05-07,1736.2180032378315
2009-05-08,1759.9126915611128
2009-05-11,1787.4397219489147
2009-05-12,1759.6185927627519
2009-05-13,1774.2629553748804
2009-05-14,1751.8417864980452
2009-05-15,1730.6173694731397
2009-05-18,1765.499591830256
2009-05-19,1763.772169738197
2009-05-20,1813.0186995045326
2009-05-21,1795.7561462285278
2009-05-22,1796.7772050656517
2009-05-25,1812.7191833200961
2009-05-26,1793.6170270289044
2009-05-27,1816.8651002993427
2009-05-28,1807.7726215128098
2009-05-29,1840.9775296023377
2009-06-01,1845.9951891785856
2009-06-02,1849.9727231689833
2009-06-03,1825.9598185744335
2009-06-04,1831.5704498698697
2009-06-05,1828.326529257879
2009-06-08,1786.84283286771
2009-06-09,1817.5859195408016
2009-06-10,1827.690221587567
2009-06-11,1806.0522982420262
2009-06-12,1793.8885945013105
2009-06-15,1736.0202630842973
2009-06-16,1738.553493730988
2009-06-17,1765.322552913067
2009-06-18,1773.7903169908539
2009-06-19,1775.2646076835977
2009-06-22,1738.9103864315389
2009-06-23,1806.2250767749401
2009-06-24,1836.2832779564953
2009-06-25,1834.3107480152362
2009-06-26,1842.9320268655258
2009-06-29,1864.0725890866865
2009-06-30,1851.436210423347
2009-07-01,1934.9775953296498
2009-07-02,1920.350754007978
