Date,USA GROWTH
2006-01-18,2872.463710435695
2006-01-19,2892.2166854310876
2006-01-20,2835.119039860049
2006-01-23,2837.3827597647723
2006-01-24,2850.9107683544453
2006-01-25,2839.1802982774193
2006-01-26,2857.375230847872
2006-01-27,2879.984866314972
2006-01-30,2884.269869056921
2006-01-31,2876.8044635838196
2006-02-01,2880.538011041208
2006-02-02,2855.145433091886
2006-02-03,2839.4723969619463
2006-02-06,2836.8338253321062
2006-02-07,2812.249619708259
2006-02-08,2837.4530158679045
2006-02-09,2825.7781267503537
2006-02-10,2833.7869093446834
2006-02-13,2817.0474388109446
2006-02-14,2844.83061311579
2006-02-15,2856.5206144271597
2006-02-16,2879.512375754222
2006-02-17,2867.7410478923057
2006-02-20,2867.7410478923057
2006-02-21,2857.181594115869
2006-02-22,2872.854116573086
2006-02-23,2866.1649613659765
2006-02-24,2870.6774346091433
2006-02-27,2886.630783547784
2006-02-28,2855.660369739843
2006-03-01,2885.6300307668052
2006-03-02,2883.775734191531
2006-03-03,2878.4407131093153
2006-03-06,2856.015824162697
2006-03-07,2844.3275562627923
2006-03-08,2851.7957793326423
2006-03-09,2834.0910149405495
2006-03-10,2851.2820497725656
2006-03-13,2855.726812285875
2006-03-14,2886.7676404623635
2006-03-15,2898.8910732094105
2006-03-16,2896.243637971995
2006-03-17,2903.88464528044
2006-03-20,2902.472099223228
2006-03-21,2884.137392826932
2006-03-22,2895.2436982279023
2006-03-23,2891.334431513928
2006-03-24,2896.1800754627952
2006-03-27,2892.9544614833208
2006-03-28,2879.0269871693436
2006-03-29,2905.970192842268
2006-03-30,2903.980305748604
2006-03-31,2892.124260692787
2006-04-03,2894.222897967389
2006-04-04,2909.21294327587
2006-04-05,2923.4460081575694
2006-04-06,2923.5212871373374
2006-04-07,2897.0087565846015
2006-04-10,2897.971177230954
2006-04-11,2873.4770170678294
2006-04-12,2875.5975105250754
2006-04-13,2882.4566514528588
2006-04-14,2882.4566514528588
2006-04-17,2868.792578661578
2006-04-18,2912.956761285124
2006-04-19,2919.277422003367
2006-04-20,2919.940094754249
2006-04-21,2912.0644608000175
2006-04-24,2904.300790344762
2006-04-25,2893.1925850844964
2006-04-26,2900.434141925357
2006-04-27,2906.0083093570897
2006-04-28,2892.820869100246
2006-05-01,2883.6831194126944
2006-05-02,2894.380487982269
2006-05-03,2878.8688642611587
2006-05-04,2891.527082830894
2006-05-05,2919.074295915777
2006-05-08,2921.429879200708
2006-05-09,2919.129779242556
2006-05-10,2912.774791723932
2006-05-11,2874.05976566267
2006-05-12,2844.0364217020738
2006-05-15,2849.0730529383595
2006-05-16,2840.3542091019776
2006-05-17,2800.4920451769203
2006-05-18,2782.5451123197267
2006-05-19,2791.8929486444445
2006-05-22,2774.5442378099847
2006-05-23,2761.2606678352467
2006-05-24,2770.193209429856
2006-05-25,2803.0423224706315
2006-05-26,2815.6035509223007
2006-05-29,2815.6035509223007
2006-05-30,2769.123497155889
2006-05-31,2791.2004491186162
2006-06-01,2829.358651421342
2006-06-02,2831.277667476028
2006-06-05,2773.219948544691
2006-06-06,2769.0890467717572
2006-06-07,2745.8760189016148
2006-06-08,2746.02651300346
2006-06-09,2734.0856250977818
2006-06-12,2686.1111665999897
2006-06-13,2664.4062903815275
2006-06-14,2686.597113100752
2006-06-15,2751.8747826016047
2006-06-16,2741.647289059258
2006-06-19,2713.1274794591773
2006-06-20,2708.5476104538056
2006-06-21,2746.5536627657734
2006-06-22,2726.825238417712
2006-06-23,2730.499439351032
2006-06-26,2739.269855676239
2006-06-27,2707.638317922967
2006-06-28,2719.5131878643306
2006-06-29,2787.7987892867664
2006-06-30,2781.6440043765347
2006-07-03,2801.277850323799
2006-07-04,2801.277850323799
2006-07-05,2768.759113058763
2006-07-06,2770.388948765402
2006-07-07,2744.2950797865137
2006-07-10,2740.9061324405875
2006-07-11,2755.66376281353
2006-07-12,2719.9438560503236
2006-07-13,2681.8739523757695
2006-07-14,2664.120484653819
2006-07-17,2660.452230131962
2006-07-18,2660.459900963761
2006-07-19,2710.3808214805185
2006-07-20,2672.5390499154882
2006-07-21,2644.47645538457
2006-07-24,2693.2927617683868
2006-07-25,2714.361312792527
2006-07-26,2705.9921628097663
2006-07-27,2689.8318261146383
2006-07-28,2724.209673874254
2006-07-31,2723.6530188109678
2006-08-01,2702.3150041821386
2006-08-02,2726.982556613612
2006-08-03,2730.827781331466
2006-08-04,2723.32775419906
2006-08-07,2715.51167371962
2006-08-08,2702.378205418954
2006-08-09,2695.032326023304
2006-08-10,2711.2172584260443
2006-08-11,2696.108623002889
2006-08-14,2700.4367892030814
2006-08-15,2745.4818085437623
2006-08-16,2780.3744682696324
2006-08-17,2784.394943709211
2006-08-18,2792.5274488737855
2006-08-21,2778.564029407155
2006-08-22,2777.8893075901074
2006-08-23,2759.3642614865853
2006-08-24,2762.3383104367535
2006-08-25,2765.3818199677953
2006-08-28,2780.7952965475897
2006-08-29,2791.0624781438305
2006-08-30,2799.2422882260544
2006-08-31,2799.641447747108
2006-09-01,2816.4332274919807
2006-09-04,2816.4332274919807
2006-09-05,2823.3728794885083
2006-09-06,2783.9692896334327
2006-09-07,2770.312885387681
2006-09-08,2781.794666255185
2006-09-11,2789.361894521491
2006-09-12,2827.5467851900694
2006-09-13,2837.5082388849646
2006-09-14,2832.2726203097127
2006-09-15,2843.137148518244
2006-09-18,2846.3649526584327
2006-09-19,2835.803044753441
2006-09-20,2855.8164764983476
2006-09-21,2837.6152324762093
2006-09-22,2821.1705636427755
2006-09-25,2850.240391424428
2006-09-26,2873.2057355580055
2006-09-27,2877.925732325541
2006-09-28,2884.1524783526506
2006-09-29,2875.352420385911
2006-10-02,2857.4722912157767
2006-10-03,2861.9163171336013
2006-10-04,2905.1218117393482
2006-10-05,2919.356836899795
2006-10-06,2908.929114589885
2006-10-09,2912.3790252453055
2006-10-10,2918.016892213351
2006-10-11,2907.886123386719
2006-10-12,2941.697746089178
2006-10-13,2947.207066612428
2006-10-16,2957.6892879996494
2006-10-17,2939.858696214844
2006-10-18,2939.694679287412
2006-10-19,2945.996352351557
2006-10-20,2944.56666063903
2006-10-23,2965.3731114501584
2006-10-24,2965.3676801684983
2006-10-25,2974.476932250534
2006-10-26,3000.9836854728433
2006-10-27,2969.9505303038354
2006-10-30,2974.5683022734784
2006-10-31,2976.4937369362647
2006-11-01,2946.6378567043025
2006-11-02,2947.4068351806227
2006-11-03,2941.7487790737127
2006-11-06,2978.131253626894
2006-11-07,2987.0425596959444
2006-11-08,2991.807546272906
2006-11-09,2975.5520521788817
2006-11-10,2982.004506710332
2006-11-13,2989.714767751723
2006-11-14,3016.734605116077
2006-11-15,3031.2352750023183
2006-11-16,3037.8318249389645
2006-11-17,3036.2178272023916
2006-11-20,3037.3223883724904
2006-11-21,3045.439777813791
2006-11-22,3059.6577280469533
2006-11-23,3059.6577280469533
2006-11-24,3050.1540422894464
2006-11-27,2997.579468766465
2006-11-28,3010.35206506435
2006-11-29,3036.9231059585913
2006-11-30,3037.317103063064
2006-12-01,3025.936220436139
2006-12-04,3063.03244619613
2006-12-05,3074.126548392521
2006-12-06,3073.163386099212
2006-12-07,3055.855311694053
2006-12-08,3062.414198410304
2006-12-11,3062.947257735803
2006-12-12,3050.543889679633
2006-12-13,3051.1377192445434
2006-12-14,3078.232218710916
2006-12-15,3077.226065985416
2006-12-18,3061.979723058496
2006-12-19,3065.165842406788
2006-12-20,3058.746742862699
2006-12-21,3044.25742161629
2006-12-22,3027.070005070336
2006-12-25,3027.070005070336
2006-12-26,3035.9635768196786
2006-12-27,3054.4324394511646
2006-12-28,3050.59522528342
2006-12-29,3038.9616027556813
2007-01-01,3038.9616027556813
2007-01-02,3038.9616027556813
2007-01-03,3037.3676071699924
2007-01-04,3054.0089940446205
2007-01-05,3036.58697105784
2007-01-08,3046.6119849340043
2007-01-09,3051.5291267719404
2007-01-10,3068.507746078235
2007-01-11,3097.973340610021
2007-01-12,3116.169534616409
2007-01-15,3116.169534616409
2007-01-16,3118.9906740312817
2007-01-17,3112.889968264199
2007-01-18,3091.382801444914
2007-01-19,3101.2418920355885
2007-01-22,3080.3272526803917
2007-01-23,3087.9000873842688
2007-01-24,3118.8931831364166
2007-01-25,3082.5214759543665
2007-01-26,3075.9324897704087
2007-01-29,3074.7963349846727
2007-01-30,3088.9963098757353
2007-01-31,3113.315781461768
2007-02-01,3125.1455027795405
2007-02-02,3130.3522999287097
2007-02-05,3124.292644126538
2007-02-06,3124.6236577404857
2007-02-07,3137.21699978191
2007-02-08,3135.4789065627165
2007-02-09,3107.8864176262723
2007-02-12,3092.1842228390055
2007-02-13,3112.480160633812
2007-02-14,3142.1797765929355
2007-02-15,3153.0094847041305
2007-02-16,3147.909516467363
2007-02-19,3147.909516467363
2007-02-20,3160.6546471289444
2007-02-21,3162.276333351465
2007-02-22,3163.36169804257
2007-02-23,3153.9826811223047
2007-02-26,3141.68811487696
2007-02-27,3028.890573469421
2007-02-28,3047.626459768684
2007-03-01,3037.7454742209434
2007-03-02,2999.7980062118463
2007-03-05,2973.144467641981
2007-03-06,3018.346519742255
2007-03-07,3013.7149955790924
2007-03-08,3033.634226799342
2007-03-09,3034.5727923861336
2007-03-12,3045.3681744316677
2007-03-13,2986.4119493958606
2007-03-14,3007.6204595307627
2007-03-15,3015.2701486921756
2007-03-16,3007.4198054304998
2007-03-19,3040.1830243400573
2007-03-20,3054.930832127386
2007-03-21,3107.122990046369
2007-03-22,3103.7386915738393
2007-03-23,3104.4058891614527
2007-03-26,3106.4033236122777
2007-03-27,3083.1061497058836
2007-03-28,3058.5429524355304
2007-03-29,3063.3262513505097
2007-03-30,3063.5071138592502
2007-04-02,3071.8778409943384
2007-04-03,3103.8910447688113
2007-04-04,3113.7533760460933
2007-04-05,3125.7802597112786
2007-04-06,3125.7802597112786
2007-04-09,3127.870271389449
2007-04-10,3134.1458762470265
2007-04-11,3112.3601691548106
2007-04-12,3137.290063650719
2007-04-13,3145.5899160624745
2007-04-16,3178.627995476021
2007-04-17,3190.1406001091123
2007-04-18,3184.1607745831657
2007-04-19,3178.8318283292197
2007-04-20,3206.8334879903546
2007-04-23,3205.160415119932
2007-04-24,3208.0501477481525
2007-04-25,3232.7282614128003
2007-04-26,3230.97181361507
2007-04-27,3231.124283592024
2007-04-30,3198.214406518548
2007-05-01,3205.2330808799384
2007-05-02,3232.380874283912
2007-05-03,3242.1350266049894
2007-05-04,3249.232350739622
2007-05-07,3252.228155622215
2007-05-08,3248.8195420394095
2007-05-09,3258.7978033609143
2007-05-10,3213.1529472995367
2007-05-11,3244.1131909852093
2007-05-14,3235.424564666781
2007-05-15,3223.2291984812455
2007-05-16,3253.2500876842983
2007-05-17,3249.884063914301
2007-05-18,3272.539597155233
2007-05-21,3280.468373705031
2007-05-22,3281.4261313266566
2007-05-23,3277.058306365588
2007-05-24,3242.229644579056
2007-05-25,3260.8993133001663
2007-05-28,3260.8993133001663
2007-05-29,3272.0505018774393
2007-05-30,3301.7311273485593
2007-05-31,3307.76587472985
2007-06-01,3320.257410767285
2007-06-04,3330.6731256478615
2007-06-05,3316.5524781958766
2007-06-06,3286.5837407557883
2007-06-07,3227.9995132985223
2007-06-08,3265.662972410077
2007-06-11,3263.488233290511
2007-06-12,3232.1854209425787
2007-06-13,3278.5130889419247
2007-06-14,3299.056957841896
2007-06-15,3321.4106677536115
2007-06-18,3317.7694247675863
2007-06-19,3319.2313367322313
2007-06-20,3285.970741879408
2007-06-21,3308.010021979535
2007-06-22,3272.9894970930186
2007-06-25,3257.342223789396
2007-06-26,3245.8544870968117
2007-06-27,3277.249874999578
2007-06-28,3274.6336826572724
2007-06-29,3268.7831579161502
2007-07-02,3303.516933693606
2007-07-03,3314.301948882424
2007-07-04,3314.301948882424
2007-07-05,3326.4950488140503
2007-07-06,3343.496434546368
2007-07-09,3344.7273189458083
2007-07-10,3305.2255813237775
2007-07-11,3322.7211110029803
2007-07-12,3381.3967699032232
2007-07-13,3388.9510746376336
2007-07-16,3383.2365613737416
2007-07-17,3387.920850427327
2007-07-18,3382.9949971003653
2007-07-19,3403.044585718199
2007-07-20,3367.6135779348047
2007-07-23,3379.2244690640437
2007-07-24,3324.586728616898
2007-07-25,3331.3656432022194
2007-07-26,3265.4142605620177
2007-07-27,3219.73306260732
2007-07-30,3254.445436828726
2007-07-31,3211.5080531706594
2007-08-01,3232.457906424211
2007-08-02,3253.8562585204722
2007-08-03,3180.129033989899
2007-08-06,3237.1665067426575
2007-08-07,3248.7392767544075
2007-08-08,3295.6222197515767
2007-08-09,3213.1480104671177
2007-08-10,3211.244301242637
2007-08-13,3216.7694674690324
2007-08-14,3156.810114811445
2007-08-15,3108.765847499546
2007-08-16,3093.7430893983305
2007-08-17,3155.602822316387
2007-08-20,3158.8250267200156
2007-08-21,3166.272622676139
2007-08-22,3204.887356373198
2007-08-23,3200.6251279440557
2007-08-24,3242.2281265021584
2007-08-27,3220.1091973489524
2007-08-28,3152.4344159782186
2007-08-29,3224.255614245676
2007-08-30,3220.250423902517
2007-08-31,3260.493356071978
2007-09-03,3260.493356071978
2007-09-04,3295.2696018860784
2007-09-05,3265.841035918342
2007-09-06,3279.7729472323704
2007-09-07,3224.4391191176182
2007-09-10,3221.4715709983047
2007-09-11,3264.9269175365307
2007-09-12,3262.527116955565
2007-09-13,3281.081777259154
2007-09-14,3281.9142782456324
2007-09-17,3261.2505994700145
2007-09-18,3346.6805475728133
2007-09-19,3361.8195475806483
2007-09-20,3348.1356813316697
2007-09-21,3365.698688045311
2007-09-24,3359.683141040086
2007-09-25,3365.4965686546398
2007-09-26,3383.4804967438567
2007-09-27,3399.0491241603345
2007-09-28,3395.8037229794795
2007-10-01,3432.8477917730065
2007-10-02,3431.409145833063
2007-10-03,3412.599312156309
2007-10-04,3416.9235542411307
2007-10-05,3455.50660264598
2007-10-08,3452.5674746684326
2007-10-09,3479.2614682164963
2007-10-10,3487.088415959669
2007-10-11,3462.8685303003576
2007-10-12,3490.8593611611186
2007-10-15,3457.6092760447045
2007-10-16,3440.70358219326
2007-10-17,3456.279853799678
2007-10-18,3463.2210007234453
2007-10-19,3370.1693334427346
2007-10-22,3390.105736950223
2007-10-23,3427.5937086622766
2007-10-24,3419.514138663962
2007-10-25,3415.6808193244774
2007-10-26,3456.4952238098867
2007-10-29,3472.6478200809665
2007-10-30,3456.307271050615
2007-10-31,3502.9291931381767
2007-11-01,3434.6798646118673
2007-11-02,3454.9326050955983
2007-11-05,3438.2431421509746
2007-11-06,3477.9847831779693
2007-11-07,3395.853231345027
2007-11-08,3370.364735702622
2007-11-09,3305.7722307881468
2007-11-12,3261.842983963911
2007-11-13,3357.5240356764475
2007-11-14,3332.0269411484096
2007-11-15,3304.165395741274
2007-11-16,3331.6768258026887
2007-11-19,3282.74788213855
2007-11-20,3298.215077276962
2007-11-21,3251.5541508772094
2007-11-22,3251.5541508772094
2007-11-23,3298.9167019304487
2007-11-26,3238.349286369089
2007-11-27,3281.636616428277
2007-11-28,3369.438444518854
2007-11-29,3372.9628995389426
2007-11-30,3377.614210966273
2007-12-03,3360.8524351281485
2007-12-04,3345.8912307781934
2007-12-05,3395.9332417550736
2007-12-06,3444.9232452639512
2007-12-07,3444.181029015671
2007-12-10,3466.60126714384
2007-12-11,3383.6792448195115
2007-12-12,3410.4732403882094
2007-12-13,3414.434422717126
2007-12-14,3374.387582712767
2007-12-17,3314.5995494837944
2007-12-18,3331.4802468133184
2007-12-19,3334.144253488411
2007-12-20,3365.2947163393715
2007-12-21,3420.221108429274
2007-12-24,3446.588538936606
2007-12-25,3446.588538936606
2007-12-26,3452.590280927804
2007-12-27,3403.755535698426
2007-12-28,3407.85728906479
2007-12-31,3382.3171851307225
2008-01-01,3382.3171851307225
2008-01-02,3334.835429552258
2008-01-03,3334.5349960460353
2008-01-04,3232.918755241898
2008-01-07,3230.284410348749
2008-01-08,3170.837201626759
2008-01-09,3214.006427745287
2008-01-10,3236.660676251684
2008-01-11,3180.1231528942717
2008-01-14,3225.549414938165
2008-01-15,3143.786081820144
2008-01-16,3111.678088761373
2008-01-17,3034.3991750163154
2008-01-18,3031.129829141152
2008-01-21,3031.129829141152
2008-01-22,2986.0693732252953
2008-01-23,3022.6433320586452
2008-01-24,3070.1032988489546
2008-01-25,3028.50707332767
2008-01-28,3069.742976708724
2008-01-29,3077.9241443524493
2008-01-30,3063.822161250563
2008-01-31,3112.3943384154627
2008-02-01,3153.87548325065
2008-02-04,3123.610193121921
2008-02-05,3033.8062206205077
2008-02-06,3004.5344696160178
2008-02-07,3025.226988498552
2008-02-08,3035.1630691959626
2008-02-11,3070.6871449666974
2008-02-12,3080.8641106342243
2008-02-13,3131.262442024465
2008-02-14,3088.3980205994676
2008-02-15,3082.005885037857
2008-02-18,3082.005885037857
2008-02-19,3081.5379947217853
2008-02-20,3115.224843581672
2008-02-21,3076.3432167265014
2008-02-22,3095.0661709604688
2008-02-25,3138.2235175805745
2008-02-26,3165.3219059782155
2008-02-27,3162.875490853752
2008-02-28,3144.693389354048
2008-02-29,3065.283122707973
2008-03-03,3068.030502576813
2008-03-04,3061.480627554761
2008-03-05,3087.809547106185
2008-03-06,3028.331678563043
2008-03-07,2999.7447303082167
2008-03-10,2947.9837320986508
2008-03-11,3037.398508752591
2008-03-12,3019.9563781788047
2008-03-13,3041.9304899708122
2008-03-14,2985.2248559819172
2008-03-17,2943.1176817750757
2008-03-18,3055.700717703037
2008-03-19,2974.576806711514
2008-03-20,3024.486969664254
2008-03-21,3024.486969664254
2008-03-24,3090.7549442862946
2008-03-25,3111.1960923340944
2008-03-26,3092.460764041535
2008-03-27,3049.9409271370173
2008-03-28,3028.786101289763
2008-03-31,3049.7896381605906
2008-04-01,3147.984661842176
2008-04-02,3143.2141060786967
2008-04-03,3148.9343476925637
2008-04-04,3162.5251267801714
2008-04-07,3160.4017360050516
2008-04-08,3151.2919089940474
2008-04-09,3128.4138647686996
2008-04-10,3158.8627817385814
2008-04-11,3095.6727835247284
2008-04-14,3092.4503825813163
2008-04-15,3101.7748163039587
2008-04-16,3178.126315206548
2008-04-17,3173.6923355522154
2008-04-18,3244.4392745266614
2008-04-21,3255.4246336302813
2008-04-22,3218.101782195473
2008-04-23,3237.310283224224
2008-04-24,3245.074194350378
2008-04-25,3257.7974419034254
2008-04-28,3256.4553037853016
2008-04-29,3244.020321367539
2008-04-30,3227.7443999489324
2008-05-01,3284.9454171541815
2008-05-02,3290.0526689183716
2008-05-05,3284.2861430016283
2008-05-06,3311.846778389415
2008-05-07,3264.7759207505555
2008-05-08,3288.435728811945
2008-05-09,3273.0454477161206
2008-05-12,3305.418400085635
2008-05-13,3312.7859408145982
2008-05-14,3319.437498910174
2008-05-15,3363.2167356222913
2008-05-16,3373.1319909277245
2008-05-19,3366.045541923598
2008-05-20,3341.4236041531162
2008-05-21,3283.648853083503
2008-05-22,3292.5170444251357
2008-05-23,3259.4119327822177
2008-05-26,3259.4119327822177
2008-05-27,3291.0578454248657
2008-05-28,3313.269571717435
2008-05-29,3327.887682451676
2008-05-30,3343.413092676906
2008-06-02,3312.341973129653
2008-06-03,3301.2131449422827
2008-06-04,3311.2517082266354
2008-06-05,3379.2221430383415
2008-06-06,3286.3689539739557
2008-06-09,3297.6758993743347
2008-06-10,3282.069093630437
2008-06-11,3228.0429464530957
2008-06-12,3239.039055724473
2008-06-13,3293.6859806271
2008-06-16,3300.8558538391094
2008-06-17,3288.7904380795126
2008-06-18,3261.2742348340616
2008-06-19,3278.057903897251
2008-06-20,3216.160082690799
2008-06-23,3222.849927345567
2008-06-24,3197.563622293004
2008-06-25,3216.7666147830987
2008-06-26,3127.370262247951
2008-06-27,3124.1290869106297
2008-06-30,3118.341366756499
2008-07-01,3128.590462992862
2008-07-02,3056.2873736649503
2008-07-03,3050.619177550477
2008-07-04,3050.619177550477
2008-07-07,3041.183584618276
2008-07-08,3076.6525142602095
2008-07-09,3013.0390284841787
2008-07-10,3041.9770058189465
2008-07-11,3017.893630034927
2008-07-14,3009.8691544655717
2008-07-15,2991.2321099664737
2008-07-16,3043.2927124949147
2008-07-17,3063.8223520001798
2008-07-18,3049.325223293998
2008-07-21,3059.162680676869
2008-07-22,3074.24033080288
2008-07-23,3075.2815787834343
2008-07-24,3015.3547564450982
2008-07-25,3042.155244638082
2008-07-28,2995.52977703617
2008-07-29,3050.0298624427655
2008-07-30,3099.587478476135
2008-07-31,3061.8260555416873
2008-08-01,3035.016820909036
2008-08-04,2998.0994230146853
2008-08-05,3073.2773900649636
2008-08-06,3101.115144175498
2008-08-07,3063.087816308509
2008-08-08,3121.496841770217
2008-08-11,3135.2134668119606
2008-08-12,3122.6802783278927
2008-08-13,3130.090665095304
2008-08-14,3144.850955756374
2008-08-15,3151.323815805551
2008-08-18,3111.060992353967
2008-08-19,3089.491107643407
2008-08-20,3106.795422479094
2008-08-21,3114.9218588503854
2008-08-22,3145.3380447563836
2008-08-25,3086.8810324502783
2008-08-26,3095.58880704394
2008-08-27,3119.5214010940545
2008-08-28,3150.4460592413634
2008-08-29,3098.932657508509
2008-09-01,3098.932657508509
2008-09-02,3064.444247010214
2008-09-03,3035.707260302312
2008-09-04,2948.986993832491
2008-09-05,2950.65854079279
2008-09-08,2979.685834378576
2008-09-09,2887.9731898606174
2008-09-10,2918.8933363344136
2008-09-11,2966.257617019044
2008-09-12,2984.841354676267
2008-09-15,2869.445239098476
2008-09-16,2903.1959510666893
2008-09-17,2773.4204978301914
2008-09-18,2864.3556194751213
2008-09-19,2948.2912565520337
2008-09-22,2849.797977166363
2008-09-23,2807.1539991355007
2008-09-24,2807.83599683815
2008-09-25,2848.2947691478794
2008-09-26,2846.58938661404
2008-09-29,2608.703332067958
2008-09-30,2734.063915242666
2008-10-01,2692.316778397861
2008-10-02,2560.799133816599
2008-10-03,2534.3482792261148
2008-10-06,2425.8613614696683
2008-10-07,2295.723008386619
2008-10-08,2285.130310021344
2008-10-09,2153.5175822061397
2008-10-10,2112.57374534827
2008-10-13,2367.828449056158
2008-10-14,2302.9342476266347
2008-10-15,2092.7308895396054
2008-10-16,2186.314503916382
2008-10-17,2184.311465613502
2008-10-20,2279.5255003922002
2008-10-21,2198.914254259674
2008-10-22,2070.9547477674214
2008-10-23,2069.8560747505944
2008-10-24,2003.5022538459248
2008-10-27,1931.4765777235486
2008-10-28,2133.7055997675243
2008-10-29,2134.2906293868027
2008-10-30,2206.033550946773
2008-10-31,2236.088497009302
2008-11-03,2225.1644234412947
2008-11-04,2307.192589729247
2008-11-05,2194.960037220741
2008-11-06,2089.07169246201
2008-11-07,2144.1328535544358
2008-11-10,2118.248632669825
2008-11-11,2062.8718230515806
2008-11-12,1959.4497026896606
2008-11-13,2089.127218952747
2008-11-14,1994.6351393297487
2008-11-17,1943.6068470955709
2008-11-18,1959.2922824148004
2008-11-19,1845.5133087536963
2008-11-20,1731.0569577435253
2008-11-21,1839.8067511819916
2008-11-24,1948.2079208157465
2008-11-25,1949.387384602443
2008-11-26,2019.0978974447585
2008-11-27,2019.0978974447585
2008-11-28,2031.2453449226634
2008-12-01,1869.4582174066927
2008-12-02,1922.1103328249344
2008-12-03,1967.000680311476
2008-12-04,1911.2824534585106
2008-12-05,1978.0203078276168
2008-12-08,2042.6161326689646
2008-12-09,2006.9941908299309
2008-12-10,2030.1432903781958
2008-12-11,1979.4414869031136
2008-12-12,1988.4786971027231
2008-12-15,1973.1073987800212
2008-12-16,2062.636626107121
2008-12-17,2051.0432133281497
2008-12-18,2021.0336111937054
2008-12-19,2029.7407837567434
2008-12-22,1994.4115762016304
2008-12-23,1978.3353755213873
2008-12-24,1985.6547639775808
2008-12-25,1985.6547639775808
2008-12-26,1994.6260100736542
2008-12-29,1984.3285639533588
2008-12-30,2031.1621339742007
2008-12-31,2055.7939610631865
2009-01-01,2055.7939610631865
2009-01-02,2126.02445902703
2009-01-05,2129.115943854761
2009-01-06,2148.5736493180957
2009-01-07,2094.3640267699316
2009-01-08,2101.6466774255873
2009-01-09,2057.1452754293236
2009-01-12,2017.5215699769565
2009-01-13,2022.8512834978342
2009-01-14,1961.234151755216
2009-01-15,1978.9435991735213
2009-01-16,1999.3597380493914
2009-01-19,1999.3597380493914
2009-01-20,1906.4970178597885
2009-01-21,1979.9774875916287
2009-01-22,1955.9451374742055
2009-01-23,1966.0549229223911
2009-01-26,1980.8836995542783
2009-01-27,1999.3525643219075
2009-01-28,2058.0453618144297
2009-01-29,2004.7550412265357
2009-01-30,1962.5951861467815
2009-02-02,1964.1407963331212
2009-02-03,2005.4888203154624
2009-02-04,2001.290135319222
2009-02-05,2041.022654282765
2009-02-06,2088.140246018824
2009-02-09,2086.299185905527
2009-02-10,2004.640018315818
2009-02-11,2015.1606794940271
2009-02-12,2027.882251605395
2009-02-13,2016.3837483297389
2009-02-16,2016.3837483297389
2009-02-17,1940.9355517856436
2009-02-18,1944.861851487211
2009-02-19,1926.0490150950545
2009-02-20,1914.94097373456
2009-02-23,1844.5814047107822
2009-02-24,1904.2483483301748
2009-02-25,1882.1129872414908
2009-02-26,1845.216394443853
2009-02-27,1822.301648653089
2009-03-02,1745.845069711477
2009-03-03,1745.0696676474574
2009-03-04,1792.0280218905484
2009-03-05,1727.7005465015964
2009-03-06,1725.2907396328371
2009-03-09,1700.3201775815714
2009-03-10,1794.3264830627857
2009-03-11,1802.6653614095612
2009-03-12,1862.349197417627
2009-03-13,1873.956653421579
2009-03-16,1861.5298953677095
2009-03-17,1918.1697499989914
2009-03-18,1937.9729733732565
2009-03-19,1927.5729343550026
2009-03-20,1901.1521059210322
2009-03-23,2015.9452906685174
2009-03-24,1984.4779021774857
2009-03-25,1993.436440729704
2009-03-26,2048.04765791844
2009-03-27,2005.4296910123046
2009-03-30,1953.5785730653024
2009-03-31,1972.267191245034
2009-04-01,1995.1712872923813
2009-04-02,2054.0229232127167
2009-04-03,2069.484032863772
2009-04-06,2055.5090102789645
2009-04-07,2009.4151398056408
2009-04-08,2040.4229616441633
2009-04-09,2093.9456791568673
2009-04-10,2093.9456791568673
2009-04-13,2091.435972704761
2009-04-14,2064.960736843636
2009-04-15,2073.3600112357567
2009-04-16,2113.8743533524002
2009-04-17,2119.9549306201206
2009-04-20,2051.1380529611474
2009-04-21,2082.6834083260987
2009-04-22,2075.154176786466
2009-04-23,2087.423739565781
2009-04-24,2125.367663296263
2009-04-27,2112.24424701542
2009-04-28,2107.5181763691257
2009-04-29,2149.673614773633
2009-04-30,2149.815568359844
2009-05-01,2157.5463926899756
2009-05-04,2212.434790268771
2009-05-05,2208.342561884061
2009-05-06,2219.8949105997804
2009-05-07,2189.0742100858815
2009-05-08,2218.650860252302
2009-05-11,2193.1136903556917
2009-05-12,2193.8440027417814
2009-05-13,2143.010540801635
2009-05-14,2160.3776370030705
2009-05-15,2145.1365830194295
2009-05-18,2204.6578843363927
2009-05-19,2206.5235002407826
2009-05-20,2204.1902711505845
2009-05-21,2165.3824017831334
2009-05-22,2164.202929616817
2009-05-25,2164.202929616817
2009-05-26,2221.2907691107225
2009-05-27,2189.292864294397
2009-05-28,2215.8801767050372
2009-05-29,2245.4065205661486
2009-06-01,2310.381935075939
2009-06-02,2316.5287675774093
2009-06-03,2292.882897643659
2009-06-04,2309.4339737658347
2009-06-05,2309.241216902972
2009-06-08,2303.4466093697715
2009-06-09,2318.2526094299524
2009-06-10,2311.500756664947
2009-06-11,2319.1530983883167
2009-06-12,2318.6055750949063
2009-06-15,2269.4533945307408
2009-06-16,2240.9642606593634
2009-06-17,2251.994882793844
2009-06-18,2263.23416399625
2009-06-19,2274.4509393121602
2009-06-22,2211.530347274377
2009-06-23,2212.0217512560907
2009-06-24,2231.584787979834
2009-06-25,2281.6596545245197
2009-06-26,2279.8728865734465
