Date,DENMARK GROWTH
2005-12-12,3678.0648805667415
2005-12-13,3636.8547608451618
2005-12-14,3663.976090668626
2005-12-15,3624.6620834167843
2005-12-16,3660.37329784737
2005-12-19,3674.1128348086545
2005-12-20,3672.477973108835
2005-12-21,3651.4771472531947
2005-12-22,3681.1000954471083
2005-12-23,3760.487381485255
2005-12-26,3760.487381485255
2005-12-27,3791.697130059139
2005-12-28,3792.318260773391
2005-12-29,3791.485810293497
2005-12-30,3763.828644417873
2006-01-02,3833.4679998128377
2006-01-03,3876.029775065362
2006-01-04,3946.5789125382994
2006-01-05,3883.6338722567502
2006-01-06,3881.2124345709403
2006-01-09,3873.597860470169
2006-01-10,3853.48529134231
2006-01-11,3851.644042148019
2006-01-12,3854.0302697575203
2006-01-13,3858.980447196021
2006-01-16,3875.535275277332
2006-01-17,3835.535246124503
2006-01-18,3822.120086488936
2006-01-19,3838.276653722646
2006-01-20,3812.760687685103
2006-01-23,3831.7759083554465
2006-01-24,3885.405080237845
2006-01-25,3890.347019747959
2006-01-26,3906.9042184382324
2006-01-27,3915.389975714936
2006-01-30,3936.3428354780676
2006-01-31,3927.3528882715073
2006-02-01,3993.2221063571274
2006-02-02,4026.4369599664947
2006-02-03,3976.9947870332835
2006-02-06,3972.1386396817334
2006-02-07,3916.6459536180296
2006-02-08,3915.961151700794
2006-02-09,3940.719580027034
2006-02-10,3908.569262300583
2006-02-13,3935.0324323750237
2006-02-14,3930.0435633504335
2006-02-15,3923.295940171042
2006-02-16,3955.2887288460443
2006-02-17,3976.1414680279618
2006-02-20,3986.5045461395844
2006-02-21,3996.345110967769
2006-02-22,3983.571227697805
2006-02-23,4001.0771646042317
2006-02-24,3988.4394482919215
2006-02-27,4011.9611853100414
2006-02-28,3968.3132402876004
2006-03-01,4006.5279144994056
2006-03-02,4027.3520398255505
2006-03-03,4055.3574004625016
2006-03-06,4066.1016510128484
2006-03-07,3994.142361123016
2006-03-08,3992.9499479613314
2006-03-09,4008.405094943269
2006-03-10,4012.4085818241374
2006-03-13,4042.37021287905
2006-03-14,4082.464040385785
2006-03-15,4153.649194399418
2006-03-16,4199.71085990068
2006-03-17,4203.145175534713
2006-03-20,4252.55299774883
2006-03-21,4217.148858218005
2006-03-22,4262.708674877059
2006-03-23,4197.90619261828
2006-03-24,4188.151988440775
2006-03-27,4219.670562742542
2006-03-28,4282.432017066728
2006-03-29,4182.189915976588
2006-03-30,4259.102927896362
2006-03-31,4260.673955316164
2006-04-03,4313.467696478051
2006-04-04,4358.546792438379
2006-04-05,4424.0297938022095
2006-04-06,4447.256578048446
2006-04-07,4363.643751330454
2006-04-10,4344.433803907907
2006-04-11,4321.5378153355305
2006-04-12,4273.736628895431
2006-04-13,4265.844544764544
2006-04-14,4265.844544764544
2006-04-17,4333.728521541013
2006-04-18,4379.123102743426
2006-04-19,4384.53242912296
2006-04-20,4386.568121464097
2006-04-21,4447.325494654245
2006-04-24,4476.095102651563
2006-04-25,4511.990739261546
2006-04-26,4549.257970734344
2006-04-27,4530.43254026008
2006-04-28,4546.822321900614
2006-05-01,4562.24144737786
2006-05-02,4637.759945005172
2006-05-03,4598.771415227604
2006-05-04,4685.110791912504
2006-05-05,4713.417462772523
2006-05-08,4775.713852519029
2006-05-09,4786.597942740973
2006-05-10,4776.274563796628
2006-05-11,4757.053057650473
2006-05-12,4782.085635888881
2006-05-15,4557.226569458064
2006-05-16,4577.311455421747
2006-05-17,4408.095796366832
2006-05-18,4342.545953520401
2006-05-19,4351.682864301569
2006-05-22,4214.361584862842
2006-05-23,4367.7308167319925
2006-05-24,4262.553859728699
2006-05-25,4268.214670327753
2006-05-26,4301.619354476062
2006-05-29,4405.9116563451025
2006-05-30,4363.598009212748
2006-05-31,4328.664022696819
2006-06-01,4348.876132906607
2006-06-02,4427.290266520558
2006-06-05,4430.977562562634
2006-06-06,4303.413973806464
2006-06-07,4264.18352220376
2006-06-08,4047.414214622412
2006-06-09,4108.215971663613
2006-06-12,4050.4141428348416
2006-06-13,3912.6567613528746
2006-06-14,3929.5456295167332
2006-06-15,4069.55675364931
2006-06-16,4051.881937587202
2006-06-19,4087.60481045601
2006-06-20,4077.5230781422492
2006-06-21,4104.105437330479
2006-06-22,4107.497492201174
2006-06-23,4090.245004369786
2006-06-26,4183.887297506799
2006-06-27,4158.362952383871
2006-06-28,4140.609901458594
2006-06-29,4223.634158146075
2006-06-30,4380.964193912529
2006-07-03,4447.012416930475
2006-07-04,4419.209720343468
2006-07-05,4377.290242039001
2006-07-06,4409.913225022718
2006-07-07,4453.8701959568725
2006-07-10,4435.111422879316
2006-07-11,4419.389891892189
2006-07-12,4398.706777860677
2006-07-13,4332.0886701101845
2006-07-14,4317.615207485772
2006-07-17,4201.3748837170415
2006-07-18,4207.390654140433
2006-07-19,4225.331242275922
2006-07-20,4290.473548557752
2006-07-21,4281.185205854382
2006-07-24,4303.8970958923765
2006-07-25,4311.674206580254
2006-07-26,4308.078734600368
2006-07-27,4364.289333088144
2006-07-28,4377.1793507920465
2006-07-31,4364.203351257688
2006-08-01,4375.595356811417
2006-08-02,4569.16755794419
2006-08-03,4589.806429417745
2006-08-04,4671.365861255728
2006-08-07,4621.334715750578
2006-08-08,4616.109612954269
2006-08-09,4647.956158745799
2006-08-10,4604.002395634632
2006-08-11,4615.696297770332
2006-08-14,4696.493967080404
2006-08-15,4747.990866513711
2006-08-16,4764.560098886846
2006-08-17,4770.861545233392
2006-08-18,4762.082418740638
2006-08-21,4764.739956321744
2006-08-22,4742.954890509143
2006-08-23,4726.024514206126
2006-08-24,4644.588686239566
2006-08-25,4630.950682214119
2006-08-28,4656.155818918863
2006-08-29,4646.970347016885
2006-08-30,4753.675603106233
2006-08-31,4751.540334155722
2006-09-01,4754.651154437344
2006-09-04,4770.824299447782
2006-09-05,4721.598804966066
2006-09-06,4747.737950313903
2006-09-07,4699.37144313033
2006-09-08,4705.060179472849
2006-09-11,4678.01974295061
2006-09-12,4671.703138923876
2006-09-13,4742.064233366632
2006-09-14,4798.612052808042
2006-09-15,4746.874877080005
2006-09-18,4794.8842450729835
2006-09-19,4761.392573783279
2006-09-20,4756.143012126586
2006-09-21,4781.785644814205
2006-09-22,4772.181339630014
2006-09-25,4779.744295933132
2006-09-26,4816.585556345638
2006-09-27,4820.293181335588
2006-09-28,4826.191563280539
2006-09-29,4852.2079627982575
2006-10-02,4839.082673896436
2006-10-03,4840.152455530699
2006-10-04,4822.038328505336
2006-10-05,4844.410782199383
2006-10-06,4740.555892584002
2006-10-09,4813.119888596593
2006-10-10,4874.775649588653
2006-10-11,4858.624858760607
2006-10-12,4891.572924444215
2006-10-13,4862.215359050932
2006-10-16,4891.286188944965
2006-10-17,4892.750712561306
2006-10-18,4941.013942985403
2006-10-19,4977.4936347586945
2006-10-20,4966.7646959942895
2006-10-23,4994.868712203408
2006-10-24,4996.187904611343
2006-10-25,5047.86444550732
2006-10-26,5024.49645241398
2006-10-27,4954.912963628954
2006-10-30,4937.6226688709985
2006-10-31,5000.855152606789
2006-11-01,5040.225259039252
2006-11-02,5018.5197267848525
2006-11-03,5021.312066813995
2006-11-06,5054.755533346138
2006-11-07,5088.654156442975
2006-11-08,5022.530289851371
2006-11-09,5081.924291668074
2006-11-10,5060.814469965461
2006-11-13,5055.753861722017
2006-11-14,5081.474242104881
2006-11-15,5099.271504439563
2006-11-16,5104.004109466816
2006-11-17,5080.326728058051
2006-11-20,5091.2304269906
2006-11-21,5100.446333795319
2006-11-22,5285.564158076231
2006-11-23,5302.857559776645
2006-11-24,5324.935470488977
2006-11-27,5246.228757479265
2006-11-28,5197.248544678002
2006-11-29,5292.90495458333
2006-11-30,5332.42781657086
2006-12-01,5374.983298904029
2006-12-04,5457.328730226687
2006-12-05,5578.061509974098
2006-12-06,5539.263934065301
2006-12-07,5523.700534153075
2006-12-08,5544.322267568537
2006-12-11,5554.083416048656
2006-12-12,5609.8886660031785
2006-12-13,5578.95291305504
2006-12-14,5639.622351973866
2006-12-15,5642.727655329887
2006-12-18,5657.796142456967
2006-12-19,5613.874006708346
2006-12-20,5612.901543186251
2006-12-21,5593.771411504674
2006-12-22,5632.689961032169
2006-12-25,5632.689961032169
2006-12-26,5623.361357904204
2006-12-27,5632.665763273346
2006-12-28,5648.407248569338
2006-12-29,5670.7255876989775
2007-01-01,5670.7255876989775
2007-01-02,5783.603006587887
2007-01-03,5755.771558937434
2007-01-04,5616.504682799545
2007-01-05,5625.772342550883
2007-01-08,5621.5386105447615
2007-01-09,5704.762064404981
2007-01-10,5646.9576564286845
2007-01-11,5645.700990794761
2007-01-12,5674.313684392404
2007-01-15,5728.597048427838
2007-01-16,5686.747386070506
2007-01-17,5692.336149458168
2007-01-18,5689.674455992261
2007-01-19,5681.166328473111
2007-01-22,5784.2377378537085
2007-01-23,5830.617055321052
2007-01-24,5822.643345291063
2007-01-25,5756.296917180116
2007-01-26,5672.007850373937
2007-01-29,5675.621015603478
2007-01-30,5659.038107179414
2007-01-31,5800.126375622237
2007-02-01,5906.4366330082585
2007-02-02,6009.905812538921
2007-02-05,5984.218304960131
2007-02-06,6008.23351671128
2007-02-07,6097.229228899583
2007-02-08,6058.025979792961
2007-02-09,6157.903300829172
2007-02-12,6094.407419350066
2007-02-13,6113.68353647991
2007-02-14,6212.664424064277
2007-02-15,6217.508278267926
2007-02-16,6211.680365358489
2007-02-19,6252.295444738995
2007-02-20,6179.8772925572175
2007-02-21,6085.431718542842
2007-02-22,6090.4128324151925
2007-02-23,6086.548660058888
2007-02-26,5963.954920662797
2007-02-27,5828.6821913153935
2007-02-28,5801.965925295394
2007-03-01,5712.006124514256
2007-03-02,5819.081898318616
2007-03-05,5644.778218531785
2007-03-06,5687.197308265267
2007-03-07,5730.517884216969
2007-03-08,5823.559307758645
2007-03-09,5870.3628946574045
2007-03-12,5931.717308586521
2007-03-13,5924.873068511194
2007-03-14,5814.52356723965
2007-03-15,5858.6310328852815
2007-03-16,5907.770030851871
2007-03-19,6027.409489715128
2007-03-20,6048.358713153568
2007-03-21,6104.4719618956415
2007-03-22,6235.281198466572
2007-03-23,6227.056261817973
2007-03-26,6183.290571259378
2007-03-27,6105.347109284058
2007-03-28,6021.617429901385
2007-03-29,6185.060096651016
2007-03-30,6208.939171693841
2007-04-02,6210.302560641794
2007-04-03,6281.074209969205
2007-04-04,6307.55021631018
2007-04-05,6336.48497594988
2007-04-06,6336.48497594988
2007-04-09,6303.026526589212
2007-04-10,6500.092605924063
2007-04-11,6437.973610446877
2007-04-12,6382.402997034093
2007-04-13,6412.976404758485
2007-04-16,6538.824671111663
2007-04-17,6606.669944486489
2007-04-18,6693.780071261746
2007-04-19,6805.009904183306
2007-04-20,6834.770610340121
2007-04-23,6820.582186359752
2007-04-24,6719.211602652918
2007-04-25,6828.964751187057
2007-04-26,6814.0414363311365
2007-04-27,6812.66349505982
2007-04-30,6806.456304436242
2007-05-01,6761.017671812736
2007-05-02,6997.273923848753
2007-05-03,6936.285378778873
2007-05-04,6947.414800117783
2007-05-07,7019.204168507096
2007-05-08,6988.784989486836
2007-05-09,6995.874185624744
2007-05-10,6980.48778677087
2007-05-11,7017.398254544186
2007-05-14,7025.701990216874
2007-05-15,7049.6730152641
2007-05-16,6960.905977183832
2007-05-17,6918.94586150474
2007-05-18,6976.32481694867
2007-05-21,7011.386195277836
2007-05-22,7052.9440966933225
2007-05-23,7153.3026260690085
2007-05-24,7065.668134938807
2007-05-25,7023.782568448215
2007-05-28,7023.782568448215
2007-05-29,7095.266842562754
2007-05-30,7020.42362383881
2007-05-31,7134.267480046395
2007-06-01,7074.80782472165
2007-06-04,7136.773420798317
2007-06-05,7157.440753682905
2007-06-06,6982.28624095642
2007-06-07,6839.943227167532
2007-06-08,6757.322657450378
2007-06-11,6870.805722427083
2007-06-12,6803.153428636946
2007-06-13,6789.945957155457
2007-06-14,6934.0212227331385
2007-06-15,6977.196670568048
2007-06-18,6895.587814538843
2007-06-19,6900.1884709905935
2007-06-20,6943.696746829422
2007-06-21,6995.004301594011
2007-06-22,6972.080119433426
2007-06-25,6913.781846844227
2007-06-26,6912.704464352793
2007-06-27,6898.055446038859
2007-06-28,6953.899984665806
2007-06-29,7104.948026464697
2007-07-02,7214.681212122631
2007-07-03,7332.233415179938
2007-07-04,7305.639341034593
2007-07-05,7294.659765395784
2007-07-06,7310.355746356003
2007-07-09,7326.326853130785
2007-07-10,7366.5294033957825
2007-07-11,7398.801794211276
2007-07-12,7369.484810597847
2007-07-13,7405.6001396108995
2007-07-16,7463.214914229875
2007-07-17,7465.935420056846
2007-07-18,7470.053489498344
2007-07-19,7545.334125204822
2007-07-20,7520.807645421523
2007-07-23,7543.223202747595
2007-07-24,7506.10473065261
2007-07-25,7380.741850301433
2007-07-26,7277.549401537318
2007-07-27,7080.554389881422
2007-07-30,7185.088066229296
2007-07-31,7238.628963453792
2007-08-01,7144.042559167318
2007-08-02,7242.636196972572
2007-08-03,7325.366487948496
2007-08-06,7332.176018409151
2007-08-07,7359.567948002064
2007-08-08,7546.227427835829
2007-08-09,7293.914188531709
2007-08-10,7110.609358000204
2007-08-13,7122.026953683676
2007-08-14,7081.263336971906
2007-08-15,6874.846747327983
2007-08-16,6490.274215112778
2007-08-17,6647.709294000798
2007-08-20,6942.65836041261
2007-08-21,6940.240748154332
2007-08-22,7177.552370955774
2007-08-23,7183.83378512658
2007-08-24,7307.156533339653
2007-08-27,7372.1558808797445
2007-08-28,7183.1097198302305
2007-08-29,7175.540874824709
2007-08-30,7187.68144409421
2007-08-31,7337.397056306761
2007-09-03,7375.403304853436
2007-09-04,7496.798227375878
2007-09-05,7388.702478362523
2007-09-06,7372.843428013976
2007-09-07,7268.4390166482035
2007-09-10,7150.079005122423
2007-09-11,7398.4611123580335
2007-09-12,7437.477858929691
2007-09-13,7516.461401691166
2007-09-14,7549.638865301091
2007-09-17,7386.404292770907
2007-09-18,7469.695318364237
2007-09-19,7692.372281844613
2007-09-20,7765.064232451665
2007-09-21,7836.5841473305345
2007-09-24,7845.396158424618
2007-09-25,7834.385828950403
2007-09-26,7889.657633709344
2007-09-27,8005.386925352257
2007-09-28,7954.179490965402
2007-10-01,8085.309431645342
2007-10-02,8050.444209969032
2007-10-03,8004.026485013853
2007-10-04,7994.072882988682
2007-10-05,8061.404673723528
2007-10-08,8043.933284611993
2007-10-09,8184.90236963661
2007-10-10,8155.970972428857
2007-10-11,8133.86765341728
2007-10-12,8030.247054230469
2007-10-15,8075.820872938529
2007-10-16,7948.273228916451
2007-10-17,8012.029267485611
2007-10-18,7981.3630692706365
2007-10-19,7947.9614161870495
2007-10-22,7741.595741264912
2007-10-23,7998.44996509067
2007-10-24,7923.555822049438
2007-10-25,8086.628356535073
2007-10-26,8137.827955709831
2007-10-29,8123.693523216013
2007-10-30,8090.874723590619
2007-10-31,8279.864015804667
2007-11-01,8201.430179877749
2007-11-02,8156.472127397118
2007-11-05,8122.350599515126
2007-11-06,8404.726613169574
2007-11-07,8523.372403806321
2007-11-08,8459.448489067754
2007-11-09,8411.438456821608
2007-11-12,8267.896202266656
2007-11-13,8173.768341965135
2007-11-14,8253.929534316365
2007-11-15,8046.278669150773
2007-11-16,7822.947996958124
2007-11-19,7612.055411851491
2007-11-20,7967.2218759991165
2007-11-21,7750.460660632149
2007-11-22,7821.782339574673
2007-11-23,7926.270915598674
2007-11-26,8014.360248501594
2007-11-27,7915.810765503117
2007-11-28,8042.505481378548
2007-11-29,8187.837422888655
2007-11-30,8252.484421041898
2007-12-03,8367.708516369305
2007-12-04,8371.355001495896
2007-12-05,8403.588718877716
2007-12-06,8325.275014097853
2007-12-07,8420.94560471507
2007-12-10,8475.45076417132
2007-12-11,8482.560120013814
2007-12-12,8515.392978076758
2007-12-13,8294.135494085433
2007-12-14,8164.626003693056
2007-12-17,7959.006183504864
2007-12-18,7927.85835346992
2007-12-19,7975.332403978093
2007-12-20,8034.455616436848
2007-12-21,8108.170575736688
2007-12-24,8127.187490133438
2007-12-25,8127.187490133438
2007-12-26,8184.538586233172
2007-12-27,8219.324276151572
2007-12-28,8374.243164325551
2007-12-31,8327.446381905129
2008-01-01,8327.446381905129
2008-01-02,8288.652075470816
2008-01-03,8177.684442428645
2008-01-04,7971.820784835761
2008-01-07,7853.287178248453
2008-01-08,7958.374025685226
2008-01-09,7818.791146532323
2008-01-10,7702.765101327631
2008-01-11,7683.85822729548
2008-01-14,7861.273045031714
2008-01-15,7507.736758470514
2008-01-16,7200.5624768185635
2008-01-17,7209.831264673157
2008-01-18,7178.620583540365
2008-01-21,6750.646202863891
2008-01-22,7002.945872993176
2008-01-23,6904.191310071102
2008-01-24,7164.464065459779
2008-01-25,7233.308263175506
2008-01-28,7166.1436091595215
2008-01-29,7321.576758558848
2008-01-30,7421.808141580362
2008-01-31,7337.600351255431
2008-02-01,7486.405968352987
2008-02-04,7703.691312647489
2008-02-05,7482.829887080687
2008-02-06,7474.602923254079
2008-02-07,7307.555707722598
2008-02-08,7313.0259446378295
2008-02-11,7360.6101812432125
2008-02-12,7700.880126121994
2008-02-13,7696.426404956423
2008-02-14,7800.536722356176
2008-02-15,7698.746655974349
2008-02-18,7799.633068604842
2008-02-19,7933.3415316922565
2008-02-20,7765.267654707104
2008-02-21,7937.097607051458
2008-02-22,7907.108176087346
2008-02-25,8073.1265783688605
2008-02-26,8075.513985244231
2008-02-27,8109.894723984834
2008-02-28,8078.960589358887
2008-02-29,8000.0392077776
2008-03-03,7981.220418792983
2008-03-04,7933.916250541517
2008-03-05,8131.432605378888
2008-03-06,8157.295782822271
2008-03-07,8077.140593977514
2008-03-10,7909.820762740007
2008-03-11,7846.523246285158
2008-03-12,7988.949455180715
2008-03-13,7989.443560375737
2008-03-14,7969.27515325146
2008-03-17,7878.910984248197
2008-03-18,8075.070253263493
2008-03-19,7885.756347514548
2008-03-20,7771.59166513878
2008-03-21,7771.59166513878
2008-03-24,7760.524905776597
2008-03-25,8064.896120735765
2008-03-26,8133.709576284187
2008-03-27,8219.604352624625
2008-03-28,8235.185416905306
2008-03-31,8344.749594788695
2008-04-01,8330.354227249261
2008-04-02,8288.776541652674
2008-04-03,8243.734981336125
2008-04-04,8382.812983197537
2008-04-07,8526.8446593121
2008-04-08,8546.44537399572
2008-04-09,8483.058735038783
2008-04-10,8501.602596348694
2008-04-11,8350.151185979203
2008-04-14,8302.94108543286
2008-04-15,8353.12353648627
2008-04-16,8530.59220917654
2008-04-17,8391.83875918503
2008-04-18,8300.466404160543
2008-04-21,8297.197924397591
2008-04-22,8307.1615678278
2008-04-23,8269.638862969678
2008-04-24,8284.707997470734
2008-04-25,8372.707264520195
2008-04-28,8256.45198879809
2008-04-29,8195.778359515532
2008-04-30,8386.632394066604
2008-05-01,8323.167019213473
2008-05-02,8319.295279700407
2008-05-05,8449.109630686125
2008-05-06,8419.778701386238
2008-05-07,8293.765216632653
2008-05-08,8508.208447936964
2008-05-09,8502.765891274732
2008-05-12,8540.124575571728
2008-05-13,8576.959327737619
2008-05-14,8669.884821084168
2008-05-15,8871.44863066472
2008-05-16,9047.782443992246
2008-05-19,9094.04062761949
2008-05-20,9049.581668192159
2008-05-21,9126.498924112062
2008-05-22,8954.681091406794
2008-05-23,9021.484989977527
2008-05-26,9004.575192528788
2008-05-27,8880.698097888058
2008-05-28,8864.54735323455
2008-05-29,8840.297344979046
2008-05-30,9019.669337592559
2008-06-02,8949.294318590531
2008-06-03,8991.316197164906
2008-06-04,8926.386572688363
2008-06-05,8977.05396856108
2008-06-06,8990.095575311714
2008-06-09,9005.632239306857
2008-06-10,8762.897428777445
2008-06-11,8671.2607403489
2008-06-12,8613.141729844105
2008-06-13,8579.844607346135
2008-06-16,8720.938968375842
2008-06-17,8980.44716886389
2008-06-18,8819.187506505785
2008-06-19,8835.880947627727
2008-06-20,8856.38233966266
2008-06-23,8742.074020736476
2008-06-24,8687.389870156525
2008-06-25,8790.68401487614
2008-06-26,8782.444737607011
2008-06-27,8674.026660189022
2008-06-30,8619.80678377924
2008-07-01,8506.101185319505
2008-07-02,8570.849066822368
2008-07-03,8262.904680267013
2008-07-04,8235.427249640226
2008-07-07,8284.240773818998
2008-07-08,8035.196269213005
2008-07-09,8340.421689773242
2008-07-10,8327.709122065195
2008-07-11,8215.763652979851
2008-07-14,8234.832420896862
2008-07-15,8048.286864518569
2008-07-16,7958.83538557765
2008-07-17,8204.452166503186
2008-07-18,8085.776843534374
2008-07-21,8247.630148233498
2008-07-22,8224.149441054784
2008-07-23,8290.436948925071
2008-07-24,8132.392957936134
2008-07-25,8119.926464837376
2008-07-28,8094.172295925189
2008-07-29,8076.401460896616
2008-07-30,8206.741568455402
2008-07-31,8336.569456770805
2008-08-01,8165.399976756354
2008-08-04,8085.669970364638
2008-08-05,8101.906141598133
2008-08-06,8127.3813814634095
2008-08-07,8024.616094550475
2008-08-08,7908.796560982574
2008-08-11,7909.072258112276
2008-08-12,7822.720089330959
2008-08-13,7640.137195564569
2008-08-14,7793.501516308071
2008-08-15,7844.5127452592715
2008-08-18,7814.59884698022
2008-08-19,7620.369946522012
2008-08-20,7693.993312398786
2008-08-21,7808.760612731537
2008-08-22,7872.834990815562
2008-08-25,7825.057208328153
2008-08-26,7735.03345273391
2008-08-27,7880.691092840272
2008-08-28,7972.389313947194
2008-08-29,7922.958190295479
2008-09-01,7826.060068252515
2008-09-02,7828.955397217247
2008-09-03,7602.849777351535
2008-09-04,7362.434582794866
2008-09-05,7099.423407572828
2008-09-08,7231.543851269089
2008-09-09,7012.025174737135
2008-09-10,6905.08174384063
2008-09-11,6732.6384809645815
2008-09-12,7032.573330752118
2008-09-15,6818.124996047069
2008-09-16,6695.833814041099
2008-09-17,6696.95279730459
2008-09-18,6786.110009214218
2008-09-19,7270.62438194441
2008-09-22,7338.530448924918
2008-09-23,7211.292288765672
2008-09-24,7156.4042878446735
2008-09-25,7209.583871989485
2008-09-26,6986.004111375731
2008-09-29,6499.815324008317
2008-09-30,6214.585685388605
2008-10-01,6243.3648523628835
2008-10-02,5916.391847469946
2008-10-03,6115.808965017256
2008-10-06,5372.291447198445
2008-10-07,5405.624029073242
2008-10-08,5147.022366904072
2008-10-09,5194.471776115632
2008-10-10,4805.789771729081
2008-10-13,5336.733670001763
2008-10-14,5497.20780743827
2008-10-15,5156.230295378428
2008-10-16,4872.898944919878
2008-10-17,5027.491242738392
2008-10-20,5202.857227385248
2008-10-21,5067.798626851397
2008-10-22,4578.089327486323
2008-10-23,4415.307470020654
2008-10-24,4116.023484749113
2008-10-27,3940.9281412284745
2008-10-28,3936.424879967277
2008-10-29,4413.313376989863
2008-10-30,4624.275335365697
2008-10-31,4685.123773640943
2008-11-03,4782.047947954211
2008-11-04,5283.691126224358
2008-11-05,5042.691985750514
2008-11-06,4599.291095971971
2008-11-07,4582.550337465233
2008-11-10,4777.8952782636325
2008-11-11,4514.272788581104
2008-11-12,4326.249259435105
2008-11-13,4327.659754512434
2008-11-14,4419.047533129283
2008-11-17,4325.786303096365
2008-11-18,4258.028455795794
2008-11-19,4130.746308888876
2008-11-20,3889.042554125648
2008-11-21,3793.958577158478
2008-11-24,4089.0155332967497
2008-11-25,4250.889665017651
2008-11-26,4197.462099020772
2008-11-27,4358.627652640688
2008-11-28,4405.591208583198
2008-12-01,4256.8114622510675
2008-12-02,4297.390342370887
2008-12-03,4288.5510702004085
2008-12-04,4330.693883016362
2008-12-05,4198.852356231782
2008-12-08,4540.621775010739
2008-12-09,4567.160350104799
2008-12-10,4491.865717716475
2008-12-11,4499.524035709465
2008-12-12,4475.8557955161195
2008-12-15,4595.007731249001
2008-12-16,4612.57735980588
2008-12-17,4829.8192109203965
2008-12-18,4869.783099641845
2008-12-19,4696.047596076999
2008-12-22,4690.375362072788
2008-12-23,4670.062589474745
2008-12-24,4686.543049118307
2008-12-25,4686.543049118307
2008-12-26,4708.772794824867
2008-12-29,4761.674227841514
2008-12-30,4747.550713162957
2008-12-31,4671.567204228095
2009-01-01,4671.567204228095
2009-01-02,4902.8628247839915
2009-01-05,5103.200283176334
2009-01-06,5042.83998849841
2009-01-07,4983.432328225559
2009-01-08,5036.993385988178
2009-01-09,4925.074229658115
2009-01-12,4865.157589058031
2009-01-13,4734.083264877465
2009-01-14,4452.682854837696
2009-01-15,4498.512981577215
2009-01-16,4676.270017898485
2009-01-19,4570.432652820819
2009-01-20,4406.575681607123
2009-01-21,4429.526012489013
2009-01-22,4423.040087591204
2009-01-23,4303.897161799681
2009-01-26,4536.784826475344
2009-01-27,4498.674388118286
2009-01-28,4581.820368558288
2009-01-29,4523.280855423718
2009-01-30,4536.963290931266
2009-02-02,4453.19171075533
2009-02-03,4590.5027687394695
2009-02-04,4629.518896531565
2009-02-05,4546.710853616543
2009-02-06,4668.439820802109
2009-02-09,4745.119544777545
2009-02-10,4675.169266321747
2009-02-11,4559.447408003318
2009-02-12,4538.759485229604
2009-02-13,4708.411287831344
2009-02-16,4658.292945689166
2009-02-17,4488.63998529586
2009-02-18,4401.256466152588
2009-02-19,4457.478219027763
2009-02-20,4340.76450392297
2009-02-23,4407.779895063125
2009-02-24,4306.282013009287
2009-02-25,4205.424458039455
2009-02-26,4323.91591418239
2009-02-27,4147.281782696088
2009-03-02,3963.64580460959
2009-03-03,3826.484645206922
2009-03-04,3906.03253321468
2009-03-05,3753.3892359790875
2009-03-06,3643.1377648280504
2009-03-09,3656.172861526237
2009-03-10,3794.604578196958
2009-03-11,3876.907603192356
2009-03-12,3848.6262191427813
2009-03-13,3890.2222410450327
2009-03-16,3968.3391993274836
2009-03-17,3990.152942928554
2009-03-18,3996.412548028679
2009-03-19,4166.862690972534
2009-03-20,4090.862265755607
2009-03-23,4097.825428643312
2009-03-24,4127.569158829291
2009-03-25,4177.977169717476
2009-03-26,4269.166265781604
2009-03-27,4166.0406785358
2009-03-30,4096.020484786375
2009-03-31,4093.3299845220818
2009-04-01,4242.738527347031
2009-04-02,4439.774971915266
2009-04-03,4194.933995480981
2009-04-06,4271.200119740197
2009-04-07,4168.3649267442215
2009-04-08,4082.306086389345
2009-04-09,4075.6481860179956
2009-04-10,4075.6481860179956
2009-04-13,4110.368816063274
2009-04-14,4161.831915762182
2009-04-15,4119.872227939442
2009-04-16,4358.5321107157615
2009-04-17,4461.344364589092
2009-04-20,4330.691391240433
2009-04-21,4311.004629377402
2009-04-22,4457.797186635935
2009-04-23,4535.258489593379
2009-04-24,4691.324075385145
2009-04-27,4619.03058602264
2009-04-28,4591.634861276155
2009-04-29,4737.811495066256
2009-04-30,4807.592397980697
2009-05-01,4872.847674052377
2009-05-04,5131.885813439585
2009-05-05,5101.527782426104
2009-05-06,5102.332296120553
2009-05-07,5057.530888389166
2009-05-08,5084.540032426942
2009-05-11,5164.547368445039
2009-05-12,5127.568800712569
2009-05-13,5037.895806619998
2009-05-14,5030.099575618411
2009-05-15,5109.304346314309
2009-05-18,5191.763425520673
2009-05-19,5281.29197006234
2009-05-20,5411.969415625472
2009-05-21,5406.064975907247
2009-05-22,5493.012190821411
2009-05-25,5439.6890194433845
2009-05-26,5344.368489997937
2009-05-27,5322.384607411444
2009-05-28,5209.300175382508
2009-05-29,5232.0947950945665
2009-06-01,5232.7911609075045
2009-06-02,5333.256847838885
2009-06-03,5251.827963902619
2009-06-04,5290.055155757179
2009-06-05,5222.9368719725535
2009-06-08,5097.879460029792
2009-06-09,5251.642613954844
2009-06-10,5316.599646821351
2009-06-11,5382.58341447863
2009-06-12,5347.548333241442
2009-06-15,5288.295075258153
2009-06-16,5283.5339622038
2009-06-17,5142.285576665904
2009-06-18,5235.340559905628
2009-06-19,5237.203542767223
2009-06-22,5064.353843011795
2009-06-23,5092.837889425792
2009-06-24,5264.486549090006
2009-06-25,5132.590033896873
