Date,HONG KONG GROWTH
2006-01-24,11524.396771282132
2006-01-25,11548.555056120236
2006-01-26,11514.46122843528
2006-01-27,11671.383536741901
2006-01-30,11670.480772806663
2006-01-31,11670.33032572817
2006-02-01,11604.209918514134
2006-02-02,11570.997554214888
2006-02-03,11386.013979718138
2006-02-06,11478.30688415843
2006-02-07,11463.048961686753
2006-02-08,11385.288858083222
2006-02-09,11373.319292873372
2006-02-10,11361.437117335114
2006-02-13,11300.372275931777
2006-02-14,11370.719986140115
2006-02-15,11362.777887150001
2006-02-16,11394.63228691259
2006-02-17,11376.698464293915
2006-02-20,11488.40794373178
2006-02-21,11477.110907083486
2006-02-22,11470.931926198671
2006-02-23,11574.306276840094
2006-02-24,11573.985840847221
2006-02-27,11648.671929944501
2006-02-28,11549.33681446535
2006-03-01,11528.263834370746
2006-03-02,11594.882118589916
2006-03-03,11565.417078670576
2006-03-06,11514.553403524196
2006-03-07,11338.662140359495
2006-03-08,11271.35537482842
2006-03-09,11273.780116164462
2006-03-10,11243.497569376239
2006-03-13,11333.009396834786
2006-03-14,11325.13808223671
2006-03-15,11485.529356753934
2006-03-16,11488.916035030135
2006-03-17,11514.039307493396
2006-03-20,11584.117931909166
2006-03-21,11583.469427456965
2006-03-22,11416.28884276769
2006-03-23,11520.384200998089
2006-03-24,11573.652375923757
2006-03-27,11738.375768038615
2006-03-28,11746.678267230363
2006-03-29,11671.986073065244
2006-03-30,11738.448755273474
2006-03-31,11679.551002024933
2006-04-03,11853.488730501676
2006-04-04,11876.881087331392
2006-04-05,11877.187229992862
2006-04-06,12123.980311518428
2006-04-07,12132.242686163227
2006-04-10,12153.129390561806
2006-04-11,12137.261134504442
2006-04-12,12001.795664690495
2006-04-13,12061.05853663719
2006-04-14,12061.05853663719
2006-04-17,12061.602717020547
2006-04-18,12176.34690040919
2006-04-19,12345.035882869252
2006-04-20,12511.912617342365
2006-04-21,12594.379439370767
2006-04-24,12564.337912168503
2006-04-25,12437.05064072623
2006-04-26,12427.001935692168
2006-04-27,12456.075497619433
2006-04-28,12441.608891009218
2006-05-01,12442.170530970507
2006-05-02,12633.056569018227
2006-05-03,12751.939899280756
2006-05-04,12738.654592122386
2006-05-05,12739.229722937796
2006-05-08,12889.98571364859
2006-05-09,12777.114579106936
2006-05-10,12638.839491570245
2006-05-11,12792.741278771637
2006-05-12,12678.985913656847
2006-05-15,12318.05012619364
2006-05-16,12247.561921790846
2006-05-17,12391.202963242895
2006-05-18,12135.194225241588
2006-05-19,12151.26676299867
2006-05-22,11821.23170747826
2006-05-23,11772.365441916732
2006-05-24,11736.641087439222
2006-05-25,11659.49201103783
2006-05-26,11855.70040098638
2006-05-29,11883.910518183548
2006-05-30,11807.268638528405
2006-05-31,11807.192537230074
2006-06-01,11670.77778277363
2006-06-02,11769.332916590081
2006-06-05,11844.68399114439
2006-06-06,11851.37384661711
2006-06-07,11649.236700551506
2006-06-08,11304.924659520355
2006-06-09,11365.486093701551
2006-06-12,11368.857082757811
2006-06-13,11024.014221076632
2006-06-14,10885.184960429968
2006-06-15,11039.233632057192
2006-06-16,11375.351171890967
2006-06-19,11257.437678228433
2006-06-20,11144.194296437408
2006-06-21,11125.180137441319
2006-06-22,11300.58172996074
2006-06-23,11300.269370395268
2006-06-26,11309.414161275547
2006-06-27,11264.153849507582
2006-06-28,11188.495741152685
2006-06-29,11381.288376710298
2006-06-30,11713.468141279593
2006-07-03,11770.805717284167
2006-07-04,11803.917624924772
2006-07-05,11690.550363486405
2006-07-06,11778.564104062867
2006-07-07,11757.212593904904
2006-07-10,11808.733925463743
2006-07-11,11719.21390008218
2006-07-12,11723.09571402271
2006-07-13,11610.613134515293
2006-07-14,11472.14656904733
2006-07-17,11330.177912692947
2006-07-18,11383.563116091755
2006-07-19,11359.645994246654
2006-07-20,11619.452675374025
2006-07-21,11602.887791381097
2006-07-24,11596.142249023755
2006-07-25,11635.301313111595
2006-07-26,11690.351389685198
2006-07-27,11842.856974734239
2006-07-28,11824.818626426864
2006-07-31,11874.167687284038
2006-08-01,11847.45197911991
2006-08-02,11914.651445477957
2006-08-03,11927.27762863542
2006-08-04,11764.845133744373
2006-08-07,11763.301959196862
2006-08-08,11825.624216145896
2006-08-09,11994.474382346089
2006-08-10,11924.609795339118
2006-08-11,12001.60533763417
2006-08-14,12074.589430215687
2006-08-15,12076.748942558312
2006-08-16,12252.147766762391
2006-08-17,12269.592032157841
2006-08-18,12320.242534901869
2006-08-21,12171.669976287796
2006-08-22,12227.412369535905
2006-08-23,12198.505002549662
2006-08-24,12084.701212201257
2006-08-25,12078.66792325195
2006-08-28,12047.894458656157
2006-08-29,12157.745536671135
2006-08-30,12259.683858556986
2006-08-31,12411.152538294395
2006-09-01,12503.372144268225
2006-09-04,12598.757169160659
2006-09-05,12525.561681769717
2006-09-06,12441.27792608925
2006-09-07,12386.025879284849
2006-09-08,12449.036875969381
2006-09-11,12275.882252923779
2006-09-12,12337.821130540384
2006-09-13,12443.664740579768
2006-09-14,12457.993165554999
2006-09-15,12535.73146298623
2006-09-18,12669.690019485497
2006-09-19,12726.444142468295
2006-09-20,12755.200771494607
2006-09-21,12853.578588350038
2006-09-22,12794.28375843064
2006-09-25,12732.85413412884
2006-09-26,12624.872462875652
2006-09-27,12701.425315121143
2006-09-28,12711.633311008522
2006-09-29,12727.741668530816
2006-10-02,12727.659999821524
2006-10-03,12785.197324280154
2006-10-04,12794.160941937325
2006-10-05,12953.639141875155
2006-10-06,12945.204117830126
2006-10-09,12836.415853279415
2006-10-10,12896.85696528789
2006-10-11,12841.595376576051
2006-10-12,12838.9979405677
2006-10-13,12889.16820079631
2006-10-16,12894.881185205242
2006-10-17,12888.192841274504
2006-10-18,12877.376362682216
2006-10-19,12876.348862079645
2006-10-20,13009.779791820327
2006-10-23,12996.57565419638
2006-10-24,13044.333446834808
2006-10-25,13017.98419802959
2006-10-26,13133.229303604994
2006-10-27,13090.46055530731
2006-10-30,13096.016099123985
2006-10-31,13032.237837066259
2006-11-01,13175.1685377985
2006-11-02,13305.57466808467
2006-11-03,13345.917112319088
2006-11-06,13400.816033859279
2006-11-07,13512.849163983325
2006-11-08,13428.818351111939
2006-11-09,13485.817875496978
2006-11-10,13484.827430286645
2006-11-13,13483.559490997159
2006-11-14,13514.47592132419
2006-11-15,13702.735618113833
2006-11-16,13770.013415809279
2006-11-17,13794.951277471442
2006-11-20,13651.192211738056
2006-11-21,13731.94353728967
2006-11-22,13926.805407947035
2006-11-23,13826.62336815706
2006-11-24,13757.55554487843
2006-11-27,13790.550240578315
2006-11-28,13420.161944096199
2006-11-29,13498.214464554054
2006-11-30,13716.229574530664
2006-12-01,13564.2197458368
2006-12-04,13697.92182509259
2006-12-05,13845.899371577776
2006-12-06,13982.95053173166
2006-12-07,13904.184810711471
2006-12-08,13859.452267383625
2006-12-11,13916.95052687047
2006-12-12,13849.806650211232
2006-12-13,13758.607385761747
2006-12-14,13948.761379648804
2006-12-15,14167.228693420446
2006-12-18,14258.566312656418
2006-12-19,14096.805856850677
2006-12-20,14213.691022461726
2006-12-21,14150.508269650389
2006-12-22,14183.773584846225
2006-12-25,14183.773584846225
2006-12-26,14180.309057834782
2006-12-27,14300.05708668027
2006-12-28,14517.670355572787
2006-12-29,14607.752266753849
2007-01-01,14607.752266753849
2007-01-02,14871.68057060919
2007-01-03,14802.463154231991
2007-01-04,14513.877404832778
2007-01-05,14704.715822071808
2007-01-08,14659.212389766059
2007-01-09,14721.005889626109
2007-01-10,14478.616116197152
2007-01-11,14431.118165015858
2007-01-12,14628.949273817067
2007-01-15,14888.056571800562
2007-01-16,14889.383008670717
2007-01-17,14921.419750015411
2007-01-18,14988.56804721908
2007-01-19,14998.491339471884
2007-01-22,15217.530837438839
2007-01-23,15205.80301957735
2007-01-24,15072.634648945645
2007-01-25,14927.67836643363
2007-01-26,14734.715466892838
2007-01-29,14767.43662983142
2007-01-30,14818.53253031533
2007-01-31,14597.491066680152
2007-02-01,14838.476808378859
2007-02-02,15063.540282421605
2007-02-05,15007.297041774184
2007-02-06,15147.401214409176
2007-02-07,15165.444437338596
2007-02-08,15293.374146110365
2007-02-09,15309.86250790483
2007-02-12,15299.110455068385
2007-02-13,14891.104605237399
2007-02-14,14938.649287905882
2007-02-15,15140.411378440134
2007-02-16,15184.525069291363
2007-02-19,15185.108099083163
2007-02-20,15183.747765875329
2007-02-21,15092.870890552917
2007-02-22,15176.812267184872
2007-02-23,15140.535967712425
2007-02-26,15048.377374482237
2007-02-27,14757.027641663388
2007-02-28,14243.13877522437
2007-03-01,14063.611748871428
2007-03-02,14085.176304094286
2007-03-05,13436.426315184257
2007-03-06,13743.53559871166
2007-03-07,13769.87297253363
2007-03-08,13947.988657909691
2007-03-09,14188.752142111296
2007-03-12,14288.823536350483
2007-03-13,14221.503552176746
2007-03-14,13816.760477660122
2007-03-15,13867.04908339986
2007-03-16,13838.834734471871
2007-03-19,14050.651123009704
2007-03-20,14174.855772296934
2007-03-21,14326.78324344857
2007-03-22,14438.164514423155
2007-03-23,14430.116892737173
2007-03-26,14484.670882910801
2007-03-27,14443.988186547911
2007-03-28,14283.815000001472
2007-03-29,14374.07713896221
2007-03-30,14402.45164441925
2007-04-02,14447.735928823524
2007-04-03,14617.043407432586
2007-04-04,14817.194281150496
2007-04-05,14817.194281150496
2007-04-06,14817.194281150496
2007-04-09,14814.5407382028
2007-04-10,14935.130502773909
2007-04-11,15036.73910948221
2007-04-12,14935.334549236315
2007-04-13,14857.74719479196
2007-04-16,14999.402248736542
2007-04-17,14967.873931926144
2007-04-18,14884.247767176834
2007-04-19,14655.888747725578
2007-04-20,14818.17724661288
2007-04-23,14915.934106097075
2007-04-24,14877.116233192282
2007-04-25,14877.298218003825
2007-04-26,14939.298933585642
2007-04-27,14894.062778964406
2007-04-30,14734.960929266324
2007-05-01,14732.700518127216
2007-05-02,14855.893909264105
2007-05-03,15030.793728008392
2007-05-04,15138.652796069691
2007-05-07,15147.938954224475
2007-05-08,15068.397732901092
2007-05-09,15219.394951910192
2007-05-10,15205.483987396481
2007-05-11,15020.288360106058
2007-05-14,15321.312832390737
2007-05-15,15217.726421343292
2007-05-16,15302.463998674157
2007-05-17,15354.50904637915
2007-05-18,15214.49314377483
2007-05-21,15233.48493760773
2007-05-22,15173.94090164562
2007-05-23,15170.98537465633
2007-05-24,15170.50059500186
2007-05-25,15013.004397869041
2007-05-28,15022.9547720259
2007-05-29,15023.167949653916
2007-05-30,14922.716751276585
2007-05-31,15115.27472828046
2007-06-01,15097.183507628479
2007-06-04,15104.8108093506
2007-06-05,15136.781849159555
2007-06-06,15099.684484678683
2007-06-07,15099.587148022914
2007-06-08,14857.671902772534
2007-06-11,14927.798455923605
2007-06-12,14907.97040427312
2007-06-13,14890.28913832339
2007-06-14,15042.34050336454
2007-06-15,15069.653218290665
2007-06-18,15370.53722551207
2007-06-19,15370.93045708016
2007-06-20,15404.347494141648
2007-06-21,15603.245371023297
2007-06-22,15552.130821371506
2007-06-25,15466.179743143184
2007-06-26,15464.913339009858
2007-06-27,15405.502657378507
2007-06-28,15617.796844956692
2007-06-29,15607.195007677623
2007-07-02,15611.887819862055
2007-07-03,15922.224587285333
2007-07-04,16147.656683932031
2007-07-05,16277.629272637907
2007-07-06,16464.2271480902
2007-07-09,16745.073448823707
2007-07-10,16722.825909520354
2007-07-11,16523.39786232633
2007-07-12,16560.367140024315
2007-07-13,16801.087837356525
2007-07-16,16638.50214494663
2007-07-17,16629.659553035188
2007-07-18,16514.841246784457
2007-07-19,16572.758274797266
2007-07-20,16809.058292268885
2007-07-23,16884.063304690233
2007-07-24,17064.306774050452
2007-07-25,17050.62109527808
2007-07-26,16990.266012566517
2007-07-27,16485.344797696533
2007-07-30,16503.338666331674
2007-07-31,16728.63117803069
2007-08-01,16255.204318797041
2007-08-02,16167.086768595344
2007-08-03,16114.493579077569
2007-08-06,15655.389976125281
2007-08-07,15717.566936192108
2007-08-08,16182.584926172196
2007-08-09,16259.037496031096
2007-08-10,15935.811141843193
2007-08-13,15895.565409826455
2007-08-14,15923.89162924245
2007-08-15,15385.381151871337
2007-08-16,14857.913152800265
2007-08-17,14473.922623280363
2007-08-20,15172.272870691244
2007-08-21,15450.142175335111
2007-08-22,15919.170399740517
2007-08-23,16448.919789224183
2007-08-24,16342.33483072978
2007-08-27,16722.529710422754
2007-08-28,16622.94189251725
2007-08-29,16274.843996012252
2007-08-30,16697.817694028803
2007-08-31,17137.81655427427
2007-09-03,17192.6691271308
2007-09-04,17333.481320007224
2007-09-05,17630.59916939903
2007-09-06,17584.392154698613
2007-09-07,17810.26157697941
2007-09-10,18180.125246413816
2007-09-11,18159.02480756256
2007-09-12,18433.824693268936
2007-09-13,18620.74623632595
2007-09-14,18812.15798603282
2007-09-17,18494.754564212755
2007-09-18,18467.878948495298
2007-09-19,19224.72404860384
2007-09-20,19296.368189182587
2007-09-21,19560.266215995976
2007-09-24,20159.297303952706
2007-09-25,20059.04784091385
2007-09-26,20064.083747224293
2007-09-27,20478.73848954574
2007-09-28,20622.605791343147
2007-10-01,20619.818845118592
2007-10-02,21337.323417478212
2007-10-03,20638.914773961274
2007-10-04,20129.212213831048
2007-10-05,20908.74239490299
2007-10-08,20913.907900390073
2007-10-09,21306.343059614752
2007-10-10,21423.976615107495
2007-10-11,21501.075074407785
2007-10-12,21343.03290936658
2007-10-15,21437.97972973243
2007-10-16,21069.60210938768
2007-10-17,21129.965021236163
2007-10-18,21315.914327302013
2007-10-19,21315.501798478927
2007-10-22,20781.22213361143
2007-10-23,21235.02473158505
2007-10-24,21283.630765074075
2007-10-25,21843.428795751508
2007-10-26,22520.029457528337
2007-10-29,23160.60272665905
2007-10-30,23014.631182049485
2007-10-31,22680.739051561006
2007-11-01,22989.21064021935
2007-11-02,22432.020621724037
2007-11-05,21553.02687417295
2007-11-06,21923.86248203804
2007-11-07,22353.78537340471
2007-11-08,21897.950285213687
2007-11-09,21819.01649804651
2007-11-12,21141.307326511786
2007-11-13,21268.96991166826
2007-11-14,21896.316137148806
2007-11-15,21688.681185809048
2007-11-16,20849.662515019558
2007-11-19,20899.954419173606
2007-11-20,20977.308343959234
2007-11-21,20220.866434037023
2007-11-22,19573.84816654041
2007-11-23,19937.560739811528
2007-11-26,20742.570539714023
2007-11-27,20643.22281954001
2007-11-28,20940.706761882808
2007-11-29,21894.02522858473
2007-11-30,21965.368996939746
2007-12-03,22072.648181443084
2007-12-04,22179.99124394362
2007-12-05,22328.345953613025
2007-12-06,22320.704102178683
2007-12-07,21621.850463253308
2007-12-10,21511.775782268876
2007-12-11,22154.853200298123
2007-12-12,21558.647823477928
2007-12-13,21145.14161216358
2007-12-14,21121.446167663857
2007-12-17,20213.45113386368
2007-12-18,20298.686071022577
2007-12-19,20555.643340972118
2007-12-20,20569.63633037812
2007-12-21,21239.603705376794
2007-12-24,21550.604650939717
2007-12-25,21550.604650939717
2007-12-26,21543.290004468377
2007-12-27,21451.740475531606
2007-12-28,21176.810998418547
2007-12-31,21660.649628836072
2008-01-01,21660.649628836072
2008-01-02,21480.882252666706
2008-01-03,21093.077359632574
2008-01-04,21544.260495580067
2008-01-07,21255.43335071264
2008-01-08,21014.137337103304
2008-01-09,21233.127986857893
2008-01-10,20809.709688729617
2008-01-11,20417.67461003699
2008-01-14,19827.87491705229
2008-01-15,19404.444930220874
2008-01-16,18401.84273439856
2008-01-17,18793.133072882552
2008-01-18,18889.57015179345
2008-01-21,17861.91948068802
2008-01-22,16626.517380203222
2008-01-23,17897.066803747293
2008-01-24,17833.969878789332
2008-01-25,19036.498235547166
2008-01-28,18258.764815177587
2008-01-29,18513.112767742943
2008-01-30,17981.628908302715
2008-01-31,18106.899703657917
2008-02-01,18146.46164705861
2008-02-04,18714.226550422223
2008-02-05,18421.943072167123
2008-02-06,17555.186042253124
2008-02-07,17557.773975075655
2008-02-08,17558.44921347638
2008-02-11,17079.131136148804
2008-02-12,17339.162157426657
2008-02-13,17324.520072329327
2008-02-14,18001.99996105138
2008-02-15,18040.380583349168
2008-02-18,17777.597090788575
2008-02-19,17939.778043952116
2008-02-20,17527.195349635167
2008-02-21,17370.874716609327
2008-02-22,16982.876242024573
2008-02-25,16878.924506527943
2008-02-26,17334.37627377659
2008-02-27,17836.548727631274
2008-02-28,18006.721312600584
2008-02-29,17769.45028742287
2008-03-03,17289.116241587377
2008-03-04,16954.884205936607
2008-03-05,16816.727922390368
2008-03-06,16970.60954954595
2008-03-07,16342.82873970769
2008-03-10,16213.103021877194
2008-03-11,16328.730484268795
2008-03-12,16649.78854245916
2008-03-13,15795.890243014283
2008-03-14,15695.444393730906
2008-03-17,14834.493507613437
2008-03-18,14759.451431979234
2008-03-19,15181.573822392118
2008-03-20,14623.34995646734
2008-03-21,14623.34995646734
2008-03-24,14620.436227060016
2008-03-25,15605.892371750942
2008-03-26,15825.523995640104
2008-03-27,15916.182546934524
2008-03-28,16316.060875873212
2008-03-31,16137.367891841746
2008-04-01,16134.707118065533
2008-04-02,16785.06019667088
2008-04-03,17100.823805005977
2008-04-04,17101.921320235997
2008-04-07,17113.07585829146
2008-04-08,17031.812844951022
2008-04-09,16604.58060158935
2008-04-10,16621.65036658042
2008-04-11,16834.449294217917
2008-04-14,16263.460480031188
2008-04-15,16182.055396188927
2008-04-16,16179.672696066695
2008-04-17,16548.900601747624
2008-04-18,16517.436767119292
2008-04-21,16992.793098485352
2008-04-22,17203.309404161082
2008-04-23,17341.214604218614
2008-04-24,17758.430258970006
2008-04-25,17768.793658756094
2008-04-28,17835.693491092752
2008-04-29,18018.148169963522
2008-04-30,17869.50723240693
2008-05-01,17872.602710514748
2008-05-02,18499.763805476774
2008-05-05,18476.161920828396
2008-05-06,18482.45556946596
2008-05-07,17993.355161446103
2008-05-08,17793.49654193811
2008-05-09,17552.821526604414
2008-05-12,17554.17238443646
2008-05-13,17888.985714505605
2008-05-14,17823.542647676994
2008-05-15,17841.652697090285
2008-05-16,17728.275027165644
2008-05-19,17672.426966356965
2008-05-20,17270.434041008397
2008-05-21,17317.94416642422
2008-05-22,16963.215097136712
2008-05-23,16974.791226881374
2008-05-26,16869.545800073513
2008-05-27,16951.726692163164
2008-05-28,16925.18018705842
2008-05-29,16936.634626175208
2008-05-30,17034.40183762412
2008-06-02,17105.073285846764
2008-06-03,16854.00507372802
2008-06-04,16729.116005631444
2008-06-05,16821.578896487503
2008-06-06,16827.551213856892
2008-06-09,16829.59829567053
2008-06-10,16192.864574599775
2008-06-11,16149.753994778095
2008-06-12,15834.985968524872
2008-06-13,15591.702432881539
2008-06-16,15840.019635618224
2008-06-17,15829.308039123984
2008-06-18,16026.300721004825
2008-06-19,15669.936342662639
2008-06-20,15693.01634927345
2008-06-23,15542.87584506928
2008-06-24,15301.89224795009
2008-06-25,15241.29228058345
2008-06-26,15071.770443556261
2008-06-27,14734.608602425722
2008-06-30,14698.404339405142
2008-07-01,14696.048433238182
2008-07-02,14376.608146866074
2008-07-03,14014.89679485342
2008-07-04,14222.842236285644
2008-07-07,14534.30820344416
2008-07-08,14025.487295934417
2008-07-09,14208.275312373611
2008-07-10,14157.126718409932
2008-07-11,14460.94205462369
2008-07-14,14272.588474319307
2008-07-15,13703.412145963906
2008-07-16,13783.406622829963
2008-07-17,14010.870289738295
2008-07-18,14131.981424598995
2008-07-21,14568.834995390192
2008-07-22,14548.579112415855
2008-07-23,14897.618832551068
2008-07-24,14901.245123450268
2008-07-25,14705.032195552769
2008-07-28,14702.419923548867
2008-07-29,14316.330314558087
2008-07-30,14539.428159174304
2008-07-31,14532.193282578028
2008-08-01,14516.822131862302
2008-08-04,14273.511604509225
2008-08-05,13816.131527578802
2008-08-06,13816.220036922468
2008-08-07,13842.192501251877
2008-08-08,13838.135529796027
2008-08-11,13873.858884889689
2008-08-12,14021.195016324345
2008-08-13,13824.98505517444
2008-08-14,13700.491651031884
2008-08-15,13527.777765469657
2008-08-18,13262.065946054865
2008-08-19,12824.780117324408
2008-08-20,13121.244420223782
2008-08-21,12828.320523866712
2008-08-22,12828.567013769947
2008-08-25,13275.979300920575
2008-08-26,13319.36640021462
2008-08-27,13578.746665899147
2008-08-28,13141.174014820857
2008-08-29,13365.092813607087
2008-09-01,13009.144193653668
2008-09-02,13108.804860788145
2008-09-03,12882.654255921296
2008-09-04,12722.135707534855
2008-09-05,12357.501306194883
2008-09-08,12867.796384860625
2008-09-09,12661.419110929619
2008-09-10,12329.922212757077
2008-09-11,12056.439684183582
2008-09-12,12135.019538764012
2008-09-15,12140.702477090479
2008-09-16,11636.738012716894
2008-09-17,11369.610489526087
2008-09-18,11248.115428002808
2008-09-19,11860.457704657345
2008-09-22,11923.062653586612
2008-09-23,11351.044878818457
2008-09-24,11264.372561371594
2008-09-25,11247.222823839737
2008-09-26,11027.831921820578
2008-09-29,10599.929856897981
2008-09-30,10510.682977897159
2008-10-01,10507.908603656237
2008-10-02,10441.325388838162
2008-10-03,10200.764518939499
2008-10-06,9748.675641653728
2008-10-07,9744.912957508042
2008-10-08,8998.895540322992
2008-10-09,9290.710856075899
2008-10-10,8529.073406820953
2008-10-13,9303.87280078495
2008-10-14,9841.800703482346
2008-10-15,9308.8057570793
2008-10-16,8857.988035680897
2008-10-17,8527.604805086714
2008-10-20,8945.586303197917
2008-10-21,8898.720060039324
2008-10-22,8520.822772271184
2008-10-23,8194.207189335748
2008-10-24,7777.285345261836
2008-10-27,6879.314202186689
2008-10-28,7567.610750968235
2008-10-29,7904.561827064885
2008-10-30,8801.551560897626
2008-10-31,8558.357325190082
2008-11-03,8820.049146944171
2008-11-04,8740.874101821364
2008-11-05,9125.479476390583
2008-11-06,8578.136652326863
2008-11-07,8877.739961654286
2008-11-10,8853.262964856645
2008-11-11,8362.876019253868
2008-11-12,8351.543149671144
2008-11-13,7872.971622424559
2008-11-14,7947.414330211979
2008-11-17,7865.8231144142865
2008-11-18,7483.507912581579
2008-11-19,7339.475123957539
2008-11-20,7030.399896159008
2008-11-21,7210.692723567141
2008-11-24,7109.098861198991
2008-11-25,7397.704062022129
2008-11-26,7724.169855199108
2008-11-27,7717.81420710923
2008-11-28,8017.78775888378
2008-12-01,8011.022031701406
2008-12-02,7664.629255546339
2008-12-03,7541.384604075107
2008-12-04,7474.801161282221
2008-12-05,7584.893959975311
2008-12-08,8261.562526784679
2008-12-09,8213.789849477418
2008-12-10,8736.97156640537
2008-12-11,8852.181306043
2008-12-12,8415.63194604869
2008-12-15,8638.307765237185
2008-12-16,8668.408232913991
2008-12-17,8694.993676292774
2008-12-18,8827.919356605526
2008-12-19,8678.338165595183
2008-12-22,8427.052018526163
2008-12-23,8254.23388720061
2008-12-24,8275.802073506215
2008-12-25,8275.802073506215
2008-12-26,8276.229192388511
2008-12-29,8331.535015464982
2008-12-30,8200.374028246297
2008-12-31,8302.0954376802
2009-01-01,8302.0954376802
2009-01-02,8591.537911542746
2009-01-05,8882.212758167983
2009-01-06,9038.747282042676
2009-01-07,9016.70492779707
2009-01-08,8709.46341574082
2009-01-09,8685.025489921802
2009-01-12,8546.262735109129
2009-01-13,8362.455804864881
2009-01-14,8375.87056634956
2009-01-15,8051.72677684261
2009-01-16,8139.213976819107
2009-01-19,8302.594885868873
2009-01-20,8155.634182407762
2009-01-21,7965.39252527478
2009-01-22,7997.4614685787155
2009-01-23,8010.3979126182385
2009-01-26,8010.707732688346
2009-01-27,8007.404220343204
2009-01-28,8008.487884953847
2009-01-29,8234.237512533675
2009-01-30,8454.78139005595
2009-02-02,8190.405195283669
2009-02-03,7977.066316548441
2009-02-04,8045.293296991805
2009-02-05,7913.73505189705
2009-02-06,8082.104814772807
2009-02-09,8205.264621363847
2009-02-10,8200.282313969512
2009-02-11,8092.9098138682
2009-02-12,7998.012793717065
2009-02-13,8130.005397233979
2009-02-16,8117.686890106459
2009-02-17,7926.172839672268
2009-02-18,8020.011975894818
2009-02-19,8006.2647186130625
2009-02-20,7827.203342223967
2009-02-23,8161.276770848398
2009-02-24,7923.770641474011
2009-02-25,8015.453584175538
2009-02-26,7989.528608861717
2009-02-27,7961.700325306225
2009-03-02,7597.957193944916
2009-03-03,7599.596515606979
2009-03-04,7813.6864885409295
2009-03-05,7653.838708682638
2009-03-06,7463.174637009306
2009-03-09,7288.01595267515
2009-03-10,7370.039194906115
2009-03-11,7545.157686668908
2009-03-12,7579.258235861245
2009-03-13,7891.284403980479
2009-03-16,8115.246301007551
2009-03-17,8016.048824234915
2009-03-18,8130.146464567841
2009-03-19,8244.988588686156
2009-03-20,8167.388903424577
2009-03-23,8577.065476295285
2009-03-24,8840.599688703982
2009-03-25,8695.538014676104
2009-03-26,8851.507407135854
2009-03-27,8803.51283098702
2009-03-30,8444.569187486328
2009-03-31,8484.074895217822
2009-04-01,8456.275525125697
2009-04-02,9107.460486584632
2009-04-03,9233.655024534119
2009-04-06,9457.340750640067
2009-04-07,9439.965947637373
2009-04-08,9199.840369591413
2009-04-09,9340.860917293925
2009-04-10,9340.860917293925
2009-04-13,9340.619876814537
2009-04-14,9753.477861536958
2009-04-15,9719.399533641375
2009-04-16,9711.820523163698
2009-04-17,9838.164478061533
2009-04-20,9962.855149769806
2009-04-21,9750.228581760155
2009-04-22,9581.17458296545
2009-04-23,9808.524043276739
2009-04-24,9886.282550651287
2009-04-27,9599.548354966548
2009-04-28,9346.119100441038
2009-04-29,9622.607472340764
2009-04-30,10121.782480870885
2009-05-01,10121.9130836732
2009-05-04,10616.520843702843
2009-05-05,10618.477820510774
2009-05-06,10874.971366028101
2009-05-07,11033.558451518946
2009-05-08,10991.968236643941
2009-05-11,10805.875522366694
2009-05-12,10808.346120584534
2009-05-13,10935.066495651356
2009-05-14,10538.402988683427
2009-05-15,10685.479304748564
2009-05-18,10943.006973560307
2009-05-19,11173.482865799226
2009-05-20,11106.153143111853
2009-05-21,10875.155108771658
2009-05-22,10906.267902193442
2009-05-25,11143.669451982127
2009-05-26,11153.523912327142
2009-05-27,11720.331470205208
2009-05-28,11720.482650545488
2009-05-29,11810.10811844891
2009-06-01,12172.029382268207
2009-06-02,11979.595618675035
2009-06-03,12192.92476822887
2009-06-04,12131.210304341455
2009-06-05,12309.379172164741
2009-06-08,11850.642751483783
2009-06-09,11708.802284023981
2009-06-10,12026.0057296799
2009-06-11,11861.50656664961
2009-06-12,11915.231207035842
2009-06-15,11642.33838335443
2009-06-16,11367.23685881525
2009-06-17,11263.723310007997
2009-06-18,11170.388041016913
2009-06-19,11267.476335574709
2009-06-22,11379.756831973365
2009-06-23,11082.962392699481
2009-06-24,11295.185292347438
2009-06-25,11624.964944177198
2009-06-26,11905.12203383241
2009-06-29,11825.55811813108
2009-06-30,11524.695202377696
2009-07-01,11524.620850464802
2009-07-02,11415.437997422772
2009-07-03,11394.979718776161
2009-07-06,11332.330104173468
2009-07-07,11297.591054671448
2009-07-08,11161.280426300315
2009-07-09,11209.933022934938
2009-07-10,11256.502500353448
2009-07-13,10992.872416692777
2009-07-14,11365.63586891359
2009-07-15,11773.701982699204
2009-07-16,11805.07526783494
2009-07-17,12107.570778257805
2009-07-20,12579.942041309576
2009-07-21,12649.723220050777
2009-07-22,12547.118527962186
2009-07-23,13000.466398497907
2009-07-24,12920.585609171525
2009-07-27,13162.377369904887
2009-07-28,13357.033453426571
2009-07-29,12979.410657114708
2009-07-30,13118.323410116865
2009-07-31,13377.140382155103
2009-08-03,13500.111488284909
2009-08-04,13424.66682665734
2009-08-05,13154.572414710363
2009-08-06,13237.196672994365
2009-08-07,12794.72832875441
2009-08-10,13056.109075805545
2009-08-11,13285.686053357174
2009-08-12,12961.587095261588
2009-08-13,13141.983513856945
2009-08-14,13266.936003846486
2009-08-17,12801.714367919874
2009-08-18,12964.608687077263
2009-08-19,12732.308414925787
