Date,FRANCE GROWTH
2006-02-13,2172.4121483364065
2006-02-14,2170.9731861323007
2006-02-15,2173.7162860593107
2006-02-16,2178.1443849457323
2006-02-17,2193.410051866672
2006-02-20,2182.9559601274605
2006-02-21,2175.302489469402
2006-02-22,2181.6305669894678
2006-02-23,2193.927994148425
2006-02-24,2189.9914288871823
2006-02-27,2197.447676790942
2006-02-28,2173.861424376144
2006-03-01,2198.8796192377827
2006-03-02,2195.975792566807
2006-03-03,2196.184125375157
2006-03-06,2207.8114834992493
2006-03-07,2180.8131109794895
2006-03-08,2179.4076245126885
2006-03-09,2201.0630353255874
2006-03-10,2218.5971642050004
2006-03-13,2243.2155886236133
2006-03-14,2256.32449232254
2006-03-15,2260.9109411227014
2006-03-16,2282.70410231383
2006-03-17,2288.93415407986
2006-03-20,2289.6326446576527
2006-03-21,2271.873576512202
2006-03-22,2315.9042486483463
2006-03-23,2294.060503853489
2006-03-24,2313.6625163817366
2006-03-27,2292.954969446247
2006-03-28,2299.5987899519737
2006-03-29,2297.827975321768
2006-03-30,2344.487767087314
2006-03-31,2330.64400267135
2006-04-03,2343.397070550132
2006-04-04,2351.591515138238
2006-04-05,2357.0561271891033
2006-04-06,2348.802501631983
2006-04-07,2310.89956758984
2006-04-10,2316.616095718457
2006-04-11,2290.972780273148
2006-04-12,2275.8314501268005
2006-04-13,2277.921186972265
2006-04-14,2277.921186972265
2006-04-17,2314.1010991117923
2006-04-18,2311.778686562743
2006-04-19,2343.0620374788186
2006-04-20,2364.0308436929117
2006-04-21,2386.6751030299997
2006-04-24,2382.58990924375
2006-04-25,2388.7442445439433
2006-04-26,2398.553108559109
2006-04-27,2397.743645109341
2006-04-28,2393.870975310694
2006-05-01,2398.051911400626
2006-05-02,2420.261588048156
2006-05-03,2392.1233771776897
2006-05-04,2427.6710299482975
2006-05-05,2455.8588069637176
2006-05-08,2449.3776119646286
2006-05-09,2472.2398820757503
2006-05-10,2467.2032749062614
2006-05-11,2459.83995437
2006-05-12,2427.0152348856896
2006-05-15,2379.949746123345
2006-05-16,2394.7975994343974
2006-05-17,2319.5301153717496
2006-05-18,2322.8712707046466
2006-05-19,2305.2277845228064
2006-05-22,2271.1872254784275
2006-05-23,2334.854996005713
2006-05-24,2288.639553640129
2006-05-25,2326.8430076627074
2006-05-26,2365.4302088806485
2006-05-29,2365.8876908783855
2006-05-30,2332.5886563353592
2006-05-31,2340.1623430323893
2006-06-01,2342.801239034572
2006-06-02,2374.6171804941423
2006-06-05,2360.1481737157783
2006-06-06,2283.336602969222
2006-06-07,2290.4360623742073
2006-06-08,2201.67506791459
2006-06-09,2239.933321730391
2006-06-12,2213.693645397224
2006-06-13,2165.5992664733294
2006-06-14,2175.322203443644
2006-06-15,2232.8384098342754
2006-06-16,2215.750435784329
2006-06-19,2215.4052290645377
2006-06-20,2234.5468105406217
2006-06-21,2252.1477417757674
2006-06-22,2257.928155444647
2006-06-23,2263.856571389634
2006-06-26,2266.2287280992514
2006-06-27,2260.03664472898
2006-06-28,2245.4195187919972
2006-06-29,2292.319189246869
2006-06-30,2378.6887125979856
2006-07-03,2389.4821987901673
2006-07-04,2386.1407803210527
2006-07-05,2340.43163175204
2006-07-06,2370.799132634897
2006-07-07,2378.4499166283395
2006-07-10,2373.1593486690103
2006-07-11,2346.1671251155203
2006-07-12,2348.0971705242405
2006-07-13,2313.1834832202458
2006-07-14,2278.7312701447727
2006-07-17,2236.4394357670085
2006-07-18,2215.886046917771
2006-07-19,2278.6309274080854
2006-07-20,2305.577734163944
2006-07-21,2294.007547674958
2006-07-24,2324.5636748447323
2006-07-25,2335.0685972330475
2006-07-26,2344.2283010610713
2006-07-27,2376.870211838895
2006-07-28,2390.061024479781
2006-07-31,2382.8566006629267
2006-08-01,2351.0828111280343
2006-08-02,2384.196855557192
2006-08-03,2361.39963637302
2006-08-04,2383.7038705843397
2006-08-07,2344.3349510010307
2006-08-08,2336.471162140522
2006-08-09,2361.1518690614294
2006-08-10,2315.4335345391096
2006-08-11,2318.036206779629
2006-08-14,2339.753436670721
2006-08-15,2380.413185978993
2006-08-16,2405.147932351814
2006-08-17,2411.2171640348083
2006-08-18,2396.0622613220794
2006-08-21,2401.7245321554274
2006-08-22,2399.878822768944
2006-08-23,2385.1690758906116
2006-08-24,2397.1430419609596
2006-08-25,2387.3184352329595
2006-08-28,2411.456979320379
2006-08-29,2410.774049178358
2006-08-30,2440.1060335916036
2006-08-31,2428.3610413077286
2006-09-01,2437.7319861746555
2006-09-04,2450.7907735628355
2006-09-05,2424.771186442503
2006-09-06,2392.2951225092593
2006-09-07,2358.244299015664
2006-09-08,2350.41937024742
2006-09-11,2342.4728026324187
2006-09-12,2373.5022577575855
2006-09-13,2375.654834674433
2006-09-14,2380.4796786565794
2006-09-15,2370.4859378275905
2006-09-18,2382.4248336053597
2006-09-19,2378.641771234517
2006-09-20,2401.778117137264
2006-09-21,2412.17162227675
2006-09-22,2405.0856438198816
2006-09-25,2390.2312328782873
2006-09-26,2411.95185657998
2006-09-27,2426.3703024926417
2006-09-28,2436.022479910574
2006-09-29,2432.4779884512927
2006-10-02,2442.7428024602555
2006-10-03,2426.5790873214155
2006-10-04,2421.3829721128795
2006-10-05,2434.23844798707
2006-10-06,2407.4556960258556
2006-10-09,2412.342871826906
2006-10-10,2407.78413994408
2006-10-11,2411.4840372154886
2006-10-12,2417.4441742573686
2006-10-13,2408.518153606927
2006-10-16,2423.9436572361683
2006-10-17,2413.8040598874427
2006-10-18,2434.1136957649996
2006-10-19,2447.184880741234
2006-10-20,2458.8684435347113
2006-10-23,2461.8358214465547
2006-10-24,2464.181616483759
2006-10-25,2480.3556365734767
2006-10-26,2495.8839617633425
2006-10-27,2479.7771412182
2006-10-30,2469.1841344513036
2006-10-31,2468.2241724049513
2006-11-01,2480.2474336162704
2006-11-02,2456.394281607474
2006-11-03,2456.038144789742
2006-11-06,2489.4263872063466
2006-11-07,2521.9668325829334
2006-11-08,2517.582337833478
2006-11-09,2538.051704283477
2006-11-10,2548.1651047228443
2006-11-13,2561.892271464932
2006-11-14,2554.6615001701343
2006-11-15,2570.24970145124
2006-11-16,2574.1271454981775
2006-11-17,2553.5899008237952
2006-11-20,2558.526348272808
2006-11-21,2567.804198814932
2006-11-22,2593.538761604151
2006-11-23,2588.354963525462
2006-11-24,2602.331306256513
2006-11-27,2572.7716529667923
2006-11-28,2573.729546521935
2006-11-29,2613.2258132411166
2006-11-30,2604.478828758164
2006-12-01,2581.6325604683766
2006-12-04,2602.3514439440905
2006-12-05,2628.1125088166227
2006-12-06,2624.274178188771
2006-12-07,2635.627404534923
2006-12-08,2648.6944095005574
2006-12-11,2643.0713584432724
2006-12-12,2651.4363624670123
2006-12-13,2670.721420550981
2006-12-14,2675.4495558181316
2006-12-15,2672.467351392407
2006-12-18,2662.715690550975
2006-12-19,2661.607741171285
2006-12-20,2678.2753301249304
2006-12-21,2676.5483762442605
2006-12-22,2647.5043781111667
2006-12-25,2647.5043781111667
2006-12-26,2643.3788154376625
2006-12-27,2676.4706640559007
2006-12-28,2672.0669268094753
2006-12-29,2696.929520934381
2007-01-01,2696.929520934381
2007-01-02,2739.9857862431354
2007-01-03,2713.092805205948
2007-01-04,2667.850264862342
2007-01-05,2618.6776091736533
2007-01-08,2624.0046122037766
2007-01-09,2616.2281341089174
2007-01-10,2595.167451329237
2007-01-11,2629.7021767027964
2007-01-12,2637.0067986728377
2007-01-15,2635.7656488462494
2007-01-16,2618.930682219912
2007-01-17,2616.0290069471635
2007-01-18,2609.51479619935
2007-01-19,2630.2948407156487
2007-01-22,2625.9206286226813
2007-01-23,2640.8146519449447
2007-01-24,2654.151799997002
2007-01-25,2644.953704447173
2007-01-26,2625.6599616168114
2007-01-29,2655.4111311535576
2007-01-30,2669.944971289399
2007-01-31,2662.416405691591
2007-02-01,2692.173735206244
2007-02-02,2693.7119182135075
2007-02-05,2687.21381429516
2007-02-06,2690.824549792937
2007-02-07,2721.282873227559
2007-02-08,2706.9481064593047
2007-02-09,2712.383956764563
2007-02-12,2683.2415226291096
2007-02-13,2716.7696384739793
2007-02-14,2772.0656149624424
2007-02-15,2794.5429485969407
2007-02-16,2783.678103699379
2007-02-19,2810.256673142363
2007-02-20,2800.818011606032
2007-02-21,2783.738062331076
2007-02-22,2795.8149097153487
2007-02-23,2808.483473655728
2007-02-26,2829.2989985044674
2007-02-27,2748.4211209505274
2007-02-28,2718.642555048924
2007-03-01,2678.814397822367
2007-03-02,2676.888489585784
2007-03-05,2638.5746690494593
2007-03-06,2666.626146019561
2007-03-07,2692.895454001989
2007-03-08,2715.439402750365
2007-03-09,2721.966756652699
2007-03-12,2722.1593150166627
2007-03-13,2696.092168584882
2007-03-14,2651.2278380838325
2007-03-15,2708.8366863143992
2007-03-16,2726.9474621606223
2007-03-19,2758.529214854571
2007-03-20,2780.9954092232183
2007-03-21,2787.14517138173
2007-03-22,2836.6070370311263
2007-03-23,2845.3998526993755
2007-03-26,2827.216430500625
2007-03-27,2835.4995792339296
2007-03-28,2831.1869361150343
2007-03-29,2866.7252567634905
2007-03-30,2862.49842946811
2007-04-02,2889.837321444683
2007-04-03,2923.2804451516936
2007-04-04,2931.196510444626
2007-04-05,2945.8913976684826
2007-04-06,2945.8913976684826
2007-04-09,2930.544216643901
2007-04-10,2950.0685393554804
2007-04-11,2937.1028327174595
2007-04-12,2944.8785920875134
2007-04-13,2962.0773222956927
2007-04-16,2994.0093273852217
2007-04-17,2998.106670495233
2007-04-18,2980.657167934138
2007-04-19,2990.876846504577
2007-04-20,3019.659931628114
2007-04-23,3017.043014214669
2007-04-24,3008.84745964077
2007-04-25,3044.7249948651374
2007-04-26,3023.2350810064627
2007-04-27,3026.139869996786
2007-04-30,3038.432087661786
2007-05-01,3027.0776244655412
2007-05-02,3046.436272424771
2007-05-03,3052.8446076020764
2007-05-04,3079.3309165835994
2007-05-07,3094.7210236099604
2007-05-08,3046.794410302331
2007-05-09,3052.950360193005
2007-05-10,3031.3264837972315
2007-05-11,3037.1627936775812
2007-05-14,3030.4785107514276
2007-05-15,3047.5838589185455
2007-05-16,3037.0587815945905
2007-05-17,3032.368203228282
2007-05-18,3073.4156356681788
2007-05-21,3064.4364410371954
2007-05-22,3069.9392844391086
2007-05-23,3085.653924747143
2007-05-24,3053.6792869520086
2007-05-25,3059.4063274974715
2007-05-28,3061.524728449055
2007-05-29,3061.855720596908
2007-05-30,3045.066450802837
2007-05-31,3087.29957920621
2007-06-01,3098.9964736289853
2007-06-04,3101.6717153363657
2007-06-05,3086.296346593743
2007-06-06,3022.5965821174227
2007-06-07,2970.5252792232745
2007-06-08,2939.6966338921666
2007-06-11,2963.4974637469777
2007-06-12,2936.1646191119394
2007-06-13,2951.960106382857
2007-06-14,2998.4785596629167
2007-06-15,3038.0120702442437
2007-06-18,3027.401599393833
2007-06-19,3014.670541176394
2007-06-20,3020.785447494794
2007-06-21,2983.385938808818
2007-06-22,2991.1087452090323
2007-06-25,2991.3139144642887
2007-06-26,2969.165412597236
2007-06-27,2966.5102653047684
2007-06-28,3003.5888915445285
2007-06-29,3035.856316346532
2007-07-02,3048.4246093770735
2007-07-03,3066.1592595443512
2007-07-04,3089.6839452369945
2007-07-05,3071.924407057677
2007-07-06,3083.7750141058673
2007-07-09,3077.059792473587
2007-07-10,3064.633794385946
2007-07-11,3083.6082240723517
2007-07-12,3134.1686794470957
2007-07-13,3127.8053618165595
2007-07-16,3122.7868191375474
2007-07-17,3113.9225722068177
2007-07-18,3073.7552330317467
2007-07-19,3119.0697696314573
2007-07-20,3078.9179987918046
2007-07-23,3096.1933689579637
2007-07-24,3052.875306176893
2007-07-25,2998.419381365508
2007-07-26,2914.0043756365662
2007-07-27,2885.915447231116
2007-07-30,2898.2322691642103
2007-07-31,2948.5509885268107
2007-08-01,2897.903416528198
2007-08-02,2909.0228814962416
2007-08-03,2896.676534591692
2007-08-06,2864.629301955337
2007-08-07,2886.694480138055
2007-08-08,2971.667537485443
2007-08-09,2903.771590970233
2007-08-10,2827.0305348471707
2007-08-13,2856.0255191121005
2007-08-14,2809.837099096178
2007-08-15,2770.3432976116815
2007-08-16,2660.5630844110287
2007-08-17,2704.434079985758
2007-08-20,2724.0244537980107
2007-08-21,2742.9984225289404
2007-08-22,2809.4118752948625
2007-08-23,2825.8333865203213
2007-08-24,2873.231942683878
2007-08-27,2883.511488876334
2007-08-28,2832.8495037799885
2007-08-29,2866.7385048588408
2007-08-30,2907.6554339951635
2007-08-31,2946.753256582507
2007-09-03,2932.9834280395967
2007-09-04,2931.4716562426943
2007-09-05,2882.859230427189
2007-09-06,2901.1365144661977
2007-09-07,2840.0741483286506
2007-09-10,2817.609432594789
2007-09-11,2875.100647185529
2007-09-12,2901.693929449322
2007-09-13,2935.6548810604754
2007-09-14,2925.626505016254
2007-09-17,2874.156407791794
2007-09-18,2927.9595069236707
2007-09-19,3030.487556343192
2007-09-20,3036.2145012017786
2007-09-21,3051.3739639553246
2007-09-24,3049.873989810708
2007-09-25,3032.98902147288
2007-09-26,3056.259586050752
2007-09-27,3080.856008485644
2007-09-28,3084.4907091581485
2007-10-01,3130.0776060608114
2007-10-02,3119.6741948138065
2007-10-03,3123.764949290022
2007-10-04,3115.883748219927
2007-10-05,3136.6912630660636
2007-10-08,3124.757054418941
2007-10-09,3149.8470104990492
2007-10-10,3157.187308256235
2007-10-11,3187.6738682621217
2007-10-12,3156.3918366361036
2007-10-15,3158.035356757068
2007-10-16,3114.758319405568
2007-10-17,3161.7198589436007
2007-10-18,3153.811893850252
2007-10-19,3141.7151225705143
2007-10-22,3079.917427904869
2007-10-23,3136.5545505303335
2007-10-24,3127.7676488149596
2007-10-25,3193.309452935721
2007-10-26,3218.450640715713
2007-10-29,3240.292682031648
2007-10-30,3212.565507828792
2007-10-31,3241.8104539485753
2007-11-01,3190.9322564457366
2007-11-02,3211.262730989608
2007-11-05,3201.312970050243
2007-11-06,3229.9282554677325
2007-11-07,3216.389590188474
2007-11-08,3191.707674434633
2007-11-09,3134.354219423364
2007-11-12,3098.7037649201716
2007-11-13,3114.768461705189
2007-11-14,3180.0360613512507
2007-11-15,3135.544974365695
2007-11-16,3123.201117009089
2007-11-19,3071.4157716683253
2007-11-20,3138.50287829151
2007-11-21,3078.1046485481484
2007-11-22,3123.265810929594
2007-11-23,3167.560079519432
2007-11-26,3144.382470303621
2007-11-27,3120.0370311789748
2007-11-28,3165.324872014074
2007-11-29,3187.859552002828
2007-11-30,3201.9341049472714
2007-12-03,3180.8216710575125
2007-12-04,3146.6389003842155
2007-12-05,3191.350901366532
2007-12-06,3190.4832399631628
2007-12-07,3226.293179992204
2007-12-10,3244.5486540889606
2007-12-11,3230.1566127059755
2007-12-12,3236.645236754369
2007-12-13,3132.5930759904577
2007-12-14,3108.4768300944465
2007-12-17,3048.4883089396935
2007-12-18,3047.929828995625
2007-12-19,3044.5055712850126
2007-12-20,3039.1085900211338
2007-12-21,3107.1051496548653
2007-12-24,3131.3412889068536
2007-12-25,3131.3412889068536
2007-12-26,3152.8640290465264
2007-12-27,3179.1469872780967
2007-12-28,3215.8207938625546
2007-12-31,3191.830625949517
2008-01-01,3191.830625949517
2008-01-02,3182.050814788819
2008-01-03,3165.6507946613715
2008-01-04,3098.401499009928
2008-01-07,3056.274419637094
2008-01-08,3078.4844080125645
2008-01-09,3001.1548914537843
2008-01-10,2967.977262464603
2008-01-11,2935.8021888600733
2008-01-14,2982.8556577188438
2008-01-15,2881.9983678667127
2008-01-16,2831.9938155191817
2008-01-17,2810.899013152115
2008-01-18,2792.631884595704
2008-01-21,2572.9420064965047
2008-01-22,2672.373788138156
2008-01-23,2566.4612740984467
2008-01-24,2773.8639488095014
2008-01-25,2773.071709734686
2008-01-28,2771.13447934065
2008-01-29,2823.90921375626
2008-01-30,2787.360418785163
2008-01-31,2792.602904145809
2008-02-01,2873.664756726011
2008-02-04,2876.716654899048
2008-02-05,2737.359635258838
2008-02-06,2774.6528528351027
2008-02-07,2679.5567071298315
2008-02-08,2688.9021419270216
2008-02-11,2679.526100293526
2008-02-12,2802.1364045920213
2008-02-13,2791.997628513314
2008-02-14,2816.8000749952125
2008-02-15,2799.1809518821133
2008-02-18,2836.8906511445266
2008-02-19,2874.3269574865312
2008-02-20,2826.800100879246
2008-02-21,2894.864866603684
2008-02-22,2890.7354864660074
2008-02-25,2944.1227549809137
2008-02-26,2976.35794131927
2008-02-27,3023.5459478583302
2008-02-28,2975.7923647452412
2008-02-29,2930.6125836425745
2008-03-03,2900.7665209202673
2008-03-04,2888.56394513493
2008-03-05,2944.2011113165904
2008-03-06,2935.99611559626
2008-03-07,2888.4986558128985
2008-03-10,2850.956629350205
2008-03-11,2873.8026150177566
2008-03-12,2952.869587575286
2008-03-13,2940.3423138459993
2008-03-14,2951.2883728700385
2008-03-17,2885.1076330591727
2008-03-18,2950.983477117472
2008-03-19,2909.195454215828
2008-03-20,2838.8867981618805
2008-03-21,2838.8867981618805
2008-03-24,2834.8355861773466
2008-03-25,2972.1477839278236
2008-03-26,3010.4799866553335
2008-03-27,3039.554924130257
2008-03-28,3009.9291528617186
2008-03-31,3046.366156769738
2008-04-01,3065.1987244587012
2008-04-02,3068.128714112731
2008-04-03,3065.7938908631936
2008-04-04,3106.2700367541756
2008-04-07,3133.3680175556233
2008-04-08,3104.2712436014995
2008-04-09,3094.6175683239926
2008-04-10,3083.6733784432117
2008-04-11,3049.3331798208
2008-04-14,3036.2879556815556
2008-04-15,3049.978544560818
2008-04-16,3125.7389085640493
2008-04-17,3123.197502406815
2008-04-18,3137.4918362970634
2008-04-21,3141.6968909351253
2008-04-22,3129.871662629806
2008-04-23,3177.9999708713754
2008-04-24,3134.5264251392764
2008-04-25,3148.2647171177136
2008-04-28,3169.235672779702
2008-04-29,3125.6697940078893
2008-04-30,3136.1607083745216
2008-05-01,3112.290514788396
2008-05-02,3130.4991329652744
2008-05-05,3146.175783263189
2008-05-06,3162.5802612873745
2008-05-07,3162.770577738838
2008-05-08,3175.010113444682
2008-05-09,3145.294892393466
2008-05-12,3179.2204106505023
2008-05-13,3186.5109931022316
2008-05-14,3217.968566761859
2008-05-15,3230.7359222969703
2008-05-16,3262.9568646969224
2008-05-19,3307.595426657193
2008-05-20,3270.9032911408362
2008-05-21,3293.9555845129844
2008-05-22,3277.968612950171
2008-05-23,3236.8879648807647
2008-05-26,3250.263482057654
2008-05-27,3213.6152782710046
2008-05-28,3254.7961732857107
2008-05-29,3259.3714631926478
2008-05-30,3278.9778109440863
2008-06-02,3227.4144082205935
2008-06-03,3255.96722773313
2008-06-04,3229.9280552020145
2008-06-05,3258.8175859974613
2008-06-06,3243.840211403389
2008-06-09,3241.9613116672103
2008-06-10,3160.146048467201
2008-06-11,3104.208443842945
2008-06-12,3078.3229133070745
2008-06-13,3073.932542188255
2008-06-16,3080.852911558571
2008-06-17,3102.414402248847
2008-06-18,3068.9412546401004
2008-06-19,3041.6386155759546
2008-06-20,3003.447143264152
2008-06-23,2977.1126121365724
2008-06-24,2942.499671895124
2008-06-25,2972.539427912746
2008-06-26,2937.6344441661095
2008-06-27,2908.296615013675
2008-06-30,2921.3914281400107
2008-07-01,2867.304433658175
2008-07-02,2835.6879935089546
2008-07-03,2822.4664928753205
2008-07-04,2759.756444564008
2008-07-07,2808.072536753461
2008-07-08,2765.692132457187
2008-07-09,2812.106314500578
2008-07-10,2720.940854781179
2008-07-11,2661.470937616189
2008-07-14,2692.133433810402
2008-07-15,2657.785297267191
2008-07-16,2694.889166275532
2008-07-17,2783.496219227791
2008-07-18,2793.5353231865774
2008-07-21,2821.8165773270807
2008-07-22,2822.3554232127476
2008-07-23,2835.4947391548717
2008-07-24,2790.3060263968387
2008-07-25,2823.073796139604
2008-07-28,2800.6329002663338
2008-07-29,2783.460309610126
2008-07-30,2828.1308273474374
2008-07-31,2823.243664428171
2008-08-01,2756.3239172749104
2008-08-04,2751.9365641519735
2008-08-05,2786.4040631318385
2008-08-06,2806.3188641246306
2008-08-07,2810.0839524544695
2008-08-08,2776.263446999851
2008-08-11,2797.8313986958074
2008-08-12,2773.3181841993237
2008-08-13,2713.2039013977655
2008-08-14,2709.767114682599
2008-08-15,2701.2081213972992
2008-08-18,2696.064469293245
2008-08-19,2633.2863724388503
2008-08-20,2653.757408204763
2008-08-21,2647.2848978108696
2008-08-22,2687.6858342488213
2008-08-25,2653.5496569472903
2008-08-26,2649.5792355534727
2008-08-27,2658.3722694911444
2008-08-28,2698.9604390649283
2008-08-29,2716.51137332385
2008-09-01,2691.1787608507343
2008-09-02,2721.5698186252935
2008-09-03,2651.1142350448376
2008-09-04,2559.6825199332848
2008-09-05,2479.313232825718
2008-09-08,2531.684375467923
2008-09-09,2476.1638348844594
2008-09-10,2456.115704725684
2008-09-11,2415.9322632773365
2008-09-12,2509.8038056673604
2008-09-15,2461.7035061174947
2008-09-16,2422.4590826172503
2008-09-17,2381.440949626273
2008-09-18,2391.955212745533
2008-09-19,2556.3746001927325
2008-09-22,2544.496102146542
2008-09-23,2502.3553439156713
2008-09-24,2463.4040887457363
2008-09-25,2511.2517995569615
2008-09-26,2452.6728614370204
2008-09-29,2324.76570802777
2008-09-30,2296.617875660888
2008-10-01,2289.1810173497843
2008-10-02,2184.6911669340866
2008-10-03,2212.066527987718
2008-10-06,1978.8592223966912
2008-10-07,1989.3352486463864
2008-10-08,1889.357302025786
2008-10-09,1847.7252787725074
2008-10-10,1720.698135861947
2008-10-13,1934.744398165001
2008-10-14,1979.7811061468146
2008-10-15,1822.5783531398927
2008-10-16,1707.1406132218215
2008-10-17,1764.634045903987
2008-10-20,1804.0065417320384
2008-10-21,1776.5602617202924
2008-10-22,1634.9453746035388
2008-10-23,1634.4636825369985
2008-10-24,1572.224646141446
2008-10-27,1489.1493773421987
2008-10-28,1542.751595746246
2008-10-29,1706.686758575001
2008-10-30,1721.0810218062845
2008-10-31,1719.1954497308081
2008-11-03,1767.1378605230311
2008-11-04,1869.8664242023626
2008-11-05,1845.4429187509395
2008-11-06,1689.32162302753
2008-11-07,1730.4708133143895
2008-11-10,1769.2533214389077
2008-11-11,1658.8551681017036
2008-11-12,1622.7895518094672
2008-11-13,1638.1400850719644
2008-11-14,1661.0044587476814
2008-11-17,1620.459217896036
2008-11-18,1631.7890153040992
2008-11-19,1583.535668921434
2008-11-20,1514.2932062240002
2008-11-21,1476.689281282176
2008-11-24,1647.0402202752127
2008-11-25,1695.9970891739067
2008-11-26,1647.0061566995887
2008-11-27,1676.6677642807813
2008-11-28,1651.9918817424311
2008-12-01,1551.8322758348063
2008-12-02,1596.8923348726291
2008-12-03,1598.9746170320104
2008-12-04,1595.4664016812599
2008-12-05,1492.5822423683103
2008-12-08,1636.6970362036413
2008-12-09,1653.7049041925086
2008-12-10,1676.89990829963
2008-12-11,1713.8433096125796
2008-12-12,1695.7053098924105
2008-12-15,1738.6104046099535
2008-12-16,1784.6619529605462
2008-12-17,1873.1036646718792
2008-12-18,1887.4142162481962
2008-12-19,1807.614074502136
2008-12-22,1767.4051403230826
2008-12-23,1768.91177602792
2008-12-24,1772.061898763511
2008-12-25,1772.061898763511
2008-12-26,1780.6140153163683
2008-12-29,1811.345621878815
2008-12-30,1840.43489269678
2008-12-31,1809.657799374813
2009-01-01,1809.657799374813
2009-01-02,1873.759868404762
2009-01-05,1850.4030627290915
2009-01-06,1812.4618556217144
2009-01-07,1810.0767397940738
2009-01-08,1813.4720129766752
2009-01-09,1765.4621973096926
2009-01-12,1718.4015677715417
2009-01-13,1672.8132917409503
2009-01-14,1602.1201769680492
2009-01-15,1572.6010597157965
2009-01-16,1591.763172612642
2009-01-19,1578.2496149983222
2009-01-20,1533.513854126417
2009-01-21,1515.8805529993936
2009-01-22,1503.6892772105923
2009-01-23,1487.7166649503629
2009-01-26,1577.465208989127
2009-01-27,1589.7465576983598
2009-01-28,1633.570801060748
2009-01-29,1587.0533448835615
2009-01-30,1542.8475288277705
2009-02-02,1524.6785917254695
2009-02-03,1566.8066804282744
2009-02-04,1597.711350873499
2009-02-05,1588.1602556178702
2009-02-06,1623.6582695533525
2009-02-09,1657.9902295974402
2009-02-10,1600.4527027888091
2009-02-11,1581.8702679216508
2009-02-12,1540.3457844033273
2009-02-13,1578.5180838568692
2009-02-16,1556.3379993214194
2009-02-17,1496.4199370879646
2009-02-18,1484.8271684969448
2009-02-19,1510.4796280820883
2009-02-20,1458.100304166857
2009-02-23,1455.2130415281263
2009-02-24,1448.164475826416
2009-02-25,1438.1801849780013
2009-02-26,1456.8117545821553
2009-02-27,1445.4100800973513
2009-03-02,1366.5712353740998
2009-03-03,1344.597714556287
2009-03-04,1415.1666829033277
2009-03-05,1367.743900141009
2009-03-06,1369.5058014603023
2009-03-09,1365.7858047146851
2009-03-10,1438.1279565328791
2009-03-11,1442.2511940516235
2009-03-12,1450.8514557370077
2009-03-13,1461.729189512339
2009-03-16,1506.8105343188142
2009-03-17,1484.0636084262476
2009-03-18,1489.9870820413664
2009-03-19,1557.848804741115
2009-03-20,1551.762097683513
2009-03-23,1577.5554184636296
2009-03-24,1582.9612880210539
2009-03-25,1598.1470572636579
2009-03-26,1596.1958977458662
2009-03-27,1542.1842706116734
2009-03-30,1473.562499526741
2009-03-31,1528.1055717463837
2009-04-01,1528.2601511646633
2009-04-02,1617.8682313898257
2009-04-03,1590.242023099495
2009-04-06,1579.548962631699
2009-04-07,1558.130539466485
2009-04-08,1548.5156293855591
2009-04-09,1568.5116807188974
2009-04-10,1568.5116807188974
2009-04-13,1581.8127072750601
2009-04-14,1564.9102143031773
2009-04-15,1557.6373878267482
2009-04-16,1583.056373020521
2009-04-17,1569.9354403491686
2009-04-20,1509.8131937920455
2009-04-21,1535.7095663034631
2009-04-22,1549.6331730740026
2009-04-23,1565.359235369286
2009-04-24,1641.156482529113
2009-04-27,1631.1825289423437
2009-04-28,1609.446764600746
2009-04-29,1661.2464427087086
2009-04-30,1658.2951480744077
2009-05-01,1658.545437886207
2009-05-04,1716.8484494452248
2009-05-05,1696.1403602619998
2009-05-06,1709.8603314501306
2009-05-07,1727.641186987412
2009-05-08,1769.2976927133766
2009-05-11,1756.1958987534172
2009-05-12,1767.9963001952483
2009-05-13,1738.0491586348644
2009-05-14,1733.0184838539162
2009-05-15,1739.304379251344
2009-05-18,1767.341698061491
2009-05-19,1794.0108093813158
2009-05-20,1834.1137197688174
2009-05-21,1784.6703196237595
2009-05-22,1814.9781497661863
2009-05-25,1818.3051794032438
2009-05-26,1824.1832729749865
2009-05-27,1822.978509671402
2009-05-28,1805.7551277294865
2009-05-29,1840.227323967632
2009-06-01,1884.800103503392
2009-06-02,1911.3916842676529
2009-06-03,1862.4660374550717
2009-06-04,1857.1003503960026
2009-06-05,1844.566981504647
2009-06-08,1807.844091457499
2009-06-09,1832.0832151963803
2009-06-10,1842.7955308545152
2009-06-11,1853.6637110723975
2009-06-12,1829.9850906890083
2009-06-15,1763.700668878927
2009-06-16,1779.1054603052849
2009-06-17,1749.6434062496785
2009-06-18,1767.9079847638166
2009-06-19,1777.0474212066802
2009-06-22,1726.6788501661185
2009-06-23,1746.7188713053324
2009-06-24,1787.638522941944
2009-06-25,1766.7586782769042
2009-06-26,1780.9179619764598
2009-06-29,1808.7019774628188
2009-06-30,1784.633500165041
2009-07-01,1837.9354234673883
2009-07-02,1776.2024852138397
2009-07-03,1773.7534055212905
2009-07-06,1743.3634618120095
2009-07-07,1730.6996768386998
2009-07-08,1701.0659812835754
2009-07-09,1721.8452254342565
2009-07-10,1701.4081663211455
2009-07-13,1731.7853940769962
2009-07-14,1738.622985705953
2009-07-15,1798.7756504221384
2009-07-16,1813.755301788428
2009-07-17,1821.2215704806783
2009-07-20,1857.996651384493
