Date,EM (EMERGING MARKETS) QUALITY
2011-12-21,956.40212847
2011-12-22,959.31918785
2011-12-23,966.48729023
2011-12-26,966.99958251
2011-12-27,963.00485052
2011-12-28,954.02711801
2011-12-29,956.42993217
2011-12-30,959.2475121
2012-01-02,960.18000431
2012-01-03,980.42050877
2012-01-04,976.71317949
2012-01-05,973.11274908
2012-01-06,968.61296742
2012-01-09,971.97539637
2012-01-10,988.23281929
2012-01-11,989.17592145
2012-01-12,990.0439919
2012-01-13,987.40711481
2012-01-16,987.18086098
2012-01-17,1007.80653691
2012-01-18,1016.31324432
2012-01-19,1022.58649214
2012-01-20,1022.66411735
2012-01-23,1025.90925738
2012-01-24,1023.27073606
2012-01-25,1024.95181639
2012-01-26,1036.91232979
2012-01-27,1038.8217859
2012-01-30,1029.2220226
2012-01-31,1044.35768535
2012-02-01,1056.66540648
2012-02-02,1070.8888408
2012-02-03,1075.28452269
2012-02-06,1071.92732768
2012-02-07,1071.934148
2012-02-08,1083.017926
2012-02-09,1083.50764695
2012-02-10,1067.0545249
2012-02-13,1075.54950393
2012-02-14,1071.17028141
2012-02-15,1079.55105491
2012-02-16,1073.01003459
2012-02-17,1084.09739396
2012-02-20,1087.93678895
2012-02-21,1085.39335368
2012-02-22,1087.5546928
2012-02-23,1086.40007461
2012-02-24,1091.97291439
2012-02-27,1082.49594861
2012-02-28,1096.31936291
2012-02-29,1107.38017927
2012-03-01,1103.13096703
2012-03-02,1106.26208785
2012-03-05,1092.64661635
2012-03-06,1073.33076539
2012-03-07,1070.82855562
2012-03-08,1082.98827225
2012-03-09,1091.6244722
2012-03-12,1083.85753227
2012-03-13,1098.61087669
2012-03-14,1097.15143566
2012-03-15,1096.7636606
2012-03-16,1095.2810473
2012-03-19,1095.8568231
2012-03-20,1084.3076273
2012-03-21,1088.06501082
2012-03-22,1081.4417033
2012-03-23,1083.59933116
2012-03-26,1087.39617888
2012-03-27,1101.37440188
2012-03-28,1090.86316299
2012-03-29,1080.27500275
2012-03-30,1092.91350754
2012-04-02,1097.68966371
2012-04-03,1102.50385024
2012-04-04,1084.41103986
2012-04-05,1085.3200413
2012-04-06,1086.59608495
2012-04-09,1075.90860622
2012-04-10,1065.55210276
2012-04-11,1065.3832411
2012-04-12,1076.39859311
2012-04-13,1077.39404182
2012-04-16,1071.45974647
2012-04-17,1075.72924212
2012-04-18,1080.61927578
2012-04-19,1080.90062919
2012-04-20,1079.59307897
2012-04-23,1066.81013828
2012-04-24,1072.40126235
2012-04-25,1072.48487574
2012-04-26,1076.84920768
2012-04-27,1080.38060743
2012-04-30,1089.09886894
2012-05-01,1088.68648782
2012-05-02,1094.44568412
2012-05-03,1092.73691567
2012-05-04,1080.66531901
2012-05-07,1071.46051109
2012-05-08,1054.85921788
2012-05-09,1041.72160531
2012-05-10,1044.55188898
2012-05-11,1035.50680193
2012-05-14,1019.79450205
2012-05-15,1018.83982775
2012-05-16,997.99645641
2012-05-17,997.03941623
2012-05-18,986.13458927
2012-05-21,987.87297181
2012-05-22,992.64879245
2012-05-23,970.60981672
2012-05-24,977.24627995
2012-05-25,975.37168403
2012-05-28,982.45859598
2012-05-29,993.37058177
2012-05-30,979.57552623
2012-05-31,976.71081255
2012-06-01,962.3817665
2012-06-04,954.45611753
2012-06-05,959.19597197
2012-06-06,982.12221923
2012-06-07,988.85475854
2012-06-08,980.64820044
2012-06-11,988.62188097
2012-06-12,988.42339762
2012-06-13,995.53733835
2012-06-14,988.87374094
2012-06-15,1002.16673854
2012-06-18,1014.57593352
2012-06-19,1027.09113183
2012-06-20,1032.7662889
2012-06-21,1013.85286339
2012-06-22,997.6023177
2012-06-25,989.47801465
2012-06-26,993.18666962
2012-06-27,1001.755788
2012-06-28,995.18129922
2012-06-29,1028.00624451
2012-07-02,1032.37181626
2012-07-03,1050.44700821
2012-07-04,1049.88273023
2012-07-05,1048.45521912
2012-07-06,1037.88179878
2012-07-09,1028.58242234
2012-07-10,1029.8381479
2012-07-11,1028.99958675
2012-07-12,1007.50502673
2012-07-13,1020.10585608
2012-07-16,1021.56848604
2012-07-17,1028.59577642
2012-07-18,1028.7571483
2012-07-19,1040.14590022
2012-07-20,1034.762397
2012-07-23,1008.82399041
2012-07-24,1001.19566303
2012-07-25,998.94145353
2012-07-26,1012.23233389
2012-07-27,1038.61849226
2012-07-30,1045.08584067
2012-07-31,1045.69297466
2012-08-01,1046.43755433
2012-08-02,1037.02182403
2012-08-03,1048.15442759
2012-08-06,1060.22688545
2012-08-07,1059.9855676
2012-08-08,1058.97846909
2012-08-09,1068.50430552
2012-08-10,1068.38652831
2012-08-13,1060.67955579
2012-08-14,1064.72680129
2012-08-15,1060.83340017
2012-08-16,1063.15886145
2012-08-17,1055.80301222
2012-08-20,1055.96193803
2012-08-21,1063.44312321
2012-08-22,1056.74039374
2012-08-23,1061.21691794
2012-08-24,1053.85992569
2012-08-27,1053.30666258
2012-08-28,1049.69844918
2012-08-29,1043.63804435
2012-08-30,1035.87802526
2012-08-31,1041.60681356
2012-09-03,1048.68569504
2012-09-04,1041.68889432
2012-09-05,1032.88315842
2012-09-06,1049.59566076
2012-09-07,1066.9263837
2012-09-10,1068.19106542
2012-09-11,1073.6473771
2012-09-12,1077.4282853
2012-09-13,1079.2639322
2012-09-14,1110.85865554
2012-09-17,1109.43583589
2012-09-18,1104.46828419
2012-09-19,1104.31574713
2012-09-20,1094.50424742
2012-09-21,1102.55934505
2012-09-24,1098.88066735
2012-09-25,1098.64883551
2012-09-26,1087.07631295
2012-09-27,1097.47391301
2012-09-28,1102.68977188
2012-10-01,1105.92649024
2012-10-02,1106.72771917
2012-10-03,1102.93469423
2012-10-04,1106.27308131
2012-10-05,1110.10217994
2012-10-08,1095.71294703
2012-10-09,1094.71427084
2012-10-10,1092.36013547
2012-10-11,1096.6839789
2012-10-12,1097.351297
2012-10-15,1094.40541477
2012-10-16,1103.44802985
2012-10-17,1113.36954026
2012-10-18,1115.9299203
2012-10-19,1108.43971634
2012-10-22,1109.79591505
2012-10-23,1095.21558429
2012-10-24,1094.15061221
2012-10-25,1097.9276702
2012-10-26,1092.52815086
2012-10-29,1091.56492666
2012-10-30,1092.63300539
2012-10-31,1094.67589755
2012-11-01,1098.98143731
2012-11-02,1103.23319096
2012-11-05,1099.40671268
2012-11-06,1104.563962
2012-11-07,1106.48865398
2012-11-08,1095.58470714
2012-11-09,1090.26099234
2012-11-12,1089.90016827
2012-11-13,1084.85987133
2012-11-14,1078.67884788
2012-11-15,1070.92157917
2012-11-16,1069.63251005
2012-11-19,1076.81773349
2012-11-20,1078.11301242
2012-11-21,1082.83287911
2012-11-22,1086.8418228
2012-11-23,1095.3977278
2012-11-26,1096.36083958
2012-11-27,1097.39793835
2012-11-28,1091.0846113
2012-11-29,1105.36160967
2012-11-30,1107.39876862
2012-12-03,1107.12131297
2012-12-04,1105.25110716
2012-12-05,1112.53342759
2012-12-06,1116.13840721
2012-12-07,1114.76674178
2012-12-10,1120.165856665839
2012-12-11,1125.410282855444
2012-12-12,1131.8207544551487
2012-12-13,1128.32455032382
2012-12-14,1126.828599618311
2012-12-17,1123.9433319351622
2012-12-18,1130.4424531481502
2012-12-19,1136.557776828889
2012-12-20,1134.8468377249046
2012-12-21,1128.1628775338602
2012-12-24,1128.3656817500025
2012-12-25,1129.9269797670636
2012-12-26,1131.965132878482
2012-12-27,1136.6107699425327
2012-12-28,1142.0395752282059
2012-12-31,1141.9123524076429
2013-01-01,1142.3789650348854
2013-01-02,1158.928215530139
2013-01-03,1160.7326665342932
2013-01-04,1157.5351958165822
2013-01-07,1154.2850345084016
2013-01-08,1151.071898521464
2013-01-09,1151.4431749398188
2013-01-10,1149.9216692681637
2013-01-11,1146.906170844922
2013-01-14,1153.427647956968
2013-01-15,1145.4696624476549
2013-01-16,1144.8584569332156
2013-01-17,1149.5275267894372
2013-01-18,1158.023306881091
2013-01-21,1156.4133612970988
2013-01-22,1154.8652412791569
2013-01-23,1152.1928950135537
2013-01-24,1150.1917241076994
2013-01-25,1150.4444453029987
2013-01-28,1143.389679794415
2013-01-29,1151.9432444377283
2013-01-30,1150.5616459366934
2013-01-31,1152.3004797819867
2013-02-01,1156.3210184628472
2013-02-04,1157.7949113517686
2013-02-05,1156.874799957346
2013-02-06,1152.6892513936066
2013-02-07,1153.5605514077788
2013-02-08,1154.4298009205074
2013-02-11,1151.9282387925143
2013-02-12,1150.213482358514
2013-02-13,1151.9318326292057
2013-02-14,1152.2227215885007
2013-02-15,1152.7913990977759
2013-02-18,1151.3481340590495
2013-02-19,1152.6481566559091
2013-02-20,1156.3261021799915
2013-02-21,1139.3510288984633
2013-02-22,1137.6188773907802
2013-02-25,1140.9171065949388
2013-02-26,1131.1811816375882
2013-02-27,1132.8199273521384
2013-02-28,1139.522798324572
2013-03-01,1138.2480867174481
2013-03-04,1127.0217391628912
2013-03-05,1136.8375258249514
2013-03-06,1141.1237820865326
2013-03-07,1139.2475079739158
2013-03-08,1150.4847136530095
2013-03-11,1145.1119991340777
2013-03-12,1140.7406888466214
2013-03-13,1131.0702726831103
2013-03-14,1128.4730876031851
2013-03-15,1122.8804626321567
2013-03-18,1112.2474877478567
2013-03-19,1106.1402450300247
2013-03-20,1109.6929634246721
2013-03-21,1105.8708543977334
2013-03-22,1097.6682531258612
2013-03-25,1104.1222588075502
2013-03-26,1112.1882853213476
2013-03-27,1114.8303728487824
2013-03-28,1116.2487600201932
2013-03-29,1117.6879895634333
2013-04-01,1114.975079934263
2013-04-02,1115.3092567510394
2013-04-03,1107.7530110869359
2013-04-04,1100.0365015617583
2013-04-05,1093.041090939455
2013-04-08,1094.1975817561142
2013-04-09,1102.3495008218435
2013-04-10,1111.549306067047
2013-04-11,1117.5596947363788
2013-04-12,1104.3272312807612
2013-04-15,1082.111442770796
2013-04-16,1088.610664297917
2013-04-17,1083.6382676276576
2013-04-18,1083.902632011143
2013-04-19,1096.0521905183664
2013-04-22,1093.2814562625094
2013-04-23,1090.9396166505448
2013-04-24,1097.6118777353224
2013-04-25,1108.7347657863654
2013-04-26,1102.1272946168763
2013-04-29,1110.1033811725852
2013-04-30,1126.539696351476
2013-05-01,1124.9462080713654
2013-05-02,1125.5132968851567
2013-05-03,1131.1478213637995
2013-05-06,1134.515839375609
2013-05-07,1139.6238253818076
2013-05-08,1149.225679296574
2013-05-09,1149.4135107845864
2013-05-10,1143.1570504758768
2013-05-13,1134.614177045067
2013-05-14,1139.5637850284438
2013-05-15,1139.5567546601117
2013-05-16,1140.6320959210677
2013-05-17,1139.3557597160316
2013-05-20,1140.916687041762
2013-05-21,1140.4597691375777
2013-05-22,1140.109422660777
2013-05-23,1118.2485655258242
2013-05-24,1120.0179171200768
2013-05-27,1122.581768341725
2013-05-28,1128.83027801603
2013-05-29,1117.410416949371
2013-05-30,1113.0895900476187
2013-05-31,1104.757825860327
2013-06-03,1091.2389695712686
2013-06-04,1098.141020977033
2013-06-05,1084.1218117668925
2013-06-06,1076.4242220459262
2013-06-07,1072.4718401031841
2013-06-10,1064.0959606074941
2013-06-11,1043.0515331230263
2013-06-12,1045.7754392631707
2013-06-13,1034.362843177589
2013-06-14,1051.1090108244389
2013-06-17,1056.375458823818
2013-06-18,1053.2665402876312
2013-06-19,1046.3843169473887
2013-06-20,1002.0715307445838
2013-06-21,1000.5634798418176
2013-06-24,983.2270365784656
2013-06-25,986.8710500780129
2013-06-26,1003.9993820440734
2013-06-27,1025.612358215916
2013-06-28,1053.8751195036634
2013-07-01,1055.526693734301
2013-07-02,1048.6207152280863
2013-07-03,1025.851724893554
2013-07-04,1041.1822087816893
2013-07-05,1034.0079033464694
2013-07-08,1020.5838244768513
2013-07-09,1028.0806600344245
2013-07-10,1030.9650185601454
2013-07-11,1058.8269613663476
2013-07-12,1065.6927853430573
2013-07-15,1072.2648112279992
2013-07-16,1073.9307607901976
2013-07-17,1080.3350825595828
2013-07-18,1076.6791096584625
2013-07-19,1069.7823230783235
2013-07-22,1071.4476670247411
2013-07-23,1087.3951213933697
2013-07-24,1083.8804383326221
2013-07-25,1077.9300999536642
2013-07-26,1080.8957658987322
2013-07-29,1071.5906924355336
2013-07-30,1074.3645943037636
2013-07-31,1069.5082896649233
2013-08-01,1075.665727418193
2013-08-02,1076.5373837332857
2013-08-05,1078.853959222183
2013-08-06,1069.640622901292
2013-08-07,1059.6774719287553
2013-08-08,1068.0403684297498
2013-08-09,1070.615128834649
2013-08-12,1076.8691112719423
2013-08-13,1085.0835915088126
2013-08-14,1088.8291387750573
2013-08-15,1078.4898741822235
2013-08-16,1073.64094558258
2013-08-19,1052.3650340929598
2013-08-20,1040.916123227049
2013-08-21,1032.031999979874
2013-08-22,1030.4548815796174
2013-08-23,1041.0761092900823
2013-08-26,1039.0228305858225
2013-08-27,1020.6827368133214
2013-08-28,1016.3214626962224
2013-08-29,1032.4831406020664
2013-08-30,1042.278804028662
2013-09-02,1051.8339716123467
2013-09-03,1041.8954866024903
2013-09-04,1043.7422766936447
2013-09-05,1055.1135628233765
2013-09-06,1064.2959152299834
2013-09-09,1082.9968179745679
2013-09-10,1107.4264001858776
2013-09-11,1108.7096660134316
2013-09-12,1106.6056132583572
2013-09-13,1102.9727270824267
2013-09-16,1121.3417832320329
2013-09-17,1122.468148108077
2013-09-18,1116.085022511124
2013-09-19,1143.9391964890203
2013-09-20,1131.3211390257868
2013-09-23,1134.2137523675397
2013-09-24,1127.2445669727665
2013-09-25,1127.0003925793615
2013-09-26,1121.0652554497908
2013-09-27,1119.1963357664135
2013-09-30,1104.9981109111645
2013-10-01,1114.4793734199943
2013-10-02,1117.795454488938
2013-10-03,1126.0617167379298
2013-10-04,1126.9741311786213
2013-10-07,1124.3422927508282
2013-10-08,1129.3385394703262
2013-10-09,1125.8048194060195
2013-10-10,1136.0397149194084
2013-10-11,1148.4573573285852
2013-10-14,1146.9574970154838
2013-10-15,1155.20765661026
2013-10-16,1157.0208028527245
2013-10-17,1159.8416396720718
2013-10-18,1171.737929749064
2013-10-21,1171.7160203601388
2013-10-22,1172.2215801444395
2013-10-23,1159.8577556601842
2013-10-24,1158.0932484670968
2013-10-25,1155.847518038088
2013-10-28,1164.189973637714
2013-10-29,1162.716638841631
2013-10-30,1168.1810932588396
2013-10-31,1157.7218978641429
2013-11-01,1149.7537087446449
2013-11-04,1147.6174559779695
2013-11-05,1134.7577607235512
2013-11-06,1134.651397151966
2013-11-07,1131.980313433045
2013-11-08,1115.5327922701179
2013-11-11,1111.1873055521712
2013-11-12,1108.624359277202
2013-11-13,1093.617620648014
2013-11-14,1108.2442593316084
2013-11-15,1121.5038443360388
2013-11-18,1140.6076833950049
2013-11-19,1137.4753696302532
2013-11-20,1133.2679834240882
2013-11-21,1117.205058990438
2013-11-22,1121.0306367127216
2013-11-25,1124.9003834138437
2013-11-26,1119.4392107354681
2013-11-27,1123.133305185558
2013-11-28,1125.1637885732218
2013-11-29,1132.45003638248
2013-12-02,1131.507339881494
2013-12-03,1118.367240447827
2013-12-04,1109.5279085904788
2013-12-05,1111.5183451249131
2013-12-06,1117.2571588912283
2013-12-09,1130.138591512027
2013-12-10,1131.7233916702912
2013-12-11,1124.7326984907888
2013-12-12,1108.0469159632896
2013-12-13,1104.0029996683736
2013-12-16,1104.2851722917635
2013-12-17,1107.554153998165
2013-12-18,1109.0422754932843
2013-12-19,1108.9465568717142
2013-12-20,1109.4710934210038
2013-12-23,1116.7478948959354
2013-12-24,1118.3958118840183
2013-12-25,1117.5612155366612
2013-12-26,1115.807730901629
2013-12-27,1120.5135019841625
2013-12-30,1127.243766075148
2013-12-31,1127.2854770039294
2014-01-01,1127.04894270028
2014-01-02,1117.0709672037312
2014-01-03,1105.7195043459758
2014-01-06,1097.8338176695436
2014-01-07,1098.7179830885477
2014-01-08,1099.4521885520962
2014-01-09,1087.293989718639
2014-01-10,1097.8491795484645
2014-01-13,1109.6337711323945
2014-01-14,1104.6902851822529
2014-01-15,1108.8047244635104
2014-01-16,1106.7417288184856
2014-01-17,1106.7167611059601
2014-01-20,1107.4397052276781
2014-01-21,1106.2966812133045
2014-01-22,1111.0542051144903
2014-01-23,1100.7945021014264
2014-01-24,1082.2803583735354
2014-01-27,1062.5613018567956
2014-01-28,1066.953284094027
2014-01-29,1068.4770711558674
2014-01-30,1069.9191364164078
2014-01-31,1069.115171330809
2014-02-03,1059.3359790022307
2014-02-04,1045.9997227812369
2014-02-05,1044.2991397895566
2014-02-06,1060.1657241691075
2014-02-07,1068.8611924135578
2014-02-10,1066.3957516924802
2014-02-11,1076.0025922076447
2014-02-12,1083.8435380100216
2014-02-13,1076.952878787589
2014-02-14,1091.057513270323
2014-02-17,1100.686023844128
2014-02-18,1095.1970547234728
2014-02-19,1095.1141885562033
2014-02-20,1083.9917907451959
2014-02-21,1097.1050749284175
2014-02-24,1097.5294115282
2014-02-25,1095.331461839089
2014-02-26,1096.0008951432794
2014-02-27,1104.5952835594621
2014-02-28,1111.012478940365
2014-03-03,1091.1171754294205
2014-03-04,1099.9868739206838
2014-03-05,1107.2048859185404
2014-03-06,1119.785631649556
2014-03-07,1115.1371568882403
2014-03-10,1101.796807709221
2014-03-11,1103.7969560298945
2014-03-12,1093.3773881881882
2014-03-13,1092.0861317427693
2014-03-14,1089.5358625606402
2014-03-17,1093.9662807726327
2014-03-18,1105.3426745495321
2014-03-19,1102.9187172738405
2014-03-20,1088.1304790392892
2014-03-21,1089.789440281403
2014-03-24,1100.8530047424313
2014-03-25,1104.4662603436182
2014-03-26,1113.1871407533297
2014-03-27,1115.1249488791611
2014-03-28,1128.0658164957586
2014-03-31,1137.9982775554433
2014-04-01,1150.045205944278
2014-04-02,1150.4253776293297
2014-04-03,1146.6675105673992
2014-04-04,1145.316563521813
2014-04-07,1145.3441663113538
2014-04-08,1154.3090183311672
2014-04-09,1157.0268848820542
2014-04-10,1164.3211409719406
2014-04-11,1156.229998044693
2014-04-14,1154.2131495559472
2014-04-15,1145.920631109455
2014-04-16,1147.4606485366262
2014-04-17,1155.0895526870524
2014-04-18,1158.4436938204428
2014-04-21,1155.4597101840939
2014-04-22,1154.6492537068943
2014-04-23,1147.9889016588577
2014-04-24,1146.7731239350333
2014-04-25,1137.9978377321045
2014-04-28,1135.2810725741638
2014-04-29,1145.8236656913346
2014-04-30,1137.9544310104934
2014-05-01,1138.9806133636507
2014-05-02,1145.4973332714303
2014-05-05,1142.8728004791387
2014-05-06,1146.7758205636853
2014-05-07,1143.9837994419759
2014-05-08,1152.4601039399906
2014-05-09,1150.1345074688697
2014-05-12,1161.7346121323271
2014-05-13,1171.0060063570063
2014-05-14,1182.431976059353
2014-05-15,1183.2460818072796
2014-05-16,1185.7981257596914
2014-05-19,1187.119073849602
2014-05-20,1183.4986000425974
2014-05-21,1186.604952738381
2014-05-22,1195.5010943250306
2014-05-23,1196.4688239700354
2014-05-26,1196.8939589441597
2014-05-27,1186.9194377496767
2014-05-28,1191.9714443408836
2014-05-29,1192.3484263894818
2014-05-30,1177.3647557731856
2014-06-02,1179.6617707255884
2014-06-03,1186.9389722193964
2014-06-04,1180.6325189810339
2014-06-05,1184.839344197504
2014-06-06,1194.3692883725116
2014-06-09,1197.3550046252112
2014-06-10,1208.6631929558016
2014-06-11,1208.1437208917778
2014-06-12,1208.5507537076567
2014-06-13,1203.236579331099
2014-06-16,1202.0421238456297
2014-06-17,1198.39091404082
2014-06-18,1197.9733653025514
2014-06-19,1205.4177652689084
2014-06-20,1201.9328535603559
2014-06-23,1199.5941150373624
2014-06-24,1207.318809799373
2014-06-25,1200.8037220851797
2014-06-26,1207.9868297410392
2014-06-27,1211.2189255243595
2014-06-30,1219.1486219117685
2014-07-01,1219.4960200790013
2014-07-02,1230.7332086322451
2014-07-03,1231.976825520296
2014-07-04,1231.550008923774
2014-07-07,1238.2059648846728
2014-07-08,1241.5275224091665
2014-07-09,1239.1512999149306
2014-07-10,1237.596664618242
2014-07-11,1236.767951785581
2014-07-14,1238.563254780826
2014-07-15,1243.5825069466925
2014-07-16,1245.7527912137139
2014-07-17,1237.9411039715553
2014-07-18,1237.2267735350008
2014-07-21,1236.1136030510188
2014-07-22,1250.4533700888896
2014-07-23,1254.5525398198783
2014-07-24,1258.2618984913006
2014-07-25,1255.3543717104005
2014-07-28,1255.9010327171238
2014-07-29,1258.5797890745382
2014-07-30,1254.8787738988242
2014-07-31,1240.2316022411703
2014-08-01,1233.3264892793425
2014-08-04,1245.031835827978
2014-08-05,1238.981619456432
2014-08-06,1228.5147034740119
2014-08-07,1224.120681668346
2014-08-08,1224.7305278521485
2014-08-11,1240.821020489317
2014-08-12,1245.5258332558162
2014-08-13,1255.3359186367118
2014-08-14,1256.6244804567211
2014-08-15,1260.4486365251369
2014-08-18,1264.0091786160451
2014-08-19,1269.760433044582
2014-08-20,1269.0446617895448
2014-08-21,1266.9195276751584
2014-08-22,1268.7868527961907
2014-08-25,1270.14300569324
2014-08-26,1273.4183427097519
2014-08-27,1277.818170987271
2014-08-28,1271.8567686299707
2014-08-29,1269.2028858504352
2014-09-01,1270.2414891746114
2014-09-02,1266.3499555197038
2014-09-03,1286.8567167050248
2014-09-04,1289.828741906434
2014-09-05,1284.9645895764693
2014-09-08,1286.6840550079935
2014-09-09,1277.1632578513297
2014-09-10,1261.9104744235617
2014-09-11,1253.780310323635
2014-09-12,1245.123364042725
2014-09-15,1240.161847222973
2014-09-16,1237.251359307703
2014-09-17,1247.1252323579733
2014-09-18,1244.059113439044
2014-09-19,1244.827125600779
2014-09-22,1230.0703262679788
2014-09-23,1222.8026628343748
2014-09-24,1225.8203551842446
2014-09-25,1215.7058044994199
2014-09-26,1211.6791084321342
2014-09-29,1204.0732222931915
2014-09-30,1201.318272385161
2014-10-01,1195.8086310828849
2014-10-02,1188.024780794348
2014-10-03,1193.106535410026
2014-10-06,1208.6986340336778
2014-10-07,1207.7128612415295
2014-10-08,1190.1005164746718
2014-10-09,1203.2587787440782
2014-10-10,1184.4312778104754
2014-10-13,1185.0612770547677
2014-10-14,1183.7280584381956
2014-10-15,1178.6225255693548
2014-10-16,1168.299051383892
2014-10-17,1176.1750806219095
2014-10-20,1181.4836576901184
2014-10-21,1186.169967298613
2014-10-22,1191.4129763319488
2014-10-23,1186.3643100767802
2014-10-24,1186.406966360782
2014-10-27,1180.3551049853527
2014-10-28,1196.4526020053554
2014-10-29,1213.953894985955
2014-10-30,1215.451430972026
2014-10-31,1227.9776878723217
2014-11-03,1224.7134924653476
2014-11-04,1219.753499635279
2014-11-05,1211.6816778377156
2014-11-06,1202.304686478731
2014-11-07,1196.0325908090851
2014-11-10,1208.370343833389
2014-11-11,1204.4548769560804
2014-11-12,1209.0811591899999
2014-11-13,1204.751576147053
2014-11-14,1204.0347132104537
2014-11-17,1200.2686541517303
2014-11-18,1204.2486548452819
2014-11-19,1205.4556169621483
2014-11-20,1207.5362700393289
2014-11-21,1221.1951880942643
2014-11-24,1226.5542943240462
2014-11-25,1223.3421331218335
2014-11-26,1226.0425737168707
2014-11-27,1231.784905407071
2014-11-28,1222.3624467440034
2014-12-01,1203.5594523159677
2014-12-02,1199.3373907479865
2014-12-03,1197.3453511968157
2014-12-04,1196.2831681873865
2014-12-05,1193.057811327969
2014-12-08,1178.5182943057512
2014-12-09,1172.8611907816967
2014-12-10,1166.0031571388952
2014-12-11,1152.7476654464429
2014-12-12,1145.8930728126709
2014-12-15,1128.2371034068528
2014-12-16,1112.8995090239523
2014-12-17,1115.5294813335752
2014-12-18,1141.5061969925223
2014-12-19,1153.2272119994307
2014-12-22,1162.3511816457265
2014-12-23,1157.3536772143927
2014-12-24,1154.7724620973781
2014-12-25,1153.667682751245
2014-12-26,1158.0396171392401
2014-12-29,1167.1931049309026
2014-12-30,1164.6556889778858
2014-12-31,1167.6459117594939
2015-01-01,1167.2531218151635
2015-01-02,1160.7806994111559
2015-01-05,1142.396706745515
2015-01-06,1136.4603976995713
2015-01-07,1145.8038136460552
2015-01-08,1166.001070406512
2015-01-09,1171.4639988521558
2015-01-12,1167.7003937251386
2015-01-13,1175.9383150557019
2015-01-14,1171.7432576695362
2015-01-15,1178.315531774022
2015-01-16,1176.2978370701244
2015-01-19,1176.086023566226
2015-01-20,1180.9802242426751
2015-01-21,1206.110377446928
2015-01-22,1214.1419076075763
2015-01-23,1225.6577847858598
2015-01-26,1224.977691561077
2015-01-27,1226.3305853821955
2015-01-28,1225.0554766792266
2015-01-29,1214.1462654766378
2015-01-30,1199.0504797023734
2015-02-02,1203.3886748454356
2015-02-03,1218.210537544435
2015-02-04,1223.2156208591464
2015-02-05,1228.8852619406127
2015-02-06,1225.3101578143214
2015-02-09,1220.2306976007246
2015-02-10,1209.9912198758288
2015-02-11,1203.8715590371762
2015-02-12,1217.095598020837
2015-02-13,1234.7084957683614
2015-02-16,1230.114110076335
2015-02-17,1229.3463286858896
2015-02-18,1229.5978585521775
2015-02-19,1230.6007645492123
2015-02-20,1230.332501435065
2015-02-23,1229.2788268721206
2015-02-24,1235.184518405859
2015-02-25,1242.9138975482483
2015-02-26,1237.5186831575384
2015-02-27,1232.415465167696
2015-03-02,1230.8792343915277
2015-03-03,1232.0473496421378
2015-03-04,1224.2795792059733
2015-03-05,1226.8383416928698
2015-03-06,1223.477991481897
2015-03-09,1205.7304712249452
2015-03-10,1189.4139937880152
2015-03-11,1189.1408277197186
2015-03-12,1195.1142678363522
2015-03-13,1182.214688895389
2015-03-16,1186.8394185667432
2015-03-17,1194.3902930638458
2015-03-18,1201.8334445588112
2015-03-19,1209.2725754702155
2015-03-20,1212.855286284602
2015-03-23,1221.395743143974
2015-03-24,1227.7197656157434
2015-03-25,1225.402242234292
2015-03-26,1203.2526241704036
2015-03-27,1199.343412503078
2015-03-30,1211.321201320707
2015-03-31,1219.8590663611228
2015-04-01,1229.3093165050343
2015-04-02,1239.1155067827074
2015-04-03,1239.9367003017303
2015-04-06,1256.9194805324773
2015-04-07,1257.583085050468
2015-04-08,1272.2514759601534
2015-04-09,1277.9828336262049
2015-04-10,1283.9381294004438
2015-04-13,1285.7838033059968
2015-04-14,1276.999856958343
2015-04-15,1268.4431747975525
2015-04-16,1282.8671135555396
2015-04-17,1271.2037084980357
2015-04-20,1259.3195588059527
2015-04-21,1268.000471855115
2015-04-22,1272.6286734534297
2015-04-23,1280.8601372950338
2015-04-24,1284.7131074701317
2015-04-27,1285.1430577453116
2015-04-28,1284.808071306095
2015-04-29,1275.926498119853
2015-04-30,1259.3128810653195
2015-05-01,1257.657633435747
2015-05-04,1259.5885640479744
2015-05-05,1260.622342599811
2015-05-06,1253.4890847899737
2015-05-07,1235.712818904856
2015-05-08,1247.0189176528586
2015-05-11,1247.4091380398932
2015-05-12,1238.4239035335752
2015-05-13,1245.0079171567063
2015-05-14,1249.5687101136637
2015-05-15,1258.070247734066
2015-05-18,1255.816311080571
2015-05-19,1253.6632216475093
2015-05-20,1245.50301874545
2015-05-21,1245.411550001133
2015-05-22,1250.6307187728241
2015-05-25,1247.2493172180332
2015-05-26,1232.28007586601
2015-05-27,1219.8593306660696
2015-05-28,1213.0175068773976
2015-05-29,1208.7543443554468
2015-06-01,1206.6178088878871
2015-06-02,1200.9229991313618
2015-06-03,1195.7649520234672
2015-06-04,1186.4451715894666
2015-06-05,1182.1419357163697
2015-06-08,1172.447384489211
2015-06-09,1165.6427372641554
2015-06-10,1176.6575350769697
2015-06-11,1173.6178485414487
2015-06-12,1175.3757840760368
2015-06-15,1167.508336295881
2015-06-16,1167.7292005402528
2015-06-17,1174.2119245097322
2015-06-18,1185.1645852769132
2015-06-19,1184.2305498309534
2015-06-22,1197.215336600064
2015-06-23,1201.5107527242205
2015-06-24,1205.7725390937662
2015-06-25,1202.2835469915412
2015-06-26,1198.2917962606023
