Date,UNITED KINGDOM SMALL VALUE
2000-12-05,425.68845008622867
2000-12-06,427.9674146514741
2000-12-07,425.14583965153605
2000-12-08,431.4067318847013
2000-12-11,440.25992860643197
2000-12-12,437.71774942285765
2000-12-13,439.3159822089367
2000-12-14,437.21319599118567
2000-12-15,431.6021661420363
2000-12-18,431.0645959488467
2000-12-19,432.8866727162143
2000-12-20,426.2197350865177
2000-12-21,422.84296939270945
2000-12-22,420.68983983720636
2000-12-25,420.66129575260373
2000-12-26,419.20725096454123
2000-12-27,422.54193565561053
2000-12-28,426.70012674557546
2000-12-29,423.06202396338733
2001-01-01,423.1364519912956
2001-01-02,421.3475957708117
2001-01-03,420.6269537651989
2001-01-04,423.19686874492965
2001-01-05,422.5812750439804
2001-01-08,423.31081838419766
2001-01-09,426.5404644060441
2001-01-10,427.2968500766203
2001-01-11,424.1657252138904
2001-01-12,421.1383319170961
2001-01-15,425.74803530653173
2001-01-16,423.4947881622049
2001-01-17,430.78622178988866
2001-01-18,426.5028536921293
2001-01-19,431.84219687909024
2001-01-22,429.37842123087114
2001-01-23,430.01725437834955
2001-01-24,435.1611838885522
2001-01-25,438.18735855743466
2001-01-26,437.4570008544815
2001-01-29,439.5342568419459
2001-01-30,438.3831790619467
2001-01-31,436.64494847679305
2001-02-01,437.98788279369325
2001-02-02,438.92458191031164
2001-02-05,438.1255775362162
2001-02-06,439.471411074634
2001-02-07,439.425087565794
2001-02-08,441.26935098138955
2001-02-09,438.1753662692178
2001-02-12,436.6603713111843
2001-02-13,440.4451597740026
2001-02-14,441.19828751549215
2001-02-15,445.94926670161203
2001-02-16,440.0809395690243
2001-02-19,436.8863849092402
2001-02-20,442.53188358758183
2001-02-21,438.65578630966604
2001-02-22,440.9443044993891
2001-02-23,440.839702216231
2001-02-26,438.6980589846231
2001-02-27,436.1858648472558
2001-02-28,435.4298091214112
2001-03-01,433.83444940006103
2001-03-02,436.43073468780364
2001-03-05,438.18278124178715
2001-03-06,439.41870654407825
2001-03-07,439.3611440036162
2001-03-08,437.3979307035214
2001-03-09,435.0920177496742
2001-03-12,431.2960002508144
2001-03-13,426.00305566088934
2001-03-14,421.29709652230923
2001-03-15,423.1297821370222
2001-03-16,422.9802051480682
2001-03-19,419.71391810224515
2001-03-20,417.28106142326783
2001-03-21,413.701524405272
2001-03-22,405.616815122486
2001-03-23,404.222142063121
2001-03-26,408.0510654893761
2001-03-27,410.0779902479466
2001-03-28,414.77537350727727
2001-03-29,421.59285982248883
2001-03-30,418.43791639977707
2001-04-02,419.80389427869244
2001-04-03,414.2369628096899
2001-04-04,405.6676239142768
2001-04-05,411.94943390364654
2001-04-06,413.9838821050299
2001-04-09,416.2003174550759
2001-04-10,421.03586973309734
2001-04-11,425.8180090076179
2001-04-12,424.80873374377353
2001-04-13,424.7783866193782
2001-04-16,427.401484541596
2001-04-17,427.36541196760106
2001-04-18,433.6051337912287
2001-04-19,433.576846654281
2001-04-20,430.9883815679533
2001-04-23,433.52895877505586
2001-04-24,435.79552186650864
2001-04-25,435.1346748163106
2001-04-26,432.86023911153154
2001-04-27,438.0401015447335
2001-04-30,443.5653256603671
2001-05-01,443.1157196187496
2001-05-02,444.3921728226383
2001-05-03,444.5567706044374
2001-05-04,446.37032514117664
2001-05-07,449.0555519553512
2001-05-08,451.8780893933897
2001-05-09,448.33267899490005
2001-05-10,449.7775769220664
2001-05-11,453.3261057455808
2001-05-14,454.91447553305915
2001-05-15,453.73494627697085
2001-05-16,451.69970120644365
2001-05-17,456.6530907052005
2001-05-18,459.9196912606126
2001-05-21,465.7908849839941
2001-05-22,469.77019921475835
2001-05-23,472.54229446289116
2001-05-24,468.95749910516093
2001-05-25,473.1551660161624
2001-05-28,471.1278516403746
2001-05-29,474.59039673937576
2001-05-30,473.27874774176433
2001-05-31,477.0060177297543
2001-06-01,476.5939254877714
2001-06-04,478.41131406578165
2001-06-05,477.9683269761207
2001-06-06,473.9571512411566
2001-06-07,470.5339035973351
2001-06-08,470.11146858415157
2001-06-11,469.83315166793983
2001-06-12,462.1047366892476
2001-06-13,462.90824909174785
2001-06-14,459.59831966714717
2001-06-15,454.0427032418022
2001-06-18,454.32361306239125
2001-06-19,457.0855416779296
2001-06-20,455.45758491847874
2001-06-21,460.67780679894037
2001-06-22,458.6510910444314
2001-06-25,455.58207766877547
2001-06-26,449.722967431283
2001-06-27,449.8464727951608
2001-06-28,452.77139500500596
2001-06-29,453.3727953823373
2001-07-02,456.25796987063717
2001-07-03,452.9667939274206
2001-07-04,452.17598281276946
2001-07-05,450.3556279128966
2001-07-06,444.11409081624265
2001-07-09,441.27248698965514
2001-07-10,439.39711300407106
2001-07-11,435.7603591761179
2001-07-12,439.6244492097747
2001-07-13,438.30999384724157
2001-07-16,437.0975175956097
2001-07-17,435.9397022090292
2001-07-18,428.69631154991384
2001-07-19,429.77846545755455
2001-07-20,431.6237757148613
2001-07-23,430.9315362972758
2001-07-24,424.2557189612034
2001-07-25,420.04177867226866
2001-07-26,420.4679429807368
2001-07-27,421.7583267680777
2001-07-30,421.8301626299429
2001-07-31,424.8048135699898
2001-08-01,427.60409065640516
2001-08-02,430.3567255468505
2001-08-03,427.36910442220034
2001-08-06,426.0784710835518
2001-08-07,425.7713263458792
2001-08-08,424.3764962402982
2001-08-09,417.03708564298995
2001-08-10,416.7497809362821
2001-08-13,414.96212846463317
2001-08-14,417.9669823639508
2001-08-15,417.82937234049626
2001-08-16,418.69094916385836
2001-08-17,417.29440210933194
2001-08-20,420.6011879399218
2001-08-21,424.3490602160734
2001-08-22,423.28908400708457
2001-08-23,423.6883624140184
2001-08-24,424.845423473895
2001-08-27,425.47173554987273
2001-08-28,427.2942395006082
2001-08-29,427.58485970892866
2001-08-30,425.9428582053467
2001-08-31,424.76323181819794
2001-09-03,424.24036426005887
2001-09-04,429.96603290190365
2001-09-05,430.7414686920649
2001-09-06,424.35934009015443
2001-09-07,417.72627926678575
2001-09-10,410.46675463062684
2001-09-11,400.5338760599504
2001-09-12,390.9866582772926
2001-09-13,393.7687301971549
2001-09-14,385.67609384522734
2001-09-17,379.1398692958518
2001-09-18,369.67725528349627
2001-09-19,363.6643224990166
2001-09-20,349.36588143592746
2001-09-21,336.52265535747483
2001-09-24,344.62651490494324
2001-09-25,344.7280111831182
2001-09-26,350.09919327091944
2001-09-27,349.4516785034716
2001-09-28,354.0818366415617
2001-10-01,354.50126731577814
2001-10-02,351.22347286611176
2001-10-03,351.4586676235988
2001-10-04,360.2700672154857
2001-10-05,360.78585003768865
2001-10-08,354.9283922360671
2001-10-09,355.49811876196117
2001-10-10,357.34946198617166
2001-10-11,367.7575893394604
2001-10-12,368.7811867225542
2001-10-15,366.8609666326631
2001-10-16,368.6362208645065
2001-10-17,374.7806622453602
2001-10-18,372.5076767182579
2001-10-19,371.7708949496067
2001-10-22,369.81267847884516
2001-10-23,371.5766140897662
2001-10-24,370.92919851603256
2001-10-25,372.0509722768705
2001-10-26,374.4341037743542
2001-10-29,373.3484720307915
2001-10-30,367.1897950205194
2001-10-31,370.8630560473278
2001-11-01,370.63549637459926
2001-11-02,373.061243655167
2001-11-05,377.1740140510062
2001-11-06,380.53371901813654
2001-11-07,381.7763193051341
2001-11-08,388.6105132153226
2001-11-09,391.33714611603136
2001-11-12,387.8786038874916
2001-11-13,394.41726121631973
2001-11-14,399.21794467807257
2001-11-15,401.94307375340964
2001-11-16,399.53121603161776
2001-11-19,403.6102351316972
2001-11-20,402.338391286333
2001-11-21,403.71668147563395
2001-11-22,403.82140797719927
2001-11-23,404.1557196689635
2001-11-26,406.20979002105724
2001-11-27,403.8750848697573
2001-11-28,402.7030474143067
2001-11-29,400.4765671403859
2001-11-30,398.61692362689934
2001-12-03,398.3667085494315
2001-12-04,398.1148450674408
2001-12-05,401.9716646482956
2001-12-06,408.9117637130111
2001-12-07,411.9601993140815
2001-12-10,412.99997350935126
2001-12-11,412.019973192706
2001-12-12,410.1607092474732
2001-12-13,407.21497259745735
2001-12-14,405.41382924191475
2001-12-17,406.2417885775077
2001-12-18,407.99149801716584
2001-12-19,406.58117097957347
2001-12-20,405.72790331518354
2001-12-21,407.7999250773396
2001-12-24,412.9782304909436
2001-12-25,412.9710462735542
2001-12-26,415.0337865881427
2001-12-27,413.6362300240547
2001-12-28,415.9071849631946
2001-12-31,418.0810779851209
2002-01-01,418.0975454236773
2002-01-02,410.0594018461941
2002-01-03,414.90433751314663
2002-01-04,421.9356541685558
2002-01-07,423.8529543935941
2002-01-08,424.21636209994995
2002-01-09,421.82381479762364
2002-01-10,419.64897712795926
2002-01-11,420.8995046260525
2002-01-14,419.8734932686505
2002-01-15,419.35351332754084
2002-01-16,417.5463888662601
2002-01-17,418.6056460819906
2002-01-18,417.17548158617683
2002-01-21,418.070180665343
2002-01-22,416.9588129920765
2002-01-23,413.4202079223164
2002-01-24,416.2833322774164
2002-01-25,418.1494778828494
2002-01-28,418.2154754393328
2002-01-29,417.23978655051803
2002-01-30,412.73653723549506
2002-01-31,415.10122855980137
2002-02-01,417.3023184011289
2002-02-04,415.2493056350904
2002-02-05,412.4251049921757
2002-02-06,410.8404862869086
2002-02-07,410.41909123433487
2002-02-08,412.4701624152562
2002-02-11,412.78642775925135
2002-02-12,417.0681408952263
2002-02-13,418.8060731637945
2002-02-14,419.6726877007619
2002-02-15,420.2474901943115
2002-02-18,420.9396864422525
2002-02-19,416.82927156200805
2002-02-20,415.3194379247783
2002-02-21,415.88627438432263
2002-02-22,412.66490423456645
2002-02-25,416.195019883975
2002-02-26,419.54168897176334
2002-02-27,423.4564896781493
2002-02-28,422.80995527447857
2002-03-01,424.8911828439554
2002-03-04,429.44463986871955
2002-03-05,431.33620017016966
2002-03-06,429.0058933829552
2002-03-07,431.19947944379965
2002-03-08,434.5820606303839
2002-03-11,435.28265306629237
2002-03-12,432.102430680016
2002-03-13,431.7514800089294
2002-03-14,431.0647322466775
2002-03-15,430.5509002838769
2002-03-18,433.3870416837391
2002-03-19,433.09373600404166
2002-03-20,434.52928101478244
2002-03-21,436.85163792316575
2002-03-22,438.9343689095285
2002-03-25,440.4756014325373
2002-03-26,438.745747411553
2002-03-27,440.5824056441898
2002-03-28,442.4546938055785
2002-03-29,442.5053516304881
2002-04-01,444.44170678200567
2002-04-02,446.01929846779905
2002-04-03,445.5188272617427
2002-04-04,445.2884586095675
2002-04-05,448.19451020026565
2002-04-08,447.8589700509689
2002-04-09,448.42028226023683
2002-04-10,448.99507605788284
2002-04-11,448.46886921375733
2002-04-12,449.7929604397364
2002-04-15,450.4338811279518
2002-04-16,451.3667921324799
2002-04-17,452.1067166074097
2002-04-18,453.9013193787493
2002-04-19,456.26336802638986
2002-04-22,458.8908341992399
2002-04-23,458.5173367857776
2002-04-24,458.61142615438706
2002-04-25,455.1507327142201
2002-04-26,455.3677550028222
2002-04-29,455.5183848891015
2002-04-30,456.26234281515946
2002-05-01,456.87848075302065
2002-05-02,461.99503225953015
2002-05-03,459.55331807476927
2002-05-06,458.5742872848601
2002-05-07,457.4329996056892
2002-05-08,460.04820398010287
2002-05-09,458.88799591842974
2002-05-10,457.6301976928155
2002-05-13,457.77148342767526
2002-05-14,459.4935580681744
2002-05-15,459.8890412335673
2002-05-16,458.35594156291904
2002-05-17,455.21918568821644
2002-05-20,455.77870612277206
2002-05-21,455.94107998911113
2002-05-22,451.3224233301581
2002-05-23,450.25825089352134
2002-05-24,451.3219837601041
2002-05-27,453.5647262760543
2002-05-28,448.07622743589474
2002-05-29,444.202445985331
2002-05-30,442.04609243131085
2002-05-31,443.5994197952685
2002-06-03,441.5698697444084
2002-06-04,439.477437775662
2002-06-05,437.6745584268157
2002-06-06,436.29173044388455
2002-06-07,434.19068333678615
2002-06-10,434.5602015958436
2002-06-11,437.3723345680442
2002-06-12,434.61446892990335
2002-06-13,431.56197577019833
2002-06-14,419.2216061068285
2002-06-17,424.63995128909676
2002-06-18,422.7853565271552
2002-06-19,413.88995434299153
2002-06-20,407.923978035627
2002-06-21,407.83499750802764
2002-06-24,403.8933803978949
2002-06-25,408.2239485191298
2002-06-26,398.8586736163895
2002-06-27,402.08947954704445
2002-06-28,403.364258389127
2002-07-01,404.8914558884572
2002-07-02,399.75237254688875
2002-07-03,393.7724648990244
2002-07-04,395.5930601847458
2002-07-05,401.1235298079144
2002-07-08,401.087440348575
2002-07-09,397.21541153407645
2002-07-10,393.38334622424065
2002-07-11,381.81948785188627
2002-07-12,381.3547770654443
2002-07-15,368.31853483821277
2002-07-16,360.897706916838
2002-07-17,362.40293317450386
2002-07-18,368.0939364757019
2002-07-19,362.9457019288359
2002-07-22,357.5362030296748
2002-07-23,355.337715447301
2002-07-24,349.07384508425287
2002-07-25,350.71417814823303
2002-07-26,351.75220240264395
2002-07-29,361.1557711737896
