Date,GERMANY SMALL VALUE
2000-05-31,427.0694334738227
2000-06-01,427.05346307776125
2000-06-02,429.49322712852495
2000-06-05,429.86678063873586
2000-06-06,430.06542481521825
2000-06-07,430.08005975771175
2000-06-08,431.39007187074264
2000-06-09,430.3976579466675
2000-06-12,430.53184980699285
2000-06-13,430.1603043641986
2000-06-14,430.1759039466561
2000-06-15,430.83325431337875
2000-06-16,430.7895302292084
2000-06-19,431.44288366745303
2000-06-20,430.4924080064368
2000-06-21,428.41376344175234
2000-06-22,428.3768995544964
2000-06-23,428.55063240335096
2000-06-26,428.52653038610225
2000-06-27,427.24326243951253
2000-06-28,427.02247322404446
2000-06-29,425.32707291198653
2000-06-30,425.1554280540365
2000-07-03,427.7100565152058
2000-07-04,428.99253851481586
2000-07-05,426.7606654313014
2000-07-06,426.0075789713625
2000-07-07,427.31730531851366
2000-07-10,428.41243729607044
2000-07-11,425.85474319087757
2000-07-12,425.396533321873
2000-07-13,426.50673648428
2000-07-14,428.21687400360344
2000-07-17,430.72524815257776
2000-07-18,428.9890220384737
2000-07-19,428.4460729345523
2000-07-20,429.47691770048164
2000-07-21,429.9301254786873
2000-07-24,429.21678122224546
2000-07-25,429.5556548944662
2000-07-26,428.62574491694767
2000-07-27,427.6057742543759
2000-07-28,425.62501670444544
2000-07-31,425.9509150531162
2000-08-01,425.17786724423837
2000-08-02,425.23968192112835
2000-08-03,423.7630866235068
2000-08-04,424.6614638520418
2000-08-07,424.98986295365967
2000-08-08,424.9105718525247
2000-08-09,426.34699939865004
2000-08-10,426.356383581782
2000-08-11,427.3811486327733
2000-08-14,431.7617841432441
2000-08-15,427.01347297571743
2000-08-16,426.6609439914059
2000-08-17,425.43575695624855
2000-08-18,424.769536303685
2000-08-21,425.09211724602113
2000-08-22,424.15731780408316
2000-08-23,422.9993179794048
2000-08-24,422.38856765842115
2000-08-25,421.02211863830405
2000-08-28,422.5990919273048
2000-08-29,422.7944546797334
2000-08-30,423.07551698818975
2000-08-31,424.7846445751131
2000-09-01,426.7867993491556
2000-09-04,428.9887582727742
2000-09-05,428.51572779308566
2000-09-06,428.8962423041123
2000-09-07,428.25888426463587
2000-09-08,427.6382279676873
2000-09-11,425.75314305905636
2000-09-12,424.6058293013701
2000-09-13,424.5138610278351
2000-09-14,423.6884389560659
2000-09-15,423.2933641439018
2000-09-18,421.5376131537289
2000-09-19,420.27225628818053
2000-09-20,419.07461764819004
2000-09-21,415.64107949971395
2000-09-22,412.5279903436526
2000-09-25,412.70512069927815
2000-09-26,412.03028787003666
2000-09-27,410.63121171454833
2000-09-28,410.31411334048454
2000-09-29,410.14071824150403
2000-10-02,409.2060472381154
2000-10-03,409.2062926523084
2000-10-04,408.6611394061826
2000-10-05,409.1387025842442
2000-10-06,409.3523798184581
2000-10-09,407.4205876986992
2000-10-10,406.6281072144488
2000-10-11,403.821455607787
2000-10-12,401.4811967966194
2000-10-13,399.73965012830644
2000-10-16,400.49143902210506
2000-10-17,399.59605474847933
2000-10-18,398.23743755286785
2000-10-19,400.127154590569
2000-10-20,403.53701174737995
2000-10-23,403.7730676405941
2000-10-24,404.06929910061035
2000-10-25,403.9669493543379
2000-10-26,403.26858764611234
2000-10-27,403.52038154667406
2000-10-30,404.59521919039025
2000-10-31,403.39316553729816
2000-11-01,403.08610995726565
2000-11-02,404.37576306182564
2000-11-03,404.65369283112983
2000-11-06,406.2220044704453
2000-11-07,405.2518532852408
2000-11-08,403.7375756642204
2000-11-09,402.7127788104737
2000-11-10,401.2439633606867
2000-11-13,396.3091778661927
2000-11-14,398.2770312212327
2000-11-15,399.8238074588146
2000-11-16,398.11101324468365
2000-11-17,396.2083643510564
2000-11-20,394.759402560909
2000-11-21,393.85640718330046
2000-11-22,389.9814882602432
2000-11-23,388.7701300432191
2000-11-24,390.7315707734352
2000-11-27,390.65718962185684
2000-11-28,390.3403472118265
2000-11-29,388.79738034022085
2000-11-30,388.3513702441151
2000-12-01,388.3886970060309
2000-12-04,386.4982019626899
2000-12-05,388.29375862191813
2000-12-06,388.4674491283028
2000-12-07,387.87580833558013
2000-12-08,388.69035592669195
2000-12-11,392.98632003059384
2000-12-12,393.8949920921483
2000-12-13,393.124600277947
2000-12-14,391.5779013929513
2000-12-15,389.56594130287937
2000-12-18,388.46650481561693
2000-12-19,386.8140691399753
2000-12-20,381.7281501168509
2000-12-21,380.9012400779393
2000-12-22,381.0134259178977
2000-12-25,381.0134259178977
2000-12-26,381.0134259178976
2000-12-27,382.50876460967277
2000-12-28,384.1398153522639
2000-12-29,386.712673965405
2001-01-01,386.712673965405
2001-01-02,385.96254352959517
2001-01-03,384.07308133088253
2001-01-04,386.11856554909036
2001-01-05,385.5984253074548
2001-01-08,385.9550964016566
2001-01-09,386.08638490179123
2001-01-10,386.0213206476481
2001-01-11,386.31721888892787
2001-01-12,388.72703034604143
2001-01-15,390.0895907093679
2001-01-16,390.02465628703163
2001-01-17,392.4340925760711
2001-01-18,393.7103195866099
2001-01-19,393.50565884906905
2001-01-22,396.73185042872103
2001-01-23,396.21455665992715
2001-01-24,397.5151039293184
2001-01-25,397.5063529393435
2001-01-26,397.64858783560885
2001-01-29,398.83474636724475
2001-01-30,399.53548895936143
2001-01-31,400.4361574815106
2001-02-01,401.1370524446668
2001-02-02,402.30199639276685
2001-02-05,403.4864368626066
2001-02-06,403.7899690807724
2001-02-07,401.56872481624566
2001-02-08,401.268162347598
2001-02-09,401.5179346236829
2001-02-12,402.1222122517441
2001-02-13,402.0546536774828
2001-02-14,400.80234836869306
2001-02-15,402.258246607148
2001-02-16,403.11351246175985
2001-02-19,401.85822784533894
2001-02-20,401.88784309324006
2001-02-21,400.43733615687114
2001-02-22,399.1170383995482
2001-02-23,397.0476331596044
2001-02-26,399.0418785063369
2001-02-27,399.98374575958286
2001-02-28,400.1845316228101
2001-03-01,397.7066737382862
2001-03-02,397.1920274915784
2001-03-05,400.2290439852627
2001-03-06,403.09526111496575
2001-03-07,402.68866316274176
2001-03-08,403.55073569143474
2001-03-09,403.4863647781518
2001-03-12,399.5914600217264
2001-03-13,397.1397464412324
2001-03-14,392.1662607332684
2001-03-15,393.1994751989078
2001-03-16,392.3710438592661
2001-03-19,390.2584180023253
2001-03-20,391.47003784267554
2001-03-21,387.81801750818124
2001-03-22,381.2109319359206
2001-03-23,382.678807837797
2001-03-26,385.76755274964404
2001-03-27,387.5383621499503
2001-03-28,386.9119588097137
2001-03-29,386.3017325190344
2001-03-30,387.29195243626117
2001-04-02,385.2549092320787
2001-04-03,380.9003409052383
2001-04-04,379.02150968017
2001-04-05,382.41581169455304
2001-04-06,381.7414337230713
2001-04-09,382.50251354803606
2001-04-10,385.36664795944785
2001-04-11,385.37239005597036
2001-04-12,386.46930202307703
2001-04-13,386.46930202307703
2001-04-16,386.4693020230771
2001-04-17,386.4452612609028
2001-04-18,389.20083100341054
2001-04-19,389.79392497897476
2001-04-20,389.4239765014685
2001-04-23,389.54662654527516
2001-04-24,390.4843449994364
2001-04-25,390.96023835275014
2001-04-26,391.74314071531916
2001-04-27,392.10106115232344
2001-04-30,394.98672897060453
2001-05-01,394.9412041277935
2001-05-02,395.41200864589524
2001-05-03,393.5798111383629
2001-05-04,393.75777470386805
2001-05-07,395.17422423074714
2001-05-08,395.2952977096773
2001-05-09,395.0871880233264
2001-05-10,397.2142099244117
2001-05-11,398.0603046956551
2001-05-14,397.4746733383329
2001-05-15,398.8522958200617
2001-05-16,398.34834538593867
2001-05-17,400.7280832633687
2001-05-18,401.02301129451115
2001-05-21,402.38726747212377
2001-05-22,402.4258750620174
2001-05-23,401.8498986267499
2001-05-24,402.5771838599169
2001-05-25,403.65243859507626
2001-05-28,403.9659144688895
2001-05-29,404.13496503571696
2001-05-30,403.3835157511802
2001-05-31,403.24190914368154
2001-06-01,403.82298916762215
2001-06-04,404.53919466383326
2001-06-05,405.7933740670805
2001-06-06,405.8329272207436
2001-06-07,403.81677704222784
2001-06-08,403.9711767726247
2001-06-11,403.67997740494303
2001-06-12,402.33687132185486
2001-06-13,402.3996001763229
2001-06-14,401.4370424428734
2001-06-15,400.10518770830953
2001-06-18,398.63607528697895
2001-06-19,398.04976520531875
2001-06-20,395.68358057330954
2001-06-21,396.58351991710595
2001-06-22,396.81330925989386
2001-06-25,394.9283454500051
2001-06-26,392.59498514628655
2001-06-27,393.82862634942563
2001-06-28,394.9853556333959
2001-06-29,395.9858663361532
2001-07-02,394.51262561149855
2001-07-03,393.56094419706784
2001-07-04,393.94890333739863
2001-07-05,392.02474833606175
2001-07-06,389.06867113024595
2001-07-09,387.8357243164221
2001-07-10,387.31296272693123
2001-07-11,384.7317852556048
2001-07-12,386.80867628475346
2001-07-13,388.143192410822
2001-07-16,386.6524254287395
2001-07-17,386.50169026402705
2001-07-18,384.23037909200804
2001-07-19,385.28027542873576
2001-07-20,384.3455495652816
2001-07-23,383.8402258474244
2001-07-24,382.9393080775352
2001-07-25,381.48617341038516
2001-07-26,381.0376380637695
2001-07-27,383.85585265686035
2001-07-30,384.8774401671947
2001-07-31,386.1612191652528
2001-08-01,387.1046220576973
2001-08-02,388.4566952977748
2001-08-03,387.84539459667315
2001-08-06,386.449797561355
2001-08-07,385.20493303053524
2001-08-08,385.288786276624
2001-08-09,382.8689904581854
2001-08-10,383.05111508746
2001-08-13,383.09383145116476
2001-08-14,384.3612974837942
2001-08-15,384.9042328859308
2001-08-16,381.8324402131736
2001-08-17,380.18780032457806
2001-08-20,377.2013241258983
2001-08-21,376.8284520872657
2001-08-22,376.82997200602733
2001-08-23,377.63926191737676
2001-08-24,378.98417722229266
2001-08-27,379.01935784908164
2001-08-28,377.4651994603452
2001-08-29,376.1970713871768
2001-08-30,372.76592943608597
2001-08-31,372.11690859815855
2001-09-03,371.02586721331556
2001-09-04,370.6317452944546
2001-09-05,368.92381823240703
2001-09-06,366.1613339943202
2001-09-07,364.91771160719054
2001-09-10,359.9217447939477
2001-09-11,353.9210567376457
2001-09-12,355.5945186366806
2001-09-13,356.25482873712025
2001-09-14,352.1186309911861
2001-09-17,351.0294526743611
2001-09-18,350.251831694662
2001-09-19,349.3151220592222
2001-09-20,341.423405095889
2001-09-21,334.6211421243048
2001-09-24,339.2100474435472
2001-09-25,339.86392069246983
2001-09-26,342.075109687679
2001-09-27,342.4592947796962
2001-09-28,346.68147772073
2001-10-01,347.55532397431983
2001-10-02,348.0276753468813
2001-10-03,348.4260939191641
2001-10-04,350.50441983356
2001-10-05,350.64811023103636
2001-10-08,351.75284820672636
2001-10-09,352.5475237666838
2001-10-10,352.0232691121641
2001-10-11,353.99014270363523
2001-10-12,353.5926717302516
2001-10-15,356.48479295686553
2001-10-16,362.1610154326157
2001-10-17,363.879409702743
2001-10-18,362.85370792291224
2001-10-19,362.43783230895315
2001-10-22,363.9368493669075
2001-10-23,365.53344504092047
2001-10-24,366.3156021042979
2001-10-25,366.59124898101305
2001-10-26,368.50701727032686
2001-10-29,368.2143005670222
2001-10-30,365.7031854884824
2001-10-31,367.1116145919461
2001-11-01,368.38002742056216
2001-11-02,368.89269505258073
2001-11-05,370.16663029476945
2001-11-06,369.82091753389057
2001-11-07,370.67041843682006
2001-11-08,372.5838639934183
2001-11-09,372.9297035925367
2001-11-12,371.52449708814095
2001-11-13,373.8431116567069
2001-11-14,374.7475178379179
2001-11-15,374.89757018356556
2001-11-16,375.13111397724083
2001-11-19,380.1597512477966
2001-11-20,378.38360007539774
2001-11-21,379.1202689686073
2001-11-22,380.0447314737247
2001-11-23,380.73851640383
2001-11-26,381.2229666238091
2001-11-27,379.9497421685615
2001-11-28,376.81729380383496
2001-11-29,378.20910029392866
2001-11-30,377.3141938172052
2001-12-03,375.6690278142012
2001-12-04,376.53425295605314
2001-12-05,378.8034146313179
2001-12-06,379.52034117349876
2001-12-07,380.3495973591539
2001-12-10,379.93257191761245
2001-12-11,379.86959057266904
2001-12-12,378.54273648528147
2001-12-13,377.5028937687087
2001-12-14,376.2495893670006
2001-12-17,376.67139143260334
2001-12-18,376.56736703248123
2001-12-19,375.36263111778806
2001-12-20,374.43269097095543
2001-12-21,373.7519114705552
2001-12-24,373.69029249286285
2001-12-25,373.69029249286285
2001-12-26,373.69029249286285
2001-12-27,374.93670952261976
2001-12-28,374.7119223149757
2001-12-31,375.0888946288702
2002-01-01,375.0888946288702
2002-01-02,374.9684510617235
2002-01-03,378.60488802771107
2002-01-04,380.3295893979591
2002-01-07,383.0099242653687
2002-01-08,384.62413172114356
2002-01-09,385.2616096135466
2002-01-10,383.7589767503273
2002-01-11,383.09291756442514
2002-01-14,381.06315450853583
2002-01-15,380.8515607429428
2002-01-16,378.56756016332463
2002-01-17,382.39399119212476
2002-01-18,382.46699236177875
2002-01-21,381.99008799381204
2002-01-22,381.94142377259703
2002-01-23,383.1968976647944
2002-01-24,383.505437539821
2002-01-25,384.0277257218647
2002-01-28,383.342155472515
2002-01-29,382.3133059972402
2002-01-30,381.6856983024875
2002-01-31,380.9365935630471
2002-02-01,381.2765806144535
2002-02-04,379.7997675148781
2002-02-05,375.89661871709546
2002-02-06,374.72878157942415
2002-02-07,373.0116557615804
2002-02-08,373.65161491716884
2002-02-11,375.5713458410776
2002-02-12,374.211344874423
2002-02-13,374.25764396743904
2002-02-14,375.14461465024624
2002-02-15,374.5865674746493
2002-02-18,373.97436468246406
2002-02-19,371.962446105795
2002-02-20,371.14114467773317
2002-02-21,371.6940530648332
2002-02-22,370.8262764157347
2002-02-25,372.97276111637353
2002-02-26,373.9633448226355
2002-02-27,375.76877698388404
2002-02-28,375.49084516865986
2002-03-01,376.4330124434812
2002-03-04,377.1299174322106
2002-03-05,376.3049031121705
2002-03-06,377.13495397442136
2002-03-07,377.4739200781962
2002-03-08,377.054721930763
2002-03-11,378.32569936600555
2002-03-12,376.5569149282006
2002-03-13,376.9770485933596
2002-03-14,376.5536909439542
2002-03-15,378.62611319563445
2002-03-18,380.2723955087535
2002-03-19,380.83018160708383
2002-03-20,380.8399983577336
2002-03-21,379.8837079397349
2002-03-22,379.74230252212453
2002-03-25,380.69348078248095
2002-03-26,379.99762558689144
2002-03-27,379.888836522532
2002-03-28,379.8246456616126
2002-03-29,379.8526035071148
2002-04-01,379.83862769343085
2002-04-02,378.30561722445316
2002-04-03,377.91173164159943
2002-04-04,377.64817570144737
2002-04-05,376.9898575969728
2002-04-08,377.5885877058772
2002-04-09,376.24423027242943
2002-04-10,377.0712650229085
2002-04-11,376.8728678633388
2002-04-12,377.82650677304196
2002-04-15,378.0693828970046
2002-04-16,378.60344015377484
2002-04-17,378.5040928763352
2002-04-18,378.3800972082619
2002-04-19,378.8877434110977
2002-04-22,378.62520804030305
2002-04-23,378.6315014277479
2002-04-24,378.32318294291764
2002-04-25,376.69078977611167
2002-04-26,375.2468788788576
2002-04-29,377.8117387288977
2002-04-30,377.6527661284389
2002-05-01,377.6443551110303
2002-05-02,378.556056890131
2002-05-03,377.8620096019629
2002-05-06,377.4414039976869
2002-05-07,373.80960730483815
2002-05-08,375.9540438701242
2002-05-09,377.3057569421621
2002-05-10,376.81106950832464
2002-05-13,376.89883233981647
2002-05-14,378.06955704686425
2002-05-15,379.0056839465482
2002-05-16,379.2569945665549
2002-05-17,379.44422390483203
2002-05-20,379.5581529793752
2002-05-21,378.8485002453862
2002-05-22,379.3746932955802
2002-05-23,378.7871613536618
2002-05-24,377.8076194790236
2002-05-27,378.7886082451454
2002-05-28,378.07767147489943
2002-05-29,377.75770016950435
2002-05-30,377.2484358022236
2002-05-31,377.5230065463133
2002-06-03,375.6912999537628
2002-06-04,370.1265502074733
2002-06-05,369.5645642210384
2002-06-06,370.4104174299063
2002-06-07,367.1937411230298
2002-06-10,366.682659518415
2002-06-11,365.9897925006499
2002-06-12,360.0276124265969
2002-06-13,358.3280885741314
2002-06-14,350.46845491839963
2002-06-17,355.00852812268135
2002-06-18,349.2826815354976
2002-06-19,345.25226656048056
2002-06-20,340.21754994345247
2002-06-21,340.01080647586974
2002-06-24,333.57959171238207
2002-06-25,332.3449984644947
2002-06-26,325.73379132802813
2002-06-27,334.31696469099063
2002-06-28,341.3443959270151
2002-07-01,340.69455566067626
2002-07-02,333.450113288416
2002-07-03,329.6444777667192
2002-07-04,331.5848172584654
2002-07-05,337.62028844400476
2002-07-08,336.76377791124725
2002-07-09,334.70496945935474
2002-07-10,329.2958297267919
2002-07-11,323.944120022145
2002-07-12,323.11921654607244
2002-07-15,316.07885509988444
2002-07-16,312.69465501519153
2002-07-17,313.21114538386854
2002-07-18,316.4131652291177
2002-07-19,314.3932843319467
2002-07-22,303.47142821718006
2002-07-23,294.2733664996977
2002-07-24,290.6017486386093
2002-07-25,289.9400700520477
2002-07-26,289.7876196187411
2002-07-29,298.01760049951827
2002-07-30,302.017736182755
