Date,ISRAEL SMALL VALUE
2004-06-01,536.8395267070217
2004-06-02,538.3292327518193
2004-06-03,536.9760836174557
2004-06-04,536.7376682367025
2004-06-07,542.1798142689902
2004-06-08,546.0959640985408
2004-06-09,552.7443102751652
2004-06-10,558.1573830275347
2004-06-11,561.6361045837726
2004-06-14,559.466019523905
2004-06-15,561.0677518311583
2004-06-16,568.5397566809788
2004-06-17,570.2127970767191
2004-06-18,565.2954911122976
2004-06-21,579.1049857980248
2004-06-22,582.3211089127421
2004-06-23,584.4208462092764
2004-06-24,582.5366538717489
2004-06-25,586.6555986297723
2004-06-28,593.4365156521691
2004-06-29,592.3643399421142
2004-06-30,594.2399867388534
2004-07-01,600.774907582112
2004-07-02,594.5244754413343
2004-07-05,594.3310695753162
2004-07-06,586.5264937817245
2004-07-07,579.5247856598694
2004-07-08,574.8922313972162
2004-07-09,576.8752575338056
2004-07-12,574.1243609971273
2004-07-13,576.6295799995254
2004-07-14,566.4955263052011
2004-07-15,569.0507832339414
2004-07-16,566.7958561509508
2004-07-19,570.6608855453316
2004-07-20,572.906996251255
2004-07-21,580.9121262975156
2004-07-22,569.8725247451208
2004-07-23,575.1302409206917
2004-07-26,565.1834813024542
2004-07-27,567.8320980990454
2004-07-28,557.7181245595077
2004-07-29,557.1063306355978
2004-07-30,559.3358778469467
2004-08-02,552.476039521845
2004-08-03,546.2450664945468
2004-08-04,540.0731430548049
2004-08-05,544.6371479007422
2004-08-06,535.4836447409593
2004-08-09,526.426829069944
2004-08-10,520.4191433571291
2004-08-11,514.6997032470854
2004-08-12,508.00806657338507
2004-08-13,501.73758803469156
2004-08-16,498.7816013418905
2004-08-17,510.91109630888155
2004-08-18,516.0586845430228
2004-08-19,519.8461827286249
2004-08-20,522.4808534057862
2004-08-23,536.377240439424
2004-08-24,540.3225938481694
2004-08-25,540.5905192336104
2004-08-26,549.3004138033367
2004-08-27,552.3446571369761
2004-08-30,552.5887713105276
2004-08-31,541.7919948936471
2004-09-01,539.9358459746453
2004-09-02,545.7559060540868
2004-09-03,547.9527510303417
2004-09-06,546.2913864464135
2004-09-07,553.1398969209137
2004-09-08,550.7429172677739
2004-09-09,550.6233730762259
2004-09-10,546.6185403607539
2004-09-13,554.4090439367154
2004-09-14,555.7631021498831
2004-09-15,561.0632385114263
2004-09-16,561.849235165413
2004-09-17,559.93271770174
2004-09-20,561.7084210508016
2004-09-21,556.3978324849528
2004-09-22,555.1246464648918
2004-09-23,548.6776513122553
2004-09-24,549.2538348690938
2004-09-27,547.2146624457057
2004-09-28,544.7712467469432
2004-09-29,544.2710220242305
2004-09-30,541.0224781992472
2004-10-01,544.9822487965143
2004-10-04,563.875218214975
2004-10-05,557.9039523316779
2004-10-06,558.086575393029
2004-10-07,558.3480334565538
2004-10-08,552.0564119565599
2004-10-11,547.4429436578771
2004-10-12,537.1797214895929
2004-10-13,536.5366692368858
2004-10-14,526.6248420183646
2004-10-15,521.8615666483829
2004-10-18,516.1213341197356
2004-10-19,523.2068824159372
2004-10-20,520.5501884829414
2004-10-21,516.9720702400608
2004-10-22,516.1347315025139
2004-10-25,508.5802530732992
2004-10-26,514.0764579403423
2004-10-27,506.86999600505504
2004-10-28,508.53579400712454
2004-10-29,511.3795315135276
2004-11-01,522.0963833033685
2004-11-02,528.7771642030115
2004-11-03,536.696708072458
2004-11-04,531.1649375965414
2004-11-05,533.0574294115039
2004-11-08,536.1158877835037
2004-11-09,540.0084849449003
2004-11-10,536.3497637627182
2004-11-11,546.2286668187674
2004-11-12,545.8722804208601
2004-11-15,552.4947424724553
2004-11-16,558.8773807105251
2004-11-17,561.8636626953821
2004-11-18,561.873983433547
2004-11-19,559.3483171909648
2004-11-22,548.2336895422229
2004-11-23,554.8977812764757
2004-11-24,554.6238719619995
2004-11-25,551.0589392604403
2004-11-26,550.6982179634111
2004-11-29,545.1239201819272
2004-11-30,542.9347850989388
2004-12-01,543.5537855537951
2004-12-02,549.5564175252723
2004-12-03,546.7244599934083
2004-12-06,557.5757660623898
2004-12-07,564.0142906070242
2004-12-08,565.7846682133835
2004-12-09,558.7805642881509
2004-12-10,561.4893854888415
2004-12-13,563.2270362226367
2004-12-14,568.1058349520831
2004-12-15,563.2845453108605
2004-12-16,572.8525773302375
2004-12-17,573.861780272564
2004-12-20,564.5690458212864
2004-12-21,561.6543071742424
2004-12-22,560.376022264352
2004-12-23,557.7666438792105
2004-12-24,559.0768296562732
2004-12-27,564.8707519594363
2004-12-28,562.0833002661825
2004-12-29,559.5042953493829
2004-12-30,566.7227312822174
2004-12-31,571.4567718479027
2005-01-03,583.4927909773844
2005-01-04,581.9746130963582
2005-01-05,572.2873301353137
2005-01-06,590.7695430777908
2005-01-07,597.3386018470153
2005-01-10,609.9617542429091
2005-01-11,604.1354244741357
2005-01-12,595.5374630292049
2005-01-13,596.3929670060243
2005-01-14,601.0425328097169
2005-01-17,602.4786312562934
2005-01-18,606.8117939331238
2005-01-19,615.2372011290935
2005-01-20,617.7601334140193
2005-01-21,616.9036385819738
2005-01-24,616.9083850163637
2005-01-25,613.5806276527799
2005-01-26,604.0953379142225
2005-01-27,599.3494105499798
2005-01-28,602.35630558714
2005-01-31,613.0402163877243
2005-02-01,618.7707636593346
2005-02-02,623.714023743679
2005-02-03,642.2712075095087
2005-02-04,646.7664118903801
2005-02-07,640.9890309516909
2005-02-08,645.4192743016773
2005-02-09,638.2304841641873
2005-02-10,632.365224697438
2005-02-11,634.3371129901377
2005-02-14,642.091599843492
2005-02-15,646.7173689698395
2005-02-16,645.3945465421045
2005-02-17,642.8818054224454
2005-02-18,641.5714061495123
2005-02-21,636.5034374145142
2005-02-22,623.7392921631728
2005-02-23,625.1592905304144
2005-02-24,632.7215930369123
2005-02-25,633.9909596741611
2005-02-28,640.896343480507
2005-03-01,652.2622495901372
2005-03-02,654.1262755779662
2005-03-03,660.2240932745859
2005-03-04,654.7750765234052
2005-03-07,669.772154614277
2005-03-08,658.4144533306148
2005-03-09,651.5519924636676
2005-03-10,646.8356658664914
2005-03-11,645.6763349597435
2005-03-14,652.2428472803311
2005-03-15,650.9958648686367
2005-03-16,635.820539464983
2005-03-17,639.1806890328091
2005-03-18,642.6298167301906
2005-03-21,654.1040107341978
2005-03-22,651.5812835847183
2005-03-23,641.2007461015868
2005-03-24,634.3796482353229
2005-03-25,635.8425979789383
2005-03-28,645.0921605638156
2005-03-29,641.51809173265
2005-03-30,635.3227484809657
2005-03-31,639.4612550636647
2005-04-01,642.1242944273229
2005-04-04,639.9063772025149
2005-04-05,643.7349840380315
2005-04-06,649.5667599303155
2005-04-07,650.9041842406178
2005-04-08,653.5552935756647
2005-04-11,650.7218812628427
2005-04-12,656.3750761649829
2005-04-13,658.6613614687649
2005-04-14,661.389857817844
2005-04-15,651.7232047139007
2005-04-18,643.410506488476
2005-04-19,646.2972818067126
2005-04-20,642.5202302000614
2005-04-21,642.4106996952727
2005-04-22,644.5504919758749
2005-04-25,650.4964629853619
2005-04-26,650.3040368170342
2005-04-27,645.5259598799237
2005-04-28,650.1548725842764
2005-04-29,651.1337581526219
2005-05-02,666.1612619538514
2005-05-03,663.1816818791164
2005-05-04,662.0978484826938
2005-05-05,669.7076494732569
2005-05-06,673.7533307394992
2005-05-09,677.8531312778053
2005-05-10,674.7653103066817
2005-05-11,677.569131807889
2005-05-12,683.0039439555804
2005-05-13,684.9349224647431
2005-05-16,687.8254445660441
2005-05-17,688.7729727635528
2005-05-18,685.6463650855162
2005-05-19,687.123623014244
2005-05-20,689.1752821700999
2005-05-23,675.6033271629599
2005-05-24,675.2873649589102
2005-05-25,677.5093224022435
2005-05-26,686.4097282792396
2005-05-27,683.7862333758497
2005-05-30,683.0607825543838
2005-05-31,687.9505500071266
2005-06-01,693.6224200809918
2005-06-02,696.1985717890338
2005-06-03,695.3706650397266
2005-06-06,698.2002640948709
2005-06-07,701.3197446637895
2005-06-08,697.178288475926
2005-06-09,697.0941442493192
2005-06-10,703.6913943029195
2005-06-13,705.5575940447422
2005-06-14,696.6803815594621
2005-06-15,677.1766111006802
2005-06-16,669.6730583028432
2005-06-17,663.5175859724038
2005-06-20,638.9798866520214
2005-06-21,651.6416180170539
2005-06-22,655.7495580480894
2005-06-23,653.5063608808041
2005-06-24,648.6793445075789
2005-06-27,632.4242679089544
2005-06-28,636.9122273473987
2005-06-29,646.7200466474469
2005-06-30,642.9067205098564
2005-07-01,650.6895460099616
2005-07-04,659.1299193026695
2005-07-05,654.3553136876421
2005-07-06,654.3879247461214
2005-07-07,647.1258111038329
2005-07-08,651.4453944787471
2005-07-11,661.7096696978339
2005-07-12,662.0188939636562
2005-07-13,671.1981380003199
2005-07-14,676.2362250815082
2005-07-15,676.9394984004139
2005-07-18,664.1370881032337
2005-07-19,675.8448720816202
2005-07-20,682.0514330570256
2005-07-21,682.7384283399323
2005-07-22,683.9689751055713
2005-07-25,683.4297279403116
2005-07-26,686.4038119404546
2005-07-27,688.0427276902861
2005-07-28,690.686096401988
2005-07-29,687.0925781846053
2005-08-01,684.4998683309966
2005-08-02,696.5316353015627
2005-08-03,697.4808927683936
2005-08-04,693.5379682418783
2005-08-05,694.84897405586
2005-08-08,674.3684898223242
2005-08-09,669.5074994756196
2005-08-10,671.4937783938115
2005-08-11,669.4731497626562
2005-08-12,666.8381807357656
2005-08-15,673.3911841851119
2005-08-16,674.4665867506485
2005-08-17,689.7956354374279
2005-08-18,703.6895191986152
2005-08-19,707.5788202025005
2005-08-22,701.7950280623385
2005-08-23,699.2707261665262
2005-08-24,690.2039974480857
2005-08-25,680.0052973411756
2005-08-26,674.9996664732474
2005-08-29,678.8649246067584
2005-08-30,689.550094916283
2005-08-31,685.9939332383425
2005-09-01,692.0171465295396
2005-09-02,687.7884179322951
2005-09-05,691.4487038017459
2005-09-06,687.9602686113778
2005-09-07,686.249455097241
2005-09-08,688.5314199104077
2005-09-09,688.8460434590596
2005-09-12,708.1313002556088
2005-09-13,706.163395104985
2005-09-14,709.1117632479346
2005-09-15,712.1252232617207
2005-09-16,712.873569221732
2005-09-19,711.5864100017658
2005-09-20,708.4502619832284
2005-09-21,695.369659969893
2005-09-22,692.5570623512284
2005-09-23,696.5933874673908
2005-09-26,704.581873993025
2005-09-27,717.5090948851739
2005-09-28,720.1585648137353
2005-09-29,717.4137104571145
2005-09-30,715.421937930341
2005-10-03,727.6993222889816
2005-10-04,727.2237888763706
2005-10-05,721.1330525138605
2005-10-06,708.8165566554582
2005-10-07,710.5460391844442
2005-10-10,714.0711224857077
2005-10-11,710.9211203014208
2005-10-12,702.4614834170455
2005-10-13,706.5616538664159
2005-10-14,698.7596415783681
2005-10-17,694.9522787455875
2005-10-18,703.8259870323028
2005-10-19,695.3641664661939
2005-10-20,700.63789514577
2005-10-21,702.0099430799659
2005-10-24,703.1220740883326
2005-10-25,696.3070843407367
2005-10-26,694.8615496344954
2005-10-27,679.2628869228195
2005-10-28,681.1207691439128
2005-10-31,700.2960495185488
2005-11-01,700.9327781613638
2005-11-02,698.1895530846455
2005-11-03,705.36891005198
2005-11-04,715.2913885848434
2005-11-07,721.3896750466371
2005-11-08,721.9824034039665
2005-11-09,729.4052891135718
2005-11-10,719.2624095244105
2005-11-11,720.9265330293508
2005-11-14,703.014445139779
2005-11-15,699.8890436697648
2005-11-16,693.5948635372775
2005-11-17,700.4757886396624
2005-11-18,704.5400226761709
2005-11-21,701.7529400541218
2005-11-22,705.6658449692457
2005-11-23,710.4559411892689
2005-11-24,710.6801746316485
2005-11-25,715.4855358918209
2005-11-28,727.5951883447357
2005-11-29,735.0766833177565
2005-11-30,733.3186198073774
2005-12-01,743.4066443892085
2005-12-02,748.0348162466124
2005-12-05,750.9248644594791
2005-12-06,751.2762950767034
2005-12-07,752.1432199942614
2005-12-08,746.773562196483
2005-12-09,751.9751468717719
2005-12-12,752.7915492364701
2005-12-13,760.606303505501
2005-12-14,755.7007796832179
2005-12-15,764.3946693900365
2005-12-16,759.8728850202918
2005-12-19,748.6479466699449
2005-12-20,762.3616773535277
2005-12-21,773.2055414003266
2005-12-22,770.6597025434214
2005-12-23,773.3687284895656
2005-12-26,765.9260895161387
2005-12-27,758.0070153031185
2005-12-28,747.2193792821087
2005-12-29,755.5569341078509
