Date,EUROPE & MIDDLE EAST SRI
2013-10-31,1600.5677091754806
2013-11-01,1588.171174474706
2013-11-04,1596.2851816082791
2013-11-05,1587.2265733025254
2013-11-06,1601.3326362930238
2013-11-07,1583.4753249481992
2013-11-08,1578.0617380539966
2013-11-11,1588.9144689743214
2013-11-12,1584.9493106540133
2013-11-13,1573.666430185034
2013-11-14,1595.8123402823655
2013-11-15,1600.155247286909
2013-11-18,1615.0762866070127
2013-11-19,1603.365524722373
2013-11-20,1598.3011446324886
2013-11-21,1597.397159802541
2013-11-22,1606.2927029944299
2013-11-25,1611.0242193224008
2013-11-26,1609.421034435956
2013-11-27,1620.224307952039
2013-11-28,1628.3643341882457
2013-11-29,1628.780429357967
2013-12-02,1617.7973075614934
2013-12-03,1599.9666973642375
2013-12-04,1584.897154410422
2013-12-05,1582.4437395137393
2013-12-06,1595.4621368964738
2013-12-09,1601.0986950214133
2013-12-10,1594.9849579126346
2013-12-11,1590.39561503265
2013-12-12,1569.1584096640922
2013-12-13,1566.288680338641
2013-12-16,1587.854478314001
2013-12-17,1572.7908042230672
2013-12-18,1589.7689288586105
2013-12-19,1609.6841866250168
2013-12-20,1619.125902254281
2013-12-23,1634.6602264444045
2013-12-24,1634.6548993512247
2013-12-25,1634.6548993512247
2013-12-26,1638.4933331758139
2013-12-27,1664.1270851150014
2013-12-30,1666.876352977074
2013-12-31,1668.4104480358653
2014-01-01,1668.4104480358653
2014-01-02,1644.030426868314
2014-01-03,1648.309477411504
2014-01-06,1647.6204001899537
2014-01-07,1653.9990041476112
2014-01-08,1654.678092656595
2014-01-09,1647.5947930218151
2014-01-10,1664.9589625406545
2014-01-13,1662.6407997742933
2014-01-14,1669.8609954129413
2014-01-15,1673.500602387071
2014-01-16,1669.7515943115493
2014-01-17,1674.4533445172415
2014-01-20,1672.5299182041622
2014-01-21,1670.2134842208188
2014-01-22,1674.4157129781197
2014-01-23,1668.4490395339908
2014-01-24,1630.0602053063083
2014-01-27,1606.8586804055585
2014-01-28,1613.807367674075
2014-01-29,1600.9821838504174
2014-01-30,1595.5764007007867
2014-01-31,1587.4236651797896
2014-02-03,1573.3325363995484
2014-02-04,1570.0946133111836
2014-02-05,1573.9177519762175
2014-02-06,1609.2795541288308
2014-02-07,1620.8635397758808
2014-02-10,1625.9288461833296
2014-02-11,1649.2565014897405
2014-02-12,1650.2342157964706
2014-02-13,1660.8834690142849
2014-02-14,1671.8300563416167
2014-02-17,1681.0391652157743
2014-02-18,1686.3624190697922
2014-02-19,1687.1006520663589
2014-02-20,1685.4597917658336
2014-02-21,1696.2854685048803
2014-02-24,1708.303624041227
2014-02-25,1715.3994723850699
2014-02-26,1701.570450517804
2014-02-27,1698.982204506911
2014-02-28,1716.440967619007
2014-03-03,1670.384410760423
2014-03-04,1702.2241241154443
2014-03-05,1698.980317361155
2014-03-06,1713.1186994313712
2014-03-07,1696.3326456561024
2014-03-10,1685.887696542798
2014-03-11,1684.2595103536748
2014-03-12,1675.8451258482874
2014-03-13,1658.1964595147542
2014-03-14,1646.26442702816
2014-03-17,1665.1755508024326
2014-03-18,1673.7564748598345
2014-03-19,1671.7821075708011
2014-03-20,1656.472693942428
2014-03-21,1654.1663882023502
2014-03-24,1637.2675092598265
2014-03-25,1659.542828829062
2014-03-26,1671.8994074936845
2014-03-27,1667.2485940974736
2014-03-28,1677.4588893863374
2014-03-31,1683.0655386959597
2014-04-01,1692.9507333387328
2014-04-02,1693.8114822868818
2014-04-03,1687.6969787680277
2014-04-04,1693.734952075558
2014-04-07,1678.6702287992348
2014-04-08,1676.104109031426
2014-04-09,1687.663682787547
2014-04-10,1683.0383533447696
2014-04-11,1659.6905102319122
2014-04-14,1659.8126395396985
2014-04-15,1647.429503112486
2014-04-16,1663.6604185050242
2014-04-17,1671.708641954411
2014-04-18,1671.708641954411
2014-04-21,1668.560373347295
2014-04-22,1688.1603148386032
2014-04-23,1683.772171902873
2014-04-24,1686.9270721850216
2014-04-25,1679.1894310848709
2014-04-28,1680.5255188825422
2014-04-29,1698.584616605986
2014-04-30,1705.9798197025689
2014-05-01,1709.71487182046
2014-05-02,1705.1539488918804
2014-05-05,1701.2883260555802
2014-05-06,1706.0391321844156
2014-05-07,1706.6174716094663
2014-05-08,1715.5266025767698
2014-05-09,1700.4226609823907
2014-05-12,1708.517504909795
2014-05-13,1709.5461444729156
2014-05-14,1711.93044251059
2014-05-15,1698.8038991614133
2014-05-16,1702.9984228960363
2014-05-19,1707.0555917791075
2014-05-20,1700.5304635773377
2014-05-21,1705.1386444654895
2014-05-22,1707.953320398869
2014-05-23,1705.2156414973415
2014-05-26,1715.9443372337203
2014-05-27,1717.1099877674988
2014-05-28,1711.6981742668956
2014-05-29,1715.0611183802355
2014-05-30,1717.1554768950036
2014-06-02,1719.6985554618134
2014-06-03,1714.4700507232694
2014-06-04,1714.666634729773
2014-06-05,1721.9169970921469
2014-06-06,1735.7115755198306
2014-06-09,1735.67179585021
2014-06-10,1735.5281544559116
2014-06-11,1727.2294544378192
2014-06-12,1730.6244073787434
2014-06-13,1720.4380540416216
2014-06-16,1720.4281347747624
2014-06-17,1722.498436999703
2014-06-18,1722.8215388050548
2014-06-19,1739.2724905295058
2014-06-20,1730.8804439246057
2014-06-23,1723.8750557874614
2014-06-24,1720.3009340938713
2014-06-25,1707.053229073845
2014-06-26,1705.1643200774051
2014-06-27,1712.8114351312386
2014-06-30,1720.5731447946857
2014-07-01,1730.2470660374468
2014-07-02,1732.4629728969571
2014-07-03,1744.9018925685066
2014-07-04,1738.9894922868414
2014-07-07,1727.3037096077348
2014-07-08,1707.3941025402
2014-07-09,1709.619616795609
2014-07-10,1687.9164828935775
2014-07-11,1690.1925962180896
2014-07-14,1708.7791320255924
2014-07-15,1698.985472057982
2014-07-16,1713.352275245015
2014-07-17,1698.2888061791425
2014-07-18,1695.2072986922406
2014-07-21,1687.8893261397563
2014-07-22,1705.1279518462757
2014-07-23,1708.6377087193678
2014-07-24,1711.6713362680493
2014-07-25,1699.4977092144602
2014-07-28,1700.222951141968
2014-07-29,1701.1905350040188
2014-07-30,1690.9745714462508
2014-07-31,1665.6798995359404
2014-08-01,1648.4419335045648
2014-08-04,1642.528902431977
2014-08-05,1643.6855153601546
2014-08-06,1628.1826128628563
2014-08-07,1617.0964373642378
2014-08-08,1612.6706671435925
2014-08-11,1631.6835572924451
2014-08-12,1626.094727826033
2014-08-13,1636.9325901174511
2014-08-14,1643.3322897928083
2014-08-15,1637.912541890838
2014-08-18,1654.4582394641548
2014-08-19,1658.3653528291277
2014-08-20,1654.622625841587
2014-08-21,1662.1339063541195
2014-08-22,1653.7144084819363
2014-08-25,1666.9895331765922
2014-08-26,1678.1521242862977
2014-08-27,1678.4508920164872
2014-08-28,1667.4308178235817
2014-08-29,1668.9509566325012
2014-09-01,1669.0127999519725
2014-09-02,1668.686713759347
2014-09-03,1679.7932226420476
2014-09-04,1674.1957990613755
2014-09-05,1664.3366004989045
2014-09-08,1656.8596153213057
2014-09-09,1647.2772156601707
2014-09-10,1647.5587156452866
2014-09-11,1650.5601745609845
2014-09-12,1652.1784900241462
2014-09-15,1649.2585018637324
2014-09-16,1644.1367759065963
2014-09-17,1655.464161008361
2014-09-18,1670.216841893662
2014-09-19,1660.554800077083
2014-09-22,1653.52586773102
2014-09-23,1637.13249917285
2014-09-24,1641.5987600467017
2014-09-25,1621.9687960638673
2014-09-26,1615.5392220924039
2014-09-29,1611.9423079771657
2014-09-30,1609.2664768195596
2014-10-01,1591.4416679925648
2014-10-02,1561.9600762947962
2014-10-03,1560.2023185033447
2014-10-06,1571.165570275959
2014-10-07,1555.619417446711
2014-10-08,1548.7187274645519
2014-10-09,1543.2977126144967
2014-10-10,1511.012825769061
2014-10-13,1516.0458801037253
2014-10-14,1514.02306454475
2014-10-15,1482.080153507938
2014-10-16,1481.7333093735513
2014-10-17,1522.5074554404841
2014-10-20,1514.9110823263818
2014-10-21,1539.6885990743613
2014-10-22,1541.6147130358822
2014-10-23,1549.8268113517352
2014-10-24,1546.3865075226026
2014-10-27,1544.919822023322
2014-10-28,1561.0039853063802
2014-10-29,1567.483930076066
2014-10-30,1560.5780301520992
2014-10-31,1572.2562044403633
2014-11-03,1553.6971116631369
2014-11-04,1551.8443265377039
2014-11-05,1566.8901697358613
2014-11-06,1567.137704196416
2014-11-07,1555.0852349511401
2014-11-10,1570.403617747884
2014-11-11,1579.9848247195991
2014-11-12,1570.489669956234
2014-11-13,1574.280262959214
2014-11-14,1574.0960069018433
2014-11-17,1578.3660026228438
2014-11-18,1596.7333308024004
2014-11-19,1599.1467034419318
2014-11-20,1596.2659390147421
2014-11-21,1606.1855942742811
2014-11-24,1610.7078383279747
2014-11-25,1616.6936329415846
2014-11-26,1622.7731049235754
2014-11-27,1621.7045554860917
2014-11-28,1618.6978758293674
2014-12-01,1616.394898561483
2014-12-02,1616.3558208563386
2014-12-03,1611.9344600193224
2014-12-04,1607.6075556338055
2014-12-05,1615.5431747051507
2014-12-08,1604.6412916639392
2014-12-09,1588.3139234087826
2014-12-10,1582.7560250237298
2014-12-11,1582.6129923314497
2014-12-12,1549.5933934909958
2014-12-15,1512.7534809043327
2014-12-16,1546.9021770110842
2014-12-17,1533.0091797615391
2014-12-18,1566.8019265213675
2014-12-19,1564.0448181375364
2014-12-22,1572.2182435542143
2014-12-23,1568.8232140472892
2014-12-24,1569.2022828608222
2014-12-25,1569.2022828608222
2014-12-26,1567.705442540517
2014-12-29,1569.254726946207
2014-12-30,1554.0488532705187
2014-12-31,1553.7119775781637
2015-01-01,1553.7119775781641
2015-01-02,1536.8537482122101
2015-01-05,1500.4215656670665
2015-01-06,1486.1551834868642
2015-01-07,1479.7105378327444
2015-01-08,1516.1790708639378
2015-01-09,1505.279528348345
2015-01-12,1515.1538721713362
2015-01-13,1533.3858285525278
2015-01-14,1514.6531525662174
2015-01-15,1528.8405521118016
2015-01-16,1533.6092853640178
2015-01-19,1555.4850075336155
2015-01-20,1558.166115796073
2015-01-21,1570.8266617223815
2015-01-22,1569.485067714761
2015-01-23,1576.1921024099497
2015-01-26,1585.044612084966
2015-01-27,1588.5777461044474
2015-01-28,1579.6816683940478
2015-01-29,1577.316951040703
2015-01-30,1560.8335976458404
2015-02-02,1568.7349375453334
2015-02-03,1592.1836105137627
2015-02-04,1595.8859565004052
2015-02-05,1598.8583682582373
2015-02-06,1589.4032486322756
2015-02-09,1572.5248760522097
2015-02-10,1583.2934559020098
2015-02-11,1579.6328070304785
2015-02-12,1598.7856257375545
2015-02-13,1610.79492544467
2015-02-16,1606.449432569382
2015-02-17,1607.9550456163388
2015-02-18,1615.2084085860402
2015-02-19,1628.8159836602642
2015-02-20,1632.8848315032321
2015-02-23,1642.6876624111453
2015-02-24,1645.5438261460333
2015-02-25,1646.9034813719907
2015-02-26,1642.690213345844
2015-02-27,1650.282129974668
2015-03-02,1644.6295991075026
2015-03-03,1631.775769338518
2015-03-04,1625.7279966389362
2015-03-05,1632.51889493094
2015-03-06,1611.5524071591124
2015-03-09,1605.961865053928
2015-03-10,1571.4821354394498
2015-03-11,1570.9591083542207
2015-03-12,1578.9408011063676
2015-03-13,1573.7959085723635
2015-03-16,1597.9513704822837
2015-03-17,1589.1166376213457
2015-03-18,1604.6753925401204
2015-03-19,1614.4662082917475
2015-03-20,1655.2085883166428
2015-03-23,1665.2675872929324
2015-03-24,1665.7987680002943
2015-03-25,1657.9447148459442
2015-03-26,1632.0188871335936
2015-03-27,1639.8008002150395
2015-03-30,1644.9070411305433
2015-03-31,1625.820243828821
2015-04-01,1632.5983767239877
2015-04-02,1650.3580763721195
2015-04-03,1650.3580763721195
2015-04-06,1670.0394573936574
2015-04-07,1674.8071137862776
2015-04-08,1673.6204596114328
2015-04-09,1673.6680017152423
2015-04-10,1681.5015541027742
2015-04-13,1675.5097439651583
2015-04-14,1686.8904136084973
2015-04-15,1680.5821179796483
2015-04-16,1683.215101839825
2015-04-17,1666.1495979491078
2015-04-20,1675.9079519300888
2015-04-21,1686.5954297089909
2015-04-22,1685.1006950169196
2015-04-23,1687.7041466261066
2015-04-24,1700.3844333490115
2015-04-27,1720.5547667222193
2015-04-28,1705.5982718448472
2015-04-29,1696.139137856965
2015-04-30,1702.2453976152988
2015-05-01,1696.322795858277
2015-05-04,1696.9322453455861
2015-05-05,1677.0152300114796
2015-05-06,1692.5206049339
2015-05-07,1678.940600948017
2015-05-08,1720.4888197908945
2015-05-11,1715.9983976031967
2015-05-12,1709.024044274855
2015-05-13,1726.0048617866066
2015-05-14,1742.627301067499
2015-05-15,1748.5384890829414
2015-05-18,1743.2464474311482
2015-05-19,1735.635032181413
2015-05-20,1738.9130527179634
2015-05-21,1751.1985845358415
2015-05-22,1736.7254863020803
2015-05-25,1732.764623719647
2015-05-26,1701.9639325366738
2015-05-27,1721.0941146827297
2015-05-28,1719.050984144148
2015-05-29,1696.15120611617
2015-06-01,1690.4422661488384
2015-06-02,1703.9692132282948
2015-06-03,1721.9286233562598
2015-06-04,1710.8317053162248
2015-06-05,1670.5510055775371
2015-06-08,1669.7670299777983
2015-06-09,1669.6878056530309
2015-06-10,1709.7918676166491
2015-06-11,1711.165771465948
2015-06-12,1697.5114384460712
2015-06-15,1669.685349820949
2015-06-16,1677.8758091143789
2015-06-17,1669.2276643037735
2015-06-18,1697.0150208686248
2015-06-19,1690.8525067789574
2015-06-22,1737.7898202975866
2015-06-23,1723.913038273545
2015-06-24,1717.1435693695946
2015-06-25,1714.2994710892438
2015-06-26,1708.5408232259258
2015-06-29,1665.8534148361339
2015-06-30,1646.338157780699
2015-07-01,1665.3727379548766
2015-07-02,1657.700449289237
2015-07-03,1648.6160106579323
2015-07-06,1628.1736770483512
2015-07-07,1582.794273223519
2015-07-08,1605.0619238364595
2015-07-09,1638.5905292566483
2015-07-10,1693.1714467305833
2015-07-13,1701.7731337923615
2015-07-14,1708.4553099445122
2015-07-15,1709.6568246578602
2015-07-16,1723.9319983503524
2015-07-17,1716.7958470891529
2015-07-20,1721.7294191965952
2015-07-21,1713.0874847111934
2015-07-22,1698.213528193333
2015-07-23,1703.3728955035147
2015-07-24,1690.4667360450358
2015-07-27,1675.8832359374198
2015-07-28,1682.9136254381267
2015-07-29,1699.0596837976104
2015-07-30,1690.93050868139
2015-07-31,1707.6211590892053
2015-08-03,1712.6488332572599
2015-08-04,1709.941158464916
2015-08-05,1714.7471869550266
2015-08-06,1708.0174340677167
2015-08-07,1694.993217081934
2015-08-10,1714.2616868775262
2015-08-11,1702.5150857454169
2015-08-12,1674.206900831581
2015-08-13,1683.6581289245378
2015-08-14,1680.002979627994
2015-08-17,1679.9647324159266
2015-08-18,1677.9931096478974
2015-08-19,1653.3684108042848
2015-08-20,1639.4123491422208
2015-08-21,1600.7429573794511
2015-08-24,1556.0202808897598
2015-08-25,1594.7792365847092
2015-08-26,1565.1106377758708
2015-08-27,1589.9409222164948
2015-08-28,1594.8317829454136
2015-08-31,1590.8051003911012
2015-09-01,1554.4493725775242
2015-09-02,1555.290549650874
2015-09-03,1572.5423127974568
2015-09-04,1536.9147775922916
2015-09-07,1549.9835914978662
2015-09-08,1570.1868707614105
2015-09-09,1588.269027328077
2015-09-10,1578.0353252402947
2015-09-11,1569.732103036908
2015-09-14,1560.267516849178
2015-09-15,1568.376094080536
2015-09-16,1593.318511724996
2015-09-17,1590.5177944690352
2015-09-18,1572.6713465930495
2015-09-21,1565.2371781257257
2015-09-22,1510.5758285269005
2015-09-23,1513.7387922772027
2015-09-24,1503.1875852960559
2015-09-25,1532.076978689416
2015-09-28,1509.1204778204956
2015-09-29,1497.3863577516133
2015-09-30,1528.3268680973788
2015-10-01,1527.6831124796668
2015-10-02,1542.762030775004
2015-10-05,1578.078510382883
2015-10-06,1594.4716883603774
2015-10-07,1586.2310665609157
2015-10-08,1596.7663306610868
2015-10-09,1612.253742157451
2015-10-12,1613.3393845987146
2015-10-13,1600.860338118065
2015-10-14,1594.262243120743
2015-10-15,1615.0812802570128
2015-10-16,1628.7901937248116
2015-10-19,1626.113850334034
2015-10-20,1625.3656087128345
2015-10-21,1625.995570389857
2015-10-22,1633.6364218589833
2015-10-23,1647.3314713087914
2015-10-26,1644.8721952132985
2015-10-27,1630.265364546671
2015-10-28,1652.8582564642345
2015-10-29,1638.0928479262418
2015-10-30,1645.991762852754
2015-11-02,1647.7644352967393
2015-11-03,1645.4842061402185
2015-11-04,1642.0032423459807
2015-11-05,1639.4724654147906
2015-11-06,1618.659930873115
2015-11-09,1604.6499986350645
2015-11-10,1598.7036737547467
2015-11-11,1618.4226319646364
2015-11-12,1601.3803850197955
2015-11-13,1583.6500472902565
2015-11-16,1585.953121119636
2015-11-17,1615.1984997270251
2015-11-18,1610.4241524949882
2015-11-19,1633.139752562861
2015-11-20,1630.7542950445418
2015-11-23,1616.243613830972
2015-11-24,1596.4128609279444
2015-11-25,1620.1445287087956
2015-11-26,1635.694889147968
2015-11-27,1629.7264512752045
2015-11-30,1630.5556276284706
2015-12-01,1634.4917130256395
2015-12-02,1631.5619420751655
2015-12-03,1619.0848969335073
2015-12-04,1619.8950410243624
2015-12-07,1629.1592615689422
2015-12-08,1606.6985209838115
2015-12-09,1612.2149710014235
2015-12-10,1601.0871934301142
2015-12-11,1577.6733729541213
2015-12-14,1556.1935261091862
2015-12-15,1583.0685959203859
2015-12-16,1589.8409450300344
2015-12-17,1593.3376074845723
2015-12-18,1576.3543462520206
2015-12-21,1570.7609416669927
2015-12-22,1575.0486684174132
2015-12-23,1604.6929801322503
2015-12-24,1615.6704664223957
2015-12-25,1615.6704664223957
2015-12-28,1610.9357948729842
2015-12-29,1624.1928918946926
2015-12-30,1617.3671252909146
2015-12-31,1601.2181731585624
2016-01-01,1601.2181731585624
2016-01-04,1552.5435687751985
2016-01-05,1553.195512361191
2016-01-06,1539.4323173598762
2016-01-07,1520.958259329189
2016-01-08,1510.7325858230279
2016-01-11,1497.936589762302
2016-01-12,1510.3658795454962
2016-01-13,1519.1328017064357
2016-01-14,1494.6383215051644
2016-01-15,1469.0086684514447
2016-01-18,1457.442990799847
2016-01-19,1481.2484492987035
2016-01-20,1435.9522053688336
2016-01-21,1454.311029091598
2016-01-22,1498.1472837938077
2016-01-25,1492.5372026692035
2016-01-26,1501.774464896892
2016-01-27,1516.9971514755964
2016-01-28,1503.1803554713138
2016-01-29,1524.9580180154644
2016-02-01,1535.545703505676
2016-02-02,1507.4741537372709
2016-02-03,1499.522736506024
2016-02-04,1508.2673029973248
2016-02-05,1489.34506292267
2016-02-08,1436.6611110894696
2016-02-09,1438.4167847767553
2016-02-10,1452.5193969621346
2016-02-11,1418.1231321201185
2016-02-12,1439.6814010854048
2016-02-15,1471.8057271648659
2016-02-16,1462.5071578775617
2016-02-17,1499.8091920060822
2016-02-18,1502.6533173855926
2016-02-19,1493.921985250304
2016-02-22,1505.7019397124022
2016-02-23,1489.1987410235377
2016-02-24,1455.3765829643066
2016-02-25,1490.370366862
2016-02-26,1496.8244088020151
2016-02-29,1499.2817221549979
2016-03-01,1522.7800078994821
2016-03-02,1523.6116791541604
2016-03-03,1527.904180710718
2016-03-04,1548.6859958098535
2016-03-07,1542.4559148227813
2016-03-08,1539.8748459952621
2016-03-09,1539.9622475576052
2016-03-10,1532.8122759001694
2016-03-11,1568.9764342316969
2016-03-14,1576.954713272487
2016-03-15,1561.8772784117655
2016-03-16,1555.6163778108307
2016-03-17,1586.8814229376553
2016-03-18,1586.1607358373967
2016-03-21,1577.7503483389025
2016-03-22,1570.6254875095972
2016-03-23,1566.9880747956945
2016-03-24,1544.5538500112102
2016-03-25,1544.5538500112102
2016-03-28,1553.0000328516996
2016-03-29,1558.5870478740317
2016-03-30,1601.5271270299172
2016-03-31,1590.1357658489162
2016-04-01,1563.579479358094
2016-04-04,1577.8637950587404
2016-04-05,1554.4908965335544
2016-04-06,1568.1423916377441
2016-04-07,1561.1058433423095
2016-04-08,1577.094189842423
2016-04-11,1585.5147460341093
2016-04-12,1586.5263456076766
2016-04-13,1606.4899763969993
2016-04-14,1607.5838519116203
2016-04-15,1606.0857114056712
2016-04-18,1617.5186803477122
2016-04-19,1650.8505410092434
2016-04-20,1649.2940469376254
2016-04-21,1635.8975193411438
2016-04-22,1625.0575054453664
2016-04-25,1621.714559480676
2016-04-26,1627.8202059517023
2016-04-27,1632.0596693574612
2016-04-28,1634.2325239528222
2016-04-29,1620.064747698301
2016-05-02,1630.1160175908776
2016-05-03,1609.248638418325
2016-05-04,1590.9949743305506
2016-05-05,1585.442853178437
2016-05-06,1580.8750322182395
2016-05-09,1591.7218701369168
2016-05-10,1604.0815165758565
2016-05-11,1599.3028592427402
2016-05-12,1591.3919114432822
2016-05-13,1584.2486535821567
2016-05-16,1589.5865241167942
2016-05-17,1593.0138655494504
2016-05-18,1601.287896346584
2016-05-19,1576.3386829186002
2016-05-20,1599.166673155178
2016-05-23,1592.469900940303
2016-05-24,1626.5685611871106
2016-05-25,1641.0929884999614
2016-05-26,1648.6902779125448
2016-05-27,1651.1307232940353
2016-05-30,1653.4236401421706
2016-05-31,1642.2166470196541
2016-06-01,1633.727709799819
2016-06-02,1630.3397801981894
2016-06-03,1641.7277044855734
2016-06-06,1650.8959837129223
2016-06-07,1663.5663073153537
2016-06-08,1660.7725421991115
2016-06-09,1638.2025332978822
2016-06-10,1593.7203059196675
2016-06-13,1563.6959039903313
2016-06-14,1520.3878216778023
2016-06-15,1536.7494233023215
2016-06-16,1514.9752393162812
2016-06-17,1544.876473746936
2016-06-20,1613.8426871193328
2016-06-21,1617.3552338679656
2016-06-22,1626.029471795709
2016-06-23,1657.9563160042
2016-06-24,1515.0293497153618
2016-06-27,1436.4477738073967
2016-06-28,1484.5870762727986
2016-06-29,1540.014986039877
2016-06-30,1556.1450629492397
2016-07-01,1569.342142459591
2016-07-04,1557.5779980263892
2016-07-05,1529.9847489588137
2016-07-06,1497.8550346685295
2016-07-07,1513.7827440769665
2016-07-08,1530.4370801565751
2016-07-11,1556.9707342020145
2016-07-12,1572.4446151041454
2016-07-13,1577.0497563523284
2016-07-14,1584.4317221757908
2016-07-15,1578.4913179276696
2016-07-18,1577.0942869143037
2016-07-19,1560.8485678037227
2016-07-20,1579.584595995977
2016-07-21,1573.842188135727
2016-07-22,1571.4381984673093
2016-07-25,1573.8214537098627
2016-07-26,1579.604474285232
2016-07-27,1584.704138619505
2016-07-28,1588.1265190179156
2016-07-29,1610.2729024098164
2016-08-01,1602.2959458806345
2016-08-02,1590.3396772329168
2016-08-03,1581.6121825629025
2016-08-04,1587.8699993353605
2016-08-05,1585.361414571376
2016-08-08,1583.637756351473
2016-08-09,1605.1002426541072
2016-08-10,1609.744304202882
2016-08-11,1624.027533715308
2016-08-12,1622.401725596672
2016-08-15,1625.2957274292596
2016-08-16,1619.335524034099
2016-08-17,1610.5788438332356
2016-08-18,1629.4151325257326
2016-08-19,1617.7926333987275
2016-08-22,1620.057487379679
2016-08-23,1631.4801364520251
2016-08-24,1626.1028875663178
2016-08-25,1619.1081031067338
2016-08-26,1624.9220886508692
2016-08-29,1607.7865587431431
2016-08-30,1613.0708902688998
2016-08-31,1603.6131123557398
2016-09-01,1610.6888799287196
2016-09-02,1638.5364213485725
2016-09-05,1637.7037123349803
2016-09-06,1644.262253555145
2016-09-07,1646.6231700601334
2016-09-08,1640.9333850869334
2016-09-09,1610.1065290295683
2016-09-12,1599.6870469441942
2016-09-13,1587.6325050570792
2016-09-14,1588.268073125709
2016-09-15,1598.204288634505
2016-09-16,1576.606463422705
2016-09-19,1597.1762822118062
2016-09-20,1597.0773422590728
2016-09-21,1599.359566292954
2016-09-22,1640.6730015259704
2016-09-23,1625.8557142717075
2016-09-26,1608.0179687383024
2016-09-27,1599.6966186455663
2016-09-28,1610.1019559508798
2016-09-29,1610.7334418609785
2016-09-30,1612.4968639138815
2016-10-03,1608.2072635455188
2016-10-04,1612.077976694562
2016-10-05,1607.4956682109812
2016-10-06,1595.275030120983
2016-10-07,1577.9880778870886
2016-10-10,1587.240306363419
2016-10-11,1564.6991410684286
2016-10-12,1551.5904928026916
2016-10-13,1538.59429586635
2016-10-14,1554.1458136945485
2016-10-17,1541.1567380413783
2016-10-18,1560.7381309900177
2016-10-19,1562.7876315245164
2016-10-20,1557.8380089358427
2016-10-21,1551.4041249642764
2016-10-24,1552.9977640228515
2016-10-25,1541.2467872448747
2016-10-26,1542.4983923506543
2016-10-27,1543.5026574913957
2016-10-28,1535.1163624275637
2016-10-31,1535.3747421038436
2016-11-01,1529.7867115266495
2016-11-02,1521.5790457352969
2016-11-03,1516.965441550927
2016-11-04,1506.9157907614215
2016-11-07,1517.0242018708404
2016-11-08,1521.712396208576
2016-11-09,1527.0999487487484
2016-11-10,1509.7861627342672
2016-11-11,1499.9291471475635
2016-11-14,1482.7552330032381
2016-11-15,1489.3521960263852
2016-11-16,1480.776811524272
2016-11-17,1491.196818455743
2016-11-18,1473.1624211989679
2016-11-21,1481.9806247219212
2016-11-22,1479.4042177788963
2016-11-23,1467.214002291647
2016-11-24,1478.1157628931242
2016-11-25,1489.869977200246
2016-11-28,1476.6018957203135
2016-11-29,1488.2351661630182
2016-11-30,1491.1690502894405
2016-12-01,1481.6579802824838
2016-12-02,1483.454028084898
2016-12-05,1498.1745267923184
2016-12-06,1510.8859460649087
2016-12-07,1524.1844918977795
2016-12-08,1515.4152925524434
2016-12-09,1522.6542875274308
2016-12-12,1525.9946595497292
2016-12-13,1547.4727946117448
2016-12-14,1541.278936351072
2016-12-15,1517.858259717686
2016-12-16,1525.61707062387
2016-12-19,1529.7652742085847
2016-12-20,1527.4730403921772
2016-12-21,1532.4157492396998
2016-12-22,1534.3239399813715
2016-12-23,1536.0241002747812
2016-12-26,1535.9651704178766
2016-12-27,1538.0194830476005
2016-12-28,1531.490436964297
2016-12-29,1543.2683112178993
2016-12-30,1556.9596132625336
2017-01-02,1563.5544332378552
2017-01-03,1544.4011108477284
2017-01-04,1555.2946715995768
2017-01-05,1577.6021291845498
2017-01-06,1574.5656528631923
2017-01-09,1564.2613001262007
2017-01-10,1568.8906844813803
2017-01-11,1553.2666611477873
2017-01-12,1570.425076649684
2017-01-13,1581.4097548612997
2017-01-16,1566.1735226783842
2017-01-17,1577.2426182966872
2017-01-18,1577.4250495732747
2017-01-19,1561.1776742086815
2017-01-20,1570.1881835749286
2017-01-23,1574.6491027860313
2017-01-24,1572.5908644371686
2017-01-25,1588.5716500369588
2017-01-26,1580.576810034895
2017-01-27,1584.2039749340938
2017-01-30,1569.5347365743744
2017-01-31,1574.9101938028632
2017-02-01,1579.8681443884375
2017-02-02,1578.5059737064796
2017-02-03,1586.8984715379056
2017-02-06,1571.3635980923339
2017-02-07,1568.6243275604193
2017-02-08,1578.9400533445676
2017-02-09,1586.3795902009347
2017-02-10,1581.9823924119914
2017-02-13,1589.654237417679
2017-02-14,1581.0004380762532
2017-02-15,1587.8986780440734
2017-02-16,1598.7440251683674
2017-02-17,1603.9922563826576
2017-02-20,1600.508789332481
2017-02-21,1600.8184545928023
2017-02-22,1606.9329073004733
2017-02-23,1612.2600286268466
2017-02-24,1598.340543257852
2017-02-27,1601.84444884803
2017-02-28,1606.1525168850808
2017-03-01,1615.0409818342566
2017-03-02,1617.4924524925473
2017-03-03,1617.7862054205814
2017-03-06,1617.7933006828612
2017-03-07,1611.3000694905895
2017-03-08,1609.2666471634714
2017-03-09,1618.2826925773552
2017-03-10,1630.9729804086062
2017-03-13,1636.588040040854
2017-03-14,1629.7864036763333
2017-03-15,1634.4365605592507
2017-03-16,1660.9790709274046
2017-03-17,1666.4695424104655
2017-03-20,1667.7667239432842
2017-03-21,1670.1142933643437
2017-03-22,1663.8837955879428
2017-03-23,1676.4792858913117
