Date,NORTH AMERICA SRI
2011-07-15,1218.3969162057533
2011-07-18,1206.3671253738887
2011-07-19,1227.4193522455646
2011-07-20,1225.5698434992028
2011-07-21,1240.7539415528631
2011-07-22,1241.0361313585222
2011-07-25,1235.0662148835959
2011-07-26,1227.0415638628763
2011-07-27,1199.2574137923327
2011-07-28,1198.3016437203767
2011-07-29,1190.2226206806552
2011-08-01,1182.9699917858773
2011-08-02,1154.584400781923
2011-08-03,1160.5870740099851
2011-08-04,1109.3887673152658
2011-08-05,1105.1824527053711
2011-08-08,1039.2150687759042
2011-08-09,1082.405492243896
2011-08-10,1043.1359809458288
2011-08-11,1092.9410052666449
2011-08-12,1099.3543259089868
2011-08-15,1120.8601466087966
2011-08-16,1111.2012931034299
2011-08-17,1109.3073050498112
2011-08-18,1059.510446432867
2011-08-19,1041.7340060978472
2011-08-22,1045.0057478282013
2011-08-23,1079.611424269464
2011-08-24,1094.9267302072185
2011-08-25,1077.7555184934824
2011-08-26,1092.2347133470764
2011-08-29,1122.73026284578
2011-08-30,1125.9128311526085
2011-08-31,1131.780688088
2011-09-01,1121.280322850993
2011-09-02,1094.6357219931192
2011-09-05,1093.054183739976
2011-09-06,1085.7016923171868
2011-09-07,1114.4357571786834
2011-09-08,1104.9163812615348
2011-09-09,1074.3630610358011
2011-09-12,1077.0893753172713
2011-09-13,1089.4896231052012
2011-09-14,1104.0594862410915
2011-09-15,1122.46421088504
2011-09-16,1126.3420521476319
2011-09-19,1115.812509432634
2011-09-20,1114.6412959420736
2011-09-21,1084.2772188672807
2011-09-22,1048.230788319467
2011-09-23,1053.9261108276762
2011-09-26,1077.1206346891984
2011-09-27,1093.2847073202086
2011-09-28,1071.656976435428
2011-09-29,1081.4576638812944
2011-09-30,1056.3373530863835
2011-10-03,1027.8392666120474
2011-10-04,1046.4686761232979
2011-10-05,1064.6240608426542
2011-10-06,1086.2902585102804
2011-10-07,1079.3355553750832
2011-10-10,1109.4980304752212
2011-10-11,1109.7813000010992
2011-10-12,1122.783734953227
2011-10-13,1118.099881348782
2011-10-14,1135.5029706118855
2011-10-17,1114.4446270473952
2011-10-18,1131.514940372245
2011-10-19,1117.2866012993543
2011-10-20,1119.3280162981655
2011-10-21,1145.7397995770102
2011-10-24,1161.220244391451
2011-10-25,1137.5887853909346
2011-10-26,1148.718466052782
2011-10-27,1186.9967038587085
2011-10-28,1188.4234871331714
2011-10-31,1162.4436914477685
2011-11-01,1129.0305496412705
2011-11-02,1147.1370557024445
2011-11-03,1168.1648229033185
2011-11-04,1163.8752660550517
2011-11-07,1169.380962840905
2011-11-08,1181.7095847721178
2011-11-09,1139.6552180436051
2011-11-10,1149.0425303722059
2011-11-11,1172.939039626641
2011-11-14,1162.2232683403624
2011-11-15,1166.9188685277363
2011-11-16,1151.8933914640668
2011-11-17,1132.3357591085678
2011-11-18,1133.3512122635045
2011-11-21,1111.059496574018
2011-11-22,1107.601603763622
2011-11-23,1084.3817154235196
2011-11-24,1082.7551480455174
2011-11-25,1081.1187222029655
2011-11-28,1112.4400457728796
2011-11-29,1114.8293713571254
2011-11-30,1162.912031533408
2011-12-01,1157.767068696131
2011-12-02,1157.2351157705446
2011-12-05,1165.962404384925
2011-12-06,1166.5905773939658
2011-12-07,1172.3869445307905
2011-12-08,1148.3845798220555
2011-12-09,1164.5206589414681
2011-12-12,1147.995470265475
2011-12-13,1135.8569039900156
2011-12-14,1120.5568623899421
2011-12-15,1124.1809408441006
2011-12-16,1126.3461915179962
2011-12-19,1114.5799691351394
2011-12-20,1146.1606567823671
2011-12-21,1143.8992306825285
2011-12-22,1152.9116327243078
2011-12-23,1163.6019831976025
2011-12-26,1163.6019831976025
2011-12-27,1164.5536869785226
2011-12-28,1150.0197075063968
2011-12-29,1161.8141462739184
2011-12-30,1158.4195298125085
2012-01-02,1158.4195298125085
2012-01-03,1174.9856899749918
2012-01-04,1174.3954342369318
2012-01-05,1175.7658223648225
2012-01-06,1171.4887125535492
2012-01-09,1173.247062376315
2012-01-10,1183.678678093146
2012-01-11,1183.587379608521
2012-01-12,1188.061372548343
2012-01-13,1183.1854951847913
2012-01-16,1183.9422487196414
2012-01-17,1189.0826715138105
2012-01-18,1201.273558553763
2012-01-19,1207.0588383226384
2012-01-20,1209.3814408239432
2012-01-23,1211.6412958229605
2012-01-24,1209.4407237280723
2012-01-25,1214.8771777094053
2012-01-26,1210.4040289268698
2012-01-27,1208.350767637382
2012-01-30,1205.3983474398708
2012-01-31,1206.6550499406005
2012-02-01,1217.219688391138
2012-02-02,1219.3924232224572
2012-02-03,1235.4024139253008
2012-02-06,1233.1382349595235
2012-02-07,1236.1850143578367
2012-02-08,1239.1085296573287
2012-02-09,1239.8305597780666
2012-02-10,1230.2005170473765
2012-02-13,1236.6422719207128
2012-02-14,1235.8348145124794
2012-02-15,1234.157670352614
2012-02-16,1248.189520213171
2012-02-17,1250.001958206916
2012-02-20,1250.74878651585
2012-02-21,1250.8952869775324
2012-02-22,1245.7903122948233
2012-02-23,1253.710624562394
2012-02-24,1252.7303129080276
2012-02-27,1253.9377006568975
2012-02-28,1256.7439076103506
2012-02-29,1251.918269401519
2012-03-01,1257.3189083233817
2012-03-02,1253.1174721358304
2012-03-05,1248.4383690225834
2012-03-06,1228.02536269358
2012-03-07,1235.238674533175
2012-03-08,1248.502920410182
2012-03-09,1253.9271370165034
2012-03-12,1251.9081771005401
2012-03-13,1271.1277423647082
2012-03-14,1269.231751721663
2012-03-15,1277.7395111300016
2012-03-16,1279.3999633008061
2012-03-19,1283.3798584170008
2012-03-20,1277.0797997232366
2012-03-21,1276.1625278470872
2012-03-22,1267.415886129142
2012-03-23,1270.6220387538503
2012-03-26,1287.5537949229283
2012-03-27,1283.1902565548753
2012-03-28,1279.4631674906555
2012-03-29,1276.8920448130586
2012-03-30,1282.9684847381516
2012-04-02,1292.9771065118448
2012-04-03,1287.5821309489447
2012-04-04,1272.892075849981
2012-04-05,1273.7221419906605
2012-04-06,1273.7221419906605
2012-04-09,1259.6060035505086
2012-04-10,1238.0189604144682
2012-04-11,1248.854796727357
2012-04-12,1265.5131075524482
2012-04-13,1252.2248953901233
2012-04-16,1252.2403017198783
2012-04-17,1270.1151866770194
2012-04-18,1262.131725476518
2012-04-19,1256.0595992397875
2012-04-20,1259.976593265427
2012-04-23,1246.7476854822507
2012-04-24,1251.4647793376448
2012-04-25,1266.2435056381494
2012-04-26,1273.3219228589185
2012-04-27,1276.524678358169
2012-04-30,1274.2557875707232
2012-05-01,1278.898114450117
2012-05-02,1276.2774525024142
2012-05-03,1266.098864986042
2012-05-04,1246.9462820924598
2012-05-07,1246.4147285357615
2012-05-08,1238.371243602503
2012-05-09,1230.3466004859272
2012-05-10,1230.382830590621
2012-05-11,1227.3921100598411
2012-05-14,1213.9579659351043
2012-05-15,1207.5632594558501
2012-05-16,1202.1291081823529
2012-05-17,1183.3970564074768
2012-05-18,1173.7113173805922
2012-05-21,1188.2271548447573
2012-05-22,1192.141447371866
2012-05-23,1190.3764871728001
2012-05-24,1192.4096721073308
2012-05-25,1189.5069528352299
2012-05-28,1189.6455535766852
2012-05-29,1203.8560194234392
2012-05-30,1184.3236313539146
2012-05-31,1181.12966136869
2012-06-01,1148.891956797579
2012-06-04,1146.666233975292
2012-06-05,1154.987825076422
2012-06-06,1179.3714167847372
2012-06-07,1179.9874312031068
2012-06-08,1184.0127621942463
2012-06-11,1167.7000191381205
2012-06-12,1181.2486232512676
2012-06-13,1173.415067691933
2012-06-14,1184.3283472126925
2012-06-15,1196.3283551196596
2012-06-18,1197.241726895532
2012-06-19,1210.0450378976482
2012-06-20,1206.4074742915695
2012-06-21,1178.5265407681918
2012-06-22,1186.4571099836855
2012-06-25,1169.9641499104548
2012-06-26,1172.7729528127254
2012-06-27,1180.9446598491459
2012-06-28,1178.1865393642615
2012-06-29,1206.6120881120758
2012-07-02,1208.267861342314
2012-07-03,1220.3426504258189
2012-07-04,1221.4865730694253
2012-07-05,1216.63567494398
2012-07-06,1202.9171866567642
2012-07-09,1199.262769521819
2012-07-10,1188.5112108536507
2012-07-11,1188.1484438522627
2012-07-12,1183.3449379221586
2012-07-13,1201.3691209150431
2012-07-16,1196.7152487188919
2012-07-17,1205.1267562697021
2012-07-18,1215.0816010900498
2012-07-19,1221.1740972068203
2012-07-20,1206.3408524991128
2012-07-23,1193.7356936179915
2012-07-24,1180.6794849446123
2012-07-25,1181.7492689208793
2012-07-26,1201.0167114328808
2012-07-27,1219.781918469575
2012-07-30,1218.0191226033573
2012-07-31,1210.1962277525759
2012-08-01,1204.6115761390713
2012-08-02,1195.7160536214944
2012-08-03,1220.7949146323133
2012-08-06,1223.499052943605
2012-08-07,1234.097183694017
2012-08-08,1233.5229843045909
2012-08-09,1235.3467188821382
2012-08-10,1238.0844880793366
2012-08-13,1234.3004832670706
2012-08-14,1234.5340176615803
2012-08-15,1238.6858177226848
2012-08-16,1249.2815797730607
2012-08-17,1251.925429218257
2012-08-20,1249.953502345185
2012-08-21,1248.9776496960683
2012-08-22,1246.3163461453892
2012-08-23,1236.8207921845744
2012-08-24,1244.1105024007336
2012-08-27,1242.615345341822
2012-08-28,1241.507311334041
2012-08-29,1243.3120120251726
2012-08-30,1234.4625950269578
2012-08-31,1241.2465669904784
2012-09-03,1241.1875607724287
2012-09-04,1240.2343515151367
2012-09-05,1238.1090217590931
2012-09-06,1262.8364111959063
2012-09-07,1267.3332590633565
2012-09-10,1263.925926027464
2012-09-11,1267.0354271392036
2012-09-12,1268.5030381243048
2012-09-13,1284.6017391091684
2012-09-14,1290.3569721121214
2012-09-17,1286.052460311441
2012-09-18,1283.3594568918204
2012-09-19,1284.8130222937773
2012-09-20,1281.725816676417
2012-09-21,1280.9477432949743
2012-09-24,1277.2501638422327
2012-09-25,1267.022257686434
2012-09-26,1260.474268230031
2012-09-27,1270.9324828954132
2012-09-28,1269.8090486697545
2012-10-01,1275.6023537926749
2012-10-02,1274.8554252515426
2012-10-03,1274.4696844613882
2012-10-04,1282.3467847949469
2012-10-05,1283.3577764822078
2012-10-08,1280.5919044554007
2012-10-09,1268.1633287615434
2012-10-10,1259.8512394932575
2012-10-11,1262.7206189682154
2012-10-12,1260.1467110838043
2012-10-15,1268.2727432368201
2012-10-16,1281.8484768099677
2012-10-17,1285.35251052612
2012-10-18,1284.620124351463
2012-10-19,1263.8112922835046
2012-10-22,1262.1657157727811
2012-10-23,1247.992956649576
2012-10-24,1242.6136989964937
2012-10-25,1248.3923016979277
2012-10-26,1246.591500760745
2012-10-29,1246.681841101664
2012-10-30,1247.4579764295254
2012-10-31,1249.0860475590039
2012-11-01,1263.5585332047601
2012-11-02,1254.7366164304467
2012-11-05,1256.881954361149
2012-11-06,1265.7816066682406
2012-11-07,1243.0804409768102
2012-11-08,1228.8859400126973
2012-11-09,1228.4419473159342
2012-11-12,1230.0021514059292
2012-11-13,1225.943853537859
2012-11-14,1213.3625916632711
2012-11-15,1212.5285089742135
2012-11-16,1219.2399771869411
2012-11-19,1238.8403079014006
2012-11-20,1238.661351962543
2012-11-21,1242.2376953282144
2012-11-22,1242.9665409943852
2012-11-23,1257.8131782998294
2012-11-26,1254.1399283091635
2012-11-27,1248.1606561875628
2012-11-28,1256.9287451543603
2012-11-29,1261.0495610048883
2012-11-30,1261.3394865607918
2012-12-03,1256.3271360967644
2012-12-04,1255.8663880175438
2012-12-05,1260.7218647719674
2012-12-06,1265.520708319455
2012-12-07,1270.1767193932537
2012-12-10,1274.7617097125408
2012-12-11,1283.0750029640833
2012-12-12,1284.1979571244387
2012-12-13,1278.0377887231612
2012-12-14,1276.600706430117
2012-12-17,1287.2636385801213
2012-12-18,1300.0492124174555
2012-12-19,1294.1625164683273
2012-12-20,1298.8142649439503
2012-12-21,1290.1326128554474
2012-12-24,1287.6467456824096
2012-12-25,1287.6467456824096
2012-12-26,1280.9454029633189
2012-12-27,1279.8365739054304
2012-12-28,1267.0631195240096
2012-12-31,1284.326858485906
2013-01-01,1284.326858485906
2013-01-02,1314.4232277103392
2013-01-03,1312.534720314502
2013-01-04,1319.596863649663
2013-01-07,1315.9101748450043
2013-01-08,1313.189052019807
2013-01-09,1318.883732397952
2013-01-10,1326.3609696430822
2013-01-11,1328.6846571087863
2013-01-14,1331.5700228104458
2013-01-15,1335.1424055915518
2013-01-16,1333.1495084214591
2013-01-17,1341.468072447488
2013-01-18,1345.0104307245988
2013-01-21,1345.4536861331537
2013-01-22,1348.7504692855716
2013-01-23,1349.4033094622814
2013-01-24,1354.302047323191
2013-01-25,1364.7882135556563
2013-01-28,1363.4358610561624
2013-01-29,1367.684783380917
2013-01-30,1363.3261477930346
2013-01-31,1359.2002358951236
2013-02-01,1372.5196612169436
2013-02-04,1360.3696766824598
2013-02-05,1370.1587719971862
2013-02-06,1372.5158813229118
2013-02-07,1370.3966790608642
2013-02-08,1377.4784240027286
2013-02-11,1375.0529674376862
2013-02-12,1378.7017103447406
2013-02-13,1378.4948689567416
2013-02-14,1379.4813987095097
2013-02-15,1378.0745133484354
2013-02-18,1377.4644550949588
2013-02-19,1387.369400543531
2013-02-20,1372.3089538272352
2013-02-21,1363.1486526712185
2013-02-22,1375.736247096399
2013-02-25,1355.7821870565697
2013-02-26,1362.220467732658
2013-02-27,1379.349717887032
2013-02-28,1379.9038724900886
2013-03-01,1384.1222068275515
2013-03-04,1389.797248165517
2013-03-05,1402.8376795653603
2013-03-06,1406.6860885522913
2013-03-07,1408.4651339978416
2013-03-08,1415.8711629687386
2013-03-11,1418.7925100718153
2013-03-12,1417.5466592544806
2013-03-13,1418.8252558864783
2013-03-14,1426.510846630349
2013-03-15,1424.4108983412812
2013-03-18,1415.8957003378964
2013-03-19,1411.9600947625554
2013-03-20,1422.1984009039002
2013-03-21,1408.7607962058705
2013-03-22,1419.6523805998943
2013-03-25,1414.9888340853781
2013-03-26,1427.1324435697459
2013-03-27,1428.185075598587
2013-03-28,1437.4007495187514
2013-03-29,1437.4007495187514
2013-04-01,1430.616021651684
2013-04-02,1437.3900054714534
2013-04-03,1421.3719604283365
2013-04-04,1425.5101887253472
2013-04-05,1417.4178226642944
2013-04-08,1423.5578237677223
2013-04-09,1429.1317835754662
2013-04-10,1446.2350574639192
2013-04-11,1453.0476535238488
2013-04-12,1448.821968544769
2013-04-15,1417.6582524736614
2013-04-16,1435.5942753083273
2013-04-17,1417.1132130078133
2013-04-18,1410.8074567416345
2013-04-19,1416.970081181063
2013-04-22,1418.5961756348213
2013-04-23,1429.5358979221514
2013-04-24,1423.54577208134
2013-04-25,1432.719965944454
2013-04-26,1429.9340085801516
2013-04-29,1442.380689445307
2013-04-30,1446.7244822777593
2013-05-01,1432.648915084542
2013-05-02,1445.7866559438287
2013-05-03,1461.9341365853486
2013-05-06,1460.5509793912443
2013-05-07,1468.6648229078985
2013-05-08,1475.4579020037816
2013-05-09,1471.3139702029732
2013-05-10,1478.1716685775193
2013-05-13,1476.5764088524325
2013-05-14,1492.0425835568715
2013-05-15,1496.8240491579063
2013-05-16,1495.4472745272603
2013-05-17,1508.0446888320566
2013-05-20,1504.198880731627
2013-05-21,1509.5151425921852
2013-05-22,1495.0965634655176
2013-05-23,1491.7197111170321
2013-05-24,1491.6370231760302
2013-05-27,1491.520110846895
2013-05-28,1499.108116813076
2013-05-29,1487.4124485552022
2013-05-30,1492.633809319504
2013-05-31,1472.7131331115984
2013-06-03,1478.0498308729552
2013-06-04,1471.9589388919376
2013-06-05,1451.2516418919743
2013-06-06,1461.4457055985592
2013-06-07,1479.2075211949057
2013-06-10,1477.9945516313965
2013-06-11,1464.26348248291
2013-06-12,1453.4676143727659
2013-06-13,1475.6769402881966
2013-06-14,1467.8345044600337
2013-06-17,1479.3942725571583
2013-06-18,1490.6964133704153
2013-06-19,1469.7959413694873
2013-06-20,1431.4269240737635
2013-06-21,1434.7895544496105
2013-06-24,1421.629508191696
2013-06-25,1437.3498226907195
2013-06-26,1451.4120362189576
2013-06-27,1460.4482708405596
2013-06-28,1453.6153413092895
2013-07-01,1463.1866717999308
2013-07-02,1461.9919645653308
2013-07-03,1463.195733222407
2013-07-04,1463.9252526196153
2013-07-05,1473.8932111425358
2013-07-08,1479.0460114427342
2013-07-09,1490.1903071720342
2013-07-10,1494.309500322054
2013-07-11,1513.6310647998264
2013-07-12,1518.3387673588759
2013-07-15,1520.258394451424
2013-07-16,1515.1623802835127
2013-07-17,1516.5184026897236
2013-07-18,1525.5551511493604
2013-07-19,1531.4708095992648
2013-07-22,1532.9549670800925
2013-07-23,1529.8937449321877
2013-07-24,1521.9504049980019
2013-07-25,1530.1498048048206
2013-07-26,1532.4199878110144
2013-07-29,1528.2893411331636
2013-07-30,1527.6395731962484
2013-07-31,1524.9307167673774
2013-08-01,1544.3414301388073
2013-08-02,1546.2116372694697
2013-08-05,1544.0353890333015
2013-08-06,1534.563270067009
2013-08-07,1527.1286206985928
2013-08-08,1534.8995512773683
2013-08-09,1532.3794631663893
2013-08-12,1531.3583226723836
2013-08-13,1534.3734974995382
2013-08-14,1524.1932935176146
2013-08-15,1503.5267043329427
2013-08-16,1499.8950038434173
2013-08-19,1492.9252613538745
2013-08-20,1498.8662599334539
2013-08-21,1489.742283962911
2013-08-22,1498.3654177064816
2013-08-23,1502.8702673718499
2013-08-26,1497.2438818850248
2013-08-27,1474.7176807183769
2013-08-28,1477.9923277591658
2013-08-29,1481.9242388496925
2013-08-30,1476.2181286775187
2013-09-02,1476.3036681124236
2013-09-03,1483.8893154826417
2013-09-04,1493.9175590088216
2013-09-05,1496.3684775991223
2013-09-06,1498.442363836059
2013-09-09,1513.5303695799905
2013-09-10,1522.9184236492492
2013-09-11,1529.6919001833628
2013-09-12,1525.5083580612413
2013-09-13,1528.1937281027929
2013-09-16,1538.1999961807187
2013-09-17,1541.9178725259037
2013-09-18,1558.8660395322024
2013-09-19,1557.0631841727206
2013-09-20,1544.7925932298858
2013-09-23,1538.2849138127672
2013-09-24,1537.1733253858142
2013-09-25,1533.2047795652677
2013-09-26,1537.6651431442378
2013-09-27,1530.0364382920966
2013-09-30,1522.083580536669
2013-10-01,1531.1343200979022
2013-10-02,1528.5151225933853
2013-10-03,1516.5179592940585
2013-10-04,1527.3055533749357
2013-10-07,1514.4950964421942
2013-10-08,1497.0322081094669
2013-10-09,1498.6322204801954
2013-10-10,1530.6824278936895
2013-10-11,1540.9468393564612
2013-10-14,1546.554573532864
2013-10-15,1537.4010435670298
2013-10-16,1557.9819551764033
2013-10-17,1565.6996913870935
2013-10-18,1572.8762064620914
2013-10-21,1571.662739548168
2013-10-22,1582.9270950590098
2013-10-23,1574.8747036868906
2013-10-24,1578.9678103126696
2013-10-25,1583.9898764596078
2013-10-28,1584.759745728788
2013-10-29,1596.580718374011
2013-10-30,1588.9331974853624
2013-10-31,1584.0335654701807
2013-11-01,1589.2258149650822
2013-11-04,1593.546629331649
2013-11-05,1589.3429099882783
2013-11-06,1594.9086597713779
2013-11-07,1573.127249813853
2013-11-08,1589.094614589429
2013-11-11,1590.486087825684
2013-11-12,1587.4040142431284
2013-11-13,1600.9500489041516
2013-11-14,1601.5561655302317
2013-11-15,1609.8672743046814
2013-11-18,1604.1053003932582
2013-11-19,1601.9701744612742
2013-11-20,1599.4869148576736
2013-11-21,1610.3670234846327
2013-11-22,1617.8191423070018
2013-11-25,1615.0132183527576
2013-11-26,1613.5741559590424
2013-11-27,1617.009474677067
2013-11-28,1616.946828409546
2013-11-29,1615.1953654475437
2013-12-02,1609.3506257670517
2013-12-03,1602.5754894450367
2013-12-04,1598.8892701691295
2013-12-05,1594.299733221056
2013-12-06,1613.2177924994996
2013-12-09,1614.3186426749767
2013-12-10,1607.3232824734112
2013-12-11,1588.3214890083698
2013-12-12,1581.0847149092867
2013-12-13,1582.605716281185
2013-12-16,1593.3679897115805
2013-12-17,1590.6859091628949
2013-12-18,1615.2226339883182
2013-12-19,1614.39754432699
2013-12-20,1621.9003535738027
2013-12-23,1631.550554696143
2013-12-24,1636.595521799259
2013-12-25,1636.595521799259
2013-12-26,1641.8468168729023
2013-12-27,1643.023633339226
2013-12-30,1646.3017758207227
2013-12-31,1651.6350495264041
2014-01-01,1651.6350495264041
2014-01-02,1634.9070033358514
2014-01-03,1634.9904308918428
2014-01-06,1628.0187829483077
2014-01-07,1637.5877285250194
2014-01-08,1634.0696483634401
2014-01-09,1634.5153386761624
2014-01-10,1638.404982316551
2014-01-13,1618.3883178365256
2014-01-14,1631.7173896163706
2014-01-15,1638.2930704641944
2014-01-16,1640.2880583269757
2014-01-17,1637.1553447308195
2014-01-20,1638.2537206786994
2014-01-21,1641.2485606557616
2014-01-22,1640.950736009535
2014-01-23,1624.1992694358898
2014-01-24,1594.437427619163
2014-01-27,1583.2623210401332
2014-01-28,1591.9621426954718
2014-01-29,1576.6203189386158
2014-01-30,1592.9636823289375
2014-01-31,1582.3716218448424
2014-02-03,1551.4643910720772
2014-02-04,1563.6509078185006
2014-02-05,1563.2841735137556
2014-02-06,1584.203948405417
2014-02-07,1601.5992064331099
2014-02-10,1605.1915191146356
2014-02-11,1619.216192445462
2014-02-12,1620.6854563368934
2014-02-13,1629.2376133536184
2014-02-14,1637.3763416685993
2014-02-17,1637.4587647855346
2014-02-18,1639.313483112028
2014-02-19,1631.112052808505
2014-02-20,1639.858310032625
2014-02-21,1637.4403471651092
2014-02-24,1645.598832039245
2014-02-25,1641.3099022106996
2014-02-26,1641.4123753858223
2014-02-27,1645.9061520151445
2014-02-28,1650.5578409066813
2014-03-03,1637.9246880828614
2014-03-04,1660.8236814971985
2014-03-05,1660.3376176197435
2014-03-06,1664.7772589379476
2014-03-07,1664.3277985197876
2014-03-10,1661.3911611612584
2014-03-11,1658.4644049841233
2014-03-12,1659.0888520309961
2014-03-13,1640.104839548925
2014-03-14,1634.157973047689
2014-03-17,1649.921393068987
2014-03-18,1660.0105622744666
2014-03-19,1649.6143256401454
2014-03-20,1657.9326980661715
2014-03-21,1654.0620651532258
2014-03-24,1648.0817886433279
2014-03-25,1657.0896986752816
2014-03-26,1647.124194009167
2014-03-27,1644.0351607194673
2014-03-28,1653.0663335010915
2014-03-31,1667.5801981122495
2014-04-01,1680.8057499392926
2014-04-02,1685.3303746445063
2014-04-03,1684.4480272590658
2014-04-04,1665.9369981907168
2014-04-07,1650.717112742754
2014-04-08,1659.2961615965653
2014-04-09,1674.4352031352862
2014-04-10,1644.40261143254
2014-04-11,1631.2917871810487
2014-04-14,1643.3723149099503
2014-04-15,1651.344150253794
2014-04-16,1665.2222968577298
2014-04-17,1666.1659543956703
2014-04-18,1666.1659543956703
2014-04-21,1670.4742300326673
2014-04-22,1676.521618327751
2014-04-23,1675.009403824917
2014-04-24,1675.490945968182
2014-04-25,1662.2119215623363
2014-04-28,1664.9557323687784
2014-04-29,1675.7304670539797
2014-04-30,1683.4809889434987
2014-05-01,1681.4763590527432
2014-05-02,1681.6813581435972
2014-05-05,1684.5195392225994
2014-05-06,1673.6529054645264
2014-05-07,1685.7336353216012
2014-05-08,1684.6446207585805
2014-05-09,1688.7473205411106
2014-05-12,1705.3090051772663
2014-05-13,1704.3391143662043
2014-05-14,1696.1890821344468
2014-05-15,1685.9472708739543
2014-05-16,1692.9092210902324
2014-05-19,1699.1912748380914
2014-05-20,1687.6990130459503
2014-05-21,1699.424982622297
2014-05-22,1702.6441371559442
2014-05-23,1709.1388287868078
2014-05-26,1709.6135242863827
2014-05-27,1717.1942275960137
2014-05-28,1714.6222220867835
2014-05-29,1721.2619200482934
2014-05-30,1721.7026649983763
2014-06-02,1725.3908753125274
2014-06-03,1725.448382619635
2014-06-04,1728.3370421446825
2014-06-05,1736.4733833305936
2014-06-06,1744.5068918065003
2014-06-09,1744.5192965222172
2014-06-10,1741.4773565566502
2014-06-11,1738.193526146767
2014-06-12,1729.706151252749
2014-06-13,1736.4053750611545
2014-06-16,1736.4378238696977
2014-06-17,1740.7585098831412
2014-06-18,1750.4961695181387
2014-06-19,1753.2106978765582
2014-06-20,1757.4686501026104
2014-06-23,1756.1404173349194
2014-06-24,1746.0236096994754
2014-06-25,1753.4264843488559
2014-06-26,1752.2645645315176
2014-06-27,1758.866039613677
2014-06-30,1760.99697817116
2014-07-01,1772.1865950789804
2014-07-02,1773.8378923559076
2014-07-03,1783.2748169656404
2014-07-04,1783.6882970043982
2014-07-07,1775.423377251589
2014-07-08,1766.875009600379
2014-07-09,1777.9732481599729
2014-07-10,1768.684501305598
2014-07-11,1768.01584210293
2014-07-14,1775.2981544287109
2014-07-15,1770.8905903160255
2014-07-16,1782.0354727945269
2014-07-17,1765.1473203830064
2014-07-18,1783.685232776303
2014-07-21,1779.1092639550193
2014-07-22,1788.2813479519411
2014-07-23,1786.830635498646
2014-07-24,1786.6385449478253
2014-07-25,1779.3620193482766
2014-07-28,1780.0024440210818
2014-07-29,1771.3296760849269
2014-07-30,1772.1914960487463
2014-07-31,1738.2447702543939
2014-08-01,1733.7726781612155
2014-08-04,1744.3053439742748
2014-08-05,1729.6762925623705
2014-08-06,1728.6517132897718
2014-08-07,1716.7534020792473
2014-08-08,1735.2010263798334
2014-08-11,1742.3375868665241
2014-08-12,1739.0335519966727
2014-08-13,1747.0538920080319
2014-08-14,1752.8774016201326
2014-08-15,1753.9497743424238
2014-08-18,1768.5337195408827
2014-08-19,1775.6125004806852
2014-08-20,1779.6407186838376
2014-08-21,1785.644753376631
2014-08-22,1782.8926501973194
2014-08-25,1792.9705275649676
2014-08-26,1795.2637420311792
2014-08-27,1796.934582918582
2014-08-28,1796.0110737545356
2014-08-29,1801.9927257285985
2014-09-01,1801.7242806325364
2014-09-02,1800.2474853253814
2014-09-03,1802.3878803621233
2014-09-04,1798.7174039802555
2014-09-05,1804.0054825059171
2014-09-08,1798.5527801476183
2014-09-09,1788.3828491401364
2014-09-10,1792.7304084568195
2014-09-11,1794.6214449596569
2014-09-12,1782.4658623489167
2014-09-15,1778.0438110453865
2014-09-16,1790.2981590431325
2014-09-17,1792.7224854555027
2014-09-18,1801.6381274807982
2014-09-19,1796.9573349311745
2014-09-22,1783.0674134895046
2014-09-23,1770.5123559552565
2014-09-24,1782.6544860287613
2014-09-25,1755.9257070656256
2014-09-26,1771.6921614899006
2014-09-29,1768.4510238906612
2014-09-30,1761.0571306536135
2014-10-01,1738.3592104577017
2014-10-02,1738.518144050727
2014-10-03,1754.3102890196665
2014-10-06,1751.4984128825868
2014-10-07,1724.9726796865602
2014-10-08,1752.4817286649823
2014-10-09,1719.298045427661
2014-10-10,1695.3758799306233
2014-10-13,1667.5558395608446
2014-10-14,1668.8266598818307
2014-10-15,1662.412231668244
2014-10-16,1666.401151876186
2014-10-17,1688.0646057871452
2014-10-20,1696.0457814669421
2014-10-21,1726.131887493141
2014-10-22,1710.4987307861509
2014-10-23,1730.5890006142374
2014-10-24,1746.518706232382
2014-10-27,1746.3324080208934
2014-10-28,1768.5265667485264
2014-10-29,1764.2032958927202
2014-10-30,1773.7786884511368
2014-10-31,1791.6112331313013
2014-11-03,1790.1613578669512
2014-11-04,1783.324941157477
2014-11-05,1794.931105923913
2014-11-06,1800.420364295355
2014-11-07,1802.7686944293534
2014-11-10,1807.5925456889195
2014-11-11,1809.5469705271914
2014-11-12,1809.22129317093
2014-11-13,1806.5981651056848
2014-11-14,1808.6310412014163
2014-11-17,1808.9477982647404
2014-11-18,1819.0279624172838
2014-11-19,1815.4651694115296
2014-11-20,1818.4834317345637
2014-11-21,1829.3090547527163
2014-11-24,1833.2288018351787
2014-11-25,1836.3236265040098
2014-11-26,1840.3108185378007
2014-11-27,1838.9880685037008
2014-11-28,1835.7432342038242
2014-12-01,1821.6021705568412
2014-12-02,1834.430258101081
2014-12-03,1846.164568030373
2014-12-04,1841.9922929987995
