Date,PERU IMI VALUE
2000-06-16,184.84273817687156
2000-06-19,184.32948591400108
2000-06-20,185.09034113657495
2000-06-21,184.38179790174172
2000-06-22,186.34801785434894
2000-06-23,184.77222647613345
2000-06-26,184.20670855324016
2000-06-27,185.9299653160734
2000-06-28,188.0537275342423
2000-06-29,187.2184493624036
2000-06-30,184.40499766512863
2000-07-03,183.223654731911
2000-07-04,179.37720374726382
2000-07-05,178.61673480837842
2000-07-06,171.82628316378876
2000-07-07,175.36963736485242
2000-07-10,177.9571597366987
2000-07-11,177.52395390164787
2000-07-12,178.1818391399076
2000-07-13,182.1529671946215
2000-07-14,181.07141564739405
2000-07-17,180.16871478413603
2000-07-18,178.20301154399783
2000-07-19,176.51065547480243
2000-07-20,178.92679449582127
2000-07-21,177.67303660994617
2000-07-24,175.3086938963336
2000-07-25,173.82536313957343
2000-07-26,173.82699593503318
2000-07-27,174.336989246723
2000-07-28,176.6123398775992
2000-07-31,176.24950895434247
2000-08-01,175.48828536144129
2000-08-02,177.8809609250201
2000-08-03,179.97968442221608
2000-08-04,179.4319087294628
2000-08-07,178.2316967659734
2000-08-08,179.5554177207129
2000-08-09,179.80691062465024
2000-08-10,177.37502594920636
2000-08-11,177.81246312600686
2000-08-14,180.74244095506356
2000-08-15,181.55100031389907
2000-08-16,184.21614369670218
2000-08-17,183.9060273602937
2000-08-18,184.75418126936302
2000-08-21,185.6359914182536
2000-08-22,185.6170512312318
2000-08-23,186.46004012762984
2000-08-24,183.9526961841227
2000-08-25,183.8836105530842
2000-08-28,184.65148136243087
2000-08-29,185.68514782404645
2000-08-30,186.33152329412593
2000-08-31,186.0677100630898
2000-09-01,185.2072658410179
2000-09-04,186.72267189534992
2000-09-05,188.8289170515699
2000-09-06,191.5006555877167
2000-09-07,192.94851953507495
2000-09-08,195.86321913496292
2000-09-11,197.1085054706132
2000-09-12,196.71882003120504
2000-09-13,196.8671737386164
2000-09-14,198.39986655815918
2000-09-15,195.22546998468562
2000-09-18,184.97265904497687
2000-09-19,185.76337161933415
2000-09-20,190.59142335739688
2000-09-21,190.66847610122517
2000-09-22,181.73158691616683
2000-09-25,183.97557949559354
2000-09-26,181.39462868283528
2000-09-27,179.23797707804277
2000-09-28,177.2693633619476
2000-09-29,180.14401681117215
2000-10-02,180.95765463437243
2000-10-03,180.20450755513596
2000-10-04,181.2725074288973
2000-10-05,180.92378568303621
2000-10-06,179.36576042828852
2000-10-09,182.44133992188756
2000-10-10,176.660886473141
2000-10-11,175.22129259838857
2000-10-12,175.73242348012394
2000-10-13,176.70791462950942
2000-10-16,178.09429355235338
2000-10-17,176.67518794831992
2000-10-18,173.97600939978392
2000-10-19,176.03805088282365
2000-10-20,176.9568402587166
2000-10-23,174.71992662192469
2000-10-24,175.53856938709342
2000-10-25,178.72717846556532
2000-10-26,177.76947594239522
2000-10-27,175.9950860235226
2000-10-30,174.89877721790478
2000-10-31,177.64322465701164
2000-11-01,175.78200022115567
2000-11-02,175.2862658738992
2000-11-03,174.03724146101027
2000-11-06,173.0559547208283
2000-11-07,173.29992988087764
2000-11-08,173.23212497010607
2000-11-09,171.0188972873893
2000-11-10,168.63143006196233
2000-11-13,166.28124078698093
2000-11-14,168.45389154598666
2000-11-15,167.12999582562819
2000-11-16,167.656222736885
2000-11-17,166.86806999786148
2000-11-20,167.0238992727158
2000-11-21,168.3114877242894
2000-11-22,168.67538818047137
2000-11-23,168.53796126209886
2000-11-24,170.43804639410683
2000-11-27,169.13879521389154
2000-11-28,166.8587822950375
2000-11-29,167.95515012595692
2000-11-30,162.5199893198084
2000-12-01,161.63138438249297
2000-12-04,156.29075698001162
2000-12-05,158.25111155296167
2000-12-06,158.34218088753593
2000-12-07,157.24453686062094
2000-12-08,157.52657773667002
2000-12-11,159.75351933092904
2000-12-12,160.73726600281935
2000-12-13,160.12315730345148
2000-12-14,158.71428885545885
2000-12-15,158.58555788600358
2000-12-18,159.0194975991804
2000-12-19,159.67068367225494
2000-12-20,155.27238151764632
2000-12-21,154.1589373238031
2000-12-22,154.65017729486658
2000-12-25,154.65017729486658
2000-12-26,153.9170513987776
2000-12-27,152.27612990358767
2000-12-28,153.1354586528849
2000-12-29,151.33696657421117
2001-01-01,151.33696657421117
2001-01-02,149.54737100268477
2001-01-03,149.19454260874102
2001-01-04,150.8285639745225
2001-01-05,150.69301971735635
2001-01-08,150.73242766198297
2001-01-09,154.12346664384705
2001-01-10,154.51012997107716
2001-01-11,155.84262613733426
2001-01-12,154.7473988078918
2001-01-15,154.78397184435352
2001-01-16,156.1119182568789
2001-01-17,159.1785250204236
2001-01-18,156.43248822601007
2001-01-19,160.63915384429515
2001-01-22,160.85530515359858
2001-01-23,161.24850509030574
2001-01-24,163.61889996685514
2001-01-25,165.14796815384767
2001-01-26,163.011590535975
2001-01-29,162.78018424264036
2001-01-30,162.95176352723544
2001-01-31,162.57413946216568
2001-02-01,162.08883237933992
2001-02-02,163.4074030343875
2001-02-05,162.36161883496925
2001-02-06,164.53076957871687
2001-02-07,154.37783317963368
2001-02-08,156.25724424649243
2001-02-09,156.4808201508048
2001-02-12,154.57467203436323
2001-02-13,155.93709684990316
2001-02-14,156.15931253687899
2001-02-15,159.36896761648504
2001-02-16,157.32089925428443
2001-02-19,154.1829068623195
2001-02-20,156.17588043683452
2001-02-21,154.84905499798728
2001-02-22,154.3387468971129
2001-02-23,153.87470693923856
2001-02-26,154.7372449199691
2001-02-27,152.08200948830924
2001-02-28,152.75573850854127
2001-03-01,150.61726323007423
2001-03-02,150.14082132893182
2001-03-05,152.0728347826359
2001-03-06,150.4444463643752
2001-03-07,149.6072242506438
2001-03-08,147.44571242967177
2001-03-09,147.7267031322857
2001-03-12,150.3983295356813
2001-03-13,151.88634274062113
2001-03-14,151.28774074498958
2001-03-15,155.15889635439268
2001-03-16,157.4789355540921
2001-03-19,153.2219386191918
2001-03-20,155.6603588557051
2001-03-21,155.06907608163783
2001-03-22,156.24425652419674
2001-03-23,151.85730129790142
2001-03-26,153.12443792733708
2001-03-27,153.1638863201316
2001-03-28,152.99287100540542
2001-03-29,154.40209593472645
2001-03-30,152.9474887704418
2001-04-02,152.93489289743184
2001-04-03,149.6382578415112
2001-04-04,147.82676577507127
2001-04-05,147.93036632376115
2001-04-06,144.95331041510292
2001-04-09,141.4312178102622
2001-04-10,142.96934182885212
2001-04-11,145.22070802127988
2001-04-12,143.82251278098377
2001-04-13,143.82251278098377
2001-04-16,146.18921184430582
2001-04-17,144.86017785787075
2001-04-18,147.56843821291207
2001-04-19,145.70991268478642
2001-04-20,144.134010332394
2001-04-23,143.27561533273487
2001-04-24,143.64598306381836
2001-04-25,142.365188716046
2001-04-26,140.65813113916684
2001-04-27,142.0673430855395
2001-04-30,143.7442297267583
2001-05-01,143.06658245846347
2001-05-02,144.48991754962975
2001-05-03,145.15719800572236
2001-05-04,147.95022389633672
2001-05-07,146.8232877636472
2001-05-08,146.100037963096
2001-05-09,147.0050258118736
2001-05-10,148.81609565894408
2001-05-11,149.93382269923214
2001-05-14,149.3813677523782
2001-05-15,148.71743136960325
2001-05-16,148.00256803385375
2001-05-17,150.00930833560756
2001-05-18,151.61791684068012
2001-05-21,152.54184182108386
2001-05-22,156.41174018041505
2001-05-23,155.86626429339873
2001-05-24,156.93513512581114
2001-05-25,156.8612204208442
2001-05-28,157.52601750636475
2001-05-29,155.04084690950128
2001-05-30,152.32339584616204
2001-05-31,153.96093455396417
2001-06-01,155.38448419250525
2001-06-04,160.21266510813894
2001-06-05,165.52861691397143
2001-06-06,166.62867336863906
2001-06-07,169.19336390128234
2001-06-08,168.21653222142263
2001-06-11,168.8864782158647
2001-06-12,164.86428848411882
2001-06-13,164.29917431478032
2001-06-14,162.4703306986746
2001-06-15,162.036984411576
2001-06-18,160.73537894081736
2001-06-19,162.66803640336948
2001-06-20,164.26962072198347
2001-06-21,163.76440400948402
2001-06-22,162.45420760435627
2001-06-25,152.49186770968626
2001-06-26,154.77102477042806
2001-06-27,155.57953642115135
2001-06-28,160.42187735696285
2001-06-29,160.99934485415295
2001-07-02,159.77819768771428
2001-07-03,159.66481003516375
2001-07-04,161.1402990389354
2001-07-05,162.45374806648348
2001-07-06,159.59253114435143
2001-07-09,158.33118871528183
2001-07-10,156.4637359572173
2001-07-11,156.47905301353782
2001-07-12,156.38950834686398
2001-07-13,156.61604005830003
2001-07-16,154.60854092182603
2001-07-17,155.39502026529135
2001-07-18,151.75835807409717
2001-07-19,151.02290450865618
2001-07-20,150.23167566590234
2001-07-23,150.79873822069595
2001-07-24,149.9651521081117
2001-07-25,147.98051424705915
2001-07-26,149.2809644044132
2001-07-27,150.5218466877509
2001-07-30,150.69944252849515
2001-07-31,151.091685010508
2001-08-01,149.87438044101117
2001-08-02,150.71064852952517
2001-08-03,150.64434772249018
2001-08-06,151.95946192808557
2001-08-07,152.47466448629706
2001-08-08,153.08476444985035
2001-08-09,151.4884895294228
2001-08-10,151.01024243369673
2001-08-13,151.00581366560047
2001-08-14,150.77554326396242
2001-08-15,150.34363311257985
2001-08-16,148.2038203120612
2001-08-17,146.4288033929691
2001-08-20,147.26704816502823
2001-08-21,145.74480580416116
2001-08-22,145.0390446178412
2001-08-23,145.9993552257361
2001-08-24,146.41165620005523
2001-08-27,148.41736930588513
2001-08-28,145.3257469089574
2001-08-29,145.5625709749631
2001-08-30,145.7535305846652
2001-08-31,147.63010842438808
2001-09-03,148.7803205182605
2001-09-04,151.62185650525868
2001-09-05,152.9597820557195
2001-09-06,151.32317610009676
2001-09-07,149.1627203851954
2001-09-10,149.80094556204097
2001-09-11,146.64611612781263
2001-09-12,146.10798578027257
2001-09-13,145.8937556426833
2001-09-14,142.87461333620104
2001-09-17,141.76530204303722
2001-09-18,141.44097453947097
2001-09-19,138.94268785341876
2001-09-20,134.51411654353714
2001-09-21,133.94322185388626
2001-09-24,133.51153938749874
2001-09-25,131.13133125399122
2001-09-26,131.3558653069585
2001-09-27,131.8943009562895
2001-09-28,132.95894257448205
2001-10-01,133.56534190355927
2001-10-02,132.81300213748045
2001-10-03,131.0661155556128
2001-10-04,130.3327936827037
2001-10-05,127.810330717744
2001-10-08,128.37782852103092
2001-10-09,126.51764337815662
2001-10-10,126.54964506434149
2001-10-11,129.45795716370472
2001-10-12,127.92803345787418
2001-10-15,127.8957110039597
2001-10-16,127.51109305598249
2001-10-17,127.41863524660839
2001-10-18,128.6287075810264
2001-10-19,130.01491642741598
2001-10-22,130.36174527396022
2001-10-23,130.91699571887358
2001-10-24,129.54057904915226
2001-10-25,128.49740290630302
2001-10-26,129.23276296674783
2001-10-29,127.73928236032748
2001-10-30,126.95761462323019
2001-10-31,126.87397444842927
2001-11-01,126.44531061403389
2001-11-02,126.76696544388766
2001-11-05,128.0496562065455
2001-11-06,126.7929161038544
2001-11-07,127.46005915539605
2001-11-08,127.32755373305727
2001-11-09,129.22311509394206
2001-11-12,128.03572599200456
2001-11-13,131.42207797162934
2001-11-14,132.98843378139534
2001-11-15,134.83817416540617
2001-11-16,135.46597834872367
2001-11-19,136.26435959601588
2001-11-20,137.2875681409917
2001-11-21,137.0593942931765
2001-11-22,137.4868121265033
2001-11-23,139.2307145555394
2001-11-26,139.01955054927754
2001-11-27,139.36065287653443
2001-11-28,139.597563311187
2001-11-29,138.35181925130675
2001-11-30,136.69474567292596
2001-12-03,138.04481070791553
2001-12-04,135.65112855773413
2001-12-05,138.99440571876937
2001-12-06,138.6727367375145
2001-12-07,138.82345241939717
2001-12-10,139.47853590765894
2001-12-11,139.48784482221006
2001-12-12,138.8608560628962
2001-12-13,137.0221622011902
2001-12-14,135.86744629707368
2001-12-17,136.09878557995665
2001-12-18,136.2386046834536
2001-12-19,136.5846588196328
2001-12-20,135.37634114694498
2001-12-21,138.30588030362188
2001-12-24,139.65874614803576
2001-12-25,139.65874614803576
2001-12-26,139.85563897137123
2001-12-27,137.83311620299304
2001-12-28,139.66400717597915
2001-12-31,138.26236078052597
2002-01-01,138.26236078052597
2002-01-02,136.11177672513656
2002-01-03,136.7925824986021
2002-01-04,139.1194853430211
2002-01-07,139.1051561584074
2002-01-08,139.66115696101622
2002-01-09,141.54591332336886
2002-01-10,138.51312939336958
2002-01-11,139.87878103304496
2002-01-14,139.0888477096236
2002-01-15,141.21992515916787
2002-01-16,142.85819425776597
2002-01-17,143.08526229595378
2002-01-18,143.4231466231299
2002-01-21,143.2738130933882
2002-01-22,142.02826671757774
2002-01-23,141.45380332101817
2002-01-24,142.95714056854354
2002-01-25,146.3288969022138
2002-01-28,146.33688171840316
2002-01-29,143.86865438451179
2002-01-30,143.92275567186806
2002-01-31,147.1192109498389
2002-02-01,146.59091535616957
2002-02-04,145.30337374146657
2002-02-05,143.72584805507995
2002-02-06,144.6542865280078
2002-02-07,142.83128114819476
2002-02-08,142.83282097121398
2002-02-11,142.01358053990552
2002-02-12,143.22397848808998
2002-02-13,145.58871558409587
2002-02-14,145.97418193887083
2002-02-15,146.70688025671362
2002-02-18,147.35640171158644
2002-02-19,146.53752337791863
2002-02-20,146.53326182302914
2002-02-21,147.74942849296022
2002-02-22,146.84217657371286
2002-02-25,148.98448066705862
2002-02-26,149.20355895024915
2002-02-27,149.67349881764662
2002-02-28,148.10953850030305
2002-03-01,148.32000426699605
2002-03-04,148.9484366023379
2002-03-05,150.4206817169035
2002-03-06,148.6787557472311
2002-03-07,147.96677388575077
2002-03-08,151.1029510135774
2002-03-11,150.29532167027207
2002-03-12,150.86119018903966
2002-03-13,152.06674608534132
2002-03-14,152.06062304949288
2002-03-15,151.68895999121142
2002-03-18,153.42347661667645
2002-03-19,152.72994452588154
2002-03-20,153.71547467555112
2002-03-21,152.99131644112165
2002-03-22,150.26662351514426
2002-03-25,152.5267290892574
2002-03-26,153.6168222254936
2002-03-27,150.44017067972882
2002-03-28,150.57506201643523
2002-03-29,150.57506201643523
2002-04-01,153.68073179361915
2002-04-02,153.45677142080942
2002-04-03,154.12154408278528
2002-04-04,153.61963548491872
2002-04-05,153.79002303203168
2002-04-08,153.8947358103001
2002-04-09,154.27125301600233
2002-04-10,155.4256963797917
2002-04-11,154.35248359616673
2002-04-12,155.07559871602425
2002-04-15,154.04880386158788
2002-04-16,155.9247225575661
2002-04-17,154.05508812853967
2002-04-18,153.97519586572278
2002-04-19,154.63688993984522
2002-04-22,154.649843121374
2002-04-23,154.7417866305588
2002-04-24,154.01307621303454
2002-04-25,151.26357799787274
2002-04-26,150.581091737287
2002-04-29,150.22211963989477
2002-04-30,150.670991716866
2002-05-01,149.9823651602665
2002-05-02,151.98999197367775
2002-05-03,150.48217691883596
2002-05-06,149.3372568097065
2002-05-07,150.40372789602532
2002-05-08,149.98332657274474
2002-05-09,150.54476942075513
2002-05-10,149.5864911082626
2002-05-13,149.36242215889436
2002-05-14,151.08807267840407
2002-05-15,150.20520213464837
2002-05-16,148.31684934269967
2002-05-17,146.1884317332054
2002-05-20,145.46585369617316
2002-05-21,146.29024695223018
2002-05-22,145.011345401373
2002-05-23,146.18443317655212
2002-05-24,146.8602027170495
2002-05-27,147.62253333414372
2002-05-28,145.98113529258194
2002-05-29,146.55562141052357
2002-05-30,145.74864540938924
2002-05-31,144.48871053835921
2002-06-03,144.47172638935078
2002-06-04,144.86804274257324
2002-06-05,146.1546970331149
2002-06-06,145.03826429231188
2002-06-07,141.2816371108692
2002-06-10,138.24870202871548
2002-06-11,136.91350954349218
2002-06-12,136.83190923004219
2002-06-13,135.67073730943605
2002-06-14,137.1107598568752
2002-06-17,136.36452156328187
2002-06-18,135.478988286563
2002-06-19,134.48605261481845
2002-06-20,136.07404939235806
2002-06-21,133.3058026406825
2002-06-24,129.40192970038615
2002-06-25,130.0656529201067
2002-06-26,127.38660972727372
2002-06-27,126.28100116442843
2002-06-28,125.34847030813627
2002-07-01,125.35724959552857
2002-07-02,123.22588203678382
2002-07-03,121.43475537982759
2002-07-04,122.04237511842675
2002-07-05,122.60454605367421
2002-07-08,122.34421823116566
2002-07-09,124.0580998536076
2002-07-10,124.20571335085812
2002-07-11,123.88676537150458
2002-07-12,123.00382632504808
2002-07-15,122.3671454055986
2002-07-16,120.80671414080994
2002-07-17,121.21258200699064
2002-07-18,120.72054171529068
2002-07-19,121.15061776374637
2002-07-22,121.4074866464167
2002-07-23,116.76073460575712
2002-07-24,117.24418634430548
2002-07-25,116.23182359167656
2002-07-26,114.03174180836045
2002-07-29,115.6690722725653
