Date,GREECE IMI VALUE
2000-12-11,541.2499882193063
2000-12-12,531.7158117220388
2000-12-13,517.3578693215679
2000-12-14,531.3504099038207
2000-12-15,528.2967571184212
2000-12-18,521.0780799952228
2000-12-19,511.6538603207515
2000-12-20,510.3253266131281
2000-12-21,501.7167670241125
2000-12-22,501.75076190854566
2000-12-25,501.75076190854566
2000-12-26,501.71593814840355
2000-12-27,501.72021148949284
2000-12-28,498.25078436145327
2000-12-29,497.4310168433936
2001-01-01,497.43104799943615
2001-01-02,497.42733801900766
2001-01-03,493.72176110759057
2001-01-04,485.9840005890232
2001-01-05,471.0410346426226
2001-01-08,459.1993469569475
2001-01-09,455.9593907080013
2001-01-10,459.74182604857657
2001-01-11,489.4618272455119
2001-01-12,485.2649488787078
2001-01-15,464.9299538200309
2001-01-16,460.7538805507789
2001-01-17,470.0809219582733
2001-01-18,466.4165698951649
2001-01-19,461.970970558381
2001-01-22,453.67380370641644
2001-01-23,453.86603951426406
2001-01-24,450.26880673918834
2001-01-25,456.03076294619024
2001-01-26,457.40006335485697
2001-01-29,454.06612113445607
2001-01-30,466.7606117106236
2001-01-31,484.0847000969883
2001-02-01,481.5077042635482
2001-02-02,468.5751558837625
2001-02-05,457.99972199226454
2001-02-06,466.21474467127854
2001-02-07,461.3359634318371
2001-02-08,464.72755249540756
2001-02-09,467.43629362361145
2001-02-12,472.8863289541551
2001-02-13,472.7629982830447
2001-02-14,477.4911996282695
2001-02-15,478.32685852957866
2001-02-16,484.0883321310384
2001-02-19,487.2621229025265
2001-02-20,487.0362898871148
2001-02-21,475.24102456915165
2001-02-22,471.3414397540408
2001-02-23,470.3933895944387
2001-02-26,470.3933895944387
2001-02-27,471.79533345992417
2001-02-28,464.1578918535791
2001-03-01,459.21328731640364
2001-03-02,469.0935692410572
2001-03-05,471.6312900728062
2001-03-06,473.00587439981956
2001-03-07,471.80254788345485
2001-03-08,488.59072102116926
2001-03-09,489.54884338476023
2001-03-12,489.24656007086713
2001-03-13,486.16565064379944
2001-03-14,458.266385153033
2001-03-15,470.0170171477741
2001-03-16,467.9438255251685
2001-03-19,457.97827078654933
2001-03-20,463.1595495232706
2001-03-21,458.352284569861
2001-03-22,452.76739364220293
2001-03-23,456.3749656077183
2001-03-26,459.2252724131357
2001-03-27,455.7079151304753
2001-03-28,454.24804117891455
2001-03-29,449.0180588104111
2001-03-30,453.5885654422999
2001-04-02,451.8594230154231
2001-04-03,441.30709627669427
2001-04-04,442.3188506811444
2001-04-05,453.94065314650015
2001-04-06,451.4853171677985
2001-04-09,447.7831172584224
2001-04-10,453.09981342902523
2001-04-11,454.1166741660219
2001-04-12,463.99553622270133
2001-04-13,463.99553622270133
2001-04-16,463.99553622270145
2001-04-17,466.76830409629423
2001-04-18,482.598756265297
2001-04-19,481.95277553875906
2001-04-20,481.870291927912
2001-04-23,481.2021964650885
2001-04-24,475.9013076320158
2001-04-25,474.7908406142796
2001-04-26,474.6335190335449
2001-04-27,476.61421529045697
2001-04-30,478.7851577173146
2001-05-01,478.6716888564107
2001-05-02,476.18225884536844
2001-05-03,470.06830107614496
2001-05-04,466.9369186576647
2001-05-07,460.06156292583216
2001-05-08,459.54644567979796
2001-05-09,454.6880319717663
2001-05-10,453.5663746608234
2001-05-11,455.8192213640992
2001-05-14,446.5061676377149
2001-05-15,442.4721840759292
2001-05-16,445.1511297837422
2001-05-17,448.85089119954597
2001-05-18,462.72663850029767
2001-05-21,465.50662882916185
2001-05-22,460.35312671570887
2001-05-23,462.6548212647456
2001-05-24,466.6541892618777
2001-05-25,471.74299769314666
2001-05-28,465.9363559117956
2001-05-29,457.7802689006484
2001-05-30,453.07330361985925
2001-05-31,450.3510435201023
2001-06-01,439.9291391670215
2001-06-04,439.9291391670215
2001-06-05,429.0168791402206
2001-06-06,429.4434624749832
2001-06-07,439.3016555335622
2001-06-08,435.3327936978304
2001-06-11,422.27953144345366
2001-06-12,424.72944645065166
2001-06-13,427.38504182562923
2001-06-14,420.8604509255439
2001-06-15,420.75072497552355
2001-06-18,417.63798818115714
2001-06-19,414.89322359575243
2001-06-20,410.86690897312656
2001-06-21,408.5937060338676
2001-06-22,407.12650113266506
2001-06-25,394.81379017239544
2001-06-26,388.75584446815725
2001-06-27,395.56144781002587
2001-06-28,392.9229461181639
2001-06-29,398.36291052527855
2001-07-02,397.3381171295839
2001-07-03,392.3881576789141
2001-07-04,385.9994460805487
2001-07-05,387.5445597496763
2001-07-06,386.4263899909595
2001-07-09,372.3097456988555
2001-07-10,366.78902692266735
2001-07-11,358.85715567360666
2001-07-12,367.8009062108424
2001-07-13,357.93156405472166
2001-07-16,344.0525872892815
2001-07-17,346.8814494640501
2001-07-18,361.3964709671039
2001-07-19,379.96860484111755
2001-07-20,370.0479640050232
2001-07-23,381.19190299442215
2001-07-24,385.67522060141033
2001-07-25,387.43667322932043
2001-07-26,394.98337048101973
2001-07-27,405.6849488171986
2001-07-30,398.5763184177223
2001-07-31,405.58333712567423
2001-08-01,409.78283071250917
2001-08-02,417.2901713933343
2001-08-03,418.148309231564
2001-08-06,416.17552753073664
2001-08-07,398.65660401973423
2001-08-08,394.34375515572617
2001-08-09,394.42640353686073
2001-08-10,392.46469310797863
2001-08-13,389.7614562240546
2001-08-14,401.20906258897475
2001-08-15,401.25912880698195
2001-08-16,402.91221041433545
2001-08-17,401.18200138100445
2001-08-20,399.51224956656716
2001-08-21,400.34943002892953
2001-08-22,401.2645740029242
2001-08-23,402.15368161029033
2001-08-24,408.6291574263969
2001-08-27,414.7193956647258
2001-08-28,418.2233810638063
2001-08-29,414.6216562785676
2001-08-30,413.9789201320822
2001-08-31,414.87624004362175
2001-09-03,410.67308285603264
2001-09-04,409.7367183364394
2001-09-05,404.98306112174424
2001-09-06,402.6534836919924
2001-09-07,399.04424396134897
2001-09-10,381.80393693054856
2001-09-11,385.40979664209743
2001-09-12,356.05173582055755
2001-09-13,358.7672333935885
2001-09-14,340.9740881324711
2001-09-17,333.44889836894737
2001-09-18,337.1270965175093
2001-09-19,344.35947338708377
2001-09-20,330.8261516669658
2001-09-21,326.69501429038706
2001-09-24,331.7456148213576
2001-09-25,334.75021348881194
2001-09-26,333.29613339757714
2001-09-27,334.9424755013782
2001-09-28,342.39202890100796
2001-10-01,338.4699731838234
2001-10-02,341.7365496748618
2001-10-03,339.71729848863566
2001-10-04,345.70506576400106
2001-10-05,342.524398570927
2001-10-08,337.04222362334633
2001-10-09,336.945970892918
2001-10-10,338.90732686261083
2001-10-11,341.09620889793047
2001-10-12,339.00592240158295
2001-10-15,340.1504409278481
2001-10-16,344.57277507305247
2001-10-17,350.8229093487105
2001-10-18,350.66147751243574
2001-10-19,352.00112678078114
2001-10-22,357.7036520630916
2001-10-23,361.02571450717414
2001-10-24,359.5564684318189
2001-10-25,356.0329761278655
2001-10-26,355.84724956733834
2001-10-29,359.3370607486172
2001-10-30,357.9860654679458
2001-10-31,369.2054291685879
2001-11-01,384.9178842811364
2001-11-02,383.4525594785139
2001-11-05,392.9313921185673
2001-11-06,394.26043550649734
2001-11-07,399.71780498199615
2001-11-08,400.6179152579949
2001-11-09,404.22689236990277
2001-11-12,396.57382662391655
2001-11-13,399.2863769700505
2001-11-14,406.65457500556687
2001-11-15,409.46981867739595
2001-11-16,417.7674011605234
2001-11-19,422.0882997880204
2001-11-20,421.8240732884821
2001-11-21,421.7517891599608
2001-11-22,418.9713101676772
2001-11-23,408.604273552265
2001-11-26,410.18187058037677
2001-11-27,411.3796260310398
2001-11-28,409.9227906158236
2001-11-29,410.57553180832093
2001-11-30,409.6929575567456
2001-12-03,406.62795030124937
2001-12-04,406.7781129109583
2001-12-05,409.8349702736382
2001-12-06,413.2577534793157
2001-12-07,410.1087811067896
2001-12-10,402.95418697331513
2001-12-11,400.1663992881774
2001-12-12,393.7843726097151
2001-12-13,387.46855551077726
2001-12-14,388.24179069352334
2001-12-17,386.78374738876494
2001-12-18,389.979055123314
2001-12-19,395.80330402968394
2001-12-20,390.15654353555703
2001-12-21,386.56515591960635
2001-12-24,389.5489567788504
2001-12-25,389.5489567788504
2001-12-26,389.5489567788504
2001-12-27,389.0432074362664
2001-12-28,391.4233331083539
2001-12-31,391.423333108354
2002-01-01,391.428581355405
2002-01-02,396.58144750067174
2002-01-03,398.8629298273696
2002-01-04,400.07223663407206
2002-01-07,398.8679842224767
2002-01-08,392.69558616075597
2002-01-09,389.48067574293736
2002-01-10,389.52591894087686
2002-01-11,387.6132520719653
2002-01-14,379.4928456167523
2002-01-15,378.6856038236625
2002-01-16,376.7311189883777
2002-01-17,386.4772876528541
2002-01-18,386.1374991932717
2002-01-21,384.0286858870477
2002-01-22,386.2539825395109
2002-01-23,392.30862343290033
2002-01-24,395.284868504568
2002-01-25,393.70267201510296
2002-01-28,394.1041076439825
2002-01-29,393.52500632523885
2002-01-30,389.11327292005444
2002-01-31,389.7311893267193
2002-02-01,389.2327525866755
2002-02-04,388.22453815153176
2002-02-05,383.94442219445847
2002-02-06,383.2276406923289
2002-02-07,382.3665660686324
2002-02-08,379.06848167183676
2002-02-11,376.3464040007246
2002-02-12,375.4442361975948
2002-02-13,374.4307148730502
2002-02-14,374.61648240777816
2002-02-15,373.5301276576389
2002-02-18,369.26540434426505
2002-02-19,365.20426605364315
2002-02-20,364.5434408852871
2002-02-21,363.3080549892955
2002-02-22,357.838668569726
2002-02-25,358.09600888248326
2002-02-26,365.9528357083241
2002-02-27,361.9493814852995
2002-02-28,354.7083772155586
2002-03-01,360.5154434419271
2002-03-04,368.32285035977907
2002-03-05,368.47152939343533
2002-03-06,368.6981604781586
2002-03-07,368.71338653916905
2002-03-08,371.1865464192835
2002-03-11,369.08594338283973
2002-03-12,362.0615758762175
2002-03-13,361.8144641671248
2002-03-14,362.73611794790736
2002-03-15,363.482177559421
2002-03-18,363.48217755942096
2002-03-19,359.0584939968807
2002-03-20,355.99746419655605
2002-03-21,354.68515088873215
2002-03-22,353.7998742450865
2002-03-25,353.7998742450865
2002-03-26,351.0402859095588
2002-03-27,350.6387379862431
2002-03-28,349.3024199691797
2002-03-29,349.28385402502073
2002-04-01,349.28385402502073
2002-04-02,339.68751544626895
2002-04-03,339.6000854710306
2002-04-04,339.4744060872247
2002-04-05,342.73785360977354
2002-04-08,336.0436526417041
2002-04-09,340.2987235126487
2002-04-10,338.30789848159475
2002-04-11,337.827321540612
2002-04-12,338.340359078162
2002-04-15,332.5061656375527
2002-04-16,332.069321249716
2002-04-17,336.24746342465363
2002-04-18,336.68788513595183
2002-04-19,338.98663376115366
2002-04-22,335.810753311375
2002-04-23,333.2477673614385
2002-04-24,337.056923182728
2002-04-25,337.1898990538919
2002-04-26,340.77291624521985
2002-04-29,342.08076247633085
2002-04-30,339.74651079691847
2002-05-01,339.7850249606044
2002-05-02,340.0908196525449
2002-05-03,340.5111594106799
2002-05-06,340.51115941067985
2002-05-07,340.5111594106799
2002-05-08,349.8216046120157
2002-05-09,351.98336497421224
2002-05-10,354.6900836022634
2002-05-13,355.5563476116866
2002-05-14,361.349690976475
2002-05-15,358.82853127271244
2002-05-16,359.39594469307855
2002-05-17,366.4051950288691
2002-05-20,367.6806023256469
2002-05-21,366.95645546062997
2002-05-22,361.4973074885999
2002-05-23,358.2160951615441
2002-05-24,355.66805658554904
2002-05-27,351.2825606524408
2002-05-28,351.7710674514906
2002-05-29,351.68209625551196
2002-05-30,346.64747792441506
2002-05-31,351.5346130059891
2002-06-03,348.1926900683336
2002-06-04,345.71697629955565
2002-06-05,352.82697839152087
2002-06-06,356.50256176168557
2002-06-07,352.7827713688717
2002-06-10,353.8462175281708
2002-06-11,354.74887830307665
2002-06-12,352.9503711101833
2002-06-13,348.83554291059846
2002-06-14,339.57045507358237
2002-06-17,338.12505777936866
2002-06-18,336.39885505202597
2002-06-19,332.6091880156071
2002-06-20,327.9573217828486
2002-06-21,328.4201214043587
2002-06-24,328.4201214043588
2002-06-25,335.0613449362419
2002-06-26,329.3585211352093
2002-06-27,335.00331310240705
2002-06-28,336.0983693800434
2002-07-01,331.5767520689744
2002-07-02,325.46830317953027
2002-07-03,323.9298205206475
2002-07-04,328.0516431127466
2002-07-05,328.85126350077167
2002-07-08,329.64528185149965
2002-07-09,326.93099696558016
2002-07-10,321.54730600085
2002-07-11,317.3897177173902
2002-07-12,314.345999882188
2002-07-15,313.5833616856119
2002-07-16,308.803195618728
2002-07-17,309.76796118099276
2002-07-18,312.1699618920233
2002-07-19,306.90548886360205
2002-07-22,303.6713378085637
2002-07-23,304.6854290116821
2002-07-24,295.8965319792019
2002-07-25,303.1655164641551
2002-07-26,301.5440211287933
2002-07-29,311.4367047541867
2002-07-30,313.8004163249782
2002-07-31,312.91703970792776
