Date,INDONESIA IMI VALUE
2002-03-18,280.11445377120543
2002-03-19,281.5992379913698
2002-03-20,287.9804185761387
2002-03-21,288.1455505007087
2002-03-22,290.5948956993167
2002-03-25,292.0863591128666
2002-03-26,296.34050862764144
2002-03-27,295.02985340156135
2002-03-28,291.89527487650196
2002-03-29,291.89527487650196
2002-04-01,294.7251638338946
2002-04-02,295.5487927189843
2002-04-03,291.143335830794
2002-04-04,299.718025298828
2002-04-05,312.4041334134397
2002-04-08,325.53497522265667
2002-04-09,326.96567882270784
2002-04-10,342.2699156820259
2002-04-11,339.1326282368538
2002-04-12,344.15219992353434
2002-04-15,358.13313406380234
2002-04-16,360.3956545389427
2002-04-17,353.67054818102537
2002-04-18,346.8514215098639
2002-04-19,349.2670556126947
2002-04-22,353.79736444881473
2002-04-23,356.6119359462827
2002-04-24,353.8880700252132
2002-04-25,346.55935047393854
2002-04-26,346.67267792357404
2002-04-29,337.0969413162738
2002-04-30,340.23843920286066
2002-05-01,335.78094945582916
2002-05-02,343.3233750913508
2002-05-03,344.8376808591997
2002-05-06,339.8773603452723
2002-05-07,344.7299785864434
2002-05-08,346.9171876747994
2002-05-09,347.18043298219925
2002-05-10,345.3936068114068
2002-05-13,341.94875986181876
2002-05-14,344.2941839613329
2002-05-15,346.40863580452896
2002-05-16,342.74238503216316
2002-05-17,343.15488977272963
2002-05-20,338.7876350090247
2002-05-21,339.4182189635891
2002-05-22,326.07047209219047
2002-05-23,327.40042595736725
2002-05-24,327.80833351106634
2002-05-27,336.24546229024
2002-05-28,334.749060100554
2002-05-29,339.06362195640344
2002-05-30,338.3238644455168
2002-05-31,348.3050485547252
2002-06-03,348.1457216845887
2002-06-04,338.9641269185933
2002-06-05,333.6689469646847
2002-06-06,323.22501150848603
2002-06-07,325.17408633076406
2002-06-10,330.98999530864154
2002-06-11,334.5383638712879
2002-06-12,338.42496485576595
2002-06-13,348.18903621256175
2002-06-14,356.3734929956104
2002-06-17,357.1722371653074
2002-06-18,354.30860181888096
2002-06-19,348.54430532023105
2002-06-20,342.26623437668354
2002-06-21,335.62675716450957
2002-06-24,327.67391055458836
2002-06-25,326.6633685075068
2002-06-26,309.3942791531323
2002-06-27,316.13150600474756
2002-06-28,311.2059178497313
2002-07-01,303.3833241262405
2002-07-02,291.1518179923209
2002-07-03,283.65063240231694
2002-07-04,295.1335263413136
2002-07-05,301.0395238837215
2002-07-08,289.3735662274899
2002-07-09,285.2997593331855
2002-07-10,285.11402488137855
2002-07-11,271.0923356063019
2002-07-12,280.0728335925538
2002-07-15,277.26936388441794
2002-07-16,276.96282430231
2002-07-17,276.98512743862943
2002-07-18,287.7858385326356
2002-07-19,286.2278575163088
2002-07-22,278.01891756233107
2002-07-23,278.8538010870476
2002-07-24,263.08831674380485
2002-07-25,262.9662011015339
2002-07-26,253.5363757051347
2002-07-29,263.12675351814295
