Date,EAFE ex ISRAEL IMI GROWTH
2012-02-09,1160.3631878015512
2012-02-10,1155.3418436775423
2012-02-13,1163.2710364021689
2012-02-14,1161.7032742785225
2012-02-15,1176.8548435179996
2012-02-16,1172.940280100432
2012-02-17,1173.7499158132782
2012-02-20,1181.924821627237
2012-02-21,1176.3216827699264
2012-02-22,1173.1313149268703
2012-02-23,1172.998011257394
2012-02-24,1169.394617203519
2012-02-27,1170.5231453680176
2012-02-28,1173.752147317154
2012-02-29,1176.241472691217
2012-03-01,1181.0740350775006
2012-03-02,1184.8049897141289
2012-03-05,1176.6431196082397
2012-03-06,1156.8145518298031
2012-03-07,1159.8519699577164
2012-03-08,1172.701229413041
2012-03-09,1184.4119022820942
2012-03-12,1180.3608781579624
2012-03-13,1194.263650695136
2012-03-14,1197.264048892958
2012-03-15,1202.7707670610382
2012-03-16,1205.2833675700574
2012-03-19,1201.5875289233618
2012-03-20,1189.4099032184401
2012-03-21,1187.4082503198379
2012-03-22,1182.0508768350912
2012-03-23,1179.0739378415008
2012-03-26,1184.7144362572528
2012-03-27,1188.8412439253334
2012-03-28,1183.8445233525629
2012-03-29,1176.3046853199487
2012-03-30,1183.0224947149447
2012-04-02,1199.01093454117
2012-04-03,1189.7164983364012
2012-04-04,1173.5074835996056
2012-04-05,1176.5760218228784
2012-04-06,1174.2332308477978
2012-04-09,1173.577186434016
2012-04-10,1155.5844180137929
2012-04-11,1156.2820917437164
2012-04-12,1170.3465301378214
2012-04-13,1166.361841335858
2012-04-16,1168.8404774161615
2012-04-17,1177.3850481898478
2012-04-18,1181.8942343185356
2012-04-19,1179.0519204977466
2012-04-20,1179.3927087516136
2012-04-23,1163.9364251777063
2012-04-24,1165.3465649032287
2012-04-25,1175.338540496361
2012-04-26,1179.2728433156587
2012-04-27,1181.5628967309146
2012-04-30,1182.1914236806383
2012-05-01,1180.8817259217965
2012-05-02,1184.9814724271287
2012-05-03,1185.321419124987
2012-05-04,1171.5182045408499
2012-05-07,1165.8693809142371
2012-05-08,1153.8589713812921
2012-05-09,1150.1250160254922
2012-05-10,1151.6026905285155
2012-05-11,1153.2214829023621
2012-05-14,1143.3557269305645
2012-05-15,1137.185161507749
2012-05-16,1126.8882280834894
2012-05-17,1125.5790528240332
2012-05-18,1104.7799182576132
2012-05-21,1108.85357137334
2012-05-22,1124.7505624213143
2012-05-23,1109.264455018624
2012-05-24,1115.4961115844117
2012-05-25,1118.6978565954614
2012-05-28,1122.0399736304025
2012-05-29,1134.0967159628901
2012-05-30,1125.65487825378
2012-05-31,1122.8618784574053
2012-06-01,1100.976556371942
2012-06-04,1082.0431512180876
2012-06-05,1090.649582750491
2012-06-06,1110.6558554601559
2012-06-07,1123.0392877889249
2012-06-08,1116.3280132253785
2012-06-11,1123.0853768252061
2012-06-12,1126.8321986226372
2012-06-13,1121.882386518568
2012-06-14,1116.0541420776758
2012-06-15,1122.3803972508922
2012-06-18,1134.3155223138724
2012-06-19,1139.1531867389428
2012-06-20,1144.229999333162
2012-06-21,1140.6311949191818
2012-06-22,1131.2312252308152
2012-06-25,1124.043719650084
2012-06-26,1122.9631123884903
2012-06-27,1134.2337442142455
2012-06-28,1137.2582690975364
2012-06-29,1151.5050637292761
2012-07-02,1168.2605806768083
2012-07-03,1177.9831623820885
2012-07-04,1185.1952180726075
2012-07-05,1189.5836792649889
2012-07-06,1186.0715290418595
2012-07-09,1176.4080206513029
2012-07-10,1183.3937828957112
2012-07-11,1179.9042604857602
2012-07-12,1169.156485653728
2012-07-13,1179.6896838478249
2012-07-16,1184.2553009733347
2012-07-17,1183.903095570904
2012-07-18,1190.390456451629
2012-07-19,1207.8958983961818
2012-07-20,1201.6134994557776
2012-07-23,1176.1935629265442
2012-07-24,1176.890434406025
2012-07-25,1169.0867488090394
2012-07-26,1183.3302805566675
2012-07-27,1192.6284506113248
2012-07-30,1211.9340385453238
2012-07-31,1205.6529063949517
2012-08-01,1207.7329044888468
2012-08-02,1207.0518767009894
2012-08-03,1208.588908055494
2012-08-06,1216.7144922531825
2012-08-07,1219.3479112195466
2012-08-08,1226.2562883441205
2012-08-09,1234.5506884242527
2012-08-10,1231.5067025682838
2012-08-13,1225.9776011447186
2012-08-14,1231.6782219705751
2012-08-15,1231.8861600912517
2012-08-16,1232.970078750539
2012-08-17,1240.1421518591053
2012-08-20,1236.8400605771005
2012-08-21,1235.1223573429972
2012-08-22,1223.8290480876105
2012-08-23,1222.0984207787913
2012-08-24,1220.12602514067
2012-08-27,1222.270666805394
2012-08-28,1213.1030436764029
2012-08-29,1214.7845802679485
2012-08-30,1207.4167912878265
2012-08-31,1202.4642832927605
2012-09-03,1209.4581978125987
2012-09-04,1198.9390244590522
2012-09-05,1194.6720120601883
2012-09-06,1209.161701563526
2012-09-07,1213.1244360598737
2012-09-10,1211.243459309211
2012-09-11,1209.1795026826637
2012-09-12,1210.6334450157583
2012-09-13,1211.60781443251
2012-09-14,1216.7518725035272
2012-09-17,1213.6413969224648
2012-09-18,1216.7367548483219
2012-09-19,1224.1870392467465
2012-09-20,1222.2773431279977
2012-09-21,1225.3528754918498
2012-09-24,1223.8216159021893
2012-09-25,1226.6712411193428
2012-09-26,1215.4975196304445
2012-09-27,1219.918295291883
2012-09-28,1211.0718453291856
2012-10-01,1216.8612240964767
2012-10-02,1214.5994000136836
2012-10-03,1210.5829538012845
2012-10-04,1211.2642251430611
2012-10-05,1217.373114849194
2012-10-08,1214.5406110843317
2012-10-09,1211.2256565590837
2012-10-10,1201.6721953881572
2012-10-11,1202.6699903019585
2012-10-12,1200.5410402095397
2012-10-15,1205.1310376438134
2012-10-16,1212.08565559347
2012-10-17,1215.7255005402465
2012-10-18,1220.582256196484
2012-10-19,1219.5044981053566
2012-10-22,1212.471674729809
2012-10-23,1202.017699195955
2012-10-24,1205.1551282832481
2012-10-25,1211.7368018631405
2012-10-26,1210.9136084439826
2012-10-29,1209.0285433341955
2012-10-30,1209.1188743617456
2012-10-31,1207.003146760876
2012-11-01,1215.191824624027
2012-11-02,1225.2285336011753
2012-11-05,1224.8942864856879
2012-11-06,1226.7379727834482
2012-11-07,1222.159091298598
2012-11-08,1216.5807184027908
2012-11-09,1216.3314059638226
2012-11-12,1211.1388748550917
2012-11-13,1212.0944874745153
2012-11-14,1201.6489858972643
2012-11-15,1190.3948992883782
2012-11-16,1191.9003520992048
2012-11-19,1209.320432846259
2012-11-20,1212.276202996137
2012-11-21,1211.7565372264175
2012-11-22,1219.726993473195
2012-11-23,1222.602661893556
2012-11-26,1222.4839903585826
2012-11-27,1228.6009520277994
2012-11-28,1228.0581588251473
2012-11-29,1236.1551170640594
2012-11-30,1234.222242863156
2012-12-03,1233.8948333093363
2012-12-04,1234.3595825899133
2012-12-05,1234.7072002908264
2012-12-06,1245.6798421728965
2012-12-07,1250.42970735828
2012-12-10,1253.148769478528
2012-12-11,1251.067113429419
2012-12-12,1249.2289816025525
2012-12-13,1243.4424138926452
2012-12-14,1243.4046699365479
2012-12-17,1240.619660111205
2012-12-18,1244.459211437748
2012-12-19,1250.983413284217
2012-12-20,1251.7213077497026
2012-12-21,1248.1725540093807
2012-12-24,1243.893144394835
2012-12-25,1245.756954558377
2012-12-26,1244.727160320098
2012-12-27,1246.9051114310905
2012-12-28,1245.5840592675956
2012-12-31,1247.697272114006
2013-01-01,1247.697272114006
2013-01-02,1261.4809909503322
2013-01-03,1274.0117888237749
2013-01-04,1281.0669791669463
2013-01-07,1273.5483873103256
2013-01-08,1271.7728334801097
2013-01-09,1277.8039692740604
2013-01-10,1270.2410003783464
2013-01-11,1263.2465796567028
2013-01-14,1258.5446233017867
2013-01-15,1265.2970915142082
2013-01-16,1265.1870512764049
2013-01-17,1264.719174507191
2013-01-18,1271.0018162959855
2013-01-21,1269.9235422386284
2013-01-22,1275.9947274443064
2013-01-23,1276.594978960746
2013-01-24,1272.3090730615977
2013-01-25,1274.8364696143965
2013-01-28,1271.906372332679
2013-01-29,1275.4881561286118
2013-01-30,1271.6044193509633
2013-01-31,1267.7957045790415
2013-02-01,1268.4939214687308
2013-02-04,1267.250878699673
2013-02-05,1263.4330542946432
2013-02-06,1270.2382411576784
2013-02-07,1274.2697945359075
2013-02-08,1283.5291616307704
2013-02-11,1273.465647294913
2013-02-12,1278.5816957018174
2013-02-13,1282.5845886305715
2013-02-14,1289.405091417896
2013-02-15,1283.557808425984
2013-02-18,1285.8390146218173
2013-02-19,1298.580928338969
2013-02-20,1301.305563559795
2013-02-21,1292.2123571497416
2013-02-22,1305.5109549145486
2013-02-25,1303.9167580524397
2013-02-26,1303.2595703211139
2013-02-27,1305.7317418766431
2013-02-28,1323.2364490670695
2013-03-01,1323.3316669883366
2013-03-04,1322.6710039110765
2013-03-05,1336.7764083428904
2013-03-06,1340.8507962423262
2013-03-07,1336.3330812682725
2013-03-08,1343.0306598109305
2013-03-11,1347.2167954216163
2013-03-12,1347.0105388994302
2013-03-13,1349.8256912364982
2013-03-14,1358.4624651147783
2013-03-15,1364.4696926258837
2013-03-18,1357.7202328371873
2013-03-19,1362.0103044363273
2013-03-20,1357.9030973848696
2013-03-21,1357.2010095419873
2013-03-22,1349.038040643515
2013-03-25,1358.9377932829009
2013-03-26,1361.8412199971208
2013-03-27,1366.83040470515
2013-03-28,1368.3489314712633
2013-03-29,1368.5970325002454
2013-04-01,1361.7555139502656
2013-04-02,1368.6562160772394
2013-04-03,1372.2040781320718
2013-04-04,1355.3828950811694
2013-04-05,1337.1593197725704
2013-04-08,1345.5424111370182
2013-04-09,1343.2028108657219
2013-04-10,1358.3466678113205
2013-04-11,1371.7128476457844
2013-04-12,1367.966102131238
2013-04-15,1357.5174205953529
2013-04-16,1344.7348555815558
2013-04-17,1341.1739065510012
2013-04-18,1332.3707459451255
2013-04-19,1336.4752617763072
2013-04-22,1342.8200122670587
2013-04-23,1362.9775709364415
2013-04-24,1376.7878843029823
2013-04-25,1386.1973567130287
2013-04-26,1386.9662976308543
2013-04-29,1387.3820456130368
2013-04-30,1387.3993168667814
2013-05-01,1384.5033075379858
2013-05-02,1386.9450045192277
2013-05-03,1391.1425319157663
2013-05-06,1394.6128420969937
2013-05-07,1403.598846554737
2013-05-08,1412.8007795092144
2013-05-09,1413.28149798129
2013-05-10,1421.9774467380564
2013-05-13,1426.197035512626
2013-05-14,1428.8825196456537
2013-05-15,1444.2924536043595
2013-05-16,1440.5902669309319
2013-05-17,1443.052621602249
2013-05-20,1451.967186992687
2013-05-21,1450.3753362762395
2013-05-22,1449.0502977843976
2013-05-23,1410.014765946798
2013-05-24,1409.5393565567806
2013-05-27,1399.694410832313
2013-05-28,1414.0676753207333
2013-05-29,1399.1596302300252
2013-05-30,1386.0927446469575
2013-05-31,1381.9705158839133
2013-06-03,1365.2419969974133
2013-06-04,1372.3224339137191
2013-06-05,1349.866852607277
2013-06-06,1331.891836877089
2013-06-07,1338.7623200258877
2013-06-10,1351.1692792615477
2013-06-11,1341.5777325169108
2013-06-12,1343.0406266432578
2013-06-13,1329.5370617701465
2013-06-14,1336.3340920259163
2013-06-17,1348.8266992753142
2013-06-18,1342.7262013947736
2013-06-19,1351.4952858174593
2013-06-20,1312.256282218178
2013-06-21,1308.7037831215748
2013-06-24,1289.4622983201582
2013-06-25,1298.9090261003462
2013-06-26,1317.4256569391882
2013-06-27,1331.7112375701709
2013-06-28,1333.8086933616435
2013-07-01,1345.1711447329803
2013-07-02,1348.6806524362376
2013-07-03,1346.7666728855454
2013-07-04,1368.6274790037567
2013-07-05,1364.0868483369409
2013-07-08,1367.0944477333326
2013-07-09,1385.3957189984128
2013-07-10,1388.2244873277934
2013-07-11,1393.942662611788
2013-07-12,1391.2794119570592
2013-07-15,1392.7164407651815
2013-07-16,1388.0742995736427
2013-07-17,1393.4225709965838
2013-07-18,1397.3335784840544
2013-07-19,1392.8201395800725
2013-07-22,1397.2168850492278
2013-07-23,1392.5009787072825
2013-07-24,1393.4777954028307
2013-07-25,1386.1728783638998
2013-07-26,1378.725268067259
2013-07-29,1369.8590286212416
2013-07-30,1376.2395253859677
2013-07-31,1369.1810013918678
2013-08-01,1388.690957099159
2013-08-02,1403.2586005489172
2013-08-05,1405.3327542349314
2013-08-06,1407.8338655990005
2013-08-07,1394.5433802902598
2013-08-08,1393.6626920745218
2013-08-09,1398.840783263345
2013-08-12,1399.2101124427666
2013-08-13,1407.9579239736024
2013-08-14,1415.895343548665
2013-08-15,1399.104228058791
2013-08-16,1396.8826291307091
2013-08-19,1395.2184000357463
2013-08-20,1379.1639113795777
2013-08-21,1373.7620262129262
2013-08-22,1377.6139185067059
2013-08-23,1386.2261899433695
2013-08-26,1387.7070287265321
2013-08-27,1372.8457185460384
2013-08-28,1358.860972394004
2013-08-29,1368.4915253356216
2013-08-30,1362.5576477216384
2013-09-02,1382.02220119387
2013-09-03,1388.0972890850571
2013-09-04,1390.5170809816673
2013-09-05,1395.8843284855484
2013-09-06,1398.942901393462
2013-09-09,1400.5984617966594
2013-09-10,1414.144318421902
2013-09-11,1418.0662569713727
2013-09-12,1417.5201547011243
2013-09-13,1421.1384831581577
2013-09-16,1428.875476153576
2013-09-17,1421.696888148704
2013-09-18,1430.9859702663239
2013-09-19,1438.590676993979
2013-09-20,1436.8516712434105
2013-09-23,1435.8179491518772
2013-09-24,1433.6639240292845
2013-09-25,1431.4059735858318
2013-09-26,1436.550022560577
2013-09-27,1433.9376993435972
2013-09-30,1422.8611797976087
2013-10-01,1428.1112001653516
2013-10-02,1414.7876968742642
2013-10-03,1411.339136837611
2013-10-04,1407.2371748320004
2013-10-07,1399.202599034251
2013-10-08,1392.460260094624
2013-10-09,1390.9842063313233
2013-10-10,1404.5518454400815
2013-10-11,1414.3583486879916
2013-10-14,1414.2484578077278
