Date,AC ASIA ex JAPAN QUALITY
2003-07-28,1328.0079285026895
2003-07-29,1327.1333901677353
2003-07-30,1322.90983377885
2003-07-31,1324.3751564088323
2003-08-01,1337.312437817545
2003-08-04,1331.5350391979111
2003-08-05,1314.8426280000983
2003-08-06,1298.412698298313
2003-08-07,1300.85564828611
2003-08-08,1302.8780925178264
2003-08-11,1312.7145754480196
2003-08-12,1318.3692932052436
2003-08-13,1336.914831153512
2003-08-14,1341.036281646133
2003-08-15,1347.0025138398764
2003-08-18,1352.413932972023
2003-08-19,1360.8627575108299
2003-08-20,1369.8969495784083
2003-08-21,1382.1815881001278
2003-08-22,1392.5246770955698
2003-08-25,1386.50890784184
2003-08-26,1379.7403941987338
2003-08-27,1386.966442085329
2003-08-28,1392.836356874137
2003-08-29,1419.420610993323
2003-09-01,1425.5318910736207
2003-09-02,1428.6263526902003
2003-09-03,1427.9087952620523
2003-09-04,1445.2972122045724
2003-09-05,1455.971741938727
2003-09-08,1465.369190076093
2003-09-09,1461.580498738321
2003-09-10,1454.2800544673123
2003-09-11,1451.7346002579538
2003-09-12,1450.5011999497635
2003-09-15,1444.5149524588576
2003-09-16,1463.4676667393985
2003-09-17,1463.4041200800878
2003-09-18,1451.1153766174405
2003-09-19,1455.5201647479485
2003-09-22,1440.0709311973606
2003-09-23,1451.835471845279
2003-09-24,1484.4091481019375
2003-09-25,1464.282885748156
2003-09-26,1464.6199619187894
2003-09-29,1456.909796398382
2003-09-30,1467.2770958893648
2003-10-01,1476.2196483915793
2003-10-02,1503.9873254768427
2003-10-03,1507.8164819004157
2003-10-06,1517.4893612478813
2003-10-07,1520.190731715775
2003-10-08,1509.510775278171
2003-10-09,1531.1220341005223
2003-10-10,1542.2935212402624
2003-10-13,1549.8853626836717
2003-10-14,1531.853649601745
2003-10-15,1541.3745459861225
2003-10-16,1552.4251208511569
2003-10-17,1548.3702196402746
2003-10-20,1543.0638380234323
2003-10-21,1537.8381429152018
2003-10-22,1536.3053673325846
2003-10-23,1498.586956989938
2003-10-24,1506.4396703427067
2003-10-27,1506.923054818701
2003-10-28,1525.0945581236526
2003-10-29,1526.9586558400529
2003-10-30,1527.3881832790912
2003-10-31,1526.7100899316863
2003-11-03,1539.6454018464935
2003-11-04,1557.855121047146
2003-11-05,1564.497212404603
2003-11-06,1552.8009315154745
2003-11-07,1550.9239082501638
2003-11-10,1547.220950918123
2003-11-11,1534.983335598202
2003-11-12,1531.5043750722634
2003-11-13,1539.7574927839814
2003-11-14,1536.0850902502502
2003-11-17,1524.1966921931216
2003-11-18,1524.6941964531784
2003-11-19,1511.9027914640087
2003-11-20,1500.3451057801963
2003-11-21,1511.7663040800908
2003-11-24,1505.1402643896622
2003-11-25,1514.1105812788123
2003-11-26,1523.870673666282
2003-11-27,1525.460352856509
2003-11-28,1535.0308117970528
2003-12-01,1556.8902100925925
2003-12-02,1564.2605144521801
2003-12-03,1565.7686378995886
2003-12-04,1575.205701063644
2003-12-05,1575.883215993788
2003-12-08,1578.481728241029
2003-12-09,1590.6095447979833
2003-12-10,1588.208573750384
2003-12-11,1600.4839258259778
2003-12-12,1600.131481775814
2003-12-15,1605.3075756745043
2003-12-16,1600.946517271272
2003-12-17,1578.8389593013821
2003-12-18,1584.9753298997884
2003-12-19,1591.732157312234
2003-12-22,1599.8168417129143
2003-12-23,1601.7116668532262
2003-12-24,1605.2302518688734
2003-12-25,1606.839246209743
2003-12-26,1609.0097329658568
2003-12-29,1613.207146286766
2003-12-30,1628.0120346931408
2003-12-31,1631.7949234622
2004-01-01,1639.804834665809
2004-01-02,1667.5093541068713
2004-01-05,1685.9087688237707
2004-01-06,1680.9366953859071
2004-01-07,1673.906699695113
2004-01-08,1690.6469762221361
2004-01-09,1708.0411723415732
2004-01-12,1699.5841935331823
2004-01-13,1708.490366263366
2004-01-14,1717.9442686350585
2004-01-15,1695.9977037537928
2004-01-16,1692.698219787353
2004-01-19,1707.822135157055
2004-01-20,1705.7106168329362
2004-01-21,1706.3606189815155
2004-01-22,1692.7465168085723
2004-01-23,1706.1190563988373
2004-01-26,1710.0474991300136
2004-01-27,1726.6229454372365
2004-01-28,1704.8894570995153
2004-01-29,1693.5070466009806
2004-01-30,1688.1487910058859
2004-02-02,1668.5889071448132
2004-02-03,1661.2931939449084
2004-02-04,1669.4956461849008
2004-02-05,1666.768745519316
2004-02-06,1677.6589608232557
2004-02-09,1703.6514480438836
2004-02-10,1699.9937340497816
2004-02-11,1701.1097327010466
2004-02-12,1712.0055753180718
2004-02-13,1730.6533697039965
2004-02-16,1724.5729131324322
2004-02-17,1727.4655289037637
2004-02-18,1737.1873871761538
2004-02-19,1726.2358310155942
2004-02-20,1721.8738805593368
2004-02-23,1711.5024112348567
2004-02-24,1711.0207699977302
2004-02-25,1693.658844814875
2004-02-26,1695.448952047943
2004-02-27,1701.7418138554206
2004-03-01,1719.0524652877068
2004-03-02,1722.6627068544622
2004-03-03,1699.3375317026623
2004-03-04,1699.4299234493426
2004-03-05,1705.0994026311394
2004-03-08,1704.3374351054674
2004-03-09,1693.8143819460158
2004-03-10,1674.4177367086488
2004-03-11,1654.3076953370653
2004-03-12,1652.2776421155481
2004-03-15,1637.6766238169514
2004-03-16,1634.0039306139618
2004-03-17,1642.3638656400672
2004-03-18,1649.1833089642314
2004-03-19,1658.974113120585
2004-03-22,1627.564091972021
2004-03-23,1623.2533670472735
2004-03-24,1631.3173147694981
2004-03-25,1608.360159052793
2004-03-26,1617.5388431068113
2004-03-29,1633.7168262866298
2004-03-30,1644.7123571839134
2004-03-31,1657.9383126540874
2004-04-01,1679.9334766822965
2004-04-02,1677.4941409711207
2004-04-05,1691.0285550501835
2004-04-06,1703.401150867286
2004-04-07,1710.01585369635
2004-04-08,1716.1397745357324
2004-04-09,1713.651426148766
2004-04-12,1712.3432685590376
2004-04-13,1732.9799249254177
2004-04-14,1716.5610295174151
2004-04-15,1689.4688152680446
2004-04-16,1703.798496991579
2004-04-19,1698.1853259215536
2004-04-20,1696.4595104464486
2004-04-21,1685.5535497838302
2004-04-22,1683.7520352277745
2004-04-23,1703.2614570593212
2004-04-26,1684.419644841305
2004-04-27,1664.5499721268375
2004-04-28,1654.421887534037
2004-04-29,1631.4030826943927
2004-04-30,1607.9421194951158
2004-05-03,1603.8694530799655
2004-05-04,1626.8232735815093
2004-05-05,1605.221444360016
2004-05-06,1602.205544723611
2004-05-07,1600.337816567342
2004-05-10,1536.1815816976234
2004-05-11,1533.9963217495153
2004-05-12,1553.2875867358737
2004-05-13,1544.0898593437992
2004-05-14,1511.962700848519
2004-05-17,1417.6464333617828
2004-05-18,1458.8999707489365
2004-05-19,1524.656855552911
2004-05-20,1515.8173001803207
2004-05-21,1542.7406681972834
2004-05-24,1559.1008222914131
2004-05-25,1556.203428427414
2004-05-26,1558.442219663021
2004-05-27,1568.4069868701279
2004-05-28,1565.2725429611442
2004-05-31,1561.5936585888742
2004-06-01,1563.9922400625007
2004-06-02,1562.8551840692046
2004-06-03,1529.8800224886622
2004-06-04,1537.0510513333636
2004-06-07,1568.2615781808488
2004-06-08,1563.5568487021042
2004-06-09,1563.8089362608762
2004-06-10,1553.8785644262634
2004-06-11,1538.079938919546
2004-06-14,1506.5461848077375
2004-06-15,1513.4779078253557
2004-06-16,1515.6550657877315
2004-06-17,1517.6768428620267
2004-06-18,1497.7260857160875
2004-06-21,1496.7917550654158
2004-06-22,1491.9012702372688
2004-06-23,1500.1736347323147
2004-06-24,1520.9832277531839
2004-06-25,1532.542164424546
2004-06-28,1531.7162073993538
2004-06-29,1528.5300876895046
2004-06-30,1535.527179514419
2004-07-01,1543.2059209042386
2004-07-02,1542.4718643825026
2004-07-05,1537.7796198869346
2004-07-06,1552.7841761516013
2004-07-07,1560.1488595645933
2004-07-08,1529.8014071438727
2004-07-09,1541.5236279111011
2004-07-12,1537.2585298920987
2004-07-13,1516.8963284860272
2004-07-14,1502.5094744159214
2004-07-15,1497.695347907409
2004-07-16,1507.4549717256275
2004-07-19,1514.1220796851087
2004-07-20,1501.9603389234553
2004-07-21,1530.5115304839567
2004-07-22,1521.9806371123304
2004-07-23,1515.9659880225695
2004-07-26,1516.829455111673
2004-07-27,1523.873916548633
2004-07-28,1523.1991379466197
2004-07-29,1520.3683921845666
2004-07-30,1534.3499214579965
2004-08-02,1528.9664346959526
2004-08-03,1534.8240778815095
2004-08-04,1526.3963862118508
2004-08-05,1551.8742870283102
2004-08-06,1537.9092258369951
2004-08-09,1539.2516214639809
2004-08-10,1531.9025557548
2004-08-11,1518.7534682093838
2004-08-12,1520.339929231724
2004-08-13,1515.851489929374
2004-08-16,1503.889525185397
2004-08-17,1502.5301369257488
2004-08-18,1510.5627748688094
2004-08-19,1540.4491569300824
2004-08-20,1541.6710054828177
2004-08-23,1543.7802505413094
2004-08-24,1547.486769673679
2004-08-25,1552.6247424406467
2004-08-26,1566.7532381918907
2004-08-27,1567.0161171805394
2004-08-30,1572.7385965678925
2004-08-31,1580.1211530349801
2004-09-01,1603.9753419719991
2004-09-02,1610.5432953960299
2004-09-03,1600.1671235833924
2004-09-06,1606.3567115791946
2004-09-07,1615.1389171182423
2004-09-08,1608.393064762293
2004-09-09,1605.8112548551262
2004-09-10,1618.045311240985
2004-09-13,1637.7021111732158
2004-09-14,1645.3368756308541
2004-09-15,1642.6421756862862
2004-09-16,1657.3289362947946
2004-09-17,1655.7856369441167
2004-09-20,1658.8558588910141
2004-09-21,1679.0938246570602
2004-09-22,1677.188440975988
2004-09-23,1661.3558050596212
2004-09-24,1645.004368507848
2004-09-27,1634.7913981495544
2004-09-28,1621.3148903524054
2004-09-29,1631.9162028549772
2004-09-30,1650.0200171762497
2004-10-01,1664.9785592499609
2004-10-04,1705.808246200432
2004-10-05,1703.9183913940344
2004-10-06,1691.5837421404392
2004-10-07,1702.2490297318031
2004-10-08,1706.242732814759
2004-10-11,1701.1927632272561
2004-10-12,1680.5967379456574
2004-10-13,1673.2802653634992
2004-10-14,1670.2338363461188
2004-10-15,1670.5745325088449
2004-10-18,1665.7372440144716
2004-10-19,1684.2431747076816
2004-10-20,1662.8510064632283
2004-10-21,1664.6541059979645
2004-10-22,1670.5715228801603
2004-10-25,1657.9931955210275
2004-10-26,1660.7367671612012
2004-10-27,1658.562350861778
2004-10-28,1689.448390304831
2004-10-29,1689.9819221265652
2004-11-01,1696.1929464152377
2004-11-02,1725.0105935006632
2004-11-03,1757.9624343736298
2004-11-04,1752.9917970535262
2004-11-05,1770.000725835004
2004-11-08,1772.015742560997
2004-11-09,1774.3504526334214
2004-11-10,1784.3778374692583
2004-11-11,1767.315626617782
2004-11-12,1781.7564789633027
2004-11-15,1788.6893811022578
2004-11-16,1785.9773129105556
2004-11-17,1807.708555647371
2004-11-18,1808.6392079156792
2004-11-19,1807.529133312995
2004-11-22,1798.2267177207768
2004-11-23,1814.124018340252
2004-11-24,1822.0348455341566
2004-11-25,1819.8643072177015
2004-11-26,1813.3910633133983
2004-11-29,1827.9038383031004
2004-11-30,1840.0059442850693
2004-12-01,1843.7802817396007
2004-12-02,1868.1316484356494
2004-12-03,1856.471612842213
2004-12-06,1864.479866583156
2004-12-07,1861.3585853581485
2004-12-08,1834.5225662271416
2004-12-09,1835.3368866889791
2004-12-10,1814.021806936961
2004-12-13,1822.6828677613419
2004-12-14,1830.608847150515
2004-12-15,1855.9727150530248
2004-12-16,1874.6238350643794
2004-12-17,1877.5972169334393
2004-12-20,1888.1919325608344
2004-12-21,1886.8079766641176
2004-12-22,1877.295073896225
2004-12-23,1881.5495346003634
2004-12-24,1884.9925195080727
2004-12-27,1886.7336330270264
2004-12-28,1897.0530118001573
2004-12-29,1906.8171669715548
2004-12-30,1904.4550359966875
2004-12-31,1918.6325096272794
2005-01-03,1925.4822922296848
2005-01-04,1904.0588348599474
2005-01-05,1869.9409875682295
2005-01-06,1860.2300501426685
2005-01-07,1867.7004187025484
2005-01-10,1849.66744764888
2005-01-11,1850.609371363624
2005-01-12,1838.4995606544217
2005-01-13,1849.586615414815
2005-01-14,1841.1469995402229
2005-01-17,1855.6107250063135
2005-01-18,1847.634204806874
2005-01-19,1852.7425350803178
2005-01-20,1842.909076569517
2005-01-21,1841.7839272164103
2005-01-24,1834.5225903539315
2005-01-25,1834.6550702581994
2005-01-26,1850.9953473698633
2005-01-27,1851.8607895790824
2005-01-28,1864.5087781063203
2005-01-31,1883.4269381376776
2005-02-01,1883.6948104792657
2005-02-02,1893.2407227033846
2005-02-03,1900.2349041436978
2005-02-04,1897.80038672483
2005-02-07,1897.7896236203635
2005-02-08,1891.4559560564655
2005-02-09,1892.2014758789019
2005-02-10,1889.288667392311
2005-02-11,1898.4513609200797
2005-02-14,1918.6663245129973
2005-02-15,1928.0988861510823
2005-02-16,1927.127535252718
2005-02-17,1920.7018906516575
2005-02-18,1932.1115660207893
2005-02-21,1928.9106265556768
2005-02-22,1935.4643881611698
2005-02-23,1937.8640283534794
2005-02-24,1968.3741269776367
2005-02-25,1973.942930541477
2005-02-28,1989.676715244617
2005-03-01,1994.5177351907162
2005-03-02,1982.0158750179432
2005-03-03,1995.1999017009266
2005-03-04,1992.4626248509776
2005-03-07,2000.6778598869882
2005-03-08,2010.4934454443908
2005-03-09,2023.4309359726387
2005-03-10,2015.862114320912
2005-03-11,2010.058230018193
2005-03-14,2010.7331321863492
2005-03-15,1993.6451850336134
2005-03-16,1998.4347224188564
2005-03-17,1989.6213057072098
2005-03-18,1993.745695728471
2005-03-21,2003.623164851253
2005-03-22,1983.7109782534262
2005-03-23,1964.3882626251007
2005-03-24,1952.1096971263842
2005-03-25,1957.0327689723258
2005-03-28,1951.673840018819
2005-03-29,1923.648648127356
2005-03-30,1925.4586264809568
2005-03-31,1953.3988626059888
2005-04-01,1967.1468273680086
2005-04-04,1967.1444721214316
2005-04-05,1963.522166383317
2005-04-06,1973.0369704551679
2005-04-07,1970.9828745063867
2005-04-08,1968.5071246415266
2005-04-11,1962.8074946574222
2005-04-12,1967.5501685442891
2005-04-13,1975.9468574300458
2005-04-14,1966.2133304643405
2005-04-15,1932.448957628169
2005-04-18,1890.3430284290428
2005-04-19,1898.9834580610745
2005-04-20,1911.880938409126
2005-04-21,1918.0933583806668
2005-04-22,1934.6770823582037
2005-04-25,1931.9133741436085
2005-04-26,1940.5671729982078
2005-04-27,1937.539311357986
2005-04-28,1941.115102173455
2005-04-29,1935.0734381275747
2005-05-02,1937.0828607805818
2005-05-03,1933.8314389780996
2005-05-04,1949.5698048247837
2005-05-05,1972.9886847433222
2005-05-06,1990.3391160899387
2005-05-09,2004.1064721547787
2005-05-10,1996.817151899448
2005-05-11,1989.4038127632896
2005-05-12,1989.0913108114858
2005-05-13,1984.1126058605546
2005-05-16,1983.1045488549537
2005-05-17,1962.0326650346071
2005-05-18,1957.866212443635
2005-05-19,1978.0155129488714
2005-05-20,1979.0100737202097
2005-05-23,1971.2552099883023
2005-05-24,1982.6814801915414
2005-05-25,1977.878716387393
2005-05-26,1987.956192401809
2005-05-27,2012.7747414485736
2005-05-30,2021.5795870293098
2005-05-31,2022.4874816284405
2005-06-01,2006.674595317628
2005-06-02,2008.83725114013
2005-06-03,2021.7473217222243
2005-06-06,2021.1061231873314
2005-06-07,2026.0932576502082
2005-06-08,2037.5677480677614
2005-06-09,2029.3845637293175
2005-06-10,2034.868018532844
2005-06-13,2036.146548630757
2005-06-14,2031.2050527504007
2005-06-15,2042.9399412137243
2005-06-16,2040.4506368579498
2005-06-17,2047.2863568285736
2005-06-20,2054.0501624590706
2005-06-21,2063.144781741389
2005-06-22,2079.4663310417513
2005-06-23,2081.5380724518304
2005-06-24,2085.8743464792183
2005-06-27,2077.714805424816
2005-06-28,2079.972075723428
2005-06-29,2082.8896645772406
2005-06-30,2088.8575398597304
2005-07-01,2094.466420828894
2005-07-04,2098.177663263393
2005-07-05,2085.7990559216432
2005-07-06,2092.69837499392
2005-07-07,2077.690106835125
2005-07-08,2079.140642570261
2005-07-11,2103.4831529154135
2005-07-12,2109.9580901065324
2005-07-13,2107.5641614712235
2005-07-14,2116.147522663559
2005-07-15,2119.6919099009638
2005-07-18,2128.133859822725
2005-07-19,2130.6677482197406
2005-07-20,2133.553086033469
2005-07-21,2151.2704737464037
2005-07-22,2156.0847245625573
2005-07-25,2177.7983660930686
2005-07-26,2167.8869490377297
2005-07-27,2172.0202207912407
2005-07-28,2187.845279035828
2005-07-29,2195.5347399777424
2005-08-01,2202.483928516852
2005-08-02,2212.832276271229
2005-08-03,2239.239875810437
2005-08-04,2248.537357861107
2005-08-05,2242.3745921304053
2005-08-08,2239.1264228429263
2005-08-09,2232.403638465153
2005-08-10,2237.9178381347233
2005-08-11,2237.5792695086707
2005-08-12,2233.4819746854137
2005-08-15,2210.9876573526917
2005-08-16,2214.1832869520035
2005-08-17,2220.295821379029
2005-08-18,2196.0679248209776
2005-08-19,2189.209670369747
2005-08-22,2214.5870102350536
2005-08-23,2202.273292395473
2005-08-24,2184.6867116981475
2005-08-25,2197.541915486178
2005-08-26,2195.2640486820815
2005-08-29,2173.6860837304152
2005-08-30,2178.313416458553
2005-08-31,2177.3686326520933
2005-09-01,2203.052515063948
2005-09-02,2226.225033692404
2005-09-05,2228.4202635137417
2005-09-06,2231.071447159461
2005-09-07,2229.503536798702
2005-09-08,2236.9799027681993
2005-09-09,2239.665236841469
2005-09-12,2265.4489148302778
2005-09-13,2262.1086757168655
2005-09-14,2254.6772980224787
2005-09-15,2258.8102113714594
2005-09-16,2259.0906433906534
2005-09-19,2266.563048741528
2005-09-20,2290.900203867188
2005-09-21,2287.573917263517
2005-09-22,2260.830282660412
2005-09-23,2241.1234365950927
2005-09-26,2264.282724576035
2005-09-27,2272.7632171869827
2005-09-28,2274.3064821242738
2005-09-29,2298.909481402545
2005-09-30,2311.956849915525
2005-10-03,2318.3303696961934
2005-10-04,2334.6017666353882
2005-10-05,2324.145519375618
2005-10-06,2285.5798955010023
2005-10-07,2278.9396647590033
2005-10-10,2280.466841753738
2005-10-11,2278.9525997520436
2005-10-12,2254.677484859965
2005-10-13,2230.521636364216
2005-10-14,2214.0949941905333
2005-10-17,2192.416336565048
2005-10-18,2185.261382854615
2005-10-19,2139.919227749928
2005-10-20,2147.944801041314
2005-10-21,2162.048816751756
2005-10-24,2135.4330601344545
2005-10-25,2142.3427957855324
2005-10-26,2137.184819089142
2005-10-27,2129.3344202216967
2005-10-28,2104.5631053265292
2005-10-31,2149.2339174741687
2005-11-01,2177.568790741199
2005-11-02,2208.2489481715875
2005-11-03,2208.213551194556
2005-11-04,2211.6711431462163
2005-11-07,2203.8717274526384
2005-11-08,2200.708752178727
2005-11-09,2220.76314249415
2005-11-10,2228.339212369646
2005-11-11,2245.9956189052064
2005-11-14,2238.086283766931
2005-11-15,2234.7846634037373
2005-11-16,2240.121835121923
2005-11-17,2250.2705469840234
2005-11-18,2276.965254063122
2005-11-21,2270.498606279751
2005-11-22,2255.4446228841375
2005-11-23,2291.276179546341
2005-11-24,2301.703192466602
2005-11-25,2320.017082574035
2005-11-28,2341.8507146589905
2005-11-29,2327.032967542944
2005-11-30,2311.272968679255
2005-12-01,2319.5468761035577
2005-12-02,2335.581133723906
2005-12-05,2333.908612733469
2005-12-06,2333.265131532449
2005-12-07,2352.9481113916995
2005-12-08,2346.278627047926
2005-12-09,2367.3864381418357
2005-12-12,2367.998786100177
2005-12-13,2376.2677182824177
2005-12-14,2380.579000653623
2005-12-15,2384.2091307629594
2005-12-16,2389.863049949191
2005-12-19,2425.1932506720464
2005-12-20,2418.730831142057
2005-12-21,2427.431916797768
2005-12-22,2430.6017221720012
2005-12-23,2433.862840599367
2005-12-26,2429.285143369201
2005-12-27,2444.0069161729616
2005-12-28,2436.326136380263
2005-12-29,2453.0271149100267
2005-12-30,2452.771913402732
2006-01-02,2455.8910431577233
2006-01-03,2492.244199285898
2006-01-04,2531.360765779799
2006-01-05,2540.9546510949126
2006-01-06,2550.660894508994
2006-01-09,2585.1907252743217
2006-01-10,2573.639529128773
2006-01-11,2582.51188401847
2006-01-12,2578.5961876620604
2006-01-13,2576.1006143249865
2006-01-16,2574.837262534691
2006-01-17,2562.3116498704385
2006-01-18,2541.80437335536
2006-01-19,2578.8731734283733
2006-01-20,2583.8014021493345
2006-01-23,2576.3469574065143
2006-01-24,2598.4533679492342
2006-01-25,2626.7750626538227
2006-01-26,2626.670067243864
2006-01-27,2660.7613665888407
2006-01-30,2655.074335801265
2006-01-31,2664.9970095422614
2006-02-01,2679.42696083205
2006-02-02,2669.582166006026
2006-02-03,2659.3357204357953
2006-02-06,2709.855527586537
2006-02-07,2718.75379117188
2006-02-08,2682.913238984132
2006-02-09,2677.603219989823
2006-02-10,2685.1929670627173
2006-02-13,2682.7595188589794
2006-02-14,2700.8342172532894
2006-02-15,2707.1675173651124
2006-02-16,2696.491624360857
2006-02-17,2687.698472642699
2006-02-20,2728.137174655366
2006-02-21,2728.146267861423
2006-02-22,2717.410970359472
2006-02-23,2719.69355180803
2006-02-24,2719.1936770907023
2006-02-27,2743.3634301592674
2006-02-28,2734.7979791935154
2006-03-01,2753.921289551696
2006-03-02,2760.201413358097
2006-03-03,2761.520660840456
2006-03-06,2773.80392009807
2006-03-07,2740.464420069421
2006-03-08,2701.5370752373774
2006-03-09,2702.519344440409
2006-03-10,2719.5024395959445
2006-03-13,2750.83323285914
2006-03-14,2750.079199128696
2006-03-15,2778.997623702527
2006-03-16,2788.076558192925
2006-03-17,2807.9797275010105
2006-03-20,2833.4729677450773
2006-03-21,2810.171070710247
2006-03-22,2790.3426348873236
2006-03-23,2804.171613484044
2006-03-24,2819.3395475489697
2006-03-27,2852.1133576833313
2006-03-28,2856.092395877792
2006-03-29,2858.718466029065
2006-03-30,2889.3513393470134
2006-03-31,2895.0706181843157
2006-04-03,2936.1016895653406
2006-04-04,2944.3369004962287
2006-04-05,2951.662971327832
2006-04-06,2988.885671379556
2006-04-07,2963.1160751584453
2006-04-10,2966.449588407081
2006-04-11,2974.2485776223252
2006-04-12,2947.277691005997
2006-04-13,2943.7141097556146
2006-04-14,2956.6158437049653
2006-04-17,2991.592201270503
2006-04-18,3043.331912249443
2006-04-19,3073.3379784336285
2006-04-20,3093.002117787894
2006-04-21,3078.9153195534786
2006-04-24,3069.207627366949
2006-04-25,3031.6986123154657
2006-04-26,3065.741657429377
2006-04-27,3050.766871464055
2006-04-28,3024.140051248551
2006-05-01,3036.609078124836
2006-05-02,3083.4954583775243
2006-05-03,3122.660552438219
2006-05-04,3115.788896088887
2006-05-05,3116.2977542032927
2006-05-08,3168.6789085104247
2006-05-09,3160.6497078671973
2006-05-10,3175.8166418931714
2006-05-11,3191.8096526087943
2006-05-12,3156.358649344376
2006-05-15,3044.2157920030813
2006-05-16,3011.3376519069916
2006-05-17,3078.30405468687
2006-05-18,2968.5923337818745
2006-05-19,2946.705146279057
2006-05-22,2836.2174370641656
2006-05-23,2839.5308988083384
2006-05-24,2820.243498618697
2006-05-25,2804.0388186160185
2006-05-26,2832.245310250872
2006-05-29,2843.3695064477697
2006-05-30,2841.0282935153164
2006-05-31,2800.21509235626
2006-06-01,2767.579017585438
2006-06-02,2832.5025557223726
2006-06-05,2798.773105714491
2006-06-06,2768.3246797424017
2006-06-07,2701.0073061135718
2006-06-08,2586.0174757105356
2006-06-09,2621.797017087194
2006-06-12,2604.4465602200075
2006-06-13,2513.3500734727995
2006-06-14,2484.905720850252
2006-06-15,2554.5401559429533
2006-06-16,2656.8654406050646
2006-06-19,2627.49137015018
2006-06-20,2586.023678918937
2006-06-21,2591.548611822175
2006-06-22,2639.1659746707674
2006-06-23,2651.4815759323615
2006-06-26,2627.7009358729897
2006-06-27,2647.712283123522
2006-06-28,2648.18127608582
2006-06-29,2664.55936958419
2006-06-30,2763.907828604812
2006-07-03,2801.4837462620644
2006-07-04,2818.090769778276
2006-07-05,2802.799839786272
2006-07-06,2814.9008491298896
2006-07-07,2802.5734248672675
2006-07-10,2833.733047636773
2006-07-11,2807.001749677781
2006-07-12,2827.590482425909
2006-07-13,2806.463686611012
2006-07-14,2755.4821848266415
2006-07-17,2687.0043031592404
2006-07-18,2696.8248103643846
2006-07-19,2671.3666127758315
2006-07-20,2745.1028518046924
2006-07-21,2743.3989138348306
2006-07-24,2739.3120714580577
2006-07-25,2764.5846867988325
2006-07-26,2776.584294408262
2006-07-27,2821.778396253641
2006-07-28,2816.0809959051853
2006-07-31,2817.658754906336
2006-08-01,2811.6471017075464
2006-08-02,2830.7353688540475
2006-08-03,2826.5593432892183
2006-08-04,2816.012140967656
2006-08-07,2831.160952478817
2006-08-08,2860.139764988213
2006-08-09,2896.458607306598
2006-08-10,2889.1635780487118
2006-08-11,2903.1536643547765
2006-08-14,2924.437205312693
2006-08-15,2922.9094692250364
2006-08-16,2958.6565788925436
2006-08-17,2959.000474438415
2006-08-18,2963.416193905739
2006-08-21,2935.021053591747
2006-08-22,2956.8322456939372
2006-08-23,2945.852392431687
2006-08-24,2930.395510023767
2006-08-25,2923.0552498877496
2006-08-28,2911.476136768776
2006-08-29,2939.285856101757
2006-08-30,2947.0387964160145
2006-08-31,2958.88621631652
2006-09-01,2984.359910054733
2006-09-04,3031.8558765080584
2006-09-05,3024.9207348182927
2006-09-06,3017.941685901152
2006-09-07,2995.5245354068925
2006-09-08,2997.8970093519924
2006-09-11,2944.4170732247394
2006-09-12,2939.864305934983
2006-09-13,2970.2323009099864
2006-09-14,2986.580123949928
2006-09-15,3007.605421924565
2006-09-18,3046.610458543496
2006-09-19,3053.21595331465
2006-09-20,3065.921881583641
2006-09-21,3080.4496035975967
2006-09-22,3058.4678883926695
2006-09-25,3045.5944016003937
2006-09-26,3040.4337434624745
2006-09-27,3063.4457579024947
2006-09-28,3054.130225733302
2006-09-29,3061.779189029891
2006-10-02,3062.217634650969
2006-10-03,3061.9965152191885
2006-10-04,3041.6263838493446
2006-10-05,3077.7174673105624
2006-10-06,3081.6168260532836
2006-10-09,3065.8609241786426
2006-10-10,3073.2276793025408
2006-10-11,3065.4323346576502
2006-10-12,3060.694764941879
2006-10-13,3096.1263475059804
2006-10-16,3114.192053055694
2006-10-17,3113.7891588097764
2006-10-18,3111.7140853056726
2006-10-19,3107.524825697804
2006-10-20,3115.2785947669017
2006-10-23,3103.0889254103754
2006-10-24,3107.844509141757
2006-10-25,3119.294125100377
2006-10-26,3149.539269999741
2006-10-27,3154.325096395284
2006-10-30,3159.309896278074
2006-10-31,3151.804671875438
2006-11-01,3175.4162422349564
2006-11-02,3186.6406740755315
2006-11-03,3186.304210797745
2006-11-06,3191.098421264793
2006-11-07,3211.012595965768
2006-11-08,3196.634577439643
2006-11-09,3217.0848265328555
2006-11-10,3234.0361584205743
2006-11-13,3213.995904296628
2006-11-14,3234.1046283906676
2006-11-15,3242.6733174286064
2006-11-16,3251.505878446157
2006-11-17,3233.658769137547
2006-11-20,3232.8692021164084
2006-11-21,3266.1330514199567
2006-11-22,3307.2089380258476
2006-11-23,3303.146271329309
2006-11-24,3314.882748022103
2006-11-27,3331.3738340965724
2006-11-28,3265.5349699366243
2006-11-29,3297.3740254269424
2006-11-30,3334.342887996825
2006-12-01,3352.4190344598383
2006-12-04,3350.417184127658
2006-12-05,3397.5585295144583
2006-12-06,3405.447585223983
2006-12-07,3397.1391444161823
2006-12-08,3351.1332469544395
2006-12-11,3328.068073606643
2006-12-12,3273.17759273138
2006-12-13,3273.130780924616
2006-12-14,3326.229193938287
2006-12-15,3356.515935596424
2006-12-18,3367.947769150977
2006-12-19,3290.509908990561
2006-12-20,3334.6221285277443
2006-12-21,3335.3222984381277
2006-12-22,3352.5844476865145
2006-12-25,3350.1348919700567
2006-12-26,3372.2038557052997
2006-12-27,3409.7943447637117
