Date,EM IMI VALUE WEIGHTED
2011-01-06,980.3998447239
2011-01-07,974.3311182415
2011-01-10,966.4800607254
2011-01-11,973.2918990875
2011-01-12,991.0761092761
2011-01-13,992.1975971866
2011-01-14,990.3940376968
2011-01-17,985.63766761
2011-01-18,988.4255657123
2011-01-19,992.2737953223
2011-01-20,976.8691786993
2011-01-21,972.7762287193
2011-01-24,972.0904414051
2011-01-25,971.9531726515
2011-01-26,977.7000551293
2011-01-27,978.6397846226
2011-01-28,966.2403200074
2011-01-31,960.3279917558
2011-02-01,971.5279562028
2011-02-02,976.3887160852
2011-02-03,974.0214355092
2011-02-04,973.0745203101
2011-02-07,973.0702217233
2011-02-08,972.0160504085
2011-02-09,959.1872559928
2011-02-10,941.1798172367
2011-02-11,939.6690708204
2011-02-14,949.6468620914
2011-02-15,947.8638012986
2011-02-16,951.5305646596
2011-02-17,952.0728856677
2011-02-18,960.4392214559
2011-02-21,958.7770953234
2011-02-22,943.3347254736
2011-02-23,939.6347353794
2011-02-24,933.2340751161
2011-02-25,943.0586196655
2011-02-28,948.9176956484
2011-03-01,951.363668289
2011-03-02,952.0673734086
2011-03-03,964.9008686544
2011-03-04,974.4868137425
2011-03-07,969.30786832
2011-03-08,972.9608260852
2011-03-09,973.1556656105
2011-03-10,955.8224613582
2011-03-11,949.6894622439
2011-03-14,955.9425986587
2011-03-15,935.0115444646
2011-03-16,939.2606531547
2011-03-17,937.203950048
2011-03-18,944.7692245983
2011-03-21,954.565261404
2011-03-22,961.8932233871
2011-03-23,963.9196031717
2011-03-24,972.785608446
2011-03-25,980.3283523327
2011-03-28,977.3651774455
2011-03-29,980.1799191728
2011-03-30,993.6800148211
2011-03-31,1003.2191573412
2011-04-01,1016.1633333053
2011-04-04,1023.8487063169
2011-04-05,1025.0709471126
2011-04-06,1032.1735319978
2011-04-07,1031.1328142253
2011-04-08,1035.815331666
2011-04-11,1031.1975463422
2011-04-12,1011.2261010913
2011-04-13,1017.6745448673
2011-04-14,1014.2259842656
2011-04-15,1014.1749714602
2011-04-18,995.6878867008
2011-04-19,1000.06220861
2011-04-20,1023.4789930679
2011-04-21,1032.8552730074
2011-04-22,1033.4763105944
2011-04-25,1031.0967710465
2011-04-26,1030.6622975535
2011-04-27,1030.9974926532
2011-04-28,1030.5721780774
2011-04-29,1033.0168886676
2011-05-02,1036.3993296883
2011-05-03,1020.1005592382
2011-05-04,1008.0095868036
2011-05-05,999.1807759026
2011-05-06,999.3736101218
2011-05-09,997.6146407559
2011-05-10,1002.1987710812
2011-05-11,1001.5497711843
2011-05-12,984.7668553671
2011-05-13,981.7568235775
2011-05-16,974.7867503234
2011-05-17,971.9187977307
2011-05-18,979.9606616047
2011-05-19,977.1833773092
2011-05-20,976.0342817821
2011-05-23,952.2643100211
2011-05-24,962.6883735329
2011-05-25,956.7735843687
2011-05-26,969.5595755986
2011-05-27,982.1519674154
2011-05-30,982.6754103499
2011-05-31,1000.0
2011-06-01,999.2256229813413
2011-06-02,992.3632060557494
2011-06-03,990.2288274531451
2011-06-06,985.3196282693891
2011-06-07,989.9577233978638
2011-06-08,984.3244582489431
2011-06-09,981.617517303438
2011-06-10,970.7076170191988
2011-06-13,967.4238177109798
2011-06-14,974.8922528604988
2011-06-15,969.2698588655982
2011-06-16,952.4611499670497
2011-06-17,950.1005423142229
2011-06-20,943.5883487319339
2011-06-21,955.640965049853
2011-06-22,958.3726790976064
2011-06-23,948.1708434530045
2011-06-24,957.47264517407
2011-06-27,954.1537993910764
2011-06-28,961.9527700540267
2011-06-29,972.4126006252122
2011-06-30,984.1080024326429
2011-07-01,992.5387779195455
2011-07-04,1002.9301236845744
2011-07-05,1000.2275584413695
2011-07-06,995.8018383710473
2011-07-07,1002.9627109529457
2011-07-08,999.7468839199846
2011-07-11,981.1081149440824
2011-07-12,963.5152514087177
2011-07-13,976.8674329972791
2011-07-14,973.8054316622812
2011-07-15,974.6334080419725
2011-07-18,963.0476191344213
2011-07-19,969.324053341406
2011-07-20,976.7585428077444
2011-07-21,983.6774575407012
2011-07-22,991.7186189460535
2011-07-25,987.5607123375121
2011-07-26,995.5360831628277
2011-07-27,989.4023921274321
2011-07-28,986.4704745214877
2011-07-29,980.2554087091771
2011-08-01,988.3697788849615
2011-08-02,970.7942672751441
2011-08-03,949.2831611147958
2011-08-04,924.5129289139792
2011-08-05,895.010995022829
2011-08-08,848.3604427042414
2011-08-09,826.6024951836665
2011-08-10,834.7133980755366
2011-08-11,843.0377587018936
2011-08-12,845.3094559560514
2011-08-15,866.1127942833695
2011-08-16,872.3301677851478
2011-08-17,877.7311361066174
2011-08-18,852.6917745475444
2011-08-19,830.9697743736994
2011-08-22,827.7112456936139
2011-08-23,843.3553144290674
2011-08-24,837.8168370688663
2011-08-25,833.0869997910526
2011-08-26,835.4534441290035
2011-08-29,860.3235440347016
2011-08-30,867.7646502949269
2011-08-31,884.1885775964486
2011-09-01,887.4228081797718
2011-09-02,873.5825007247831
2011-09-05,846.5135463256554
2011-09-06,844.0691454132922
2011-09-07,862.8811828563453
2011-09-08,866.723422260773
2011-09-09,848.1773218871209
2011-09-12,831.0569094912917
2011-09-13,826.5497691159779
2011-09-14,814.3127862096571
2011-09-15,823.4692656351752
2011-09-16,834.8029970209824
2011-09-19,811.4161180633954
2011-09-20,812.99977384336
2011-09-21,804.6694383316772
2011-09-22,754.2892309750536
2011-09-23,736.2541162079287
2011-09-26,726.5907218419266
2011-09-27,761.4321046647863
2011-09-28,758.519382460627
2011-09-29,762.2306889699662
2011-09-30,751.1901721424913
2011-10-03,728.9797064982773
2011-10-04,710.8250595683448
2011-10-05,714.8627247416898
2011-10-06,736.9649890184758
2011-10-07,752.3915069411458
2011-10-10,765.4168610539131
2011-10-11,774.6719614111075
2011-10-12,786.0182723604028
2011-10-13,792.3321099123092
2011-10-14,797.6000204758
2011-10-17,801.9247815165014
2011-10-18,789.2269810009707
2011-10-19,796.155156159627
2011-10-20,775.2013350516498
2011-10-21,786.7344863627941
2011-10-24,811.2555204043681
2011-10-25,815.1927482373779
2011-10-26,819.321331435181
2011-10-27,848.6184642218371
2011-10-28,861.6959364309593
2011-10-31,848.972910574574
2011-11-01,827.1240958584316
2011-11-02,833.9230074634698
2011-11-03,830.9183931408243
2011-11-04,844.5348753295963
2011-11-07,845.2345081681783
2011-11-08,845.9543361784777
2011-11-09,836.5177695400382
2011-11-10,813.9143683953728
2011-11-11,829.2283164848512
2011-11-14,833.5682439006475
2011-11-15,827.5804564611707
2011-11-16,820.2911405600643
2011-11-17,814.9942727527667
2011-11-18,799.9792080527868
2011-11-21,779.1676834646903
2011-11-22,777.4585737177109
2011-11-23,756.9396054787976
2011-11-24,758.4890332791738
2011-11-25,751.0857006211769
2011-11-28,772.8542755537858
2011-11-29,778.946202738793
2011-11-30,794.2375576544309
2011-12-01,822.701005666011
2011-12-02,824.5252111064686
2011-12-05,829.6463355375747
2011-12-06,817.0892627143436
2011-12-07,823.1356276724642
2011-12-08,813.3502038533825
2011-12-09,800.2219498779644
2011-12-12,792.747993465275
2011-12-13,785.566930617832
2011-12-14,776.0427149633973
2011-12-15,769.1081406101731
2011-12-16,774.4934407971529
2011-12-19,758.4835045113606
2011-12-20,769.6613249766652
2011-12-21,784.0013580175519
2011-12-22,786.3326417683458
2011-12-23,793.850625268148
2011-12-26,793.6027505323124
2011-12-27,790.190238119769
2011-12-28,780.7733454561685
2011-12-29,782.0191321058566
2011-12-30,783.8809666394201
2012-01-02,784.0471148457434
2012-01-03,804.4397114889033
2012-01-04,802.8314479840651
2012-01-05,799.3816287799267
2012-01-06,794.2152336479743
2012-01-09,797.7771878713987
2012-01-10,814.1989313283116
2012-01-11,814.5685598283682
2012-01-12,819.8808230230981
2012-01-13,820.2488787528342
2012-01-16,818.8366675790962
2012-01-17,837.4747069949616
2012-01-18,844.2687345290665
2012-01-19,854.6396930680744
2012-01-20,859.0598881401246
2012-01-23,863.6525329480022
2012-01-24,862.1394023101174
2012-01-25,864.7375723348313
2012-01-26,878.4546785792592
2012-01-27,880.5436719881933
2012-01-30,872.6892587358718
2012-01-31,884.1881728810692
2012-02-01,893.4909537224252
2012-02-02,907.8000368963048
2012-02-03,911.9311538163449
2012-02-06,911.0992945976034
2012-02-07,912.7521101422481
2012-02-08,925.4324553425447
2012-02-09,927.5134676277178
2012-02-10,910.7443193004774
2012-02-13,920.5469252621635
2012-02-14,914.7988296145425
2012-02-15,925.8297315091975
2012-02-16,915.9435568726199
2012-02-17,927.4284872382573
2012-02-20,931.4653265581973
2012-02-21,929.381443190219
2012-02-22,929.0540142751368
2012-02-23,923.873857574391
2012-02-24,932.5111862933857
2012-02-27,922.8516565536643
2012-02-28,933.1009106496058
2012-02-29,942.8062952944758
2012-03-01,940.6708192058992
2012-03-02,945.0109104221036
2012-03-05,932.8256238657617
2012-03-06,910.1555578792266
2012-03-07,906.6690757894803
2012-03-08,920.0658115634296
2012-03-09,926.3579810878462
2012-03-12,918.1961362596667
2012-03-13,932.3316086686316
2012-03-14,932.8344573006164
2012-03-15,931.4772406975061
2012-03-16,930.0019817340384
2012-03-19,926.6976759446483
2012-03-20,916.7101575835526
2012-03-21,913.2283223026818
2012-03-22,906.261870566484
2012-03-23,906.710794567616
2012-03-26,908.1498323583456
2012-03-27,916.8112595107544
2012-03-28,906.2939308792127
2012-03-29,894.9630813417544
2012-03-30,902.5365157373622
2012-04-02,907.5211869560052
2012-04-03,913.9587790235634
2012-04-04,898.2144598288486
2012-04-05,897.3086849577841
2012-04-06,896.7713628533456
2012-04-09,886.6067240721235
2012-04-10,879.1436116617265
2012-04-11,879.2066444261507
2012-04-12,887.1677929111615
2012-04-13,891.5136268
2012-04-16,884.7805531215095
2012-04-17,883.6334990427922
2012-04-18,886.6360691638688
2012-04-19,885.9099835756346
2012-04-20,883.5266780558186
2012-04-23,871.9363397409259
2012-04-24,873.6710600772165
2012-04-25,874.6944177408466
2012-04-26,876.9509572005181
2012-04-27,879.5702027282125
2012-04-30,884.646039140921
2012-05-01,884.1955498575626
2012-05-02,888.9434071303034
2012-05-03,883.7378882518299
2012-05-04,874.2492230788058
2012-05-07,863.6664143727246
2012-05-08,857.8576274612129
2012-05-09,845.0304032788413
2012-05-10,846.838822637913
2012-05-11,837.25840376757
2012-05-14,820.2445292911109
2012-05-15,815.5681287828596
2012-05-16,796.3726513631449
2012-05-17,792.968808913869
2012-05-18,778.4769091889472
2012-05-21,786.1323098474975
2012-05-22,793.3046645808187
2012-05-23,773.6911055090619
2012-05-24,776.8657509163227
2012-05-25,777.3130407523423
2012-05-28,783.4645144931867
2012-05-29,796.5278693942329
2012-05-30,784.500128062086
2012-05-31,782.5616162448965
2012-06-01,772.5888718642332
2012-06-04,761.0559537847267
2012-06-05,765.1797609455556
2012-06-06,778.7405859180903
2012-06-07,788.7281318678558
2012-06-08,781.9192404567763
2012-06-11,791.5618724562103
2012-06-12,789.7120074505613
2012-06-13,795.379442046838
2012-06-14,791.7111261157826
2012-06-15,802.5346905801096
2012-06-18,810.6328587166875
2012-06-19,817.5661542455482
2012-06-20,821.9527512535118
2012-06-21,809.465754068598
2012-06-22,796.4421315515439
2012-06-25,784.6949244653734
2012-06-26,786.7492064319379
2012-06-27,791.6546864293135
2012-06-28,785.9297198212238
2012-06-29,812.6322800386131
2012-07-02,816.3116990288394
2012-07-03,830.5746189285177
2012-07-04,831.1900558763041
2012-07-05,830.2831343621181
2012-07-06,821.9688009797887
2012-07-09,813.0058765313291
2012-07-10,810.6447867554115
2012-07-11,809.2264348570867
2012-07-12,794.083268325476
2012-07-13,804.0398315996503
2012-07-16,803.7773630869649
2012-07-17,809.21357334417
2012-07-18,806.4369646091744
2012-07-19,815.350404532352
2012-07-20,811.2470512428558
2012-07-23,788.9434069569821
2012-07-24,786.021152765721
2012-07-25,781.8840539450107
2012-07-26,791.6042609743679
2012-07-27,813.2171146317937
2012-07-30,818.8940697562829
2012-07-31,823.4411168314957
2012-08-01,825.4370949156252
2012-08-02,817.5356770195127
2012-08-03,823.6906295426871
2012-08-06,838.0215631086322
2012-08-07,839.607744624104
2012-08-08,843.194649216367
2012-08-09,851.598587912321
2012-08-10,851.0624977817166
2012-08-13,846.2267639355056
2012-08-14,850.3409078093067
2012-08-15,847.4307351442083
2012-08-16,849.2991609947434
2012-08-17,846.3750072942127
2012-08-20,844.503073635168
2012-08-21,850.1185714065008
2012-08-22,845.4616738723672
2012-08-23,849.3987949908803
2012-08-24,841.2104969287597
2012-08-27,838.291203567263
2012-08-28,834.1405517197649
2012-08-29,830.7998500158908
2012-08-30,822.3443469315545
2012-08-31,824.2016178868453
2012-09-03,829.1770174751805
2012-09-04,824.8999176120907
2012-09-05,817.8139035067321
2012-09-06,827.766656040263
2012-09-07,845.5209195747074
2012-09-10,847.6388207079783
2012-09-11,849.7406486172559
2012-09-12,856.0441503225161
2012-09-13,859.0663021684438
2012-09-14,889.5961956504533
2012-09-17,889.2255548232428
2012-09-18,883.8645762589123
2012-09-19,885.9047892784444
2012-09-20,875.8271121122136
2012-09-21,882.5823670353458
2012-09-24,880.0537823793161
2012-09-25,877.1327958602559
2012-09-26,866.0808245044105
2012-09-27,872.650791180513
2012-09-28,875.7404601963387
2012-10-01,878.9527623364922
2012-10-02,879.4172094231614
2012-10-03,876.0052335002601
2012-10-04,876.8817821289904
2012-10-05,880.5839127992493
2012-10-08,871.3039289473534
2012-10-09,870.1160039965149
2012-10-10,865.9526316460692
2012-10-11,869.4118274111602
2012-10-12,870.0642753276763
2012-10-15,869.4140753414853
2012-10-16,876.4579347607246
2012-10-17,884.4053297040665
2012-10-18,887.3745786398003
2012-10-19,881.2364314433866
2012-10-22,882.0350815028069
2012-10-23,873.0363642618279
2012-10-24,871.0963607380194
2012-10-25,873.7199773178785
2012-10-26,864.2882809894883
2012-10-29,863.1516060479435
2012-10-30,865.876129897307
2012-10-31,868.3699798505196
2012-11-01,873.1006472409362
2012-11-02,877.9103868578803
2012-11-05,874.0409652232551
2012-11-06,879.9976559038438
2012-11-07,881.1552334954565
2012-11-08,870.1124985928811
2012-11-09,867.2122397825377
2012-11-12,864.8133993049564
2012-11-13,856.7129182546468
2012-11-14,856.9865511654933
2012-11-15,852.3899576688616
2012-11-16,847.0956770875422
2012-11-19,855.3236909825795
2012-11-20,856.23539438131
2012-11-21,856.3446819481285
2012-11-22,860.1315668705591
2012-11-23,869.5232918809041
2012-11-26,869.1397718992586
2012-11-27,870.0645367489241
2012-11-28,865.035186313433
2012-11-29,875.9869939306316
2012-11-30,879.4818124734604
2012-12-03,880.8344463710332
2012-12-04,881.0772607316384
2012-12-05,890.6184464246322
2012-12-06,893.5710282548538
2012-12-07,896.7320465117492
2012-12-10,901.3298839845235
2012-12-11,905.9922908140768
2012-12-12,913.2764781104764
2012-12-13,915.1418834093854
2012-12-14,916.49294173754
2012-12-17,914.0171574047641
2012-12-18,919.6810882795187
2012-12-19,925.9987745335591
2012-12-20,927.3487390637746
2012-12-21,919.1957842183052
2012-12-24,919.9141031392626
2012-12-25,921.6165744423205
2012-12-26,923.1686076548042
2012-12-27,925.679829783816
2012-12-28,930.3717429423994
2012-12-31,930.1780676020809
2013-01-01,930.7134745856227
2013-01-02,951.58851378296
2013-01-03,956.9773149259566
2013-01-04,952.991163766484
2013-01-07,952.8272675172362
2013-01-08,947.5379852220485
2013-01-09,950.7916680836234
2013-01-10,955.3508246298577
2013-01-11,951.600933859668
2013-01-14,959.2825933867125
2013-01-15,952.6872701928546
2013-01-16,949.8036505208828
2013-01-17,950.4211587986832
2013-01-18,957.546860383826
2013-01-21,956.0964477707489
2013-01-22,957.0856342187749
2013-01-23,954.2764918430898
2013-01-24,949.9172963458955
2013-01-25,946.4032466830196
2013-01-28,940.4507867072134
2013-01-29,946.7762478822793
2013-01-30,944.8931354152941
2013-01-31,945.0191094450953
2013-02-01,947.8387938787906
2013-02-04,946.7209059791273
2013-02-05,939.7377820676536
2013-02-06,936.8551299133351
2013-02-07,931.3536278260907
2013-02-08,932.2482466466644
2013-02-11,930.207332319958
2013-02-12,930.908886137472
2013-02-13,937.3034252899612
2013-02-14,938.4198355916363
2013-02-15,939.651776169452
2013-02-18,938.4348366625736
2013-02-19,938.2645259316625
2013-02-20,942.5347859327147
2013-02-21,928.1778158594391
2013-02-22,928.49151802412
2013-02-25,928.9821524370096
2013-02-26,917.8493107343837
2013-02-27,922.3226908202483
2013-02-28,929.8995841203493
2013-03-01,927.9044070368369
2013-03-04,915.9137752535088
2013-03-05,923.9864446976691
2013-03-06,934.377655053432
2013-03-07,933.3256366499587
2013-03-08,938.2444116385304
2013-03-11,937.1897825910959
2013-03-12,931.6370000824924
2013-03-13,923.6594992046226
2013-03-14,923.3402116034
2013-03-15,919.2276145641558
2013-03-18,907.7218180626812
2013-03-19,903.933839138609
2013-03-20,904.3709056829788
2013-03-21,901.3174481935622
2013-03-22,896.1180430560073
2013-03-25,902.0143540301915
2013-03-26,905.651009961588
2013-03-27,908.3392169985682
2013-03-28,908.0992809849477
2013-03-29,910.5348721442849
2013-04-01,906.5759438610768
2013-04-02,902.308810576554
2013-04-03,899.1774392090501
2013-04-04,892.1971318249005
2013-04-05,883.2605232689904
2013-04-08,880.2358808269038
2013-04-09,888.1177249518383
2013-04-10,895.5906682205913
2013-04-11,898.6111447368671
2013-04-12,890.9478048136453
2013-04-15,877.490122150984
2013-04-16,880.89586126308
2013-04-17,873.8977127556884
2013-04-18,870.054120597093
2013-04-19,882.4297302396545
2013-04-22,883.9022652249097
2013-04-23,882.1595600774637
2013-04-24,892.3336345092011
2013-04-25,900.3808315247063
2013-04-26,896.3995454565946
2013-04-29,900.5643252194312
2013-04-30,911.4392722539853
2013-05-01,910.1544280564165
2013-05-02,908.1218401689762
2013-05-03,913.2483232071622
2013-05-06,917.9609618476574
2013-05-07,924.1279429514818
2013-05-08,931.5863930230332
2013-05-09,932.4430224696861
2013-05-10,923.081995101789
2013-05-13,914.9584951868271
2013-05-14,919.2263445333895
2013-05-15,917.9449788547972
2013-05-16,918.7418116882783
2013-05-17,919.4167432444908
2013-05-20,923.2389097925607
2013-05-21,924.6320776933431
2013-05-22,925.4353243176447
2013-05-23,904.282647992553
2013-05-24,904.9621296592343
2013-05-27,907.8203668277039
2013-05-28,909.9987808637657
2013-05-29,901.6532734706431
2013-05-30,898.2161609422425
2013-05-31,891.8146245838044
2013-06-03,884.2591621451783
2013-06-04,888.4351145516537
2013-06-05,877.5752252514185
2013-06-06,872.1625002377541
2013-06-07,868.4473355783797
2013-06-10,862.0754877064662
2013-06-11,846.1597636123097
2013-06-12,845.6679875781412
2013-06-13,837.2879448798778
2013-06-14,843.5755917140962
2013-06-17,847.1128238662872
2013-06-18,845.1278495388822
2013-06-19,838.4755032791422
2013-06-20,806.8201387004495
2013-06-21,798.007330451322
2013-06-24,781.8165499705033
2013-06-25,783.1860325868064
2013-06-26,796.3660978690792
2013-06-27,809.2694659181793
2013-06-28,824.3775904471953
2013-07-01,826.9672323918728
2013-07-02,818.9210029019966
2013-07-03,801.7671080706446
2013-07-04,810.8705821238831
2013-07-05,807.6681964497232
2013-07-08,798.687869965145
2013-07-09,804.4512857578761
2013-07-10,807.1927376103771
2013-07-11,832.7979029889726
2013-07-12,834.4127695669296
2013-07-15,841.256323561095
2013-07-16,843.3547088467093
2013-07-17,850.039529124899
2013-07-18,847.8665952966323
2013-07-19,843.348779433485
2013-07-22,847.262146256086
2013-07-23,860.7474269438277
2013-07-24,859.5113323756086
2013-07-25,856.3286885456617
2013-07-26,855.484607246525
2013-07-29,849.1736248475436
2013-07-30,848.6333118510881
2013-07-31,842.7419440106288
2013-08-01,849.0342091838792
2013-08-02,850.399962404744
2013-08-05,851.9077725002292
2013-08-06,843.1211604480721
2013-08-07,835.685939762549
2013-08-08,843.958563308106
2013-08-09,849.1056926495329
2013-08-12,855.8243931330644
2013-08-13,863.6194803421516
2013-08-14,866.5272087191651
2013-08-15,860.6267820622164
2013-08-16,860.2275713111849
2013-08-19,852.0304237894778
2013-08-20,840.4587980704058
2013-08-21,834.2117764444008
2013-08-22,834.2791443824733
2013-08-23,842.6619083376536
2013-08-26,844.3611193389787
2013-08-27,831.0156988607902
2013-08-28,826.5101573165712
2013-08-29,834.1916498610981
2013-08-30,839.9324065136773
2013-09-02,848.1884551835703
2013-09-03,848.3306451671197
2013-09-04,852.3165789144523
2013-09-05,862.3432998439289
2013-09-06,869.2086184459846
2013-09-09,886.1747933989884
2013-09-10,899.2268403233678
2013-09-11,899.6496048762278
2013-09-12,898.4041058281822
2013-09-13,894.3127756081377
2013-09-16,907.7617304884955
2013-09-17,908.2469854883803
2013-09-18,907.5763908104315
2013-09-19,924.4190971512705
2013-09-20,917.9661869794248
2013-09-23,920.8215670412669
2013-09-24,916.2522070595962
2013-09-25,913.8779847420403
2013-09-26,910.9820338030631
2013-09-27,908.7423695835147
2013-09-30,899.0072476662463
2013-10-01,905.2095386327096
2013-10-02,905.2147361659594
2013-10-03,910.8975039041825
2013-10-04,913.7239718449788
2013-10-07,911.2394230138909
2013-10-08,916.509968123991
2013-10-09,913.4946347431023
2013-10-10,920.2986289424498
2013-10-11,928.0296021829967
2013-10-14,927.9349516542441
2013-10-15,935.9054018858783
2013-10-16,937.1840971260797
2013-10-17,939.4248887805704
2013-10-18,946.3826869924002
2013-10-21,947.1904911312199
2013-10-22,949.156834611146
2013-10-23,937.9948375071526
2013-10-24,935.8197427736303
2013-10-25,931.7189470227266
2013-10-28,937.781019203882
2013-10-29,940.324561428455
2013-10-30,945.7996901448553
2013-10-31,938.7368796163404
2013-11-01,933.8360981702162
2013-11-04,933.5101430343974
2013-11-05,924.7365241892733
2013-11-06,925.3988441735825
2013-11-07,920.2276960755913
2013-11-08,906.5245247841274
2013-11-11,903.7658247895014
2013-11-12,902.9063651802733
2013-11-13,891.3674758095364
2013-11-14,901.8053051763237
2013-11-15,914.6173495416601
2013-11-18,932.3989565751698
2013-11-19,933.0979720747827
2013-11-20,929.4262788575957
2013-11-21,916.1260293931156
2013-11-22,921.2640228937637
2013-11-25,920.6430349986512
2013-11-26,913.8933220581342
2013-11-27,916.042575952674
2013-11-28,918.5315529844235
2013-11-29,924.2464152520793
2013-12-02,919.1555328214401
2013-12-03,910.1025441599061
2013-12-04,904.371248670318
2013-12-05,905.9800526598988
2013-12-06,909.0961639627463
2013-12-09,917.1831226877047
2013-12-10,916.2711855789025
2013-12-11,905.5565099338684
2013-12-12,897.3022293427739
2013-12-13,897.0726356408594
2013-12-16,896.9738380894948
2013-12-17,896.6592306366636
2013-12-18,899.8502220773632
2013-12-19,896.305772927672
2013-12-20,894.5052330878641
2013-12-23,898.8742679042384
2013-12-24,902.3085547186729
2013-12-25,901.7241512302018
2013-12-26,900.7306888121567
2013-12-27,903.971365176499
2013-12-30,907.0737905430778
2013-12-31,908.0834648885692
2014-01-01,908.1529557124753
2014-01-02,897.5408566596093
2014-01-03,887.6702911283796
2014-01-06,880.3005932774887
2014-01-07,879.3802339420299
2014-01-08,881.7199952653478
2014-01-09,874.3770477409794
2014-01-10,879.2529681414223
2014-01-13,884.7438296582835
2014-01-14,882.0862606568526
2014-01-15,884.283801761976
2014-01-16,881.6121309034911
2014-01-17,878.8184028179056
2014-01-20,876.8479349124249
2014-01-21,878.9306678501924
2014-01-22,883.3046403557088
2014-01-23,871.2858172484039
2014-01-24,860.5816406944366
2014-01-27,845.5325700628822
2014-01-28,846.987662852151
2014-01-29,850.0743459713784
2014-01-30,849.618087829191
2014-01-31,848.9427798250672
2014-02-03,838.9940116011945
2014-02-04,831.6054064892865
2014-02-05,831.6353841313636
2014-02-06,842.4068510530606
2014-02-07,849.3165712985204
2014-02-10,848.5384842988459
2014-02-11,856.8701554039451
2014-02-12,864.9125075566058
2014-02-13,856.8572433925866
2014-02-14,866.1098819741948
2014-02-17,871.8008460660916
2014-02-18,866.7079018993221
2014-02-19,865.7549955945875
2014-02-20,859.8609588910991
2014-02-21,866.6551322988464
2014-02-24,865.1643801350119
2014-02-25,861.5515860958877
2014-02-26,861.3173955334885
2014-02-27,865.5463409567241
2014-02-28,867.1658724454727
2014-03-03,849.2409888805001
2014-03-04,855.2390790336921
2014-03-05,856.5969969797653
2014-03-06,864.9963027085882
2014-03-07,862.4199574653053
2014-03-10,852.0294180752009
2014-03-11,851.879662143157
2014-03-12,841.5054627502642
2014-03-13,840.178934208927
2014-03-14,835.5238346547064
2014-03-17,842.6774074217111
2014-03-18,850.4456084756991
2014-03-19,849.798621418852
2014-03-20,841.0217692103706
2014-03-21,845.2972044643103
2014-03-24,852.8450959887393
2014-03-25,858.2776787638509
2014-03-26,868.6402627956428
2014-03-27,875.4122451299298
2014-03-28,883.3008323850738
2014-03-31,893.2055672884755
2014-04-01,897.7223595114107
2014-04-02,901.6070701264478
2014-04-03,898.7345026222877
2014-04-04,903.0613193007978
2014-04-07,904.8599160433197
2014-04-08,910.9178565452632
2014-04-09,914.55339274144
2014-04-10,920.5549633287171
2014-04-11,916.4544793505711
2014-04-14,911.6934076505239
2014-04-15,899.6273712720364
2014-04-16,902.8527052605921
2014-04-17,908.9994397229698
2014-04-18,912.0720721346889
2014-04-21,910.8548678129434
2014-04-22,909.1369016757292
2014-04-23,904.5178534728749
2014-04-24,904.2448706345624
2014-04-25,892.6208439894482
2014-04-28,894.4229747358258
2014-04-29,901.1565656108614
2014-04-30,897.5994560848287
2014-05-01,898.135398515084
2014-05-02,903.9421973582365
2014-05-05,902.3072869288927
2014-05-06,905.9634240397112
2014-05-07,908.2505592632602
2014-05-08,911.6933084529563
2014-05-09,908.9506503464776
2014-05-12,915.7394432096173
2014-05-13,921.9394699321473
2014-05-14,930.4919085482101
2014-05-15,927.6375369692004
2014-05-16,930.5199129096435
2014-05-19,935.8118706257056
2014-05-20,930.3467333775317
2014-05-21,931.9660167611385
2014-05-22,940.7194999016012
2014-05-23,943.18175208131
2014-05-26,942.2915188910905
2014-05-27,933.792616236755
2014-05-28,938.5734915481769
2014-05-29,940.0904448558354
2014-05-30,930.689758922998
2014-06-02,932.7748148830417
2014-06-03,937.7912119473332
2014-06-04,934.8678677960461
2014-06-05,937.7484632210424
2014-06-06,946.4390996050387
2014-06-09,950.5463544638558
2014-06-10,957.6754763794646
2014-06-11,957.2038437091574
2014-06-12,956.4567048604516
2014-06-13,952.219226797391
2014-06-16,949.6102250465317
2014-06-17,946.7286511594144
2014-06-18,947.7659389724405
2014-06-19,951.8465545523961
2014-06-20,945.6499142084833
2014-06-23,945.0281654313751
2014-06-24,951.7680443542021
2014-06-25,945.140903549022
2014-06-26,950.254045886603
2014-06-27,950.0692300263496
2014-06-30,953.7735520909913
2014-07-01,953.5822904175599
2014-07-02,962.4193929467019
2014-07-03,964.1527431067576
2014-07-04,963.6666816209365
2014-07-07,965.0462856617969
2014-07-08,965.5703992038442
2014-07-09,962.7476590161543
2014-07-10,964.5740979190696
2014-07-11,960.5165904734031
2014-07-14,966.130861484956
2014-07-15,968.8637614626938
2014-07-16,969.8646090330284
2014-07-17,966.5298192568923
2014-07-18,966.9603170387812
2014-07-21,966.4518305082707
2014-07-22,976.473641572039
2014-07-23,980.0690267338871
2014-07-24,983.3771255010389
2014-07-25,982.3984359677194
2014-07-28,982.4387963053297
2014-07-29,983.81893383019
2014-07-30,984.273219825146
2014-07-31,974.6358571654193
2014-08-01,967.8766164834826
2014-08-04,974.5833023978549
2014-08-05,968.3468796311175
2014-08-06,961.8729721227006
2014-08-07,957.0300716271422
2014-08-08,950.9098533850149
2014-08-11,965.3744919620718
2014-08-12,967.1868814799949
2014-08-13,973.0425113488928
2014-08-14,975.2780120313524
2014-08-15,978.2051848889664
2014-08-18,980.2491253170001
2014-08-19,987.3747417893607
