Date,EM LATIN AMERICA IMI VALUE WEIGHTED
2011-03-08,10024.42064225
2011-03-09,9910.59686623
2011-03-10,9694.4215413
2011-03-11,9757.70061748
2011-03-14,9799.81402022
2011-03-15,9747.27847816
2011-03-16,9585.75723466
2011-03-17,9613.73347794
2011-03-18,9669.58773723
2011-03-21,9747.89129383
2011-03-22,9874.5463789
2011-03-23,9949.3280984
2011-03-24,9985.97832156
2011-03-25,10012.19350342
2011-03-28,9920.91502743
2011-03-29,9956.89368707
2011-03-30,10135.08648771
2011-03-31,10285.81604557
2011-04-01,10428.82312712
2011-04-04,10467.30026109
2011-04-05,10496.93616418
2011-04-06,10468.39368853
2011-04-07,10462.20179374
2011-04-08,10508.31334655
2011-04-11,10435.33018673
2011-04-12,10198.82852944
2011-04-13,10137.92553155
2011-04-14,10117.92489437
2011-04-15,10227.41060458
2011-04-18,9944.94537302
2011-04-19,10110.69233712
2011-04-20,10314.79567641
2011-04-21,10333.00672239
2011-04-22,10333.00672239
2011-04-25,10298.70806335
2011-04-26,10369.62713456
2011-04-27,10242.91436334
2011-04-28,10076.51617953
2011-04-29,10224.06761372
2011-05-02,10161.94209474
2011-05-03,9918.72415528
2011-05-04,9813.56055919
2011-05-05,9675.45887664
2011-05-06,9800.84502898
2011-05-09,9744.05199697
2011-05-10,9870.37625966
2011-05-11,9700.11914801
2011-05-12,9644.50185004
2011-05-13,9494.83561434
2011-05-16,9543.74792771
2011-05-17,9554.73118447
2011-05-18,9585.46811193
2011-05-19,9552.85547925
2011-05-20,9575.07573051
2011-05-23,9441.67395442
2011-05-24,9601.39078046
2011-05-25,9594.46083269
2011-05-26,9709.94569026
2011-05-27,9838.75729274
2011-05-30,9810.18785166
2011-05-31,9925.00779493
2011-06-01,9796.58011847
2011-06-02,9867.78634611
2011-06-03,9856.04217881
2011-06-06,9643.07673731
2011-06-07,9706.82738378
2011-06-08,9660.96769466
2011-06-09,9676.20097167
2011-06-10,9545.82631458
2011-06-13,9506.7223956
2011-06-14,9614.15972326
2011-06-15,9498.21906899
2011-06-16,9342.87280008
2011-06-17,9396.46773227
2011-06-20,9398.61133703
2011-06-21,9490.93372362
2011-06-22,9507.6757108
2011-06-23,9466.68240449
2011-06-24,9421.36994663
2011-06-27,9446.80482759
2011-06-28,9655.50688299
2011-06-29,9760.71362006
2011-06-30,9854.84501634
2011-07-01,9982.71359677
2011-07-04,10023.38754598
2011-07-05,9909.10835718
2011-07-06,9850.05628592
2011-07-07,9879.06341852
2011-07-08,9735.65534093
2011-07-11,9489.67916396
2011-07-12,9439.08087985
2011-07-13,9575.52484589
2011-07-14,9449.74022405
2011-07-15,9415.79587117
2011-07-18,9294.26790225
2011-07-19,9399.42581155
2011-07-20,9372.06987949
2011-07-21,9557.3991401
2011-07-22,9565.52637373
2011-07-25,9609.09031279
2011-07-26,9616.94723362
2011-07-27,9354.06971193
2011-07-28,9397.16950997
2011-07-29,9455.1495364
2011-08-01,9434.24690598
2011-08-02,9180.73776249
2011-08-03,8984.47580677
2011-08-04,8509.69865044
2011-08-05,8445.82771079
2011-08-08,7726.67726414
2011-08-09,7858.51582554
2011-08-10,8010.77173104
2011-08-11,8225.03933601
2011-08-12,8307.54380379
2011-08-15,8563.44300574
2011-08-16,8558.63608816
2011-08-17,8678.4924213
2011-08-18,8289.63818064
2011-08-19,8228.87280691
2011-08-22,8198.34485248
2011-08-23,8364.85361877
2011-08-24,8372.79578766
2011-08-25,8221.27077478
2011-08-26,8267.72730494
2011-08-29,8565.69046301
2011-08-30,8652.78474037
2011-08-31,8825.30403981
2011-09-01,8928.77835001
2011-09-02,8618.40440767
2011-09-05,8293.87467964
2011-09-06,8447.991661
2011-09-07,8513.09247647
2011-09-08,8594.78206512
2011-09-09,8288.86045038
2011-09-12,8155.91940776
2011-09-13,8103.69864753
2011-09-14,8132.95588773
2011-09-15,8254.89731113
2011-09-16,8337.16250647
2011-09-19,8076.74971912
2011-09-20,7969.46104861
2011-09-21,7721.44162858
2011-09-22,7220.06905244
2011-09-23,7160.81287291
2011-09-26,7327.77682578
2011-09-27,7580.37102844
2011-09-28,7450.56560886
2011-09-29,7416.90403112
2011-09-30,7222.65808912
2011-10-03,6947.93505041
2011-10-04,6914.97647154
2011-10-05,7077.42499131
2011-10-06,7319.42609159
2011-10-07,7370.92845401
2011-10-10,7631.87601247
2011-10-11,7661.4098206
2011-10-12,7690.10512406
2011-10-13,7796.56419158
2011-10-14,7935.89423087
2011-10-17,7777.04448084
2011-10-18,7832.39752374
2011-10-19,7804.90280778
2011-10-20,7583.44408101
2011-10-21,7794.6650681
2011-10-24,7995.04237379
2011-10-25,7967.85867529
2011-10-26,8050.18770373
2011-10-27,8466.9581395
2011-10-28,8648.17135086
2011-10-31,8536.69314075
2011-11-01,8166.62627531
2011-11-02,8200.77561542
2011-11-03,8352.5452511
2011-11-04,8368.64586561
2011-11-07,8460.47181271
2011-11-08,8499.85491143
2011-11-09,8239.78073684
2011-11-10,8170.96820013
2011-11-11,8420.87144969
2011-11-14,8301.47618072
2011-11-15,8294.41289187
2011-11-16,8295.13873054
2011-11-17,8093.1471625
2011-11-18,8018.86690812
2011-11-21,7830.42269335
2011-11-22,7761.88820258
2011-11-23,7490.57755411
2011-11-24,7438.62441133
2011-11-25,7339.12672642
2011-11-28,7598.78609607
2011-11-29,7572.4810212
2011-11-30,7979.43704721
2011-12-01,8126.1807324
2011-12-02,8150.51390421
2011-12-05,8295.66266403
2011-12-06,8295.4373949
2011-12-07,8233.35024564
2011-12-08,8028.71346969
2011-12-09,8142.92465275
2011-12-12,7952.64898749
2011-12-13,7895.99199886
2011-12-14,7687.0018466
2011-12-15,7716.44320599
2011-12-16,7746.62569258
2011-12-19,7612.50317619
2011-12-20,7903.76702858
2011-12-21,7845.92731968
2011-12-22,7953.86357738
2011-12-23,7980.31102666
2011-12-26,7974.78656753
2011-12-27,7984.03826992
2011-12-28,7751.59343339
2011-12-29,7845.93895688
2011-12-30,7851.78984472
2012-01-02,7915.98511983
2012-01-03,8200.11758886
2012-01-04,8269.80415014
2012-01-05,8143.38528056
2012-01-06,8091.73023625
2012-01-09,8156.58690391
2012-01-10,8370.87173019
2012-01-11,8382.23872191
2012-01-12,8464.48057261
2012-01-13,8361.72279928
2012-01-16,8508.67251787
2012-01-17,8587.97620728
2012-01-18,8765.8969891
2012-01-19,8819.55897702
2012-01-20,8830.1885833
2012-01-23,8918.98169433
2012-01-24,8867.25973999
2012-01-25,8896.70928722
2012-01-26,9032.70803448
2012-01-27,8982.16977992
2012-01-30,8927.75737964
2012-01-31,8977.5236742
2012-02-01,9197.39652232
2012-02-02,9246.43620468
2012-02-03,9336.62582528
2012-02-06,9389.97126807
2012-02-07,9448.13127468
2012-02-08,9471.75593534
2012-02-09,9456.09886661
2012-02-10,9209.50978183
2012-02-13,9393.62883798
2012-02-14,9251.35090253
2012-02-15,9252.03012824
2012-02-16,9310.46053303
2012-02-17,9409.79422234
2012-02-20,9435.45989303
2012-02-21,9409.1251778
2012-02-22,9408.95939787
2012-02-23,9397.01950149
2012-02-24,9428.0584392
2012-02-27,9367.6333797
2012-02-28,9483.71523189
2012-02-29,9438.75940101
2012-03-01,9580.87002784
2012-03-02,9618.74823621
2012-03-05,9463.49194829
2012-03-06,9107.36705198
2012-03-07,9136.4515244
2012-03-08,9242.17731499
2012-03-09,9254.47047007
2012-03-12,9040.7470248
2012-03-13,9356.46322677
2012-03-14,9276.42326655
2012-03-15,9282.45327555
2012-03-16,9302.75442145
2012-03-19,9308.85903256
2012-03-20,9189.03190138
2012-03-21,9166.50816012
2012-03-22,9045.32544001
2012-03-23,9094.40281482
2012-03-26,9259.87720564
2012-03-27,9229.34194186
2012-03-28,9071.79953798
2012-03-29,9000.36260233
2012-03-30,9042.10616517
2012-04-02,9119.84694594
2012-04-03,9058.11942214
2012-04-04,8853.47142217
2012-04-05,8870.65505195
2012-04-06,8870.65505195
2012-04-09,8772.77155473
2012-04-10,8616.18684946
2012-04-11,8641.83028753
2012-04-12,8844.34171935
2012-04-13,8675.30927934
2012-04-16,8644.73535029
2012-04-17,8705.87783805
2012-04-18,8667.3298968
2012-04-19,8569.06420762
2012-04-20,8624.03265777
2012-04-23,8501.36120721
2012-04-24,8589.0488597
2012-04-25,8539.86911935
2012-04-26,8551.32277073
2012-04-27,8596.6919072
2012-04-30,8613.62707451
2012-05-01,8578.91738436
2012-05-02,8595.35822969
2012-05-03,8482.95331061
2012-05-04,8346.20988622
2012-05-07,8384.04019667
2012-05-08,8212.41259174
2012-05-09,8087.21080431
2012-05-10,8113.0136159
2012-05-11,8063.79617622
2012-05-14,7745.72413215
2012-05-15,7597.30656847
2012-05-16,7554.71296058
2012-05-17,7373.16856078
2012-05-18,7368.90369977
2012-05-21,7523.88609024
2012-05-22,7441.96522385
2012-05-23,7206.97125093
2012-05-24,7296.46877989
2012-05-25,7395.38968826
2012-05-28,7509.6845172
2012-05-29,7484.85588781
2012-05-30,7348.19384827
2012-05-31,7389.87640868
2012-06-01,7230.61228357
2012-06-04,7223.19507793
2012-06-05,7208.62121137
2012-06-06,7392.67619443
2012-06-07,7382.17986547
2012-06-08,7370.53879826
2012-06-11,7323.82949282
2012-06-12,7359.31448787
2012-06-13,7393.34771108
2012-06-14,7328.74046949
2012-06-15,7483.95996539
2012-06-18,7473.85296468
2012-06-19,7707.95974419
2012-06-20,7755.34632826
2012-06-21,7548.86272737
2012-06-22,7477.08024209
2012-06-25,7264.04185515
2012-06-26,7276.03900122
2012-06-27,7292.40065036
2012-06-28,7239.7010705
2012-06-29,7638.16845967
2012-07-02,7742.13220065
2012-07-03,7852.12379847
2012-07-04,7815.21326796
2012-07-05,7829.36163691
2012-07-06,7703.89455814
2012-07-09,7728.89673396
2012-07-10,7557.28996082
2012-07-11,7564.05831715
2012-07-12,7484.97309877
2012-07-13,7676.8765106
2012-07-16,7617.44665387
2012-07-17,7666.19112476
2012-07-18,7736.91972212
2012-07-19,7791.13678022
2012-07-20,7696.00706162
2012-07-23,7505.10128039
2012-07-24,7439.49867458
2012-07-25,7425.7861054
2012-07-26,7616.06124849
2012-07-27,7908.1561137
2012-07-30,7911.16474459
2012-07-31,7734.26879844
2012-08-01,7757.28682352
2012-08-02,7655.71635996
2012-08-03,7875.99844517
2012-08-06,7972.68123359
2012-08-07,7958.83407478
2012-08-08,8069.44592101
2012-08-09,8082.79137168
2012-08-10,8133.1317873
2012-08-13,8049.56741596
2012-08-14,7988.06312809
2012-08-15,8018.58926372
2012-08-16,8133.05965872
2012-08-17,8100.82213018
2012-08-20,8109.778775
2012-08-21,8070.34553244
2012-08-22,8080.12748992
2012-08-23,7989.9812597
2012-08-24,7972.01867154
2012-08-27,7920.73808033
2012-08-28,7899.3310072
2012-08-29,7776.17298508
2012-08-30,7730.20128318
2012-08-31,7754.4698751
2012-09-03,7782.5283169
2012-09-04,7661.46752283
2012-09-05,7741.40498093
2012-09-06,7920.98226395
2012-09-07,7964.23281083
2012-09-10,7997.53256755
2012-09-11,8102.69341351
2012-09-12,8138.91141401
2012-09-13,8327.92595557
2012-09-14,8478.31450415
2012-09-17,8394.27452071
2012-09-18,8380.01145166
2012-09-19,8363.30575307
2012-09-20,8332.34255339
2012-09-21,8306.42447765
2012-09-24,8324.54967821
2012-09-25,8186.94339668
2012-09-26,8150.34697974
2012-09-27,8176.51628375
2012-09-28,8101.29984704
2012-10-01,8163.83394323
2012-10-02,8175.72748346
2012-10-03,8094.42320603
2012-10-04,8150.49999489
2012-10-05,8181.06465627
2012-10-08,8188.7412893
2012-10-09,8106.83065905
2012-10-10,8037.80135383
2012-10-11,8140.46619092
2012-10-12,8116.25715012
2012-10-15,8177.83728239
2012-10-16,8257.8982351
2012-10-17,8280.62146263
2012-10-18,8277.63510609
2012-10-19,8189.87996067
2012-10-22,8159.71531845
2012-10-23,8021.51718175
2012-10-24,8031.24025694
2012-10-25,8125.50598906
2012-10-26,8099.34110244
2012-10-29,8036.43745066
2012-10-30,8066.63844955
2012-10-31,8000.06688176
2012-11-01,8124.31283916
2012-11-02,8125.83619508
2012-11-05,8099.73276631
2012-11-06,8193.79982109
2012-11-07,8061.01528107
2012-11-08,7943.46771304
2012-11-09,7886.87829905
2012-11-12,7844.88554413
2012-11-13,7852.16764173
2012-11-14,7702.93037551
2012-11-15,7703.25109868
2012-11-16,7596.96200502
2012-11-19,7706.44698099
2012-11-20,7698.48416783
2012-11-21,7657.87594759
2012-11-22,7698.09967594
2012-11-23,7808.16525468
2012-11-26,7748.44340047
2012-11-27,7696.74302462
2012-11-28,7677.4864007
2012-11-29,7778.39529633
2012-11-30,7729.67415097
2012-12-03,7772.04244847
2012-12-04,7731.49076118
2012-12-05,7775.49914165
2012-12-06,7833.55951226
2012-12-07,7907.09156928
2012-12-10,7993.39829943
2012-12-11,8096.32544621
2012-12-12,8078.9218117
2012-12-13,8062.50075544
2012-12-14,8131.11551603
2012-12-17,8111.76990411
2012-12-18,8209.12627957
2012-12-19,8337.74966674
2012-12-20,8382.26961792
2012-12-21,8325.83784428
2012-12-24,8303.43470977
2012-12-25,8303.43470977
2012-12-26,8328.26139901
2012-12-27,8247.58085678
2012-12-28,8331.45225549
2012-12-31,8322.53646969
2013-01-01,8322.53646969
2013-01-02,8547.6993492
2013-01-03,8666.15469379
2013-01-04,8624.02458783
2013-01-07,8589.00180481
2013-01-08,8469.98438935
2013-01-09,8538.68737855
2013-01-10,8586.90342939
2013-01-11,8547.63235651
2013-01-14,8607.21437279
2013-01-15,8543.87082671
2013-01-16,8567.29132994
2013-01-17,8605.02582795
2013-01-18,8590.38149045
2013-01-21,8575.46564063
2013-01-22,8594.45107123
2013-01-23,8606.33095592
2013-01-24,8591.65906161
2013-01-25,8582.48322314
2013-01-28,8529.53633886
2013-01-29,8603.37643736
2013-01-30,8466.85172632
2013-01-31,8542.61010927
2013-02-01,8651.49534603
2013-02-04,8528.654027
2013-02-05,8505.43318578
2013-02-06,8438.41357907
2013-02-07,8401.96603193
2013-02-08,8418.81217131
2013-02-11,8401.01114118
2013-02-12,8401.12818917
2013-02-13,8384.50680584
2013-02-14,8360.99402364
2013-02-15,8389.78692398
2013-02-18,8388.16847685
2013-02-19,8399.96154499
2013-02-20,8238.95818676
2013-02-21,8138.0268652
2013-02-22,8171.83308007
2013-02-25,8165.95218099
2013-02-26,8104.37247498
2013-02-27,8176.17451579
2013-02-28,8231.71983209
2013-03-01,8195.24947381
2013-03-04,8131.14149908
2013-03-05,8163.51816889
2013-03-06,8411.90633561
2013-03-07,8500.72556537
2013-03-08,8533.9501307
2013-03-11,8542.30769162
2013-03-12,8491.27695929
2013-03-13,8407.22812748
2013-03-14,8412.65903062
2013-03-15,8348.34993681
2013-03-18,8303.90486691
2013-03-19,8208.88938427
2013-03-20,8223.2337224
2013-03-21,8172.0852595
2013-03-22,8105.67662163
2013-03-25,8069.49680609
2013-03-26,8183.6475814
2013-03-27,8201.71945952
2013-03-28,8252.92070109
2013-03-29,8252.92070109
2013-04-01,8177.03797933
2013-04-02,8095.06113988
2013-04-03,8131.50822327
2013-04-04,8037.61591376
2013-04-05,8116.81612731
2013-04-08,8129.49010944
2013-04-09,8322.93235967
2013-04-10,8378.73922461
2013-04-11,8324.38768529
2013-04-12,8254.14103012
2013-04-15,7962.32760134
2013-04-16,8031.91924563
2013-04-17,7882.62439219
2013-04-18,7859.18006826
2013-04-19,8001.26212579
2013-04-22,7985.40548234
2013-04-23,8096.32085005
2013-04-24,8078.5684825
2013-04-25,8141.00845849
2013-04-26,8051.29275621
2013-04-29,8141.98410609
2013-04-30,8275.78410707
2013-05-01,8263.31054199
2013-05-02,8192.70031105
2013-05-03,8234.91936756
2013-05-06,8213.39780311
2013-05-07,8340.63464354
2013-05-08,8341.59576637
2013-05-09,8306.53583596
2013-05-10,8190.28957862
2013-05-13,8093.3828114
2013-05-14,8151.48448737
2013-05-15,8085.4230096
2013-05-16,8062.94248462
2013-05-17,8085.76184233
2013-05-20,8137.69097635
2013-05-21,8140.59256684
2013-05-22,8114.60450536
2013-05-23,8009.80359571
2013-05-24,8022.52072912
2013-05-27,7984.51328357
2013-05-28,7970.44623835
2013-05-29,7781.60168068
2013-05-30,7743.29014463
2013-05-31,7647.36830124
2013-06-03,7635.16195996
2013-06-04,7667.15675629
2013-06-05,7474.76142217
2013-06-06,7509.50986197
2013-06-07,7421.36263125
2013-06-10,7320.62185433
2013-06-11,7166.82128917
2013-06-12,7097.24138955
2013-06-13,7228.2031655
2013-06-14,7147.82738833
2013-06-17,7150.42858858
2013-06-18,7080.85872187
2013-06-19,6954.47751222
2013-06-20,6623.77703182
2013-06-21,6540.88521731
2013-06-24,6406.08218378
2013-06-25,6553.73848412
2013-06-26,6663.54109056
2013-06-27,6796.79062069
2013-06-28,6829.83415355
2013-07-01,6826.20146039
2013-07-02,6598.71754754
2013-07-03,6536.74509319
2013-07-04,6624.04116797
2013-07-05,6470.30349244
2013-07-08,6454.29834289
2013-07-09,6448.99534269
2013-07-10,6446.40067215
2013-07-11,6622.90999379
2013-07-12,6581.25167624
2013-07-15,6712.05362925
2013-07-16,6762.23799366
2013-07-17,6851.83031306
2013-07-18,6909.81037852
2013-07-19,6817.95294806
2013-07-22,6915.05730748
2013-07-23,7021.36909406
2013-07-24,6947.80790339
2013-07-25,6964.82301209
2013-07-26,6955.97630323
2013-07-29,6869.04546677
2013-07-30,6775.12983139
2013-07-31,6740.50472364
2013-08-01,6876.69224338
2013-08-02,6864.09237261
2013-08-05,6822.40366627
2013-08-06,6731.79307906
2013-08-07,6748.9768495
2013-08-08,6941.18587801
2013-08-09,7055.69886679
2013-08-12,7057.28361875
2013-08-13,6994.3487735
2013-08-14,7007.76112267
2013-08-15,6944.86907125
2013-08-16,6936.07897402
2013-08-19,6797.83958579
2013-08-20,6725.56431906
2013-08-21,6643.16292311
2013-08-22,6668.20444611
2013-08-23,6863.76891852
2013-08-26,6772.19773323
2013-08-27,6564.81695204
2013-08-28,6625.64474738
2013-08-29,6607.57810371
2013-08-30,6626.97383098
2013-09-02,6734.98339612
2013-09-03,6644.2605445
2013-09-04,6758.13876817
2013-09-05,6883.4097784
2013-09-06,6993.74269223
2013-09-09,7201.43169382
2013-09-10,7317.01141321
2013-09-11,7227.51970107
2013-09-12,7186.88031228
2013-09-13,7218.56821463
2013-09-16,7282.76855938
2013-09-17,7331.4474448
2013-09-18,7448.49395131
2013-09-19,7557.98338722
2013-09-20,7454.24809438
2013-09-23,7545.10840358
2013-09-24,7497.65369604
2013-09-25,7431.64388757
2013-09-26,7402.52960643
2013-09-27,7334.2868019
2013-09-30,7269.44040978
2013-10-01,7414.13765006
2013-10-02,7416.93584532
2013-10-03,7342.9361601
2013-10-04,7404.63067733
2013-10-07,7373.78535126
2013-10-08,7329.18329563
2013-10-09,7303.73766531
2013-10-10,7448.03446179
2013-10-11,7506.80561503
2013-10-14,7581.80206155
2013-10-15,7594.66932877
2013-10-16,7672.05529439
2013-10-17,7688.27140047
2013-10-18,7689.60089142
2013-10-21,7713.79366836
2013-10-22,7776.44628549
2013-10-23,7648.21437941
2013-10-24,7571.5819072
2013-10-25,7627.11168108
2013-10-28,7762.7674498
2013-10-29,7767.3499106
2013-10-30,7760.21059339
2013-10-31,7708.79231213
2013-11-01,7600.62672598
2013-11-04,7714.38723926
2013-11-05,7522.20196163
2013-11-06,7512.99769038
2013-11-07,7389.16534302
2013-11-08,7193.4200677
2013-11-11,7251.23240158
2013-11-12,7155.83269317
2013-11-13,7209.87258842
2013-11-14,7340.73603719
2013-11-15,7406.31983691
2013-11-18,7600.46764733
2013-11-19,7508.13836622
2013-11-20,7476.65953297
2013-11-21,7334.20133723
2013-11-22,7389.57324972
2013-11-25,7305.71563495
2013-11-26,7150.99098883
2013-11-27,7206.42686156
2013-11-28,7192.87548578
2013-11-29,7259.72866118
2013-12-02,7030.08482899
2013-12-03,6945.57313072
2013-12-04,6903.05983433
2013-12-05,6984.65418752
2013-12-06,7028.6360427
2013-12-09,7099.47013191
2013-12-10,7111.52611161
2013-12-11,6931.38734495
2013-12-12,6901.48122401
2013-12-13,6926.30382106
2013-12-16,7001.48705228
2013-12-17,6946.12321952
2013-12-18,6953.09787554
2013-12-19,7011.63060784
2013-12-20,6925.9794899
2013-12-23,6966.67934503
2013-12-24,6997.75550079
2013-12-25,6997.75550079
2013-12-26,6995.96269117
2013-12-27,7031.1687213
2013-12-30,7043.7875212
2013-12-31,7037.33990855
2014-01-01,7037.33990855
2014-01-02,6871.60751952
2014-01-03,6883.42444628
2014-01-06,6879.60813178
2014-01-07,6838.59585356
2014-01-08,6802.85206998
2014-01-09,6636.09821116
2014-01-10,6772.98836469
2014-01-13,6782.90883946
2014-01-14,6787.47394449
2014-01-15,6832.13511606
2014-01-16,6734.39879039
2014-01-17,6706.82676675
2014-01-20,6693.3421878
2014-01-21,6612.70676353
2014-01-22,6696.92544674
2014-01-23,6524.217684
2014-01-24,6386.30639262
2014-01-27,6354.25554662
2014-01-28,6366.18504642
2014-01-29,6297.39167286
2014-01-30,6321.91979821
2014-01-31,6338.66836659
2014-02-03,6176.74646439
2014-02-04,6228.55141243
2014-02-05,6218.13966821
2014-02-06,6405.70923449
2014-02-07,6420.96411163
2014-02-10,6368.74336906
2014-02-11,6461.20652204
2014-02-12,6465.19722602
2014-02-13,6422.50157365
2014-02-14,6521.4644551
2014-02-17,6483.36447939
2014-02-18,6357.75813769
2014-02-19,6398.92943632
2014-02-20,6407.55318142
2014-02-21,6443.38522036
2014-02-24,6501.01144881
2014-02-25,6381.77229141
2014-02-26,6317.12236832
2014-02-27,6422.55653634
2014-02-28,6402.83036524
2014-03-03,6361.27928727
2014-03-04,6392.16801857
2014-03-05,6336.71750563
2014-03-06,6473.74515071
2014-03-07,6302.22374064
2014-03-10,6197.75090289
2014-03-11,6196.55635312
2014-03-12,6187.66691657
2014-03-13,6142.34365649
2014-03-14,6085.11329464
2014-03-17,6111.88570304
2014-03-18,6254.19428567
2014-03-19,6306.21727574
2014-03-20,6409.49622292
2014-03-21,6468.31729799
2014-03-24,6522.91649689
2014-03-25,6591.75314575
2014-03-26,6579.80775944
2014-03-27,6842.24488418
2014-03-28,6875.94423632
2014-03-31,6969.40295902
2014-04-01,6959.74235911
2014-04-02,7104.09127438
2014-04-03,7040.21270103
2014-04-04,7103.3834953
2014-04-07,7254.5416392
2014-04-08,7288.05424472
2014-04-09,7204.1164171
2014-04-10,7214.49321052
2014-04-11,7260.02760473
2014-04-14,7238.08651864
2014-04-15,7043.72655609
2014-04-16,7114.54285863
2014-04-17,7199.78004608
2014-04-18,7199.78004608
2014-04-21,7211.9101278
2014-04-22,7154.1500923
2014-04-23,7116.62989378
2014-04-24,7193.68857058
2014-04-25,7113.649511
2014-04-28,7103.87424498
2014-04-29,7208.76104072
2014-04-30,7179.46640775
2014-05-01,7184.40699277
2014-05-02,7362.3281544
2014-05-05,7363.5035309496525
2014-05-06,7387.104109649616
2014-05-07,7459.832372479224
2014-05-08,7422.1031960101
2014-05-09,7350.515184766999
2014-05-12,7487.864162364245
2014-05-13,7504.371300626047
2014-05-14,7552.507083181105
2014-05-15,7451.587288647063
2014-05-16,7488.708151710163
2014-05-19,7421.8626982495525
2014-05-20,7292.493295129034
2014-05-21,7287.584134127907
2014-05-22,7356.908548294127
2014-05-23,7329.77741043071
2014-05-26,7354.306386323244
2014-05-27,7242.078846861029
2014-05-28,7277.360062034075
2014-05-29,7301.196406432137
2014-05-30,7109.477412796491
2014-06-02,7095.099972004034
2014-06-03,7149.743024839627
2014-06-04,7077.360505956815
2014-06-05,7091.3676885970835
2014-06-06,7349.008590924704
2014-06-09,7472.982583953169
2014-06-10,7510.4217754487345
2014-06-11,7549.719821525832
2014-06-12,7549.648039540584
2014-06-13,7501.457678530449
2014-06-16,7482.148012200433
2014-06-17,7375.806325433422
2014-06-18,7484.728159008083
2014-06-19,7568.660030567416
2014-06-20,7485.514813671324
2014-06-23,7493.206100553554
2014-06-24,7470.44116815147
2014-06-25,7414.445853600143
2014-06-26,7413.259665531714
2014-06-27,7410.37224126504
2014-06-30,7410.078891343171
2014-07-01,7413.531656640653
2014-07-02,7403.773821138276
2014-07-03,7465.169649121658
2014-07-04,7505.516692587237
2014-07-07,7458.024866549144
2014-07-08,7462.531593622116
2014-07-09,7496.430860708685
2014-07-10,7566.529026625048
2014-07-11,7596.576945018513
2014-07-14,7730.325111467008
2014-07-15,7735.204999537494
2014-07-16,7747.692927679373
2014-07-17,7692.142241539123
2014-07-18,7829.42758973254
2014-07-21,7902.985119319396
2014-07-22,7974.809326096523
2014-07-23,7901.196540850951
2014-07-24,7955.516063923707
2014-07-25,7935.46245537623
2014-07-28,7907.851527840221
2014-07-29,7842.574350502008
2014-07-30,7759.140748374281
2014-07-31,7588.717236080594
2014-08-01,7622.0078591249785
2014-08-04,7696.98254691126
2014-08-05,7630.592480613172
2014-08-06,7663.1212255269975
2014-08-07,7615.899989934695
2014-08-08,7504.367625889653
2014-08-11,7685.176470621152
2014-08-12,7664.906635805184
2014-08-13,7589.00328606691
2014-08-14,7598.095064720997
2014-08-15,7716.161841662311
2014-08-18,7804.202307474373
2014-08-19,7898.150083319894
2014-08-20,7967.917740200728
2014-08-21,7986.47403300765
2014-08-22,7848.499070246098
2014-08-25,7989.676222365257
2014-08-26,8004.5105754193355
2014-08-27,8170.864072344442
2014-08-28,8126.785852495687
2014-08-29,8278.976598683787
2014-09-01,8297.085688847572
2014-09-02,8354.141894025726
2014-09-03,8411.576473526618
2014-09-04,8271.659980624067
2014-09-05,8236.48450926686
2014-09-08,8076.199791285748
2014-09-09,7922.048630211247
2014-09-10,7809.165918425403
2014-09-11,7829.464249187872
2014-09-12,7599.643668646818
2014-09-15,7661.728096170651
2014-09-16,7793.507921141723
2014-09-17,7820.731062059599
2014-09-18,7691.252520456872
2014-09-19,7606.280834833631
2014-09-22,7429.228450788564
2014-09-23,7338.036943567827
2014-09-24,7350.503857459985
2014-09-25,7248.3449426608695
2014-09-26,7314.214323669435
2014-09-29,6995.434180968156
2014-09-30,6948.80578249824
2014-10-01,6783.758839611919
2014-10-02,6801.470160874753
2014-10-03,6858.848428342728
2014-10-06,7280.959313298462
2014-10-07,7349.436654832517
2014-10-08,7265.637561909904
2014-10-09,7343.730819402182
2014-10-10,7071.730420566724
2014-10-13,7383.862740358066
2014-10-14,7382.562506203503
2014-10-15,7100.976773608021
2014-10-16,6852.908655027528
2014-10-17,7015.2290816818295
2014-10-20,6843.358091400346
2014-10-21,6707.611826060095
2014-10-22,6664.133959971478
2014-10-23,6479.0153414023025
2014-10-24,6668.632604231688
2014-10-27,6323.6663181488075
2014-10-28,6597.993787485734
2014-10-29,6542.755225767723
2014-10-30,6699.470115791736
2014-10-31,6802.5777953109055
2014-11-03,6666.280055997145
2014-11-04,6643.2012462451785
2014-11-05,6583.338616453188
2014-11-06,6426.695072310996
2014-11-07,6462.174871476214
2014-11-10,6437.090677378542
2014-11-11,6364.64882736643
2014-11-12,6407.080872653471
2014-11-13,6268.097238562886
2014-11-14,6196.666001512945
2014-11-17,6146.983370572785
2014-11-18,6187.42524462844
2014-11-19,6313.685222941803
2014-11-20,6336.587099773084
2014-11-21,6693.087288726718
2014-11-24,6605.851577613885
2014-11-25,6626.57260787544
2014-11-26,6609.485893225444
2014-11-27,6557.202979951751
2014-11-28,6366.580026793462
2014-12-01,6149.956838166119
2014-12-02,6054.757348941855
2014-12-03,6164.679573572093
2014-12-04,6014.009102461714
2014-12-05,6019.058762813907
2014-12-08,5849.861845247345
2014-12-09,5805.776784346906
2014-12-10,5636.402409943317
2014-12-11,5559.280971026869
2014-12-12,5371.222131765096
2014-12-15,5180.917655105621
