Date,ACWI SMALL CAP MINIMUM VOLATILITY (USD)
2004-06-02,1028.7073769451872
2004-06-03,1020.9505880867314
2004-06-04,1024.552551763553
2004-06-07,1032.3659320531356
2004-06-08,1035.0032135633385
2004-06-09,1044.655969033117
2004-06-10,1047.2169338448994
2004-06-11,1050.5682607853157
2004-06-14,1037.2705873194382
2004-06-15,1045.0292813186422
2004-06-16,1055.3807327243949
2004-06-17,1056.132908743725
2004-06-18,1051.3671265053033
2004-06-21,1057.687212975103
2004-06-22,1057.0985572103139
2004-06-23,1061.8761217501403
2004-06-24,1059.5617771563875
2004-06-25,1062.8999069501451
2004-06-28,1060.0784594326688
2004-06-29,1062.5996543788472
2004-06-30,1064.8396289099753
2004-07-01,1066.172375554233
2004-07-02,1057.9634034398375
2004-07-05,1056.6752786499505
2004-07-06,1054.0212477856667
2004-07-07,1052.232463175303
2004-07-08,1043.9839275840447
2004-07-09,1047.3445261414029
2004-07-12,1049.5431993368188
2004-07-13,1052.555890737699
2004-07-14,1045.4087481162403
2004-07-15,1046.8434212950078
2004-07-16,1043.909376625018
2004-07-19,1047.5864280930596
2004-07-20,1051.0743638073832
2004-07-21,1052.1123227473292
2004-07-22,1042.4427432213856
2004-07-23,1046.8610445515158
2004-07-26,1037.5794570794303
2004-07-27,1043.4437672691324
2004-07-28,1045.6092652206914
2004-07-29,1046.7270968293576
2004-07-30,1055.6763064974823
2004-08-02,1062.136583582171
2004-08-03,1058.5849766121505
2004-08-04,1055.7250267085512
2004-08-05,1048.4723916688054
2004-08-06,1029.479904087832
2004-08-09,1026.266453542494
2004-08-10,1028.1784292673126
2004-08-11,1035.947251924657
2004-08-12,1029.574445431472
2004-08-13,1019.9179950634133
2004-08-16,1025.2504498331766
2004-08-17,1027.8090584722227
2004-08-18,1037.929616363899
2004-08-19,1034.0230067504033
2004-08-20,1045.7669618214106
2004-08-23,1052.3390125801818
2004-08-24,1059.3672144661714
2004-08-25,1064.2842485357103
2004-08-26,1066.1967759356364
2004-08-27,1075.4585963421534
2004-08-30,1072.9235038637696
2004-08-31,1069.3845634018078
2004-09-01,1074.1892974228624
2004-09-02,1080.2902416928755
2004-09-03,1083.4899797881465
2004-09-06,1084.6858720259672
2004-09-07,1089.3788668436814
2004-09-08,1085.1075119160391
2004-09-09,1078.9599294302666
2004-09-10,1072.4863134099999
2004-09-13,1076.5345944450792
2004-09-14,1073.6757528062624
2004-09-15,1079.6852712389784
2004-09-16,1087.3845203261008
2004-09-17,1083.5044199626611
2004-09-20,1082.331983192795
2004-09-21,1078.8052637009375
2004-09-22,1074.693802623784
2004-09-23,1071.3715562153352
2004-09-24,1074.110601932813
2004-09-27,1068.0148230802192
2004-09-28,1070.962334091503
2004-09-29,1074.8159896925347
2004-09-30,1072.3511902101573
2004-10-01,1081.741827867261
2004-10-04,1094.745891973295
2004-10-05,1092.1123995815522
2004-10-06,1096.3716290981863
2004-10-07,1091.5659658686602
2004-10-08,1084.0717134279316
2004-10-11,1087.1871886220695
2004-10-12,1090.7328840767764
2004-10-13,1087.8423116101812
2004-10-14,1077.5984112519134
2004-10-15,1075.4316894875526
2004-10-18,1073.002551661497
2004-10-19,1073.786827833554
2004-10-20,1068.5046725337475
2004-10-21,1074.4530220512504
2004-10-22,1068.796004685928
2004-10-25,1059.641547620175
2004-10-26,1064.3740532828183
2004-10-27,1073.6510955392919
2004-10-28,1078.745446248518
2004-10-29,1079.831495345411
2004-11-01,1081.0938201830106
2004-11-02,1084.316485379135
2004-11-03,1089.3754855008738
2004-11-04,1092.3831055963592
2004-11-05,1091.0132256264428
2004-11-08,1085.9241924728583
2004-11-09,1090.2043912955062
2004-11-10,1090.1903634860373
2004-11-11,1096.1428907897437
2004-11-12,1103.9388085318992
2004-11-15,1106.3592437710965
2004-11-16,1100.0240318561735
2004-11-17,1098.9872098748147
2004-11-18,1099.2839200996332
2004-11-19,1093.3208441032752
2004-11-22,1095.946647504911
2004-11-23,1098.2224966052595
2004-11-24,1102.2526950307863
2004-11-25,1099.6276220943903
2004-11-26,1098.068006947199
2004-11-29,1098.4198624020578
2004-11-30,1097.830603152673
2004-12-01,1101.4905485153529
2004-12-02,1103.950487455194
2004-12-03,1100.6213961658061
2004-12-06,1095.771564014453
2004-12-07,1089.3384367180245
