Date,WORLD ex UK IMI VALUE
2000-12-06,770.9076530219547
2000-12-07,765.9068962471819
2000-12-08,774.1117284669367
2000-12-11,787.743445094956
2000-12-12,787.2598523630829
2000-12-13,786.7655798456884
2000-12-14,768.7144023310761
2000-12-15,753.6058254088274
2000-12-18,762.8193881060184
2000-12-19,763.8591097958174
2000-12-20,741.7241695657215
2000-12-21,738.4379219026737
2000-12-22,739.8612129002084
2000-12-25,742.6862873766087
2000-12-26,744.9108034593573
2000-12-27,751.1806019747304
2000-12-28,759.6280182601716
2000-12-29,750.1622983662285
2001-01-01,750.1674315555431
2001-01-02,737.3473766919979
2001-01-03,747.028871012765
2001-01-04,743.9772597698637
2001-01-05,732.7885045861475
2001-01-08,733.6085337315395
2001-01-09,736.1572317574861
2001-01-10,737.7131144399436
2001-01-11,730.7681360648066
2001-01-12,729.9124623427166
2001-01-15,733.9972879764052
2001-01-16,739.8058401981367
2001-01-17,747.1087488527828
2001-01-18,739.8084220471129
2001-01-19,742.2954433968705
2001-01-22,744.9362834803051
2001-01-23,746.5747706402309
2001-01-24,757.2891118762924
2001-01-25,762.6097737607112
2001-01-26,759.7682259749918
2001-01-29,766.6387226293416
2001-01-30,767.7364581945908
2001-01-31,765.4586899666169
2001-02-01,761.5986966411804
2001-02-02,760.5728263054307
2001-02-05,757.7119913480606
2001-02-06,762.9448835195734
2001-02-07,758.9617824456814
2001-02-08,767.2897692511035
2001-02-09,760.8844755305298
2001-02-12,762.4221065202896
2001-02-13,766.0478660957941
2001-02-14,763.5906232643015
2001-02-15,775.6528916698992
2001-02-16,763.7383009589348
2001-02-19,759.7158986606395
2001-02-20,763.1207963502289
2001-02-21,750.4462324685694
2001-02-22,751.925823769244
2001-02-23,748.3473959274037
2001-02-26,757.9764950803682
2001-02-27,752.5008623167442
2001-02-28,745.7884268145334
2001-03-01,735.4311082427373
2001-03-02,731.9190887482217
2001-03-05,737.9480578939983
2001-03-06,741.7825790599943
2001-03-07,747.4537387810358
2001-03-08,747.9271101426069
2001-03-09,741.327775602127
2001-03-12,723.4387433270197
2001-03-13,728.9789090025407
2001-03-14,716.0153830472216
2001-03-15,725.6207414351586
2001-03-16,721.0337346521136
2001-03-19,726.6476971812797
2001-03-20,716.4317792597496
2001-03-21,712.8954891017979
2001-03-22,705.9017848950907
2001-03-23,711.9169215979574
2001-03-26,725.0155728585929
2001-03-27,734.7317887019609
2001-03-28,734.23719877854
2001-03-29,735.8282245265137
2001-03-30,739.9748877680372
2001-04-02,735.4756177448095
2001-04-03,719.6078941460718
2001-04-04,710.840884655651
2001-04-05,731.6292340943742
2001-04-06,720.9932451194785
2001-04-09,723.1208949210726
2001-04-10,741.6062255206637
2001-04-11,743.6005637953358
2001-04-12,743.9225447313436
2001-04-13,743.491481307986
2001-04-16,749.5030819065539
2001-04-17,754.6049634782805
2001-04-18,776.915801075019
2001-04-19,768.0810454067721
2001-04-20,753.6991873621357
2001-04-23,753.1241618522748
2001-04-24,753.8813616202114
2001-04-25,758.9427769572803
2001-04-26,761.5748901310824
2001-04-27,773.8913160493539
2001-04-30,776.9812445501423
2001-05-01,782.4042471316391
2001-05-02,780.7217824644985
2001-05-03,774.6859433025783
2001-05-04,778.6104975108083
2001-05-07,781.7041874066646
2001-05-08,781.0659417620104
2001-05-09,780.4200693212342
2001-05-10,783.9268248624566
2001-05-11,786.302747338903
2001-05-14,787.8198330563696
2001-05-15,787.1460694284386
2001-05-16,793.11404711833
2001-05-17,800.0552664252381
2001-05-18,804.6916121171452
2001-05-21,812.2088675972925
2001-05-22,818.3664894253014
2001-05-23,818.5959828410744
2001-05-24,822.3568673016814
2001-05-25,817.3114215664236
2001-05-28,814.2131601966437
2001-05-29,818.814277760146
2001-05-30,808.3900632601313
2001-05-31,820.0794898780397
2001-06-01,821.6028691825584
2001-06-04,823.5781039269838
2001-06-05,827.3313541211489
2001-06-06,822.6075220667205
2001-06-07,819.9966904858088
2001-06-08,818.5026106114266
2001-06-11,819.4675676162
2001-06-12,809.0674166380797
2001-06-13,805.830164540345
2001-06-14,790.6663468499606
2001-06-15,784.6759217907537
2001-06-18,781.124882533385
2001-06-19,784.9650790514924
2001-06-20,790.2442501331136
2001-06-21,796.0565583904523
2001-06-22,794.723752011978
2001-06-25,786.4523266223875
2001-06-26,785.0727192919288
2001-06-27,783.994216582619
2001-06-28,797.5179421370735
2001-06-29,806.00006350813
2001-07-02,809.4622710163919
2001-07-03,808.0946617866276
2001-07-04,807.596694275147
2001-07-05,810.7601393855097
2001-07-06,792.0196670924951
2001-07-09,789.4113539710991
2001-07-10,780.7052229407501
2001-07-11,774.6217242305605
2001-07-12,790.3697784452639
2001-07-13,792.968068592678
2001-07-16,786.55941882195
2001-07-17,791.6973627083887
2001-07-18,773.7755834356215
2001-07-19,777.5456590576118
2001-07-20,772.669805677671
2001-07-23,768.0493335973462
2001-07-24,755.1321576517973
2001-07-25,757.6791096512852
2001-07-26,764.5146295640408
2001-07-27,769.3921431601627
2001-07-30,767.6809423563681
2001-07-31,772.871199200172
2001-08-01,773.4442601346508
2001-08-02,774.7483498027303
2001-08-03,768.2937501928449
2001-08-06,768.3569279256941
2001-08-07,773.4019339072288
2001-08-08,766.4924664510033
2001-08-09,753.5764631019504
2001-08-10,752.1023010056759
2001-08-13,749.8102843211296
2001-08-14,755.33241676419
2001-08-15,746.081961052942
2001-08-16,743.2937421516503
2001-08-17,733.5778845236321
2001-08-20,737.4530268371655
2001-08-21,736.7814768892765
2001-08-22,734.7910758821104
2001-08-23,738.7616401657959
2001-08-24,744.7731693290644
2001-08-27,745.3992522578643
2001-08-28,738.6909025708895
2001-08-29,733.6495937898292
2001-08-30,726.3449790740495
2001-08-31,727.2482068615349
2001-09-03,724.213969739196
2001-09-04,739.726050608742
2001-09-05,736.2826828157354
2001-09-06,724.5763044477213
2001-09-07,706.7559458016477
2001-09-10,705.3180789813562
2001-09-11,693.5922548802342
2001-09-12,686.9319879162783
2001-09-13,687.5906588838689
2001-09-14,676.852442175003
2001-09-17,656.0521019493544
2001-09-18,652.6921795770733
2001-09-19,641.7163092203984
2001-09-20,624.6444789911004
2001-09-21,616.0882487609746
2001-09-24,633.0915313072586
2001-09-25,634.8250629613236
2001-09-26,635.514000462107
2001-09-27,642.2982086673676
2001-09-28,662.7467212834067
2001-10-01,657.7322136268198
2001-10-02,664.7639773047466
2001-10-03,666.1507515303888
2001-10-04,674.861560237424
2001-10-05,668.6909868435307
2001-10-08,665.1959326763912
2001-10-09,663.1607490187404
2001-10-10,676.4999584429797
2001-10-11,688.8971417754606
2001-10-12,683.2955714348503
2001-10-15,679.1467481994804
2001-10-16,683.5957448282963
2001-10-17,682.0595447154926
2001-10-18,676.723492850206
2001-10-19,678.9190805014822
2001-10-22,688.4886493769396
2001-10-23,692.3025508565181
2001-10-24,690.0998923791748
2001-10-25,690.6015399441453
2001-10-26,697.3193799028013
2001-10-29,679.9044524621203
2001-10-30,667.0510598121903
2001-10-31,672.2716293528575
2001-11-01,676.4848892983072
2001-11-02,678.0383111193202
2001-11-05,689.761878848472
2001-11-06,694.7824714236704
2001-11-07,691.7272400557497
2001-11-08,700.7448982236542
2001-11-09,698.5770932995385
2001-11-12,693.7434863095424
2001-11-13,710.1491071094755
2001-11-14,710.429666469533
2001-11-15,713.3272764441281
2001-11-16,711.4610273308626
2001-11-19,722.5265934018648
2001-11-20,717.7728990250818
2001-11-21,719.2457714077802
2001-11-22,717.8315040083621
2001-11-23,724.4421340228224
2001-11-26,725.136457584278
2001-11-27,718.6597123460009
2001-11-28,705.8991468961461
2001-11-29,709.3759019836594
2001-11-30,704.3708993974309
2001-12-03,702.0758748420193
2001-12-04,707.3799853912867
2001-12-05,722.2515054690984
2001-12-06,720.328137586518
2001-12-07,716.6206414799813
2001-12-10,708.6723847937639
2001-12-11,705.8841308999929
2001-12-12,701.7129501482567
2001-12-13,691.5765789578347
2001-12-14,686.7815874052937
2001-12-17,690.2343430092415
2001-12-18,695.8077182333668
2001-12-19,700.6851368968299
2001-12-20,700.355990043171
2001-12-21,709.333425305975
2001-12-24,715.6206440750858
2001-12-25,715.5499637302831
2001-12-26,716.223963777135
2001-12-27,717.6850831843566
2001-12-28,725.4577769864648
2001-12-31,717.062143127153
2002-01-01,717.0593455353492
2002-01-02,707.6108258229175
2002-01-03,715.6174445474509
2002-01-04,725.4731459045407
2002-01-07,724.2318692216512
2002-01-08,719.5824618101445
2002-01-09,718.4489809804043
2002-01-10,713.2632218214054
2002-01-11,711.469287822607
2002-01-14,703.3237788684007
2002-01-15,708.5257104079313
2002-01-16,706.2983572175295
2002-01-17,712.9416510896959
2002-01-18,709.8725930302439
2002-01-21,709.7070375988882
2002-01-22,706.5935660081585
2002-01-23,709.2965577476922
2002-01-24,716.4147790247928
2002-01-25,726.8767503195761
2002-01-28,731.7528386961555
2002-01-29,717.2622891729618
2002-01-30,718.2393804466593
2002-01-31,727.4634843684271
2002-02-01,724.1915710315533
2002-02-04,709.0679122327527
2002-02-05,701.1003339618651
2002-02-06,695.4332280031242
2002-02-07,696.9917333360221
2002-02-08,702.0608813073294
2002-02-11,705.7251924849878
2002-02-12,706.896683523845
2002-02-13,714.8482374346542
2002-02-14,718.2127966657226
2002-02-15,712.2908806987571
2002-02-18,713.7408149445166
2002-02-19,698.9276137588747
2002-02-20,705.0859096102773
2002-02-21,705.4488458237652
2002-02-22,704.6820412808071
2002-02-25,716.4522136086997
2002-02-26,719.6322355514413
2002-02-27,728.684339568915
2002-02-28,730.1495774399342
2002-03-01,740.6222839894377
2002-03-04,754.6463006148675
2002-03-05,750.9394570898484
2002-03-06,755.5967149100837
2002-03-07,755.0614162985619
2002-03-08,759.4610173506516
2002-03-11,762.5746552652531
2002-03-12,761.5900859895896
2002-03-13,754.6643830946776
2002-03-14,751.4432979914384
2002-03-15,757.3229477964182
2002-03-18,757.8862569449229
2002-03-19,761.8226536445632
2002-03-20,754.2026389978274
2002-03-21,755.3143113786377
2002-03-22,754.2686486458928
2002-03-25,749.0142464652715
2002-03-26,752.3339540261892
2002-03-27,759.9367568336023
2002-03-28,762.5487520089929
2002-03-29,760.6602005139854
2002-04-01,753.3530969195386
2002-04-02,751.4940037807334
2002-04-03,749.1220666545428
2002-04-04,747.5905085376642
2002-04-05,750.3748324477349
2002-04-08,752.8481552480117
2002-04-09,750.3542175448097
2002-04-10,756.2819761286244
2002-04-11,742.3389259904085
2002-04-12,746.9455301647258
2002-04-15,744.8916928357846
2002-04-16,756.3461715763433
2002-04-17,754.2390396224682
2002-04-18,752.203766873982
2002-04-19,754.5222973680842
2002-04-22,748.5892836644247
2002-04-23,746.8684492897369
2002-04-24,741.5675471870455
2002-04-25,735.4862221290767
2002-04-26,730.7918973808552
2002-04-29,724.0125558730472
2002-04-30,730.1463914650717
2002-05-01,732.1334313767554
2002-05-02,735.678931109216
2002-05-03,727.0027846240525
2002-05-06,716.3982535348187
2002-05-07,715.2384456076785
2002-05-08,730.3108508383339
2002-05-09,726.4810181237721
2002-05-10,717.5029775482161
2002-05-13,725.7037226379467
2002-05-14,739.5065938994711
2002-05-15,736.6677735789157
2002-05-16,737.4630896889634
2002-05-17,732.9797964198493
2002-05-20,728.4713402595801
2002-05-21,728.8032829795997
2002-05-22,725.247979389468
2002-05-23,733.2725616071235
2002-05-24,728.749224274285
2002-05-27,730.6196348394851
2002-05-28,721.801709944652
2002-05-29,717.2115047492684
2002-05-30,710.7743775796636
2002-05-31,714.9661127309893
2002-06-03,701.2245520466316
2002-06-04,691.9976652919113
2002-06-05,697.2087242312313
2002-06-06,683.3132651800678
2002-06-07,682.8849469710407
2002-06-10,683.6015785417235
2002-06-11,678.4861375478056
2002-06-12,676.111075019804
2002-06-13,670.0487204875068
2002-06-14,663.4897345693496
2002-06-17,679.3854681493971
2002-06-18,678.9598107941293
2002-06-19,664.699720258206
2002-06-20,653.1716484875346
2002-06-21,645.4023503643701
2002-06-24,637.0048684518706
2002-06-25,637.6719116710262
2002-06-26,620.4312982210316
2002-06-27,631.7534625856015
2002-06-28,638.6849278050669
2002-07-01,631.5954767701128
2002-07-02,620.6777198179122
2002-07-03,620.6326471151926
2002-07-04,622.6523280512904
2002-07-05,643.3086284280704
2002-07-08,633.0658874977984
2002-07-09,621.2375247714983
2002-07-10,607.0869392183297
2002-07-11,601.5113541700773
2002-07-12,598.3410348425357
2002-07-15,581.6242264736319
2002-07-16,571.9154737857624
2002-07-17,576.5719380640778
2002-07-18,568.6753321365147
2002-07-19,548.0637293632351
2002-07-22,533.1841791981684
2002-07-23,525.4215820738804
2002-07-24,540.1191720753072
2002-07-25,540.5121585346681
2002-07-26,550.092270189881
2002-07-29,580.4312275521585
2002-07-30,579.4448481287196
2002-07-31,587.4769416279274
2002-08-01,572.9886479857173
2002-08-02,561.5612748589361
