Date,PACIFIC IMI VALUE
2000-06-23,779.3393533821375
2000-06-26,769.5158233552619
2000-06-27,776.1796522350926
2000-06-28,778.5932703888858
2000-06-29,782.2721497013367
2000-06-30,776.4673263655579
2000-07-03,785.765064483233
2000-07-04,787.0733262448597
2000-07-05,772.3867313690679
2000-07-06,768.8094124692982
2000-07-07,773.0905329884796
2000-07-10,783.1796031328913
2000-07-11,785.9215945739732
2000-07-12,782.3282781910411
2000-07-13,777.018824882417
2000-07-14,775.0118410603084
2000-07-17,772.5919583921218
2000-07-18,761.1850639451065
2000-07-19,765.8652894061692
2000-07-20,765.5906250157622
2000-07-21,750.48072254022
2000-07-24,745.6464959249207
2000-07-25,739.035896747476
2000-07-26,737.5152556949132
2000-07-27,731.3168422906717
2000-07-28,733.1084716612754
2000-07-31,732.7729829168361
2000-08-01,742.0029038008445
2000-08-02,756.1060379725117
2000-08-03,764.8288394880516
2000-08-04,760.9441365995457
2000-08-07,769.0471874542291
2000-08-08,770.5132332382184
2000-08-09,780.3051501679797
2000-08-10,767.6228324588816
2000-08-11,778.87746480721
2000-08-14,774.8051992600263
2000-08-15,771.4980709119278
2000-08-16,774.6582071715944
2000-08-17,765.6877172619078
2000-08-18,775.2390305030042
2000-08-21,774.9716369003442
2000-08-22,791.2681940604806
2000-08-23,803.017411110375
2000-08-24,800.0672696964867
2000-08-25,801.4065586963687
2000-08-28,806.7905558723972
2000-08-29,808.6764494999342
2000-08-30,800.9170856313001
2000-08-31,800.0084542411831
2000-09-01,794.3377674551983
2000-09-04,793.441496389769
2000-09-05,798.858484087121
2000-09-06,799.9567839255332
2000-09-07,811.0059510558921
2000-09-08,815.2025399483969
2000-09-11,807.1192025287004
2000-09-12,798.0644014534811
2000-09-13,797.1665510773003
2000-09-14,796.8515488824427
2000-09-15,793.7552540228226
2000-09-18,802.3524384757616
2000-09-19,807.2239957687906
2000-09-20,824.9605764124243
2000-09-21,816.8065372257328
2000-09-22,770.1791216797362
2000-09-25,786.015978156718
2000-09-26,780.7115954807397
2000-09-27,770.3824772417076
2000-09-28,771.391714524436
2000-09-29,783.0006477938794
2000-10-02,787.8015203207913
2000-10-03,799.2884654274607
2000-10-04,801.7351378006372
2000-10-05,802.4366058659402
2000-10-06,803.6387287889434
2000-10-09,800.9893649646026
2000-10-10,801.3262771111645
2000-10-11,791.4233625941804
2000-10-12,799.2044068608475
2000-10-13,795.2357788024085
2000-10-16,805.0070120624872
2000-10-17,797.3667939132143
2000-10-18,792.1172828635594
2000-10-19,798.0665745118198
2000-10-20,808.2984830172779
2000-10-23,809.4664750427114
2000-10-24,809.9718786186997
2000-10-25,814.4790845861089
2000-10-26,814.0011438304183
2000-10-27,799.4714568066963
2000-10-30,791.9668140349519
2000-10-31,790.6928295289813
2000-11-01,797.4742886685799
2000-11-02,798.8231709760578
2000-11-03,803.0188548018763
2000-11-06,814.4271611358146
2000-11-07,814.0542092956973
2000-11-08,817.1950470615172
2000-11-09,805.3602842620398
2000-11-10,796.9510663563705
2000-11-13,793.128923097763
2000-11-14,790.4155711508193
2000-11-15,787.6300624126601
2000-11-16,780.8229516472743
2000-11-17,783.6715005632958
2000-11-20,780.3077706926329
2000-11-21,774.0166651248094
2000-11-22,775.9247068648516
2000-11-23,777.3223222980944
2000-11-24,774.2591843524556
2000-11-27,774.0519147081218
2000-11-28,767.5658035322796
2000-11-29,755.394311055769
2000-11-30,753.2376083185156
2000-12-01,761.1932857729482
2000-12-04,749.0842911980977
2000-12-05,745.1795120373164
2000-12-06,750.2368491557188
2000-12-07,740.0024291154526
2000-12-08,739.7822798734228
2000-12-11,762.2090565589912
2000-12-12,761.5099375683958
2000-12-13,760.097777085929
2000-12-14,745.3487740511398
2000-12-15,728.4719621420165
2000-12-18,729.2504912771152
2000-12-19,723.0942646589768
2000-12-20,706.7344221098127
2000-12-21,695.0765523168812
2000-12-22,686.1116520183311
2000-12-25,701.7350116050841
2000-12-26,692.776490557808
2000-12-27,690.1861629348277
2000-12-28,691.5627049335241
2000-12-29,684.3315400637422
2001-01-01,684.3546850672819
2001-01-02,677.0012297241335
2001-01-03,677.6216772987352
2001-01-04,672.8310696300135
2001-01-05,672.4111818209545
2001-01-08,672.441819535456
2001-01-09,669.0073401944977
2001-01-10,663.2431796969493
2001-01-11,639.6511849955376
2001-01-12,640.5167045339392
2001-01-15,641.8194910772316
2001-01-16,652.693088304188
2001-01-17,662.4427242086568
2001-01-18,659.2981354795944
2001-01-19,669.6854115435981
2001-01-22,672.8376769990741
2001-01-23,668.4580534508726
2001-01-24,674.0739510105017
2001-01-25,681.4401991537302
2001-01-26,677.8226975727493
2001-01-29,684.6899526945689
2001-01-30,681.8694414895914
2001-01-31,682.2210101944986
2001-02-01,681.7307803160745
2001-02-02,680.9116600636205
2001-02-05,669.564744451742
2001-02-06,673.2222743168883
2001-02-07,669.3756039031831
2001-02-08,673.7588314715589
2001-02-09,669.3237138415202
2001-02-12,665.969947280582
2001-02-13,672.8797063456032
2001-02-14,679.894929241046
2001-02-15,695.6222994591823
2001-02-16,683.2323114539262
2001-02-19,673.1837228686361
2001-02-20,687.9896909693895
2001-02-21,678.7033738261657
2001-02-22,685.0732231749337
2001-02-23,691.5679166509724
2001-02-26,695.1935103673277
2001-02-27,688.5268041438213
2001-02-28,679.020685602499
2001-03-01,665.6361622823083
2001-03-02,645.5504982337492
2001-03-05,650.3226106908658
2001-03-06,657.8609847636801
2001-03-07,658.622015179135
2001-03-08,657.9101110349224
2001-03-09,658.1049088945208
2001-03-12,643.0626580316119
2001-03-13,637.6948938940833
2001-03-14,632.2538328864795
2001-03-15,641.5428656045989
2001-03-16,644.5253967843302
2001-03-19,650.9413737835915
2001-03-20,645.1084574008408
2001-03-21,675.0086506541716
2001-03-22,669.2063132556799
2001-03-23,675.2640525328893
2001-03-26,694.0223940051154
2001-03-27,689.0173256294298
2001-03-28,703.5940464486486
2001-03-29,685.3350390609195
2001-03-30,672.9338355928196
2001-04-02,664.3883992534696
2001-04-03,677.2015749462247
2001-04-04,671.7056242796577
2001-04-05,684.8917719653184
2001-04-06,682.9068198195896
2001-04-09,663.2960126511471
2001-04-10,667.8602966582379
2001-04-11,681.7886767059581
2001-04-12,684.0736216091337
2001-04-13,681.6660547541354
2001-04-16,683.7838156431809
2001-04-17,685.7860150223895
2001-04-18,709.5216111540308
2001-04-19,705.8089687517836
2001-04-20,693.8727824646064
2001-04-23,699.08541141397
2001-04-24,701.6992380817652
2001-04-25,705.2309271094597
2001-04-26,710.7814500585979
2001-04-27,714.5412977433076
2001-04-30,721.5907002412624
2001-05-01,742.8495074301825
2001-05-02,745.9914355660821
2001-05-03,749.4727396093841
2001-05-04,747.0000336549266
2001-05-07,752.0429122578563
2001-05-08,742.9452232384463
2001-05-09,736.3580369426129
2001-05-10,732.9447431035906
2001-05-11,740.7315867928253
2001-05-14,730.4736417120101
2001-05-15,729.6019038478414
2001-05-16,718.4499452773294
2001-05-17,733.4811876398742
2001-05-18,732.3412116713856
2001-05-21,744.552136331438
2001-05-22,750.6747072733596
2001-05-23,766.1393269575638
2001-05-24,768.0255389061058
2001-05-25,763.4284991999876
2001-05-28,756.2371312917512
2001-05-29,767.5728646176683
2001-05-30,752.8666866439087
2001-05-31,761.9049388474039
2001-06-01,762.0907883424319
2001-06-04,760.6962070443171
2001-06-05,756.218212480953
2001-06-06,757.5341516839311
2001-06-07,759.5747307430087
2001-06-08,760.4697203728774
2001-06-11,758.9073657474349
2001-06-12,738.1878377544667
2001-06-13,738.2513425030536
2001-06-14,732.1847566325066
2001-06-15,724.7450270969744
2001-06-18,721.1512859821646
2001-06-19,723.3083654575562
2001-06-20,726.5565130824906
2001-06-21,734.7362093072569
2001-06-22,739.9639151537391
2001-06-25,733.9330204823708
2001-06-26,736.8266163987939
2001-06-27,733.559072940681
2001-06-28,737.0115629684834
2001-06-29,748.3403027287619
2001-07-02,744.2105175887339
2001-07-03,746.0967263276004
2001-07-04,742.4600215020687
2001-07-05,742.9934953122263
2001-07-06,723.5618995545785
2001-07-09,714.5200522899278
2001-07-10,714.5920958372675
2001-07-11,706.8357966757632
2001-07-12,721.9092011041207
2001-07-13,716.8237013562858
2001-07-16,712.9546205536008
2001-07-17,708.5092401243647
2001-07-18,687.3284113963452
2001-07-19,689.1564959430933
2001-07-20,687.64576924978
2001-07-23,673.4951644652987
2001-07-24,674.2672524829171
2001-07-25,676.0717970654889
2001-07-26,677.5716142111628
2001-07-27,680.7802945975228
2001-07-30,668.8755001772961
2001-07-31,679.0825205881418
2001-08-01,684.668982439317
2001-08-02,697.7737093933697
2001-08-03,687.4605925755386
2001-08-06,690.5780388893174
2001-08-07,697.017147591635
2001-08-08,697.3333473033415
2001-08-09,676.6450667985958
2001-08-10,676.8989071644415
2001-08-13,668.5103296354937
2001-08-14,684.9317125761551
2001-08-15,683.4582560641112
2001-08-16,674.3964177397137
2001-08-17,671.3826840982517
2001-08-20,666.2079152942829
2001-08-21,673.6546773810047
2001-08-22,673.9364692710171
2001-08-23,674.1317867759547
2001-08-24,673.6303640185145
2001-08-27,679.169594847133
2001-08-28,675.3497258657376
2001-08-29,669.5447930513409
2001-08-30,661.0930399250923
2001-08-31,659.7489299926605
2001-09-03,648.4880393908509
2001-09-04,671.0452066888105
2001-09-05,660.8149276152235
2001-09-06,656.7296633130729
2001-09-07,646.1432677018829
2001-09-10,634.6462040565882
2001-09-11,639.2540681727264
2001-09-12,599.5500749733817
2001-09-13,604.1846690091727
2001-09-14,612.5700535723853
2001-09-17,586.4810144060972
2001-09-18,590.3960895454335
2001-09-19,595.0836208168582
2001-09-20,590.9216727158685
2001-09-21,578.921802062613
2001-09-24,577.2768969795014
2001-09-25,579.0960917338692
2001-09-26,574.3138664401888
2001-09-27,570.5395395327953
2001-09-28,591.5455167263057
2001-10-01,596.4108006628428
2001-10-02,603.7285933634977
2001-10-03,595.3980266205493
2001-10-04,610.3757881815442
2001-10-05,606.5317723024257
2001-10-08,606.5136758054207
2001-10-09,595.1804179398846
2001-10-10,593.7448417984298
2001-10-11,608.5387622798697
2001-10-12,612.9258191487756
2001-10-15,609.0641726493785
2001-10-16,610.9746449962269
2001-10-17,614.8627229475188
2001-10-18,606.91511406918
2001-10-19,608.4058747799224
2001-10-22,610.586630694774
2001-10-23,620.0532747327517
2001-10-24,621.3761994889081
2001-10-25,624.0084022728818
2001-10-26,621.0654004484272
2001-10-29,606.8588974841297
2001-10-30,601.0695096003964
2001-10-31,600.9770698207559
2001-11-01,597.7975504599875
2001-11-02,597.1866891302342
2001-11-05,604.1216230999541
2001-11-06,609.2202132871887
2001-11-07,597.0469461831846
2001-11-08,609.1692410819401
2001-11-09,604.3402334884732
2001-11-12,600.5042650100723
2001-11-13,600.227885365002
2001-11-14,599.1879106823654
2001-11-15,605.8349805257727
2001-11-16,601.2110122585973
2001-11-19,610.6172176888743
2001-11-20,609.9060927646149
2001-11-21,616.2854402426786
2001-11-22,611.2579073619288
2001-11-23,611.2934844208588
2001-11-26,619.5309066564449
2001-11-27,615.1908245764702
2001-11-28,603.0286446541413
2001-11-29,599.9085293741
2001-11-30,598.0553442877383
2001-12-03,589.2514140386972
2001-12-04,586.6157533071218
2001-12-05,596.6294061394551
2001-12-06,595.8315067686569
2001-12-07,588.0090268657402
2001-12-10,578.6581182494798
2001-12-11,575.8129344636844
2001-12-12,579.877765161656
2001-12-13,568.3076257369469
2001-12-14,560.7117481807121
2001-12-17,549.435849791585
2001-12-18,552.6656785753589
2001-12-19,555.4613092398145
2001-12-20,561.8943591055084
2001-12-21,565.5366433548023
2001-12-24,570.7436590113217
2001-12-25,570.3478879962483
2001-12-26,564.7523655149968
2001-12-27,565.9298828151851
2001-12-28,578.1785328855234
2001-12-31,573.3940296754183
2002-01-01,573.3929469864438
2002-01-02,561.8548082629782
2002-01-03,565.861856335868
2002-01-04,578.768313072601
2002-01-07,580.4302578334987
2002-01-08,568.8646930138276
2002-01-09,567.1369881889115
2002-01-10,558.96153483473
2002-01-11,558.9071613040832
2002-01-14,557.6445179808452
2002-01-15,553.7578799021792
2002-01-16,560.6514179726504
2002-01-17,559.6265801022229
2002-01-18,564.9184662753465
2002-01-21,567.915958901669
2002-01-22,555.4945267332628
2002-01-23,551.624047001576
2002-01-24,557.0653320540239
2002-01-25,568.1907336932258
2002-01-28,578.6159466075984
2002-01-29,571.3113513180799
2002-01-30,565.4146505968431
2002-01-31,568.6212610174852
2002-02-01,563.3197674004692
2002-02-04,558.5765698957671
2002-02-05,546.3226523554259
2002-02-06,545.3848778024355
2002-02-07,549.9388034775176
2002-02-08,550.9341386104538
2002-02-11,552.7540918495749
2002-02-12,564.3923338621645
2002-02-13,571.0422589030271
2002-02-14,575.9162077651417
2002-02-15,573.2984562885016
2002-02-18,575.9431712071774
2002-02-19,558.6746014224002
2002-02-20,558.1751756827521
2002-02-21,570.0085942331965
2002-02-22,567.0043083861349
2002-02-25,568.9832291729185
2002-02-26,567.9702004843172
2002-02-27,581.3096093945325
2002-02-28,586.7073217473758
2002-03-01,594.1148269295772
2002-03-04,616.3926480395994
2002-03-05,613.4304691388847
2002-03-06,611.6375606188183
2002-03-07,630.4538666796556
2002-03-08,632.6220708163141
2002-03-11,640.3544763251351
2002-03-12,630.0423129974102
2002-03-13,617.9061053931591
2002-03-14,618.441123775293
2002-03-15,621.8045447351444
2002-03-18,613.0210250134905
2002-03-19,621.3552679242966
2002-03-20,616.5174340672397
2002-03-21,615.2409734053143
2002-03-22,605.4070688841537
2002-03-25,604.9833112812056
2002-03-26,603.6109902441059
2002-03-27,612.9478112291214
2002-03-28,616.8426395871603
2002-03-29,606.5847477610057
2002-04-01,596.6159836153644
2002-04-02,598.880461279616
2002-04-03,606.8927434113148
2002-04-04,610.8417947297326
2002-04-05,614.428834818342
2002-04-08,616.7919994314674
2002-04-09,609.777167346536
2002-04-10,613.8796422369427
2002-04-11,603.8859367676737
2002-04-12,600.8506995676655
2002-04-15,605.1813677190141
2002-04-16,609.72661472249
2002-04-17,613.0086131470947
2002-04-18,617.3238037819025
2002-04-19,617.4691970423183
2002-04-22,623.8151473762025
2002-04-23,624.7120346499892
2002-04-24,621.3366451363682
2002-04-25,621.4582335664331
2002-04-26,617.9981998029729
2002-04-29,613.7849272976241
2002-04-30,612.7839146526109
2002-05-01,615.4970750061095
2002-05-02,617.5357352791252
2002-05-03,614.974871947492
2002-05-06,610.8401428767036
2002-05-07,608.7039066914286
2002-05-08,612.9801131973688
2002-05-09,615.4538626792078
2002-05-10,614.1368502971907
2002-05-13,612.560685239212
2002-05-14,614.1621500566962
2002-05-15,619.8079702462323
2002-05-16,624.9975930001972
2002-05-17,627.4100748461356
2002-05-20,630.4635541208485
2002-05-21,638.4625944611388
2002-05-22,638.5645019016497
2002-05-23,641.1754306094466
2002-05-24,644.5384610964528
2002-05-27,644.2099198557415
2002-05-28,639.1696853602738
2002-05-29,635.0488920398828
2002-05-30,633.988933154891
2002-05-31,630.1064849675378
2002-06-03,634.1910956928537
2002-06-04,624.8050510483929
2002-06-05,625.0941101459125
2002-06-06,618.4483306297362
2002-06-07,616.5192626413866
2002-06-10,614.5334218352798
2002-06-11,615.3073779558904
2002-06-12,609.928848278076
2002-06-13,603.9059207251282
2002-06-14,594.4350023262464
2002-06-17,583.4719053192291
2002-06-18,586.639771393705
2002-06-19,571.3855730926649
2002-06-20,573.1296982559028
2002-06-21,569.9803231408474
2002-06-24,569.1162763849585
2002-06-25,571.1042953908175
2002-06-26,554.8777364607863
2002-06-27,560.5512061893451
2002-06-28,570.4723936691556
2002-07-01,570.3150591317691
2002-07-02,571.9927844982086
2002-07-03,582.7255289238793
2002-07-04,579.7669635321553
2002-07-05,586.7702348081987
2002-07-08,581.8834022202477
2002-07-09,587.7058698732995
2002-07-10,585.9057753430573
2002-07-11,579.0469064224442
2002-07-12,580.3607765656752
2002-07-15,566.7594890394573
2002-07-16,557.5107246723098
2002-07-17,556.5797797912819
2002-07-18,563.2456206611881
2002-07-19,554.3280026946492
2002-07-22,556.3870024002887
2002-07-23,561.7255313530674
2002-07-24,555.6295302046698
2002-07-25,545.7722237752728
2002-07-26,533.2703082187202
2002-07-29,540.1864578866453
2002-07-30,544.2370063145813
2002-07-31,545.2750703760622
2002-08-01,541.9448115354446
