Date,ZHONG HUA IMI WITH PARTIAL A SHARES
2018-10-09,2954.7006537456527
2018-10-10,2922.5524123813857
2018-10-11,2830.2982815545506
2018-10-12,2909.8107558223487
2018-10-15,2866.3650778531337
2018-10-16,2879.1205991949573
2018-10-17,2872.0881462135576
2018-10-18,2848.989708499071
2018-10-19,2865.6534545064274
2018-10-22,2944.9306751739127
2018-10-23,2859.2679611013996
2018-10-24,2827.363255926592
2018-10-25,2822.3691348014663
2018-10-26,2792.490852832469
2018-10-29,2757.9677350816464
2018-10-30,2748.132905200154
2018-10-31,2817.0866421456376
2018-11-01,2893.8829931578034
2018-11-02,2997.675863388949
2018-11-05,2937.21937411303
2018-11-06,2958.416059474446
2018-11-07,2975.2620978375594
2018-11-08,2964.1235994730714
2018-11-09,2888.16988961418
2018-11-12,2879.9991596780696
2018-11-13,2910.6694112832483
2018-11-14,2907.716494101778
2018-11-15,2970.279320276892
2018-11-16,2971.921387944835
2018-11-19,2976.474334407978
2018-11-20,2914.384651770844
2018-11-21,2943.39828082293
2018-11-22,2947.419750746349
2018-11-23,2928.189739122425
2018-11-26,2977.462178455644
2018-11-27,2975.1830652560748
2018-11-28,3020.6721841326394
2018-11-29,2996.916710782737
2018-11-30,3015.8558206172593
2018-12-03,3095.1908749808754
2018-12-04,3092.2674746541898
2018-12-05,3053.8846217118244
2018-12-06,2981.6868784153526
2018-12-07,2966.718002244695
2018-12-10,2928.30711461828
2018-12-11,2935.4215328063174
2018-12-12,2977.753985055507
2018-12-13,3012.1393656843247
2018-12-14,2965.441746905746
2018-12-17,2943.4158938208047
2018-12-18,2901.178088498853
2018-12-19,2885.9697658153573
2018-12-20,2858.475399555116
2018-12-21,2852.1690151814573
2018-12-24,2840.8649272387834
2018-12-25,2840.178329570585
2018-12-26,2859.86644631072
2018-12-27,2845.89463086361
2018-12-28,2856.5702375416117
2018-12-31,2879.1884623919395
2019-01-01,2879.1884623919395
2019-01-02,2816.601451935378
2019-01-03,2784.2576782300093
2019-01-04,2857.510096529042
2019-01-07,2891.7764549112703
2019-01-08,2903.374406779817
2019-01-09,2970.3796321476416
2019-01-10,2980.8188151609033
2019-01-11,2990.7600108909683
2019-01-14,2947.7662655574563
2019-01-15,3007.2258395975573
2019-01-16,3029.1450238674815
2019-01-17,3016.1195865994528
2019-01-18,3057.490460306657
2019-01-21,3067.5993218977883
2019-01-22,3028.571437571723
2019-01-23,3030.2440658749074
2019-01-24,3050.660245399814
2019-01-25,3105.6087033812987
2019-01-28,3101.4512437323538
2019-01-29,3093.9049103780017
2019-01-30,3124.2972053995504
2019-01-31,3165.3760104928783
2019-02-01,3173.027881352453
2019-02-04,3179.3561582820685
2019-02-05,3194.0484391708287
2019-02-06,3190.711893131835
2019-02-07,3175.737809098648
2019-02-08,3174.7908429218255
2019-02-11,3195.749872671275
2019-02-12,3205.550733155447
2019-02-13,3241.6463881912714
2019-02-14,3230.8501521696408
2019-02-15,3169.802368407535
2019-02-18,3213.4067704642985
2019-02-19,3215.389883887588
2019-02-20,3250.406708457877
2019-02-21,3267.992602158955
2019-02-22,3307.9967767733197
2019-02-25,3346.9567025354695
2019-02-26,3329.1787308516487
2019-02-27,3319.0416596765012
2019-02-28,3299.8254720996183
2019-03-01,3327.5694427971403
2019-03-04,3360.986143303368
2019-03-05,3374.7669029246836
2019-03-06,3378.04471039398
2019-03-07,3323.607114635806
2019-03-08,3250.2642187154734
2019-03-11,3299.32936981921
2019-03-12,3338.52692445486
2019-03-13,3325.9637825596246
2019-03-14,3316.0313694233137
2019-03-15,3338.4814539904423
2019-03-18,3388.734400038955
2019-03-19,3391.654428532901
2019-03-20,3375.911102163125
2019-03-21,3361.540089220649
2019-03-22,3348.6572535890455
2019-03-25,3300.030967798781
2019-03-26,3300.180046467517
2019-03-27,3318.4788400342068
2019-03-28,3322.6819011349626
2019-03-29,3372.7819561986053
2019-04-01,3424.4498214419104
2019-04-02,3429.6057925589503
2019-04-03,3463.5005309582702
2019-04-04,3463.761054241504
2019-04-05,3476.169789119057
2019-04-08,3495.004178056666
2019-04-09,3507.329522536619
2019-04-10,3504.8946714545787
2019-04-11,3465.999816519097
2019-04-12,3483.4308116518646
2019-04-15,3458.534124574162
2019-04-16,3488.172223865526
2019-04-17,3495.4924321086824
2019-04-18,3480.527512648876
2019-04-19,3481.385301908183
2019-04-22,3475.4384315990455
2019-04-23,3472.054053429874
2019-04-24,3461.6979218116317
2019-04-25,3425.491586709428
2019-04-26,3428.0294120571953
2019-04-29,3450.191845802315
2019-04-30,3433.6989093970506
2019-05-01,3437.916074094885
2019-05-02,3459.4703727136784
2019-05-03,3477.2232304767645
2019-05-06,3362.606786057479
2019-05-07,3353.94879187076
2019-05-08,3317.3418779582285
2019-05-09,3248.082981348832
2019-05-10,3277.284021467934
2019-05-13,3248.156525836167
2019-05-14,3214.347557565573
2019-05-15,3240.4362429157636
2019-05-16,3237.7025469030837
2019-05-17,3168.468685024771
2019-05-20,3113.732773026083
2019-05-21,3125.749390357094
2019-05-22,3117.049757393865
2019-05-23,3060.1491684511234
2019-05-24,3063.0275315035906
2019-05-27,3063.06728604282
2019-05-28,3077.250613267666
2019-05-29,3060.9034148671326
2019-05-30,3055.8250622065566
2019-05-31,3044.223254981144
2019-06-03,3051.207100790328
2019-06-04,3042.061690385363
2019-06-05,3047.387906717476
2019-06-06,3047.9602909260584
2019-06-07,3057.8790944638336
2019-06-10,3128.869722987475
2019-06-11,3169.949044746904
2019-06-12,3123.824235529987
2019-06-13,3123.3190072784073
2019-06-14,3096.8433322686637
2019-06-17,3098.9714260270434
2019-06-18,3142.6118201771046
2019-06-19,3211.528760960216
2019-06-20,3263.7354042318934
2019-06-21,3255.078663016212
2019-06-24,3260.612499648525
2019-06-25,3222.2861295878874
2019-06-26,3239.8716491000805
2019-06-27,3280.3748853550087
2019-06-28,3270.7935898908922
2019-07-01,3291.591008076854
2019-07-02,3341.142833863727
2019-07-03,3333.576696663598
2019-07-04,3333.678628662758
2019-07-05,3324.79395465225
2019-07-08,3259.9969008833937
2019-07-09,3242.2249553754023
2019-07-10,3249.844418152069
2019-07-11,3263.0077796611426
2019-07-12,3266.5672498072545
2019-07-15,3288.1350713325915
2019-07-16,3299.5394973724988
2019-07-17,3299.1214940865584
2019-07-18,3277.7160353417476
2019-07-19,3310.0847825927963
2019-07-22,3275.011628682275
2019-07-23,3296.636408033641
2019-07-24,3309.4545899500495
2019-07-25,3316.583053178591
2019-07-26,3296.243437998539
2019-07-29,3271.110564009949
2019-07-30,3266.386346542566
2019-07-31,3227.7789487628597
2019-08-01,3189.797416192407
2019-08-02,3111.0072528866613
2019-08-05,3000.2700456057887
2019-08-06,2989.3864163594676
2019-08-07,2996.241423544085
2019-08-08,3030.146943901451
2019-08-09,3000.1163322269467
2019-08-12,2993.9919161489493
2019-08-13,2965.4619088799595
2019-08-14,2961.3402728225637
2019-08-15,2984.839701710482
2019-08-16,3028.462890397827
2019-08-19,3098.0439009381503
2019-08-20,3095.940894567589
2019-08-21,3097.2618406398374
2019-08-22,3069.9503368136725
2019-08-23,3061.7331228137305
2019-08-26,3016.1877825162837
2019-08-27,3024.714366376324
2019-08-28,3022.766848724974
2019-08-29,3044.2487148937635
2019-08-30,3059.4737041277695
2019-09-02,3057.80502638827
2019-09-03,3035.520164130341
2019-09-04,3122.762608270753
2019-09-05,3149.8346877807007
2019-09-06,3161.6267402117933
2019-09-09,3165.3616731160164
2019-09-10,3154.793378983662
2019-09-11,3193.962776475614
2019-09-12,3209.4522991106455
2019-09-13,3237.4225171822477
2019-09-16,3213.1005683346357
2019-09-17,3184.2130255470374
2019-09-18,3185.4132403227645
2019-09-19,3160.875613430245
2019-09-20,3155.921288970535
2019-09-23,3117.7811644242256
2019-09-24,3097.4010236922
2019-09-25,3080.8044915044798
2019-09-26,3081.6945965110667
2019-09-27,3043.965162147508
2019-09-30,3055.988214515031
2019-10-01,3049.6486654737796
2019-10-02,3046.9325911035603
2019-10-03,3068.100808188109
2019-10-04,3054.4580792703796
2019-10-07,3047.4430854652883
2019-10-08,3033.573699291528
2019-10-09,3023.3967908576833
2019-10-10,3040.7304042697965
2019-10-11,3108.658105944935
2019-10-14,3125.030418884626
2019-10-15,3135.941580407399
2019-10-16,3154.235579060083
2019-10-17,3164.090812184626
2019-10-18,3130.9928725599525
2019-10-21,3144.4863073933357
2019-10-22,3135.3880710961007
2019-10-23,3114.413669606108
2019-10-24,3145.989032163354
2019-10-25,3147.24395517229
2019-10-28,3187.3296756422415
2019-10-29,3174.5253687436416
2019-10-30,3165.174119924608
2019-10-31,3181.403571243976
2019-11-01,3206.482457764226
2019-11-04,3265.613488792052
2019-11-05,3286.7242311522245
2019-11-06,3290.6747632921247
2019-11-07,3320.7663681699155
2019-11-08,3303.0660214411932
2019-11-11,3234.0407830064114
2019-11-12,3253.302187858782
2019-11-13,3198.7165048364345
2019-11-14,3171.1812970777764
2019-11-15,3177.338567599943
2019-11-18,3206.4799839457355
2019-11-19,3244.398210402632
2019-11-20,3216.1680318320837
2019-11-21,3185.137116065771
2019-11-22,3203.1349174510824
2019-11-25,3246.887768132379
2019-11-26,3248.4593447094676
2019-11-27,3268.902199866028
2019-11-28,3266.2386774991774
2019-11-29,3214.136722177807
2019-12-02,3212.926893377308
2019-12-03,3207.3404497500487
2019-12-04,3177.3207189170594
2019-12-05,3213.925052656686
2019-12-06,3243.368679524917
2019-12-09,3233.435262829686
2019-12-10,3232.1423616189472
2019-12-11,3267.2464281573375
2019-12-12,3301.1446584771898
2019-12-13,3364.1546643576416
2019-12-16,3363.573835871583
2019-12-17,3406.6143309019853
2019-12-18,3418.547275844837
2019-12-19,3405.248071376424
2019-12-20,3412.719582974914
2019-12-23,3427.9800959707386
2019-12-24,3424.4293810858585
2019-12-25,3424.684580370431
2019-12-26,3432.229314641207
2019-12-27,3461.9000442127326
2019-12-30,3465.586685503705
2019-12-31,3449.1865833387396
2020-01-01,3449.1865833387396
2020-01-02,3528.0909775376285
2020-01-03,3515.973969434964
2020-01-06,3494.5914694670555
2020-01-07,3514.334638047121
2020-01-08,3492.943951912761
2020-01-09,3557.394883702564
2020-01-10,3570.3830773807763
2020-01-13,3621.490350746403
2020-01-14,3606.6939849651335
2020-01-15,3597.85437732085
2020-01-16,3608.5853501815614
2020-01-17,3635.439273248414
2020-01-20,3612.9171811803394
2020-01-21,3508.0615650666277
2020-01-22,3543.339459535256
2020-01-23,3476.0304458134055
2020-01-24,3460.5755029876054
2020-01-27,3432.226386623388
2020-01-28,3451.01963703542
2020-01-29,3383.3868395915665
2020-01-30,3303.0826701438564
2020-01-31,3280.6557966984287
2020-02-03,3302.7983675838695
2020-02-04,3381.1483014478445
2020-02-05,3386.288523382623
2020-02-06,3454.080440235052
2020-02-07,3431.6649697723524
2020-02-10,3421.6084619656167
2020-02-11,3459.784224264333
2020-02-12,3505.747572007082
2020-02-13,3493.1294759857183
2020-02-14,3497.5893438330195
2020-02-17,3518.9707868464043
2020-02-18,3484.339563417069
2020-02-19,3508.6470850911164
2020-02-20,3491.2061074675066
2020-02-21,3441.962599019886
2020-02-24,3366.7669109761214
2020-02-25,3374.2515096553348
2020-02-26,3364.0460477081656
2020-02-27,3364.467660536351
2020-02-28,3299.526260483437
2020-03-02,3350.829340673318
2020-03-03,3346.0249822058386
2020-03-04,3370.9892721218025
2020-03-05,3423.0622817418584
2020-03-06,3343.2350553886067
2020-03-09,3196.8605533197847
2020-03-10,3258.9304555974345
2020-03-11,3218.9463001089366
2020-03-12,3070.3705096680856
2020-03-13,3079.0848571795186
2020-03-16,2905.4009742543885
2020-03-17,2935.9173086135315
2020-03-18,2813.1179605577527
2020-03-19,2764.821147528567
2020-03-20,2874.3924157016086
2020-03-23,2763.5491302145488
2020-03-24,2900.4949909544525
2020-03-25,3004.197589386732
2020-03-26,3020.654438510031
2020-03-27,3006.179153950846
2020-03-30,2976.6428568420765
2020-03-31,3038.72429349017
2020-04-01,2982.0946933406694
2020-04-02,3012.7864658175868
2020-04-03,2998.7161774130286
2020-04-06,3073.15060779995
2020-04-07,3132.4974539225886
2020-04-08,3097.833795607751
2020-04-09,3136.637326203881
2020-04-10,3134.878636014627
2020-04-13,3142.732409931546
2020-04-14,3178.3074229065064
2020-04-15,3164.233146005741
2020-04-16,3179.880427106807
2020-04-17,3209.9586116370297
2020-04-20,3214.6927331108154
2020-04-21,3147.892411288335
2020-04-22,3178.9724016222135
2020-04-23,3172.7864009166638
2020-04-24,3147.3146540245393
2020-04-27,3198.347181028248
2020-04-28,3212.3196619105433
2020-04-29,3244.9347140089662
2020-04-30,3233.2721718385974
2020-05-01,3197.283163568133
2020-05-04,3096.9092631428757
2020-05-05,3136.345651221893
2020-05-06,3170.0871057207582
2020-05-07,3168.799252930331
2020-05-08,3225.474607827403
2020-05-11,3268.619494537095
2020-05-12,3230.2692124013056
2020-05-13,3228.878725084955
2020-05-14,3207.0515736634006
2020-05-15,3212.9924921747474
2020-05-18,3264.736946537133
2020-05-19,3314.221601248745
2020-05-20,3317.8662464296685
2020-05-21,3279.442356136052
2020-05-22,3113.989137735966
2020-05-25,3127.769782792112
2020-05-26,3187.561766096368
2020-05-27,3164.0896147408125
2020-05-28,3134.4554672732734
2020-05-29,3170.9494270175396
2020-06-01,3255.8282206705785
2020-06-02,3304.855497604556
2020-06-03,3357.0210541929628
2020-06-04,3363.391245912529
2020-06-05,3401.81655626955
2020-06-08,3394.5374815705663
2020-06-09,3422.4708271143318
2020-06-10,3448.295044943087
2020-06-11,3372.3137406830206
2020-06-12,3375.3285091633397
2020-06-15,3331.821384086109
2020-06-16,3412.5664245385506
2020-06-17,3437.6770208622856
2020-06-18,3452.4000063347366
2020-06-19,3471.3915160949578
2020-06-22,3469.186139041353
2020-06-23,3535.72098772583
2020-06-24,3519.4139730804545
2020-06-25,3513.2874761288786
2020-06-26,3475.306641491386
2020-06-29,3448.7487505489034
2020-06-30,3466.1195423538
2020-07-01,3468.4684628213686
2020-07-02,3591.6459293403436
2020-07-03,3635.606505296627
2020-07-06,3776.8193040385345
2020-07-07,3734.0658681820364
2020-07-08,3857.403947540507
2020-07-09,3911.684097812259
2020-07-10,3852.748971631904
2020-07-13,3833.9209723177364
2020-07-14,3773.639034227959
2020-07-15,3783.996364533225
2020-07-16,3657.8805216612777
2020-07-17,3696.1506756421036
2020-07-20,3744.4197138341874
2020-07-21,3831.164284430492
2020-07-22,3741.079985398021
2020-07-23,3768.7152208560537
2020-07-24,3670.2725653502685
2020-07-27,3668.070372568088
2020-07-28,3704.5770200773636
2020-07-29,3733.1411350364806
2020-07-30,3720.3550907545205
2020-07-31,3721.928162969497
2020-08-03,3765.7329092771024
2020-08-04,3832.997418633974
2020-08-05,3871.4161928828075
2020-08-06,3866.40690309273
2020-08-07,3770.3171018413173
2020-08-10,3723.5320925809415
2020-08-11,3754.755781536525
2020-08-12,3786.1385478162124
2020-08-13,3778.8115187687044
2020-08-14,3775.7400201670916
2020-08-17,3820.928068720213
2020-08-18,3857.149023852828
2020-08-19,3832.7285497941334
2020-08-20,3800.9736330751907
2020-08-21,3853.0565279904717
2020-08-24,3944.140373506442
2020-08-25,3966.5088021845645
2020-08-26,3987.9688887647044
2020-08-27,3976.5851845724155
2020-08-28,3993.565244655891
2020-08-31,3945.1977350389193
2020-09-01,4009.8603535095017
2020-09-02,4012.367785374827
2020-09-03,3935.650101235724
2020-09-04,3897.649459211617
2020-09-07,3867.7460559170963
2020-09-08,3817.799007127398
2020-09-09,3808.5849180213427
2020-09-10,3775.1629215284797
2020-09-11,3818.8052462792443
2020-09-14,3862.878550277339
2020-09-15,3895.612586626949
2020-09-16,3906.619074630905
2020-09-17,3866.982676045666
2020-09-18,3875.349779689629
2020-09-21,3828.385128598416
2020-09-22,3808.0569896752477
2020-09-23,3805.375719624624
2020-09-24,3738.1575638548115
2020-09-25,3728.5788961781905
2020-09-28,3764.7266620128535
2020-09-29,3749.7693789664277
2020-09-30,3825.558461052438
2020-10-01,3822.7149126039303
2020-10-02,3808.9290424192714
2020-10-05,3843.6037248775983
2020-10-06,3892.283055060948
2020-10-07,3931.6790184942565
2020-10-08,3947.8433587333006
2020-10-09,3955.0538202938837
2020-10-12,4037.7221844062487
2020-10-13,4037.981215692724
2020-10-14,4035.5390634519845
2020-10-15,3972.4424155877596
2020-10-16,4014.504623376775
2020-10-19,4004.525667033551
2020-10-20,4039.087158345983
2020-10-21,4048.421796997419
2020-10-22,4035.8746556868828
2020-10-23,4038.595034611923
2020-10-26,4027.6975001799933
2020-10-27,4055.5033518338837
2020-10-28,4035.2105495825444
2020-10-29,4071.4596366286614
2020-10-30,3987.6874539371734
2020-11-02,4045.993292245458
2020-11-03,4029.623633377173
2020-11-04,4096.549664675268
2020-11-05,4202.444504443389
2020-11-06,4230.213366503931
2020-11-09,4237.973933183233
2020-11-10,4145.706880372442
2020-11-11,4101.391348678364
2020-11-12,4145.2923366403365
2020-11-13,4176.3474416179515
2020-11-16,4189.1624021706875
2020-11-17,4167.220437434266
2020-11-18,4173.6325343933095
2020-11-19,4167.784229262134
2020-11-20,4226.422608288592
2020-11-23,4237.974459008283
2020-11-24,4262.18413924124
2020-11-25,4216.929939991563
2020-11-26,4250.125533608415
2020-11-27,4267.241800486142
2020-11-30,4149.401947381767
2020-12-01,4181.777465552037
2020-12-02,4156.988180889076
2020-12-03,4189.768714025842
2020-12-04,4197.309782865113
2020-12-07,4161.594497512973
2020-12-08,4165.462197780418
2020-12-09,4155.321518329987
2020-12-10,4155.7979522873
2020-12-11,4161.392350831531
2020-12-14,4123.380319347636
2020-12-15,4118.01468334084
2020-12-16,4172.945805812148
2020-12-17,4215.99177256191
2020-12-18,4201.4184804245315
2020-12-21,4197.515632757537
2020-12-22,4153.104631671435
2020-12-23,4186.5835162202575
2020-12-24,4103.524121840104
2020-12-25,4105.091951790679
2020-12-28,4066.122596734128
2020-12-29,4141.988203669813
2020-12-30,4251.799362388215
2020-12-31,4260.772120972366
