Date,USA IMI VALUE
1999-07-15,587.2507507017068
1999-07-16,589.8799676142036
1999-07-19,587.0556927927752
1999-07-20,579.9790341878659
1999-07-21,580.4720179797537
1999-07-22,577.960142210778
1999-07-23,575.031298631159
1999-07-26,573.0314312685524
1999-07-27,577.0702558956713
1999-07-28,576.0286408982028
1999-07-29,567.9584558595172
1999-07-30,563.3912318531
1999-08-02,563.7510637274651
1999-08-03,560.9192578892091
1999-08-04,555.692130010949
1999-08-05,558.4259140370116
1999-08-06,552.2653961533235
1999-08-09,552.631955091992
1999-08-10,545.5990830384329
1999-08-11,551.3170654107344
1999-08-12,550.1133372941188
1999-08-13,559.125611642345
1999-08-16,559.0508662033068
1999-08-17,564.965878552236
1999-08-18,560.930217126225
1999-08-19,557.4652361752424
1999-08-20,560.2100083423431
1999-08-23,566.5952968819543
1999-08-24,565.468079190745
1999-08-25,566.9877981350958
1999-08-26,560.8219249412738
1999-08-27,554.7650368187307
1999-08-30,543.4349575889768
1999-08-31,541.615484718951
1999-09-01,545.949026667708
1999-09-02,539.662832929958
1999-09-03,552.9050773739815
1999-09-06,552.9050773739815
1999-09-07,549.4695531267164
1999-09-08,546.8719440353963
1999-09-09,546.8991783380671
1999-09-10,546.4299166628617
1999-09-13,545.5926761334971
1999-09-14,540.4157039003057
1999-09-15,536.3975685069228
1999-09-16,534.1482825027401
1999-09-17,538.131761444633
1999-09-20,535.0330961616891
1999-09-21,525.7386357601332
1999-09-22,525.5692444747564
1999-09-23,517.7162883366013
1999-09-24,516.90636911941
1999-09-27,518.2237656239487
1999-09-28,516.7848098440963
1999-09-29,515.395996250585
1999-09-30,520.9256417259155
1999-10-01,518.2724935485966
1999-10-04,525.3259011380122
1999-10-05,522.2021854548728
1999-10-06,530.6604451316163
1999-10-07,527.6193187691518
1999-10-08,531.8596172709213
1999-10-11,531.2591205411692
1999-10-12,522.8211417323743
1999-10-13,515.5502410778523
1999-10-14,515.5184877392114
1999-10-15,502.4717608753534
1999-10-18,506.006111993336
1999-10-19,508.57788919238897
1999-10-20,513.9213340827372
1999-10-21,512.0676311221621
1999-10-22,521.7250904312476
1999-10-25,518.091449084075
1999-10-26,514.2372123404139
1999-10-27,522.9774186653881
1999-10-28,540.7482900930706
1999-10-29,545.1203405722466
1999-11-01,542.3306450841718
1999-11-02,540.7234646305235
1999-11-03,541.0116480014736
1999-11-04,542.7684519621832
1999-11-05,545.302608305658
1999-11-08,547.4807598421505
1999-11-09,542.8381375257329
1999-11-10,542.5482342023518
1999-11-11,541.5995828627792
1999-11-12,550.0744187411174
1999-11-15,551.8896958897986
1999-11-16,560.4695034447259
1999-11-17,556.812513019404
1999-11-18,558.040824229078
1999-11-19,555.1112503195783
1999-11-22,551.4038072999631
1999-11-23,543.8953537490538
1999-11-24,545.342896113541
1999-11-25,545.342896113541
1999-11-26,545.2899247485875
1999-11-29,541.2261740624759
1999-11-30,541.6204378573142
1999-12-01,542.9016851856378
1999-12-02,543.4931024490362
1999-12-03,551.9571894533101
1999-12-06,546.0539469389131
1999-12-07,541.1469525241172
1999-12-08,538.9577359916241
1999-12-09,538.9835139032406
1999-12-10,540.4404477437641
1999-12-13,537.2587368541361
1999-12-14,533.7752979538687
1999-12-15,534.0790323513049
1999-12-16,532.6456601436882
1999-12-17,532.5289081719537
1999-12-20,530.444653795043
1999-12-21,533.5775350677314
1999-12-22,533.9347707343735
1999-12-23,541.7303306085379
1999-12-24,541.7303306085379
1999-12-27,536.5498625037905
1999-12-28,540.122884837741
1999-12-29,542.2042110521243
1999-12-30,543.6277199613725
1999-12-31,547.0633959565452
2000-01-03,535.2422545457694
2000-01-04,519.4498191497895
2000-01-05,523.5528232740606
2000-01-06,531.0319631251677
2000-01-07,542.3398890477979
2000-01-10,542.6687377299115
2000-01-11,538.7807831372766
2000-01-12,539.2779307943699
2000-01-13,545.5742487835495
2000-01-14,548.7510708585689
2000-01-17,548.7510708585689
2000-01-18,544.1316245222343
2000-01-19,544.0841680555004
2000-01-20,539.2155293782114
2000-01-21,538.1015594402461
2000-01-24,527.3642245358807
2000-01-25,525.6209434953876
2000-01-26,529.4329574419991
2000-01-27,528.6827993894078
2000-01-28,517.4805910611894
2000-01-31,527.8580551373108
2000-02-01,529.3310015453015
2000-02-02,528.6287054980196
2000-02-03,530.2082310994589
2000-02-04,526.8696550814664
2000-02-07,525.5960132310374
2000-02-08,526.755954795924
2000-02-09,517.1533726101253
2000-02-10,513.0149853866573
2000-02-11,505.74031748181454
2000-02-14,505.0636487048754
2000-02-15,511.5024314873963
2000-02-16,509.3801278336871
2000-02-17,507.00766124168103
2000-02-18,493.84632998307086
2000-02-21,493.84632998307086
2000-02-22,496.555120981667
2000-02-23,493.0619225628706
2000-02-24,487.0885433658516
2000-02-25,481.69449034097875
2000-02-28,489.44496431575277
2000-02-29,496.7674144114386
2000-03-01,502.8700108864785
2000-03-02,503.825542706352
2000-03-03,510.2021668645734
2000-03-06,505.9208949773358
2000-03-07,495.137170476972
2000-03-08,495.6309531520584
2000-03-09,503.26648248757533
2000-03-10,501.02974713087735
2000-03-13,498.107048252352
2000-03-14,492.023635457232
2000-03-15,506.38980596817373
2000-03-16,532.7332338483774
2000-03-17,530.1079267188277
2000-03-20,525.4203509223428
2000-03-21,535.7774599722363
2000-03-22,536.4601984227353
2000-03-23,544.5142670072099
2000-03-24,544.1470270656357
2000-03-27,539.5365819984576
2000-03-28,537.3936342449308
2000-03-29,540.4484324495979
2000-03-30,539.1306241349946
2000-03-31,542.7020699617973
2000-04-03,551.4743451953924
2000-04-04,545.9635339973188
2000-04-05,544.1752555557324
2000-04-06,550.2232732641784
2000-04-07,548.0345272178241
2000-04-10,548.5420882418667
2000-04-11,551.5043526225402
2000-04-12,549.3809812254955
2000-04-13,543.6134323539551
2000-04-14,515.0528052214779
2000-04-17,520.0926423082798
2000-04-18,530.9696834392397
2000-04-19,530.3016709592325
2000-04-20,535.7754574676046
2000-04-21,535.7754574676046
2000-04-24,539.2542046043392
2000-04-25,552.5750962731162
2000-04-26,546.4766961061747
2000-04-27,542.3161851449929
2000-04-28,537.9657864655477
2000-05-01,543.5410971408614
2000-05-02,538.4144530447899
2000-05-03,528.5878168923962
2000-05-04,528.50486725907
2000-05-05,534.0350388430481
2000-05-08,536.8452322686366
2000-05-09,534.0683463115874
2000-05-10,527.7730725339444
2000-05-11,536.7304789501037
2000-05-12,540.3979963399131
2000-05-15,551.5999507494406
2000-05-16,553.7006793440638
2000-05-17,547.371874204253
2000-05-18,547.4910548308519
2000-05-19,539.440086874026
2000-05-22,537.2340001004873
2000-05-23,534.674195209674
2000-05-24,540.0096527851856
2000-05-25,532.6817937919672
2000-05-26,531.8978777564627
2000-05-29,531.9027027472347
2000-05-30,541.7918218555455
2000-05-31,543.2211684040874
2000-06-01,550.6653120190082
2000-06-02,556.1739499321319
2000-06-05,551.8872850156124
2000-06-06,550.1562280031415
2000-06-07,552.9162258035886
2000-06-08,548.6059469629869
2000-06-09,545.883510233107
2000-06-12,544.7311611178444
2000-06-13,549.0687826640498
2000-06-14,552.0916596220501
2000-06-15,549.0185991094737
2000-06-16,539.6950995660658
2000-06-19,543.0321595288486
2000-06-20,539.1845701690207
