Date,UK IMI HIGH DIVIDEND YIELD
2013-10-15,1870.9362852309964
2013-10-16,1874.1784049180437
2013-10-17,1902.5938349161027
2013-10-18,1917.2705450627252
2013-10-21,1927.3778487463724
2013-10-22,1944.9763471295066
2013-10-23,1934.0879043505645
2013-10-24,1935.760142196402
2013-10-25,1936.4044540038547
2013-10-28,1933.3108281278855
2013-10-29,1941.2288043557307
2013-10-30,1946.7701895058485
2013-10-31,1931.7065586139643
2013-11-01,1917.047871032784
2013-11-04,1924.3626084036528
2013-11-05,1923.7668277698097
2013-11-06,1927.5120916127794
2013-11-07,1919.9954286919472
2013-11-08,1907.0613671062547
2013-11-11,1902.6462882859494
2013-11-12,1901.8035287028076
2013-11-13,1896.0573372760316
2013-11-14,1912.1986853139488
2013-11-15,1911.8214034849602
2013-11-18,1920.4696044188788
2013-11-19,1908.095274970061
2013-11-20,1902.0315428920385
2013-11-21,1903.5412502324796
2013-11-22,1908.8956364965554
2013-11-25,1916.6714009158654
2013-11-26,1909.3300462955826
2013-11-27,1926.493690119391
2013-11-28,1936.2837248615592
2013-11-29,1939.9184313271471
2013-12-02,1916.9655511499484
2013-12-03,1904.9785165789162
2013-12-04,1895.7756044577716
2013-12-05,1894.5002740435377
2013-12-06,1905.471418203906
2013-12-09,1917.3541179210918
2013-12-10,1922.6301285417665
2013-12-11,1919.3173248227483
2013-12-12,1900.5353223680918
2013-12-13,1891.9053319487678
2013-12-16,1915.1651053299772
2013-12-17,1903.2854905651272
2013-12-18,1918.850764877614
2013-12-19,1946.8288551203755
2013-12-20,1948.6244802413225
2013-12-23,1963.2325630156251
2013-12-24,1971.282600449251
2013-12-25,1971.282600449251
2013-12-26,1977.3616045603087
2013-12-27,2001.5847360267862
2013-12-30,2001.645153833866
2013-12-31,2002.916296497499
2014-01-01,2002.9162964974987
2014-01-02,1978.5575035391248
2014-01-03,1985.8243449119307
2014-01-06,1985.3513892841866
2014-01-07,1979.253269530084
2014-01-08,1978.396045915736
2014-01-09,1967.4614666476778
2014-01-10,1983.5907081997846
2014-01-13,1976.2257382324212
2014-01-14,1991.2405373845559
2014-01-15,1984.6243842693495
2014-01-16,1994.1563095145136
2014-01-17,2017.1345670500443
2014-01-20,2017.854702970671
2014-01-21,2018.2511512106396
2014-01-22,2030.0874631701506
2014-01-23,2021.0340862530695
2014-01-24,1988.494849488874
2014-01-27,1975.9856976043486
2014-01-28,1987.8646284395468
2014-01-29,1980.663249310344
2014-01-30,1975.4022100834393
2014-01-31,1952.458683456016
2014-02-03,1930.1989310643992
2014-02-04,1914.2110849504675
2014-02-05,1928.2589397178783
2014-02-06,1949.6911706757303
2014-02-07,1965.3577336908804
2014-02-10,1971.033355010941
2014-02-11,1995.7425472838797
2014-02-12,2012.678744320141
2014-02-13,2020.2611058791463
2014-02-14,2035.5583679927047
2014-02-17,2053.933560016575
2014-02-18,2063.291613968275
2014-02-19,2072.3851438067395
2014-02-20,2060.6398364720985
2014-02-21,2079.1068445825026
2014-02-24,2075.0293360917963
2014-02-25,2076.3669812061116
2014-02-26,2060.1723876986907
2014-02-27,2062.6650836780614
2014-02-28,2073.0229905534798
2014-03-03,2031.9023477702865
2014-03-04,2064.8406323244417
2014-03-05,2078.0248616552763
2014-03-06,2076.0887146412883
2014-03-07,2051.2660606813383
2014-03-10,2032.314107865109
2014-03-11,2032.6752449819444
2014-03-12,2018.2655094489785
2014-03-13,1992.7083323462514
2014-03-14,1976.669843195581
2014-03-17,2000.305904476745
2014-03-18,1999.8505868666218
2014-03-19,2001.022609333294
2014-03-20,1981.0320004424361
2014-03-21,1981.3171092592233
2014-03-24,1964.8198257408176
2014-03-25,1984.203300742668
2014-03-26,2002.8986662182997
2014-03-27,2007.4180082775674
2014-03-28,2019.9347817912812
2014-03-31,2019.1585528767605
2014-04-01,2027.9789380588438
2014-04-02,2026.1504787617612
2014-04-03,2015.35136757532
2014-04-04,2035.222488047899
2014-04-07,2026.0724124293063
2014-04-08,2033.554331659253
2014-04-09,2050.159499425238
2014-04-10,2045.7435145897557
2014-04-11,2016.6095428883211
2014-04-14,2015.8582250215109
2014-04-15,2007.8620555282482
2014-04-16,2028.347400644813
2014-04-17,2042.379839050902
2014-04-18,2042.3798390509019
2014-04-21,2041.7115608002753
2014-04-22,2074.045580717371
2014-04-23,2066.0755219561347
2014-04-24,2081.823617356771
2014-04-25,2076.532421450763
2014-04-28,2099.081756465335
2014-04-29,2113.219536647981
2014-04-30,2111.7090967442055
2014-05-01,2114.0791380025667
2014-05-02,2111.0709463514104
2014-05-05,2110.445351168019
2014-05-06,2112.6442209782767
2014-05-07,2106.21270409159
2014-05-08,2114.7823540771824
2014-05-09,2086.998810178712
2014-05-12,2105.1719440429083
2014-05-13,2103.353714192722
2014-05-14,2101.8848119516288
2014-05-15,2101.004821740664
2014-05-16,2110.3251517941744
2014-05-19,2095.032546707481
2014-05-20,2087.8161709731457
2014-05-21,2092.806076744621
2014-05-22,2091.191757561657
2014-05-23,2090.159746250243
2014-05-26,2090.718230877987
2014-05-27,2089.0345365678513
2014-05-28,2085.9682364895975
2014-05-29,2100.9062777223203
2014-05-30,2110.777837194385
2014-06-02,2109.2165131566508
2014-06-03,2091.4902277114847
2014-06-04,2086.096551995091
2014-06-05,2086.582159102544
2014-06-06,2103.9478602277736
2014-06-09,2112.3190440456547
2014-06-10,2109.7528893373706
2014-06-11,2106.542863391368
2014-06-12,2116.1021479942733
2014-06-13,2111.292066577781
2014-06-16,2098.7756042140677
2014-06-17,2094.9507591334113
2014-06-18,2092.492058771414
2014-06-19,2109.4113049474126
2014-06-20,2111.2234003949557
2014-06-23,2096.9434876439977
2014-06-24,2082.4402490635903
2014-06-25,2067.39905772244
2014-06-26,2083.3799350300396
2014-06-27,2096.762257020782
2014-06-30,2107.6134018116136
2014-07-01,2117.1635049448037
2014-07-02,2125.753911991648
2014-07-03,2137.758142247686
2014-07-04,2139.29594199175
2014-07-07,2120.1988837903946
2014-07-08,2085.813901021406
2014-07-09,2075.7807810784197
2014-07-10,2067.8696930198926
2014-07-11,2070.109828704578
2014-07-14,2088.9996023747913
2014-07-15,2084.3155189159193
2014-07-16,2100.3594051782607
2014-07-17,2091.6528890304576
2014-07-18,2088.843525127412
2014-07-21,2078.917241745507
2014-07-22,2086.337005244315
2014-07-23,2079.4496449139583
2014-07-24,2069.9174461402854
2014-07-25,2069.461559517761
2014-07-28,2068.331262889064
2014-07-29,2065.4823045924145
2014-07-30,2052.7323771803985
2014-07-31,2029.3872733434873
2014-08-01,2011.6369299900387
2014-08-04,2006.083073450893
2014-08-05,2012.1361841547841
2014-08-06,1995.483095124727
2014-08-07,1984.6977906145003
2014-08-08,1979.7838509653925
2014-08-11,1993.7659640931897
2014-08-12,1993.8236619722534
2014-08-13,1986.8434788242882
2014-08-14,1999.5908309147146
2014-08-15,2000.2600608201142
2014-08-18,2021.6979305665377
2014-08-19,2018.9837334027948
2014-08-20,2009.1489476894567
2014-08-21,2011.8398131150657
2014-08-22,2009.145855606141
2014-08-25,2010.600835858232
2014-08-26,2025.4779700859276
2014-08-27,2026.5481559309349
2014-08-28,2023.0711720347797
2014-08-29,2018.368981850139
2014-09-01,2020.3160361677476
2014-09-02,2012.229341931027
2014-09-03,2010.066454051184
2014-09-04,2006.306414512411
2014-09-05,1986.877743956435
2014-09-08,1955.9760355268338
2014-09-09,1954.9228661721404
2014-09-10,1955.7397416057381
2014-09-11,1954.2612647053409
2014-09-12,1960.692501210017
2014-09-15,1953.3931589099068
2014-09-16,1950.1822046765183
2014-09-17,1966.2220684559115
2014-09-18,1986.7797824528095
2014-09-19,2000.248789086495
2014-09-22,1985.2060917587246
2014-09-23,1951.0108978111166
2014-09-24,1952.0320790536741
2014-09-25,1940.839894494952
2014-09-26,1927.6151252298423
2014-09-29,1918.8544507736508
2014-09-30,1909.7927262786795
2014-10-01,1887.8740223240166
2014-10-02,1853.655010443227
2014-10-03,1850.9896158373833
2014-10-06,1867.0400578341576
2014-10-07,1861.3945864507937
2014-10-08,1853.5630499159022
2014-10-09,1850.284096733529
2014-10-10,1814.133241327653
2014-10-13,1812.163375391273
2014-10-14,1804.283890743604
2014-10-15,1773.8349993022803
2014-10-16,1781.901276583369
2014-10-17,1822.127095812785
2014-10-20,1823.1295050744166
2014-10-21,1852.5501981304349
2014-10-22,1855.3194959169277
2014-10-23,1847.0337087177313
2014-10-24,1847.5227464348236
2014-10-27,1847.973798417656
2014-10-28,1860.667805768404
2014-10-29,1878.993569554375
2014-10-30,1868.9523710554229
2014-10-31,1885.4911506776018
2014-11-03,1874.9613987467148
2014-11-04,1875.3448932926246
2014-11-05,1894.7447239106712
2014-11-06,1901.2050609695177
2014-11-07,1887.2171654741403
2014-11-10,1901.2477705852575
2014-11-11,1920.162575272502
2014-11-12,1907.8950459772623
2014-11-13,1905.4899810443583
2014-11-14,1897.194313155628
2014-11-17,1900.116985329549
2014-11-18,1908.9772604982568
2014-11-19,1902.280634644656
2014-11-20,1912.1664340406783
2014-11-21,1917.011970717686
2014-11-24,1914.945294938901
2014-11-25,1920.7422655202681
2014-11-26,1927.482451636982
2014-11-27,1927.7115821764671
2014-11-28,1923.4444948342539
2014-12-01,1909.3310424312258
2014-12-02,1924.479505787434
2014-12-03,1927.0128907874716
2014-12-04,1914.8589427590416
2014-12-05,1922.7112799964655
2014-12-08,1914.5741564781752
2014-12-09,1882.0745710494211
2014-12-10,1879.9657835149253
2014-12-11,1872.7805946014223
2014-12-12,1829.6670461820927
2014-12-15,1793.521447879819
2014-12-16,1845.4301898794179
2014-12-17,1837.4486361834433
2014-12-18,1874.1932998932675
2014-12-19,1893.2146707483341
2014-12-22,1907.7096321045312
2014-12-23,1907.2969942286454
2014-12-24,1914.8616956813266
2014-12-25,1914.8616956813266
2014-12-26,1916.3394024561303
2014-12-29,1915.2035543643767
2014-12-30,1901.4258458680063
2014-12-31,1913.376598348201
2015-01-01,1913.376598348201
2015-01-02,1880.7487656409749
2015-01-05,1830.3647870550458
2015-01-06,1808.323515203399
2015-01-07,1799.3834328148148
2015-01-08,1856.259496220556
2015-01-09,1842.6887127788507
2015-01-12,1839.7900348854278
2015-01-13,1874.655256617989
2015-01-14,1845.5473450175884
2015-01-15,1866.5145523318577
2015-01-16,1868.4588973804714
2015-01-19,1884.6772226203348
2015-01-20,1893.5107415223533
2015-01-21,1910.7834479168614
2015-01-22,1930.5014678207629
2015-01-23,1932.0883842881328
2015-01-26,1939.1417933068367
2015-01-27,1954.598540385029
2015-01-28,1951.7170610641124
2015-01-29,1935.2523510013357
2015-01-30,1914.3049576184485
2015-02-02,1926.68269831773
2015-02-03,1963.797277060579
2015-02-04,1971.7426746273818
2015-02-05,1973.962769709981
2015-02-06,1973.2196469494966
2015-02-09,1963.996194515401
2015-02-10,1972.5797699921895
2015-02-11,1965.0723734585013
2015-02-12,1990.7911138318434
2015-02-13,2004.82594316444
2015-02-16,1996.0432442000613
2015-02-17,2002.3740424416753
2015-02-18,2022.4752370267483
2015-02-19,2023.2749354800824
2015-02-20,2021.3473211168898
2015-02-23,2042.3409155066674
2015-02-24,2045.357883981332
2015-02-25,2051.2397788496205
2015-02-26,2044.6654495349862
2015-02-27,2051.896279017355
2015-03-02,2041.0135994684017
2015-03-03,2038.092022392425
2015-03-04,2027.1596523265011
2015-03-05,2043.6450124268533
2015-03-06,2005.613794887978
2015-03-09,2002.592293398336
2015-03-10,1954.2300407135715
2015-03-11,1942.535055955856
2015-03-12,1951.0476227601448
2015-03-13,1930.8850403656907
2015-03-16,1956.8352139031097
2015-03-17,1952.0475466079508
2015-03-18,1968.3167772874
2015-03-19,1976.5014345173329
2015-03-20,2008.9125613254057
2015-03-23,2015.795356399698
2015-03-24,2010.7419871613442
2015-03-25,2005.5025844895997
2015-03-26,1971.3423404558914
2015-03-27,1965.5634626612082
2015-03-30,1958.7133058449865
2015-03-31,1932.9275089876069
2015-04-01,1935.081386817415
2015-04-02,1946.2562690536943
2015-04-03,1946.2562690536943
2015-04-06,1965.615146906917
2015-04-07,1982.2662204925825
2015-04-08,1985.098857188213
2015-04-09,1982.4070277581159
2015-04-10,1993.6712594073597
2015-04-13,1979.711764495648
2015-04-14,2001.414452722765
2015-04-15,2005.0003587175715
2015-04-16,2016.2104238596862
2015-04-17,2005.1846327587466
2015-04-20,2009.7535853031534
2015-04-21,2023.4566991601034
2015-04-22,2022.444682479717
2015-04-23,2031.3790610515002
2015-04-24,2053.5387616424396
2015-04-27,2068.4767223845784
2015-04-28,2064.2023813304763
2015-04-29,2062.9300526197694
2015-04-30,2058.046803853801
2015-05-01,2037.002763333117
2015-05-04,2028.8832042883375
2015-05-05,2026.039750957258
2015-05-06,2033.8747744762247
2015-05-07,2021.4326827723532
2015-05-08,2115.85929128932
2015-05-11,2136.384302427857
2015-05-12,2121.6921026657737
2015-05-13,2136.6657734494793
2015-05-14,2150.9217064620248
2015-05-15,2154.2930628841264
2015-05-18,2140.152159267385
2015-05-19,2124.8636822950716
2015-05-20,2135.6360922272893
2015-05-21,2152.465254341792
2015-05-22,2140.4397221369995
2015-05-25,2140.439722136999
2015-05-26,2105.2986462375015
2015-05-27,2120.5619603204227
2015-05-28,2122.377166129547
2015-05-29,2102.0982575348776
2015-06-01,2088.4010794485134
2015-06-02,2099.5911088042703
2015-06-03,2105.1477494866876
2015-06-04,2087.7893820147956
2015-06-05,2050.7374561638217
2015-06-08,2047.3909186833564
2015-06-09,2040.228523427825
2015-06-10,2095.66797594114
2015-06-11,2097.9136716886073
2015-06-12,2091.306012743923
2015-06-15,2058.1729387127198
2015-06-16,2079.085315107186
2015-06-17,2096.2573876856054
2015-06-18,2120.3107742575876
2015-06-19,2119.8008508062917
2015-06-22,2139.115295775266
2015-06-23,2135.540586437733
2015-06-24,2128.500407642844
2015-06-25,2125.965013283703
2015-06-26,2107.8944763719383
2015-06-29,2076.7316793034624
2015-06-30,2052.1452171946244
2015-07-01,2059.4148247771477
2015-07-02,2064.650269609919
2015-07-03,2052.633844606472
2015-07-06,2039.9836728241685
2015-07-07,1984.5408265533908
2015-07-08,1978.66482112059
2015-07-09,2009.1472057025912
2015-07-10,2055.0529825217764
2015-07-13,2084.221746078705
2015-07-14,2084.352432247119
2015-07-15,2095.9781576785263
2015-07-16,2108.9487084244415
2015-07-17,2101.752299115677
2015-07-20,2092.9160235578183
2015-07-21,2084.1116801178223
2015-07-22,2066.9389180067906
2015-07-23,2050.608014407429
2015-07-24,2029.355592069585
2015-07-27,2017.0686538279954
2015-07-28,2029.4020817128585
2015-07-29,2066.935980238187
2015-07-30,2068.6962007919315
2015-07-31,2089.058635319401
2015-08-03,2080.4330319113155
2015-08-04,2085.5336647777367
2015-08-05,2104.6466511638737
2015-08-06,2093.86943166662
2015-08-07,2082.3193944573995
2015-08-10,2100.05981868137
2015-08-11,2080.086868209299
2015-08-12,2064.191757180234
2015-08-13,2072.5822652799197
2015-08-14,2073.1081285158716
2015-08-17,2072.501901417488
2015-08-18,2069.2310654873017
2015-08-19,2043.5007523979675
2015-08-20,2039.7061892949628
2015-08-21,1989.783190573631
2015-08-24,1906.1675580487238
2015-08-25,1962.3705457153712
2015-08-26,1915.7821835985992
2015-08-27,1960.2191755549075
2015-08-28,1984.469347985608
2015-08-31,1987.894523855711
2015-09-01,1936.2400344088314
2015-09-02,1942.9946320764157
2015-09-03,1964.8070541804868
2015-09-04,1915.2321207221148
2015-09-07,1934.3406079840324
2015-09-08,1970.8602352271976
2015-09-09,1995.7535186822106
2015-09-10,1985.090699849952
2015-09-11,1976.1474766972215
2015-09-14,1969.597260247734
2015-09-15,1975.768751179134
2015-09-16,2016.173120459791
2015-09-17,2003.434975037066
2015-09-18,1991.1053435089152
2015-09-21,1975.8148573628223
2015-09-22,1908.9179557786206
2015-09-23,1918.0830403495022
2015-09-24,1912.492728480527
2015-09-25,1936.9035332554292
2015-09-28,1898.7401567408942
2015-09-29,1872.6115895387497
2015-09-30,1908.0881278947543
2015-10-01,1908.6670905996054
2015-10-02,1920.5069449553407
2015-10-05,1960.0538615433616
2015-10-06,1976.2326243039035
2015-10-07,1993.2825100266607
2015-10-08,2004.7110573920138
2015-10-09,2026.6302161972146
2015-10-12,2015.7009196438369
2015-10-13,1991.4103180985815
2015-10-14,2001.5221008337896
2015-10-15,2023.542832707886
2015-10-16,2016.649503671506
2015-10-19,2011.5382468153107
2015-10-20,2003.082231798782
2015-10-21,2002.940083406065
2015-10-22,2006.2975679109895
2015-10-23,2022.7922618302146
2015-10-26,2014.5920758230668
2015-10-27,1980.5503970928044
2015-10-28,2002.6922383917522
2015-10-29,1987.5828560869995
2015-10-30,2003.1211024709826
2015-11-02,1995.6938152897962
2015-11-03,1996.9360781776343
2015-11-04,2000.0453670631357
2015-11-05,1957.8399807424253
2015-11-06,1926.7638093819671
2015-11-09,1915.7085017428253
2015-11-10,1914.3083854141316
2015-11-11,1923.3571500713342
2015-11-12,1900.1629003746114
2015-11-13,1888.9156959016188
2015-11-16,1908.7601497804797
2015-11-17,1938.7219220641798
2015-11-18,1940.9023256110343
2015-11-19,1954.6246649675365
2015-11-20,1947.959494761391
2015-11-23,1927.2683649299004
2015-11-24,1908.3092536396164
2015-11-25,1924.2281121218177
2015-11-26,1947.3808576528243
2015-11-27,1937.1214353685762
2015-11-30,1941.7347939664135
2015-12-01,1949.9055827250424
2015-12-02,1941.5030486081944
2015-12-03,1923.27414193353
2015-12-04,1928.8045188061549
2015-12-07,1911.0747811353754
2015-12-08,1871.4410689886977
2015-12-09,1898.0967696119278
2015-12-10,1887.3294263499938
2015-12-11,1858.4274328669942
2015-12-14,1829.1376893349257
2015-12-15,1862.6841921730534
2015-12-16,1874.2898734104485
2015-12-17,1861.2564404506998
2015-12-18,1854.4941982596818
2015-12-21,1849.5255759822319
2015-12-22,1861.7238295897355
2015-12-23,1911.2507431059516
2015-12-24,1918.8029644157866
2015-12-25,1918.8029644157866
2015-12-28,1913.665779008564
2015-12-29,1916.8986097448555
2015-12-30,1910.4537848809953
2015-12-31,1889.4101397689592
2016-01-01,1889.4101397689592
2016-01-04,1846.1933826529096
2016-01-05,1851.5133577222157
2016-01-06,1826.4242617712202
2016-01-07,1785.5976149068101
2016-01-08,1770.867777269486
2016-01-11,1756.8015206380828
2016-01-12,1746.9566323472902
2016-01-13,1770.3535238912277
2016-01-14,1755.0501791335646
2016-01-15,1713.4539752473975
2016-01-18,1690.6326003212032
2016-01-19,1697.6129407461374
2016-01-20,1643.3867482904157
2016-01-21,1678.132047616095
2016-01-22,1730.355739376693
2016-01-25,1723.0670820155701
2016-01-26,1745.863138703604
2016-01-27,1763.3481217202927
2016-01-28,1772.1634940763336
2016-01-29,1785.5626021043886
2016-02-01,1805.6554669059387
2016-02-02,1780.8608898673108
2016-02-03,1785.2102296455823
2016-02-04,1805.7199747242087
2016-02-05,1777.9085399621215
2016-02-08,1713.8083005243666
2016-02-09,1697.7896510093906
2016-02-10,1704.562428184972
2016-02-11,1652.4566963609077
2016-02-12,1708.1836783203082
2016-02-15,1737.125149253787
2016-02-16,1723.8728709910476
2016-02-17,1778.740578394298
2016-02-18,1788.7870626073502
2016-02-19,1765.355766607843
2016-02-22,1779.2029938564901
2016-02-23,1756.48275015422
2016-02-24,1713.2610815691548
2016-02-25,1754.0027766106293
2016-02-26,1780.3370268924618
2016-02-29,1795.8185114046746
2016-03-01,1811.8735794744753
2016-03-02,1826.1613953623485
2016-03-03,1857.7543148636796
2016-03-04,1900.530258917506
2016-03-07,1900.7276896814021
2016-03-08,1870.078404636393
2016-03-09,1879.6584132878681
2016-03-10,1857.126107643498
2016-03-11,1898.1094480815834
2016-03-14,1900.8289760869186
2016-03-15,1860.8475183653343
2016-03-16,1866.9666947806436
2016-03-17,1946.1547702065325
2016-03-18,1940.0032964556722
2016-03-21,1921.7479037547982
2016-03-22,1898.9770028060495
2016-03-23,1875.6543405661557
2016-03-24,1851.847651544427
2016-03-25,1851.847651544427
2016-03-28,1866.576026291599
2016-03-29,1871.3189983881923
2016-03-30,1934.1912449542308
2016-03-31,1914.4976080983263
2016-04-01,1875.5762914372506
2016-04-04,1892.9688138850552
2016-04-05,1853.9521478581025
2016-04-06,1868.4370931101494
2016-04-07,1854.9255505429896
2016-04-08,1877.2909494461849
2016-04-11,1892.2540636220724
2016-04-12,1900.135735355843
2016-04-13,1941.7314952967306
2016-04-14,1930.1885199131727
2016-04-15,1927.5896334814856
2016-04-18,1945.5124272411024
2016-04-19,1983.4027883532779
2016-04-20,1983.8492195304
2016-04-21,1970.454385724305
2016-04-22,1963.718644589324
2016-04-25,1966.5053900483213
2016-04-26,1972.8043169028783
2016-04-27,1984.700945090452
2016-04-28,1997.1759885589777
2016-04-29,1980.1076900838884
2016-05-02,1983.3517739504994
2016-05-03,1938.4681511793756
2016-05-04,1909.2175794205814
2016-05-05,1907.4652124850004
2016-05-06,1904.4328010243264
2016-05-09,1889.7774261449222
2016-05-10,1906.3538662548617
2016-05-11,1908.7803732276866
2016-05-12,1901.0443645349296
2016-05-13,1884.0801523417822
2016-05-16,1899.7639734638171
2016-05-17,1919.6546978467802
2016-05-18,1932.568569713059
2016-05-19,1905.5423905103053
2016-05-20,1924.0637650452948
2016-05-23,1918.045325369632
2016-05-24,1959.1850669100702
2016-05-25,1987.8526887829564
2016-05-26,1985.1904771288696
2016-05-27,1974.4898656854984
2016-05-30,1975.3678970275632
2016-05-31,1959.0187749450897
2016-06-01,1918.3499563930084
2016-06-02,1927.1736450756966
2016-06-03,1939.632044165715
2016-06-06,1954.4794852500288
2016-06-07,1963.97759877498
2016-06-08,1964.8581702629244
2016-06-09,1927.0955075866611
2016-06-10,1867.652982082885
2016-06-13,1837.2967920008525
2016-06-14,1774.6850819486378
2016-06-15,1802.9325600685263
2016-06-16,1774.2346158478063
2016-06-17,1842.2056419142978
2016-06-20,1964.649160086478
2016-06-21,1969.642754172947
2016-06-22,1988.6199866716763
2016-06-23,2034.3513689408371
2016-06-24,1735.2612925699254
2016-06-27,1582.267604914475
2016-06-28,1659.65732919897
2016-06-29,1747.1112919047257
2016-06-30,1767.5508988000004
2016-07-01,1783.8878646653375
2016-07-04,1758.8193795984773
2016-07-05,1690.5863753960894
2016-07-06,1653.0845579705244
2016-07-07,1684.6490120010058
2016-07-08,1716.9668638084556
2016-07-11,1766.699351156168
2016-07-12,1804.8478409338927
2016-07-13,1805.8517017613208
2016-07-14,1824.198611830796
2016-07-15,1812.3057981198044
2016-07-18,1831.4813618447877
2016-07-19,1806.1977003574032
2016-07-20,1825.5857091485225
2016-07-21,1828.1878132171091
2016-07-22,1803.779487628009
2016-07-25,1817.5424767397592
2016-07-26,1812.373593347963
2016-07-27,1844.5441687301418
2016-07-28,1844.3060904894269
2016-07-29,1860.7781705692548
2016-08-01,1841.3906709906025
2016-08-02,1860.3133783215515
2016-08-03,1854.7936056369706
2016-08-04,1855.3946372852713
2016-08-05,1868.9466909063372
2016-08-08,1874.97983719674
2016-08-09,1873.2000977339471
2016-08-10,1875.42337350199
2016-08-11,1879.3024637584006
2016-08-12,1876.465364131996
2016-08-15,1874.758280717473
2016-08-16,1879.731762417398
2016-08-17,1868.935664798656
2016-08-18,1909.1584241323694
2016-08-19,1888.032650660809
2016-08-22,1902.5615335673142
2016-08-23,1933.8909893669027
2016-08-24,1942.9022311572141
2016-08-25,1921.893144242109
2016-08-26,1934.0116969226335
2016-08-29,1915.116853776388
2016-08-30,1898.7243880167725
2016-08-31,1886.5174892806588
2016-09-01,1920.1295437995682
2016-09-02,1956.6318281639221
2016-09-05,1950.81556751112
2016-09-06,1961.9388007279094
2016-09-07,1947.639137297284
2016-09-08,1952.916528255567
2016-09-09,1918.7442395784058
2016-09-12,1898.4427689984711
2016-09-13,1871.8187970849988
2016-09-14,1878.860087054149
2016-09-15,1899.6238577143852
2016-09-16,1873.7926306969675
2016-09-19,1896.8580804902026
2016-09-20,1885.7901920348363
2016-09-21,1894.7874954104693
2016-09-22,1934.0425690928341
2016-09-23,1907.5290685942002
2016-09-26,1881.221093039311
2016-09-27,1874.8622865414109
2016-09-28,1892.5295482275812
2016-09-29,1901.4727947647973
2016-09-30,1900.9730354594726
2016-10-03,1902.8604067914869
2016-10-04,1915.7437908560314
2016-10-05,1906.0072414399658
2016-10-06,1882.7160403948715
2016-10-07,1852.3481079780097
2016-10-10,1841.6644843488955
2016-10-11,1816.357719122671
2016-10-12,1803.054110480234
2016-10-13,1782.955258293777
2016-10-14,1797.3259916409268
2016-10-17,1762.9382163506857
2016-10-18,1806.249444270784
2016-10-19,1811.4201140363239
2016-10-20,1800.6655996713364
2016-10-21,1789.7291052834087
2016-10-24,1784.0300874579125
2016-10-25,1772.0861693738323
2016-10-26,1778.1537492295026
2016-10-27,1754.437858547662
2016-10-28,1759.3615702719098
2016-10-31,1762.4684260937058
2016-11-01,1759.3227048687393
2016-11-02,1761.114819722245
2016-11-03,1787.8378322780707
2016-11-04,1763.355126361824
2016-11-07,1766.6681288586713
2016-11-08,1776.7460325149
2016-11-09,1814.9088583919395
2016-11-10,1833.3557685077376
2016-11-11,1818.1199039410908
2016-11-14,1814.8032336582385
2016-11-15,1800.228896435805
2016-11-16,1783.3412926958426
2016-11-17,1798.6851255771494
2016-11-18,1783.809297453819
2016-11-21,1799.0151779818134
2016-11-22,1818.1776709924804
2016-11-23,1809.4853029720828
2016-11-24,1826.308331216152
2016-11-25,1825.7210064769272
2016-11-28,1811.4077066556408
2016-11-29,1820.8706514721227
2016-11-30,1809.0380291518504
2016-12-01,1825.99033999526
2016-12-02,1835.6470174661274
2016-12-05,1847.9547838550302
2016-12-06,1857.394557549473
2016-12-07,1858.6892473730568
2016-12-08,1848.5469751908172
2016-12-09,1859.7565426827734
2016-12-12,1853.1968223521028
2016-12-13,1869.8914696211693
2016-12-14,1870.387610887239
2016-12-15,1848.2227226671303
2016-12-16,1854.4040888536665
2016-12-19,1849.4344328642237
2016-12-20,1848.5984910857856
2016-12-21,1848.634427080905
2016-12-22,1849.307314612246
2016-12-23,1848.7159457334526
2016-12-26,1848.715945733453
2016-12-27,1848.8667751326325
2016-12-28,1838.9328658095285
2016-12-29,1842.6101564577734
2016-12-30,1872.2892144392267
2017-01-02,1872.2892144392267
2017-01-03,1867.3770330217067
2017-01-04,1865.1199627362248
2017-01-05,1904.6035314331814
2017-01-06,1893.2908233845255
2017-01-09,1868.5094678374119
2017-01-10,1874.9201849304302
2017-01-11,1849.863726811179
2017-01-12,1862.967332102196
2017-01-13,1872.8174817871738
2017-01-16,1841.2450562333422
2017-01-17,1886.0045155837174
2017-01-18,1849.4575004420528
2017-01-19,1833.6308797707525
2017-01-20,1828.848846369988
2017-01-23,1846.8964679663202
2017-01-24,1852.1041287196497
2017-01-25,1870.7739094083431
2017-01-26,1880.1864978239546
2017-01-27,1874.3343033045498
2017-01-30,1860.813587405733
2017-01-31,1867.931964707534
2017-02-01,1893.5799228350977
2017-02-02,1876.0264523631718
2017-02-03,1890.6307151406763
2017-02-06,1875.4979812008808
2017-02-07,1894.6894851726593
2017-02-08,1920.2923404829498
2017-02-09,1931.853776835699
2017-02-10,1948.9029487111284
2017-02-13,1952.9164218743288
2017-02-14,1951.201085102414
2017-02-15,1946.4203328729645
2017-02-16,1952.500142424387
2017-02-17,1937.7935721252734
2017-02-20,1932.822013912152
2017-02-21,1932.5951365478272
2017-02-22,1929.8291817055149
2017-02-23,1946.3758477057336
2017-02-24,1934.1251933418046
2017-02-27,1932.8019045554367
2017-02-28,1946.078869601248
2017-03-01,1951.6512296489007
2017-03-02,1940.5023790172552
2017-03-03,1937.0645787047154
2017-03-06,1947.2284004879773
2017-03-07,1928.201843379351
2017-03-08,1926.494884659166
2017-03-09,1932.365490230853
