Date,WORLD ex USA VALUE WEIGHTED
2005-05-17,1318.1117500843648
2005-05-18,1329.529550654898
2005-05-19,1340.946045749513
2005-05-20,1342.2461673791424
2005-05-23,1350.4553135281499
2005-05-24,1350.1063413333193
2005-05-25,1344.7492680857306
2005-05-26,1352.3431829368994
2005-05-27,1355.0413036482278
2005-05-30,1365.9171823380884
2005-05-31,1369.3104706458873
2005-06-01,1386.289244762648
2005-06-02,1385.840062385243
2005-06-03,1386.9885306853678
2005-06-06,1386.5300568166379
2005-06-07,1396.5131113769633
2005-06-08,1395.4079757629997
2005-06-09,1394.8936386325868
2005-06-10,1404.8321053400543
2005-06-13,1408.673157068206
2005-06-14,1411.6632156309897
2005-06-15,1409.5196077136138
2005-06-16,1419.110806028368
2005-06-17,1419.647345151309
2005-06-20,1421.097255693247
2005-06-21,1427.4235802879966
2005-06-22,1430.2973378642612
2005-06-23,1437.5671423442689
2005-06-24,1425.9738971216657
2005-06-27,1410.7176389942854
2005-06-28,1423.3725989402421
2005-06-29,1426.5121097184976
2005-06-30,1420.4472507410271
2005-07-01,1430.4603633281572
2005-07-04,1436.8361945945746
2005-07-05,1433.8609862404107
2005-07-06,1439.7299450874705
2005-07-07,1418.9958426900632
2005-07-08,1432.9451145201904
2005-07-11,1437.978856574937
2005-07-12,1433.5050475879564
2005-07-13,1439.1363689383577
2005-07-14,1445.5309315955367
2005-07-15,1446.0769284246599
2005-07-18,1445.3040335654832
2005-07-19,1449.1705964462628
2005-07-20,1446.3091911337467
2005-07-21,1454.543359140241
2005-07-22,1454.2330098304008
2005-07-25,1457.958489700365
2005-07-26,1457.3982801568604
2005-07-27,1463.1549766886287
2005-07-28,1466.8796032065984
2005-07-29,1465.9028245913394
2005-08-01,1467.0058900813206
2005-08-02,1479.0040820616935
2005-08-03,1474.997639951196
2005-08-04,1462.8208861758592
2005-08-05,1452.530616062415
2005-08-08,1460.0294990125117
2005-08-09,1468.443334188274
2005-08-10,1488.246363522431
2005-08-11,1491.150968849979
2005-08-12,1491.350073690105
2005-08-15,1493.6187417320507
2005-08-16,1494.1241923178009
2005-08-17,1489.8162157986737
2005-08-18,1486.4054517768877
2005-08-19,1496.6379362509126
2005-08-22,1503.8367118135359
2005-08-23,1499.4897704904004
2005-08-24,1492.3932525180844
2005-08-25,1483.681558089164
2005-08-26,1477.6913005443764
2005-08-29,1475.0100901248743
2005-08-30,1479.882230870147
2005-08-31,1485.3982104169402
2005-09-01,1492.7922348127022
2005-09-02,1490.6059749012409
2005-09-05,1502.1706441297456
2005-09-06,1509.9432744076407
2005-09-07,1514.2931802686721
2005-09-08,1511.6614667106292
2005-09-09,1522.895688048065
2005-09-12,1533.4259735819712
2005-09-13,1524.6486006727641
2005-09-14,1529.6081170873972
2005-09-15,1536.7051596282981
2005-09-16,1541.0771984054504
2005-09-19,1546.9588988112005
2005-09-20,1554.4796291704733
2005-09-21,1544.9678753752137
2005-09-22,1541.917573003377
2005-09-23,1547.803910186145
2005-09-26,1572.4959958247364
2005-09-27,1567.5404147291927
2005-09-28,1584.0127396222874
2005-09-29,1591.2966904686566
2005-09-30,1586.5622098938406
2005-10-03,1597.76886961386
2005-10-04,1602.1655315620571
2005-10-05,1582.4156232199487
2005-10-06,1546.735936347236
2005-10-07,1543.5483989236154
2005-10-10,1548.3516369799495
2005-10-11,1561.4123585957382
2005-10-12,1551.7608764709337
2005-10-13,1541.7970534534534
2005-10-14,1537.6541911749102
2005-10-17,1536.626517791485
2005-10-18,1533.7042541164158
2005-10-19,1511.3145793896372
2005-10-20,1514.9656392813117
2005-10-21,1507.8511216914978
2005-10-24,1519.4682406528814
2005-10-25,1519.9474313584287
2005-10-26,1526.2868926549825
2005-10-27,1515.0324154704188
2005-10-28,1513.4760424687138
2005-10-31,1546.9074173888623
2005-11-01,1553.012871255624
2005-11-02,1555.2528250460123
2005-11-03,1573.229057071813
2005-11-04,1582.30872213389
2005-11-07,1588.5926605825728
2005-11-08,1592.8592787329248
2005-11-09,1591.822777562911
2005-11-10,1587.584742563643
2005-11-11,1603.4808836321583
2005-11-14,1596.8672186161489
2005-11-15,1591.6868801415535
2005-11-16,1589.5870683634996
2005-11-17,1600.6695360324484
2005-11-18,1612.0332827585144
2005-11-21,1618.0750855168044
2005-11-22,1617.3405962356062
2005-11-23,1621.8242680341154
2005-11-24,1619.7067377743253
2005-11-25,1623.6786881912342
2005-11-28,1620.8612726923814
2005-11-29,1623.4479461283636
2005-11-30,1613.854242734368
2005-12-01,1637.6345365622058
2005-12-02,1652.9617533587186
2005-12-05,1648.0318257339188
2005-12-06,1652.1709245832783
2005-12-07,1656.6178173960152
2005-12-08,1645.7090897157718
2005-12-09,1649.0485413314366
2005-12-12,1651.616649163867
2005-12-13,1656.0400521712386
2005-12-14,1652.4138677580727
2005-12-15,1649.3213150691577
2005-12-16,1655.5052442825977
2005-12-19,1654.863545116748
2005-12-20,1665.7111179309998
2005-12-21,1679.9583234029906
2005-12-22,1678.9480295139724
2005-12-23,1680.592197434918
2005-12-26,1681.4336837270255
2005-12-27,1678.6868281706304
2005-12-28,1679.3408315869513
2005-12-29,1689.3335430289264
2005-12-30,1680.4202467786552
2006-01-02,1684.7872432231711
2006-01-03,1691.4149415488641
2006-01-04,1705.9637366742531
2006-01-05,1706.505317863323
2006-01-06,1717.146966149416
2006-01-09,1723.3971175721424
2006-01-10,1711.5871036204212
2006-01-11,1721.3621810726356
2006-01-12,1731.1118079701077
2006-01-13,1720.0327681608821
2006-01-16,1714.3559814902478
2006-01-17,1697.3115365854044
2006-01-18,1673.446073091616
2006-01-19,1690.4788015933557
2006-01-20,1686.7991557314663
2006-01-23,1671.4708207905217
2006-01-24,1672.2860676594162
2006-01-25,1683.089634633623
2006-01-26,1700.1577028790555
2006-01-27,1730.4983674266145
2006-01-30,1736.3446791037823
2006-01-31,1736.714179752822
2006-02-01,1745.7975258153463
2006-02-02,1736.1034181353841
2006-02-03,1734.9904366522323
2006-02-06,1741.6502589826937
2006-02-07,1739.238940732598
2006-02-08,1723.9273720291533
2006-02-09,1741.4271939222244
2006-02-10,1737.8523968998802
2006-02-13,1735.5995373909018
2006-02-14,1741.7582509088631
2006-02-15,1737.8335659826737
2006-02-16,1746.4483807980466
2006-02-17,1742.3165618648911
2006-02-20,1740.626911577408
2006-02-21,1751.584965727904
2006-02-22,1759.2939863604593
2006-02-23,1767.1954453519904
2006-02-24,1776.6440795638975
2006-02-27,1787.8681461109195
2006-02-28,1770.7255012311068
2006-03-01,1774.4315993252958
2006-03-02,1761.500653332774
2006-03-03,1754.5106221641552
2006-03-06,1760.25654761215
2006-03-07,1755.1362623662092
2006-03-08,1740.552825331516
2006-03-09,1758.0549197394253
2006-03-10,1764.6391966027245
2006-03-13,1778.306626525949
2006-03-14,1780.7054399055266
2006-03-15,1784.9198850139908
2006-03-16,1777.2475327206735
2006-03-17,1782.562128371522
2006-03-20,1788.8596414404046
2006-03-21,1791.6793068642096
2006-03-22,1796.537278766755
2006-03-23,1796.760082021088
2006-03-24,1804.1806082545936
2006-03-27,1799.4042735843607
2006-03-28,1789.849214055332
2006-03-29,1797.4179017677998
2006-03-30,1807.582881211628
2006-03-31,1798.369297892589
2006-04-03,1814.7175992907844
2006-04-04,1802.6252396878356
2006-04-05,1808.4817271772677
2006-04-06,1823.1580611824504
2006-04-07,1825.6029261143033
2006-04-10,1829.2878795598865
2006-04-11,1811.635885404085
2006-04-12,1803.0834262188841
2006-04-13,1809.3069429781854
2006-04-14,1809.5877404882567
2006-04-17,1798.484932849407
2006-04-18,1805.8693055647552
2006-04-19,1821.502491619483
2006-04-20,1827.5643031605425
2006-04-21,1842.0077303545377
2006-04-24,1829.934598915344
2006-04-25,1830.6030280602874
2006-04-26,1835.1884873297154
2006-04-27,1827.7344726777228
2006-04-28,1814.6062061343785
2006-05-01,1823.5183319891792
2006-05-02,1837.060672674182
2006-05-03,1827.8578571143016
2006-05-04,1828.3739695214563
2006-05-05,1844.7042693242097
2006-05-08,1854.834775194768
2006-05-09,1859.1458573395112
2006-05-10,1849.6783251005247
2006-05-11,1838.7508129183475
2006-05-12,1802.5244405836204
2006-05-15,1783.4069737739148
2006-05-16,1776.0994962930156
2006-05-17,1749.3001704237865
2006-05-18,1730.9244577012482
2006-05-19,1731.2072605996364
2006-05-22,1688.072015121032
2006-05-23,1708.6992300447203
2006-05-24,1698.008502451481
2006-05-25,1711.4959093808466
2006-05-26,1741.1583740722851
2006-05-29,1741.8888390366733
2006-05-30,1712.3940409235793
2006-05-31,1713.8605674670875
2006-06-01,1722.0235278713594
2006-06-02,1731.3351513255182
2006-06-05,1717.1862277213575
2006-06-06,1686.1217950917717
2006-06-07,1684.4145108603766
2006-06-08,1643.3575989803585
2006-06-09,1670.3765335953233
2006-06-12,1663.559685490781
2006-06-13,1618.2627561063778
2006-06-14,1619.9297880852366
2006-06-15,1650.9708575800444
2006-06-16,1656.6108329901713
2006-06-19,1662.3483558037926
2006-06-20,1664.2220116232158
2006-06-21,1662.39540672217
2006-06-22,1678.363630007592
2006-06-23,1679.2410967644562
2006-06-26,1675.9517683640354
2006-06-27,1667.2703003903866
2006-06-28,1665.7014011477377
2006-06-29,1694.7038367035668
2006-06-30,1718.00232230868
2006-07-03,1722.9881028758318
2006-07-04,1729.9695693770889
2006-07-05,1710.9725112710466
2006-07-06,1718.7576199012324
2006-07-07,1719.9015184078262
2006-07-10,1731.6883657228825
2006-07-11,1717.5053530974837
2006-07-12,1712.5540171090743
2006-07-13,1692.6385063855403
2006-07-14,1670.0542730532504
2006-07-17,1666.1889077826118
2006-07-18,1653.4571198898075
2006-07-19,1677.5908416590767
2006-07-20,1689.9504157835163
2006-07-21,1676.409785509704
2006-07-24,1699.1891821195659
2006-07-25,1707.009529660992
2006-07-26,1710.057642359194
2006-07-27,1730.0845579687075
2006-07-28,1742.633029401324
2006-07-31,1741.2600779730958
2006-08-01,1729.2924165642883
2006-08-02,1742.6323589440549
2006-08-03,1733.3035314962585
2006-08-04,1744.613531278305
2006-08-07,1724.2957581282888
2006-08-08,1733.719248722236
2006-08-09,1743.9744834716473
2006-08-10,1737.595482360239
2006-08-11,1736.053169748232
2006-08-14,1750.1715543613884
2006-08-15,1761.0146667473286
2006-08-16,1771.4085367208115
2006-08-17,1775.4537571961155
2006-08-18,1775.853788928371
2006-08-21,1767.0955126586764
2006-08-22,1778.907657086105
2006-08-23,1774.626402020412
2006-08-24,1772.091787687715
2006-08-25,1771.679983521811
2006-08-28,1771.5092165236429
2006-08-29,1779.4478844838832
2006-08-30,1781.9549193252
2006-08-31,1785.8093088630317
2006-09-01,1791.733604407346
2006-09-04,1803.4367443101473
2006-09-05,1801.458800869797
2006-09-06,1784.1062137995232
2006-09-07,1766.1857364679142
2006-09-08,1773.683069275361
2006-09-11,1755.402495163531
2006-09-12,1768.8224174283998
2006-09-13,1774.921337000898
2006-09-14,1777.153621512693
2006-09-15,1782.4314540251742
2006-09-18,1780.6898504195492
2006-09-19,1774.7170119083962
2006-09-20,1780.5632970508561
2006-09-21,1790.618061413584
2006-09-22,1768.198398632597
2006-09-25,1770.1050969213354
2006-09-26,1787.1865856895952
2006-09-27,1804.4391583047852
2006-09-28,1808.243292944982
2006-09-29,1809.1202749501142
2006-10-02,1811.227910208296
2006-10-03,1804.124011666364
2006-10-04,1812.3504987821916
2006-10-05,1830.0095020647536
2006-10-06,1832.2354305505555
2006-10-09,1831.0311067125047
2006-10-10,1842.3347548911393
2006-10-11,1840.6515067928926
2006-10-12,1851.2817914501823
2006-10-13,1860.991565995837
2006-10-16,1869.8857636167684
2006-10-17,1853.2826016161312
2006-10-18,1865.3582289180893
2006-10-19,1862.8862560150612
2006-10-20,1868.8643023716083
2006-10-23,1877.7632500004975
2006-10-24,1879.8789726040304
2006-10-25,1883.6373930371458
2006-10-26,1885.4470551941488
2006-10-27,1881.1060484093837
2006-10-30,1870.4768510651686
2006-10-31,1869.8426129794316
2006-11-01,1874.1093608837507
2006-11-02,1868.2824494578847
2006-11-03,1873.8917806268023
2006-11-06,1887.6764471048837
2006-11-07,1893.863632284205
2006-11-08,1890.9228619196244
2006-11-09,1883.873277445173
2006-11-10,1881.5148044611178
2006-11-13,1880.6374039348793
2006-11-14,1884.5291637573887
2006-11-15,1891.37395467816
2006-11-16,1891.4879254934756
2006-11-17,1880.4911642987986
2006-11-20,1872.262393679716
2006-11-21,1876.4214393429513
2006-11-22,1880.6070448333237
2006-11-23,1878.9283423200407
2006-11-24,1860.3228016522064
2006-11-27,1842.0435105237173
2006-11-28,1835.6130800635092
2006-11-29,1860.015944368577
2006-11-30,1854.3814032985872
2006-12-01,1842.3497276456833
2006-12-04,1850.8526162878736
2006-12-05,1861.0089736757343
2006-12-06,1867.319773733532
2006-12-07,1875.9669466738505
2006-12-08,1872.5142343011767
2006-12-11,1882.2221000459294
2006-12-12,1886.8667719402135
2006-12-13,1896.5888635016092
2006-12-14,1911.0053153228373
2006-12-15,1921.5290352763702
2006-12-18,1922.3511643433696
2006-12-19,1904.0090177350135
2006-12-20,1914.9188406158653
2006-12-21,1913.788863294352
2006-12-22,1907.6849371525173
2006-12-25,1905.7790283078887
2006-12-26,1907.6839121562155
2006-12-27,1925.9657088572555
2006-12-28,1926.6231483413567
2006-12-29,1920.3470584734362
2007-01-01,1920.3470584734362
2007-01-02,1935.0049607272033
2007-01-03,1935.1559635570209
2007-01-04,1938.5903381583748
2007-01-05,1926.4562341949625
2007-01-08,1924.9250042209858
2007-01-09,1930.7263123136697
2007-01-10,1913.7140827611192
2007-01-11,1934.6630122373047
2007-01-12,1950.065841634669
2007-01-15,1964.388825203769
2007-01-16,1954.6455047646705
2007-01-17,1953.8753892389484
2007-01-18,1953.2643490816183
2007-01-19,1963.8703867992144
2007-01-22,1962.772701467706
2007-01-23,1961.4242589575397
2007-01-24,1981.5638118312286
2007-01-25,1972.866857851681
2007-01-26,1965.882063632859
2007-01-29,1967.868722802682
2007-01-30,1973.260535590347
2007-01-31,1963.726090810727
2007-02-01,1985.9492332455225
2007-02-02,1993.6738117541151
2007-02-05,1993.5877798723752
2007-02-06,2002.1255380335974
2007-02-07,2002.3593972760286
2007-02-08,1985.5023474568604
2007-02-09,1999.270991621357
2007-02-12,1992.0462018967855
2007-02-13,1999.1760322517582
2007-02-14,2010.5081127653443
2007-02-15,2018.3511591771373
2007-02-16,2016.3883692065765
2007-02-19,2021.0692810281498
2007-02-20,2016.8523586633419
2007-02-21,2008.164295171345
2007-02-22,2017.1456554463862
2007-02-23,2022.5870758560923
2007-02-26,2033.9759475574033
2007-02-27,1992.4907206215132
2007-02-28,1954.4855620443552
2007-03-01,1943.7566595286773
2007-03-02,1933.93249914034
2007-03-05,1905.9002865516673
2007-03-06,1929.116779870908
2007-03-07,1935.3207140841241
2007-03-08,1960.7184551083876
2007-03-09,1965.5771548952039
2007-03-12,1962.8457761168952
2007-03-13,1944.0610481571018
2007-03-14,1893.9313961823095
2007-03-15,1922.4303726552018
2007-03-16,1915.9451470405904
2007-03-19,1940.0408980647132
2007-03-20,1955.6282558634189
2007-03-21,1961.139663702813
2007-03-22,1987.832414688849
2007-03-23,2002.3386986995024
2007-03-26,1989.8998246697581
2007-03-27,1985.7326911359255
2007-03-28,1977.8059717106994
2007-03-29,1990.90385798677
2007-03-30,1990.0168545707543
2007-04-02,1985.146246458897
2007-04-03,2003.595879387332
2007-04-04,2015.310568471482
2007-04-05,2011.131556512195
2007-04-06,2009.896746571705
2007-04-09,2016.2358493229106
2007-04-10,2023.0071788893422
2007-04-11,2022.8489726344017
2007-04-12,2015.3646606709858
2007-04-13,2017.4303907647418
2007-04-16,2038.4251385472467
2007-04-17,2039.4287692470784
2007-04-18,2040.0363081019836
2007-04-19,2023.6805529742276
2007-04-20,2042.83673255482
2007-04-23,2042.4143645572
2007-04-24,2027.4380288538266
2007-04-25,2031.6499205851612
2007-04-26,2037.1708109944957
2007-04-27,2026.8030353148956
2007-04-30,2029.7584681081682
2007-05-01,2027.6025385318273
2007-05-02,2040.2254410243452
2007-05-03,2047.3833257339843
2007-05-04,2059.4490416439403
2007-05-07,2069.934848654752
2007-05-08,2062.379891984879
2007-05-09,2068.639957245339
2007-05-10,2056.5207517236367
2007-05-11,2060.7585769870802
2007-05-14,2061.1753249217713
2007-05-15,2059.31283154849
2007-05-16,2056.841027007667
2007-05-17,2064.3015062667396
2007-05-18,2075.5887652979777
2007-05-21,2082.6598209969843
2007-05-22,2088.055384689779
2007-05-23,2100.176680067273
2007-05-24,2089.7559497817033
2007-05-25,2081.901630948321
2007-05-28,2087.087208998392
2007-05-29,2091.255155449324
2007-05-30,2090.115558945229
2007-05-31,2105.959898030973
2007-06-01,2126.5026328598715
2007-06-04,2124.702942015181
2007-06-05,2116.3203788755136
2007-06-06,2098.6983937031796
2007-06-07,2082.8805176975284
2007-06-08,2079.0767660664337
2007-06-11,2093.1366778891156
2007-06-12,2083.6878739182357
2007-06-13,2085.458161674637
2007-06-14,2109.23717568591
2007-06-15,2129.4841354478826
2007-06-18,2127.1746511946276
2007-06-19,2122.619510724028
2007-06-20,2127.08197047887
2007-06-21,2116.0934153868143
2007-06-22,2104.4850401918056
2007-06-25,2097.386531207933
2007-06-26,2088.418544185857
2007-06-27,2076.129082401354
2007-06-28,2092.1309459662925
2007-06-29,2104.1054489234443
2007-07-02,2099.804445508057
2007-07-03,2114.6885137141867
2007-07-04,2119.3924514186006
2007-07-05,2112.5031820387635
2007-07-06,2119.259488043312
2007-07-09,2129.4960155687263
2007-07-10,2110.5777010781
2007-07-11,2095.615097719241
2007-07-12,2112.6060269729064
2007-07-13,2127.312769357718
2007-07-16,2129.3974816497566
2007-07-17,2121.9458746658993
2007-07-18,2101.724214977643
2007-07-19,2116.4339911149696
2007-07-20,2105.7990099561507
2007-07-23,2108.944898066536
2007-07-24,2089.1680990925765
2007-07-25,2079.8415719616323
2007-07-26,2033.6051870562032
2007-07-27,2015.0201651596838
2007-07-30,2012.9097114776318
2007-07-31,2041.1870999531884
2007-08-01,2008.683474889223
2007-08-02,2019.9835316600077
2007-08-03,1998.7551345051718
2007-08-06,1983.1869766476611
2007-08-07,1999.0043609383308
2007-08-08,2025.0926472359795
2007-08-09,2009.3184479246765
2007-08-10,1954.6110042859627
2007-08-13,1987.4261326425647
2007-08-14,1973.4584658301856
2007-08-15,1960.2075651169694
2007-08-16,1916.180046474009
2007-08-17,1919.502442316568
2007-08-20,1944.5616735708998
2007-08-21,1954.7499010549523
2007-08-22,1973.9661456783701
2007-08-23,1987.0143502411875
2007-08-24,1986.74052612357
2007-08-27,1990.5528387346324
2007-08-28,1965.370950824102
2007-08-29,1964.9702275407606
2007-08-30,1981.7273475171123
2007-08-31,2013.6951930909543
2007-09-03,2019.7950685859598
2007-09-04,2028.7995218357153
2007-09-05,1997.5525437674464
2007-09-06,2001.4103222605509
2007-09-07,1970.4456911761554
2007-09-10,1948.124002974077
2007-09-11,1969.4301718972158
2007-09-12,1971.7249424611825
2007-09-13,1979.7150630491972
2007-09-14,1974.1633459052782
2007-09-17,1953.3657985499615
2007-09-18,1961.511457535389
2007-09-19,2011.3885535459997
2007-09-20,2005.0220241439524
2007-09-21,2004.0088037561097
2007-09-24,2005.6340118889827
2007-09-25,1998.3259531747944
2007-09-26,2004.426482834244
2007-09-27,2027.489919169643
2007-09-28,2027.83882671133
2007-10-01,2036.9306810905762
2007-10-02,2052.906375357982
2007-10-03,2057.9395171416504
2007-10-04,2057.721965552517
2007-10-05,2072.0216307438777
2007-10-08,2068.313750159456
2007-10-09,2078.336340789065
2007-10-10,2075.59007524804
2007-10-11,2086.4360682376305
2007-10-12,2087.929215523179
2007-10-15,2069.953167789318
2007-10-16,2054.134279670253
2007-10-17,2055.6861930418922
2007-10-18,2050.0424135303597
2007-10-19,2035.328351252702
2007-10-22,2013.2691211308615
2007-10-23,2025.4847316657933
2007-10-24,2018.4899519331714
2007-10-25,2027.3461366131853
2007-10-26,2047.1595596442428
2007-10-29,2069.5506893272886
2007-10-30,2060.1164037852654
2007-10-31,2076.026661154721
2007-11-01,2058.4650329930328
2007-11-02,2034.152087824046
2007-11-05,2015.4869805047747
2007-11-06,2019.0001332377697
2007-11-07,2003.8270356288588
2007-11-08,1978.7158180195415
2007-11-09,1952.9204481047873
2007-11-12,1946.0381559972134
2007-11-13,1945.9715176130912
2007-11-14,1958.951671364789
2007-11-15,1939.0624658766394
2007-11-16,1918.8529006761974
2007-11-19,1886.9671124792599
2007-11-20,1899.1715120748293
2007-11-21,1857.381993023461
2007-11-22,1863.55868590527
2007-11-23,1887.5826701345434
2007-11-26,1887.5795945719287
2007-11-27,1881.8190448528348
2007-11-28,1916.7615103572361
2007-11-29,1934.1827121087472
2007-11-30,1955.82637091974
2007-12-03,1952.5934216595313
2007-12-04,1923.2720283288763
2007-12-05,1949.7349726087461
2007-12-06,1962.385169142787
2007-12-07,1977.0258058503737
2007-12-10,1982.600515921844
2007-12-11,1980.6722133027272
2007-12-12,1980.2420989546442
2007-12-13,1936.0738427533886
2007-12-14,1936.994835460463
2007-12-17,1902.8858899239583
2007-12-18,1899.779203781042
2007-12-19,1891.0071597154595
2007-12-20,1897.4013639722673
2007-12-21,1917.2890525180264
2007-12-24,1918.7680367202383
2007-12-25,1926.9753077199325
2007-12-26,1926.2347287652444
2007-12-27,1923.0065579639574
2007-12-28,1913.048546127453
2007-12-31,1922.6061362927019
2008-01-01,1922.6061362927019
2008-01-02,1909.0762295544598
2008-01-03,1905.7670434580991
2008-01-04,1863.0109128157221
2008-01-07,1853.0794629404506
2008-01-08,1857.4655601642312
2008-01-09,1849.036796634496
2008-01-10,1827.3140281929243
2008-01-11,1815.724166445367
2008-01-14,1820.948893608902
2008-01-15,1782.8041961895237
2008-01-16,1759.3684626235597
2008-01-17,1759.3807128186456
2008-01-18,1746.3532876687705
2008-01-21,1666.3037402330883
2008-01-22,1659.477322004667
2008-01-23,1645.486231102738
2008-01-24,1710.2891308861033
2008-01-25,1731.4768477986654
2008-01-28,1702.636208685909
2008-01-29,1733.7028651959117
2008-01-30,1718.9129429645134
2008-01-31,1726.591998704246
2008-02-01,1749.057313532637
2008-02-04,1760.835412973622
2008-02-05,1721.9431538687884
2008-02-06,1706.1434720904904
2008-02-07,1692.186570486664
2008-02-08,1689.70927148391
2008-02-11,1678.3763079049804
2008-02-12,1712.1032923480495
2008-02-13,1711.7220054731258
2008-02-14,1725.7100840584762
2008-02-15,1702.4028305114837
2008-02-18,1722.4129827039137
2008-02-19,1730.9290384949043
2008-02-20,1705.4987242057089
2008-02-21,1719.5497187415936
2008-02-22,1707.118229445996
2008-02-25,1737.3462516798252
2008-02-26,1757.1055633525236
2008-02-27,1756.0967021093504
2008-02-28,1730.6340144363605
2008-02-29,1706.364937054356
2008-03-03,1671.8331463049428
2008-03-04,1653.6901004819097
2008-03-05,1671.1269748221143
2008-03-06,1658.7509142287506
2008-03-07,1631.8535217095366
2008-03-10,1610.465550196514
2008-03-11,1629.661539813304
2008-03-12,1649.2110163122675
2008-03-13,1623.3194026383455
2008-03-14,1603.4932026681795
2008-03-17,1539.3901797427818
2008-03-18,1580.0194650768638
2008-03-19,1580.1210682805429
2008-03-20,1584.3612121957035
2008-03-21,1590.7789116637869
2008-03-24,1589.6247924347738
2008-03-25,1634.450156884594
2008-03-26,1627.9327327240458
2008-03-27,1633.8993569540905
2008-03-28,1633.2254499797584
2008-03-31,1618.6639742847524
2008-04-01,1662.167675963489
2008-04-02,1694.0576156602383
2008-04-03,1694.9058454799238
2008-04-04,1694.9205079165404
2008-04-07,1709.0443977463058
2008-04-08,1690.7250469012067
2008-04-09,1673.599675741215
2008-04-10,1670.515251752589
2008-04-11,1661.468362638553
2008-04-14,1641.391522008205
2008-04-15,1649.6568436663442
2008-04-16,1675.0080764457214
2008-04-17,1675.421070215424
2008-04-18,1705.5840301538074
2008-04-21,1702.303549361516
2008-04-22,1686.1141363097493
2008-04-23,1694.0503500020882
2008-04-24,1696.129358637716
2008-04-25,1723.4634795895447
2008-04-28,1737.7858275948688
2008-04-29,1734.1714760679085
2008-04-30,1740.2583102867063
2008-05-01,1742.5597179948377
2008-05-02,1775.9704702699123
2008-05-05,1771.3824614879022
2008-05-06,1765.6648428556011
2008-05-07,1782.3762913276983
2008-05-08,1780.0099248452902
2008-05-09,1757.078623160475
2008-05-12,1759.535084204518
2008-05-13,1759.7746243792974
2008-05-14,1767.0652743496223
2008-05-15,1779.7909372616587
2008-05-16,1791.4454942248522
2008-05-19,1805.288293135317
2008-05-20,1780.627867609491
2008-05-21,1756.5075718021362
2008-05-22,1762.9945475964735
2008-05-23,1741.4535787134605
2008-05-26,1727.6206397288597
2008-05-27,1727.5858707985144
2008-05-28,1733.8986598122137
2008-05-29,1746.709981918924
2008-05-30,1757.1624849416685
2008-06-02,1749.8660685670216
2008-06-03,1750.3118677421387
2008-06-04,1745.1781209146386
2008-06-05,1735.7545902361426
2008-06-06,1707.5531803251831
2008-06-09,1686.209730528722
2008-06-10,1674.9232592833262
2008-06-11,1656.6094169853657
2008-06-12,1654.870054215887
2008-06-13,1669.939194768681
2008-06-16,1671.7530752084513
2008-06-17,1677.9931657293205
2008-06-18,1661.0051453220606
2008-06-19,1640.3010630161414
2008-06-20,1609.7648707570052
2008-06-23,1606.9193681929762
2008-06-24,1596.6956308388321
2008-06-25,1612.2087535396306
2008-06-26,1577.7915840332867
2008-06-27,1568.1861917084802
2008-06-30,1573.5433182691595
2008-07-01,1548.2569635351379
2008-07-02,1531.1081508541583
2008-07-03,1544.1645725709184
2008-07-04,1530.8303837816636
2008-07-07,1541.5506526038278
2008-07-08,1517.8623979477766
2008-07-09,1536.9870335466805
2008-07-10,1516.4493824200524
2008-07-11,1484.654722180332
2008-07-14,1487.8049626395145
2008-07-15,1456.8970575544934
2008-07-16,1469.2321407957586
2008-07-17,1502.3453242019339
2008-07-18,1518.5508704001347
2008-07-21,1528.5919776640771
2008-07-22,1532.5012806199552
2008-07-23,1568.4654168452298
2008-07-24,1560.9085984919611
2008-07-25,1542.7820487048111
2008-07-28,1524.4860605174024
2008-07-29,1520.0848773203654
2008-07-30,1546.1326245282487
2008-07-31,1543.9667814568563
2008-08-01,1526.5543446107586
2008-08-04,1506.6259909216549
2008-08-05,1541.5973863960724
2008-08-06,1561.6900199766708
2008-08-07,1551.9201126581934
2008-08-08,1569.9944246592222
2008-08-11,1595.9559302933367
2008-08-12,1594.0835391004587
2008-08-13,1557.4391868032058
2008-08-14,1556.9286177840565
2008-08-15,1566.740553107831
2008-08-18,1569.8404885004416
2008-08-19,1529.137764019938
2008-08-20,1532.1306654162274
2008-08-21,1520.378669263921
2008-08-22,1537.383002006252
2008-08-25,1541.0078203876085
2008-08-26,1541.5738185128407
2008-08-27,1541.2752409588581
2008-08-28,1560.9251368567657
2008-08-29,1578.6072555083626
2008-09-01,1572.8031683789275
2008-09-02,1578.7841633719165
2008-09-03,1569.818698181792
2008-09-04,1535.5484856112575
2008-09-05,1509.7820774191034
2008-09-08,1564.533794120277
2008-09-09,1554.1798710515604
2008-09-10,1548.2155399014123
2008-09-11,1535.8429793687508
2008-09-12,1547.7474244880948
2008-09-15,1502.6577439636178
2008-09-16,1456.9365800524806
2008-09-17,1429.0423898892082
2008-09-18,1409.802836985281
2008-09-19,1521.4097320046053
2008-09-22,1501.7589724439251
2008-09-23,1479.4274339193466
2008-09-24,1476.9448422353773
2008-09-25,1495.2509772758592
2008-09-26,1475.183807378644
2008-09-29,1412.2092289113095
2008-09-30,1420.7128922955021
2008-10-01,1439.888182132199
2008-10-02,1423.7836770471743
2008-10-03,1441.5441496707087
2008-10-06,1361.074363888925
2008-10-07,1329.7113886411787
2008-10-08,1251.726085388192
