Date,WORLD ex EUROPE VALUE WEIGHTED
2005-03-28,1231.7469761617408
2005-03-29,1216.9957321296847
2005-03-30,1223.4051436865789
2005-03-31,1225.5708289989193
2005-04-01,1224.1678785835375
2005-04-04,1235.7040654469115
2005-04-05,1239.2177893891828
2005-04-06,1242.419366583912
2005-04-07,1243.0479690969232
2005-04-08,1240.9186870542783
2005-04-11,1229.7617417549445
2005-04-12,1238.5592132867705
2005-04-13,1228.4307306021067
2005-04-14,1222.4110544387547
2005-04-15,1192.9842855877478
2005-04-18,1179.5169213306071
2005-04-19,1188.2541137148946
2005-04-20,1175.459631393453
2005-04-21,1184.8379285564163
2005-04-22,1186.8430635194834
2005-04-25,1204.595113339453
2005-04-26,1197.9317226389649
2005-04-27,1201.2666813658798
2005-04-28,1196.0702875049653
2005-04-29,1209.2358622111544
2005-05-02,1220.3573918816369
2005-05-03,1213.9987076839059
2005-05-04,1223.0289810966399
2005-05-05,1221.7171126778437
2005-05-06,1233.223018658275
2005-05-09,1239.482030127959
2005-05-10,1224.6806867067753
2005-05-11,1231.6820190020344
2005-05-12,1228.239341471507
2005-05-13,1225.2062040128565
2005-05-16,1233.6821731758303
2005-05-17,1237.6490706236955
2005-05-18,1247.1152536866755
2005-05-19,1257.6710700508681
2005-05-20,1262.2094996483563
2005-05-23,1265.5736749207394
2005-05-24,1265.6494894766186
2005-05-25,1257.9307067279276
2005-05-26,1270.272706563553
2005-05-27,1272.5246259579333
2005-05-30,1282.5997930419032
2005-05-31,1289.3345245382661
2005-06-01,1306.9045447983792
2005-06-02,1306.3642797331672
2005-06-03,1303.9967598965086
2005-06-06,1306.3774948628686
2005-06-07,1307.0061442690692
2005-06-08,1302.2337990863184
2005-06-09,1316.0847329517294
2005-06-10,1324.3035514856801
2005-06-13,1333.6415045236092
2005-06-14,1337.6046807071473
2005-06-15,1336.3954930416237
2005-06-16,1344.9634230260406
2005-06-17,1337.7467812753748
2005-06-20,1346.1025300802735
2005-06-21,1346.6762656500764
2005-06-22,1347.3489720862335
2005-06-23,1345.583223834625
2005-06-24,1332.78831101109
2005-06-27,1321.526096743812
2005-06-28,1340.6322308204967
2005-06-29,1341.1709904859088
2005-06-30,1329.680327586974
2005-07-01,1345.620888529901
2005-07-04,1353.8546521335718
2005-07-05,1361.4022466843792
2005-07-06,1352.1056540258696
2005-07-07,1349.9776905993979
2005-07-08,1362.5202971769959
2005-07-11,1356.9264036772086
2005-07-12,1347.5389115379458
2005-07-13,1357.067421597439
2005-07-14,1359.8937552856034
2005-07-15,1367.8300361030535
2005-07-18,1362.1611623172748
2005-07-19,1372.5374921210619
2005-07-20,1374.7259564535511
2005-07-21,1362.8514065403594
2005-07-22,1368.2661449677032
2005-07-25,1368.0638623753957
2005-07-26,1372.6000547100723
2005-07-27,1376.600724035017
2005-07-28,1377.6338182641962
2005-07-29,1365.4165344952555
2005-08-01,1361.0234549173276
2005-08-02,1370.494412865201
2005-08-03,1360.0653068282395
2005-08-04,1346.207546468108
2005-08-05,1334.851588582268
2005-08-08,1331.4027562851156
2005-08-09,1341.1175898740119
2005-08-10,1345.430319829004
2005-08-11,1351.749920649662
2005-08-12,1348.935447131038
2005-08-15,1358.594535350198
2005-08-16,1353.344841905143
2005-08-17,1353.7189079397103
2005-08-18,1362.852437820025
2005-08-19,1366.649314714843
2005-08-22,1366.174943137427
2005-08-23,1366.1722781139058
2005-08-24,1353.8940187282892
2005-08-25,1352.3687472507293
2005-08-26,1343.2312396733319
2005-08-29,1349.2051752778866
2005-08-30,1356.554928636785
2005-08-31,1355.9333723253728
2005-09-01,1344.8455480769205
2005-09-02,1335.7072651102137
2005-09-05,1342.0802833684213
2005-09-06,1354.7814174835548
2005-09-07,1360.4261072837005
2005-09-08,1357.2555143368743
2005-09-09,1370.2610294049628
2005-09-12,1387.7374598156282
2005-09-13,1379.9352981671361
2005-09-14,1377.2684852484203
2005-09-15,1390.049851985669
2005-09-16,1397.4741855224568
2005-09-19,1400.5014759991197
2005-09-20,1395.4617472606808
2005-09-21,1382.25602208286
2005-09-22,1392.2127883327255
2005-09-23,1399.7913623581273
2005-09-26,1412.8088590267796
2005-09-27,1412.8916498316446
2005-09-28,1418.737122833777
2005-09-29,1435.6394758502788
2005-09-30,1426.6273492076318
2005-10-03,1440.1640548464084
2005-10-04,1427.4267538681315
2005-10-05,1405.6475645979601
2005-10-06,1371.4960076712582
2005-10-07,1377.0610430816403
2005-10-10,1376.2473584111863
2005-10-11,1386.7438459291066
2005-10-12,1376.2360772784264
2005-10-13,1382.5745310214604
2005-10-14,1374.8568022814518
2005-10-17,1381.2181481282137
2005-10-18,1378.7019358380405
2005-10-19,1383.366651992775
2005-10-20,1369.6881676197695
2005-10-21,1366.9171642820374
2005-10-24,1386.728944012388
2005-10-25,1377.1690319192828
2005-10-26,1376.544280516866
2005-10-27,1363.4675616595423
2005-10-28,1380.6471789827908
2005-10-31,1405.2862601590623
2005-11-01,1405.2281418957402
2005-11-02,1407.0876885539517
2005-11-03,1417.6947058084024
2005-11-04,1441.7486473924284
2005-11-07,1447.176806398292
2005-11-08,1449.2949670413939
2005-11-09,1452.2676534164707
2005-11-10,1455.2603213148082
2005-11-11,1466.7634882797563
2005-11-14,1461.441291873739
2005-11-15,1457.536097500115
2005-11-16,1463.1786130342878
2005-11-17,1473.3610882373478
2005-11-18,1485.0896662414032
2005-11-21,1488.6283279879235
2005-11-22,1495.6485186291036
2005-11-23,1493.7209150579852
2005-11-24,1493.9990522720775
2005-11-25,1501.773583255845
2005-11-28,1490.607928063582
2005-11-29,1494.2166841797434
2005-11-30,1480.0882903687063
2005-12-01,1504.344976967858
2005-12-02,1512.2142171504347
2005-12-05,1502.8063583827925
2005-12-06,1500.8670877980028
2005-12-07,1504.4636967494223
2005-12-08,1485.1143676548318
2005-12-09,1491.1650760382806
2005-12-12,1483.3522371017493
2005-12-13,1493.986409277675
2005-12-14,1489.9536118993437
2005-12-15,1494.2143915655736
2005-12-16,1486.3002149689135
2005-12-19,1482.4165866148721
2005-12-20,1495.5959908971602
2005-12-21,1510.5315474232384
2005-12-22,1510.7536521653733
2005-12-23,1511.8439360683578
2005-12-26,1512.460400248676
2005-12-27,1499.417084171249
2005-12-28,1497.291341980628
2005-12-29,1504.4835290258038
2005-12-30,1503.026173772351
2006-01-02,1503.026173772351
2006-01-03,1501.4822398147808
2006-01-04,1498.507174372669
2006-01-05,1503.3305893206064
2006-01-06,1509.493607423404
2006-01-09,1524.1224401018637
2006-01-10,1520.1013439241046
2006-01-11,1523.8922188063063
2006-01-12,1525.8365992751114
2006-01-13,1520.6425091147194
2006-01-16,1511.5608936402928
2006-01-17,1505.5398329642612
2006-01-18,1488.5878429467557
2006-01-19,1499.9343388237446
2006-01-20,1485.233909726379
2006-01-23,1463.2195291338096
2006-01-24,1469.8215072513503
2006-01-25,1469.441343749502
2006-01-26,1483.102582136954
2006-01-27,1511.7888996305583
2006-01-30,1521.6644722663282
2006-01-31,1513.4307472097832
2006-02-01,1516.4884942473445
2006-02-02,1508.6637039007196
2006-02-03,1509.8506851453872
2006-02-06,1516.661968661262
2006-02-07,1511.6164308948403
2006-02-08,1510.3145749925666
2006-02-09,1512.774267724696
2006-02-10,1518.0298216699584
2006-02-13,1508.3301381299616
2006-02-14,1528.4803914788836
2006-02-15,1526.7211936911203
2006-02-16,1537.7710820506
2006-02-17,1527.6556972935666
2006-02-20,1522.2487659193464
2006-02-21,1528.7851234011616
2006-02-22,1540.3097324370528
2006-02-23,1540.019924389467
2006-02-24,1549.800251499504
2006-02-27,1560.3495019826555
2006-02-28,1543.245790961673
2006-03-01,1545.250062919425
2006-03-02,1536.8473133587738
2006-03-03,1527.0730219766858
2006-03-06,1519.718659990882
2006-03-07,1530.566140791065
2006-03-08,1524.8081561075137
2006-03-09,1526.7266221304537
2006-03-10,1536.540772736099
2006-03-13,1538.3925819159326
2006-03-14,1540.9118955350782
2006-03-15,1545.2545429260786
2006-03-16,1531.4214068718557
2006-03-17,1534.2130416322705
2006-03-20,1535.3156345047648
2006-03-21,1537.946222974094
2006-03-22,1545.9198715877365
2006-03-23,1553.5946411066727
2006-03-24,1553.076254671884
2006-03-27,1553.6222852639744
2006-03-28,1539.8332390656371
2006-03-29,1557.154645077152
2006-03-30,1541.529588478473
2006-03-31,1540.206521947453
2006-04-03,1545.6911347465007
2006-04-04,1534.7612418150813
2006-04-05,1539.9807943047228
2006-04-06,1548.9339738873791
2006-04-07,1553.6219005952876
2006-04-10,1553.1794631658863
2006-04-11,1540.1746651080869
2006-04-12,1538.7366691787097
2006-04-13,1542.9385897932416
2006-04-14,1543.144359139794
2006-04-17,1516.9338824656465
2006-04-18,1540.6195659230464
2006-04-19,1538.401195310927
2006-04-20,1544.5899378473407
2006-04-21,1544.4329758586932
2006-04-24,1535.0724752368694
2006-04-25,1527.2820699169224
2006-04-26,1529.8880708566467
2006-04-27,1526.347415193989
2006-04-28,1519.3400068424992
2006-05-01,1517.0298300515103
2006-05-02,1524.8847018934175
2006-05-03,1524.177196975508
2006-05-04,1517.0741754698
2006-05-05,1527.7956168348126
2006-05-08,1535.2946374870062
2006-05-09,1532.214998261205
2006-05-10,1525.4774422165435
2006-05-11,1506.6832014032098
2006-05-12,1482.6543795062314
2006-05-15,1487.161326696818
2006-05-16,1477.7435451062222
2006-05-17,1468.9109731960875
2006-05-18,1449.8497294559404
2006-05-19,1461.9169161657617
2006-05-22,1440.973710283332
2006-05-23,1428.6051723868695
2006-05-24,1440.6138968044756
2006-05-25,1449.8727085630383
2006-05-26,1468.2139349815775
2006-05-29,1466.3431139018778
2006-05-30,1435.815706532274
2006-05-31,1440.7146372894952
2006-06-01,1457.5496088242494
2006-06-02,1455.1104686008246
2006-06-05,1431.9166822186955
2006-06-06,1432.8613408258466
2006-06-07,1424.475045528854
2006-06-08,1428.1611112724613
2006-06-09,1429.7087599203476
2006-06-12,1424.0236928662443
2006-06-13,1398.9997860905337
2006-06-14,1398.8029093835717
2006-06-15,1423.3529907152886
2006-06-16,1427.065506980721
2006-06-19,1423.540400386311
2006-06-20,1419.2788301599264
2006-06-21,1422.3238268431635
2006-06-22,1431.5113985240803
2006-06-23,1435.1229086348635
2006-06-26,1438.5153893780416
2006-06-27,1425.068662258121
2006-06-28,1433.346162046423
2006-06-29,1460.2424604503094
2006-06-30,1445.10780898403
2006-07-03,1450.9396180953993
2006-07-04,1454.483316061791
2006-07-05,1450.0974962462758
2006-07-06,1448.2619733119534
2006-07-07,1439.1759658549443
2006-07-10,1453.8622842172979
2006-07-11,1453.6135018520163
2006-07-12,1442.5399771902269
2006-07-13,1425.9927612842125
2006-07-14,1418.8705471395779
2006-07-17,1426.9371751497767
2006-07-18,1423.6713530426453
2006-07-19,1437.0934059437277
2006-07-20,1430.196907594107
2006-07-21,1418.4171574593875
2006-07-24,1441.0597228674521
2006-07-25,1453.766135847947
2006-07-26,1454.0499006102848
2006-07-27,1444.0897157480451
2006-07-28,1457.7271212850428
2006-07-31,1458.856730837043
2006-08-01,1453.9507007844627
2006-08-02,1455.1334011671443
2006-08-03,1458.0823037123334
2006-08-04,1448.584418072128
2006-08-07,1443.5073568626683
2006-08-08,1448.0194799972192
2006-08-09,1439.4714295425008
2006-08-10,1455.8728451100133
2006-08-11,1450.7610511713538
2006-08-14,1456.5987567197255
2006-08-15,1467.3041839922948
2006-08-16,1473.6725478826475
2006-08-17,1476.1747135631522
2006-08-18,1484.7368153269044
2006-08-21,1466.6130326002474
2006-08-22,1482.2709571357896
2006-08-23,1480.3164967463708
2006-08-24,1479.1216316866291
2006-08-25,1480.3401581830728
2006-08-28,1478.7886331208974
2006-08-29,1488.1260184534083
2006-08-30,1479.0003972552643
2006-08-31,1486.9436406944676
2006-09-01,1492.3214771118396
2006-09-04,1492.2885820009997
2006-09-05,1500.35673515522
2006-09-06,1489.7605481270157
2006-09-07,1485.3293295536812
2006-09-08,1496.6850614482041
2006-09-11,1485.3687427163582
2006-09-12,1495.9797994644255
2006-09-13,1502.9194978487055
2006-09-14,1496.9772276799263
2006-09-15,1506.9939649601815
2006-09-18,1503.8504388770414
2006-09-19,1500.7919455252998
2006-09-20,1501.0693985477724
2006-09-21,1496.193594683108
2006-09-22,1482.271300027151
2006-09-25,1498.617216162498
2006-09-26,1513.3658514895624
2006-09-27,1517.2441290864597
2006-09-28,1523.8707216938742
2006-09-29,1523.7489448400495
2006-10-02,1516.4101218027383
2006-10-03,1516.707905417344
2006-10-04,1532.1646817996
2006-10-05,1541.5988687432744
2006-10-06,1546.5560896494183
2006-10-09,1545.7539461401936
2006-10-10,1556.2649695649966
2006-10-11,1551.2550334871148
2006-10-12,1562.9686602227746
2006-10-13,1573.2493184505036
2006-10-16,1578.1610146590717
2006-10-17,1570.1939535093134
2006-10-18,1575.3886183538734
2006-10-19,1566.6509331700738
2006-10-20,1568.944716197401
2006-10-23,1583.822156857107
2006-10-24,1586.4045564831104
2006-10-25,1585.651764967005
2006-10-26,1585.679225415926
2006-10-27,1570.3529793566881
2006-10-30,1566.4517331125812
2006-10-31,1561.3526563226612
2006-11-01,1552.820395357097
2006-11-02,1553.151362807616
2006-11-03,1556.6376433504236
2006-11-06,1568.2934083579248
2006-11-07,1562.9832093801056
2006-11-08,1567.5660961738986
2006-11-09,1555.4256967599622
2006-11-10,1550.8685913681695
2006-11-13,1555.1973832879214
2006-11-14,1567.6020607997366
2006-11-15,1569.4175230140588
2006-11-16,1569.9667293389089
2006-11-17,1568.08797363191
2006-11-20,1559.1469105492029
2006-11-21,1560.3625810030574
2006-11-22,1556.574304605364
2006-11-23,1556.552880361783
2006-11-24,1533.9514556928925
2006-11-27,1517.2676922279243
2006-11-28,1515.7663713916124
2006-11-29,1532.1330655320414
2006-11-30,1527.1214325656717
2006-12-01,1517.3373611668635
2006-12-04,1527.4014438569911
2006-12-05,1534.3475791299452
2006-12-06,1536.5111425785963
2006-12-07,1535.5494035425243
2006-12-08,1531.6811603632605
2006-12-11,1545.2603463653586
2006-12-12,1542.7160615356713
2006-12-13,1546.4688258994895
2006-12-14,1564.745618991821
2006-12-15,1575.0789027760895
2006-12-18,1575.1687449913975
2006-12-19,1561.3161701295726
2006-12-20,1564.2253720802166
2006-12-21,1562.8740974248062
2006-12-22,1558.5549162167074
2006-12-25,1557.1795062367069
2006-12-26,1565.549054301911
2006-12-27,1578.0706954466061
2006-12-28,1574.7558548957295
2006-12-29,1564.5604100756861
2007-01-01,1564.5604100756861
2007-01-02,1555.5091905862907
2007-01-03,1560.8902480262527
2007-01-04,1575.2307215012713
2007-01-05,1575.759669893865
2007-01-08,1576.8813444874675
2007-01-09,1578.0390850897847
2007-01-10,1578.700903758149
2007-01-11,1590.0079090557176
2007-01-12,1598.3412766714198
2007-01-15,1602.6453667085173
2007-01-16,1602.5892515754554
2007-01-17,1601.2119809779842
2007-01-18,1599.0611899902287
2007-01-19,1604.151585450966
2007-01-22,1601.7394228160138
2007-01-23,1598.6349710938155
2007-01-24,1618.9959096808666
2007-01-25,1603.187076446418
2007-01-26,1609.2869468050928
2007-01-29,1604.8234355723573
2007-01-30,1610.727709315095
2007-01-31,1613.1064935922454
2007-02-01,1623.567057778532
2007-02-02,1631.3741012798487
2007-02-05,1634.7104748106872
2007-02-06,1637.3845440093928
2007-02-07,1630.3132733638581
2007-02-08,1622.7598712072597
2007-02-09,1624.8666232822666
2007-02-12,1624.8650696040374
2007-02-13,1633.3214306398386
2007-02-14,1632.5449355307442
2007-02-15,1639.007769195807
2007-02-16,1639.9922594591692
2007-02-19,1638.0893433334093
2007-02-20,1639.705280240118
2007-02-21,1639.1935403552
2007-02-22,1642.9155227578499
2007-02-23,1635.3658053736542
2007-02-26,1637.166848075419
2007-02-27,1590.510278025065
2007-02-28,1586.0733086867874
2007-03-01,1587.5431282787704
2007-03-02,1570.570384867892
2007-03-05,1554.9620488540688
2007-03-06,1579.1752578467863
2007-03-07,1572.407129552209
2007-03-08,1587.9703690671975
2007-03-09,1590.5697693783668
2007-03-12,1589.7951557068004
2007-03-13,1562.4027186079502
2007-03-14,1554.3586785280977
2007-03-15,1560.6927507314485
2007-03-16,1547.373872258596
2007-03-19,1563.7370604655148
2007-03-20,1576.2900228096123
2007-03-21,1593.2247183398467
2007-03-22,1593.3332122429963
2007-03-23,1604.274335363754
2007-03-26,1601.68711479555
2007-03-27,1591.6433860011666
2007-03-28,1581.127198824557
2007-03-29,1586.9564234858167
2007-03-30,1587.2616874693977
2007-04-02,1577.7959108739633
2007-04-03,1591.9058280682195
2007-04-04,1599.4210533865341
2007-04-05,1593.9699090735498
2007-04-06,1593.076093198657
2007-04-09,1604.9022208564281
2007-04-10,1600.3005119045997
2007-04-11,1593.4856195922873
2007-04-12,1592.0492591293146
2007-04-13,1588.7086744495834
2007-04-16,1602.099551402401
2007-04-17,1601.2492580861483
2007-04-18,1608.3696019107342
2007-04-19,1596.6396319889416
2007-04-20,1609.0486139445932
2007-04-23,1608.8311789388329
2007-04-24,1601.6017349603005
2007-04-25,1605.7735861910453
2007-04-26,1611.9355515975096
2007-04-27,1603.9294451090054
2007-04-30,1595.4336087892768
2007-05-01,1601.7540051445371
2007-05-02,1613.1995998468599
2007-05-03,1622.0999503659314
2007-05-04,1623.3251103826
2007-05-07,1630.6051139841206
2007-05-08,1640.7637752792614
2007-05-09,1646.0057238982458
2007-05-10,1631.5770405282026
2007-05-11,1638.9776967542807
2007-05-14,1638.2123085357048
2007-05-15,1627.9091135398282
2007-05-16,1639.3566374319971
2007-05-17,1647.2625684283112
2007-05-18,1652.3395344635317
2007-05-21,1661.666644030039
2007-05-22,1664.2267337254843
2007-05-23,1661.3163403216868
2007-05-24,1654.5808311718997
2007-05-25,1652.898203819665
2007-05-28,1655.046874804807
2007-05-29,1655.9236271864634
2007-05-30,1670.6467041768005
2007-05-31,1671.8453998721438
2007-06-01,1685.4628491220033
2007-06-04,1682.6047507937799
2007-06-05,1671.9698427631774
2007-06-06,1666.6193516228348
2007-06-07,1647.8793016595355
2007-06-08,1667.6913652600476
2007-06-11,1672.5076775531365
2007-06-12,1661.3433348918502
2007-06-13,1677.597176207208
2007-06-14,1683.9767991905474
2007-06-15,1688.6899546114641
2007-06-18,1685.8783813107746
2007-06-19,1686.5054529194374
2007-06-20,1668.9655142806646
2007-06-21,1680.0411661164574
2007-06-22,1657.3350963179055
2007-06-25,1647.4180114212336
2007-06-26,1642.689608202039
2007-06-27,1651.4668378578174
2007-06-28,1649.8341807974164
2007-06-29,1646.7921874583392
2007-07-02,1650.1826248567693
2007-07-03,1657.021158132095
2007-07-04,1655.1057967942918
2007-07-05,1657.6178372470497
2007-07-06,1657.1359831298205
2007-07-09,1661.8317888662423
2007-07-10,1635.6563151317243
2007-07-11,1630.9412132372238
2007-07-12,1652.9236859583398
2007-07-13,1662.3247196762375
2007-07-16,1659.7162999480358
2007-07-17,1657.6247630774888
2007-07-18,1650.1287526082435
2007-07-19,1654.0133713528244
2007-07-20,1642.0199904361764
2007-07-23,1643.5568039367504
2007-07-24,1620.4864939090885
2007-07-25,1636.2265250152323
2007-07-26,1601.689818587526
2007-07-27,1581.3122116530647
2007-07-30,1591.316357465766
2007-07-31,1576.7981079047343
2007-08-01,1575.233290577836
2007-08-02,1581.1457639846558
2007-08-03,1540.3589531190246
2007-08-06,1562.5424183553225
2007-08-07,1570.69184901938
2007-08-08,1583.183386995737
2007-08-09,1564.5737153639602
2007-08-10,1558.9154100860585
2007-08-13,1564.243014039133
2007-08-14,1548.7058126683419
2007-08-15,1533.4580654702747
2007-08-16,1544.880566409028
2007-08-17,1545.1598423161329
2007-08-20,1560.3170505475236
2007-08-21,1568.011638269949
2007-08-22,1576.7086547447482
2007-08-23,1577.943263328383
2007-08-24,1581.6756574393883
2007-08-27,1572.335506459693
2007-08-28,1544.6603691153905
2007-08-29,1561.8805645086004
2007-08-30,1558.5965987516004
2007-08-31,1582.3972449504488
2007-09-03,1585.577759331055
2007-09-04,1598.3484653718176
2007-09-05,1574.627257244601
2007-09-06,1574.729327675643
2007-09-07,1549.8170141518156
2007-09-10,1536.682381462711
2007-09-11,1548.0754213792181
2007-09-12,1543.237953687069
2007-09-13,1552.3063723906646
2007-09-14,1560.3562640088617
2007-09-17,1554.7284099242345
2007-09-18,1579.947481716216
2007-09-19,1589.9565465419348
2007-09-20,1572.3580800217726
2007-09-21,1571.4205358808024
2007-09-24,1566.822629169012
2007-09-25,1567.779667811734
2007-09-26,1572.6499998580805
2007-09-27,1583.1788208049425
2007-09-28,1575.053221259552
2007-10-01,1586.7854287683224
2007-10-02,1601.9132625701623
2007-10-03,1599.8247749384097
2007-10-04,1601.2532724875437
2007-10-05,1614.6416277000144
2007-10-08,1616.0927716958925
2007-10-09,1624.9043883582008
2007-10-10,1613.8856586398283
2007-10-11,1606.1343539878972
2007-10-12,1615.6700913268257
2007-10-15,1598.5181518992113
2007-10-16,1589.0499566280282
2007-10-17,1581.9520378326465
2007-10-18,1577.1848689502606
2007-10-19,1546.6989458854991
2007-10-22,1555.5105892558822
2007-10-23,1555.344996504523
2007-10-24,1553.566032314623
2007-10-25,1542.2040000084414
2007-10-26,1559.1796829782913
2007-10-29,1570.3300400919518
2007-10-30,1558.6733307977504
2007-10-31,1569.3700016905048
2007-11-01,1544.3672978187326
2007-11-02,1530.0394645686033
2007-11-05,1518.0409258311345
2007-11-06,1526.9172497319062
2007-11-07,1483.2274976418375
2007-11-08,1473.0918483759233
2007-11-09,1458.8705646840679
2007-11-12,1453.438495128468
2007-11-13,1475.9905415126395
2007-11-14,1467.5098577171834
2007-11-15,1453.8890745954636
2007-11-16,1450.3021913138389
2007-11-19,1425.8183501583067
2007-11-20,1418.4137943043693
2007-11-21,1392.6964633248551
2007-11-22,1389.8446322425978
2007-11-23,1413.3112152797614
2007-11-26,1392.8329924880525
2007-11-27,1404.6383649072177
2007-11-28,1440.8111539552315
2007-11-29,1449.2752089257795
2007-11-30,1470.821732931868
2007-12-03,1467.4463543297484
2007-12-04,1446.5646746080272
2007-12-05,1470.1878152302083
2007-12-06,1497.8546769027234
2007-12-07,1495.4227531282038
2007-12-10,1498.9094106569642
2007-12-11,1472.4559842612355
2007-12-12,1472.2050481274996
2007-12-13,1469.6615966674963
2007-12-14,1462.4077692843239
2007-12-17,1446.3504065480918
2007-12-18,1449.179817404032
2007-12-19,1446.0906661094814
2007-12-20,1455.165003200781
2007-12-21,1472.0313335171943
2007-12-24,1478.4164338125886
2007-12-25,1484.1939666379217
2007-12-26,1477.6487615488957
2007-12-27,1454.509030700644
2007-12-28,1440.1221507419552
2007-12-31,1447.3342368646418
2008-01-01,1447.3342368646418
2008-01-02,1426.5581279073908
2008-01-03,1424.0864632481162
2008-01-04,1384.2848769853952
2008-01-07,1384.5200283390834
2008-01-08,1364.7129072003772
2008-01-09,1384.1380135271813
2008-01-10,1383.8914824544927
2008-01-11,1362.9738437212766
2008-01-14,1367.2403313632979
2008-01-15,1339.9299697535578
2008-01-16,1339.8942089309846
2008-01-17,1315.0345670630202
2008-01-18,1314.670073594221
2008-01-21,1313.0842417192337
2008-01-22,1278.6674818056124
2008-01-23,1324.5689160284746
2008-01-24,1327.7697843447434
2008-01-25,1330.7627619566153
2008-01-28,1332.0462873569925
2008-01-29,1351.3253735421583
2008-01-30,1340.486491369407
2008-01-31,1365.0403162911348
2008-02-01,1379.6986612058004
2008-02-04,1373.0860568078404
2008-02-05,1350.8688166428642
2008-02-06,1328.1205339162784
2008-02-07,1351.647603627196
2008-02-08,1341.3362883650127
2008-02-11,1345.0904886485032
2008-02-12,1343.3506766949793
2008-02-13,1354.8702537489453
2008-02-14,1348.5687055561941
2008-02-15,1345.6151565689195
2008-02-18,1346.2769196027452
2008-02-19,1343.8147357528528
2008-02-20,1349.2382581419467
2008-02-21,1332.2418771235134
2008-02-22,1337.132121059873
2008-02-25,1355.147910598951
2008-02-26,1359.671427089226
2008-02-27,1347.9854126785951
2008-02-28,1328.50627826259
2008-02-29,1296.034109756725
2008-03-03,1280.5482410215902
2008-03-04,1273.1322066991377
2008-03-05,1271.1648079501394
2008-03-06,1248.6304973144738
2008-03-07,1231.2798026604307
2008-03-10,1209.6562210357226
2008-03-11,1247.658553072126
2008-03-12,1232.7728718507192
2008-03-13,1225.618951366511
2008-03-14,1199.3165691819574
2008-03-17,1170.8502879995194
2008-03-18,1208.7624309242296
2008-03-19,1203.9596151433236
2008-03-20,1244.4636144965361
2008-03-21,1248.9980890011655
2008-03-24,1261.7341381265196
2008-03-25,1256.5872271305332
2008-03-26,1237.8601725791061
2008-03-27,1220.5337883845898
2008-03-28,1217.6041151930624
2008-03-31,1210.3604240603077
2008-04-01,1261.5342615426118
2008-04-02,1271.9017771289011
2008-04-03,1278.3155482330944
2008-04-04,1267.9123049389434
2008-04-07,1274.9930504115098
2008-04-08,1264.5564063149175
2008-04-09,1245.7733949914805
2008-04-10,1248.584544028334
2008-04-11,1234.718450972926
2008-04-14,1220.6859976768949
2008-04-15,1231.0580966671334
2008-04-16,1246.526062651765
2008-04-17,1254.5036435290085
2008-04-18,1279.028239614226
2008-04-21,1273.36047275758
2008-04-22,1256.4698185195105
2008-04-23,1263.3528941348668
2008-04-24,1283.4731146656782
2008-04-25,1301.4853698539976
2008-04-28,1306.6049447642743
2008-04-29,1308.0145841710037
2008-04-30,1304.9086713648858
2008-05-01,1329.1670134555807
2008-05-02,1342.231687962317
2008-05-05,1331.5201626911592
2008-05-06,1335.4433968206076
2008-05-07,1331.860471379254
2008-05-08,1332.1380909463255
2008-05-09,1320.0915483213087
2008-05-12,1325.1165566313641
2008-05-13,1326.2410821137942
2008-05-14,1333.9216083424005
2008-05-15,1348.796428594311
2008-05-16,1348.1863685536498
2008-05-19,1353.1673141473552
2008-05-20,1334.2390700476044
2008-05-21,1303.024166612149
2008-05-22,1309.5119697350353
2008-05-23,1290.8856995251847
2008-05-26,1282.4516829710387
2008-05-27,1293.3906312995312
2008-05-28,1299.034760265348
2008-05-29,1317.009101357979
2008-05-30,1321.5130725814017
2008-06-02,1319.5862238040359
2008-06-03,1312.153376509653
2008-06-04,1316.0938668772758
2008-06-05,1320.4894191555143
2008-06-06,1278.8957596254934
2008-06-09,1266.9547295345326
2008-06-10,1276.385956761858
2008-06-11,1259.146635647235
2008-06-12,1259.9250202875894
2008-06-13,1281.8992978684369
2008-06-16,1279.476939482307
2008-06-17,1269.3780729124273
2008-06-18,1260.5293054283595
2008-06-19,1255.549219015508
2008-06-20,1223.4708354476654
2008-06-23,1227.5763429772826
2008-06-24,1219.0513582216308
2008-06-25,1224.5523181104754
2008-06-26,1186.7098687243827
2008-06-27,1179.3083223709484
2008-06-30,1179.023311589416
2008-07-01,1180.2694605437673
2008-07-02,1152.6376794066873
2008-07-03,1160.806461899377
2008-07-04,1163.3139876599203
2008-07-07,1155.3004982065256
2008-07-08,1165.1763802880587
2008-07-09,1142.9688284726926
2008-07-10,1141.2664002482277
2008-07-11,1123.6019144609406
2008-07-14,1110.2823517623622
2008-07-15,1091.5152749019571
2008-07-16,1127.445884424805
2008-07-17,1142.1912071137122
2008-07-18,1141.8010072904794
2008-07-21,1144.1904324947923
2008-07-22,1170.1155787203197
2008-07-23,1187.99281553207
2008-07-24,1170.3870810263963
2008-07-25,1160.1748751345858
2008-07-28,1138.329562488621
2008-07-29,1164.9915801931884
2008-07-30,1188.3805677915377
2008-07-31,1175.4295928336328
2008-08-01,1169.9313146923796
2008-08-04,1152.3211550397027
2008-08-05,1183.8147608096897
2008-08-06,1194.4090960825902
2008-08-07,1173.9551135392155
2008-08-08,1219.4316418995759
2008-08-11,1235.6828216736901
2008-08-12,1226.2660970361069
2008-08-13,1219.6411937122482
2008-08-14,1221.6283014302646
