Date,EAFE ex UK VALUE WEIGHTED
2004-11-16,1230.5620413659663
2004-11-17,1241.8473294052028
2004-11-18,1240.3224078884432
2004-11-19,1238.1440696481932
2004-11-22,1227.3829211427528
2004-11-23,1225.6010537365707
2004-11-24,1227.4233256618436
2004-11-25,1234.7382832949108
2004-11-26,1231.276902824136
2004-11-29,1233.983542491055
2004-11-30,1226.7801488869154
2004-12-01,1228.4507474380403
2004-12-02,1239.173038452613
2004-12-03,1237.3936689507152
2004-12-06,1229.7854926855673
2004-12-07,1228.4188009867842
2004-12-08,1225.6026860175355
2004-12-09,1215.4144263232524
2004-12-10,1216.771894015509
2004-12-13,1225.3710535490732
2004-12-14,1229.944244721912
2004-12-15,1230.905775132237
2004-12-16,1236.1013729350068
2004-12-17,1233.259760352643
2004-12-20,1233.6191979892492
2004-12-21,1236.1161736219376
2004-12-22,1244.5232653761898
2004-12-23,1244.3242422423177
2004-12-24,1248.316410003923
2004-12-27,1245.944924891827
2004-12-28,1249.0985245942418
2004-12-29,1245.0416805693892
2004-12-30,1251.7891565959453
2004-12-31,1256.0554567848167
2005-01-03,1265.81700998282
2005-01-04,1267.9453834148046
2005-01-05,1260.656146016005
2005-01-06,1265.7390517892115
2005-01-07,1273.645089244604
2005-01-10,1274.4461441880107
2005-01-11,1272.7713447519618
2005-01-12,1265.3111574454088
2005-01-13,1267.7271660413153
2005-01-14,1275.8531077827718
2005-01-17,1283.636421399576
2005-01-18,1281.4877112138086
2005-01-19,1282.618078773771
2005-01-20,1273.862343310205
2005-01-21,1272.572429378929
2005-01-24,1272.7903538472995
2005-01-25,1276.2028601321156
2005-01-26,1280.1932205357875
2005-01-27,1280.9632595669314
2005-01-28,1278.1556082807374
2005-01-31,1286.2025001039021
2005-02-01,1290.6610957611895
2005-02-02,1295.5138567850597
2005-02-03,1292.9482648215044
2005-02-04,1304.6128013302791
2005-02-07,1313.779662832946
2005-02-08,1311.5092825143713
2005-02-09,1310.7335096187364
2005-02-10,1310.2324762383844
2005-02-11,1319.3658322793958
2005-02-14,1321.2808239796464
2005-02-15,1327.0550246941177
2005-02-16,1318.2294415101208
2005-02-17,1316.545825246553
2005-02-18,1319.2632817548968
2005-02-21,1317.4666501153308
2005-02-22,1311.7473188064291
2005-02-23,1300.1948630257014
2005-02-24,1300.8474457299365
2005-02-25,1314.876591749456
2005-02-28,1321.3765693946168
2005-03-01,1329.278825443881
2005-03-02,1332.1100878192485
2005-03-03,1331.6138774655403
2005-03-04,1337.4030422524113
2005-03-07,1340.4879624358427
2005-03-08,1332.7259869136633
2005-03-09,1332.2480793527152
2005-03-10,1319.800333239028
2005-03-11,1321.1738327489431
2005-03-14,1318.6987806547113
2005-03-15,1327.1980563568757
2005-03-16,1315.6368809759772
2005-03-17,1313.4790717595201
2005-03-18,1320.3083121955863
2005-03-21,1321.0004159773894
2005-03-22,1322.3010256481675
2005-03-23,1319.1361608769323
2005-03-24,1321.104974684805
2005-03-25,1323.0694600161607
2005-03-28,1327.314866081654
2005-03-29,1317.2557792025068
2005-03-30,1310.9511594190112
2005-03-31,1316.3692036598807
2005-04-01,1321.542158585373
2005-04-04,1317.052027759102
2005-04-05,1325.024741276956
2005-04-06,1330.4128310878098
2005-04-07,1333.6635723522547
2005-04-08,1337.2419914220995
2005-04-11,1330.2440345469056
2005-04-12,1324.4731982166206
2005-04-13,1330.4005049934342
2005-04-14,1323.8831930789904
2005-04-15,1300.2137951683585
2005-04-18,1265.2845426867027
2005-04-19,1275.6894327812854
2005-04-20,1274.2971938805845
2005-04-21,1270.001410223358
2005-04-22,1283.6272398440615
2005-04-25,1291.3962996927496
2005-04-26,1288.9556305152862
2005-04-27,1278.079820497196
2005-04-28,1277.5917035782647
2005-04-29,1282.9912066022598
2005-05-02,1291.063426099508
2005-05-03,1290.6465137458786
2005-05-04,1295.748582264731
2005-05-05,1300.828552663874
2005-05-06,1314.3775882806776
2005-05-09,1309.5785768163676
2005-05-10,1301.2370488100792
2005-05-11,1300.9605172151125
2005-05-12,1304.7217605480262
2005-05-13,1303.1666332542216
2005-05-16,1297.127930489479
2005-05-17,1292.7805712425568
2005-05-18,1304.4477043503134
2005-05-19,1316.4618338968037
2005-05-20,1317.0870733015008
2005-05-23,1326.3477343276334
2005-05-24,1326.5818849812536
2005-05-25,1320.6329001587376
2005-05-26,1328.4747614777216
2005-05-27,1332.6181533009446
2005-05-30,1343.4645044249926
2005-05-31,1345.7087182436553
2005-06-01,1361.0027393657538
2005-06-02,1361.5778728351668
2005-06-03,1362.7050571316151
2005-06-06,1363.5192754039065
2005-06-07,1370.4881105247564
2005-06-08,1369.7351521039645
2005-06-09,1367.9273479078447
2005-06-10,1376.4632108018038
2005-06-13,1378.9791542388575
2005-06-14,1381.9836025045925
2005-06-15,1379.1351426353376
2005-06-16,1387.5516912540054
2005-06-17,1391.14531431714
2005-06-20,1388.8479544408558
2005-06-21,1397.0358114639387
2005-06-22,1398.3605053167769
2005-06-23,1404.0207229258056
2005-06-24,1392.343264705195
2005-06-27,1376.6161310951734
2005-06-28,1388.2809681471763
2005-06-29,1393.104880232097
2005-06-30,1390.7303085870415
2005-07-01,1400.4008318896897
2005-07-04,1406.9586713546128
2005-07-05,1403.2914211116656
2005-07-06,1406.1770128310588
2005-07-07,1388.904087545847
2005-07-08,1400.0033615952548
2005-07-11,1406.0864055799746
2005-07-12,1402.584475396185
2005-07-13,1407.578595938648
2005-07-14,1415.2260614864206
2005-07-15,1417.7950679161477
2005-07-18,1419.7500908298443
2005-07-19,1425.3367212763437
2005-07-20,1422.9935100699367
2005-07-21,1433.7664816150966
2005-07-22,1431.208980173309
2005-07-25,1432.1695873554609
2005-07-26,1431.472578740782
2005-07-27,1437.801581731041
2005-07-28,1441.9923334512043
2005-07-29,1441.7027211336917
2005-08-01,1441.8054329369825
2005-08-02,1452.6350268667316
2005-08-03,1449.9087084247258
2005-08-04,1437.0855267946738
2005-08-05,1423.8511420323714
2005-08-08,1428.9761807774262
2005-08-09,1440.3234288932142
2005-08-10,1462.7124564870646
2005-08-11,1467.0657480856148
2005-08-12,1465.5119622653963
2005-08-15,1468.0839091497369
2005-08-16,1469.1910444301548
2005-08-17,1464.9979811264104
2005-08-18,1462.5438575525375
2005-08-19,1470.4876701062462
2005-08-22,1480.153388956958
2005-08-23,1474.8340313836175
2005-08-24,1468.6811472030265
2005-08-25,1458.4336151642492
2005-08-26,1454.3667269219536
2005-08-29,1448.3810199315478
2005-08-30,1453.279020622275
2005-08-31,1457.4635896426553
2005-09-01,1463.7081981832087
2005-09-02,1462.5431327949138
2005-09-05,1475.4360494314885
2005-09-06,1481.9734548825747
2005-09-07,1485.6479894907682
2005-09-08,1482.085776803277
2005-09-09,1494.8573518917397
2005-09-12,1507.1049704481718
2005-09-13,1497.651787341324
2005-09-14,1502.5537795680261
2005-09-15,1512.2706463791553
2005-09-16,1515.5857088446
2005-09-19,1516.9914668443105
2005-09-20,1530.6362133260059
2005-09-21,1521.5583058977372
2005-09-22,1519.434935640039
2005-09-23,1524.9143466309417
2005-09-26,1553.3734433576965
2005-09-27,1547.2378379550994
2005-09-28,1568.2989312648288
2005-09-29,1579.6389673682806
2005-09-30,1572.1372780070208
2005-10-03,1581.3374354239368
2005-10-04,1589.777077572845
2005-10-05,1572.8095255318515
2005-10-06,1536.5588897822706
2005-10-07,1534.5191369296358
2005-10-10,1538.464859350733
2005-10-11,1554.797608725212
2005-10-12,1546.1126172852905
2005-10-13,1537.0734064363637
2005-10-14,1531.9865853543345
2005-10-17,1530.1177900682767
2005-10-18,1527.5709646778362
2005-10-19,1502.0167584331518
2005-10-20,1506.7926948999266
2005-10-21,1499.0431819337325
2005-10-24,1508.962342254829
2005-10-25,1511.6709163824473
2005-10-26,1518.0989482421016
2005-10-27,1508.9213094684092
2005-10-28,1504.3472549933826
2005-10-31,1536.3463821365074
2005-11-01,1544.786157075762
2005-11-02,1542.7803722713454
2005-11-03,1556.7513999580667
2005-11-04,1567.6073330752924
2005-11-07,1574.790205198443
2005-11-08,1580.378840149743
2005-11-09,1578.2804293741406
2005-11-10,1573.3272145559201
2005-11-11,1590.2566707756985
2005-11-14,1581.511288872917
2005-11-15,1578.7925475879924
2005-11-16,1579.6976994482538
2005-11-17,1594.113139750994
2005-11-18,1607.939020684066
2005-11-21,1613.6563905316602
2005-11-22,1610.8279989416512
2005-11-23,1614.1149360368142
2005-11-24,1609.612221838479
2005-11-25,1614.0060931824319
2005-11-28,1616.6063400328246
2005-11-29,1618.1288177562044
2005-11-30,1609.572349196711
2005-12-01,1630.8883923390931
2005-12-02,1647.4631791716834
2005-12-05,1643.0054885386512
2005-12-06,1644.676675429598
2005-12-07,1649.4884989995674
2005-12-08,1633.9785155651298
2005-12-09,1639.5780529663173
2005-12-12,1646.3166989327908
2005-12-13,1651.2731156980942
2005-12-14,1649.5644040745613
2005-12-15,1647.200047919407
2005-12-16,1652.3747939783063
2005-12-19,1654.530057969391
2005-12-20,1664.4609241373753
2005-12-21,1681.7510389283423
2005-12-22,1682.4681789302545
2005-12-23,1686.4603693072265
2005-12-26,1687.6683943521289
2005-12-27,1684.2828021860093
2005-12-28,1686.2752391750228
2005-12-29,1694.7274885090083
2005-12-30,1684.9982575178278
2006-01-02,1691.26709491285
2006-01-03,1693.8133874922187
2006-01-04,1710.3262210843716
2006-01-05,1716.527558179691
2006-01-06,1724.1012126294638
2006-01-09,1733.0680413745454
2006-01-10,1717.9004724384358
2006-01-11,1729.7608821729555
2006-01-12,1740.3920609210406
2006-01-13,1726.648807983393
2006-01-16,1718.4708462891554
2006-01-17,1699.116360852123
2006-01-18,1671.1555572993425
2006-01-19,1693.015891404772
2006-01-20,1687.8868801723747
2006-01-23,1668.4041561847612
2006-01-24,1674.2023806203133
2006-01-25,1680.5493674166921
2006-01-26,1701.3336872769937
2006-01-27,1733.8206682199263
2006-01-30,1739.5478718628297
2006-01-31,1742.7912276263596
2006-02-01,1747.8363392048477
2006-02-02,1739.6753470756016
2006-02-03,1738.4229332118146
2006-02-06,1746.7016776263677
2006-02-07,1751.2073964764024
2006-02-08,1731.0553073586057
2006-02-09,1748.020700145985
2006-02-10,1743.8927164053378
2006-02-13,1739.5002721499695
2006-02-14,1749.9070902419571
2006-02-15,1741.3140387918843
2006-02-16,1750.8776819028487
2006-02-17,1742.5039749424884
2006-02-20,1737.7362699718633
2006-02-21,1752.27943257939
2006-02-22,1761.843199007155
2006-02-23,1776.343236007944
2006-02-24,1785.114022993655
2006-02-27,1800.3956258798876
2006-02-28,1783.9586245228695
2006-03-01,1781.8975502235498
2006-03-02,1768.8763138468898
2006-03-03,1754.7039209932746
2006-03-06,1760.0459610141602
2006-03-07,1755.9393291445208
2006-03-08,1741.4733966701783
2006-03-09,1762.2968366289724
2006-03-10,1767.8563989340166
2006-03-13,1782.556154263214
2006-03-14,1784.7549241849292
2006-03-15,1789.159556039402
2006-03-16,1777.7762027254232
2006-03-17,1788.8131067390225
2006-03-20,1799.8273440488595
2006-03-21,1800.778167021108
2006-03-22,1805.0006224823762
2006-03-23,1804.7437118947566
2006-03-24,1809.611905815091
2006-03-27,1808.7690851610355
2006-03-28,1802.1415806377954
2006-03-29,1808.6051521660784
2006-03-30,1820.9017464149078
2006-03-31,1816.4710800142193
2006-04-03,1834.1624500864882
2006-04-04,1821.1844270217102
2006-04-05,1826.211185408393
2006-04-06,1841.7676110905827
2006-04-07,1843.0376554885324
2006-04-10,1842.5651866008077
2006-04-11,1824.1833526787104
2006-04-12,1812.0908450614247
2006-04-13,1815.7230126877714
2006-04-14,1816.1237664325304
2006-04-17,1803.3196028544128
2006-04-18,1809.5740844455581
2006-04-19,1825.384415817905
2006-04-20,1839.2733575381571
2006-04-21,1853.3527691989668
2006-04-24,1842.2807692490778
2006-04-25,1843.814220772063
2006-04-26,1849.2828582321006
2006-04-27,1844.655507397745
2006-04-28,1828.399925937254
2006-05-01,1836.8404726278086
2006-05-02,1848.503138605099
2006-05-03,1841.176294438704
2006-05-04,1842.2872936497902
2006-05-05,1857.7504713084334
2006-05-08,1874.1594922522233
2006-05-09,1875.5441784702791
2006-05-10,1865.8762014273261
2006-05-11,1852.94966598011
2006-05-12,1817.0506471055637
2006-05-15,1797.8814796931233
2006-05-16,1786.6591091985656
2006-05-17,1764.4655819356383
2006-05-18,1741.1796764705894
2006-05-19,1742.516702991851
2006-05-22,1696.300253108505
2006-05-23,1712.8853222739365
2006-05-24,1708.8144990726175
2006-05-25,1713.24548565314
2006-05-26,1744.985642545779
2006-05-29,1745.334755502544
2006-05-30,1717.1574127465199
2006-05-31,1714.5250968016112
2006-06-01,1720.893122823656
2006-06-02,1731.4474092119526
2006-06-05,1718.694201245929
2006-06-06,1683.8733656070679
2006-06-07,1677.6392180557557
2006-06-08,1632.4836172130576
2006-06-09,1658.1170324479099
2006-06-12,1650.3292865622648
2006-06-13,1601.4287079473581
2006-06-14,1604.955224269598
2006-06-15,1635.2399702614518
2006-06-16,1646.8998083783545
2006-06-19,1653.4514791740442
2006-06-20,1653.288318397888
2006-06-21,1651.1891949292142
2006-06-22,1673.6344138441268
2006-06-23,1673.1756240012573
2006-06-26,1670.2521621921876
2006-06-27,1661.9076107737249
2006-06-28,1654.949759723349
2006-06-29,1684.0255137829677
2006-06-30,1714.4304431385808
2006-07-03,1718.87894296475
2006-07-04,1725.1378904805101
2006-07-05,1705.2951060188789
2006-07-06,1711.357225514775
2006-07-07,1712.7483717324549
2006-07-10,1727.8002295390952
2006-07-11,1711.4632331428215
2006-07-12,1705.8006981904005
2006-07-13,1685.4436368350723
2006-07-14,1657.3410201473976
2006-07-17,1652.8880789176976
2006-07-18,1633.946557321915
2006-07-19,1656.0891957247154
2006-07-20,1677.3278963302669
2006-07-21,1663.9712593277825
2006-07-24,1682.2171511916315
2006-07-25,1691.3997085223048
2006-07-26,1691.0065703997352
2006-07-27,1715.2623882607872
2006-07-28,1729.353765181423
2006-07-31,1732.0149005866401
2006-08-01,1718.0178959572188
2006-08-02,1729.1734465266943
2006-08-03,1721.370534810254
2006-08-04,1731.411649537586
2006-08-07,1705.67380324853
2006-08-08,1718.6463789347488
2006-08-09,1729.7655787382903
2006-08-10,1725.927007295091
2006-08-11,1721.9122793437143
2006-08-14,1738.777817961688
2006-08-15,1750.5012242404061
2006-08-16,1764.9776745545855
2006-08-17,1771.7584367614706
2006-08-18,1774.1193337399052
2006-08-21,1759.2159653982712
2006-08-22,1772.6980536189699
2006-08-23,1766.2668694014876
2006-08-24,1763.7698797584287
2006-08-25,1761.4024394819587
2006-08-28,1759.5179454124366
2006-08-29,1770.586998634469
2006-08-30,1770.5162000746986
2006-08-31,1777.9440094684571
2006-09-01,1780.5750399676997
2006-09-04,1796.945526701741
2006-09-05,1795.488679156113
2006-09-06,1779.7189242382312
2006-09-07,1762.4516961716322
2006-09-08,1770.8857375900586
2006-09-11,1751.3023460167656
2006-09-12,1760.02144152724
2006-09-13,1766.9272997699115
2006-09-14,1771.2923732839392
2006-09-15,1776.32560073045
2006-09-18,1774.301365019083
2006-09-19,1770.140236933612
2006-09-20,1774.9472021798254
2006-09-21,1783.9627413676928
2006-09-22,1762.6450787537985
2006-09-25,1763.9474055078877
2006-09-26,1777.705218326276
2006-09-27,1798.5788175515345
2006-09-28,1801.8967141033024
2006-09-29,1805.273870583227
2006-10-02,1807.4634361515195
2006-10-03,1800.4560214737376
2006-10-04,1805.441578375943
2006-10-05,1827.7162980995413
2006-10-06,1827.9773419384896
2006-10-09,1826.568551243795
2006-10-10,1837.7569340628324
2006-10-11,1837.616438070272
2006-10-12,1846.0910347303395
2006-10-13,1852.4133260359981
2006-10-16,1861.5270568186388
2006-10-17,1844.2970911282841
2006-10-18,1856.685944431783
2006-10-19,1855.0270227745302
2006-10-20,1861.2401709098663
2006-10-23,1871.4274767594575
2006-10-24,1871.2089578884388
2006-10-25,1872.624399563815
2006-10-26,1877.4913986083968
2006-10-27,1873.3304815068152
2006-10-30,1859.762030363035
2006-10-31,1858.4646101074059
2006-11-01,1866.2791467694517
2006-11-02,1857.4236488806685
2006-11-03,1862.1218898733075
2006-11-06,1875.0959197655277
2006-11-07,1883.1425145972937
2006-11-08,1876.9218869801623
2006-11-09,1870.775118119959
2006-11-10,1868.2739801613768
2006-11-13,1868.494216842073
2006-11-14,1878.0247276633852
2006-11-15,1883.0564519798022
2006-11-16,1880.721947030994
2006-11-17,1870.848726993744
2006-11-20,1857.3742560800513
2006-11-21,1861.2461406896703
2006-11-22,1872.0185548189845
2006-11-23,1871.2081487265084
2006-11-24,1849.4562771056983
2006-11-27,1831.5602517611512
2006-11-28,1823.3884469224781
2006-11-29,1850.909180602404
2006-11-30,1846.9981370087467
2006-12-01,1833.5737661682365
2006-12-04,1841.8080675295907
2006-12-05,1852.3875947198399
2006-12-06,1861.060315584527
2006-12-07,1869.8165100512645
2006-12-08,1862.4171772674417
2006-12-11,1873.8546367548756
2006-12-12,1879.4875663616695
2006-12-13,1887.7896538378432
2006-12-14,1902.3927587635114
2006-12-15,1914.4859611579805
2006-12-18,1918.4895127001018
2006-12-19,1897.0999255644617
2006-12-20,1911.3354812526084
2006-12-21,1912.5424155784417
2006-12-22,1904.2556543381106
2006-12-25,1901.595637408226
2006-12-26,1904.3932100435668
2006-12-27,1923.0443366629604
2006-12-28,1923.4853430410396
2006-12-29,1920.6409051829903
2007-01-01,1920.6409051829903
2007-01-02,1932.5488746974327
2007-01-03,1935.1386858834214
2007-01-04,1941.57778735861
2007-01-05,1931.9952906997607
2007-01-08,1929.7993387403053
2007-01-09,1936.4607459233741
2007-01-10,1915.4169660632667
2007-01-11,1932.6738220738891
2007-01-12,1947.2220403675462
2007-01-15,1961.3101833849726
2007-01-16,1955.2964271500352
2007-01-17,1953.0969891148738
2007-01-18,1952.7487012580482
2007-01-19,1962.4792524895784
2007-01-22,1963.076380826539
2007-01-23,1960.441626492884
2007-01-24,1982.2127473540188
2007-01-25,1973.6129654436095
2007-01-26,1966.6560318060378
2007-01-29,1971.0273287346665
2007-01-30,1977.7442606316324
2007-01-31,1971.2625828340965
2007-02-01,1990.267042536665
2007-02-02,1998.1910829940427
2007-02-05,1995.7286218281176
2007-02-06,2003.9221788775997
2007-02-07,2005.5113020787105
2007-02-08,1989.5339329715414
2007-02-09,2006.6288345918285
2007-02-12,1997.8230086966862
2007-02-13,2007.2021183422014
2007-02-14,2019.9547371184965
2007-02-15,2031.5232916905038
2007-02-16,2030.122248568177
2007-02-19,2036.2354319525236
2007-02-20,2030.8528844779908
2007-02-21,2023.2578534675952
2007-02-22,2032.6575868242528
2007-02-23,2038.1941354482506
2007-02-26,2050.5516078538512
2007-02-27,2014.581497462627
2007-02-28,1973.9654858198735
2007-03-01,1962.6831181760967
2007-03-02,1954.8316183409338
2007-03-05,1924.4077463458989
2007-03-06,1947.4247187639473
2007-03-07,1951.2416088614557
2007-03-08,1978.1130025270897
2007-03-09,1980.6624377427968
2007-03-12,1982.71160618184
2007-03-13,1965.8829488062927
2007-03-14,1913.0854747443595
2007-03-15,1940.8262333792734
2007-03-16,1934.42084785077
2007-03-19,1958.3365777485135
2007-03-20,1971.7931192133303
2007-03-21,1972.1669805135161
2007-03-22,2003.9363979695638
2007-03-23,2018.8427233185057
2007-03-26,2005.2291337883241
2007-03-27,2001.8110364167246
2007-03-28,1993.9450535087572
2007-03-29,2005.310476809814
2007-03-30,2006.5190895125063
2007-04-02,1996.2130976384826
2007-04-03,2016.4123383853064
2007-04-04,2032.8280018017751
2007-04-05,2028.032529491606
2007-04-06,2026.3186597592319
2007-04-09,2033.6989766903469
2007-04-10,2042.4058311791123
2007-04-11,2039.938029549446
2007-04-12,2029.9873880063756
2007-04-13,2027.5555783059538
2007-04-16,2049.665500142114
2007-04-17,2049.1576027763895
2007-04-18,2053.712327854889
2007-04-19,2035.5822639413973
2007-04-20,2055.2748976995977
2007-04-23,2054.2825741484103
2007-04-24,2041.175360728595
2007-04-25,2042.449255775239
2007-04-26,2052.0817207964965
2007-04-27,2040.9836765354028
2007-04-30,2043.6979894717765
2007-05-01,2041.5101954713232
2007-05-02,2053.3426968400613
2007-05-03,2055.534916539664
2007-05-04,2066.073938988336
2007-05-07,2078.8838310015444
2007-05-08,2069.9083717652456
2007-05-09,2078.9249501200125
2007-05-10,2066.463138537106
2007-05-11,2068.972243793235
2007-05-14,2071.0506903101464
2007-05-15,2067.752620981475
2007-05-16,2063.6135255807285
2007-05-17,2066.7570285066013
2007-05-18,2075.56977690274
2007-05-21,2083.3300691997993
2007-05-22,2092.8711535195157
2007-05-23,2103.7943142403747
2007-05-24,2093.964680058086
2007-05-25,2083.628257611411
2007-05-28,2090.3672406690807
2007-05-29,2094.783651515074
2007-05-30,2092.2378237245066
2007-05-31,2113.5473149369045
2007-06-01,2132.130511915181
2007-06-04,2129.1170947596793
2007-06-05,2122.2497330578813
2007-06-06,2107.1703098826856
2007-06-07,2090.884471155838
2007-06-08,2081.397466968749
2007-06-11,2095.5451088108907
2007-06-12,2085.3144495223664
2007-06-13,2082.7406814025735
2007-06-14,2106.920660235502
2007-06-15,2125.7269394572813
2007-06-18,2127.486277841844
2007-06-19,2124.016892381546
2007-06-20,2130.741769833098
2007-06-21,2119.55400743579
2007-06-22,2107.4648284671634
2007-06-25,2098.663682012953
2007-06-26,2090.176256424373
2007-06-27,2074.387279784771
2007-06-28,2090.9667116366063
2007-06-29,2103.3065137175136
2007-07-02,2102.3539269678568
2007-07-03,2115.512940205352
2007-07-04,2119.2472909827607
2007-07-05,2114.369074056234
2007-07-06,2116.737990075611
2007-07-09,2128.1685368770904
2007-07-10,2113.3233704953846
2007-07-11,2096.395879974796
2007-07-12,2109.4198960491008
2007-07-13,2125.7013127770147
2007-07-16,2130.329937012991
2007-07-17,2120.8787349475238
2007-07-18,2097.4441699388813
2007-07-19,2112.320916273415
2007-07-20,2103.0432435776283
2007-07-23,2103.817145799088
2007-07-24,2092.2577355145
2007-07-25,2080.59177162862
2007-07-26,2041.7559881184227
2007-07-27,2022.1919172979833
2007-07-30,2024.1001621536136
2007-07-31,2046.2369451650773
2007-08-01,2011.4157773459183
2007-08-02,2018.8012689451984
2007-08-03,2003.6384877252895
2007-08-06,1989.2684169335498
2007-08-07,2001.2416613958762
2007-08-08,2022.0872403357214
2007-08-09,2013.8052502920416
2007-08-10,1961.386754088844
2007-08-13,1988.0468267817123
2007-08-14,1980.7487334945765
2007-08-15,1963.8240986103617
2007-08-16,1927.1841727842443
2007-08-17,1910.9266876374768
2007-08-20,1942.7955021539026
2007-08-21,1956.2399253243732
2007-08-22,1969.7584226846325
2007-08-23,1985.6374453845503
2007-08-24,1984.6575449224347
2007-08-27,1988.9503840290122
2007-08-28,1971.6155738388559
2007-08-29,1964.0177294661446
2007-08-30,1978.9014850434537
2007-08-31,2011.5098312931975
2007-09-03,2016.1758245815188
2007-09-04,2021.6931387237642
2007-09-05,1990.0629648861723
2007-09-06,1992.9442239103828
2007-09-07,1966.6456593972084
2007-09-10,1941.9996692129894
2007-09-11,1957.7863984057808
2007-09-12,1959.0868651178912
2007-09-13,1964.0429094523513
2007-09-14,1967.020701347294
2007-09-17,1951.3170262346457
2007-09-18,1951.7076732073167
2007-09-19,2008.395439529695
2007-09-20,2004.945312778612
2007-09-21,1998.5985505844183
2007-09-24,2001.2061841622217
2007-09-25,2001.3006184048647
2007-09-26,2006.7072988967013
2007-09-27,2030.6204048130226
2007-09-28,2032.3572881854807
2007-10-01,2039.5419206076272
2007-10-02,2058.3118633366394
2007-10-03,2063.3828251890313
2007-10-04,2059.100196763243
2007-10-05,2071.164237679324
2007-10-08,2068.5680916310075
2007-10-09,2078.189245506826
2007-10-10,2074.6038896860014
2007-10-11,2085.9750738133503
2007-10-12,2083.663225504161
2007-10-15,2067.8472643879386
2007-10-16,2050.00480171728
2007-10-17,2045.3214335569103
2007-10-18,2045.815296251272
2007-10-19,2033.5041796287067
2007-10-22,2009.2349730249628
2007-10-23,2018.4627855889519
2007-10-24,2011.2136768037578
2007-10-25,2017.501198635562
2007-10-26,2037.1244849760021
2007-10-29,2059.5757771041553
2007-10-30,2051.4563721204595
2007-10-31,2061.1177446597035
2007-11-01,2050.1356731878936
2007-11-02,2022.496094923977
2007-11-05,2002.682956122284
2007-11-06,2007.3845294726102
2007-11-07,1997.667328492941
2007-11-08,1969.664511708766
2007-11-09,1951.4099095856309
2007-11-12,1946.3625162825592
2007-11-13,1941.0749590741295
2007-11-14,1957.6154249652764
2007-11-15,1946.742579318498
2007-11-16,1925.8514687579525
2007-11-19,1898.9228067566867
2007-11-20,1907.761167529888
2007-11-21,1869.1857908519542
2007-11-22,1869.03541628017
2007-11-23,1893.0402289489034
2007-11-26,1900.4843582848448
2007-11-27,1897.0006112266335
2007-11-28,1921.9654532681827
2007-11-29,1947.1822553670931
2007-11-30,1968.4794459263994
2007-12-03,1963.8398592859385
2007-12-04,1941.376848205105
2007-12-05,1963.2837739483152
2007-12-06,1978.6084317636983
2007-12-07,1991.419188471648
2007-12-10,1995.2715142987122
2007-12-11,1999.6533352557185
2007-12-12,1993.436273621139
2007-12-13,1951.921705272325
2007-12-14,1946.7843804570084
2007-12-17,1910.5361480103613
2007-12-18,1907.715814297547
2007-12-19,1896.6074390025299
2007-12-20,1903.2863601742224
2007-12-21,1922.1589951865894
2007-12-24,1921.2006377508094
2007-12-25,1932.5092059538179
2007-12-26,1933.7847265638961
2007-12-27,1929.7871098647213
2007-12-28,1920.7204816240862
2007-12-31,1933.5898463938727
2008-01-01,1933.5898463938727
2008-01-02,1926.8392312783244
2008-01-03,1919.4451150846994
2008-01-04,1877.837166765652
2008-01-07,1864.509728529183
2008-01-08,1870.487466672207
2008-01-09,1869.8475519798217
2008-01-10,1848.3020942369421
2008-01-11,1836.085360566764
2008-01-14,1844.010666259891
2008-01-15,1807.7305361062747
2008-01-16,1778.7352261708888
2008-01-17,1781.223010501297
2008-01-18,1768.5794858899953
2008-01-21,1687.9592300446664
2008-01-22,1658.04491686061
2008-01-23,1648.7045223562163
2008-01-24,1711.3744537024802
2008-01-25,1738.7809149695404
2008-01-28,1708.0718787951448
2008-01-29,1739.5546518577892
2008-01-30,1724.7975804768103
2008-01-31,1734.630724896248
2008-02-01,1756.7812515572516
2008-02-04,1769.5556684607807
2008-02-05,1731.1017212430024
2008-02-06,1710.870526170211
2008-02-07,1703.2634639848386
2008-02-08,1691.8918336713004
2008-02-11,1682.6763043306814
2008-02-12,1711.7042254708656
2008-02-13,1709.8377575991374
2008-02-14,1731.22893218647
2008-02-15,1713.9760493867225
2008-02-18,1729.9057236253534
2008-02-19,1741.2116508609595
2008-02-20,1710.93040540726
2008-02-21,1728.5365215163645
2008-02-22,1713.1635477317354
2008-02-25,1739.9212040769046
2008-02-26,1756.7539532658827
2008-02-27,1762.2275008744978
2008-02-28,1738.433337751811
2008-02-29,1717.5750939913373
2008-03-03,1681.2722823857898
2008-03-04,1662.8812588404646
2008-03-05,1675.7129918801716
2008-03-06,1668.4004219718113
2008-03-07,1635.9260751876159
2008-03-10,1615.3069497786714
2008-03-11,1632.7506117951307
2008-03-12,1653.82311262768
2008-03-13,1626.1123243589157
2008-03-14,1609.1302385951215
2008-03-17,1555.6514313400596
2008-03-18,1588.410552189827
2008-03-19,1600.196311708953
2008-03-20,1603.0249094355995
2008-03-21,1611.8340135038345
2008-03-24,1605.0355607610145
2008-03-25,1649.6980300788362
2008-03-26,1648.9417526834602
2008-03-27,1650.8721728963471
2008-03-28,1658.020939038915
2008-03-31,1639.2382324171758
2008-04-01,1677.8772311754522
2008-04-02,1712.545937195664
2008-04-03,1714.4420267043447
2008-04-04,1714.4124542196848
2008-04-07,1728.8072613834092
2008-04-08,1711.4496845082192
