Date,PACIFIC VALUE WEIGHTED
2005-04-06,1443.012777313188
2005-04-07,1443.2133052285978
2005-04-08,1452.0663810093145
2005-04-11,1436.144699766108
2005-04-12,1430.2351280770986
2005-04-13,1436.747451017944
2005-04-14,1425.317152780423
2005-04-15,1399.2300391967033
2005-04-18,1347.0903772400368
2005-04-19,1368.3680277807998
2005-04-20,1372.7696665310766
2005-04-21,1359.616085069282
2005-04-22,1381.8689570360577
2005-04-25,1397.2615343531993
2005-04-26,1394.6069567973166
2005-04-27,1396.6170316995
2005-04-28,1403.4883515619
2005-04-29,1413.916806363034
2005-05-02,1419.9765667703464
2005-05-03,1412.255298726152
2005-05-04,1413.3685691301189
2005-05-05,1415.1808478387104
2005-05-06,1442.8183234629419
2005-05-09,1434.9160731235793
2005-05-10,1427.810318875178
2005-05-11,1429.970093691351
2005-05-12,1427.626696357794
2005-05-13,1421.3370282399178
2005-05-16,1408.4488566882367
2005-05-17,1397.8768795282624
2005-05-18,1396.4185716955528
2005-05-19,1417.8999370317722
2005-05-20,1419.2855473535592
2005-05-23,1431.82808282919
2005-05-24,1433.9145053465236
2005-05-25,1417.6989851986368
2005-05-26,1421.2920272334168
2005-05-27,1431.0217423403674
2005-05-30,1450.0240726732557
2005-05-31,1464.1410029367958
2005-06-01,1474.6185347501153
2005-06-02,1473.780094582525
2005-06-03,1484.0825927168607
2005-06-06,1493.2518930188078
2005-06-07,1491.1808766186011
2005-06-08,1492.306481303967
2005-06-09,1488.3090012479095
2005-06-10,1497.9042327489553
2005-06-13,1496.657261260748
2005-06-14,1501.4373581539642
2005-06-15,1501.8502676634664
2005-06-16,1511.7782231470214
2005-06-17,1512.0524655084337
2005-06-20,1514.6689169542499
2005-06-21,1524.0751045884194
2005-06-22,1525.1127969876306
2005-06-23,1534.866629282687
2005-06-24,1521.5984666373847
2005-06-27,1499.7713734016722
2005-06-28,1513.9557164972973
2005-06-29,1514.3983918173467
2005-06-30,1507.9668254272226
2005-07-01,1516.8369323294205
2005-07-04,1530.116830118829
2005-07-05,1524.534549665521
2005-07-06,1521.1287018756436
2005-07-07,1509.7510984469384
2005-07-08,1507.3199745085933
2005-07-11,1506.0081903915582
2005-07-12,1503.136791305951
2005-07-13,1501.918199753499
2005-07-14,1511.2386099301068
2005-07-15,1518.639415120298
2005-07-18,1523.7666723488185
2005-07-19,1516.8459376319724
2005-07-20,1515.0310412661838
2005-07-21,1537.566992323954
2005-07-22,1531.2355039321283
2005-07-25,1530.412114007415
2005-07-26,1526.8192041774666
2005-07-27,1533.7427460701003
2005-07-28,1529.7695391426416
2005-07-29,1531.446253414662
2005-08-01,1530.685396080737
2005-08-02,1540.4061633552587
2005-08-03,1533.8364912470142
2005-08-04,1518.236049170528
2005-08-05,1498.123949527128
2005-08-08,1502.465922109256
2005-08-09,1513.0065227003543
2005-08-10,1547.446846077004
2005-08-11,1566.6048795470342
2005-08-12,1573.0812322483541
2005-08-15,1583.0408332590519
2005-08-16,1595.0334261173346
2005-08-17,1588.6889022184348
2005-08-18,1592.3967895106725
2005-08-19,1589.6959236348218
2005-08-22,1610.2232121910833
2005-08-23,1613.1659763588734
2005-08-24,1602.7779227195297
2005-08-25,1595.8793164651563
2005-08-26,1601.990333344954
2005-08-29,1579.8058622432363
2005-08-30,1596.23433273661
2005-08-31,1586.18442222083
2005-09-01,1590.6582283302532
2005-09-02,1590.8497924709613
2005-09-05,1609.4643815712855
2005-09-06,1604.7711453047561
2005-09-07,1605.9461725215313
2005-09-08,1598.7289758868544
2005-09-09,1623.6694081756236
2005-09-12,1654.883956847788
2005-09-13,1649.0755354696455
2005-09-14,1652.8882653989297
2005-09-15,1675.938614953047
2005-09-16,1667.2101542614776
2005-09-19,1677.0927438328201
2005-09-20,1700.8307612455817
2005-09-21,1702.2029766723244
2005-09-22,1704.5412046061151
2005-09-23,1705.658504804633
2005-09-26,1745.427722952713
2005-09-27,1735.330843200624
2005-09-28,1762.7705923435503
2005-09-29,1800.9606609052562
2005-09-30,1770.973686587209
2005-10-03,1777.936527605714
2005-10-04,1787.2420152017837
2005-10-05,1768.384774761924
2005-10-06,1702.1119471247882
2005-10-07,1701.802679920221
2005-10-10,1708.819764475527
2005-10-11,1746.7719950823032
2005-10-12,1741.5300909820498
2005-10-13,1743.401137537142
2005-10-14,1723.6953588837605
2005-10-17,1716.809530069884
2005-10-18,1721.2023743636062
2005-10-19,1697.4607656158018
2005-10-20,1702.224606496807
2005-10-21,1692.7965846298625
2005-10-24,1691.142163958849
2005-10-25,1702.861696942599
2005-10-26,1710.064166507279
2005-10-27,1720.2880970345116
2005-10-28,1710.3776134529344
2005-10-31,1744.504376959697
2005-11-01,1764.0821122379766
2005-11-02,1751.2974299007037
2005-11-03,1759.5803576858184
2005-11-04,1791.6573518902644
2005-11-07,1801.2038271029742
2005-11-08,1816.0513432606904
2005-11-09,1812.1064737315926
2005-11-10,1797.5091586779395
2005-11-11,1812.7758385766288
2005-11-14,1788.3994986347714
2005-11-15,1783.4987030283241
2005-11-16,1798.2120374306683
2005-11-17,1822.8606691138523
2005-11-18,1842.9560612025648
2005-11-21,1845.633027674113
2005-11-22,1837.8266287340136
2005-11-23,1835.801308978207
2005-11-24,1830.1667020365585
2005-11-25,1835.2003567349184
2005-11-28,1849.7910477520861
2005-11-29,1848.5281038505673
2005-11-30,1835.5051920454487
2005-12-01,1854.2434560102736
2005-12-02,1882.2637112683935
2005-12-05,1878.7557716983013
2005-12-06,1867.696314031722
2005-12-07,1885.716343276721
2005-12-08,1843.2720491863713
2005-12-09,1861.1343172828576
2005-12-12,1874.681617292966
2005-12-13,1884.8527506558703
2005-12-14,1886.8169249972636
2005-12-15,1883.598898449434
2005-12-16,1878.9816814574328
2005-12-19,1887.0121452033045
2005-12-20,1911.1401356535525
2005-12-21,1937.9115282637003
2005-12-22,1941.8850827932467
2005-12-23,1946.150019320863
2005-12-26,1949.4462943838762
2005-12-27,1929.283275762844
2005-12-28,1936.1975529184988
2005-12-29,1948.7097103875194
2005-12-30,1941.5204686538361
2006-01-02,1941.5204686538361
2006-01-03,1932.3543040667405
2006-01-04,1949.2297089872138
2006-01-05,1971.5997113152323
2006-01-06,1980.6803467981206
2006-01-09,2000.1208459205836
2006-01-10,1975.0873434389794
2006-01-11,1987.0259256323284
2006-01-12,2008.4270416362995
2006-01-13,1994.5674805964286
2006-01-16,1963.9069727187066
2006-01-17,1933.1802022738193
2006-01-18,1885.134798140481
2006-01-19,1923.7441462093184
2006-01-20,1935.4692178091545
2006-01-23,1885.7588466232892
2006-01-24,1902.4816911194541
2006-01-25,1894.418627479748
2006-01-26,1913.3886532831293
2006-01-27,1966.5361556018447
2006-01-30,1981.8500207818436
2006-01-31,1987.592193954096
2006-02-01,1972.8991681563816
2006-02-02,1978.4046594762358
2006-02-03,1971.7270709748898
2006-02-06,1983.809893380942
2006-02-07,1997.431948999058
2006-02-08,1948.4863539979085
2006-02-09,1962.959050210061
2006-02-10,1962.7976002886883
2006-02-13,1928.7129922118474
2006-02-14,1957.3392510619824
2006-02-15,1940.9425424342764
2006-02-16,1948.5270311653699
2006-02-17,1915.9245554979505
2006-02-20,1896.4981697433234
2006-02-21,1925.8235006896696
2006-02-22,1930.6116635640765
2006-02-23,1974.566619474705
2006-02-24,1989.941374781325
2006-02-27,2019.3314373276553
2006-02-28,2018.4620126005527
2006-03-01,1988.1901691271996
2006-03-02,1980.8161984351348
2006-03-03,1952.2962459959322
2006-03-06,1950.9921140950846
2006-03-07,1954.6723595255246
2006-03-08,1937.5081222066367
2006-03-09,1972.6296000217924
2006-03-10,1959.9466129100012
2006-03-13,1979.6241172750845
2006-03-14,1978.5615997127966
2006-03-15,1981.5502659081078
2006-03-16,1949.6848605459134
2006-03-17,1974.1115665219522
2006-03-20,1993.3555423600787
2006-03-21,1993.3549887366034
2006-03-22,1995.836304649331
2006-03-23,1996.1214617732364
2006-03-24,1998.8333957626237
2006-03-27,2018.2444968156456
2006-03-28,2013.337781183954
2006-03-29,2021.2074366357785
2006-03-30,2026.5363338221055
2006-03-31,2024.846535760161
2006-04-03,2049.7967786527265
2006-04-04,2027.787602532765
2006-04-05,2029.0731011020039
2006-04-06,2069.3073125567494
2006-04-07,2092.5779677217943
2006-04-10,2080.6186694826993
2006-04-11,2070.6181228887403
2006-04-12,2047.7215230627794
2006-04-13,2051.983302885204
2006-04-14,2053.0700532641476
2006-04-17,2017.2978338174978
2006-04-18,2039.6638267408202
2006-04-19,2044.5762057518311
2006-04-20,2056.869896234402
2006-04-21,2074.116224138052
2006-04-24,2054.671450355781
2006-04-25,2055.731040140926
2006-04-26,2059.611051447083
2006-04-27,2062.920909613452
2006-04-28,2036.597524047101
2006-05-01,2057.461417733089
2006-05-02,2070.1381602886836
2006-05-03,2073.474554274864
2006-05-04,2057.9358538361917
2006-05-05,2069.220031415023
2006-05-08,2104.405845553359
2006-05-09,2095.721259362241
2006-05-10,2079.371120414311
2006-05-11,2060.8161293731573
2006-05-12,2027.900175562452
2006-05-15,2020.3754005290705
2006-05-16,1987.32671831225
2006-05-17,2015.4535089532958
2006-05-18,1966.15273909552
2006-05-19,1959.3991687591017
2006-05-22,1914.271927380729
2006-05-23,1889.4315919618066
2006-05-24,1911.5348823458735
2006-05-25,1892.6765052770525
2006-05-26,1926.2958467852452
2006-05-29,1928.3670901462103
2006-05-30,1916.347812000546
2006-05-31,1878.5257037971742
2006-06-01,1885.9672788542894
2006-06-02,1910.1394173581214
2006-06-05,1894.05355651617
2006-06-06,1859.6399338312851
2006-06-07,1829.280376989282
2006-06-08,1784.3905862501213
2006-06-09,1811.421891983139
2006-06-12,1819.9000322887127
2006-06-13,1749.787561447107
2006-06-14,1753.8312347198882
2006-06-15,1770.2591121109301
2006-06-16,1821.5759465874714
2006-06-19,1815.0016076137722
2006-06-20,1800.9146051784167
2006-06-21,1790.2975669397338
2006-06-22,1835.9541730619706
2006-06-23,1831.3023166769078
2006-06-26,1828.6643939109865
2006-06-27,1827.2107153605093
2006-06-28,1809.2198504890123
2006-06-29,1835.9147133537256
2006-06-30,1871.7800145741098
2006-07-03,1868.2572383700763
2006-07-04,1879.5044302122737
2006-07-05,1861.9149470169991
2006-07-06,1853.0419081396483
2006-07-07,1864.126045092632
2006-07-10,1894.0938156412597
2006-07-11,1879.918977882321
2006-07-12,1853.106382983178
2006-07-13,1842.7162265205561
2006-07-14,1804.5061044835684
2006-07-17,1807.424305563053
2006-07-18,1767.5998094617767
2006-07-19,1760.5732268912273
2006-07-20,1808.7031489179612
2006-07-21,1800.7207003493256
2006-07-24,1800.44720009086
2006-07-25,1823.8808643484613
2006-07-26,1814.2382710633483
2006-07-27,1843.7091694352691
2006-07-28,1863.0815134121738
2006-07-31,1879.0110576800682
2006-08-01,1866.9830785086745
2006-08-02,1864.7947187082477
2006-08-03,1864.9121219323083
2006-08-04,1860.4597005405546
2006-08-07,1826.710071843823
2006-08-08,1855.1556256998665
2006-08-09,1862.0743804680526
2006-08-10,1875.815225339623
2006-08-11,1863.495356368669
2006-08-14,1881.2615823347287
2006-08-15,1882.1022760610906
2006-08-16,1902.6773848978023
2006-08-17,1909.7397946389192
2006-08-18,1921.0561731745095
2006-08-21,1889.1401692070515
2006-08-22,1915.5151441122414
2006-08-23,1915.4269704104202
2006-08-24,1895.6600327201068
2006-08-25,1888.277114039785
2006-08-28,1867.7422960820152
2006-08-29,1893.6515465289851
2006-08-30,1881.4574945847821
2006-08-31,1907.3351634333364
2006-09-01,1903.102531106115
2006-09-04,1931.622456067944
2006-09-05,1938.122155129041
2006-09-06,1924.4321851910643
2006-09-07,1902.0820952887516
2006-09-08,1912.9178777104921
2006-09-11,1869.1868354434962
2006-09-12,1859.8079997651569
2006-09-13,1865.8525410639165
2006-09-14,1878.4982727254526
2006-09-15,1882.0270147413733
2006-09-18,1875.2260470986491
2006-09-19,1879.8561171755152
2006-09-20,1856.2742544976902
2006-09-21,1871.0536537314413
2006-09-22,1844.1233162001736
2006-09-25,1848.5907242185049
2006-09-26,1848.6341879324852
2006-09-27,1883.9521355288193
2006-09-28,1890.7713246717271
2006-09-29,1897.9573463760698
2006-10-02,1908.8313787882903
2006-10-03,1899.9792634366017
2006-10-04,1889.7721123076014
2006-10-05,1927.5538214808425
2006-10-06,1927.1556129387093
2006-10-09,1920.179898985158
2006-10-10,1929.2783470218458
2006-10-11,1924.6040254964844
2006-10-12,1922.4013790776803
2006-10-13,1939.9049269382263
2006-10-16,1960.2419434411327
2006-10-17,1952.575562415391
2006-10-18,1954.1570104373889
2006-10-19,1947.1071812625437
2006-10-20,1954.5087528982258
2006-10-23,1967.0169847697175
2006-10-24,1968.6452010052305
2006-10-25,1962.1377786948728
2006-10-26,1970.9648118605228
2006-10-27,1964.557809986684
2006-10-30,1940.9536966006203
2006-10-31,1935.639321983406
2006-11-01,1943.7306928756122
2006-11-02,1941.2408133182994
2006-11-03,1938.8275827923585
2006-11-06,1934.7410224495131
2006-11-07,1941.133608107498
2006-11-08,1925.0851093699812
2006-11-09,1908.0046689216106
2006-11-10,1903.917947301959
2006-11-13,1890.7566579544953
2006-11-14,1919.8283837197569
2006-11-15,1911.2276145044168
2006-11-16,1902.4507392517323
2006-11-17,1901.5796296502272
2006-11-20,1856.4298768771253
2006-11-21,1862.0409111544375
2006-11-22,1884.4805046657464
2006-11-23,1889.5622394282202
2006-11-24,1858.358056260565
2006-11-27,1864.392053972782
2006-11-28,1851.7321432351519
2006-11-29,1881.813078136268
2006-11-30,1898.3403748581757
2006-12-01,1892.36941982163
2006-12-04,1891.9604043766558
2006-12-05,1893.8754386670043
2006-12-06,1914.8955473722028
2006-12-07,1921.0892813719154
2006-12-08,1904.2001258757602
2006-12-11,1911.2450317214696
2006-12-12,1916.1832348847577
2006-12-13,1919.664700737429
2006-12-14,1939.2991758115165
2006-12-15,1955.4534515038915
2006-12-18,1962.9526935255842
2006-12-19,1928.6121855204951
2006-12-20,1949.4016130459113
2006-12-21,1954.5442632147115
2006-12-22,1955.1816602252022
2006-12-25,1948.4204726065677
2006-12-26,1955.863981994444
2006-12-27,1968.3466739459825
2006-12-28,1968.0591600943287
2006-12-29,1963.7488927248412
2007-01-01,1963.7488927248412
2007-01-02,1958.7542492958241
2007-01-03,1962.2796869700956
2007-01-04,1990.4293908159052
2007-01-05,1987.857776636773
2007-01-08,1984.4679747224927
2007-01-09,1996.2850860798364
2007-01-10,1966.4162689924528
2007-01-11,1962.1882110151093
2007-01-12,1988.8789548439242
2007-01-15,2007.9358353526377
2007-01-16,2002.9790203710902
2007-01-17,2005.8211985520893
2007-01-18,2007.6646941496335
2007-01-19,2007.945903980311
2007-01-22,2023.740511209873
2007-01-23,2017.7523637942143
2007-01-24,2042.0688778527917
2007-01-25,2029.664108923399
2007-01-26,2030.4899499852816
2007-01-29,2028.0521100670449
2007-01-30,2029.788476872853
2007-01-31,2021.350589748651
2007-02-01,2044.3565447044168
2007-02-02,2052.1442451324806
2007-02-05,2045.299747674695
2007-02-06,2061.834621669382
2007-02-07,2050.8704436978082
2007-02-08,2032.0069659840715
2007-02-09,2056.8315600319906
2007-02-12,2057.3322127642214
2007-02-13,2068.029227094286
2007-02-14,2072.767079194205
2007-02-15,2102.471976210559
2007-02-16,2099.284444526575
2007-02-19,2098.7566813367953
2007-02-20,2095.143243058928
2007-02-21,2091.4636039716684
2007-02-22,2106.5088667994783
2007-02-23,2114.6930339671644
2007-02-26,2130.6143828835384
2007-02-27,2133.9590633401
2007-02-28,2072.859901613401
2007-03-01,2076.279299459092
2007-03-02,2062.271007132312
2007-03-05,2015.3666450778849
2007-03-06,2051.187027783312
2007-03-07,2041.5876036881045
2007-03-08,2068.64207456345
2007-03-09,2069.464780555588
2007-03-12,2084.578446264277
2007-03-13,2073.891592754001
2007-03-14,2018.0941521545708
2007-03-15,2031.1004218262633
2007-03-16,2014.3723673818995
2007-03-19,2027.216556286097
2007-03-20,2044.159846766474
2007-03-21,2036.5164317784647
2007-03-22,2063.467330929675
2007-03-23,2080.671340893184
2007-03-26,2076.929311768347
2007-03-27,2067.0537050680737
2007-03-28,2067.9213286988115
2007-03-29,2059.8158596558796
2007-03-30,2060.903470877241
2007-04-02,2024.5479941750748
2007-04-03,2041.311832553671
2007-04-04,2075.497279830345
2007-04-05,2056.5752062968295
2007-04-06,2052.217438074585
2007-04-09,2072.5499904008225
2007-04-10,2069.180670922325
2007-04-11,2069.269143650781
2007-04-12,2052.8020567409126
2007-04-13,2026.2079974306869
2007-04-16,2040.1998395207077
2007-04-17,2038.7189097262233
2007-04-18,2064.5162515250086
2007-04-19,2030.0108975149103
2007-04-20,2031.5794279437387
2007-04-23,2033.586040913527
2007-04-24,2024.2555295876964
2007-04-25,2000.512777636954
2007-04-26,2011.6873618421841
2007-04-27,1998.8927699656397
2007-04-30,1999.0598431082358
2007-05-01,1994.0191042595675
2007-05-02,2007.2904021190386
2007-05-03,2011.0057731889494
2007-05-04,2012.915552594442
2007-05-07,2042.6408227051172
2007-05-08,2053.9174688850812
2007-05-09,2069.633333491042
2007-05-10,2058.9316632228356
2007-05-11,2044.7949376089211
2007-05-14,2053.8710354770838
2007-05-15,2026.7066121367445
2007-05-16,2024.1056639466467
2007-05-17,2025.8234788893553
2007-05-18,2013.9669689906036
2007-05-21,2032.57817687794
2007-05-22,2050.081367526288
2007-05-23,2052.065767041394
2007-05-24,2054.902550207614
2007-05-25,2024.7548137662236
2007-05-28,2034.0994386236289
2007-05-29,2043.519371266185
2007-05-30,2045.8602631286437
2007-05-31,2065.649878056844
2007-06-01,2084.1667469291688
2007-06-04,2087.0534925820048
2007-06-05,2087.6807141265667
2007-06-06,2105.0902343101984
2007-06-07,2104.769891574127
2007-06-08,2087.7913424330586
2007-06-11,2094.124822377312
2007-06-12,2091.3175888805276
2007-06-13,2076.023064483628
2007-06-14,2080.3727849567085
2007-06-15,2084.8156334820724
2007-06-18,2095.882810300877
2007-06-19,2092.3476163542446
2007-06-20,2092.954285192302
2007-06-21,2103.1433416794002
2007-06-22,2082.306631308629
2007-06-25,2068.7418919653705
2007-06-26,2073.285854175589
2007-06-27,2051.430981206611
2007-06-28,2057.2093894435034
2007-06-29,2068.5242134025825
2007-07-02,2073.6459381080554
2007-07-03,2078.7004776122412
2007-07-04,2073.396604925159
2007-07-05,2082.170910114488
2007-07-06,2066.9922638675266
2007-07-09,2085.594821225542
2007-07-10,2084.327981624185
2007-07-11,2058.2783692828116
2007-07-12,2049.4755739196517
2007-07-13,2076.5909988932517
2007-07-16,2079.239019391031
2007-07-17,2074.6156950097957
2007-07-18,2056.2854586012886
2007-07-19,2063.7506429788596
2007-07-20,2085.235076949532
2007-07-23,2068.7892615187366
2007-07-24,2086.98796593091
2007-07-25,2093.4836310335177
2007-07-26,2076.9335343297
2007-07-27,2037.9237614580402
2007-07-30,2043.4288805079887
2007-07-31,2040.7492191432525
2007-08-01,1998.699179882159
2007-08-02,1997.3067810326006
2007-08-03,1996.322670051566
2007-08-06,1984.6171192598579
2007-08-07,1975.299680316087
2007-08-08,1970.2874734861514
2007-08-09,2010.621860844758
2007-08-10,1959.598591910959
2007-08-13,1965.996855157276
2007-08-14,1981.646659414376
2007-08-15,1947.1699651092767
2007-08-16,1947.7047815886265
2007-08-17,1848.6564105174768
2007-08-20,1910.152368460521
2007-08-21,1941.7531095646777
2007-08-22,1930.4724958961863
2007-08-23,1966.9996434856662
2007-08-24,1951.5457295674032
2007-08-27,1958.8288066759385
2007-08-28,1964.7957331224611
2007-08-29,1929.767274307725
2007-08-30,1936.7461889610522
2007-08-31,1983.3880116923508
2007-09-03,1987.605452000083
2007-09-04,1982.0543570078753
2007-09-05,1960.2559832782072
2007-09-06,1959.0002154316905
2007-09-07,1960.3581681025528
2007-09-10,1922.773520738295
2007-09-11,1919.5641111782043
2007-09-12,1914.4772871547173
2007-09-13,1898.9499759929345
2007-09-14,1931.0598726497726
2007-09-17,1924.9142421686324
2007-09-18,1878.960294404939
2007-09-19,1935.5360754615438
2007-09-20,1946.0618792309645
2007-09-21,1920.0729187813308
2007-09-24,1933.8037598568621
2007-09-25,1960.6779131738808
2007-09-26,1951.7581339998571
2007-09-27,1990.5225859717773
2007-09-28,1994.1883440424722
2007-10-01,1986.0377580828401
2007-10-02,2020.529079763412
2007-10-03,2029.4985308143043
2007-10-04,2018.8182252205345
2007-10-05,2024.6088328807405
2007-10-08,2025.3360743489118
2007-10-09,2035.85492888375
2007-10-10,2025.9665922176696
2007-10-11,2033.3393789662746
2007-10-12,2028.7750691775857
2007-10-15,2017.1007043532634
2007-10-16,1994.6488849653524
2007-10-17,1970.970231744714
2007-10-18,1992.4881958858603
2007-10-19,1975.2053114031823
2007-10-22,1957.398084040338
2007-10-23,1956.969656133746
2007-10-24,1957.8849584514273
2007-10-25,1936.6320676197377
2007-10-26,1967.12616579849
2007-10-29,2002.6921984609278
2007-10-30,1994.4332728678303
2007-10-31,1992.6888881166565
2007-11-01,2019.2041015017724
2007-11-02,1967.9778806869817
2007-11-05,1939.1349122314055
2007-11-06,1938.2921788834296
2007-11-07,1930.8367759321045
2007-11-08,1883.276007040086
2007-11-09,1884.5885752996883
2007-11-12,1864.396436943813
2007-11-13,1849.2718218792345
2007-11-14,1871.0969504099164
2007-11-15,1876.17840183541
2007-11-16,1844.8967197534942
2007-11-19,1835.6910472827947
2007-11-20,1830.4149175146679
2007-11-21,1802.3070832412527
2007-11-22,1793.0559487818296
2007-11-23,1807.17778297261
2007-11-26,1839.0956745181236
2007-11-27,1838.1271561976744
2007-11-28,1830.0502759015153
2007-11-29,1877.5936449502526
2007-11-30,1897.3878493364662
2007-12-03,1904.325460489446
2007-12-04,1884.029992431544
2007-12-05,1889.2053236950806
2007-12-06,1921.1691429350606
2007-12-07,1927.5789274682618
2007-12-10,1915.892101072001
2007-12-11,1936.8648951214334
2007-12-12,1917.2120659607192
2007-12-13,1882.3118553275922
2007-12-14,1862.3515458314216
2007-12-17,1826.3239107399072
2007-12-18,1822.7401366456477
2007-12-19,1809.4872579057367
2007-12-20,1821.2217326421119
2007-12-21,1828.2234285393088
2007-12-24,1823.3429052959161
2007-12-25,1851.3527952808743
2007-12-26,1853.9318818993736
2007-12-27,1836.4462358537164
2007-12-28,1808.9351911829563
2007-12-31,1840.61557116622
2008-01-01,1840.61557116622
2008-01-02,1853.0443557039755
2008-01-03,1851.9898147465262
2008-01-04,1800.1887334102676
2008-01-07,1774.6009435170738
2008-01-08,1776.7708466802505
2008-01-09,1805.719506558483
2008-01-10,1772.7403851669785
2008-01-11,1745.4181494557479
2008-01-14,1748.020057289581
2008-01-15,1735.7965371695104
2008-01-16,1692.4773523462861
2008-01-17,1721.8167357417965
2008-01-18,1734.6169318679788
2008-01-21,1697.748647528001
2008-01-22,1575.0629749283573
2008-01-23,1639.1606699294605
2008-01-24,1655.4764945342286
2008-01-25,1734.0918302334198
2008-01-28,1673.3596854899645
2008-01-29,1707.184241755672
2008-01-30,1685.3171743492962
2008-01-31,1722.7619116585606
2008-02-01,1723.5701544627816
2008-02-04,1752.9162891381352
2008-02-05,1756.703791164099
2008-02-06,1686.3896177069546
2008-02-07,1711.1683670802372
2008-02-08,1686.3190365425648
2008-02-11,1687.6555013954776
2008-02-12,1677.0728214611067
2008-02-13,1663.4676321152792
2008-02-14,1717.1113541035036
2008-02-15,1719.6979638541586
2008-02-18,1712.5764894051133
2008-02-19,1729.5953711633854
2008-02-20,1682.436557395722
2008-02-21,1707.9341054644583
2008-02-22,1696.7291043314754
2008-02-25,1719.129958312741
2008-02-26,1716.7582923853824
2008-02-27,1730.1620296871895
2008-02-28,1714.7803313528186
2008-02-29,1698.35531320177
2008-03-03,1641.1496529986719
2008-03-04,1637.5408950009958
2008-03-05,1621.4309990714937
2008-03-06,1646.5335067759372
2008-03-07,1595.8605292003563
2008-03-10,1576.6177810992303
2008-03-11,1580.9295017180027
2008-03-12,1600.3026774325588
2008-03-13,1567.290340984899
2008-03-14,1547.5734105304819
2008-03-17,1510.8298586518697
2008-03-18,1509.9241381309012
2008-03-19,1550.7018647209122
2008-03-20,1567.2489493026394
2008-03-21,1589.0579244289015
2008-03-24,1574.9734343474306
2008-03-25,1597.6442943282125
2008-03-26,1604.6547170184278
2008-03-27,1578.7739717339764
2008-03-28,1601.8122515582456
2008-03-31,1559.1345367292595
2008-04-01,1570.6650942451001
2008-04-02,1622.2719295923462
2008-04-03,1651.136133717038
2008-04-04,1638.8152219723813
2008-04-07,1648.707345598156
2008-04-08,1624.0064778698804
2008-04-09,1596.3795595509928
2008-04-10,1596.527834796585
2008-04-11,1624.4943095972512
2008-04-14,1585.3436442716113
2008-04-15,1597.447625124549
2008-04-16,1605.3638570775024
2008-04-17,1619.6359206534967
2008-04-18,1615.956562618191
2008-04-21,1655.2141399975887
2008-04-22,1627.7060083225401
2008-04-23,1641.7908328164222
2008-04-24,1643.1004824203328
2008-04-25,1675.9372785517367
2008-04-28,1697.7331000501104
2008-04-29,1715.8864603943025
2008-04-30,1702.3992203138587
2008-05-01,1705.2154636217836
2008-05-02,1733.7566148140165
2008-05-05,1731.0309730798122
2008-05-06,1731.3009898045857
2008-05-07,1750.8115760864537
2008-05-08,1750.9905917003407
2008-05-09,1724.5405315756923
2008-05-12,1715.768768118493
2008-05-13,1725.008106326015
2008-05-14,1728.2114719892147
2008-05-15,1753.6204370671358
2008-05-16,1768.270058642143
2008-05-19,1777.7374347285108
2008-05-20,1767.8541479046614
2008-05-21,1729.040074034911
2008-05-22,1733.2961592397035
2008-05-23,1726.4431150459957
2008-05-26,1687.6911197278537
2008-05-27,1710.6197070180722
2008-05-28,1691.0201371388937
2008-05-29,1726.1451401265133
2008-05-30,1750.2342484080764
2008-06-02,1781.6914218758463
2008-06-03,1756.4014183438294
2008-06-04,1786.716219945282
2008-06-05,1753.3412844869076
2008-06-06,1752.2325283468983
2008-06-09,1710.1034296343057
2008-06-10,1695.6077750072934
2008-06-11,1705.2377656456672
2008-06-12,1661.8003842454568
2008-06-13,1680.867481073283
2008-06-16,1695.4674593897225
2008-06-17,1695.5705072416226
2008-06-18,1706.2130935665932
2008-06-19,1667.5897724548545
2008-06-20,1638.7675861873886
2008-06-23,1636.086530785133
2008-06-24,1627.955852430438
2008-06-25,1620.4463905699013
2008-06-26,1613.6578256175176
2008-06-27,1600.2593177557683
2008-06-30,1601.5219099212345
2008-07-01,1597.415824539127
2008-07-02,1567.6894691371915
2008-07-03,1567.8879319867165
2008-07-04,1576.4842197196388
2008-07-07,1579.3497626813225
2008-07-08,1547.202616340169
2008-07-09,1551.7247463074477
2008-07-10,1549.1424124401792
2008-07-11,1546.1472227564896
2008-07-14,1533.6773780717065
2008-07-15,1515.8630441137348
2008-07-16,1523.8430082226444
2008-07-17,1526.6903044695118
2008-07-18,1504.159193149304
2008-07-21,1514.9067653762677
2008-07-22,1551.7675450006786
2008-07-23,1574.509223850656
2008-07-24,1610.644001458822
2008-07-25,1561.001935944525
2008-07-28,1556.567450717033
2008-07-29,1537.35096762696
2008-07-30,1564.3993790068935
2008-07-31,1564.0041672440605
2008-08-01,1539.9813909681188
2008-08-04,1502.5503447912508
2008-08-05,1507.8257088719843
2008-08-06,1536.3823850183635
2008-08-07,1519.1008300788178
2008-08-08,1543.0885809329363
2008-08-11,1573.0722477292627
2008-08-12,1575.8305846012206
2008-08-13,1561.1951204817851
2008-08-14,1542.6267542236963
2008-08-15,1559.3585757789506
2008-08-18,1577.3530799841553
2008-08-19,1546.61674326014
2008-08-20,1541.0411628774903
2008-08-21,1533.261008051669
2008-08-22,1513.177990161784
2008-08-25,1549.51162771547
2008-08-26,1546.1394147806539
2008-08-27,1535.989871775973
2008-08-28,1538.6786965987294
2008-08-29,1587.4834825236328
