Date,WORLD ex EMU VALUE WEIGHTED
2004-10-29,1163.7393248368667
2004-11-01,1164.5251089498238
2004-11-02,1172.294017164831
2004-11-03,1174.8545641797643
2004-11-04,1180.742661916068
2004-11-05,1184.984931996859
2004-11-08,1179.5402011598867
2004-11-09,1181.3713924239287
2004-11-10,1179.8406234963668
2004-11-11,1189.0124524570895
2004-11-12,1197.9200092815365
2004-11-15,1199.48130540385
2004-11-16,1190.6794517364403
2004-11-17,1193.8881552785615
2004-11-18,1195.5958736411806
2004-11-19,1184.7467350649017
2004-11-22,1185.5702994981666
2004-11-23,1183.4847738097722
2004-11-24,1182.2874631417915
2004-11-25,1180.192909433265
2004-11-26,1178.8707177782042
2004-11-29,1176.0623810066008
2004-11-30,1171.4558475798217
2004-12-01,1180.8286974593386
2004-12-02,1185.557984510922
2004-12-03,1180.6036112918032
2004-12-06,1172.84578163195
2004-12-07,1164.1332471989708
2004-12-08,1173.8918341594929
2004-12-09,1173.580367006385
2004-12-10,1174.7847728647168
2004-12-13,1179.8952910752353
2004-12-14,1184.6983064708877
2004-12-15,1182.194806099387
2004-12-16,1190.309255837743
2004-12-17,1188.550451649245
2004-12-20,1180.8992315674147
2004-12-21,1188.7818854270408
2004-12-22,1192.0827175755628
2004-12-23,1184.5535375802135
2004-12-24,1185.6497772061578
2004-12-27,1177.496173692392
2004-12-28,1183.676128412078
2004-12-29,1182.9354383943808
2004-12-30,1184.5440821362574
2004-12-31,1188.1233454154738
2005-01-03,1191.2208496007408
2005-01-04,1194.4239078550456
2005-01-05,1189.8034799294173
2005-01-06,1199.3066473119206
2005-01-07,1209.1458932483106
2005-01-10,1208.854928469084
2005-01-11,1202.1727215748626
2005-01-12,1195.016062139072
2005-01-13,1194.767856116855
2005-01-14,1207.2278642925103
2005-01-17,1210.2216885694918
2005-01-18,1219.8494008880473
2005-01-19,1214.4079076889268
2005-01-20,1211.826433205831
2005-01-21,1203.4273383553052
2005-01-24,1201.0221479009729
2005-01-25,1208.1855869331353
2005-01-26,1208.0305926768758
2005-01-27,1210.37371685277
2005-01-28,1208.2818010695114
2005-01-31,1214.6952651902266
2005-02-01,1223.4013022431118
2005-02-02,1225.926670123324
2005-02-03,1229.1209212335018
2005-02-04,1242.098339890983
2005-02-07,1251.210220435191
2005-02-08,1254.3143166802176
2005-02-09,1248.4264574366234
2005-02-10,1246.1011716999067
2005-02-11,1254.167739609984
2005-02-14,1251.8717332150895
2005-02-15,1255.2299039372563
2005-02-16,1250.6595728910272
2005-02-17,1239.9915930793761
2005-02-18,1241.6876963470393
2005-02-21,1241.8735768527777
2005-02-22,1219.5293047190246
2005-02-23,1220.5260129995163
2005-02-24,1224.2651237707942
2005-02-25,1238.0975110039988
2005-02-28,1230.6253323372746
2005-03-01,1243.1626432199469
2005-03-02,1248.2699457820058
2005-03-03,1248.5695340757266
2005-03-04,1250.9756089705945
2005-03-07,1255.2451571328368
2005-03-08,1241.4492603376152
2005-03-09,1232.3606516246741
2005-03-10,1225.5532797608062
2005-03-11,1219.306485991983
2005-03-14,1226.9947067539497
2005-03-15,1229.515612547813
2005-03-16,1214.0343828087066
2005-03-17,1216.4021631189746
2005-03-18,1223.2946891454742
2005-03-21,1226.6743446991895
2005-03-22,1218.6042743297874
2005-03-23,1226.1400582310603
2005-03-24,1227.9844843710118
2005-03-25,1228.8873690772132
2005-03-28,1237.7502943254365
2005-03-29,1226.5250639318924
2005-03-30,1230.879226740864
2005-03-31,1232.5415357372892
2005-04-01,1233.068513625529
2005-04-04,1241.245269729806
2005-04-05,1246.4829866088287
2005-04-06,1249.7274676054988
2005-04-07,1250.717234831189
2005-04-08,1250.0417125252843
2005-04-11,1240.6146868079243
2005-04-12,1246.9088186695342
2005-04-13,1240.451952133358
2005-04-14,1234.942911964245
2005-04-15,1208.080800557708
2005-04-18,1193.5863906942022
2005-04-19,1202.9884061118826
2005-04-20,1190.9401339354786
2005-04-21,1197.0363703642945
2005-04-22,1200.9949729183265
2005-04-25,1216.7883291324847
2005-04-26,1209.718759810316
2005-04-27,1209.040162706752
2005-04-28,1205.1201453682847
2005-04-29,1216.2645457450135
2005-05-02,1224.8379870492265
2005-05-03,1221.3386787649838
2005-05-04,1229.7832721032048
2005-05-05,1230.0573562871375
2005-05-06,1240.4533347918127
2005-05-09,1244.2675922126389
2005-05-10,1230.517871952316
2005-05-11,1235.7571965484008
2005-05-12,1234.7624191190557
2005-05-13,1232.418793159207
2005-05-16,1236.9802160813708
2005-05-17,1241.1058418494495
2005-05-18,1250.7591946679813
2005-05-19,1260.602398829187
2005-05-20,1264.5633507468724
2005-05-23,1268.2125137734386
2005-05-24,1268.1158211988195
2005-05-25,1261.8354100321078
2005-05-26,1272.8630311948255
2005-05-27,1274.2858555239793
2005-05-30,1283.632938947078
2005-05-31,1290.0176216775762
2005-06-01,1307.5338897300594
2005-06-02,1306.826138009959
2005-06-03,1304.6997306337207
2005-06-06,1305.8243654294363
2005-06-07,1310.0568646551133
2005-06-08,1305.6038004045715
2005-06-09,1316.7846140130307
2005-06-10,1325.0676886298095
2005-06-13,1333.5295325609966
2005-06-14,1337.4162291901762
2005-06-15,1335.6688301619686
2005-06-16,1344.2469941136167
2005-06-17,1337.8966104940555
2005-06-20,1345.5268075363617
2005-06-21,1347.0212718933965
2005-06-22,1348.1533893597395
2005-06-23,1348.6427983159424
2005-06-24,1336.2527145420408
2005-06-27,1324.319617466154
2005-06-28,1341.8821001445108
2005-06-29,1342.374726087889
2005-06-30,1331.11245205851
2005-07-01,1346.1231509368051
2005-07-04,1353.5574464339068
2005-07-05,1358.7977080131868
2005-07-06,1353.5396976626803
2005-07-07,1345.8421644709385
2005-07-08,1359.2794523184575
2005-07-11,1355.8510423004138
2005-07-12,1347.1160534587698
2005-07-13,1356.2058627700176
2005-07-14,1359.8617397596786
2005-07-15,1365.2168676127133
2005-07-18,1359.1996750311057
2005-07-19,1366.6380414579487
2005-07-20,1367.45708019202
2005-07-21,1358.6861646464847
2005-07-22,1363.708836949464
2005-07-25,1365.4589422878817
2005-07-26,1369.4524268394803
2005-07-27,1373.4592330376902
2005-07-28,1375.3021114707226
2005-07-29,1365.3423218646994
2005-08-01,1362.281762737845
2005-08-02,1371.8852372223087
2005-08-03,1363.186886969753
2005-08-04,1349.946765180107
2005-08-05,1340.8335737188079
2005-08-08,1340.3305362194246
2005-08-09,1348.6727645616404
2005-08-10,1354.5351018022384
2005-08-11,1359.0020534021266
2005-08-12,1356.9507551965432
2005-08-15,1364.993766118546
2005-08-16,1360.919051448783
2005-08-17,1361.042054983683
2005-08-18,1367.6408481411306
2005-08-19,1372.9929929493487
2005-08-22,1372.5475735127816
2005-08-23,1371.5230392204621
2005-08-24,1359.6059185195156
2005-08-25,1356.8903448430503
2005-08-26,1348.2670876892118
2005-08-29,1353.6073374850419
2005-08-30,1359.5363803614923
2005-08-31,1361.0508749372666
2005-09-01,1354.4472459610508
2005-09-02,1347.0515239820868
2005-09-05,1353.4234771408567
2005-09-06,1365.6956405704832
2005-09-07,1371.4899589311267
2005-09-08,1368.6175134217272
2005-09-09,1379.5107069599185
2005-09-12,1394.8300201896623
2005-09-13,1386.899755693862
2005-09-14,1385.6981712919594
2005-09-15,1395.918968687431
2005-09-16,1403.0525817900823
2005-09-19,1407.3672946817753
2005-09-20,1402.5136681449276
2005-09-21,1389.4362238762335
2005-09-22,1396.3132689411823
2005-09-23,1403.424561967956
2005-09-26,1416.1921717509545
2005-09-27,1415.6330239259978
2005-09-28,1422.159518618263
2005-09-29,1434.5930629469894
2005-09-30,1427.787759704744
2005-10-03,1441.218973318411
2005-10-04,1431.5002756934905
2005-10-05,1410.9972859224745
2005-10-06,1378.7735974022505
2005-10-07,1381.3156556157357
2005-10-10,1381.6853944414293
2005-10-11,1390.9342801225932
2005-10-12,1380.5520218411395
2005-10-13,1382.7806824408747
2005-10-14,1376.6472323985352
2005-10-17,1381.1256472001958
2005-10-18,1379.2243979601978
2005-10-19,1378.4291129830626
2005-10-20,1369.585186565142
2005-10-21,1366.2136115731043
2005-10-24,1385.2122168373285
2005-10-25,1377.1334288849212
2005-10-26,1377.976632981711
2005-10-27,1364.561670297387
2005-10-28,1378.850376249395
2005-10-31,1405.596924085174
2005-11-01,1405.9960692863108
2005-11-02,1409.3223158267701
2005-11-03,1423.01566111987
2005-11-04,1441.8405873355082
2005-11-07,1447.719305297795
2005-11-08,1449.756211583048
2005-11-09,1452.0794949160477
2005-11-10,1454.7461103307144
2005-11-11,1466.5079474565273
2005-11-14,1462.1309813382004
2005-11-15,1456.900439720984
2005-11-16,1458.3970290023328
2005-11-17,1467.7946950580185
2005-11-18,1478.9281484922135
2005-11-21,1482.353665131757
2005-11-22,1488.055969663168
2005-11-23,1487.7365373691168
2005-11-24,1487.5086196548953
2005-11-25,1494.652372778416
2005-11-28,1483.012444231979
2005-11-29,1486.5273846118243
2005-11-30,1473.5850328629242
2005-12-01,1498.2561698120526
2005-12-02,1507.1359653675415
2005-12-05,1498.7133306702424
2005-12-06,1499.0432696571156
2005-12-07,1502.0575389410255
2005-12-08,1486.796052988617
2005-12-09,1491.552063668403
2005-12-12,1484.5452037039906
2005-12-13,1493.1055307629313
2005-12-14,1488.865648216131
2005-12-15,1490.7844721939384
2005-12-16,1486.1718103486312
2005-12-19,1482.1128410519468
2005-12-20,1494.6402802873506
2005-12-21,1507.466329685163
2005-12-22,1506.58222854604
2005-12-23,1506.918277187862
2005-12-26,1507.4047380434956
2005-12-27,1497.6009263229773
2005-12-28,1495.2560926075391
2005-12-29,1503.4292316694603
2005-12-30,1500.8946815045224
2006-01-02,1501.0381240120018
2006-01-03,1502.8735948392332
2006-01-04,1503.3668318625262
2006-01-05,1505.282537535104
2006-01-06,1513.51420464059
2006-01-09,1525.4377980977463
2006-01-10,1520.310583026815
2006-01-11,1524.6562506851383
2006-01-12,1528.0515925347245
2006-01-13,1522.700558547797
2006-01-16,1515.2393414680773
2006-01-17,1508.0725020436432
2006-01-18,1492.300720903347
2006-01-19,1502.3176868412447
2006-01-20,1489.6804155228035
2006-01-23,1471.547001205935
2006-01-24,1475.2827306931338
2006-01-25,1478.5634155872947
2006-01-26,1491.0361860472808
2006-01-27,1517.6867111144338
2006-01-30,1525.7662012942321
2006-01-31,1518.4485827068627
2006-02-01,1524.4951163868502
2006-02-02,1515.8191310715226
2006-02-03,1516.2401269457396
2006-02-06,1521.6434492847086
2006-02-07,1515.3810553810065
2006-02-08,1514.3189957945222
2006-02-09,1519.8282788098168
2006-02-10,1523.7662519965263
2006-02-13,1517.173702780232
2006-02-14,1531.6080878361745
2006-02-15,1531.145343322331
2006-02-16,1541.5717064734279
2006-02-17,1534.2153273439158
2006-02-20,1531.0633949041455
2006-02-21,1537.0775857782871
2006-02-22,1547.107845217901
2006-02-23,1545.902507049996
2006-02-24,1555.1799158921524
2006-02-27,1563.7290514846168
2006-02-28,1545.9449670451538
2006-03-01,1550.9057973207598
2006-03-02,1541.0866084631407
2006-03-03,1535.4506952589863
2006-03-06,1531.6442182265064
2006-03-07,1538.28082814633
2006-03-08,1531.1648070782794
2006-03-09,1534.7753168603008
2006-03-10,1544.4520098697287
2006-03-13,1548.4697285317095
2006-03-14,1551.0609225635326
2006-03-15,1554.7175459974337
2006-03-16,1544.2962720048226
2006-03-17,1546.4438311693486
2006-03-20,1547.3829543736074
2006-03-21,1549.8832486373428
2006-03-22,1557.4265494706458
2006-03-23,1563.2163927417296
2006-03-24,1565.1350515095498
2006-03-27,1563.4985139625298
2006-03-28,1549.9973911052973
2006-03-29,1564.4027032944148
2006-03-30,1553.4259947707774
2006-03-31,1549.1408171232124
2006-04-03,1556.6179429674323
2006-04-04,1546.4547279320404
2006-04-05,1551.9405993212056
2006-04-06,1560.6030148001057
2006-04-07,1564.5984190863603
2006-04-10,1566.3855428004795
2006-04-11,1553.1391682766762
2006-04-12,1551.8479853389024
2006-04-13,1557.2889689904885
2006-04-14,1557.4518953743334
2006-04-17,1535.9241423186863
2006-04-18,1555.6936516106837
2006-04-19,1557.4989967835998
2006-04-20,1561.4310386189893
2006-04-21,1563.6783609200968
2006-04-24,1554.308071917095
2006-04-25,1547.3811756653076
2006-04-26,1550.0882671622244
2006-04-27,1545.178895129005
2006-04-28,1538.8287392425832
2006-05-01,1538.802089471289
2006-05-02,1548.1259304423136
2006-05-03,1544.9735507156079
2006-05-04,1540.3697393487744
2006-05-05,1552.5197085024895
2006-05-08,1557.9801883873154
2006-05-09,1557.4334470603162
2006-05-10,1550.6911478434256
2006-05-11,1535.3754353884904
2006-05-12,1509.3247971599894
2006-05-15,1508.4179729385382
2006-05-16,1501.2028382674207
2006-05-17,1485.6465670648668
2006-05-18,1469.3029738068483
2006-05-19,1478.3864157513133
2006-05-22,1452.93235244552
2006-05-23,1451.3740675410363
2006-05-24,1455.4677967499645
2006-05-25,1466.691936472026
2006-05-26,1487.138215575725
2006-05-29,1485.9698139337222
2006-05-30,1455.169060872895
2006-05-31,1461.653892343821
2006-06-01,1476.9518937491728
2006-06-02,1476.615698836627
2006-06-05,1456.442602279864
2006-06-06,1452.0170678577872
2006-06-07,1446.94192685249
2006-06-08,1441.9251127158889
2006-06-09,1449.0589169089044
2006-06-12,1442.80175692236
2006-06-13,1415.9776688914458
2006-06-14,1415.9986155828453
2006-06-15,1442.6531726095889
2006-06-16,1443.7493078248012
2006-06-19,1442.7673860099342
2006-06-20,1440.417255875472
2006-06-21,1442.1775920384923
2006-06-22,1450.3307404770017
2006-06-23,1453.805858463868
2006-06-26,1455.0449472263383
2006-06-27,1442.547560783118
2006-06-28,1450.8180033525941
2006-06-29,1477.17207955759
2006-06-30,1467.9688499890567
2006-07-03,1474.307947342557
2006-07-04,1478.0097947066527
2006-07-05,1471.2558888281228
2006-07-06,1472.4190395453227
2006-07-07,1465.1131117055252
2006-07-10,1477.6666056697316
2006-07-11,1475.2833972573726
2006-07-12,1466.2971494186695
2006-07-13,1449.3786405480357
2006-07-14,1440.6541226400238
2006-07-17,1446.4784773199317
2006-07-18,1443.3694633692926
2006-07-19,1460.221437812278
2006-07-20,1454.741587453243
2006-07-21,1442.8112048435805
2006-07-24,1466.7041446068954
2006-07-25,1477.1399593205817
2006-07-26,1479.2315448533695
2006-07-27,1474.7454829885419
2006-07-28,1487.4353872657516
2006-07-31,1486.5682442647699
2006-08-01,1481.0065772393518
2006-08-02,1484.7410243160332
2006-08-03,1484.155646168678
2006-08-04,1480.1661012077454
2006-08-07,1473.6206304841164
2006-08-08,1476.9593369973668
2006-08-09,1472.3071728450363
2006-08-10,1482.5700515336757
2006-08-11,1478.9847618282204
2006-08-14,1485.8570728515597
2006-08-15,1496.5183682070945
2006-08-16,1501.8848979423217
2006-08-17,1503.6203134578298
2006-08-18,1509.8097332755044
2006-08-21,1496.0644553092327
2006-08-22,1509.269515347242
2006-08-23,1507.075308506835
2006-08-24,1506.050876633524
2006-08-25,1507.628187680748
2006-08-28,1507.1876358780507
2006-08-29,1515.5186563906193
2006-08-30,1510.3444826695159
2006-08-31,1515.6476827820647
2006-09-01,1521.845366251902
2006-09-04,1522.931337357853
2006-09-05,1528.7375184782034
2006-09-06,1516.6000159568675
2006-09-07,1509.469545125879
2006-09-08,1520.1685333287724
2006-09-11,1508.8313914246871
2006-09-12,1521.9285712270616
2006-09-13,1528.2947534529108
2006-09-14,1523.6907205956068
2006-09-15,1532.6268717196924
2006-09-18,1529.9764194796385
2006-09-19,1526.0889212103316
2006-09-20,1528.8788321136813
2006-09-21,1527.1064129420934
2006-09-22,1511.5958395138116
2006-09-25,1524.1444554217023
2006-09-26,1540.9185761170102
2006-09-27,1545.508824915242
2006-09-28,1551.0475959914158
2006-09-29,1550.402336708512
2006-10-02,1544.595423262484
2006-10-03,1544.3494781791085
2006-10-04,1559.8451364737364
2006-10-05,1568.880047870242
2006-10-06,1574.093557475834
2006-10-09,1573.3968539404805
2006-10-10,1584.4924137128103
2006-10-11,1580.6062295598927
2006-10-12,1592.8726479530376
2006-10-13,1603.1486270366433
2006-10-16,1607.9394909282908
2006-10-17,1598.5399569794984
2006-10-18,1605.3041183815767
2006-10-19,1597.5302052475122
2006-10-20,1600.2783795073262
2006-10-23,1612.8643077941654
2006-10-24,1615.6887209570182
2006-10-25,1616.3080965479692
2006-10-26,1616.0238200822114
2006-10-27,1603.1297000918903
2006-10-30,1599.0442380192255
2006-10-31,1594.5085076957546
2006-11-01,1589.0199221951266
2006-11-02,1589.0566843821653
2006-11-03,1592.6485915836502
2006-11-06,1605.471530835251
2006-11-07,1602.3548148979141
2006-11-08,1606.1859657120815
2006-11-09,1595.3152440460271
2006-11-10,1591.646483690425
2006-11-13,1594.8196400106488
2006-11-14,1603.068388236418
2006-11-15,1606.3595342110632
2006-11-16,1607.9845048278755
2006-11-17,1603.6254327818651
2006-11-20,1597.5696985220816
2006-11-21,1598.881084838944
2006-11-22,1594.4677973412975
2006-11-23,1593.4486725696834
2006-11-24,1573.0042177430155
2006-11-27,1555.1758089615207
2006-11-28,1553.2095485781124
2006-11-29,1570.3201448602763
2006-11-30,1564.6778956462629
2006-12-01,1555.1640942380413
2006-12-04,1565.1740049791304
2006-12-05,1572.2004804704811
2006-12-06,1574.3367636808666
2006-12-07,1575.4174246479292
2006-12-08,1573.0376051585122
2006-12-11,1585.2514096942675
2006-12-12,1585.1128574259276
2006-12-13,1589.9464034642795
2006-12-14,1606.9771811315302
2006-12-15,1617.2733740795118
2006-12-18,1616.963773157678
2006-12-19,1603.793050161062
2006-12-20,1606.5142675880904
2006-12-21,1604.903900043454
2006-12-22,1601.2994400240261
2006-12-25,1600.1921829704418
2006-12-26,1606.8565050223222
2006-12-27,1619.7099856726597
2006-12-28,1617.1518232047176
2006-12-29,1606.694140831133
2007-01-01,1606.694140831133
2007-01-02,1603.9209104918668
2007-01-03,1608.2291838399678
2007-01-04,1618.890708677741
2007-01-05,1616.0776689447673
2007-01-08,1616.4870040351511
2007-01-09,1618.3025003549308
2007-01-10,1616.9368010796913
2007-01-11,1632.082670759713
2007-01-12,1641.1798735246205
2007-01-15,1647.6871785424491
2007-01-16,1644.6943729609704
2007-01-17,1644.2149711994844
2007-01-18,1642.461632937479
2007-01-19,1648.7968857537755
2007-01-22,1646.1602333432234
2007-01-23,1643.969320720093
2007-01-24,1662.969048698067
2007-01-25,1648.9625496939832
2007-01-26,1651.4550240087576
2007-01-29,1647.943021877058
2007-01-30,1653.0511718339503
2007-01-31,1652.2926099977542
2007-02-01,1665.8290699432537
2007-02-02,1673.9171778562377
2007-02-05,1677.052950374058
2007-02-06,1681.1251094137406
2007-02-07,1675.9961339758747
2007-02-08,1665.777394049815
2007-02-09,1668.8854136720188
2007-02-12,1667.4584279142796
2007-02-13,1673.5838214833016
2007-02-14,1675.6102771379497
2007-02-15,1680.0811858503064
2007-02-16,1680.4146514806305
2007-02-19,1679.6949383161932
2007-02-20,1679.9503628408854
2007-02-21,1676.42946783453
2007-02-22,1681.1119053219552
2007-02-23,1676.3138045363223
2007-02-26,1679.384353633642
2007-02-27,1631.6067736769596
2007-02-28,1621.6408557071968
2007-03-01,1621.095111491888
2007-03-02,1606.0694373569584
2007-03-05,1589.0886467450393
2007-03-06,1612.370345003861
2007-03-07,1609.6661756729811
2007-03-08,1626.4931789880704
2007-03-09,1629.6671100944282
2007-03-12,1626.5915786674896
2007-03-13,1601.0211203955882
2007-03-14,1585.210161134454
2007-03-15,1596.8327715194837
2007-03-16,1585.4519036429022
2007-03-19,1603.0335254374809
2007-03-20,1616.6117744942244
2007-03-21,1632.8126617354128
2007-03-22,1636.9147595997786
2007-03-23,1647.6132801019505
2007-03-26,1642.920131613357
2007-03-27,1633.826321828132
2007-03-28,1623.5390231609608
2007-03-29,1631.6437294872105
2007-03-30,1630.9719534510564
2007-04-02,1625.0218739346174
2007-04-03,1639.166001838057
2007-04-04,1644.9377448851887
2007-04-05,1640.4398224798524
2007-04-06,1639.7189818507322
2007-04-09,1649.0397336752128
2007-04-10,1646.997358955627
2007-04-11,1642.0444828277598
2007-04-12,1639.7964033216385
2007-04-13,1639.6498587999615
2007-04-16,1654.1357993731033
2007-04-17,1654.230098229117
2007-04-18,1658.0934888987697
2007-04-19,1647.0719574431516
2007-04-20,1660.7566734381523
2007-04-23,1661.1393559123935
2007-04-24,1651.7674622502739
2007-04-25,1657.2076915081652
2007-04-26,1662.2478960519377
2007-04-27,1653.4635983546377
2007-04-30,1647.9342037513288
2007-05-01,1652.6228484071814
2007-05-02,1663.8752633735273
2007-05-03,1673.0583570192398
2007-05-04,1677.121572200699
2007-05-07,1683.1248984467454
2007-05-08,1688.5843082692427
2007-05-09,1693.3542916657211
2007-05-10,1679.046963942818
2007-05-11,1686.7414843844526
2007-05-14,1685.4503960566735
2007-05-15,1677.2544106973571
2007-05-16,1686.290687852561
2007-05-17,1694.411335142735
2007-05-18,1701.7890779802246
2007-05-21,1709.637781512022
2007-05-22,1710.9093006418652
2007-05-23,1711.8742641105573
2007-05-24,1704.4339657531827
2007-05-25,1702.289638613356
2007-05-28,1704.2024483565824
2007-05-29,1705.4134514194943
2007-05-30,1716.564171254815
2007-05-31,1719.0522420246848
2007-06-01,1734.0254043833465
2007-06-04,1731.4052817571076
2007-06-05,1720.8117513040029
2007-06-06,1712.3855649540587
2007-06-07,1693.9615327300337
2007-06-08,1710.3304336100482
2007-06-11,1716.8350356064705
2007-06-12,1706.0929701434497
2007-06-13,1720.702319581169
2007-06-14,1730.4728450216155
2007-06-15,1738.5626909276345
2007-06-18,1734.83288644507
2007-06-19,1733.6307242413116
2007-06-20,1720.9039167435394
2007-06-21,1726.6634403417956
2007-06-22,1706.757482053627
2007-06-25,1698.9768850987775
2007-06-26,1693.314121154739
2007-06-27,1699.06569424888
2007-06-28,1701.1079235314926
2007-06-29,1700.2606997343612
2007-07-02,1701.0509620175783
2007-07-03,1710.2386921651294
2007-07-04,1710.3743683821158
2007-07-05,1709.9776293420052
2007-07-06,1712.0276586974537
2007-07-09,1717.3992267577503
2007-07-10,1691.6115664705767
2007-07-11,1686.6340592964345
2007-07-12,1707.8702923135693
2007-07-13,1716.8870065408096
2007-07-16,1714.915609796368
2007-07-17,1711.8851364433217
2007-07-18,1701.9295191024241
2007-07-19,1708.025975594161
2007-07-20,1695.2890517705614
2007-07-23,1698.576705675514
2007-07-24,1673.943398005567
2007-07-25,1684.3473258213453
2007-07-26,1645.1991016274312
2007-07-27,1626.8200521580447
2007-07-30,1633.721478658129
2007-07-31,1630.419938694311
2007-08-01,1624.5559317144046
2007-08-02,1631.4111552933828
2007-08-03,1593.40384327871
2007-08-06,1607.6354285427817
2007-08-07,1619.428476499191
2007-08-08,1636.6734667714861
2007-08-09,1615.373376954222
2007-08-10,1598.103056148794
2007-08-13,1611.3842495527747
2007-08-14,1594.0462379935852
2007-08-15,1581.9610272168786
2007-08-16,1578.7439720535451
2007-08-17,1588.2420950056141
2007-08-20,1602.1053451207597
2007-08-21,1607.7816342116744
2007-08-22,1620.8224438130858
2007-08-23,1622.5773096763255
2007-08-24,1626.481595065075
2007-08-27,1619.5174883952109
2007-08-28,1589.90675275325
2007-08-29,1606.1306852314863
2007-08-30,1607.481464111227
2007-08-31,1631.6222164454082
2007-09-03,1635.6268193807591
2007-09-04,1649.0320358059696
2007-09-05,1624.2468250663965
2007-09-06,1625.2112956766782
2007-09-07,1597.4476416338061
2007-09-10,1583.8225463352633
2007-09-11,1599.3977404246773
2007-09-12,1596.391118514664
2007-09-13,1606.4584356195726
2007-09-14,1607.360245037064
2007-09-17,1596.0454883678983
2007-09-18,1620.5492019845303
2007-09-19,1636.9448779676277
2007-09-20,1619.8710497764941
2007-09-21,1620.7075084177286
2007-09-24,1616.5507133800252
2007-09-25,1612.0998983131733
2007-09-26,1617.8112986523636
2007-09-27,1629.7464233047608
2007-09-28,1623.0418516793327
2007-10-01,1635.2893767730886
2007-10-02,1649.2407577078202
2007-10-03,1648.7770464390187
2007-10-04,1651.2666109427987
2007-10-05,1664.2497655302984
2007-10-08,1664.1996969974948
2007-10-09,1673.5956305091313
2007-10-10,1665.1325416490072
2007-10-11,1660.9038059566317
2007-10-12,1669.5449383346527
2007-10-15,1652.2186641336336
2007-10-16,1641.5893115495905
2007-10-17,1638.106686649161
2007-10-18,1630.1711144346077
2007-10-19,1601.9483061888857
2007-10-22,1605.0242250166943
2007-10-23,1608.7115881761517
2007-10-24,1605.6632131933297
2007-10-25,1599.8122978090819
2007-10-26,1616.2665472971046
2007-10-29,1628.1333936657993
2007-10-30,1616.579296859493
2007-10-31,1629.3490609998173
2007-11-01,1603.0275170316856
2007-11-02,1586.8527231531682
2007-11-05,1574.5505150007414
2007-11-06,1581.8470874079323
2007-11-07,1542.6808333359845
2007-11-08,1531.9155154911296
2007-11-09,1513.7407243498897
2007-11-12,1509.6737942818622
2007-11-13,1529.9220091745906
2007-11-14,1524.3087586194076
2007-11-15,1507.8515414827573
2007-11-16,1500.9904453804454
2007-11-19,1472.8836241851568
2007-11-20,1471.0004532984694
2007-11-21,1441.226633213669
2007-11-22,1442.4228538251382
2007-11-23,1466.367638252745
2007-11-26,1447.58837306919
2007-11-27,1455.280223686938
2007-11-28,1494.6959700702294
2007-11-29,1501.6005686987296
2007-11-30,1523.241954428226
2007-12-03,1519.9345594627762
2007-12-04,1495.7048738533167
2007-12-05,1521.480526764624
2007-12-06,1544.7079689782654
2007-12-07,1546.0487958255396
2007-12-10,1551.2205167721497
2007-12-11,1527.585231110237
2007-12-12,1529.0937572494247
2007-12-13,1517.2255017173823
2007-12-14,1513.7764211474473
2007-12-17,1494.550581723249
2007-12-18,1496.1294472961665
2007-12-19,1491.873415229278
2007-12-20,1499.794827060672
2007-12-21,1517.266372089805
2007-12-24,1522.7194430339123
2007-12-25,1527.3999514788372
2007-12-26,1521.3729932598108
2007-12-27,1503.1379351387588
2007-12-28,1489.4242744243277
2007-12-31,1495.885224781856
2008-01-01,1495.885224781856
2008-01-02,1474.6963792037172
2008-01-03,1472.5367654065928
2008-01-04,1432.6089394975768
2008-01-07,1432.2543145239842
2008-01-08,1417.4363252656854
2008-01-09,1428.0927335308545
2008-01-10,1424.1125542307782
2008-01-11,1405.5373148970805
2008-01-14,1409.8316164796565
2008-01-15,1380.105014073685
2008-01-16,1377.904849428556
2008-01-17,1357.3482199440516
2008-01-18,1353.4480793313198
2008-01-21,1337.9426879804848
2008-01-22,1319.4187412707695
2008-01-23,1350.7000631675035
2008-01-24,1366.8781507951078
2008-01-25,1369.5133829226206
2008-01-28,1365.3220705735434
2008-01-29,1386.344091648817
2008-01-30,1375.283441910383
2008-01-31,1394.9746921740725
2008-02-01,1411.0038046670368
2008-02-04,1406.8963129725144
2008-02-05,1381.411119437338
2008-02-06,1362.836952618056
2008-02-07,1375.1547431294737
2008-02-08,1369.2716653730652
2008-02-11,1368.4649160798704
2008-02-12,1377.0664309557226
2008-02-13,1386.3493711924386
2008-02-14,1380.915695222227
2008-02-15,1371.843186562835
2008-02-18,1378.694792006564
2008-02-19,1376.7311322929788
2008-02-20,1377.8371618000467
2008-02-21,1366.255952252032
2008-02-22,1368.590440055492
2008-02-25,1389.4178440168685
2008-02-26,1397.739697340439
2008-02-27,1386.6970836463863
2008-02-28,1364.6859715318699
2008-02-29,1334.2784574647178
2008-03-03,1316.8991815245593
2008-03-04,1307.627672438613
2008-03-05,1311.135855850262
2008-03-06,1288.8506728324542
2008-03-07,1272.1901648182172
2008-03-10,1251.4241947282712
2008-03-11,1285.5146273012208
2008-03-12,1277.7598680515653
2008-03-13,1267.5068588941392
2008-03-14,1241.9138410779526
2008-03-17,1203.4128518314112
2008-03-18,1245.301111451677
2008-03-19,1238.2654813232905
2008-03-20,1271.6871982933246
2008-03-21,1275.365297868265
