Date,CHILE SMALL VALUE
1998-07-01,220.9102034718035
1998-07-02,219.0057509559732
1998-07-03,217.50526718986146
1998-07-06,218.17421314282396
1998-07-07,215.47011130405912
1998-07-08,215.05512579450746
1998-07-09,213.51604984674267
1998-07-10,212.78606731097827
1998-07-13,212.60401057731295
1998-07-14,214.87142350007446
1998-07-15,219.08034450227217
1998-07-16,222.1472082992072
1998-07-17,223.48141478869243
1998-07-20,224.47044687255269
1998-07-21,222.80095394109395
1998-07-22,219.2171553462274
1998-07-23,217.7710242125481
1998-07-24,218.0279905605342
1998-07-27,216.71495182441595
1998-07-28,216.61550215089088
1998-07-29,216.8930338730114
1998-07-30,217.1773798985691
1998-07-31,217.46974206111122
1998-08-03,216.9254455380856
1998-08-04,215.43844952036284
1998-08-05,215.68231881138044
1998-08-06,215.3431786550537
1998-08-07,214.91456933211649
1998-08-10,215.61063792878426
1998-08-11,211.6070211077655
1998-08-12,211.91469052166357
1998-08-13,210.75885928432925
1998-08-14,210.73174746945566
1998-08-17,209.4361111211806
1998-08-18,206.533602027963
1998-08-19,206.6648851494814
1998-08-20,204.31932889520178
1998-08-21,199.1536516013409
1998-08-24,197.61871792081436
1998-08-25,198.04396209264593
1998-08-26,194.69563461410607
1998-08-27,190.9078880982205
1998-08-28,190.4329136146719
1998-08-31,189.58116895783348
1998-09-01,189.67939304390683
1998-09-02,189.3405555626365
1998-09-03,186.85043622756973
1998-09-04,185.13243200171382
1998-09-07,186.93176662597875
1998-09-08,183.12424200904928
1998-09-09,182.68343856751548
1998-09-10,180.57542086200345
1998-09-11,180.57542086200345
1998-09-14,179.25877887127572
1998-09-15,180.79155031070778
1998-09-16,181.29707278996844
1998-09-17,178.7068049615828
1998-09-18,178.7068049615828
1998-09-21,178.22462046572065
1998-09-22,175.42142478467517
1998-09-23,176.12788940198647
1998-09-24,176.80019285415148
1998-09-25,176.76926784321557
1998-09-28,178.20091203257442
1998-09-29,178.69240146445773
1998-09-30,178.288522759883
1998-10-01,176.34949504657592
1998-10-02,175.94894745231312
1998-10-05,176.6729017273484
1998-10-06,175.65661466513058
1998-10-07,175.34762465550796
1998-10-08,174.28723239694887
1998-10-09,173.64096287683174
1998-10-12,173.64096287683174
1998-10-13,174.0495200050487
1998-10-14,175.11304756466433
1998-10-15,174.07176872009478
1998-10-16,174.35839652718957
1998-10-19,173.80496035873375
1998-10-20,176.90670279684252
1998-10-21,177.30799846851733
1998-10-22,176.61790821412953
1998-10-23,176.49125880658565
1998-10-26,176.2090796254819
1998-10-27,177.597712551961
1998-10-28,177.8127382130178
1998-10-29,177.17151120812372
1998-10-30,181.1890270959644
1998-11-02,183.61763115744813
1998-11-03,186.41847926691378
1998-11-04,191.64901699933762
1998-11-05,193.19788959333783
1998-11-06,197.53652098850424
1998-11-09,196.51166412151716
1998-11-10,194.26190569622364
1998-11-11,195.45278906484208
1998-11-12,195.92955959902824
1998-11-13,195.54428194970572
1998-11-16,197.79865944534518
1998-11-17,198.495113595096
1998-11-18,198.63219691855548
1998-11-19,202.53155697946997
1998-11-20,206.17131865805476
1998-11-23,207.2036009568656
1998-11-24,207.30078745132553
1998-11-25,206.8064161038531
1998-11-26,209.69147052851494
1998-11-27,212.82965359447627
1998-11-30,212.12329943371313
1998-12-01,209.3988054564452
1998-12-02,206.34954349402028
1998-12-03,202.5476063824012
1998-12-04,200.31053386183441
1998-12-07,200.33345943984713
1998-12-08,200.33345943984713
1998-12-09,197.2306866479697
1998-12-10,196.17663996134056
1998-12-11,195.69245541694912
1998-12-14,193.1900916325222
1998-12-15,192.07505966260456
1998-12-16,192.64966335076377
1998-12-17,192.00946360945446
1998-12-18,192.23800930086475
1998-12-21,191.8046746560922
1998-12-22,189.5297111950226
1998-12-23,189.24004985063493
1998-12-24,192.0886445594121
1998-12-25,191.8635666991634
1998-12-28,189.6804471576318
1998-12-29,189.43617507214705
1998-12-30,187.75518342586503
1998-12-31,187.75518342586503
1999-01-01,187.75518342586503
1999-01-04,189.26643867119847
1999-01-05,188.8314589797732
1999-01-06,189.50986193760582
1999-01-07,187.98888608566082
1999-01-08,188.06565782127106
1999-01-11,185.29334240390327
1999-01-12,183.81514434508915
1999-01-13,180.45715166478223
1999-01-14,179.63421511891758
1999-01-15,180.72224607057396
1999-01-18,181.6883152023547
1999-01-19,181.0328560566043
1999-01-20,180.578039115025
1999-01-21,179.70941286508054
1999-01-22,178.46322275743975
1999-01-25,178.2891180206604
1999-01-26,177.82236377745443
1999-01-27,176.25416302132518
1999-01-28,175.60219004014638
1999-01-29,174.81408977861122
1999-02-01,174.40814098559844
1999-02-02,173.92951191942527
1999-02-03,175.0544922919726
1999-02-04,175.47272038027234
1999-02-05,175.08380921077762
1999-02-08,174.981232624432
1999-02-09,175.01237266089157
1999-02-10,175.1993754278428
1999-02-11,176.69334973908866
1999-02-12,176.0003046781343
1999-02-15,175.8212734929469
1999-02-16,177.67925909163907
1999-02-17,177.69759812319637
1999-02-18,179.2714999104431
1999-02-19,180.39222265834587
1999-02-22,180.49390830868757
1999-02-23,181.08764526036302
1999-02-24,181.65915392927937
1999-02-25,180.6581328270765
1999-02-26,179.47081820743864
1999-03-01,179.91338774458654
1999-03-02,178.32961032427218
1999-03-03,178.77346193742716
1999-03-04,180.77802595515598
1999-03-05,180.25933045904992
1999-03-08,182.33711107592032
1999-03-09,182.1826520193554
1999-03-10,184.81147755662033
1999-03-11,186.560996415102
1999-03-12,189.10514485868978
1999-03-15,190.71897660126356
1999-03-16,192.68643724266727
1999-03-17,193.4527925904335
1999-03-18,194.31101891183266
1999-03-19,194.5462488297286
1999-03-22,195.09022410374325
1999-03-23,194.87924481469355
1999-03-24,196.06196891811078
1999-03-25,198.60480684388318
1999-03-26,201.8473576332596
1999-03-29,202.25919499790263
1999-03-30,202.66658054238215
1999-03-31,204.39209610737987
1999-04-01,206.0143838141955
1999-04-02,206.27893317466254
1999-04-05,207.85786331348385
1999-04-06,210.5158375943075
1999-04-07,212.1345910259275
1999-04-08,216.1921553467662
1999-04-09,218.4886208009632
1999-04-12,220.40128581050283
1999-04-13,222.0790540491578
1999-04-14,223.27572375135927
1999-04-15,229.1885638662889
1999-04-16,230.86480256184043
1999-04-19,235.51394189696111
1999-04-20,235.35491321487828
1999-04-21,237.68040622898403
1999-04-22,235.44639218179458
1999-04-23,234.2944950051121
1999-04-26,233.22555297739254
1999-04-27,227.38119735669216
1999-04-28,229.6032352175886
1999-04-29,228.74975956513694
1999-04-30,232.0860959275655
1999-05-03,233.67701726281376
1999-05-04,234.22752324257723
1999-05-05,234.45288404161798
1999-05-06,235.7952460026862
1999-05-07,237.93039801267645
1999-05-10,243.7374442428616
1999-05-11,248.84442710052147
1999-05-12,248.33886169500693
1999-05-13,250.89270963906895
1999-05-14,248.5369911821205
1999-05-17,244.13751326511968
1999-05-18,243.7980225145016
1999-05-19,242.2250817433038
1999-05-20,239.38112599950713
1999-05-21,239.399695733294
1999-05-24,235.92059696878263
1999-05-25,233.41574135336722
1999-05-26,234.88624293867795
1999-05-27,236.01951911217753
1999-05-28,234.81526814547877
1999-05-31,235.97558754048424
1999-06-01,233.94860572224394
1999-06-02,233.21138912760725
1999-06-03,233.21138912760725
1999-06-04,234.60699345823784
1999-06-07,236.1375535534752
1999-06-08,236.42201591002572
1999-06-09,235.42058153359338
1999-06-10,236.7533463552067
1999-06-11,235.9017016837039
1999-06-14,235.0735683577647
1999-06-15,234.7379817914693
1999-06-16,233.81918743434136
1999-06-17,233.0452712688856
1999-06-18,229.4048341335938
1999-06-21,227.96996967544464
1999-06-22,232.69124509573092
1999-06-23,230.56291035922882
1999-06-24,228.19762337929282
1999-06-25,226.36548489036525
1999-06-28,225.58402044032468
1999-06-29,225.58402044032468
1999-06-30,226.63504861328326
1999-07-01,228.88255756280122
1999-07-02,232.68661248467788
1999-07-05,235.2129711377841
1999-07-06,236.18116215100565
1999-07-07,236.35413371183625
1999-07-08,236.49913240625
1999-07-09,237.19368991550516
1999-07-12,233.69317557154997
1999-07-13,234.66988709734892
1999-07-14,235.27350325963775
1999-07-15,236.80761137191993
1999-07-16,237.44414398994203
1999-07-19,237.69700981661094
1999-07-20,235.39732206769705
1999-07-21,234.41878913313326
1999-07-22,233.9685979832365
1999-07-23,232.86205801099666
1999-07-26,232.04103064102873
1999-07-27,231.5477523014328
1999-07-28,231.5613499690091
1999-07-29,230.60059598520053
1999-07-30,231.45254189144285
1999-08-02,231.25609214296975
1999-08-03,229.89307259405163
1999-08-04,229.40430257934833
1999-08-05,228.69020803741188
1999-08-06,229.02044810583706
1999-08-09,227.48580957687358
1999-08-10,225.9269559408552
1999-08-11,224.3411132955628
1999-08-12,224.4566748091076
1999-08-13,223.71899050882817
1999-08-16,223.8017919477222
1999-08-17,223.20673641149523
1999-08-18,222.0594001840803
1999-08-19,221.21905249181972
1999-08-20,222.69446275517987
1999-08-23,222.7475398506737
1999-08-24,221.6566192648388
1999-08-25,222.3004005087483
1999-08-26,222.69053958873133
1999-08-27,222.45978886932184
1999-08-30,222.18691651190392
1999-08-31,223.0987988616985
1999-09-01,223.58649766019724
1999-09-02,224.03785938847304
1999-09-03,223.3436256393664
1999-09-06,223.35571961160466
1999-09-07,225.19053476604617
1999-09-08,227.10684825152907
1999-09-09,227.56596429858405
1999-09-10,226.48025983113183
1999-09-13,226.7134002489612
1999-09-14,226.25268465556408
1999-09-15,226.10911854481955
1999-09-16,225.9597214752974
1999-09-17,226.00089804891957
1999-09-20,225.93507219645988
1999-09-21,225.17500174802296
1999-09-22,224.6238506696778
1999-09-23,222.78533194014983
1999-09-24,222.20329050088722
1999-09-27,221.9223714527517
1999-09-28,221.01437386574014
1999-09-29,220.09588287205722
1999-09-30,221.39080560161375
1999-10-01,221.4469954957752
1999-10-04,223.9757107692941
1999-10-05,224.43532220116373
1999-10-06,224.1936184037654
1999-10-07,222.63211686743347
1999-10-08,221.10694634650022
1999-10-11,220.4773097328041
1999-10-12,220.4773097328041
1999-10-13,218.38610052564985
1999-10-14,218.52530801690085
1999-10-15,216.08707972572117
1999-10-18,213.04883806191262
1999-10-19,214.8715167762335
1999-10-20,216.37960580306986
1999-10-21,217.75331503303417
1999-10-22,217.86339787696136
1999-10-25,217.4330087779058
1999-10-26,218.10166621842967
1999-10-27,216.81039268204154
1999-10-28,217.7026597958912
1999-10-29,219.32226898628755
1999-11-01,219.32226898628755
1999-11-02,218.7959126780782
1999-11-03,220.6115913910882
1999-11-04,220.26607619362534
1999-11-05,220.85228087487005
1999-11-08,221.49674217167026
1999-11-09,222.3669556315277
1999-11-10,222.5647566023149
1999-11-11,224.08535335923006
1999-11-12,226.22028839595586
1999-11-15,227.57809006239455
1999-11-16,229.67357439787412
1999-11-17,227.24593592571713
1999-11-18,228.06503477251724
1999-11-19,227.9980999143237
1999-11-22,229.35486424203046
1999-11-23,228.0209949565892
1999-11-24,226.66841229898304
1999-11-25,226.654423013264
1999-11-26,227.01831253737672
1999-11-29,228.71935895009483
1999-11-30,228.94875272623503
1999-12-01,229.9400533409922
1999-12-02,230.90250712487887
1999-12-03,232.64896060912307
1999-12-06,232.81053730334227
1999-12-07,232.81805752521166
1999-12-08,232.81805752521166
1999-12-09,231.91639675421592
1999-12-10,232.14308871222562
1999-12-13,234.30705271077045
1999-12-14,234.26318718091522
1999-12-15,234.90337309498528
1999-12-16,236.8529901618746
1999-12-17,238.34734487891134
1999-12-20,241.90807021556418
1999-12-21,244.19387928498753
1999-12-22,244.99098612708306
1999-12-23,247.57622422692958
1999-12-24,249.37660389670697
1999-12-27,250.02477783339157
1999-12-28,249.84730571858196
1999-12-29,252.70406971461742
1999-12-30,254.2107687571907
1999-12-31,253.8102302029434
2000-01-03,258.2172620249501
2000-01-04,258.3852755450826
2000-01-05,261.27619814134096
2000-01-06,264.0880213769787
2000-01-07,268.6371557298649
2000-01-10,276.58627371216807
2000-01-11,275.87131228149434
2000-01-12,281.9314699785388
2000-01-13,288.84351853373425
2000-01-14,293.6200530583736
2000-01-17,301.33255582513766
2000-01-18,299.99541537838735
2000-01-19,301.2445555363274
2000-01-20,301.34990031126716
2000-01-21,303.63203071600265
2000-01-24,303.1067847660871
2000-01-25,298.39563545576533
2000-01-26,299.3144058211104
2000-01-27,294.4866050946769
2000-01-28,293.41628996981194
2000-01-31,292.2617682137617
2000-02-01,291.09305368342604
2000-02-02,293.1712096943046
2000-02-03,297.29074918564925
2000-02-04,300.2428836591864
2000-02-07,302.8804292160098
2000-02-08,305.44176658862705
2000-02-09,306.62937716268
2000-02-10,305.3149038661366
2000-02-11,308.05827705819354
2000-02-14,307.74972978121497
2000-02-15,306.2749655592854
2000-02-16,304.8837602372553
2000-02-17,304.83523363717865
2000-02-18,302.2921724664827
2000-02-21,300.6941544103936
2000-02-22,300.60043024986936
2000-02-23,300.4174270882973
2000-02-24,297.88630927401715
2000-02-25,295.60480231695124
2000-02-28,296.72009632746256
2000-02-29,296.4589935821909
2000-03-01,299.0470953774188
2000-03-02,299.20547406324584
2000-03-03,301.07411441325524
2000-03-06,299.67538864172127
2000-03-07,296.1315405145437
2000-03-08,294.59325101312487
2000-03-09,295.24831492595774
2000-03-10,294.65491808255865
2000-03-13,293.3074656591664
2000-03-14,291.1222410525592
2000-03-15,290.72942381136744
2000-03-16,292.46156349096793
2000-03-17,293.1133514995839
2000-03-20,291.6332633440261
2000-03-21,291.13972474533426
2000-03-22,290.75057399889823
2000-03-23,290.42174448036144
2000-03-24,291.45042582370377
2000-03-27,292.78516657428236
2000-03-28,291.49709994753243
2000-03-29,290.4552358894811
2000-03-30,291.35850245194314
2000-03-31,289.6361695452658
2000-04-03,288.09035537891504
2000-04-04,284.5302102526049
2000-04-05,283.7546694073798
2000-04-06,282.5757762794142
2000-04-07,285.45573398021094
2000-04-10,285.4782970284382
2000-04-11,283.6475696338509
2000-04-12,280.52896777297826
2000-04-13,279.66875352575073
2000-04-14,275.03791673764124
2000-04-17,270.6827808382873
2000-04-18,273.60794122148246
2000-04-19,274.0837156032914
2000-04-20,274.77383605385126
2000-04-21,274.42841815154276
2000-04-24,272.39958594523915
2000-04-25,273.98565580133993
2000-04-26,272.795884694688
2000-04-27,273.05464129908154
2000-04-28,272.58459240291023
2000-05-01,272.7243487403504
2000-05-02,272.5762025781143
2000-05-03,269.08502179412153
2000-05-04,267.63157786412216
2000-05-05,267.61871521148345
2000-05-08,265.1221858559004
2000-05-09,264.0619401369702
2000-05-10,260.6115752807884
2000-05-11,262.9970303207258
2000-05-12,269.42174169758755
2000-05-15,274.35300485736377
2000-05-16,276.65598887147036
2000-05-17,274.4071493449347
2000-05-18,272.7348583630316
2000-05-19,270.31361641736
2000-05-22,267.8962965006959
2000-05-23,266.8547692768702
2000-05-24,266.0555662178872
2000-05-25,262.89790796697724
2000-05-26,262.7182409371504
2000-05-29,262.0030337979312
2000-05-30,263.0632834443948
2000-05-31,263.4889506055085
2000-06-01,265.42383086105747
2000-06-02,266.3483846118524
2000-06-05,263.6752574239743
2000-06-06,262.7889808766204
2000-06-07,261.06453868338946
2000-06-08,259.04951181973763
2000-06-09,257.2406071845813
2000-06-12,254.98920944001102
2000-06-13,254.00821385929285
2000-06-14,255.7351235455164
2000-06-15,253.80522192803622
