Date,INDIA SMALL CAP
1999-08-24,196.23919616790977
1999-08-25,189.41829005564816
1999-08-26,193.9161702939547
1999-08-27,194.8826859561702
1999-08-30,195.7170482715247
1999-08-31,195.52976681363566
1999-09-01,192.37760150889534
1999-09-02,187.76451493196043
1999-09-03,187.02492926923418
1999-09-06,192.51626315695628
1999-09-07,192.32335332594062
1999-09-08,194.43776812393477
1999-09-09,193.26670526774822
1999-09-10,191.97130868000679
1999-09-13,191.97130868000679
1999-09-14,194.84447293192042
1999-09-15,192.72210279340734
1999-09-16,189.58824510954295
1999-09-17,191.68765320273812
1999-09-20,192.96815458712572
1999-09-21,191.4252515221732
1999-09-22,195.02547540425064
1999-09-23,197.45699819463198
1999-09-24,197.0983351172983
1999-09-27,195.66409830237404
1999-09-28,196.05604819271733
1999-09-29,198.70002075514432
1999-09-30,196.7761376565114
1999-10-01,191.78733286989998
1999-10-04,189.68648768702505
1999-10-05,191.51667958882447
1999-10-06,191.98752739838122
1999-10-07,201.34416485322436
1999-10-08,204.42840736183052
1999-10-11,208.1422463549301
1999-10-12,211.72785551949724
1999-10-13,212.0733978246536
1999-10-14,213.77213940976665
1999-10-15,204.18962749385244
1999-10-18,209.72998774966328
1999-10-19,209.70582530867827
1999-10-20,214.49501400702997
1999-10-21,208.23431569946464
1999-10-22,205.9809800576388
1999-10-25,202.16357356046885
1999-10-26,202.4293591489503
1999-10-27,198.47797742384293
1999-10-28,190.90825712502502
1999-10-29,182.66153428479663
1999-11-01,172.87407090620164
1999-11-02,181.87321612630242
1999-11-03,178.78379612935248
1999-11-04,180.21272606290057
1999-11-05,183.73190537284225
1999-11-08,188.7174548673178
1999-11-09,189.12653116976676
1999-11-10,189.15921244351304
1999-11-11,188.14317075991434
1999-11-12,189.89001069429432
1999-11-15,190.1078100424212
1999-11-16,189.4045251157342
1999-11-17,186.53294171570278
1999-11-18,185.41207568333223
1999-11-19,185.5245810746357
1999-11-22,189.5870949031333
1999-11-23,189.61441450295214
1999-11-24,189.72785406119763
1999-11-25,190.57584044141103
1999-11-26,191.77440910981335
1999-11-29,195.49624479704013
1999-11-30,197.15079597594107
1999-12-01,198.11148515634
1999-12-02,199.81588485351045
1999-12-03,201.12189865927377
1999-12-06,207.74143933004672
1999-12-07,211.12377284465944
1999-12-08,206.89393277398494
1999-12-09,209.29934509481157
1999-12-10,210.26328905816447
1999-12-13,213.18167701244536
1999-12-14,213.2866039102858
1999-12-15,210.72320631537215
1999-12-16,217.07720457151686
1999-12-17,218.10468845845912
1999-12-20,226.1522746576188
1999-12-21,227.28247414081747
1999-12-22,230.08343084196758
1999-12-23,226.72327617036805
1999-12-24,219.05078575206034
1999-12-27,214.94220228994973
1999-12-28,217.5941619849202
1999-12-29,219.25960007313458
1999-12-30,220.31253225973413
1999-12-31,220.31253225973413
2000-01-03,236.03082089163993
2000-01-04,240.4847934963127
2000-01-05,232.52657698374333
2000-01-06,235.86811730015813
2000-01-07,229.9935133429777
2000-01-10,236.3803925241715
2000-01-11,228.67541856034782
2000-01-12,230.1764138125072
2000-01-13,228.55082472763777
2000-01-14,227.43146688600743
2000-01-17,231.9415074055075
2000-01-18,231.75239043206105
2000-01-19,235.0486438864366
2000-01-20,232.9258102520734
2000-01-21,235.62630501052345
2000-01-24,236.44618611147573
2000-01-25,237.08807649514114
2000-01-26,237.09487705953592
2000-01-27,238.20241848925005
2000-01-28,240.97417552185433
2000-01-31,237.44615930940083
2000-02-01,243.0990178746055
2000-02-02,247.4429416636021
2000-02-03,246.6860111950994
2000-02-04,245.2558058907118
2000-02-07,247.76866199285462
2000-02-08,247.6672085986214
2000-02-09,246.17949548867466
2000-02-10,248.3564378062055
2000-02-11,243.52097026594922
2000-02-14,241.1094377381525
2000-02-15,239.04336203217812
2000-02-16,242.28280633139252
2000-02-17,249.41785178090385
2000-02-18,248.391557827858
2000-02-21,254.97603462832356
2000-02-22,257.196853368715
2000-02-23,247.724556332742
2000-02-24,248.8087638772503
2000-02-25,243.56493441504372
2000-02-28,247.73595388132583
2000-02-29,235.0262025452336
2000-03-01,243.27774306349943
2000-03-02,241.67721418674446
2000-03-03,234.50008820046114
2000-03-06,236.49751774459543
2000-03-07,232.79396169083705
2000-03-08,227.70810881527643
2000-03-09,223.26337012664342
2000-03-10,218.86914557032713
2000-03-13,215.8332876423809
2000-03-14,218.2042839274237
2000-03-15,221.28243340143388
2000-03-16,212.7959190867948
2000-03-17,212.86919591843625
2000-03-20,212.7959190867948
2000-03-21,213.47030205502153
2000-03-22,218.6515737290976
2000-03-23,214.45107469888765
2000-03-24,210.36690646411654
2000-03-27,215.88938589346785
2000-03-28,217.02706647235945
2000-03-29,215.2980561599912
2000-03-30,213.27483724412863
2000-03-31,211.99585006221105
2000-04-03,209.22372352904466
2000-04-04,196.74942598190748
2000-04-05,194.64136395052526
2000-04-06,189.3463660661987
2000-04-07,199.7061353141221
2000-04-10,207.09294645038432
2000-04-11,209.34344846150447
2000-04-12,209.61802283242656
2000-04-13,204.82904898660524
2000-04-14,204.82904898660524
2000-04-17,196.71182105224008
2000-04-18,196.8921485477945
2000-04-19,192.75619749752053
2000-04-20,187.90382154613079
2000-04-21,187.90382154613079
2000-04-24,183.8293618253123
2000-04-25,180.78843344655604
2000-04-26,188.49847279722124
2000-04-27,184.31506300746253
2000-04-28,182.43379846238457
2000-05-01,182.4860478032204
2000-05-02,175.14340092928143
2000-05-03,174.72720287603264
2000-05-04,178.30259628784952
2000-05-05,184.25070720031317
2000-05-08,180.80297306473128
2000-05-09,182.88414319837753
2000-05-10,179.1637308482037
2000-05-11,174.92432131497281
2000-05-12,168.88804764214942
2000-05-15,169.11930604619513
2000-05-16,168.88979821719715
2000-05-17,168.9633191677496
2000-05-18,168.468315005738
2000-05-19,167.50004999159225
2000-05-22,164.36677951777727
2000-05-23,163.18129451459
2000-05-24,164.51969600532055
2000-05-25,166.16758921019837
2000-05-26,166.34246472075202
2000-05-29,170.02014507768078
2000-05-30,173.36929842845063
2000-05-31,177.05905098673503
2000-06-01,174.11753899344825
2000-06-02,178.23556561695153
2000-06-05,181.8676181691698
2000-06-06,184.15727942984873
2000-06-07,184.14050934657365
2000-06-08,186.85216169284195
2000-06-09,185.11630933167305
2000-06-12,184.49238363013814
2000-06-13,185.5870595357798
2000-06-14,186.36704082545492
