Date,INDIA DOMESTIC SMALL CAP
2009-12-04,906.7705099320575
2009-12-07,894.8484592443358
2009-12-08,904.3162330209324
2009-12-09,901.3761150759693
2009-12-10,903.1542471393169
2009-12-11,898.5416035443831
2009-12-14,888.416498600838
2009-12-15,874.5087877213839
2009-12-16,879.1110337498113
2009-12-17,884.2309212407914
2009-12-18,880.608412103631
2009-12-21,872.9855543941708
2009-12-22,881.3825234576286
2009-12-23,896.096532854527
2009-12-24,905.9018719762018
2009-12-25,905.9018719762018
2009-12-28,905.9018719762018
2009-12-29,911.9566865066089
2009-12-30,913.6484684716216
2009-12-31,917.9780494005686
2010-01-01,917.9780494005688
2010-01-04,939.7818589351075
2010-01-05,953.4572806191519
2010-01-06,969.7782562839841
2010-01-07,975.8638154928699
2010-01-08,974.3542772180725
2010-01-11,993.7397882946627
2010-01-12,975.0100000039056
2010-01-13,984.4860092410374
2010-01-14,993.9593925618594
2010-01-15,992.206554985019
2010-01-18,999.1451295931828
2010-01-19,989.0108295788933
2010-01-20,984.9635737646305
2010-01-21,959.0201481625389
2010-01-22,946.2052245138253
2010-01-25,931.6039988454971
2010-01-26,931.603998845497
2010-01-27,886.0465696900351
2010-01-28,888.4426896386036
2010-01-29,902.9201933997416
2010-02-01,915.2658072773626
2010-02-02,906.3714273605781
2010-02-03,925.3288238585169
2010-02-04,899.6596016852559
2010-02-05,864.8952316881063
2010-02-08,875.6986137251369
2010-02-09,880.6271295308826
2010-02-10,882.1515322393444
2010-02-11,893.0167079586674
2010-02-12,893.0167079586674
2010-02-15,890.4929112238212
2010-02-16,899.9439728265022
2010-02-17,910.5407629634507
2010-02-18,900.4587420853805
2010-02-19,885.4560315973832
2010-02-22,881.0570348003913
2010-02-23,872.3413531649558
2010-02-24,867.8009659125165
2010-02-25,862.0166653292677
2010-02-26,881.3755218120225
2010-03-01,881.3755218120225
2010-03-02,904.053866616848
2010-03-03,925.2240948439006
2010-03-04,932.6115610330112
2010-03-05,944.0517534378359
2010-03-08,951.6873845892231
2010-03-09,940.9374822726371
2010-03-10,943.0769402327664
2010-03-11,935.9522054541587
2010-03-12,936.5213655653182
2010-03-15,925.1070754313909
2010-03-16,937.9446052570329
2010-03-17,944.0170493116648
2010-03-18,944.46596206386
2010-03-19,945.4173531364634
2010-03-22,932.8034494716513
2010-03-23,935.6012636268562
2010-03-24,935.6012636268562
2010-03-25,939.7783619256218
2010-03-26,953.2444933641302
2010-03-29,960.3118983614335
2010-03-30,959.4149654723171
2010-03-31,965.3145054855113
2010-04-01,976.1279519369753
2010-04-02,976.1279519369753
2010-04-05,1002.5024282536978
2010-04-06,1007.8120161302604
2010-04-07,1009.4930100365043
2010-04-08,1007.1080036121936
2010-04-09,1021.7302955992313
2010-04-12,1017.8576442050015
2010-04-13,1015.7095240416213
2010-04-14,1015.7095240416213
2010-04-15,1012.8696844431955
2010-04-16,1009.5354672721186
2010-04-19,989.0970292292302
2010-04-20,1006.9821983388026
2010-04-21,1016.3453747229851
2010-04-22,1015.1769176318062
2010-04-23,1021.0080053950489
2010-04-26,1028.6742306923454
2010-04-27,1024.7388490779895
2010-04-28,1003.1902051879864
2010-04-29,1017.7760516949222
2010-04-30,1029.3444466837302
2010-05-03,1017.7839610885972
2010-05-04,998.3865244717275
2010-05-05,993.6583966166513
2010-05-06,979.6573396669461
2010-05-07,948.606220285216
2010-05-10,987.5973682509715
2010-05-11,968.2013333995307
2010-05-12,973.3459558808685
2010-05-13,984.9582446630557
2010-05-14,969.9594459774835
2010-05-17,956.1121406542104
2010-05-18,961.4807170299989
2010-05-19,920.5715710350363
2010-05-20,911.5758617040927
2010-05-21,896.7933569553282
2010-05-24,897.7806504455681
2010-05-25,855.1160102072349
2010-05-26,874.9016964371048
2010-05-27,883.3133272243542
2010-05-28,918.4368139327627
2010-05-31,926.8600248438894
2010-06-01,898.4917545106364
2010-06-02,910.6355155038505
2010-06-03,927.8606772685897
2010-06-04,925.1766540820776
2010-06-07,905.9309635730411
2010-06-08,903.3718592100142
2010-06-09,906.6681113785144
2010-06-10,917.0897379091988
2010-06-11,923.6982918982006
2010-06-14,939.5137061935724
2010-06-15,943.466966258542
2010-06-16,943.2199124737544
2010-06-17,952.4255510774299
2010-06-18,951.2759616188234
2010-06-21,971.7839036957212
2010-06-22,960.760111693943
2010-06-23,969.9692585743968
2010-06-24,962.2243955646206
2010-06-25,961.2386194458134
2010-06-28,973.6511471670616
2010-06-29,960.4275669575247
2010-06-30,966.5286340781647
2010-07-01,960.3768531158546
2010-07-02,957.0871072953771
2010-07-05,959.7303470323009
2010-07-06,965.7299527872204
2010-07-07,963.2329097485983
2010-07-08,975.4942333721159
2010-07-09,989.3378215672177
2010-07-12,991.2395570616552
2010-07-13,998.227597170081
2010-07-14,995.4160410991758
2010-07-15,999.483924041667
2010-07-16,1001.1452873178814
2010-07-19,994.815105395232
2010-07-20,986.6517254857791
2010-07-21,995.3543372991592
2010-07-22,1000.1371571982744
2010-07-23,1001.9663934033325
2010-07-26,989.7123335116871
2010-07-27,999.3360660992898
2010-07-28,995.5000502584319
2010-07-29,1001.8491108357449
2010-07-30,1008.2926342170865
2010-08-02,1023.6525494049675
2010-08-03,1029.669535064006
2010-08-04,1030.6908780633328
2010-08-05,1030.2245156953995
2010-08-06,1030.8415193489102
2010-08-09,1046.137742518004
2010-08-10,1034.6778939149672
2010-08-11,1021.2414483924106
2010-08-12,1022.2382419154005
2010-08-13,1034.1481127768877
2010-08-16,1033.779325282513
2010-08-17,1041.9910465277658
2010-08-18,1053.3490897157412
2010-08-19,1064.8496020699436
2010-08-20,1060.5201592273052
2010-08-23,1069.5242086986989
2010-08-24,1055.0244491431622
2010-08-25,1041.078861690382
2010-08-26,1041.8652028480624
2010-08-27,1030.8305429742634
2010-08-30,1029.1547934963532
2010-08-31,1020.1896736912106
2010-09-01,1043.9013157343848
2010-09-02,1055.4388751912106
2010-09-03,1069.9013590709849
2010-09-06,1086.7084396517732
2010-09-07,1081.616375649368
2010-09-08,1089.2495259888847
2010-09-09,1100.984717405378
2010-09-10,1100.9847174053782
2010-09-13,1110.781622906578
2010-09-14,1103.6166760598646
2010-09-15,1107.0151277850848
2010-09-16,1101.5613910902478
2010-09-17,1124.87726333813
2010-09-20,1137.0338492227731
2010-09-21,1124.54324595402
2010-09-22,1121.6570521963968
2010-09-23,1118.4100918912538
2010-09-24,1141.9479488126499
2010-09-27,1150.1370249063052
2010-09-28,1150.0021868381157
2010-09-29,1147.1699566756927
2010-09-30,1143.985500746149
2010-10-01,1176.2779927663528
2010-10-04,1180.9521582037778
2010-10-05,1191.94523419644
2010-10-06,1207.606472797608
2010-10-07,1206.5246092014027
2010-10-08,1195.5993219943196
2010-10-11,1207.1488511696148
2010-10-12,1193.5926908924764
2010-10-13,1211.556217737257
2010-10-14,1217.0885415837643
2010-10-15,1199.1607118240383
2010-10-18,1187.7761250600606
2010-10-19,1190.5313502345546
2010-10-20,1188.2906065047807
2010-10-21,1206.0753337619956
2010-10-22,1204.3253112665438
2010-10-25,1220.1924811910133
2010-10-26,1216.3438659480494
2010-10-27,1212.9717893916836
2010-10-28,1197.9337277023137
2010-10-29,1193.512298698263
2010-11-01,1215.4256774530961
2010-11-02,1222.097355692127
2010-11-03,1229.2017170971258
2010-11-04,1244.315328290713
2010-11-05,1253.7739847983848
2010-11-08,1247.9020797784228
2010-11-09,1256.1526064791842
2010-11-10,1261.170180385523
2010-11-11,1245.4804284210627
2010-11-12,1201.4732940941176
2010-11-15,1191.2292946143327
2010-11-16,1161.1519685084183
2010-11-17,1161.1519685084183
2010-11-18,1159.1760970152047
2010-11-19,1132.4285987952123
2010-11-22,1146.9357664986608
2010-11-23,1131.8473159966006
2010-11-24,1112.0839052324973
2010-11-25,1093.2169648442166
2010-11-26,1051.6835904462355
2010-11-29,1055.61497451418
2010-11-30,1070.0164845869222
2010-12-01,1113.301608995543
2010-12-02,1131.313098997021
2010-12-03,1107.9543111270868
2010-12-06,1105.902009742448
2010-12-07,1101.012830871993
2010-12-08,1062.8283901993752
2010-12-09,1007.5282955253663
2010-12-10,1034.1001382610343
2010-12-13,1055.2669194617363
2010-12-14,1076.90358459935
2010-12-15,1051.0160217432324
2010-12-16,1054.8557925874027
2010-12-17,1054.8557925874027
2010-12-20,1052.2202960841473
2010-12-21,1065.2557966389288
2010-12-22,1069.782984303068
2010-12-23,1065.9509242870593
2010-12-24,1069.142899030725
2010-12-27,1065.0515819920497
2010-12-28,1069.04225258432
2010-12-29,1076.4558408237106
2010-12-30,1084.445139335106
2010-12-31,1102.3459717393032
2011-01-03,1116.4639412074825
2011-01-04,1109.1777614184687
2011-01-05,1086.6869679659892
2011-01-06,1075.3824557795333
2011-01-07,1043.4969924727172
2011-01-10,1014.8031620233281
2011-01-11,1011.2289798784678
2011-01-12,1033.055792202803
2011-01-13,1021.6020034819309
2011-01-14,1004.0186358167251
2011-01-17,986.0921905250418
2011-01-18,994.2895560719029
2011-01-19,994.3347669135478
2011-01-20,994.0649818085897
2011-01-21,996.138759545028
2011-01-24,1003.422070798345
2011-01-25,997.5363225544166
2011-01-26,997.5363225544166
2011-01-27,978.7212972276259
2011-01-28,948.4448271069698
2011-01-31,940.2304840321643
2011-02-01,925.5732650935056
2011-02-02,929.7058175320857
2011-02-03,941.2403897316368
2011-02-04,928.0641571321576
2011-02-07,925.2221638183429
2011-02-08,905.4879897439715
2011-02-09,865.1572985619804
2011-02-10,860.6287029617882
2011-02-11,889.3447127062898
2011-02-14,925.9523832724223
2011-02-15,927.5257374988022
2011-02-16,932.5836255831312
2011-02-17,946.8935369436217
2011-02-18,927.7656135641458
2011-02-21,931.0243564729981
2011-02-22,917.3662180357627
2011-02-23,915.4841132762157
2011-02-24,878.5164322643606
2011-02-25,880.9077764495987
2011-02-28,885.7403014582802
2011-03-01,918.6696267384481
2011-03-02,918.6696267384483
2011-03-03,919.2104009168394
2011-03-04,919.4623951781016
2011-03-07,904.2829685481546
2011-03-08,912.5568622127703
2011-03-09,921.7894879131294
2011-03-10,916.9192475932007
2011-03-11,905.0268326883802
2011-03-14,914.0474600714311
2011-03-15,896.5563311686703
2011-03-16,912.3189440476017
2011-03-17,907.2309444810782
2011-03-18,903.8154287413707
2011-03-21,902.9274156300236
2011-03-22,913.2740816549684
2011-03-23,923.9607096676494
2011-03-24,934.0836811220055
2011-03-25,944.9709254901793
2011-03-28,945.0663980390415
2011-03-29,946.9495391370223
2011-03-30,960.9962248750768
2011-03-31,964.5928311951117
2011-04-01,980.6240019108976
2011-04-04,1000.1033605746859
2011-04-05,1014.4282055968716
2011-04-06,1025.5908985273347
2011-04-07,1034.4153056571017
2011-04-08,1020.9511882003658
2011-04-11,1005.594285463501
2011-04-12,1005.594285463501
2011-04-13,1018.4526252071047
2011-04-14,1018.4526252071047
2011-04-15,1019.2981225257554
2011-04-18,1001.4156114821571
2011-04-19,1004.6029133716182
2011-04-20,1019.6983347312176
2011-04-21,1020.4469471340878
2011-04-22,1020.4469471340878
2011-04-25,1017.9058340058373
2011-04-26,1017.0778051143632
2011-04-27,1016.2077379105137
2011-04-28,1006.9994352793674
2011-04-29,1000.7004872256731
2011-05-02,986.8585108459193
2011-05-03,963.1805930039804
2011-05-04,961.804098317773
2011-05-05,945.8094503649733
2011-05-06,954.2433024383013
2011-05-09,957.184490193509
2011-05-10,956.4886003959712
2011-05-11,962.9968894134743
2011-05-12,946.1502515059511
2011-05-13,956.2672030459735
2011-05-16,941.753264400083
2011-05-17,934.6473836687
2011-05-18,929.86920183933
2011-05-19,925.0167976204566
2011-05-20,931.3457275753692
2011-05-23,911.4628208553399
2011-05-24,911.9079114271879
2011-05-25,903.1574856717779
2011-05-26,905.3154916189349
2011-05-27,922.978841189758
2011-05-30,932.9043534356038
2011-05-31,947.8348000778847
2011-06-01,959.3863993208302
2011-06-02,952.5675018872257
2011-06-03,948.4866093723418
2011-06-06,948.0619051908865
2011-06-07,958.0974183790522
2011-06-08,958.5856788154421
2011-06-09,956.9362434043363
2011-06-10,953.727662259943
2011-06-13,953.675295242685
2011-06-14,961.6260096649647
2011-06-15,954.6859487109917
2011-06-16,943.9818614475699
2011-06-17,935.5570644153735
2011-06-20,901.0159482604782
2011-06-21,900.2311905911312
2011-06-22,892.0764734521941
2011-06-23,890.0211014238496
2011-06-24,910.7634141582695
2011-06-27,918.9648863466041
2011-06-28,927.5990091161398
2011-06-29,940.714736822036
2011-06-30,947.4331019024067
2011-07-01,956.1980319703342
2011-07-04,969.2600365181519
2011-07-05,968.6174236588099
2011-07-06,967.7281779468086
2011-07-07,980.535507140373
2011-07-08,976.5680151422131
2011-07-11,970.2137012799896
2011-07-12,954.6373979374382
2011-07-13,970.376569742255
2011-07-14,973.4549419745873
2011-07-15,972.3716204980619
2011-07-18,972.5492775455602
2011-07-19,979.3519153298284
2011-07-20,972.1048378968374
2011-07-21,965.7528763435458
2011-07-22,981.0918452386126
2011-07-25,984.6083364021022
2011-07-26,979.2086307912616
2011-07-27,983.3918084968967
2011-07-28,974.9292651190469
2011-07-29,965.3479131601031
2011-08-01,966.8254245345786
2011-08-02,947.4267502539109
2011-08-03,942.4340960436232
2011-08-04,930.8283387581637
2011-08-05,904.0922506389236
2011-08-08,883.3841935323235
2011-08-09,865.2911934832963
2011-08-10,884.1328675307749
2011-08-11,879.3759263090463
2011-08-12,877.3260890189483
2011-08-15,877.3260890189483
2011-08-16,859.9787293965796
2011-08-17,849.7408342728285
2011-08-18,824.9724461927516
2011-08-19,809.6448834451685
2011-08-22,822.727576405469
2011-08-23,833.5168834986299
2011-08-24,821.4826444221333
2011-08-25,812.013776905907
2011-08-26,790.3112498510512
2011-08-29,812.3996187603483
2011-08-30,825.1131201275481
2011-08-31,825.1131201275481
2011-09-01,825.1131201275483
2011-09-02,836.1514434593905
2011-09-05,835.9309779882934
2011-09-06,839.3078685700759
2011-09-07,849.2011066087852
2011-09-08,850.5474179822758
2011-09-09,836.3208774251387
2011-09-12,807.6106749536364
2011-09-13,801.3491693165455
2011-09-14,802.4737951357666
2011-09-15,807.0233212010014
2011-09-16,814.353361802948
2011-09-19,802.65044906847
2011-09-20,806.568893543191
2011-09-21,808.639174138017
2011-09-22,762.8212190581464
2011-09-23,757.777612144378
2011-09-26,745.9662520863097
2011-09-27,764.454747437265
2011-09-28,762.1359101899441
2011-09-29,757.2270520019669
2011-09-30,753.3325656143951
2011-10-03,735.0754691994707
2011-10-04,722.7006391275257
2011-10-05,715.5874751102231
2011-10-06,715.5874751102231
2011-10-07,729.3496681336394
2011-10-10,741.9827065492012
2011-10-11,740.2077934806568
2011-10-12,756.8866974843233
2011-10-13,754.8885985019451
2011-10-14,759.3931039628792
2011-10-17,759.6109861660827
2011-10-18,744.9741635826978
2011-10-19,756.8777709831297
2011-10-20,741.4232205314478
2011-10-21,732.3376424502491
2011-10-24,732.4587121915906
2011-10-25,739.6646614916356
2011-10-26,747.9366245245034
2011-10-27,747.9366245245034
2011-10-28,771.3466288837827
2011-10-31,774.7451941079726
2011-11-01,762.538781358975
2011-11-02,762.7702575158396
2011-11-03,762.1590869280922
2011-11-04,768.2656848396354
2011-11-07,768.2656848396354
2011-11-08,763.4410925128079
2011-11-09,741.1540886709633
2011-11-10,741.1540886709633
2011-11-11,731.9311442370332
2011-11-14,715.6003183407264
2011-11-15,691.3573085096915
2011-11-16,682.8371470190627
2011-11-17,672.1255675917582
2011-11-18,659.3347901478937
2011-11-21,637.3582136271539
2011-11-22,638.7256619252685
2011-11-23,624.5823847088219
2011-11-24,638.9612981485079
2011-11-25,639.1322131693422
2011-11-28,653.8691491846041
2011-11-29,648.1508074328189
2011-11-30,640.0813016701179
2011-12-01,654.927084783107
2011-12-02,669.2672813958804
2011-12-05,665.6035916233537
2011-12-06,665.6035916233537
2011-12-07,663.4728691710422
2011-12-08,648.6848309154091
2011-12-09,640.2596030238836
2011-12-12,617.0155395642697
2011-12-13,608.751979611759
2011-12-14,596.028551447591
2011-12-15,589.0435139423599
2011-12-16,587.4570935387469
