Date,TURKEY SMALL CAP
1999-05-04,316.3866494769448
1999-05-05,322.92085540627346
1999-05-06,330.2374255881462
1999-05-07,328.2114699275089
1999-05-10,334.1107686575995
1999-05-11,345.0940770155715
1999-05-12,329.6336967498591
1999-05-13,333.8081466557227
1999-05-14,351.31326899332333
1999-05-17,343.55922637071177
1999-05-18,349.4830228310342
1999-05-19,349.22387972894506
1999-05-20,348.3236270688186
1999-05-21,341.4545814846241
1999-05-24,335.92884442995194
1999-05-25,328.99810389491415
1999-05-26,327.068240997705
1999-05-27,329.89448725115454
1999-05-28,329.0177825148021
1999-05-31,317.1759968518027
1999-06-01,316.6148211290399
1999-06-02,303.95437420793144
1999-06-03,304.9896677371119
1999-06-04,316.19535720959027
1999-06-07,311.77902272789
1999-06-08,310.51983443311417
1999-06-09,307.976464291626
1999-06-10,315.4383476397641
1999-06-11,315.73696207539246
1999-06-14,311.5073754796223
1999-06-15,301.2389679320155
1999-06-16,289.0055328856831
1999-06-17,297.81616595078907
1999-06-18,297.7372715422935
1999-06-21,289.69394002469005
1999-06-22,286.40078407012925
1999-06-23,281.56831078252503
1999-06-24,278.13610620660324
1999-06-25,270.2388598186462
1999-06-28,255.4375212313043
1999-06-29,250.81624103615104
1999-06-30,263.08877905488185
1999-07-01,271.7295362434541
1999-07-02,258.38200003547547
1999-07-05,263.2744691746896
1999-07-06,256.8105432542225
1999-07-07,251.4898329029449
1999-07-08,256.03476014623635
1999-07-09,263.62322123660283
1999-07-12,275.2264430671171
1999-07-13,273.7612636573148
1999-07-14,282.9554165246325
1999-07-15,285.6092978033146
1999-07-16,280.5365833380268
1999-07-19,286.10939749849763
1999-07-20,290.3130761579201
1999-07-21,292.70952216784394
1999-07-22,286.7999781245909
1999-07-23,285.57703823462185
1999-07-26,280.90240766175253
1999-07-27,285.53596000019303
1999-07-28,283.6569581359321
1999-07-29,290.04200596856583
1999-07-30,295.7010335928343
1999-08-02,289.79479037895345
1999-08-03,289.07977490719685
1999-08-04,287.9067351887433
1999-08-05,286.36073955136
1999-08-06,286.6068384519957
1999-08-09,296.50484042506764
1999-08-10,295.6260027558075
1999-08-11,292.8604677788534
1999-08-12,291.50959626574047
1999-08-13,296.176071431982
1999-08-16,294.3727679616956
1999-08-17,293.13604803270925
1999-08-18,293.2492588286691
1999-08-19,294.0173991554189
1999-08-20,292.95642220326715
1999-08-23,292.273199934798
1999-08-24,291.3364902864187
1999-08-25,290.16096737482957
1999-08-26,262.68803315183476
1999-08-27,267.81904149308605
1999-08-30,267.81904149308605
1999-08-31,259.9844843181801
1999-09-01,266.8898147781593
1999-09-02,274.9116559721292
1999-09-03,280.487196523948
1999-09-06,294.4351861993889
1999-09-07,287.7087392018984
1999-09-08,299.0823082547959
1999-09-09,302.98498287214176
1999-09-10,304.51228023696603
1999-09-13,294.35534855221135
1999-09-14,300.1676297491381
1999-09-15,298.91524166274155
1999-09-16,302.5468483910081
1999-09-17,304.84859449992075
1999-09-20,304.9536987433982
1999-09-21,306.25716264476875
1999-09-22,305.39655047942375
1999-09-23,308.36380377112954
1999-09-24,305.2421218517165
1999-09-27,299.51029371785927
1999-09-28,297.84029641352055
1999-09-29,298.44516769001234
1999-09-30,302.25053429544045
1999-10-01,299.67073213885317
1999-10-04,295.22724271785273
1999-10-05,296.3435562342814
1999-10-06,301.2410587621639
1999-10-07,298.6926642437867
1999-10-08,291.9742347793552
1999-10-11,290.8582440911311
1999-10-12,293.74422927932466
1999-10-13,293.8671569266282
1999-10-14,297.8619066723547
1999-10-15,303.6465910256439
1999-10-18,304.38855572377975
1999-10-19,302.8916587270504
1999-10-20,301.9393750528617
1999-10-21,301.44975365858363
1999-10-22,305.5685684257873
1999-10-25,309.23034567162426
1999-10-26,311.7690539884435
1999-10-27,310.7350791230008
1999-10-28,311.9659565898099
1999-10-29,311.9659565898099
1999-11-01,307.66092422189
1999-11-02,307.2526672180565
1999-11-03,315.38446421387806
1999-11-04,324.1870334410958
1999-11-05,325.4474032460971
1999-11-08,329.7034867442376
1999-11-09,336.5485232972416
1999-11-10,344.32067103563037
1999-11-11,351.8590867010229
1999-11-12,360.06688664002604
1999-11-15,368.6293000729467
1999-11-16,364.67724673499
1999-11-17,366.73985531665915
1999-11-18,368.2423648235057
1999-11-19,372.6083207859262
1999-11-22,384.13663994653103
1999-11-23,379.98643848180876
1999-11-24,376.4665789547004
1999-11-25,383.4188335829785
1999-11-26,359.52528292893044
1999-11-29,365.4147313426349
1999-11-30,379.3872887971833
1999-12-01,398.0652790309655
1999-12-02,412.29255128828214
1999-12-03,414.624900246814
1999-12-06,434.09250966930824
1999-12-07,438.9095561381493
1999-12-08,437.021044358642
1999-12-09,444.96279268234963
1999-12-10,464.6251708987866
1999-12-13,507.59292855112705
1999-12-14,493.87212493911454
1999-12-15,525.8280416875328
1999-12-16,557.0602509756727
1999-12-17,580.343772130773
1999-12-20,613.6065370348492
1999-12-21,633.3047396672117
1999-12-22,624.4928515614496
1999-12-23,617.6605461203275
1999-12-24,645.9978345438651
1999-12-27,665.7276198072287
1999-12-28,627.5971457930539
1999-12-29,626.093226365347
1999-12-30,626.2086565324497
1999-12-31,626.2086565324497
2000-01-03,629.2889703530384
2000-01-04,707.5254142526592
2000-01-05,714.9100868943077
2000-01-06,741.5109676509604
2000-01-07,731.3795733055135
2000-01-10,729.431554576847
2000-01-11,746.7816372710266
2000-01-12,784.6838759668508
2000-01-13,842.8632638107889
2000-01-14,894.5712915969251
2000-01-17,875.5365456806219
2000-01-18,911.0031203035245
2000-01-19,859.4885312842688
2000-01-20,836.0014755189341
2000-01-21,802.8584295463021
2000-01-24,809.0778373182662
2000-01-25,797.1641941379845
2000-01-26,816.1974454612118
2000-01-27,823.4415007812778
2000-01-28,820.7468832441357
2000-01-31,761.2004625012358
2000-02-01,747.8650674732066
2000-02-02,725.687411579425
2000-02-03,726.9299987446732
2000-02-04,764.4587581383997
2000-02-07,735.7591387019877
2000-02-08,719.2331474717104
2000-02-09,687.9562907586575
2000-02-10,707.435783870906
2000-02-11,695.3209495214863
2000-02-14,679.8096968685225
2000-02-15,705.4620323481488
2000-02-16,702.4804701547929
2000-02-17,675.4334039617606
2000-02-18,673.6231996891099
2000-02-21,629.1229253105312
2000-02-22,599.60630516241
2000-02-23,565.1659583068283
2000-02-24,615.0194472292048
2000-02-25,648.6498766938149
2000-02-28,628.3704572353719
2000-02-29,649.6641373195195
2000-03-01,685.5122814718045
2000-03-02,674.470768610772
2000-03-03,665.0599211646154
2000-03-06,656.7534140837225
2000-03-07,681.0282000120529
2000-03-08,679.1112399602773
2000-03-09,722.6002877656585
2000-03-10,715.2776374302547
2000-03-13,715.4073621939307
2000-03-14,713.6631125966869
2000-03-15,715.8710492886423
2000-03-16,715.8710492886423
2000-03-17,715.8710492886423
2000-03-20,723.5372907821096
2000-03-21,730.9212617389502
2000-03-22,711.6338495460964
2000-03-23,722.801662904485
2000-03-24,723.5013556532869
2000-03-27,729.8685548019852
2000-03-28,723.9987115894189
2000-03-29,702.4239850784761
2000-03-30,660.6337242809705
2000-03-31,664.097862213518
2000-04-03,657.4349539602872
2000-04-04,669.118912204651
2000-04-05,653.6620139934245
2000-04-06,696.4646000219149
2000-04-07,701.5300327090598
2000-04-10,690.4352680137143
2000-04-11,676.0750406242947
2000-04-12,672.6801810492012
2000-04-13,709.1624509212259
2000-04-14,739.971855586065
2000-04-17,710.3501013512406
2000-04-18,693.9938787017363
2000-04-19,700.0859569967537
2000-04-20,700.3851873282824
2000-04-21,708.1026779918152
2000-04-24,709.9930867581412
2000-04-25,737.540224807023
2000-04-26,747.8777975029652
2000-04-27,752.6625377077619
2000-04-28,790.4138480215001
2000-05-01,803.9816720356156
2000-05-02,798.8651653005807
2000-05-03,772.1853717070202
2000-05-04,738.6267013871297
2000-05-05,750.3407981213752
2000-05-08,728.6304913066105
2000-05-09,745.0775820884683
2000-05-10,739.151351600577
2000-05-11,734.8380766573831
2000-05-12,724.7690574686025
2000-05-15,695.9060693450983
2000-05-16,704.8094433012319
2000-05-17,679.0651876846734
2000-05-18,665.8346078244062
2000-05-19,665.2257299984743
2000-05-22,660.0263211167328
2000-05-23,641.1823553121668
2000-05-24,652.9033347049163
2000-05-25,670.4543953478575
2000-05-26,660.2600108172345
2000-05-29,658.103367373687
2000-05-30,655.0648101205043
2000-05-31,662.8048005319873
2000-06-01,679.5203344689478
2000-06-02,671.2415491272144
2000-06-05,667.1445369026677
2000-06-06,677.0303668302129
2000-06-07,657.003563652237
2000-06-08,667.9639927746799
2000-06-09,666.3626799978601
2000-06-12,652.147587366072
2000-06-13,648.6068967634646
2000-06-14,636.2176743750126
2000-06-15,620.1011095853731
2000-06-16,602.8789735340348
