Date,UNITED ARAB EMIRATES VALUE
2015-11-06,751.6352733800485
2015-11-09,740.1718199332436
2015-11-10,731.7038022969218
2015-11-11,727.3072296215223
2015-11-12,721.1311485227513
2015-11-13,721.1900524352303
2015-11-16,696.042222290606
2015-11-17,707.6537473878577
2015-11-18,709.775779291514
2015-11-19,725.5657283947312
2015-11-20,725.5558516458217
2015-11-23,726.8116628082549
2015-11-24,723.3651506842648
2015-11-25,735.1608098393559
2015-11-26,736.3363178850301
2015-11-27,736.33631788503
2015-11-30,714.3390354368313
2015-12-01,714.3876590370435
2015-12-02,714.36820880265
2015-12-03,714.3682088026501
2015-12-04,714.3584840826184
2015-12-07,703.9380507793724
2015-12-08,682.1576611355124
2015-12-09,681.7108807033836
2015-12-10,679.805482299358
2015-12-11,679.8147367677176
2015-12-14,669.5343700810179
2015-12-15,665.072584409556
2015-12-16,677.8461041436785
2015-12-17,694.1078107718823
2015-12-18,694.0700166573323
2015-12-21,706.6719179468589
2015-12-22,711.0397885158221
2015-12-23,714.4787494922527
2015-12-24,714.4982016771014
2015-12-25,714.4982016771014
2015-12-28,712.6576058195678
2015-12-29,719.715614592508
2015-12-30,716.7354785007917
2015-12-31,723.888459517633
2016-01-01,723.888459517633
2016-01-04,707.1215692891021
2016-01-05,720.392409084844
2016-01-06,718.9064122993401
2016-01-07,687.504338644338
2016-01-08,687.5324160901698
2016-01-11,675.3762980525131
2016-01-12,667.9767033843385
2016-01-13,670.2027871083914
2016-01-14,657.6564881115194
2016-01-15,657.68334658118
2016-01-18,631.1057624539782
2016-01-19,649.583920018453
2016-01-20,630.8789593512718
2016-01-21,625.0717698347848
2016-01-22,625.1313369491929
2016-01-25,643.1456802357355
2016-01-26,640.8775648324716
2016-01-27,654.3609669352427
2016-01-28,672.1426547195192
2016-01-29,672.0420085371652
2016-02-01,705.0419254961308
2016-02-02,700.0420785676998
2016-02-03,695.8955652460646
2016-02-04,713.3401331835892
2016-02-05,713.3304228553491
2016-02-08,707.4398456993445
2016-02-09,696.7455605840497
2016-02-10,702.0360837678949
2016-02-11,693.2122931282653
2016-02-12,693.2217295951405
2016-02-15,700.9258268172055
2016-02-16,711.3575813437595
2016-02-17,716.6768197501601
2016-02-18,728.6803727301884
2016-02-19,728.6406966825056
2016-02-22,742.2158091620744
2016-02-23,748.9289912458305
2016-02-24,742.2039022701241
2016-02-25,738.876378291028
2016-02-26,738.8964947184248
2016-02-29,760.4396072155571
2016-03-01,767.2873441813848
2016-03-02,765.989453592233
2016-03-03,777.1060441660976
2016-03-04,777.1060441660974
2016-03-07,800.3002248744763
2016-03-08,805.7912197217327
2016-03-09,805.3221068709197
2016-03-10,804.1910127209218
2016-03-11,804.1910127209218
2016-03-14,788.4265197394935
2016-03-15,791.9332656104923
2016-03-16,779.1363951457294
2016-03-17,805.3121349616621
2016-03-18,805.3559865304472
2016-03-21,788.7861780597323
2016-03-22,792.5280937027214
2016-03-23,794.3163082811716
2016-03-24,787.4326771104243
2016-03-25,787.4326771104242
2016-03-28,770.1473331125679
2016-03-29,778.4052331760447
2016-03-30,794.6551561884415
2016-03-31,798.7323183859972
2016-04-01,798.7431915576766
2016-04-04,799.4962484707363
2016-04-05,788.7726218269063
2016-04-06,783.3112048181107
2016-04-07,796.3395974548782
2016-04-08,796.3504377592228
2016-04-11,798.6429072061254
2016-04-12,803.3089906164296
2016-04-13,809.6495881702843
2016-04-14,827.8076549926488
2016-04-15,827.8189238145247
2016-04-18,832.4797592682961
2016-04-19,838.8315453706076
2016-04-20,838.336552433753
2016-04-21,849.6105499692619
2016-04-22,849.5989846627093
2016-04-25,848.3824991166075
2016-04-26,839.6857076691491
2016-04-27,838.6971238518055
2016-04-28,823.2385964082567
2016-04-29,823.2273896317364
2016-05-02,801.9768203721296
2016-05-03,782.9353842040481
2016-05-04,795.2642291103026
2016-05-05,795.2750549233859
2016-05-06,795.2967074337979
2016-05-09,806.5010289364718
2016-05-10,792.5554282886973
2016-05-11,782.3837223406975
2016-05-12,781.1327012297103
2016-05-13,781.1327012297103
2016-05-16,774.0981408391185
2016-05-17,769.6044964515988
2016-05-18,767.0023897516488
2016-05-19,751.1818489725858
2016-05-20,751.1920749772275
2016-05-23,744.8915362440978
2016-05-24,753.4783215892772
2016-05-25,766.1978374715759
2016-05-26,763.6097922171834
2016-05-27,763.5993971697118
2016-05-30,757.8129691551057
2016-05-31,758.6263937629468
2016-06-01,759.7107087365393
2016-06-02,746.2593899732968
2016-06-03,746.2593899732968
2016-06-06,754.6017710495095
2016-06-07,765.6449221454881
2016-06-08,782.6194173279985
2016-06-09,780.5109682004245
2016-06-10,780.5109682004245
2016-06-13,767.8143012007945
2016-06-14,771.6122048102025
2016-06-15,762.926900560429
2016-06-16,757.9105763279905
2016-06-17,757.9105763279905
2016-06-20,791.0738609656303
2016-06-21,795.057262077646
2016-06-22,800.8236474420235
2016-06-23,800.8083565149032
2016-06-24,800.8192580961675
2016-06-27,777.26614472842
2016-06-28,769.6378061483716
2016-06-29,772.371807923746
2016-06-30,787.4637293348152
2016-07-01,787.5280505934736
2016-07-04,810.3290774263901
2016-07-05,810.3180466879381
2016-07-06,810.3070162497975
2016-07-07,810.3511398042774
2016-07-08,810.3511398042774
2016-07-11,803.5408271176216
2016-07-12,811.3603523632231
2016-07-13,812.8048721590565
2016-07-14,811.7461292434651
2016-07-15,811.790331161799
2016-07-18,820.8032963481519
2016-07-19,821.8252871998989
2016-07-20,833.4756664972924
2016-07-21,830.8547939475033
2016-07-22,830.9000363877518
2016-07-25,834.3356622327572
2016-07-26,831.2094813651925
2016-07-27,834.5957474587735
2016-07-28,835.9746501267139
2016-07-29,835.9746501267139
2016-08-01,836.2626820821979
2016-08-02,819.4313908522088
2016-08-03,810.4647052847005
2016-08-04,822.0108021801702
2016-08-05,821.9660437580103
2016-08-08,828.5550710042537
2016-08-09,828.0680327298701
2016-08-10,832.6847276766067
2016-08-11,832.8057529414981
2016-08-12,832.817089647409
2016-08-15,855.3505657650378
2016-08-16,852.6994259672229
2016-08-17,838.9173648236457
2016-08-18,841.0077563350063
2016-08-19,840.9963079779689
2016-08-22,833.9200962493093
2016-08-23,835.6168585079038
2016-08-24,824.2396458216552
2016-08-25,824.2267644088303
2016-08-26,824.271645933751
2016-08-29,821.1853116463822
2016-08-30,824.2870021237989
2016-08-31,818.2265594349852
2016-09-01,820.5506141755301
2016-09-02,820.5841247302955
2016-09-05,829.8397963956955
2016-09-06,828.1348967720342
2016-09-07,822.1694307657466
2016-09-08,823.6729729926213
2016-09-09,823.661760608186
2016-09-12,823.6953986773116
2016-09-13,823.6729729926213
2016-09-14,823.6841856823256
2016-09-15,812.1553953898451
2016-09-16,812.155395389845
2016-09-19,812.9390990631263
2016-09-20,810.3722242982144
2016-09-21,807.2596740153747
2016-09-22,827.086941454462
2016-09-23,827.0756829033348
2016-09-26,823.8682295732367
2016-09-27,817.298414294023
2016-09-28,807.7911881960712
2016-09-29,816.4664069421833
2016-09-30,816.4664069421833
2016-10-03,795.3435230851853
2016-10-04,800.0230081030529
2016-10-05,793.1713326914046
2016-10-06,791.2425350078037
2016-10-07,791.2209928750783
2016-10-10,791.959108604822
2016-10-11,790.0773645189317
2016-10-12,784.3270830694923
2016-10-13,780.1537652160663
2016-10-14,780.1750060275562
2016-10-17,757.6487606665225
2016-10-18,770.1031457856958
2016-10-19,776.3341635618225
2016-10-20,776.0722912570615
2016-10-21,776.0617268447713
2016-10-24,785.888905031518
2016-10-25,778.0516690413539
2016-10-26,772.2791235691473
2016-10-27,783.9675619380196
2016-10-28,783.9675619380196
2016-10-31,792.3846398520321
2016-11-01,791.3560879450123
2016-11-02,779.9526616821257
2016-11-03,782.3617336083555
2016-11-04,782.3404335516286
2016-11-07,774.0256639197579
2016-11-08,786.8214040004005
2016-11-09,786.5684172381848
2016-11-10,777.6707744238021
2016-11-11,777.6919470558308
2016-11-14,750.610287888462
2016-11-15,750.8003496361165
2016-11-16,773.4851489345564
2016-11-17,780.6038334260311
2016-11-18,780.6038334260313
2016-11-21,772.1799966178064
2016-11-22,772.4051705392474
2016-11-23,783.286246943119
2016-11-24,780.8598002039446
2016-11-25,780.8279118888892
2016-11-28,778.0861162292678
2016-11-29,783.9556240539686
2016-11-30,788.6274715191199
2016-12-01,788.6274715191199
2016-12-02,788.6060002910465
2016-12-05,799.3047780596324
2016-12-06,817.8246050230264
2016-12-07,839.1370006388291
2016-12-08,861.9441495904555
2016-12-09,861.9206825567069
2016-12-12,875.3956680256427
2016-12-13,871.0409229784008
2016-12-14,862.129816217568
2016-12-15,850.7627981977447
2016-12-16,850.7164742317107
2016-12-19,853.1012978220357
2016-12-20,847.8789073084976
2016-12-21,842.822604844588
2016-12-22,841.355423050513
2016-12-23,841.3783320366005
2016-12-26,845.8913202641199
2016-12-27,847.5975301235528
2016-12-28,839.756070050702
2016-12-29,845.638841292457
2016-12-30,845.638841292457
2017-01-02,844.6955012444639
2017-01-03,864.4040621607481
2017-01-04,867.283710359176
2017-01-05,872.861588171871
2017-01-06,872.8853524405384
2017-01-09,893.6571011843317
2017-01-10,891.2874876806837
2017-01-11,891.876135630022
2017-01-12,891.7291872533974
2017-01-13,891.7049099620833
2017-01-16,883.9406362518623
2017-01-17,884.743252987129
2017-01-18,895.238596757707
2017-01-19,893.3310030794556
2017-01-20,893.3310030794554
2017-01-23,888.058261979857
2017-01-24,889.5781853994341
2017-01-25,878.2409654063113
2017-01-26,881.915699781981
2017-01-27,881.9397105551851
2017-01-30,870.4725135903869
2017-01-31,864.4663900089348
2017-02-01,855.3118588453649
2017-02-02,840.8387219832305
2017-02-03,840.8158295595446
2017-02-06,869.6513284050095
2017-02-07,874.4215911282402
2017-02-08,882.9114998477322
2017-02-09,881.0664090093317
2017-02-10,881.0664090093314
2017-02-13,884.5165846149173
2017-02-14,883.7970602580209
2017-02-15,888.9360219149388
2017-02-16,891.7065021760123
2017-02-17,891.7065021760123
2017-02-20,878.5626902861134
2017-02-21,879.6661277620652
2017-02-22,891.1284091718784
2017-02-23,887.7324625202264
2017-02-24,887.7324625202266
2017-02-27,882.7584584223009
2017-02-28,873.4342296683641
2017-03-01,877.2937049854053
2017-03-02,885.3106781901616
2017-03-03,885.2745204310938
2017-03-06,881.3790382642674
2017-03-07,873.6114730748081
2017-03-08,874.8759276762695
2017-03-09,870.7329000048508
2017-03-10,870.7447536457562
2017-03-13,857.9574221686414
2017-03-14,857.2993301927322
2017-03-15,850.5838610373528
2017-03-16,874.2527635101201
2017-03-17,874.2646647443256
2017-03-20,872.5049656900584
2017-03-21,881.0147621203931
2017-03-22,873.9949105898754
2017-03-23,873.1729678359034
2017-03-24,873.161081139181
2017-03-27,869.754384022282
2017-03-28,874.8533718157599
2017-03-29,870.7198745235686
2017-03-30,873.4583913010589
2017-03-31,873.4227205254816
2017-04-03,880.5468777695382
2017-04-04,895.3977634186172
2017-04-05,910.8221181490492
2017-04-06,906.3228508840946
2017-04-07,906.3228508840946
2017-04-10,897.1968032630714
2017-04-11,895.9564269933497
2017-04-12,900.3781173719693
2017-04-13,889.6360963530243
2017-04-14,889.6360963530242
2017-04-17,893.4164590638235
2017-04-18,895.4476598041156
2017-04-19,902.590328897892
2017-04-20,895.9849994275539
2017-04-21,895.9606062719245
2017-04-24,891.2674514710357
2017-04-25,898.8610998525397
2017-04-26,899.311793664447
2017-04-27,893.348836026147
2017-04-28,893.3245139777933
2017-05-01,905.0414392429851
2017-05-02,907.180826245398
2017-05-03,908.4233994315945
2017-05-04,910.1678887029537
2017-05-05,910.1678887029537
2017-05-08,909.7698018893649
2017-05-09,916.3982371460797
2017-05-10,917.4927007225164
2017-05-11,925.6343363435107
2017-05-12,925.6595380733792
2017-05-15,917.3482503390794
2017-05-16,922.1649117834631
2017-05-17,923.5290567448772
2017-05-18,921.659664791731
2017-05-19,921.647118547264
2017-05-22,921.2625326093872
2017-05-23,917.9419029448349
2017-05-24,913.4299288880411
2017-05-25,911.1161621776133
2017-05-26,911.1409679538774
2017-05-29,905.6685783466983
2017-05-30,907.6182470873764
2017-05-31,893.225800507943
2017-06-01,900.4416583412287
2017-06-02,900.4906899869767
2017-06-05,896.4355776236721
2017-06-06,892.9463947483367
2017-06-07,911.8236739342004
2017-06-08,912.5317374257337
2017-06-09,912.5565824184484
2017-06-12,927.8525875026862
2017-06-13,932.1065242064408
2017-06-14,931.6501355906706
2017-06-15,923.7983296294054
2017-06-16,923.748028884551
2017-06-19,928.1339446372365
2017-06-20,924.084175912406
2017-06-21,919.1311863416831
2017-06-22,916.869928808623
2017-06-23,916.8449663820286
2017-06-26,916.8324856784395
2017-06-27,916.8200053146369
2017-06-28,910.695778766121
2017-06-29,909.2266045065838
2017-06-30,909.2142271722272
2017-07-03,915.0211311559915
2017-07-04,908.4040614679134
2017-07-05,910.8254469842709
2017-07-06,904.8538976599892
2017-07-07,904.8538976599892
2017-07-10,903.6407262737323
2017-07-11,909.7104722762795
2017-07-12,915.3703110673234
2017-07-13,933.6240738893065
2017-07-14,933.6240738893065
2017-07-17,950.8297516148016
2017-07-18,949.639048154239
2017-07-19,954.4095542188469
2017-07-20,945.7491175879434
2017-07-21,945.7491175879436
2017-07-24,942.1102942549682
2017-07-25,943.1831058699091
2017-07-26,942.8374188098277
2017-07-27,947.6406464624254
2017-07-28,947.627746547553
2017-07-31,952.9576784122635
2017-08-01,956.5487120393324
2017-08-02,968.2771972153291
2017-08-03,969.0141620382561
2017-08-04,969.0141620382561
2017-08-07,970.1092627927537
2017-08-08,967.6278647988851
2017-08-09,965.0984166941334
2017-08-10,968.4288096202094
2017-08-11,968.4288096202094
2017-08-14,950.4362185089651
2017-08-15,946.6064785045024
2017-08-16,952.7065326586157
2017-08-17,953.0860861286347
2017-08-18,953.0860861286347
2017-08-21,948.9088808156135
2017-08-22,952.6103294302227
2017-08-23,958.1657701677375
2017-08-24,961.4201863658229
2017-08-25,961.3809244268738
2017-08-28,956.5158524454457
2017-08-29,953.8036669953224
2017-08-30,957.2643713101083
2017-08-31,957.2643713101083
2017-09-01,957.2643713101083
2017-09-04,957.0888655399468
2017-09-05,951.8309993554742
2017-09-06,956.9097119251581
2017-09-07,957.0250287960533
2017-09-08,957.038056812073
2017-09-11,954.1479374065007
2017-09-12,962.5999358447015
2017-09-13,958.144533986744
2017-09-14,962.870643940599
2017-09-15,962.8706439405988
2017-09-18,964.7621515294443
2017-09-19,963.5005831827499
2017-09-20,959.3275364988609
2017-09-21,959.3014184896725
2017-09-22,959.3144773164962
2017-09-25,945.8991228432122
2017-09-26,945.392293231457
2017-09-27,947.0783053597868
2017-09-28,943.966306335546
2017-09-29,944.0691167102167
2017-10-02,948.3661654369757
2017-10-03,952.4981488980343
2017-10-04,954.8152867310423
2017-10-05,948.6687636440158
2017-10-06,948.6300208583673
2017-10-09,956.2452161949958
2017-10-10,957.6273101959089
2017-10-11,969.9735558205583
2017-10-12,975.720552633151
2017-10-13,975.7072704759161
2017-10-16,975.0814520149888
2017-10-17,966.7670251762921
2017-10-18,972.4415470084073
2017-10-19,975.3652219358379
2017-10-20,975.391776937796
2017-10-23,959.1260548928664
2017-10-24,958.3249527320253
2017-10-25,960.2236218649424
2017-10-26,951.3449637081907
2017-10-27,951.3579145775814
2017-10-30,947.8002989430146
2017-10-31,954.0695468590088
2017-11-01,954.8025424843016
2017-11-02,950.8420068728212
2017-11-03,950.8031748052367
2017-11-06,929.8992657166929
2017-11-07,924.652241853135
2017-11-08,908.0700375521976
2017-11-09,916.4097907655399
2017-11-10,916.4347406645535
2017-11-13,922.5866873309376
2017-11-14,923.8089235330792
2017-11-15,915.1587476665388
2017-11-16,914.1882392570054
2017-11-17,914.175794549147
2017-11-20,905.0298766401141
2017-11-21,906.7907228172194
2017-11-22,906.3242044986359
2017-11-23,911.9964642835398
2017-11-24,912.0337114333983
2017-11-27,906.0632805781025
2017-11-28,903.6758520267081
2017-11-29,898.6379622057312
2017-11-30,898.6134961572095
2017-12-01,898.589031440862
2017-12-04,901.4291358320577
2017-12-05,883.6065019754283
2017-12-06,894.6492692423384
2017-12-07,882.9678175966089
2017-12-08,882.9678175966092
2017-12-11,899.5000591755896
2017-12-12,913.6850853961091
2017-12-13,907.2970390629807
2017-12-14,898.9149404503927
2017-12-15,898.9149404503925
2017-12-18,907.3631051194643
2017-12-19,905.1904358979167
2017-12-20,899.2095607924405
2017-12-21,896.7978643709328
2017-12-22,896.7001979096221
2017-12-25,892.2634556521817
2017-12-26,887.0853411434747
2017-12-27,897.7909827599148
2017-12-28,900.9065263078614
2017-12-29,900.9065263078614
2018-01-01,900.9065263078614
