Date,CHINA EQUAL WEIGHTED
1999-08-24,670.9578588147388
1999-08-25,671.0094788313539
1999-08-26,676.264935404409
1999-08-27,666.4227688772006
1999-08-30,651.6675021835898
1999-08-31,659.8819274299153
1999-09-01,655.4475913919723
1999-09-02,652.9505432599489
1999-09-03,650.4702266566014
1999-09-06,663.2454695698558
1999-09-07,665.0791503686349
1999-09-08,658.2501948439146
1999-09-09,681.2736592874647
1999-09-10,688.886372263708
1999-09-13,686.9125705432405
1999-09-14,679.6246493358287
1999-09-15,667.7765372756153
1999-09-16,664.4641689698155
1999-09-17,666.1724118747454
1999-09-20,665.6514503865338
1999-09-21,661.5873338016933
1999-09-22,652.8532426142026
1999-09-23,652.6547476579298
1999-09-24,647.7101376534631
1999-09-27,635.2558504576886
1999-09-28,632.9035186863839
1999-09-29,638.0774789145671
1999-09-30,634.1521481851134
1999-10-01,634.0330077654534
1999-10-04,629.2356700034021
1999-10-05,623.0663039498086
1999-10-06,622.3140148705618
1999-10-07,626.0939036314443
1999-10-08,618.0462170523919
1999-10-11,599.5040647614501
1999-10-12,585.8040917802032
1999-10-13,560.4581700826546
1999-10-14,573.6644820136777
1999-10-15,570.7604667919819
1999-10-18,567.6135202529649
1999-10-19,547.5782690764644
1999-10-20,556.8000442408388
1999-10-21,557.4897248641696
1999-10-22,574.0717412398833
1999-10-25,570.3889846184287
1999-10-26,565.9204989292424
1999-10-27,580.8435562288678
1999-10-28,576.523753003002
1999-10-29,581.727546557856
1999-11-01,572.1197299304484
1999-11-02,569.659294000688
1999-11-03,573.573496342934
1999-11-04,587.7729578807225
1999-11-05,590.3726086834481
1999-11-08,591.380185355859
1999-11-09,592.8695935704488
1999-11-10,609.0350205096058
1999-11-11,603.784425087797
1999-11-12,593.7295813008872
1999-11-15,630.986190030356
1999-11-16,627.8198131237519
1999-11-17,618.457336202917
1999-11-18,634.9327769216983
1999-11-19,621.2993673099795
1999-11-22,608.7795437906543
1999-11-23,599.2153640108083
1999-11-24,577.5820245134408
1999-11-25,561.4032292334425
1999-11-26,560.5016450162116
1999-11-29,557.848427446353
1999-11-30,572.6986309869694
1999-12-01,569.3265246844727
1999-12-02,570.4582775515923
1999-12-03,566.8157006555758
1999-12-06,570.7535329810885
1999-12-07,562.4776151492491
1999-12-08,558.6629715250448
1999-12-09,548.388030928399
1999-12-10,545.3138040851345
1999-12-13,550.741930554143
1999-12-14,546.9066912013235
1999-12-15,549.7312676875512
1999-12-16,550.4403331623128
1999-12-17,547.6374582305402
1999-12-20,543.5827328814005
1999-12-21,533.4655107376282
1999-12-22,531.3467935787478
1999-12-23,530.1374669104274
1999-12-24,528.6999784787727
1999-12-27,528.9688620489352
1999-12-28,535.8851162476133
1999-12-29,530.607887196283
1999-12-30,543.1760446161361
1999-12-31,546.5642888330252
2000-01-03,548.0545200354766
2000-01-04,567.527604635657
2000-01-05,548.4140213177908
2000-01-06,547.7611206140118
2000-01-07,577.1307123274452
2000-01-10,583.7153144077505
2000-01-11,564.4944255565989
2000-01-12,556.5551397890098
2000-01-13,554.7481322302147
2000-01-14,545.9363670207465
2000-01-17,544.8668843528833
2000-01-18,544.6878621881948
2000-01-19,547.994517003624
2000-01-20,547.3694032573461
2000-01-21,542.4232547464236
2000-01-24,540.6884318278891
2000-01-25,538.4501187391168
2000-01-26,541.1424429614907
2000-01-27,536.9988008676127
2000-01-28,537.2854399980258
2000-01-31,535.5111104924142
2000-02-01,527.2772331515498
2000-02-02,524.1273425577954
2000-02-03,533.5723014042334
2000-02-04,533.4900275044167
2000-02-07,533.5664139425136
2000-02-08,526.5733978650784
2000-02-09,514.1762965107107
2000-02-10,502.35558121824124
2000-02-11,497.44838277738694
2000-02-14,503.99409243759237
2000-02-15,497.21323666964736
2000-02-16,499.5015004579285
2000-02-17,496.54369449183355
2000-02-18,526.2168521549652
2000-02-21,513.5152127991372
2000-02-22,494.9241810019192
2000-02-23,489.0640269875246
2000-02-24,488.35542681558275
2000-02-25,478.41831184383403
2000-02-28,471.4323310510504
2000-02-29,479.0550079887306
2000-03-01,471.32966099321504
2000-03-02,464.9639337947009
2000-03-03,469.44877916683106
2000-03-06,466.61993649827133
2000-03-07,479.5464714978745
2000-03-08,480.819456229876
2000-03-09,478.7775512840948
2000-03-10,475.8400321036656
2000-03-13,484.9130297193587
2000-03-14,487.7916224642291
2000-03-15,477.27491803581046
2000-03-16,461.19946744537356
2000-03-17,480.3610753546157
2000-03-20,471.2484240632979
2000-03-21,466.4225334041783
2000-03-22,465.25164527334726
2000-03-23,477.70408058519257
2000-03-24,481.4600981679575
2000-03-27,497.2261206307664
2000-03-28,506.6876061394225
2000-03-29,496.9022822463629
2000-03-30,500.3816244370971
2000-03-31,503.9988832693771
2000-04-03,495.929347055413
2000-04-04,493.55031620284757
2000-04-05,481.5520118533478
2000-04-06,496.2633211980204
2000-04-07,501.4901316506353
2000-04-10,500.6553860828251
2000-04-11,498.83342569496875
2000-04-12,500.0281921235021
2000-04-13,501.10584971567835
2000-04-14,524.9939289105497
2000-04-17,499.5193208098523
2000-04-18,547.4001920136694
2000-04-19,544.0242911692836
2000-04-20,543.1063655454499
2000-04-21,545.300720625908
2000-04-24,548.6206859659527
2000-04-25,565.8338835568659
2000-04-26,563.0633978569668
2000-04-27,547.7830578875607
2000-04-28,540.8328430254206
2000-05-01,539.8689088290247
2000-05-02,548.4031450443333
2000-05-03,544.6488665327428
2000-05-04,549.7938295698206
2000-05-05,549.5917348541468
2000-05-08,527.9466209774296
2000-05-09,519.3167567206151
2000-05-10,518.3968168874613
2000-05-11,516.7190955549084
2000-05-12,536.0960088095096
2000-05-15,565.2995868890717
2000-05-16,580.3236520834698
2000-05-17,571.1160418073844
2000-05-18,572.8483098832852
2000-05-19,568.3896935271702
2000-05-22,567.412153932432
2000-05-23,556.2195530659417
2000-05-24,561.3016828926845
2000-05-25,549.5461776854924
2000-05-26,538.1911341724337
2000-05-29,560.6878963018511
2000-05-30,543.0819891598061
2000-05-31,566.0779898980339
2000-06-01,581.8732719259035
2000-06-02,610.1706605626969
2000-06-05,613.4805768367914
2000-06-06,613.4537690568112
2000-06-07,625.8512679140013
2000-06-08,615.3458381850697
