Date,CHINA ALL SHARES EQUAL WEIGHTED
2015-09-23,2553.47920611001
2015-09-24,2574.983418892004
2015-09-25,2524.020214347208
2015-09-28,2547.0624295494144
2015-09-29,2485.8280606996814
2015-09-30,2515.8835811588874
2015-10-01,2515.8835811588874
2015-10-02,2546.374312831021
2015-10-05,2557.727534928181
2015-10-06,2558.6402099325396
2015-10-07,2590.1862027856564
2015-10-08,2644.401932546524
2015-10-09,2680.431055512928
2015-10-12,2773.4714870912285
2015-10-13,2778.003298579685
2015-10-14,2747.457438508727
2015-10-15,2821.7582323162537
2015-10-16,2858.3886359341736
2015-10-19,2856.746079456519
2015-10-20,2887.8944005442936
2015-10-21,2775.9360101308994
2015-10-22,2829.661706210546
2015-10-23,2884.1032269191674
2015-10-26,2900.6836617511135
2015-10-27,2904.5679082872393
2015-10-28,2843.12085028885
2015-10-29,2851.8178003934004
2015-10-30,2861.8056856400035
2015-11-02,2805.785070900472
2015-11-03,2808.9017720742067
2015-11-04,2925.2874280752367
2015-11-05,2948.481486682454
2015-11-06,3001.8842190572336
2015-11-09,3018.3358498023044
2015-11-10,3009.2873359200466
2015-11-11,3024.2443336865817
2015-11-12,3025.9180359263796
2015-11-13,2974.6843410205956
2015-11-16,2985.7367727844526
2015-11-17,2982.564170554552
2015-11-18,2944.1710645215962
2015-11-19,3001.969008328583
2015-11-20,3021.1265016484276
2015-11-23,2997.391637847195
2015-11-24,3000.81636408881
2015-11-25,3023.859415799497
2015-11-26,3004.5793716122153
2015-11-27,2843.7096799761166
2015-11-30,2843.7971517369933
2015-12-01,2868.5820553454128
2015-12-02,2906.6533428552375
2015-12-03,2931.0609185925723
2015-12-04,2894.2449677139352
2015-12-07,2910.1726026158303
2015-12-08,2851.0037592995063
2015-12-09,2841.2306947309507
2015-12-10,2825.476474633204
2015-12-11,2792.4568790210974
2015-12-14,2842.3394412680736
2015-12-15,2851.2610246750046
2015-12-16,2863.3371730338285
2015-12-17,2913.4357603172202
2015-12-18,2903.1368615996093
2015-12-21,2946.540007730504
2015-12-22,2966.608348787617
2015-12-23,2956.383645897325
2015-12-24,2941.448705496641
2015-12-25,2948.9930318984634
2015-12-28,2883.1327358023223
2015-12-29,2902.4854869730984
2015-12-30,2906.288452118936
2015-12-31,2884.643330889657
2016-01-01,2884.643330889657
2016-01-04,2681.287638388918
2016-01-05,2668.4908658634477
2016-01-06,2700.7295332437843
2016-01-07,2499.7060800453014
2016-01-08,2537.405017135986
2016-01-11,2398.9814510617384
2016-01-12,2403.9236274956347
2016-01-13,2357.923869209584
2016-01-14,2399.8386959500444
2016-01-15,2318.473348519856
2016-01-18,2328.681849602762
2016-01-19,2404.0626698947144
2016-01-20,2356.9588342897578
2016-01-21,2276.75965994477
2016-01-22,2322.597333651282
2016-01-25,2345.2276673065803
2016-01-26,2206.3172034228037
2016-01-27,2196.755363879214
2016-01-28,2140.546408356465
2016-01-29,2210.103495702328
2016-02-01,2185.142734418638
2016-02-02,2223.422849456148
2016-02-03,2206.7545596907007
2016-02-04,2240.998808059801
2016-02-05,2225.1258815336046
2016-02-08,2223.0992016982927
2016-02-09,2221.5742558829124
2016-02-10,2222.6048842942414
2016-02-11,2198.105768435594
2016-02-12,2191.7418309108357
2016-02-15,2227.2063013196043
2016-02-16,2295.5976703380215
2016-02-17,2310.6279657383357
2016-02-18,2325.625117884651
2016-02-19,2330.077029408712
2016-02-22,2377.4094735750728
2016-02-23,2358.4599934225316
2016-02-24,2361.9772944089286
2016-02-25,2219.3503003692017
2016-02-26,2245.176483634701
2016-02-29,2168.95642277522
2016-03-01,2218.6644683613445
2016-03-02,2323.5580419638786
2016-03-03,2332.064151577619
2016-03-04,2332.8116893176843
2016-03-07,2366.2801693355445
2016-03-08,2358.91022177929
2016-03-09,2308.4702302915543
2016-03-10,2275.6446231246814
2016-03-11,2291.4577249995236
2016-03-14,2348.2592819254382
2016-03-15,2325.967900822009
2016-03-16,2306.835404280603
2016-03-17,2372.0636302012713
2016-03-18,2438.8078565335836
2016-03-21,2492.106528957934
2016-03-22,2476.4624425837633
2016-03-23,2484.236826919758
2016-03-24,2439.7166588666105
2016-03-25,2450.96723661222
2016-03-28,2437.0722264711044
2016-03-29,2412.2772979460583
2016-03-30,2490.8654094401836
2016-03-31,2504.5974379034847
2016-04-01,2493.9055228446123
2016-04-04,2493.890063317533
2016-04-05,2526.2592082814617
2016-04-06,2529.0025628056733
2016-04-07,2501.3777235923712
2016-04-08,2487.0732715369218
2016-04-11,2532.8531042555937
2016-04-12,2528.7331087237367
2016-04-13,2575.059347143992
2016-04-14,2583.797189577297
2016-04-15,2578.994664745158
2016-04-18,2540.15041465977
2016-04-19,2554.440681263599
2016-04-20,2478.457670698955
2016-04-21,2468.2916457517404
2016-04-22,2464.7959801425554
2016-04-25,2445.9427443074137
2016-04-26,2461.3450633539373
2016-04-27,2448.770980245305
2016-04-28,2445.57248136724
2016-04-29,2438.7617549561924
2016-05-02,2437.9311700347935
2016-05-03,2478.8016954944746
2016-05-04,2470.905331818322
2016-05-05,2470.381185813636
2016-05-06,2397.2398950592715
2016-05-09,2334.2340209069707
2016-05-10,2334.1474857622106
2016-05-11,2339.0875734817696
2016-05-12,2337.3275854556673
2016-05-13,2320.2733381513135
2016-05-16,2345.0840294565846
2016-05-17,2349.377828395301
2016-05-18,2307.1273542493964
2016-05-19,2300.9027462786084
2016-05-20,2316.2097451785294
2016-05-23,2328.499818416028
2016-05-24,2310.615980613017
2016-05-25,2310.3874201337317
2016-05-26,2317.669078279772
2016-05-27,2322.305740665919
2016-05-30,2315.2554355489574
2016-05-31,2385.633195362749
2016-06-01,2388.5358753609166
2016-06-02,2399.7635493499597
2016-06-03,2409.467024160478
2016-06-06,2421.5998968278227
2016-06-07,2429.0600913061685
2016-06-08,2422.3904185108477
2016-06-09,2421.76671758209
2016-06-10,2406.0392787721516
2016-06-13,2319.5552683976844
2016-06-14,2320.167993698214
2016-06-15,2365.2915791605287
2016-06-16,2347.1422308840442
2016-06-17,2360.852285275354
2016-06-20,2371.701670071702
2016-06-21,2364.538664125511
2016-06-22,2390.251209748842
2016-06-23,2384.8275797557926
2016-06-24,2338.5518842254905
2016-06-27,2364.667608339283
2016-06-28,2378.383046984837
2016-06-29,2393.586263375796
2016-06-30,2406.9123053757908
2016-07-01,2401.7705456926806
2016-07-04,2442.665202900673
2016-07-05,2444.9875377754884
2016-07-06,2440.586608362727
2016-07-07,2452.915387366775
2016-07-08,2445.6444964181355
2016-07-11,2464.389040812821
2016-07-12,2509.9508971648634
2016-07-13,2519.863232647188
2016-07-14,2523.561983764415
2016-07-15,2524.972304890851
2016-07-18,2509.058255327155
2016-07-19,2508.303852866481
2016-07-20,2510.8237356639415
2016-07-21,2523.6793923397086
2016-07-22,2507.681738647408
2016-07-25,2508.304080039611
2016-07-26,2536.2482546820897
2016-07-27,2482.303492964109
2016-07-28,2491.3877664890124
2016-07-29,2469.75561366569
2016-08-01,2458.3413709341053
2016-08-02,2471.936942727935
2016-08-03,2474.576253784224
2016-08-04,2481.4096714266584
2016-08-05,2483.7090139668567
2016-08-08,2515.364083015251
2016-08-09,2533.9371883950253
2016-08-10,2532.406667531655
2016-08-11,2518.3750458994223
2016-08-12,2550.2498670590994
2016-08-15,2607.1093342578397
2016-08-16,2614.250591257906
2016-08-17,2612.4311979830536
2016-08-18,2614.732061811023
2016-08-19,2608.883727296306
2016-08-22,2582.6478075523432
2016-08-23,2582.277077828997
2016-08-24,2575.8147955006007
2016-08-25,2556.327891235952
2016-08-26,2561.361069850288
2016-08-29,2561.827661401219
2016-08-30,2568.382003994017
2016-08-31,2566.5849417994077
2016-09-01,2551.4522850322087
2016-09-02,2556.7943926349913
2016-09-05,2575.026880597526
2016-09-06,2606.7899581896268
2016-09-07,2607.1003602793007
2016-09-08,2613.1172975928416
2016-09-09,2597.1118098385246
2016-09-12,2531.5782497256864
2016-09-13,2533.9937064636642
2016-09-14,2524.9320537374756
2016-09-15,2528.4627274130876
2016-09-16,2528.0802193107793
2016-09-19,2553.3427346359367
2016-09-20,2551.3172631121192
2016-09-21,2561.4255209604685
2016-09-22,2576.9762573372877
2016-09-23,2567.1270860347922
2016-09-26,2516.5749876542536
2016-09-27,2533.6493070203405
2016-09-28,2527.6550307159623
2016-09-29,2538.4515935053396
2016-09-30,2532.4174304892267
2016-10-03,2540.1421108119453
2016-10-04,2545.197464066705
2016-10-05,2548.340848639599
2016-10-06,2552.9761770161213
2016-10-07,2549.503888336306
2016-10-10,2571.153479933767
2016-10-11,2570.240240358443
2016-10-12,2563.4684228258334
2016-10-13,2551.6782678766326
2016-10-14,2554.97074046129
2016-10-17,2533.944863643861
2016-10-18,2572.214663917199
2016-10-19,2567.19213399994
2016-10-20,2568.9547060874115
2016-10-21,2561.892840843796
2016-10-24,2586.080054250957
2016-10-25,2586.4974530523905
2016-10-26,2573.417779945015
2016-10-27,2560.956784716116
2016-10-28,2541.2548279364573
2016-10-31,2535.914078412955
2016-11-01,2552.3706653741137
2016-11-02,2531.8075080884237
2016-11-03,2541.331913712406
2016-11-04,2534.8344115472382
2016-11-07,2542.623836832979
2016-11-08,2554.580663770868
2016-11-09,2531.8876098913684
2016-11-10,2557.102297929359
2016-11-11,2561.5687307178655
2016-11-14,2558.0908984632106
2016-11-15,2559.772928659055
2016-11-16,2560.5829065029025
2016-11-17,2561.816296025941
2016-11-18,2542.4289800167317
2016-11-21,2549.337771915795
2016-11-22,2573.800137783526
2016-11-23,2565.7048461993654
2016-11-24,2560.764070703322
2016-11-25,2577.533259686353
2016-11-28,2595.817176874858
2016-11-29,2594.961518139071
2016-11-30,2579.552892644786
2016-12-01,2590.3184770047374
2016-12-02,2563.272276069495
2016-12-05,2539.5714953264173
2016-12-06,2541.073392734208
2016-12-07,2556.5762514062167
2016-12-08,2557.107310129596
2016-12-09,2545.686146577451
2016-12-12,2466.120843554603
2016-12-13,2480.836812725576
2016-12-14,2461.565735731586
2016-12-15,2443.2376297690694
2016-12-16,2446.5082423752924
2016-12-19,2438.7111362226756
2016-12-20,2425.2867398450185
2016-12-21,2445.366838216512
2016-12-22,2438.594231600222
2016-12-23,2420.5123454107784
2016-12-26,2424.19957554334
2016-12-27,2420.6117594400976
2016-12-28,2416.586781606787
2016-12-29,2413.8216814193547
2016-12-30,2425.912296639511
2017-01-02,2425.9122966395116
2017-01-03,2442.9609062058926
2017-01-04,2465.6398384936724
2017-01-05,2492.8756328248382
2017-01-06,2472.7620353126163
2017-01-09,2485.2197014251656
2017-01-10,2491.602371953219
2017-01-11,2479.9343738155467
2017-01-12,2469.955233739376
2017-01-13,2460.194070425798
2017-01-16,2433.546702453205
2017-01-17,2451.4640526601725
2017-01-18,2468.7483486153355
2017-01-19,2452.33841863977
2017-01-20,2465.3794886188193
2017-01-23,2485.0620044532166
2017-01-24,2489.1695533009893
2017-01-25,2489.350344177068
2017-01-26,2503.966239906073
2017-01-27,2500.132619820459
2017-01-30,2499.4338830614106
2017-01-31,2500.1091761498783
2017-02-01,2500.416367547386
2017-02-02,2497.9770779326823
2017-02-03,2493.466498858309
2017-02-06,2510.6731587378067
2017-02-07,2506.1676626330236
2017-02-08,2529.008785856662
2017-02-09,2547.8246479299073
2017-02-10,2551.403330987188
2017-02-13,2572.912647594978
2017-02-14,2576.255830195433
2017-02-15,2564.670302560977
2017-02-16,2580.1736777643273
2017-02-17,2558.6979641494645
2017-02-20,2587.239551301211
2017-02-21,2594.786958819134
2017-02-22,2615.3661245503295
2017-02-23,2607.865418952359
2017-02-24,2603.215985694173
2017-02-27,2587.7151144337895
2017-02-28,2594.6397627364277
2017-03-01,2598.8376789468434
2017-03-02,2585.526328636212
2017-03-03,2578.142085660893
2017-03-06,2596.4726457688253
2017-03-07,2600.613409731338
2017-03-08,2600.112366718176
2017-03-09,2574.5862283568854
2017-03-10,2574.1682013210248
2017-03-13,2607.8021524424603
2017-03-14,2605.2148438864347
2017-03-15,2607.9933842170317
2017-03-16,2637.8350094651
2017-03-17,2613.8809660309303
2017-03-20,2620.0297653421358
2017-03-21,2630.019614685719
2017-03-22,2618.37907166152
2017-03-23,2626.6392937240776
2017-03-24,2634.55313031428
2017-03-27,2619.8074568559778
2017-03-28,2618.685068661343
2017-03-29,2615.898607203775
2017-03-30,2588.127530759631
2017-03-31,2590.789463951881
2017-04-03,2599.0050012462343
2017-04-04,2597.8780946128313
2017-04-05,2640.033771306477
2017-04-06,2645.723301179695
2017-04-07,2654.863797240996
2017-04-10,2650.635010229086
2017-04-11,2663.6546455362277
2017-04-12,2659.7204168488765
2017-04-13,2671.45833110261
2017-04-14,2652.308419598958
2017-04-17,2635.9674395528423
2017-04-18,2615.362777447652
2017-04-19,2598.0396647967837
2017-04-20,2605.3180666935637
2017-04-21,2600.709582791925
2017-04-24,2564.482476250552
2017-04-25,2576.7262737778033
2017-04-26,2580.4143108711487
2017-04-27,2573.9715014316625
2017-04-28,2574.953079119851
2017-05-01,2575.6315639455547
2017-05-02,2570.0114820314634
2017-05-03,2561.288078200672
2017-05-04,2546.4361896319933
2017-05-05,2515.8382169337106
2017-05-08,2496.2963338427257
2017-05-09,2510.0715709959636
2017-05-10,2486.176768575243
2017-05-11,2487.946682144142
2017-05-12,2490.3657920368955
2017-05-15,2499.5135460503016
2017-05-16,2536.772526662836
2017-05-17,2532.876362229062
2017-05-18,2514.8965474341344
2017-05-19,2521.5701827823887
2017-05-22,2515.048464560849
2017-05-23,2490.8896595086194
2017-05-24,2500.6196827135896
2017-05-25,2531.8286636307744
2017-05-26,2532.5233569830834
2017-05-29,2539.3301612789624
2017-05-30,2537.3953830219675
2017-05-31,2542.4062894267304
2017-06-01,2528.838550914914
2017-06-02,2537.7940901701695
2017-06-05,2548.579204160761
2017-06-06,2560.4672542014287
2017-06-07,2596.5861852152298
2017-06-08,2605.6458590769516
2017-06-09,2602.463517746641
2017-06-12,2582.476388651507
2017-06-13,2604.1594508087273
2017-06-14,2594.1911274752238
2017-06-15,2594.880411340889
2017-06-16,2589.8313869816025
2017-06-19,2611.708157695976
2017-06-20,2606.574366510157
2017-06-21,2620.048262248276
2017-06-22,2606.5175303612523
2017-06-23,2615.602414226334
2017-06-26,2651.9962040567043
2017-06-27,2660.1481957971805
2017-06-28,2648.5869795679514
2017-06-29,2670.6108866584877
2017-06-30,2664.8489271841117
2017-07-03,2672.251068577278
2017-07-04,2649.5839577320057
2017-07-05,2670.3032835332974
2017-07-06,2671.907988634015
2017-07-07,2677.600885111028
2017-07-10,2675.9042993127487
2017-07-11,2669.558673445622
2017-07-12,2674.7250078768716
2017-07-13,2696.9306895935997
2017-07-14,2702.246354487457
2017-07-17,2648.3003427897083
2017-07-18,2667.089218589636
2017-07-19,2720.1493774414566
2017-07-20,2729.7522035548013
2017-07-21,2732.64473859022
2017-07-24,2749.570657751255
2017-07-25,2732.8180521812847
2017-07-26,2730.2475316075584
2017-07-27,2747.6447333812234
2017-07-28,2749.1129876394357
2017-07-31,2780.3993057166695
2017-08-01,2783.0483547428316
2017-08-02,2775.3016045653885
2017-08-03,2768.151129085014
2017-08-04,2768.3475370020155
2017-08-07,2794.1581290658637
2017-08-08,2806.196063174163
2017-08-09,2820.532502041081
2017-08-10,2801.5832730155953
2017-08-11,2740.995051137567
2017-08-14,2783.877862934383
2017-08-15,2782.778344725028
2017-08-16,2782.7142180104643
2017-08-17,2804.292912757856
2017-08-18,2793.557550020218
2017-08-21,2819.0393077055787
2017-08-22,2822.7178571093295
2017-08-23,2809.3671596275835
2017-08-24,2800.1634812030998
2017-08-25,2825.5436929830207
2017-08-28,2861.793975910706
2017-08-29,2864.50243507378
2017-08-30,2883.6078785409577
2017-08-31,2889.063905861171
2017-09-01,2913.0330715304694
2017-09-04,2934.1868005381357
2017-09-05,2927.101443423991
2017-09-06,2941.1725222584632
2017-09-07,2942.9573861962244
2017-09-08,2957.7549907323123
2017-09-11,2956.6465914926257
2017-09-12,2960.4999737518133
2017-09-13,2970.5179434628058
2017-09-14,2963.1386806859778
2017-09-15,2960.9387429093417
2017-09-18,2979.7487901197806
2017-09-19,2962.738833714627
2017-09-20,2987.0767673953374
2017-09-21,2965.546900038154
2017-09-22,2950.6772043480196
2017-09-25,2891.7199413795847
2017-09-26,2895.935023040779
2017-09-27,2916.446466279734
2017-09-28,2895.984129854414
2017-09-29,2920.5794468062627
2017-10-02,2921.2576558906044
2017-10-03,2938.0511873191244
2017-10-04,2943.614103059138
2017-10-05,2943.133267706105
2017-10-06,2953.1388903007974
2017-10-09,2977.10663313374
2017-10-10,3002.4506315097183
2017-10-11,2993.988160309323
2017-10-12,2993.675617157793
2017-10-13,3007.4659064726598
2017-10-16,2991.4874588612215
2017-10-17,2975.7593085485287
2017-10-18,2977.0316429467493
2017-10-19,2940.4995336826287
2017-10-20,2970.9206562991117
2017-10-23,2974.786774905479
2017-10-24,2975.7419007864296
2017-10-25,2986.916380112646
2017-10-26,2989.064191432106
2017-10-27,2972.339211202342
2017-10-30,2944.2448935998036
2017-10-31,2965.4966559713503
2017-11-01,2972.4122364566197
2017-11-02,2964.444273774454
2017-11-03,2944.8285499650733
2017-11-06,2965.8487841102187
2017-11-07,2988.3713797521896
2017-11-08,2988.7444622675926
2017-11-09,3007.3766353904352
2017-11-10,3011.3684544577636
2017-11-13,3019.2053537721195
2017-11-14,3001.2687540603256
2017-11-15,2974.4837897204793
2017-11-16,2983.4862048783584
2017-11-17,2943.369892915549
2017-11-20,2955.8653934968547
2017-11-21,2983.370995088367
2017-11-22,2995.561692816747
2017-11-23,2941.89705890084
2017-11-24,2941.5291713687852
2017-11-27,2904.252113802742
2017-11-28,2924.3540058289805
2017-11-29,2924.5069025727976
2017-11-30,2835.107809332123
2017-12-01,2845.810896190889
2017-12-04,2839.912781954425
2017-12-05,2803.761103372033
2017-12-06,2786.1490797580877
2017-12-07,2773.3379667538948
2017-12-08,2802.6724056421563
2017-12-11,2839.871043590721
2017-12-12,2813.567757104624
2017-12-13,2834.8422650393313
2017-12-14,2829.493640378718
2017-12-15,2800.4512963729453
2017-12-18,2792.2992595424453
2017-12-19,2818.0023751787385
2017-12-20,2814.585460144644
2017-12-21,2834.5088209711985
2017-12-22,2846.431411028568
2017-12-25,2831.5153071809373
2017-12-26,2848.655666371846
2017-12-27,2835.047433454842
2017-12-28,2859.895448854397
2017-12-29,2882.881108413659
2018-01-01,2882.881108413659
2018-01-02,2933.43536539929
2018-01-03,2958.393492963427
2018-01-04,2974.648188560172
2018-01-05,2981.2880734243417
2018-01-08,3003.361179260157
2018-01-09,2995.8639345443803
2018-01-10,2983.34993139043
2018-01-11,2987.497824156103
2018-01-12,3003.902312490915
2018-01-15,2961.07851605288
2018-01-16,2999.678756140599
2018-01-17,2996.295104515695
2018-01-18,3008.2514649771892
2018-01-19,3030.8364752593957
2018-01-22,3066.0281785865177
2018-01-23,3084.465844836429
2018-01-24,3105.649903526524
2018-01-25,3114.4688064613656
2018-01-26,3132.3367793660345
2018-01-29,3091.790850692121
2018-01-30,3060.798174071789
2018-01-31,3058.8368508514354
2018-02-01,2990.794550846827
2018-02-02,3008.445021931925
2018-02-05,2988.350407980189
2018-02-06,2851.6858884869953
2018-02-07,2830.5152239577005
2018-02-08,2811.7939858214363
2018-02-09,2710.368180563335
2018-02-12,2749.361684214848
2018-02-13,2774.274712556704
2018-02-14,2798.411346713795
2018-02-15,2815.5673722402503
2018-02-16,2814.6822555858053
2018-02-19,2814.645751207376
2018-02-20,2818.975463495215
2018-02-21,2832.8534317524372
2018-02-22,2857.2449599998154
2018-02-23,2887.5255122987846
2018-02-26,2924.412544616082
2018-02-27,2897.965191307288
2018-02-28,2886.975587
2018-03-01,2899.173397
2018-03-02,2876.499493
2018-03-05,2862.531581
2018-03-06,2907.493802
2018-03-07,2882.464264
2018-03-08,2908.353618
2018-03-09,2937.841788
2018-03-12,2975.704862
2018-03-13,2952.738552
2018-03-14,2939.626491
2018-03-15,2941.419785
2018-03-16,2929.894037
2018-03-19,2922.8423202614576
2018-03-20,2932.491987
2018-03-21,2917.138663
2018-03-22,2893.613085
2018-03-23,2785.713309
2018-03-26,2827.687606
2018-03-27,2864.367599
2018-03-28,2815.82991
2018-03-29,2839.086637
2018-03-30,2857.8258890329375
2018-04-02,2862.180932
2018-04-03,2845.568622
2018-04-04,2816.06266
2018-04-05,2816.646001
2018-04-06,2823.301974
2018-04-09,2829.419605
2018-04-10,2868.710253
2018-04-11,2876.3831766603926
2018-04-12,2861.585543768871
2018-04-13,2846.104460978669
2018-04-16,2817.335185234893
2018-04-17,2771.442850501711
2018-04-18,2786.8564054048406
2018-04-19,2817.8254051602303
2018-04-20,2767.3577036472248
2018-04-23,2736.9567853101557
2018-04-24,2789.5761676280354
2018-04-25,2774.6450884603564
2018-04-26,2732.3569390642265
2018-04-27,2742.449516652226
2018-04-30,2754.7773555601907
2018-05-01,2755.275481635896
2018-05-02,2747.2474243450524
2018-05-03,2754.3903345751987
2018-05-04,2751.127616759687
2018-05-07,2789.3377234049253
2018-05-08,2808.007983469457
2018-05-09,2801.8709802602466
2018-05-10,2818.5892622240044
2018-05-11,2815.8028147203468
2018-05-14,2829.741145920704
2018-05-15,2839.6884303753136
2018-05-16,2831.331932945854
2018-05-17,2817.363311324593
2018-05-18,2832.890873461239
2018-05-21,2851.0884892370177
2018-05-22,2858.582775326368
2018-05-23,2826.2465324382465
2018-05-24,2822.4502903214416
2018-05-25,2805.6017828283157
2018-05-28,2805.8296307629653
2018-05-29,2774.142251011591
2018-05-30,2719.1438934589833
2018-05-31,2752.1554170172863
2018-06-01,2727.681337787084
2018-06-04,2747.3525851538443
2018-06-05,2779.4443689728646
2018-06-06,2787.087488399073
2018-06-07,2779.897990053505
2018-06-08,2740.522729586311
2018-06-11,2736.894457780786
2018-06-12,2763.441157485159
2018-06-13,2718.0309689337146
2018-06-14,2705.0348483816565
2018-06-15,2668.5997291225476
2018-06-18,2668.5056449021804
2018-06-19,2528.8319652930413
2018-06-20,2549.899360970722
2018-06-21,2508.5627200037543
2018-06-22,2533.2613179919135
2018-06-25,2486.212810349586
2018-06-26,2467.184608514807
2018-06-27,2409.3336808864615
2018-06-28,2380.556753053182
2018-06-29,2453.8620171633384
2018-07-02,2413.133765377507
2018-07-03,2404.9711673128886
2018-07-04,2374.941309237066
2018-07-05,2333.8938608023504
2018-07-06,2340.86615162344
2018-07-09,2404.7042613774283
2018-07-10,2410.8855921006943
2018-07-11,2358.848370598891
2018-07-12,2411.4715582785466
2018-07-13,2417.927586789275
2018-07-16,2412.359482536539
2018-07-17,2401.61635940886
2018-07-18,2384.796928379433
2018-07-19,2351.545888506664
2018-07-20,2376.1008572099568
2018-07-23,2395.9503430347777
2018-07-24,2431.301917857687
2018-07-25,2447.7079831292335
2018-07-26,2426.1336859728813
2018-07-27,2414.023194222544
2018-07-30,2390.319319095563
2018-07-31,2386.131305422405
2018-08-01,2359.218916920233
2018-08-02,2296.6591252164226
2018-08-03,2253.126059886689
2018-08-06,2221.60099356136
2018-08-07,2281.1401570759176
2018-08-08,2257.4887805557405
2018-08-09,2304.65891275715
2018-08-10,2304.1941516743764
2018-08-13,2287.5912978346864
2018-08-14,2267.265499424587
2018-08-15,2203.3009409864167
2018-08-16,2193.7120321399516
2018-08-17,2173.409092884646
2018-08-20,2199.355122504535
2018-08-21,2241.4041381634015
2018-08-22,2229.0375925592452
2018-08-23,2226.912880429557
2018-08-24,2216.4427316410606
2018-08-27,2284.4252927349203
2018-08-28,2287.8738391008887
2018-08-29,2279.8813726924714
2018-08-30,2246.4442898088455
2018-08-31,2228.1599503927287
2018-09-03,2220.8248618576126
2018-09-04,2239.4759400069333
2018-09-05,2196.2471909465758
2018-09-06,2181.6939590668444
2018-09-07,2182.8768851680634
2018-09-10,2135.857871353566
2018-09-11,2127.2823576936266
2018-09-12,2116.568574157451
2018-09-13,2152.3222614324723
2018-09-14,2151.5738649380037
2018-09-17,2116.5022932494608
2018-09-18,2153.5992381846645
2018-09-19,2193.2415119100824
2018-09-20,2195.0200340066926
2018-09-21,2252.0547533977497
2018-09-24,2234.132504397481
2018-09-25,2220.2927625834523
2018-09-26,2234.8606905882507
2018-09-27,2217.1623656970446
2018-09-28,2231.078771429439
2018-10-01,2229.9768012688755
2018-10-02,2214.142602533827
2018-10-03,2217.740463871085
2018-10-04,2203.877259093874
2018-10-05,2196.4926979754046
2018-10-08,2119.6498595907665
2018-10-09,2114.4007772275572
2018-10-10,2107.3733628841383
2018-10-11,1985.3997672880687
2018-10-12,2003.8548528732185
2018-10-15,1969.8360707962136
2018-10-16,1948.518355357297
2018-10-17,1953.5970079499782
2018-10-18,1914.359686918772
2018-10-19,1955.1526087672762
2018-10-22,2041.3209653831707
2018-10-23,1992.4267685686743
2018-10-24,1987.5611947661791
2018-10-25,1989.9234245424725
2018-10-26,1981.5542791402095
2018-10-29,1944.7867885582207
2018-10-30,1961.1807640403795
2018-10-31,1995.3440307875883
2018-11-01,2025.7679385791007
2018-11-02,2109.8861902460476
2018-11-05,2090.332058360123
2018-11-06,2094.076375566765
2018-11-07,2085.64068314781
2018-11-08,2073.1711445603873
2018-11-09,2047.2084208217145
2018-11-12,2071.284210371759
2018-11-13,2102.0840701478814
2018-11-14,2093.7714811333976
2018-11-15,2128.6021656252105
2018-11-16,2139.6159212729035
2018-11-19,2158.2530158885447
2018-11-20,2107.415919993996
2018-11-21,2118.163090927613
2018-11-22,2117.0698595296603
2018-11-23,2061.5574322312573
2018-11-26,2065.4367912322127
2018-11-27,2064.000098743278
2018-11-28,2091.065866720115
2018-11-29,2065.364538415283
2018-11-30,2084.3838390441524
2018-12-03,2151.847505137727
2018-12-04,2168.6487196700914
2018-12-05,2147.924761900979
2018-12-06,2093.286606396147
2018-12-07,2087.9405697120164
2018-12-10,2055.6758211430056
2018-12-11,2069.4267063199
2018-12-12,2083.4764659867164
2018-12-13,2120.462990238262
2018-12-14,2075.871706634141
2018-12-17,2065.593418299575
2018-12-18,2044.9723105945764
2018-12-19,2022.6435133873194
2018-12-20,2016.4377907217747
2018-12-21,1994.2571664593063
2018-12-24,2001.3533697934017
2018-12-25,1987.6602516793098
2018-12-26,1988.1009918066077
2018-12-27,1975.9558221003967
2018-12-28,1988.4145488432414
2018-12-31,1996.591456826942
2019-01-01,1996.591456826942
2019-01-02,1967.6683563570637
2019-01-03,1948.5874969846932
2019-01-04,1994.175469782804
2019-01-07,2025.882626404623
2019-01-08,2022.9035509659955
2019-01-09,2045.623158221094
2019-01-10,2059.5824056419747
2019-01-11,2077.87793755893
2019-01-14,2057.401155560356
2019-01-15,2095.793493610532
2019-01-16,2100.0371395742013
2019-01-17,2081.913073328037
2019-01-18,2115.9433389404285
2019-01-21,2121.9389396219844
2019-01-22,2089.787977092244
2019-01-23,2097.1191644764012
2019-01-24,2110.321974239158
2019-01-25,2128.4289876603643
2019-01-28,2129.1921130449114
2019-01-29,2124.2149473774234
2019-01-30,2119.3653752320015
2019-01-31,2135.1653615082514
2019-02-01,2165.0269803555116
2019-02-04,2167.459772815729
2019-02-05,2169.1929826905184
2019-02-06,2168.4630539969044
2019-02-07,2165.8188268714175
2019-02-08,2166.844493681668
2019-02-11,2191.066493399656
2019-02-12,2210.1986376410605
2019-02-13,2255.1692506246327
2019-02-14,2255.2409126552643
2019-02-15,2220.999543297829
2019-02-18,2286.3698845781864
2019-02-19,2279.8515705589925
2019-02-20,2302.152992321838
2019-02-21,2305.8314255086066
2019-02-22,2354.655276919896
2019-02-25,2459.74608573949
2019-02-26,2448.660535458635
2019-02-27,2434.877737272677
2019-02-28,2423.7603373186375
2019-03-01,2450.928947030145
2019-03-04,2488.2021395637594
2019-03-05,2515.6833329077035
2019-03-06,2540.268669562038
