Date,CHINA ALL SHARES EQUAL WEIGHTED
2015-09-24,2962.6508964494265
2015-09-25,2933.903838899318
2015-09-28,2951.4428188417537
2015-09-29,2877.662538648555
2015-09-30,2927.3277448682315
2015-10-01,2916.4848225715486
2015-10-02,2933.11246286633
2015-10-05,2963.008092016876
2015-10-06,2950.5122122528473
2015-10-07,2993.80069429386
2015-10-08,3045.4881223599436
2015-10-09,3066.0476946586737
2015-10-12,3167.451982795417
2015-10-13,3172.348603504018
2015-10-14,3120.319798124462
2015-10-15,3218.635745955605
2015-10-16,3263.1406876604597
2015-10-19,3280.585152960324
2015-10-20,3306.8523230565816
2015-10-21,3175.2923422061845
2015-10-22,3293.010728933522
2015-10-23,3395.3077463155355
2015-10-26,3409.8818300061967
2015-10-27,3413.984433740694
2015-10-28,3337.0795358141595
2015-10-29,3379.3540067980002
2015-10-30,3364.788145122199
2015-11-02,3302.5090852195685
2015-11-03,3331.0825616964753
2015-11-04,3498.0097699066587
2015-11-05,3525.095737932684
2015-11-06,3629.704625714784
2015-11-09,3648.4081914595
2015-11-10,3654.988910920612
2015-11-11,3661.1721495009865
2015-11-12,3654.3422242421143
2015-11-13,3600.1677511229086
2015-11-16,3618.433256034755
2015-11-17,3637.1572646507234
2015-11-18,3591.51815403461
2015-11-19,3631.4975532223384
2015-11-20,3677.4499534592105
2015-11-23,3666.254423163287
2015-11-24,3662.854465183541
2015-11-25,3704.3846531224176
2015-11-26,3674.873046284909
2015-11-27,3486.1580370503375
2015-11-30,3497.158302017712
2015-12-01,3512.3397346053475
2015-12-02,3570.5678253101128
2015-12-03,3508.143501882719
2015-12-04,3452.3078147282545
2015-12-07,3482.8216321377013
2015-12-08,3406.2033691272177
2015-12-09,3366.1942315316383
2015-12-10,3355.3340452167918
2015-12-11,3298.0294575544253
2015-12-14,3347.658550277918
2015-12-15,3390.914585521377
2015-12-16,3398.2750676989413
2015-12-17,3492.680787797679
2015-12-18,3476.9645035230515
2015-12-21,3505.3502743671884
2015-12-22,3513.4554537959766
2015-12-23,3529.3451714614134
2015-12-24,3486.2011942319095
2015-12-25,3495.142720107428
2015-12-28,3413.0363188807873
2015-12-29,3456.5818361275083
2015-12-30,3458.732250526481
2015-12-31,3448.9319323938935
2016-01-01,3448.9319323938935
2016-01-04,3223.153671839999
2016-01-05,3232.7543480864156
2016-01-06,3262.983737467002
2016-01-07,2996.9706053381683
2016-01-08,3021.944556651432
2016-01-11,2870.6441023023644
2016-01-12,2883.997789942112
2016-01-13,2822.6844751642084
2016-01-14,2875.511322754663
2016-01-15,2749.4824553118965
2016-01-18,2781.01419361323
2016-01-19,2864.97829578314
2016-01-20,2809.230186267355
2016-01-21,2732.0695212604683
2016-01-22,2786.8164044032374
2016-01-25,2811.8917094833014
2016-01-26,2641.438709319756
2016-01-27,2624.547756973897
2016-01-28,2541.379107978771
2016-01-29,2652.8186499867684
2016-02-01,2605.281482960414
2016-02-02,2649.219390737713
2016-02-03,2593.9027305545787
2016-02-04,2605.7379157637147
2016-02-05,2593.434284502935
2016-02-08,2590.142402481043
2016-02-09,2551.2893085819237
2016-02-10,2578.6942013679577
2016-02-11,2516.7715185296865
2016-02-12,2531.6918267404776
2016-02-15,2595.626133208221
2016-02-16,2675.330660177686
2016-02-17,2695.5077935069385
2016-02-18,2721.3134853899587
2016-02-19,2724.80443505698
2016-02-22,2800.0720238307
2016-02-23,2778.635558288447
2016-02-24,2783.284440190815
2016-02-25,2612.6095985856246
2016-02-26,2668.7733647048462
2016-02-29,2592.6470037278136
2016-03-01,2653.5304678002803
2016-03-02,2787.0679579817934
2016-03-03,2770.659458533674
2016-03-04,2752.6626892757413
2016-03-07,2798.1287239340877
2016-03-08,2771.748854251542
2016-03-09,2723.0744608352675
2016-03-10,2651.6011631582433
2016-03-11,2667.035839438464
2016-03-14,2745.943238826649
2016-03-15,2718.652906396351
2016-03-16,2705.4204009929545
2016-03-17,2722.428527287952
2016-03-18,2805.228396639789
2016-03-21,2874.68178854351
2016-03-22,2865.033109542414
2016-03-23,2887.272296020924
2016-03-24,2838.45030370041
2016-03-25,2851.5396129457163
2016-03-28,2822.353462096006
2016-03-29,2801.006440992661
2016-03-30,2849.0849791113255
2016-03-31,2854.610286822909
2016-04-01,2855.0766796567495
2016-04-04,2845.9029251300904
2016-04-05,2884.3615311115664
2016-04-06,2887.7476184201582
2016-04-07,2854.3220764380358
2016-04-08,2831.6552838677653
2016-04-11,2874.831435643769
2016-04-12,2887.1861119163013
2016-04-13,2964.051118952999
2016-04-14,2979.5221431439163
2016-04-15,2964.9022089586288
2016-04-18,2912.254366032669
2016-04-19,2916.537784559063
2016-04-20,2840.270721933915
2016-04-21,2839.6449705499444
2016-04-22,2847.984537172858
2016-04-25,2819.1777399888792
2016-04-26,2827.1456717082415
2016-04-27,2812.081122142
2016-04-28,2807.167069199975
2016-04-29,2765.4985527018835
2016-05-02,2750.149827282052
2016-05-03,2795.283387981962
2016-05-04,2792.440152243321
2016-05-05,2814.624399433967
2016-05-06,2725.672043861491
2016-05-09,2659.855366164217
2016-05-10,2660.340269850344
2016-05-11,2657.2263976542663
2016-05-12,2661.9791897490536
2016-05-13,2667.2310586280714
2016-05-16,2688.01971358063
2016-05-17,2691.7536375439463
2016-05-18,2656.586734960872
2016-05-19,2667.0347941692603
2016-05-20,2682.862050332537
2016-05-23,2700.3487335673353
2016-05-24,2688.9727481924524
2016-05-25,2692.566899609395
2016-05-26,2691.393087638935
2016-05-27,2709.6174783065135
2016-05-30,2699.8148318288618
2016-05-31,2783.256585795768
2016-06-01,2776.6662742615877
2016-06-02,2792.843098472874
2016-06-03,2761.45225764803
2016-06-06,2767.055774424824
2016-06-07,2778.513581917699
2016-06-08,2761.3996362503963
2016-06-09,2777.2642380430166
2016-06-10,2766.066665429759
2016-06-13,2665.933704344863
2016-06-14,2688.1660929663162
2016-06-15,2734.3486453170403
2016-06-16,2734.910805609112
2016-06-17,2725.9411904837357
2016-06-20,2717.0910550314256
2016-06-21,2724.7474198972704
2016-06-22,2751.6914299076366
2016-06-23,2728.8789573911486
2016-06-24,2732.5007307202263
2016-06-27,2798.13255257932
2016-06-28,2795.388354756714
2016-06-29,2799.954822005299
2016-06-30,2813.8959469121714
2016-07-01,2802.209472462858
2016-07-04,2848.5149858831824
2016-07-05,2858.5379548679484
2016-07-06,2863.0572975129926
2016-07-07,2877.260334262332
2016-07-08,2878.6107861234077
2016-07-11,2897.653889378682
2016-07-12,2944.9606804622836
2016-07-13,2947.537593157264
2016-07-14,2951.5982750355456
2016-07-15,2962.317898552222
2016-07-18,2944.977508489367
2016-07-19,2958.52975898196
2016-07-20,2962.0399363098477
2016-07-21,2980.3189623302537
2016-07-22,2966.956995814396
2016-07-25,2968.6398206264325
2016-07-26,2998.8431272985545
2016-07-27,2933.723806052855
2016-07-28,2919.4879154742894
2016-07-29,2868.5165133279656
2016-08-01,2858.0707806196265
2016-08-02,2860.4345164068436
2016-08-03,2876.559239608834
2016-08-04,2893.4370707446637
2016-08-05,2913.9074724178254
2016-08-08,2949.979566590101
2016-08-09,2961.732919625143
2016-08-10,2946.421015667933
2016-08-11,2926.0325711089768
2016-08-12,2962.9345445356093
2016-08-15,3023.9907151900716
2016-08-16,3015.442866719155
2016-08-17,3009.2019333425483
2016-08-18,2997.893716349008
2016-08-19,2992.112839429946
2016-08-22,2960.7158060364386
2016-08-23,2962.3826071494955
2016-08-24,2974.0139180337633
2016-08-25,2942.8812844684044
2016-08-26,2949.0676455135444
2016-08-29,2979.5842810315244
2016-08-30,2991.3595003250052
2016-08-31,2993.024038077729
2016-09-01,2960.6238075581455
2016-09-02,2974.929054561547
2016-09-05,3000.713213871129
2016-09-06,3012.4555544947834
2016-09-07,3011.8763157044746
2016-09-08,3010.259209821795
2016-09-09,3008.6329381601704
2016-09-12,2930.493610288522
2016-09-13,2927.5493915273146
2016-09-14,2915.524316673394
2016-09-15,2920.6397993277465
2016-09-16,2941.3872514922873
2016-09-19,2965.4668190513767
2016-09-20,2966.4302057472996
2016-09-21,2986.337043647627
2016-09-22,2977.4724339735512
2016-09-23,2971.7765135184172
2016-09-26,2900.8454350701973
2016-09-27,2938.9155309082953
2016-09-28,2933.534406124468
2016-09-29,2935.9641387815445
2016-09-30,2926.769673179754
2016-10-03,2940.9311584262387
2016-10-04,2962.629921428425
2016-10-05,2955.1652626902774
2016-10-06,2968.890592925226
2016-10-07,2962.7304166520776
2016-10-10,2993.1111766048016
2016-10-11,3018.6987603902385
2016-10-12,3023.3214870067586
2016-10-13,3004.505447910947
2016-10-14,3015.7640729868886
2016-10-17,2994.0753174132524
2016-10-18,3044.2795749003626
2016-10-19,3040.1359869059693
2016-10-20,3053.7784845930164
2016-10-21,3060.791483477069
2016-10-24,3085.8567453361597
2016-10-25,3093.4600046267738
2016-10-26,3061.4655485162216
2016-10-27,3046.36229517726
2016-10-28,3020.0217499532173
2016-10-31,3004.6024494095473
2016-11-01,3001.7829675265075
2016-11-02,2957.646691406048
2016-11-03,2975.0614173957124
2016-11-04,2959.8515991347235
2016-11-07,2992.7589281604724
2016-11-08,3003.566166754722
2016-11-09,3003.942292616159
2016-11-10,3052.821458360742
2016-11-11,3064.9152164498973
2016-11-14,3098.431837101574
2016-11-15,3098.87969403214
2016-11-16,3115.5417855318465
2016-11-17,3117.188500354593
2016-11-18,3122.707228942958
2016-11-21,3117.043914487394
2016-11-22,3156.611538199475
2016-11-23,3164.012015043426
2016-11-24,3148.5022720021534
2016-11-25,3156.867554038979
2016-11-28,3185.268410718565
2016-11-29,3173.7238285785825
2016-11-30,3158.2987339432952
2016-12-01,3170.433621951423
2016-12-02,3122.9098373988645
2016-12-05,3075.427000587367
2016-12-06,3074.8088903742387
2016-12-07,3084.372518997161
2016-12-08,3129.7846434493886
2016-12-09,3137.835405879086
2016-12-12,3019.2748754382983
2016-12-13,3028.015085394209
2016-12-14,3001.109150068698
2016-12-15,3046.833445553593
2016-12-16,3052.5240455324747
2016-12-19,3034.778215699924
2016-12-20,3035.2306973508475
2016-12-21,3044.227402928789
2016-12-22,3028.9735456437315
2016-12-23,3005.077124905147
2016-12-26,3009.6548379445494
2016-12-27,3006.2063044184342
2016-12-28,3019.6872348959923
2016-12-29,2988.771247273424
2016-12-30,2987.224357312536
2017-01-02,2987.224357312537
2017-01-03,3055.583228987108
2017-01-04,3057.0120970221765
2017-01-05,3054.334108686289
2017-01-06,3036.278261842615
2017-01-09,3057.935055858088
2017-01-10,3055.223905487954
2017-01-11,3076.791101601597
2017-01-12,3011.1961867749583
2017-01-13,3007.3412316884956
2017-01-16,2980.3776116418885
2017-01-17,2977.4737098190785
2017-01-18,2998.4666902151753
2017-01-19,3001.5522198834597
2017-01-20,2998.581148867465
2017-01-23,3003.3950880601474
2017-01-24,3005.981790634426
2017-01-25,3009.8382303269186
2017-01-26,3048.3679546234307
2017-01-27,3033.181305518483
2017-01-30,3036.4462887664017
2017-01-31,3004.665307655651
2017-02-01,3018.4410987736264
2017-02-02,3002.2418255854977
2017-02-03,3001.681609710976
2017-02-06,3036.1846355387925
2017-02-07,3045.6239160025925
2017-02-08,3067.7842636318605
2017-02-09,3102.9252686308437
2017-02-10,3119.275800146995
2017-02-13,3150.9112693379448
2017-02-14,3167.399727620057
2017-02-15,3150.322777666994
2017-02-16,3140.4081835632164
2017-02-17,3126.4282570556707
2017-02-20,3163.8327174748265
2017-02-21,3198.509279280872
2017-02-22,3221.736162152955
2017-02-23,3197.635691418762
2017-02-24,3199.0320013431656
2017-02-27,3166.948777975601
2017-02-28,3171.389162283147
2017-03-01,3197.584669776582
2017-03-02,3190.1216887215246
2017-03-03,3170.168938088869
2017-03-06,3182.0142218574733
2017-03-07,3192.3601876651023
2017-03-08,3199.153033245137
2017-03-09,3160.261405717723
2017-03-10,3137.3618541507503
2017-03-13,3174.6306454140663
2017-03-14,3178.6313191542517
2017-03-15,3186.3617021034574
2017-03-16,3191.002757223743
2017-03-17,3160.5535527449356
2017-03-20,3164.4531168701974
2017-03-21,3159.916258606671
2017-03-22,3148.4059975688388
2017-03-23,3162.5837718446573
2017-03-24,3166.6814174746073
2017-03-27,3126.1021865630432
2017-03-28,3129.650947483186
2017-03-29,3160.4921963128027
2017-03-30,3131.308837401592
2017-03-31,3146.105704063113
2017-04-03,3168.822056436151
2017-04-04,3164.3290530649397
2017-04-05,3215.6765095872197
2017-04-06,3224.2696913649434
2017-04-07,3247.7508711091696
2017-04-10,3248.084490315631
2017-04-11,3254.9792102577526
2017-04-12,3252.7729542404145
2017-04-13,3265.436996316474
2017-04-14,3242.0292460356
2017-04-17,3210.4224592003297
2017-04-18,3175.0555454961072
2017-04-19,3149.3153358888076
2017-04-20,3142.884971923653
2017-04-21,3160.3682692086004
2017-04-24,3066.4240841044157
2017-04-25,3063.0167347452048
2017-04-26,3081.360830193029
2017-04-27,3076.495822996773
2017-04-28,3071.168611195061
2017-05-01,3064.099175866715
2017-05-02,3061.900575941352
2017-05-03,3049.689178554302
2017-05-04,3021.4793742865277
2017-05-05,2973.8982263058056
2017-05-08,2965.7790691501395
2017-05-09,2993.3715511978307
2017-05-10,2970.877161675891
2017-05-11,2973.265688966518
2017-05-12,2961.171006772425
2017-05-15,2957.0234491142974
2017-05-16,2972.671229872956
2017-05-17,2951.329851758943
2017-05-18,2935.647001130143
2017-05-19,2925.426845375406
2017-05-22,2903.9827050465674
2017-05-23,2880.9541740681198
2017-05-24,2903.9742881870616
2017-05-25,2932.6130993700613
2017-05-26,2941.0240844506693
2017-05-29,2950.775712149161
2017-05-30,2948.3955477243853
2017-05-31,2936.4849165917626
2017-06-01,2925.887942566737
2017-06-02,2923.358726663429
2017-06-05,2941.652673062872
2017-06-06,2951.963845152737
2017-06-07,2994.402785667072
2017-06-08,3015.6949222679955
2017-06-09,3022.24572322008
2017-06-12,2994.215616479715
2017-06-13,3018.1433049662032
2017-06-14,2987.39676053094
2017-06-15,3022.628410986141
2017-06-16,3003.681747923119
2017-06-19,3037.32678654686
2017-06-20,3042.6628204946674
2017-06-21,3053.8622301068476
2017-06-22,3034.1429248785075
2017-06-23,3033.1646567831804
2017-06-26,3074.819380314986
2017-06-27,3061.1797073507096
2017-06-28,3027.3561287185207
2017-06-29,3035.5659384693854
2017-06-30,3034.5936492277624
2017-07-03,3053.0609499192196
2017-07-04,3031.5637971213755
2017-07-05,3061.338074545897
2017-07-06,3042.6321473305497
2017-07-07,3052.996251059787
2017-07-10,3051.7315747880734
2017-07-11,3036.3629083730398
2017-07-12,3042.1059067651654
2017-07-13,3071.5306731358887
2017-07-14,3065.889989262554
2017-07-17,2998.528886073815
2017-07-18,2990.990352807684
2017-07-19,3067.1788960550107
2017-07-20,3047.4489960262813
2017-07-21,3044.6589915767163
2017-07-24,3067.069498249951
2017-07-25,3043.546635373909
2017-07-26,3048.919215899485
2017-07-27,3059.0099260376587
2017-07-28,3039.5402641917926
2017-07-31,3062.9199476376675
2017-08-01,3060.646234665529
2017-08-02,3040.0284422784234
2017-08-03,3026.580256297345
2017-08-04,3059.63475391075
2017-08-07,3076.6415819852864
2017-08-08,3105.2973049762318
2017-08-09,3119.832748808513
2017-08-10,3096.8946380634543
2017-08-11,3019.127653324405
2017-08-14,3068.4436444003704
2017-08-15,3084.2450092834974
2017-08-16,3087.9948960628767
2017-08-17,3101.737819961595
2017-08-18,3087.760134433648
2017-08-21,3098.2595750776436
2017-08-22,3116.278594766966
2017-08-23,3088.282748137372
2017-08-24,3080.7728330254863
2017-08-25,3091.1524161441603
2017-08-28,3108.944013979194
2017-08-29,3093.643574483474
2017-08-30,3143.1579981108607
2017-08-31,3156.1243173795006
2017-09-01,3184.988091004103
2017-09-04,3199.22919454242
2017-09-05,3188.6931052372233
2017-09-06,3199.861678597162
2017-09-07,3183.271333076541
2017-09-08,3195.81729708675
2017-09-11,3204.4833254313194
2017-09-12,3216.712566117753
2017-09-13,3237.619019820829
2017-09-14,3241.545182964791
2017-09-15,3214.5001373265795
2017-09-18,3237.356416920466
2017-09-19,3212.292509582234
2017-09-20,3234.0907848391666
2017-09-21,3230.57438772871
2017-09-22,3201.887837753536
2017-09-25,3164.4823354794653
2017-09-26,3196.56687028884
2017-09-27,3228.8118914069964
2017-09-28,3191.467640621877
2017-09-29,3208.635244046671
2017-10-02,3232.8982987991794
2017-10-03,3246.3659722574994
2017-10-04,3250.5768796949446
2017-10-05,3263.085482177378
2017-10-06,3269.155585529662
2017-10-09,3294.2842130897566
2017-10-10,3300.1166844707172
2017-10-11,3283.313059998943
2017-10-12,3282.2774705086454
2017-10-13,3300.322520659618
2017-10-16,3293.3620780410724
2017-10-17,3288.7305904891327
2017-10-18,3283.291893057562
2017-10-19,3221.9351198776712
2017-10-20,3273.6334507519177
2017-10-23,3289.7552584164814
2017-10-24,3286.1946949591147
2017-10-25,3284.710210821138
2017-10-26,3317.1244258828715
2017-10-27,3333.023239809714
2017-10-30,3288.742436299656
2017-10-31,3306.225208614609
2017-11-01,3323.349556845744
2017-11-02,3298.256926181746
2017-11-03,3292.225797886496
2017-11-06,3324.7405496308925
2017-11-07,3352.737656478335
2017-11-08,3350.551385432782
2017-11-09,3359.9834615441696
2017-11-10,3353.6251649729843
2017-11-13,3361.7762557154006
2017-11-14,3316.2174977868476
2017-11-15,3273.671338097584
2017-11-16,3291.528462854969
2017-11-17,3244.6518561523635
2017-11-20,3267.7175580488697
2017-11-21,3304.594472236383
2017-11-22,3300.925233640513
2017-11-23,3226.4605447333006
2017-11-24,3200.517791550455
2017-11-27,3164.863569582583
2017-11-28,3200.4642787197636
2017-11-29,3205.223041273828
2017-11-30,3088.219082283358
2017-12-01,3114.7677849178153
2017-12-04,3112.640271056883
2017-12-05,3077.8218493509676
2017-12-06,3069.514314012897
2017-12-07,3055.1410951823227
2017-12-08,3097.571306172006
2017-12-11,3126.9759750884905
2017-12-12,3115.445503156558
2017-12-13,3131.527224182934
2017-12-14,3120.841017471766
2017-12-15,3091.433550405152
2017-12-18,3070.1699710423095
2017-12-19,3098.9555775641556
2017-12-20,3076.4431690602682
2017-12-21,3104.097855545863
2017-12-22,3124.0029716443337
2017-12-25,3107.6323144892694
2017-12-26,3118.2755832142884
2017-12-27,3095.942831438306
2017-12-28,3111.4359264299637
2017-12-29,3118.159546641956
2018-01-01,3118.159546641956
2018-01-02,3163.0932773603968
2018-01-03,3195.7096258667602
2018-01-04,3199.431135192706
2018-01-05,3216.9625304395254
2018-01-08,3257.0162398222283
2018-01-09,3261.5491015810903
2018-01-10,3233.9647714308644
2018-01-11,3221.1208484259887
2018-01-12,3212.0103103471783
2018-01-15,3133.584923530906
2018-01-16,3185.464836658689
2018-01-17,3178.7527725096875
2018-01-18,3192.219455625126
2018-01-19,3220.1320414470156
2018-01-22,3250.3427321945633
2018-01-23,3258.8499465334367
2018-01-24,3257.6466602327973
2018-01-25,3235.281201177335
2018-01-26,3272.030409008409
2018-01-29,3249.8020935369445
2018-01-30,3202.968753562776
2018-01-31,3189.0967705284716
2018-02-01,3114.9063490957533
2018-02-02,3141.7290298988373
2018-02-05,3125.0157084417633
2018-02-06,3000.339934356928
2018-02-07,2990.4202813488923
2018-02-08,2979.366125869779
2018-02-09,2874.005954129616
2018-02-12,2908.8228702005904
2018-02-13,2916.176753535648
2018-02-14,2929.574543273185
2018-02-15,2930.2928026488544
2018-02-16,2936.666516893476
2018-02-19,2948.9468008455124
2018-02-20,2966.765523043177
2018-02-21,2986.574160607221
2018-02-22,3012.1670081556495
2018-02-23,3049.6589838370896
2018-02-26,3091.1308345451616
2018-02-27,3075.314315278949
2018-02-28,3074.3277924793033
2018-03-01,3091.8802879375494
2018-03-02,3034.805687504564
2018-03-05,3016.0266225053633
2018-03-06,3045.365282267204
2018-03-07,3018.540283407153
2018-03-08,3063.9329025747966
2018-03-09,3097.259559013372
2018-03-12,3137.4318913637094
2018-03-13,3093.50393729535
2018-03-14,3089.111118661967
2018-03-15,3100.7800148974566
2018-03-16,3098.8162659665277
2018-03-19,3078.822064521963
2018-03-20,3103.7123361273684
2018-03-21,3088.4692848709474
2018-03-22,3053.3571716380184
2018-03-23,2927.2527878222663
2018-03-26,2951.7767748433275
2018-03-27,3001.4043065343503
2018-03-28,2961.055693914212
2018-03-29,2998.256474151859
2018-03-30,3018.0463183932834
2018-04-02,3019.9444291655677
2018-04-03,3011.100314442179
2018-04-04,2973.82078457086
2018-04-05,2991.58508857552
2018-04-06,2990.5840262150246
2018-04-09,2985.0135508669546
2018-04-10,3016.907592352007
2018-04-11,3016.5500987900346
2018-04-12,3017.355229751987
2018-04-13,2998.7186451846314
2018-04-16,2958.9252727797507
2018-04-17,2915.913948909735
2018-04-18,2924.431687274628
2018-04-19,2959.9188290849665
2018-04-20,2927.266510972037
2018-04-23,2908.849451954364
2018-04-24,2966.2299124117176
2018-04-25,2960.5332026225597
2018-04-26,2929.7326776658274
2018-04-27,2943.348702415329
2018-04-30,2961.3514562171626
2018-05-01,2984.738142164979
2018-05-02,2984.255388064529
2018-05-03,2993.015826434861
2018-05-04,2994.98306747201
2018-05-07,3040.6578833843773
2018-05-08,3076.373487077293
2018-05-09,3069.5205003264373
2018-05-10,3081.5974862380885
2018-05-11,3061.9262355649585
2018-05-14,3070.783974868873
2018-05-15,3109.2457708408847
2018-05-16,3119.954112340453
2018-05-17,3103.1135250579896
2018-05-18,3126.0481448185706
2018-05-21,3151.3499253827817
2018-05-22,3153.461000207148
2018-05-23,3136.3029702074455
2018-05-24,3126.7472168794675
2018-05-25,3126.6168394503557
2018-05-28,3135.884626482178
2018-05-29,3115.7522964491995
2018-05-30,3041.2263412913053
2018-05-31,3062.1943421760056
2018-06-01,3037.565396139813
2018-06-04,3050.708791174978
2018-06-05,3093.6175734184217
2018-06-06,3072.6332483937836
2018-06-07,3053.3036020985132
2018-06-08,3025.149516561873
2018-06-11,3010.780944196574
2018-06-12,3045.271827033535
2018-06-13,2998.537859892218
2018-06-14,3015.7075202387086
2018-06-15,2983.539061878596
2018-06-18,2984.3330017642843
2018-06-19,2840.2343103792823
2018-06-20,2860.3094442533784
2018-06-21,2807.031326562312
2018-06-22,2827.1178895066996
2018-06-25,2763.2151275732003
2018-06-26,2746.885576733986
2018-06-27,2698.669815648602
2018-06-28,2670.46736125883
2018-06-29,2729.7126357686984
2018-07-02,2700.3645668136874
2018-07-03,2681.2966669007074
2018-07-04,2648.9533878115
2018-07-05,2590.1575206443586
2018-07-06,2585.8532491843716
2018-07-09,2655.9206553654526
2018-07-10,2671.6080431896094
2018-07-11,2613.8318093454823
2018-07-12,2680.4906156807533
2018-07-13,2691.5829009829963
2018-07-16,2676.2096911539243
2018-07-17,2669.8787362836833
2018-07-18,2660.403049670782
2018-07-19,2630.086372436991
2018-07-20,2635.9853028778916
2018-07-23,2658.6870908911696
2018-07-24,2697.684789982114
2018-07-25,2723.3333006281314
2018-07-26,2702.570806073655
2018-07-27,2690.695837508037
2018-07-30,2650.8532055170713
2018-07-31,2648.6964997073806
2018-08-01,2625.1047584459184
2018-08-02,2568.808880323019
2018-08-03,2524.9008857470503
2018-08-06,2496.4659719999086
2018-08-07,2555.853033135095
2018-08-08,2526.8465792095453
2018-08-09,2586.5551919541904
2018-08-10,2617.7016087423394
2018-08-13,2602.595986008839
2018-08-14,2589.337815478262
2018-08-15,2529.6329389199186
2018-08-16,2501.157167487486
2018-08-17,2474.2078445425345
2018-08-20,2498.598235826713
2018-08-21,2527.246891784552
2018-08-22,2496.0762384928635
2018-08-23,2498.7597832413894
2018-08-24,2475.782257454663
2018-08-27,2542.317441587005
2018-08-28,2536.8084195366328
2018-08-29,2532.37828346274
2018-08-30,2502.836666183769
2018-08-31,2487.266131130276
2018-09-03,2480.8904920489113
2018-09-04,2517.0969243053137
2018-09-05,2453.6457370447833
2018-09-06,2436.129574032599
2018-09-07,2447.5508252741233
2018-09-10,2390.5999683850496
2018-09-11,2384.803699600779
2018-09-12,2364.730549776944
2018-09-13,2394.4804087100047
2018-09-14,2395.289191944009
2018-09-17,2351.6088613477045
2018-09-18,2390.781392840927
2018-09-19,2441.048952970406
2018-09-20,2425.9813812431544
2018-09-21,2487.112549392455
2018-09-24,2461.2505167407007
2018-09-25,2446.937836269315
2018-09-26,2470.7499701532347
2018-09-27,2466.087591476682
2018-09-28,2494.812835413306
2018-10-01,2500.145771926294
2018-10-02,2488.6230904512436
2018-10-03,2496.447663785548
2018-10-04,2484.5028939424733
2018-10-05,2478.436832570657
2018-10-08,2399.6524189466
2018-10-09,2394.3360473108255
2018-10-10,2373.341880523667
2018-10-11,2230.6550326589477
2018-10-12,2251.0977666494277
2018-10-15,2208.1069250853334
2018-10-16,2185.3422908665925
2018-10-17,2200.730121796636
2018-10-18,2163.9428732550923
2018-10-19,2208.900668290656
2018-10-22,2311.58086214714
2018-10-23,2258.3792704254433
2018-10-24,2265.2197962112264
2018-10-25,2271.200442722231
2018-10-26,2263.4384571894852
2018-10-29,2217.734826796099
2018-10-30,2241.5466857355964
2018-10-31,2287.236068299651
2018-11-01,2308.5613745955393
2018-11-02,2408.3316640080566
2018-11-05,2381.407199156289
2018-11-06,2382.2250999265257
2018-11-07,2361.459436206412
2018-11-08,2356.482459681469
2018-11-09,2341.933586086443
2018-11-12,2391.062067754725
2018-11-13,2420.2710786827433
2018-11-14,2404.8376368023137
2018-11-15,2442.4670842954533
2018-11-16,2438.837297423535
2018-11-19,2447.4082307033145
2018-11-20,2398.5556648014735
2018-11-21,2414.4902777749553
2018-11-22,2410.4938490024742
2018-11-23,2360.3233365496794
2018-11-26,2365.7033418161277
2018-11-27,2374.5279491986084
2018-11-28,2408.6526962849416
2018-11-29,2355.856024672875
2018-11-30,2390.9893841029325
2018-12-03,2462.938567678237
2018-12-04,2481.294064315302
2018-12-05,2459.857755715537
2018-12-06,2388.5443833844192
2018-12-07,2380.666501573143
2018-12-10,2346.865693755141
2018-12-11,2373.4128713570453
2018-12-12,2380.8017191831314
2018-12-13,2427.0168157933067
2018-12-14,2386.4945099149563
2018-12-17,2366.5088269637795
2018-12-18,2337.316880362772
2018-12-19,2299.9556953138244
2018-12-20,2294.104241931886
2018-12-21,2269.366283609188
2018-12-24,2277.441412965059
2018-12-25,2261.8593199992006
2018-12-26,2263.5507939148993
2018-12-27,2250.709424901552
2018-12-28,2258.562084951333
2018-12-31,2268.4450720612626
2019-01-01,2268.4450720612626
2019-01-02,2250.7443403377993
2019-01-03,2221.581321176018
2019-01-04,2270.068890095013
2019-01-07,2295.6998256548654
2019-01-08,2296.3310160334177
2019-01-09,2308.101257838204
2019-01-10,2321.733826713359
2019-01-11,2351.3377175356472
2019-01-14,2330.196312048651
2019-01-15,2380.9460656036376
2019-01-16,2393.723495439881
2019-01-17,2376.192890406832
2019-01-18,2417.7954591262296
2019-01-21,2424.8597024161127
2019-01-22,2390.0115569474806
2019-01-23,2393.6535467281396
2019-01-24,2414.133245379679
2019-01-25,2425.3409099607666
2019-01-28,2418.2543101943347
2019-01-29,2416.934186293296
2019-01-30,2409.2002532504694
2019-01-31,2416.7961754559387
2019-02-01,2451.9855616373725
2019-02-04,2463.2250539730226
2019-02-05,2469.1918018566566
2019-02-06,2475.194282665712
2019-02-07,2477.0742271403637
2019-02-08,2484.372906421037
2019-02-11,2523.729302613935
2019-02-12,2540.4716939406253
2019-02-13,2594.918115358824
2019-02-14,2597.8775142852833
2019-02-15,2561.04603971698
2019-02-18,2626.2821315027404
2019-02-19,2612.4409721134766
2019-02-20,2634.62534710336
2019-02-21,2639.1838338405623
2019-02-22,2696.9674797509247
2019-02-25,2815.3498269737383
2019-02-26,2799.947443283598
2019-02-27,2778.316894504505
2019-02-28,2764.538443935581
2019-03-01,2795.4041856445683
2019-03-04,2854.46004404488
