Date,CHINA EQUAL WEIGHTED
1999-08-09,1656.2156667602699
1999-08-10,1564.0837310093552
1999-08-11,1539.9608626939503
1999-08-12,1616.8120264298127
1999-08-13,1602.2898339613048
1999-08-16,1598.7871617130386
1999-08-17,1628.46733494003
1999-08-18,1662.8008621110173
1999-08-19,1753.9219577144806
1999-08-20,1774.4190388686645
1999-08-23,1784.0139365139157
1999-08-24,1815.594563469898
1999-08-25,1827.5433347698895
1999-08-26,1846.8912812488475
1999-08-27,1815.2247094752543
1999-08-30,1776.223121116535
1999-08-31,1779.030309473426
1999-09-01,1761.8212271509083
1999-09-02,1736.1807127907189
1999-09-03,1746.9581306384785
1999-09-06,1785.4782510473838
1999-09-07,1787.4574505417786
1999-09-08,1768.4364269743344
1999-09-09,1836.7020500754609
1999-09-10,1873.365557932488
1999-09-13,1883.0131723451855
1999-09-14,1855.5328544644756
1999-09-15,1829.235444634143
1999-09-16,1819.111956093364
1999-09-17,1823.438023701639
1999-09-20,1820.7869376636688
1999-09-21,1798.4412522617279
1999-09-22,1770.0520403215305
1999-09-23,1781.642541723628
1999-09-24,1762.147691492128
1999-09-27,1732.0708199464746
1999-09-28,1716.5352536627413
1999-09-29,1712.867386207604
1999-09-30,1695.6963488022745
1999-10-01,1687.6128042329722
1999-10-04,1674.6871414701743
1999-10-05,1661.0620456138438
1999-10-06,1655.1825355751018
1999-10-07,1661.1244881859488
1999-10-08,1656.0508726485962
1999-10-11,1604.5555169908232
1999-10-12,1554.8088018523488
1999-10-13,1482.9757579849243
1999-10-14,1515.174349237727
1999-10-15,1493.3072937540303
1999-10-18,1490.0708121386283
1999-10-19,1444.2655443776146
1999-10-20,1471.313984362211
1999-10-21,1468.7070697812246
1999-10-22,1528.9421520354053
1999-10-25,1521.339216100149
1999-10-26,1521.965540065793
1999-10-27,1571.0011727211004
1999-10-28,1561.3936712541854
1999-10-29,1576.0866406697437
1999-11-01,1552.715119816001
1999-11-02,1546.037573369662
1999-11-03,1558.442947321986
1999-11-04,1602.5285741163937
1999-11-05,1614.71816505281
1999-11-08,1623.8686899604697
1999-11-09,1622.7165620209996
1999-11-10,1662.0896976635493
1999-11-11,1652.3528254350244
1999-11-12,1638.4564778952688
1999-11-15,1743.3816945818833
1999-11-16,1734.4648730861772
1999-11-17,1694.5432318639032
1999-11-18,1752.50050390183
1999-11-19,1718.9524790368341
1999-11-22,1678.5243913599882
1999-11-23,1657.772008998937
1999-11-24,1613.0446165371695
1999-11-25,1568.0918992046852
1999-11-26,1577.7218517737474
1999-11-29,1578.3664609352104
1999-11-30,1619.6591881295944
1999-12-01,1608.6047719098979
1999-12-02,1618.8700332151006
1999-12-03,1611.9063434432044
1999-12-06,1589.376015628255
1999-12-07,1566.100363475277
1999-12-08,1552.5949799772163
1999-12-09,1534.3720939245281
1999-12-10,1527.8722216320027
1999-12-13,1550.3264511988525
1999-12-14,1548.7160784310001
1999-12-15,1559.8946164209854
1999-12-16,1539.6605271915398
1999-12-17,1544.8708147060026
1999-12-20,1534.9531251311028
1999-12-21,1505.712514103678
1999-12-22,1501.0714574512417
1999-12-23,1486.66730220787
1999-12-24,1482.6361457965006
1999-12-27,1488.373653135132
1999-12-28,1514.944406915557
1999-12-29,1503.9823777384224
1999-12-30,1543.1390039401367
1999-12-31,1552.7648551863037
2000-01-03,1537.2149543122812
2000-01-04,1568.7338938293028
2000-01-05,1510.7683173562507
2000-01-06,1507.220010475683
2000-01-07,1597.2939763991671
2000-01-10,1619.3738561324128
2000-01-11,1560.9557974420677
2000-01-12,1542.8222122575962
2000-01-13,1537.9627370340543
2000-01-14,1535.6603570623004
2000-01-17,1538.8081618681454
2000-01-18,1534.4220016833417
2000-01-19,1545.1892423246038
2000-01-20,1543.9616879180844
2000-01-21,1533.9606854596486
2000-01-24,1536.1484339059928
2000-01-25,1523.481229829466
2000-01-26,1539.127478873394
2000-01-27,1547.1997418234173
2000-01-28,1561.3747398057167
2000-01-31,1558.6839785374557
2000-02-01,1543.3945823140486
2000-02-02,1535.2792169580887
2000-02-03,1543.8880820789
2000-02-04,1550.5824651228113
2000-02-07,1553.2617978477845
2000-02-08,1520.161350016909
2000-02-09,1479.198641758628
2000-02-10,1451.7188255682436
2000-02-11,1437.5378895465685
2000-02-14,1464.4044766866325
2000-02-15,1439.6341909749517
2000-02-16,1446.0390988325116
2000-02-17,1434.050321727426
2000-02-18,1521.1367828164334
2000-02-21,1481.4875158721907
2000-02-22,1399.5648849056909
2000-02-23,1387.4712609154585
2000-02-24,1396.1713224807327
2000-02-25,1391.9378810821104
2000-02-28,1388.4224842397616
2000-02-29,1416.953806597477
2000-03-01,1386.399476799161
2000-03-02,1370.222587451159
2000-03-03,1389.9841690441294
2000-03-06,1382.3269411938918
2000-03-07,1426.2591095321634
2000-03-08,1430.4934192469843
2000-03-09,1406.999156620195
2000-03-10,1404.9636681193454
2000-03-13,1428.3462801125295
2000-03-14,1442.7201272891318
2000-03-15,1402.655695892719
2000-03-16,1349.4926758602749
2000-03-17,1412.5273402239325
2000-03-20,1384.158845408829
2000-03-21,1367.5157177795604
2000-03-22,1377.9151145204755
2000-03-23,1401.8914138821785
2000-03-24,1411.1688421502001
2000-03-27,1458.8809598694838
2000-03-28,1491.8675930956326
2000-03-29,1484.312119079072
2000-03-30,1491.1078156157462
2000-03-31,1499.8466400895584
2000-04-03,1476.6813216120702
2000-04-04,1472.2145058417498
2000-04-05,1420.061953010821
2000-04-06,1473.5156845987021
2000-04-07,1489.7342468185193
2000-04-10,1485.5498603437427
2000-04-11,1475.3013746930337
2000-04-12,1486.5544537298586
2000-04-13,1493.4222454631029
2000-04-14,1563.6328936576356
2000-04-17,1489.6293908969758
2000-04-18,1642.2189181199515
2000-04-19,1647.1010307405131
2000-04-20,1646.1596170958348
2000-04-21,1652.8107244077357
2000-04-24,1662.6081141662548
2000-04-25,1737.423510253878
2000-04-26,1736.1239133927893
2000-04-27,1711.1501295734608
2000-04-28,1690.0881264451336
2000-05-01,1692.36886343805
2000-05-02,1720.068551634469
2000-05-03,1739.5238168829826
2000-05-04,1754.8735027910532
2000-05-05,1753.0494586110055
2000-05-08,1682.1231770264264
2000-05-09,1638.8573320031867
2000-05-10,1619.9761466173934
2000-05-11,1628.313761940868
2000-05-12,1683.692561434682
2000-05-15,1756.7142284331287
2000-05-16,1825.818240105179
2000-05-17,1825.3866156854644
2000-05-18,1825.3914473378163
2000-05-19,1813.0098786553156
2000-05-22,1787.467112482421
2000-05-23,1742.9529464820087
2000-05-24,1761.4949577358484
2000-05-25,1725.6494173595959
2000-05-26,1655.2221525787481
2000-05-29,1721.0657393895679
2000-05-30,1658.4424078182046
2000-05-31,1738.173051962977
2000-06-01,1779.6690144125935
2000-06-02,1840.323444115594
2000-06-05,1849.6207544914532
2000-06-06,1821.7650056630232
2000-06-07,1862.0770828375857
2000-06-08,1837.8293357365183
2000-06-09,1878.2760298032686
2000-06-12,1872.7586327037172
2000-06-13,1854.724099947534
2000-06-14,1867.189556209502
2000-06-15,1915.1481003683493
2000-06-16,1963.0554497587232
2000-06-19,2007.353825405546
2000-06-20,1996.6478293218115
2000-06-21,2013.3756204612575
2000-06-22,2013.999091943408
2000-06-23,2019.6824672191367
2000-06-26,2032.3370177390036
2000-06-27,1965.2145742816185
2000-06-28,1969.0844500532803
2000-06-29,1931.9370895529557
2000-06-30,1931.534302944531
2000-07-03,1938.213009245843
2000-07-04,1963.7552411057447
2000-07-05,1973.3120681555547
2000-07-06,1940.4435478635576
2000-07-07,1964.4939379306063
2000-07-10,1967.130380369835
2000-07-11,2044.9463954053065
2000-07-12,2148.974681204626
2000-07-13,2147.8091130951234
2000-07-14,2163.5883363719668
2000-07-17,2136.0998399715386
2000-07-18,2114.9765949621224
2000-07-19,2204.069547104119
2000-07-20,2337.2586676326277
2000-07-21,2384.8892359771667
2000-07-24,2466.458435008489
2000-07-25,2374.4324156879325
2000-07-26,2343.772835085257
2000-07-27,2292.718608316312
2000-07-28,2261.6737948510686
2000-07-31,2301.158168254052
2000-08-01,2439.2430222583325
2000-08-02,2460.614292522194
2000-08-03,2538.628186739424
2000-08-04,2526.4443785174494
2000-08-07,2556.725018095164
2000-08-08,2572.8968504051995
2000-08-09,2557.187447393763
2000-08-10,2524.887870912146
2000-08-11,2508.61730104057
2000-08-14,2489.2125417176503
2000-08-15,2440.043921357663
2000-08-16,2470.9400138983365
2000-08-17,2492.8589357551573
2000-08-18,2488.382559612248
2000-08-21,2493.7680539767516
2000-08-22,2501.7621623511163
2000-08-23,2410.4968272325114
2000-08-24,2364.389708238044
2000-08-25,2336.5032144487222
2000-08-28,2323.2867160696624
2000-08-29,2342.4269035342577
2000-08-30,2350.6138894226165
2000-08-31,2372.07991576126
2000-09-01,2397.4973667584104
2000-09-04,2440.5967715529646
2000-09-05,2443.654950790303
2000-09-06,2444.4579799939143
2000-09-07,2435.5369511777376
2000-09-08,2410.3118032553984
2000-09-11,2358.3547254754235
2000-09-12,2266.8431423424945
2000-09-13,2256.1921155046284
2000-09-14,2226.531783186788
2000-09-15,2249.3624318679363
2000-09-18,2161.6603878981105
2000-09-19,2120.3314515125835
2000-09-20,2160.4307482051117
2000-09-21,2056.3730230968686
2000-09-22,1937.4303194682516
2000-09-25,2035.7137280175575
2000-09-26,2061.3196691601606
2000-09-27,2057.684856189134
2000-09-28,2070.27424974426
2000-09-29,2147.542291089209
2000-10-02,2149.584031730873
2000-10-03,2161.8888026932686
2000-10-04,2145.486821103172
2000-10-05,2147.151902353932
2000-10-06,2146.6846531261417
2000-10-09,2077.7518851706263
2000-10-10,2059.744978213248
2000-10-11,1997.6848877178722
2000-10-12,1998.7743020095427
2000-10-13,1923.9674783133453
2000-10-16,1969.1704396337277
2000-10-17,1954.8987398025427
2000-10-18,1882.8327366947763
2000-10-19,1858.3419721212463
2000-10-20,1953.2135701078548
2000-10-23,1961.7662109608032
2000-10-24,1914.721964320183
2000-10-25,1959.2102319933686
2000-10-26,1980.1632045531871
2000-10-27,1962.8250473275555
2000-10-30,1991.0782809963684
2000-10-31,2038.033581286471
2000-11-01,2091.066761774882
2000-11-02,2047.314144529447
2000-11-03,2095.4623455995234
2000-11-06,2126.6909320642962
2000-11-07,2112.5651414883796
2000-11-08,2102.0866802750247
2000-11-09,2092.6839770699357
2000-11-10,2078.044786151088
2000-11-13,1975.1124619568336
2000-11-14,2042.6722341348386
2000-11-15,2031.408687688201
2000-11-16,2105.8514679152127
2000-11-17,2090.182835898145
2000-11-20,2114.3730548657977
2000-11-21,2158.793090830541
2000-11-22,2131.538892068275
2000-11-23,2131.14536656502
2000-11-24,2113.3555761566163
2000-11-27,2076.0740025320415
2000-11-28,2012.2345270550034
2000-11-29,1942.331838427045
2000-11-30,1904.194637113257
2000-12-01,1961.0280674823034
2000-12-04,1947.6130914570315
2000-12-05,1965.1357951951113
2000-12-06,2027.0986314452803
2000-12-07,1991.5102010131618
2000-12-08,2004.1762764395385
2000-12-11,2020.7109835687024
2000-12-12,2029.4928792266628
2000-12-13,2034.836017454728
2000-12-14,2006.066077207786
2000-12-15,1923.7105225955595
2000-12-18,1929.4660842330152
2000-12-19,1923.1280759805943
2000-12-20,1875.2303350808854
2000-12-21,1846.0005584846215
2000-12-22,1835.6313692766025
2000-12-25,1836.5634180343231
2000-12-26,1826.476743202334
2000-12-27,1818.957150428505
2000-12-28,1872.3319721702908
2000-12-29,1866.9995030937112
2001-01-01,1866.9995030937112
2001-01-02,1851.7531277373002
2001-01-03,1828.948659729131
2001-01-04,1889.3444801521302
2001-01-05,1860.6256387649664
2001-01-08,1915.9456151465247
2001-01-09,1949.3784912028304
2001-01-10,1960.8036522051138
2001-01-11,1863.9402196242943
2001-01-12,1887.1454028579603
2001-01-15,1903.176513949382
2001-01-16,1887.7603498618603
2001-01-17,1855.7417783164408
2001-01-18,1882.0270968762184
2001-01-19,1917.4153639653669
2001-01-22,1939.6027294662347
2001-01-23,1966.8144252983086
2001-01-24,2001.7791733695378
2001-01-25,2007.6654583205623
2001-01-26,2003.7208622608994
2001-01-29,1996.654701578477
2001-01-30,1948.4343867132839
2001-01-31,1960.78684181614
2001-02-01,1957.1537785590328
2001-02-02,1978.7833969534151
2001-02-05,1945.1343018512719
2001-02-06,1967.686500981194
2001-02-07,1963.150841929748
2001-02-08,1989.1028609640825
2001-02-09,2045.8435380782278
2001-02-12,2084.574844912049
2001-02-13,2067.7301125421322
2001-02-14,2046.293986006626
2001-02-15,2081.769389527001
2001-02-16,2056.1855681268667
2001-02-19,2145.117244396172
2001-02-20,2279.40968209386
2001-02-21,2185.8924912394
2001-02-22,2214.8750680985418
2001-02-23,2293.5620287731717
2001-02-26,2313.6055823376137
2001-02-27,2312.8261120465795
2001-02-28,2202.3697408325506
2001-03-01,2090.0454356434952
2001-03-02,2058.3487000811165
2001-03-05,2120.9572236004683
2001-03-06,2174.286268633383
2001-03-07,2154.141228415258
2001-03-08,2124.60245789206
2001-03-09,2099.7027650024866
2001-03-12,2034.7036714128292
2001-03-13,2035.0524455829902
2001-03-14,2056.015684773537
2001-03-15,2091.5834875759365
2001-03-16,2140.2061379724414
2001-03-19,2146.487254799092
2001-03-20,2098.8040398823905
2001-03-21,2133.3237807304504
2001-03-22,2113.2113328002206
2001-03-23,2109.144711551118
2001-03-26,2206.4106839296846
2001-03-27,2130.1825634354773
2001-03-28,2165.7771582557048
2001-03-29,2205.867768080184
2001-03-30,2274.9197324494953
2001-04-02,2349.4654676206856
2001-04-03,2261.755821038417
2001-04-04,2133.164804929304
2001-04-05,2153.637679259494
2001-04-06,2172.83735715667
2001-04-09,2183.044078986855
2001-04-10,2269.970939448791
2001-04-11,2278.137814895492
2001-04-12,2301.6498318142444
2001-04-13,2302.648905182175
2001-04-16,2332.873687187657
2001-04-17,2338.2415825514136
2001-04-18,2514.8316786648006
2001-04-19,2463.575771515057
2001-04-20,2352.646510183563
2001-04-23,2419.5204812491447
2001-04-24,2436.507714671995
2001-04-25,2377.429497395493
2001-04-26,2368.2606806371773
2001-04-27,2438.7343367085305
2001-04-30,2459.108627079408
2001-05-01,2446.1703804342173
2001-05-02,2536.876009053352
2001-05-03,2509.6068898049175
2001-05-04,2497.6434127335765
2001-05-07,2537.0013193066684
2001-05-08,2560.3152268868403
2001-05-09,2618.3481432253766
2001-05-10,2556.1426728525084
2001-05-11,2589.1149600903423
2001-05-14,2566.355930244462
2001-05-15,2630.912066081727
2001-05-16,2660.633459472894
2001-05-17,2686.6260510979455
2001-05-18,2714.829314826499
2001-05-21,2778.9205627449446
2001-05-22,2835.052842803805
2001-05-23,2845.912269877181
2001-05-24,2898.76378910138
2001-05-25,2969.064559147696
2001-05-28,3066.5979440561023
2001-05-29,2978.9221033122963
2001-05-30,2948.613769226167
2001-05-31,2992.89716614322
2001-06-01,3014.5576541117075
2001-06-04,3228.6629860866565
2001-06-05,3223.375469772031
2001-06-06,3138.064439546836
2001-06-07,3191.2400836535953
2001-06-08,3219.434571265489
2001-06-11,3253.732295075934
2001-06-12,3140.2521460237294
2001-06-13,3031.842932815533
2001-06-14,2845.951840803686
2001-06-15,2883.681683565674
2001-06-18,2803.6600165626355
2001-06-19,2808.7288445116283
2001-06-20,2868.627238073391
2001-06-21,3008.339801925248
2001-06-22,3006.6586792792045
2001-06-25,2989.178283576041
2001-06-26,2962.844814122155
2001-06-27,2960.7344255530957
2001-06-28,2919.421651806875
2001-06-29,2903.639559590973
2001-07-02,2903.770943955014
2001-07-03,2910.322605104089
2001-07-04,2928.1842451024313
2001-07-05,2889.7520936937567
2001-07-06,2863.3965132066987
2001-07-09,2741.4730938490106
2001-07-10,2765.6804622099603
2001-07-11,2678.7019178988517
2001-07-12,2742.113713036531
2001-07-13,2727.4995107540017
2001-07-16,2669.2083568304347
2001-07-17,2527.761981836163
2001-07-18,2451.463102941865
2001-07-19,2388.7666296633165
2001-07-20,2442.2780367322744
2001-07-23,2418.6483654408394
2001-07-24,2432.96801196972
2001-07-25,2416.303109627933
2001-07-26,2449.958666374803
2001-07-27,2476.198083650136
2001-07-30,2417.6911693207962
2001-07-31,2369.6822179026894
2001-08-01,2382.1316342440928
2001-08-02,2333.064416780306
2001-08-03,2247.0066107179937
2001-08-06,2165.606077854508
2001-08-07,2194.8339177486673
2001-08-08,2195.4648059120345
2001-08-09,2164.982648103079
2001-08-10,2189.419922991136
2001-08-13,2159.732072922711
2001-08-14,2210.4010608908707
2001-08-15,2213.258740427357
2001-08-16,2156.1182769334464
2001-08-17,2149.604183685311
2001-08-20,2140.3415682573604
2001-08-21,2165.5426014424784
2001-08-22,2090.5110078951143
2001-08-23,2100.943145373031
2001-08-24,2062.8805384460297
2001-08-27,2060.8323225489066
2001-08-28,2029.633824753219
2001-08-29,2016.2860309878733
2001-08-30,2013.846326475003
2001-08-31,2016.28571818126
2001-09-03,1979.213269565642
2001-09-04,2048.3182798871617
2001-09-05,2050.6133735430467
2001-09-06,2035.4718922029635
2001-09-07,1965.8754420054772
2001-09-10,1951.0708404778677
2001-09-11,1937.746538037208
2001-09-12,1761.0890656018482
2001-09-13,1771.1747007088443
2001-09-14,1706.5071952394892
2001-09-17,1606.5784901220377
2001-09-18,1601.988949360293
2001-09-19,1697.9965880374198
2001-09-20,1698.8854127544898
2001-09-21,1704.3610795733837
2001-09-24,1806.7168733479439
2001-09-25,1781.3420274206712
2001-09-26,1769.9184360075574
2001-09-27,1799.228183239548
2001-09-28,1860.6697866893978
2001-10-01,1850.7046495661443
2001-10-02,1849.839330178868
2001-10-03,1865.492274214317
2001-10-04,1949.7139838800645
2001-10-05,1966.8235405048638
2001-10-08,1932.3649827569348
2001-10-09,2021.12751130812
2001-10-10,2049.294540981036
2001-10-11,2084.8467246448154
2001-10-12,1961.9726816965149
2001-10-15,1929.705252294162
2001-10-16,1976.3568120046987
2001-10-17,2022.9890607903317
2001-10-18,1988.8158284172223
2001-10-19,1982.746557499367
2001-10-22,2008.719076374395
2001-10-23,2137.9243609286195
2001-10-24,2130.399632106699
2001-10-25,2116.5467199789323
2001-10-26,2148.2326663681088
2001-10-29,2130.043816040243
2001-10-30,2176.207420337299
2001-10-31,2198.275710387295
2001-11-01,2217.4129840941678
2001-11-02,2218.920112008852
2001-11-05,2287.0172560716437
2001-11-06,2270.378046383912
2001-11-07,2179.573462606953
2001-11-08,2228.492340934746
2001-11-09,2226.842135757849
2001-11-12,2193.3346726505656
2001-11-13,2237.8291319019986
2001-11-14,2290.4046624988937
2001-11-15,2329.4859731613924
2001-11-16,2296.0850180402535
2001-11-19,2330.1352620738776
2001-11-20,2298.706797605168
2001-11-21,2315.000123704663
2001-11-22,2324.913130802857
2001-11-23,2396.051900207069
2001-11-26,2378.9104405203457
2001-11-27,2376.9587271745745
2001-11-28,2316.234953343282
2001-11-29,2303.483170157839
2001-11-30,2306.3333468459496
2001-12-03,2347.2200801322547
2001-12-04,2363.703440733451
2001-12-05,2364.465786035828
2001-12-06,2381.22649378352
2001-12-07,2364.7375024250596
2001-12-10,2379.9876464892222
2001-12-11,2375.9516717844563
2001-12-12,2315.581088513129
2001-12-13,2219.0874824569078
2001-12-14,2218.572475197228
2001-12-17,2205.701242766758
2001-12-18,2205.6249708645278
2001-12-19,2214.750660355947
2001-12-20,2258.623261901421
2001-12-21,2261.6642384952083
2001-12-24,2282.340442123431
2001-12-25,2284.401223678297
2001-12-26,2286.829825747698
2001-12-27,2278.930856909838
2001-12-28,2293.45316388174
2001-12-31,2275.2534037007986
2002-01-01,2275.2534037007986
2002-01-02,2280.87378345934
2002-01-03,2315.6434806996313
2002-01-04,2351.3247637091363
2002-01-07,2415.3566552826805
2002-01-08,2400.065109002712
2002-01-09,2347.417147223608
2002-01-10,2336.9881909117253
2002-01-11,2331.7222505889645
2002-01-14,2292.9798256273266
2002-01-15,2261.650696928791
2002-01-16,2299.004308383818
2002-01-17,2327.995511927567
2002-01-18,2354.677896688818
2002-01-21,2344.6215284096324
2002-01-22,2311.651804324704
2002-01-23,2305.852418900665
2002-01-24,2349.147187921832
2002-01-25,2430.438031261059
2002-01-28,2472.9406782474753
2002-01-29,2485.038833838045
2002-01-30,2466.2015958278166
2002-01-31,2456.294028236214
2002-02-01,2420.197261931819
2002-02-04,2387.1864499984836
2002-02-05,2389.0367252013248
2002-02-06,2390.929102272291
2002-02-07,2372.3661362991757
2002-02-08,2388.712947575076
2002-02-11,2424.8594053536476
2002-02-12,2428.28820253315
2002-02-13,2439.3121177243734
2002-02-14,2445.61923363437
2002-02-15,2477.745247329695
2002-02-18,2568.0227303921733
2002-02-19,2522.956914177993
2002-02-20,2526.9894425335906
2002-02-21,2525.0172101260373
2002-02-22,2495.1364874442907
2002-02-25,2448.5247347708423
2002-02-26,2457.1270636072745
2002-02-27,2515.300728534465
2002-02-28,2493.1098382971386
2002-03-01,2456.356521515281
2002-03-04,2481.796814831325
2002-03-05,2510.6353229511183
2002-03-06,2492.8011230518205
2002-03-07,2507.340968380357
2002-03-08,2520.965718451464
2002-03-11,2558.5782061488158
2002-03-12,2613.423319927483
2002-03-13,2590.9824837253077
2002-03-14,2558.861122806216
2002-03-15,2529.1359446427555
2002-03-18,2529.6127576015274
2002-03-19,2510.2113362183377
2002-03-20,2501.7456665811674
2002-03-21,2475.2658920409617
2002-03-22,2507.6995999521077
2002-03-25,2517.6392844652564
2002-03-26,2489.9585668816485
2002-03-27,2529.8432798259264
2002-03-28,2527.855669171721
2002-03-29,2525.610273346751
2002-04-01,2506.409550735803
2002-04-02,2497.62117810294
2002-04-03,2517.2950300585185
2002-04-04,2541.947319931656
2002-04-05,2551.0818537020646
2002-04-08,2577.357659209706
2002-04-09,2576.1982445531585
2002-04-10,2558.3867399576093
2002-04-11,2526.388230742994
2002-04-12,2549.4771112476337
2002-04-15,2555.62160817699
2002-04-16,2559.2313302523453
2002-04-17,2570.3526601388635
2002-04-18,2560.7872335758548
2002-04-19,2556.1010216109385
2002-04-22,2542.4412302792716
2002-04-23,2558.1124612278313
2002-04-24,2545.796508609333
2002-04-25,2519.2472421476723
2002-04-26,2525.946650314932
2002-04-29,2531.141158412533
2002-04-30,2542.7743894500036
2002-05-01,2528.525848657895
2002-05-02,2578.1498594576187
2002-05-03,2576.9113513184157
2002-05-06,2587.765763617232
2002-05-07,2604.5207082882584
2002-05-08,2604.758218263221
2002-05-09,2601.9089004146726
2002-05-10,2594.457067176679
2002-05-13,2610.1728193536824
2002-05-14,2639.8667463270976
2002-05-15,2645.4834121773315
2002-05-16,2661.5320544467877
2002-05-17,2642.3521496489484
2002-05-20,2640.904306585029
2002-05-21,2651.696644753071
2002-05-22,2620.3424260026436
2002-05-23,2639.792245866063
2002-05-24,2656.4827638356755
2002-05-27,2660.7418428597466
2002-05-28,2635.324119070039
2002-05-29,2592.217189650567
2002-05-30,2562.5988923883538
2002-05-31,2587.9623245797634
2002-06-03,2571.744984260105
2002-06-04,2541.7891532339813
2002-06-05,2586.429875467462
