Date,CHINA A INTERNATIONAL EQUAL WEIGHTED
2012-04-16,1500.3994490891741
2012-04-17,1476.4139368233984
2012-04-18,1512.271426447252
2012-04-19,1506.5443041469418
2012-04-20,1515.89672938847
2012-04-23,1514.8393600214738
2012-04-24,1503.5113623455707
2012-04-25,1520.4558826918028
2012-04-26,1516.0790345358646
2012-04-27,1507.4449937493778
2012-04-30,1510.1784514842568
2012-05-01,1511.3774589504635
2012-05-02,1555.9915437482337
2012-05-03,1560.7366490345607
2012-05-04,1577.8287785744176
2012-05-07,1587.317893857937
2012-05-08,1588.8189288039837
2012-05-09,1564.9638018248013
2012-05-10,1562.089645842207
2012-05-11,1551.9990643287856
2012-05-14,1549.742348712961
2012-05-15,1558.5543440132512
2012-05-16,1537.4705897667536
2012-05-17,1566.0525197168956
2012-05-18,1542.6928878137755
2012-05-21,1544.653511223168
2012-05-22,1569.7762619456475
2012-05-23,1581.73741234205
2012-05-24,1567.2754228529964
2012-05-25,1565.7637192179195
2012-05-28,1589.3844882347491
2012-05-29,1611.0013973170999
2012-05-30,1620.6932029410782
2012-05-31,1615.2980561814206
2012-06-01,1616.3924522112457
2012-06-04,1555.0722065934197
2012-06-05,1558.6983533930886
2012-06-06,1554.345264329545
2012-06-07,1538.5016513423143
2012-06-08,1541.6928852044955
2012-06-11,1560.9565586633385
2012-06-12,1556.6068913431798
2012-06-13,1567.7131878052999
2012-06-14,1551.3305554884207
2012-06-15,1553.6893601614693
2012-06-18,1570.612517007175
2012-06-19,1544.9197599344602
2012-06-20,1535.5580527291327
2012-06-21,1522.1717567864503
2012-06-22,1530.7324930038685
2012-06-25,1504.8906924787057
2012-06-26,1509.9080475945632
2012-06-27,1509.559811533513
2012-06-28,1499.1459893057072
2012-06-29,1489.2184837562097
2012-07-02,1506.5559813553796
2012-07-03,1503.9995427025424
2012-07-04,1514.296778284331
2012-07-05,1504.4269464611891
2012-07-06,1541.8516481857919
2012-07-09,1508.5021620897426
2012-07-10,1511.1603586831995
2012-07-11,1524.6056371970221
2012-07-12,1549.230692396948
2012-07-13,1538.8784352265372
2012-07-16,1507.525109874557
2012-07-17,1521.632187439162
2012-07-18,1520.126669850219
2012-07-19,1527.4143424018253
2012-07-20,1523.8269131843579
2012-07-23,1507.347412555478
2012-07-24,1518.9949756480937
2012-07-25,1501.2276498624394
2012-07-26,1472.1123212662105
2012-07-27,1463.6632240485008
2012-07-30,1471.1508105364549
2012-07-31,1460.6023268035913
2012-08-01,1478.8487002360853
2012-08-02,1480.1735712921873
2012-08-03,1471.0695916078375
2012-08-06,1483.4331861368296
2012-08-07,1485.7960376903695
2012-08-08,1493.307610851012
2012-08-09,1513.2542426637133
2012-08-10,1503.7940900651276
2012-08-13,1471.6859775194634
2012-08-14,1479.197302906954
2012-08-15,1469.7619032415923
2012-08-16,1451.691092126643
2012-08-17,1456.5446404794675
2012-08-20,1444.2304709125654
2012-08-21,1438.1377557418057
2012-08-22,1428.362959548162
2012-08-23,1419.6157269608725
2012-08-24,1407.6550271444107
2012-08-27,1376.5285795169452
2012-08-28,1378.1620161126903
2012-08-29,1366.3867187460808
2012-08-30,1365.1178353919468
2012-08-31,1348.4241109762413
2012-09-03,1367.33671937458
2012-09-04,1351.6791573020412
2012-09-05,1343.8675862729588
2012-09-06,1353.9044242794191
2012-09-07,1399.8636847452192
2012-09-10,1410.5100066772522
2012-09-11,1396.402324047981
2012-09-12,1401.004382309095
2012-09-13,1384.1236762267295
2012-09-14,1371.7888394443235
2012-09-17,1336.3665224126398
2012-09-18,1327.6877161158332
2012-09-19,1340.3299428500127
2012-09-20,1321.8237575832188
2012-09-21,1321.9785921444793
2012-09-24,1338.1889662003264
2012-09-25,1329.2678795373083
2012-09-26,1327.1906017157323
2012-09-27,1365.7321656392971
2012-09-28,1395.4525902164398
2012-10-01,1391.1272819166597
2012-10-02,1387.9008560598754
2012-10-03,1391.5046756682932
2012-10-04,1380.4304170038051
2012-10-05,1374.6169657836508
2012-10-08,1370.6811202040853
2012-10-09,1409.9374858159847
2012-10-10,1413.7495715566613
2012-10-11,1395.3273296609616
2012-10-12,1396.1370048025158
2012-10-15,1391.141520279113
2012-10-16,1384.3920680324716
2012-10-17,1378.0650155802232
2012-10-18,1404.7682706894147
2012-10-19,1406.960920793902
2012-10-22,1407.5324395273387
2012-10-23,1402.5388671500214
2012-10-24,1399.4711905946879
2012-10-25,1392.058516444675
2012-10-26,1365.9738773738127
2012-10-29,1365.616931724908
2012-10-30,1361.7738153980636
2012-10-31,1373.3422883115106
2012-11-01,1400.1934392323108
2012-11-02,1415.3065980308972
2012-11-05,1418.503840014067
2012-11-06,1408.9886132979518
2012-11-07,1411.533231100371
2012-11-08,1385.6166438342364
2012-11-09,1383.6615671937227
2012-11-12,1394.7676360246749
2012-11-13,1370.7125620742522
2012-11-14,1376.0216969164258
2012-11-15,1348.4300351963914
2012-11-16,1347.7518863534312
2012-11-19,1338.260888270625
2012-11-20,1334.7174017871623
2012-11-21,1353.000299863295
2012-11-22,1334.0815701173526
2012-11-23,1335.296755611226
2012-11-26,1325.0644646016062
2012-11-27,1311.226043339879
2012-11-28,1298.4778172299234
2012-11-29,1282.2412528501827
2012-11-30,1294.866222247108
2012-12-03,1270.6228208490338
2012-12-04,1283.4414531464129
2012-12-05,1330.92967452253
2012-12-06,1334.7426680276224
2012-12-07,1364.5141335959595
2012-12-10,1374.8454143142703
2012-12-11,1360.399737181989
2012-12-12,1356.02443399083
2012-12-13,1342.3538072675374
2012-12-14,1399.9613313211403
2012-12-17,1400.5076232749868
2012-12-18,1393.530259822794
2012-12-19,1392.5583083566762
2012-12-20,1405.7307513992494
2012-12-21,1408.2681558009465
2012-12-24,1411.7620879571516
2012-12-25,1448.0271561337279
2012-12-26,1453.4147485085027
2012-12-27,1447.9190314737302
2012-12-28,1468.1667830162876
2012-12-31,1494.7405930234445
2013-01-01,1494.7405930234445
2013-01-02,1488.4746386510892
2013-01-03,1504.8421196915808
2013-01-04,1503.872710508056
2013-01-07,1500.8156895349216
2013-01-08,1505.1418729108548
2013-01-09,1510.4510136419199
2013-01-10,1496.1016958139196
2013-01-11,1453.9332527453685
2013-01-14,1503.866448942268
2013-01-15,1522.7328257383708
2013-01-16,1523.3539104167867
2013-01-17,1502.543335550579
2013-01-18,1537.4454446546627
2013-01-21,1539.6778412072163
2013-01-22,1526.8685573413816
2013-01-23,1533.7950947365732
2013-01-24,1502.7050918307687
2013-01-25,1490.0682005661743
2013-01-28,1531.5749119805319
2013-01-29,1539.050865640157
2013-01-30,1534.0293348176067
2013-01-31,1533.3018175565273
2013-02-01,1537.2475533039935
2013-02-04,1555.0896691670735
2013-02-05,1577.8927204278884
2013-02-06,1575.1992160014481
2013-02-07,1594.5713487221965
2013-02-08,1609.765022419326
2013-02-11,1609.9455028389111
2013-02-12,1599.7222980787842
2013-02-13,1603.0559209974167
2013-02-14,1614.4707028806197
2013-02-15,1613.3823364279833
2013-02-18,1594.9715710998007
2013-02-19,1560.0265041380355
2013-02-20,1577.5655401257698
2013-02-21,1543.5709061205205
2013-02-22,1547.4856104711168
2013-02-25,1547.333416330041
2013-02-26,1541.0973862975686
2013-02-27,1549.686426755569
2013-02-28,1594.9126886641377
2013-03-01,1604.7353602949454
2013-03-04,1537.6877157512793
2013-03-05,1569.5638935903823
2013-03-06,1589.5405186997305
2013-03-07,1566.92065298914
2013-03-08,1570.4246264297715
2013-03-11,1563.155992536226
2013-03-12,1541.1511152078124
2013-03-13,1533.904846667688
2013-03-14,1536.624319398101
2013-03-15,1531.3927604719254
2013-03-18,1520.328552410488
2013-03-19,1537.8625704630722
2013-03-20,1573.032545745136
2013-03-21,1581.7506149720366
2013-03-22,1575.8094506194216
2013-03-25,1588.8749557865797
2013-03-26,1573.8595939906693
2013-03-27,1587.4098655916944
2013-03-28,1541.6331001901503
2013-03-29,1536.943319254388
2013-04-01,1537.630181211505
2013-04-02,1533.2782200600686
2013-04-03,1524.7851230967437
2013-04-04,1524.073382724985
2013-04-05,1504.4109400665761
2013-04-08,1502.0593057457954
2013-04-09,1507.2546478968447
2013-04-10,1505.5503366262167
2013-04-11,1494.4355116397262
2013-04-12,1488.5275178998406
2013-04-15,1470.36414535336
2013-04-16,1479.7960625531289
2013-04-17,1497.287211245411
2013-04-18,1492.939361476994
2013-04-19,1529.8231620849813
2013-04-22,1536.6133289519012
2013-04-23,1493.5135753516186
2013-04-24,1524.8728766597665
2013-04-25,1507.5783629476189
2013-04-26,1491.5511762656593
2013-04-29,1483.2394788712018
2013-04-30,1473.7892273371315
2013-05-01,1472.7838378846923
2013-05-02,1487.558012533158
2013-05-03,1506.8660155463265
2013-05-06,1533.1928689174872
2013-05-07,1536.1927787132468
2013-05-08,1537.1218550878552
2013-05-09,1539.7488774121043
2013-05-10,1558.0559173144327
2013-05-13,1550.5488534436458
2013-05-14,1530.2642968004507
2013-05-15,1554.0285403210582
2013-05-16,1572.4226493915899
2013-05-17,1614.5823658523436
2013-05-20,1621.462075332835
2013-05-21,1628.449692082094
2013-05-22,1628.5140824111852
2013-05-23,1608.1294138427593
2013-05-24,1616.8982899663881
2013-05-27,1620.0298759970644
2013-05-28,1652.0272281599246
2013-05-29,1639.5751332740822
2013-05-30,1620.660684175623
2013-05-31,1613.6775957051714
2013-06-03,1604.0638873297353
2013-06-04,1573.3716239260618
2013-06-05,1572.539705517459
2013-06-06,1539.9454178147093
2013-06-07,1509.3275281013348
2013-06-10,1512.3016851918371
2013-06-11,1503.1876594420655
2013-06-12,1496.1994965143551
2013-06-13,1450.2037583361457
2013-06-14,1461.9431581407787
2013-06-17,1458.8647107043926
2013-06-18,1459.9493788882778
2013-06-19,1452.8376312492412
2013-06-20,1431.7135409393502
2013-06-21,1431.5611830171786
2013-06-24,1347.0533795586844
2013-06-25,1343.5796285809647
2013-06-26,1360.9350943590382
2013-06-27,1352.2484351049068
2013-06-28,1371.134154068121
2013-07-01,1383.8573027252696
2013-07-02,1396.6330070482995
2013-07-03,1396.7706185059465
2013-07-04,1416.1623693206107
2013-07-05,1421.801028763594
2013-07-08,1372.6484129566397
2013-07-09,1382.816770110841
2013-07-10,1414.7850523739737
2013-07-11,1449.9936614453893
2013-07-12,1423.826984495086
2013-07-15,1448.2902603010818
2013-07-16,1446.8068360331981
2013-07-17,1430.915508667368
2013-07-18,1411.2645860652412
2013-07-19,1373.6437630998573
2013-07-22,1380.9677451411808
2013-07-23,1418.696979565759
2013-07-24,1415.2564525491591
2013-07-25,1404.976640393326
2013-07-26,1392.4123811067514
2013-07-29,1364.3670145789401
2013-07-30,1370.400899412271
2013-07-31,1372.0882085759301
2013-08-01,1411.0115798119984
2013-08-02,1408.9403335538007
2013-08-05,1435.3185649223508
2013-08-06,1442.0658105500056
2013-08-07,1431.4758064264493
2013-08-08,1422.7324005131375
2013-08-09,1433.1725979648927
2013-08-12,1475.2996656381185
2013-08-13,1481.8657772599545
2013-08-14,1472.839181718449
2013-08-15,1458.2319025773384
2013-08-16,1432.1048826789654
2013-08-19,1444.5622735715356
2013-08-20,1423.3453349101064
2013-08-21,1429.1295836955787
2013-08-22,1429.7129765657726
2013-08-23,1418.0927287399595
2013-08-26,1452.4719465601015
2013-08-27,1457.485604855146
2013-08-28,1462.7342113745785
2013-08-29,1468.0762791883767
2013-08-30,1469.3087241212318
2013-09-02,1475.023102489167
2013-09-03,1496.4763880493
2013-09-04,1492.7113572585358
2013-09-05,1493.8492948044789
2013-09-06,1500.702182340417
2013-09-09,1526.1539295087248
2013-09-10,1548.8443025603888
2013-09-11,1553.9674038229127
2013-09-12,1560.0478754638307
2013-09-13,1557.996661005608
2013-09-16,1540.0128750994688
2013-09-17,1507.5247936257058
2013-09-18,1513.7937082288795
2013-09-19,1492.0523106840749
2013-09-20,1495.696984895006
2013-09-23,1526.2845971642212
2013-09-24,1519.9539729499243
2013-09-25,1510.372770163896
2013-09-26,1483.629479562293
2013-09-27,1483.1827699565154
2013-09-30,1493.3007677434366
2013-10-01,1494.515237333853
2013-10-02,1487.3673406099138
2013-10-03,1483.7645129782381
2013-10-04,1486.820333386711
2013-10-07,1489.4496439272764
2013-10-08,1509.8639995577303
2013-10-09,1528.4150619150269
2013-10-10,1517.972032509984
2013-10-11,1536.5709342771877
2013-10-14,1549.1060438974025
2013-10-15,1556.8856469256282
2013-10-16,1526.1885327688924
2013-10-17,1504.8039907430332
2013-10-18,1506.7063371510949
2013-10-21,1540.2852139407369
2013-10-22,1515.9122951113152
2013-10-23,1492.034396592407
2013-10-24,1479.0853100610454
2013-10-25,1450.6418655926707
2013-10-28,1448.5611310411696
2013-10-29,1438.4459702504564
2013-10-30,1461.05605617541
2013-10-31,1460.8499892698558
2013-11-01,1476.160199640927
2013-11-04,1475.4206452710125
2013-11-05,1485.9349452530187
2013-11-06,1465.1616368150203
2013-11-07,1468.9272810487191
2013-11-08,1449.7926787737194
2013-11-11,1445.2115687540195
2013-11-12,1455.1785376927578
2013-11-13,1430.0196782196904
2013-11-14,1439.1933242132873
2013-11-15,1466.5633986792977
2013-11-18,1501.7347528396451
2013-11-19,1496.070813743112
2013-11-20,1512.7124898681723
2013-11-21,1507.8371277789017
2013-11-22,1492.2175142838355
2013-11-25,1490.6723032069526
2013-11-26,1485.2963960756997
2013-11-27,1502.6648188705817
2013-11-28,1516.6572305721418
2013-11-29,1516.9853611315268
2013-12-02,1492.8594000745543
2013-12-03,1512.4795008854821
2013-12-04,1539.740347005445
2013-12-05,1523.5632562312855
2013-12-06,1515.6415982583826
2013-12-09,1516.9347574295434
2013-12-10,1511.015331704434
2013-12-11,1487.258428721154
2013-12-12,1493.9387492783467
2013-12-13,1495.1659402948253
2013-12-16,1466.6598397229775
2013-12-17,1461.8325874365519
2013-12-18,1456.738260690774
2013-12-19,1453.156854860559
2013-12-20,1424.0220388123014
2013-12-23,1424.9167384249458
2013-12-24,1433.0588184150304
2013-12-25,1447.4924931819808
2013-12-26,1417.7553937438659
2013-12-27,1434.2897964186848
2013-12-30,1431.913407140908
2013-12-31,1452.902127151864
2014-01-01,1452.902127151864
2014-01-02,1467.6881618203804
2014-01-03,1456.837009773518
2014-01-06,1413.8390406125968
2014-01-07,1420.45577243914
2014-01-08,1425.3877758694657
2014-01-09,1411.6249601065554
2014-01-10,1387.8414427232954
2014-01-13,1384.5248931254182
2014-01-14,1396.5956557480047
2014-01-15,1406.9652968341343
2014-01-16,1404.2780414719623
2014-01-17,1386.64932231867
2014-01-20,1376.349923548648
2014-01-21,1394.442876511225
2014-01-22,1428.8599064974335
2014-01-23,1415.8231591138367
2014-01-24,1428.1562594342076
2014-01-27,1410.7018889691892
2014-01-28,1409.206648840573
2014-01-29,1416.595757402707
2014-01-30,1408.3662481500116
2014-01-31,1416.5122247438123
2014-02-03,1413.054377836497
2014-02-04,1413.891092615572
2014-02-05,1411.5925074289808
2014-02-06,1404.638082781182
2014-02-07,1412.4260854700653
2014-02-10,1448.5390234256315
2014-02-11,1451.3107228316358
2014-02-12,1464.7356209223406
2014-02-13,1441.5061402494412
2014-02-14,1455.3295748401863
2014-02-17,1469.2142068184498
2014-02-18,1449.3322457887218
2014-02-19,1456.426165114652
2014-02-20,1445.5972347836407
2014-02-21,1424.8947485150798
2014-02-24,1399.3585899914272
2014-02-25,1352.189093095458
2014-02-26,1362.0341385607287
2014-02-27,1347.5375616395645
2014-02-28,1347.480015680777
2014-03-03,1366.5082404165921
2014-03-04,1363.6040479165345
2014-03-05,1357.3686335053333
2014-03-06,1352.3095204743026
2014-03-07,1344.646849405425
2014-03-10,1296.482223248672
2014-03-11,1303.5438250005488
2014-03-12,1301.9967573392867
2014-03-13,1318.2056413407613
2014-03-14,1305.9575366960698
2014-03-17,1315.1201995990452
2014-03-18,1312.8379462077237
2014-03-19,1301.4331135541413
2014-03-20,1282.6595521860959
2014-03-21,1320.8383529322873
2014-03-24,1339.6101504344522
2014-03-25,1339.0226786133242
2014-03-26,1334.8140122047273
2014-03-27,1324.2758067767895
2014-03-28,1313.6456388301976
2014-03-31,1307.4242766266555
2014-04-01,1321.4288928781496
2014-04-02,1333.0725631478476
2014-04-03,1328.186702317644
2014-04-04,1342.9413328315152
2014-04-07,1338.2016548630727
2014-04-08,1362.3406713860218
2014-04-09,1362.5030351738717
2014-04-10,1368.5608899503254
2014-04-11,1364.957805283648
2014-04-14,1372.7446049243738
2014-04-15,1351.656803434493
2014-04-16,1354.9887894764913
2014-04-17,1349.627504257877
2014-04-18,1349.3670427161803
2014-04-21,1327.134969395711
2014-04-22,1325.931092516792
2014-04-23,1320.8634140447978
2014-04-24,1314.298181326892
2014-04-25,1295.0370714274734
2014-04-28,1268.875269677663
2014-04-29,1284.4806253967902
2014-04-30,1282.8116858626954
2014-05-01,1282.8116858626954
2014-05-02,1282.8116858626954
2014-05-05,1286.9378292214685
2014-05-06,1287.7058726175878
2014-05-07,1272.1054005293465
2014-05-08,1278.2519771135176
2014-05-09,1286.155643284382
2014-05-12,1316.4088068579154
2014-05-13,1319.507971719821
2014-05-14,1318.958141134316
2014-05-15,1296.3168926742107
2014-05-16,1298.3931258108005
2014-05-19,1281.662878977152
2014-05-20,1283.025658659544
2014-05-21,1299.7800120274596
2014-05-22,1295.7665241482423
2014-05-23,1308.586621769465
2014-05-26,1313.862680127871
2014-05-27,1308.7820323630374
2014-05-28,1322.2746280728688
2014-05-29,1313.5876378317173
2014-05-30,1306.3718194982332
2014-06-02,1310.0199642082043
2014-06-03,1303.2937006775799
2014-06-04,1289.818225733523
2014-06-05,1302.657889217667
2014-06-06,1294.008628259604
2014-06-09,1297.3489307376522
2014-06-10,1320.5256782247375
2014-06-11,1323.73380282625
2014-06-12,1319.548220143864
2014-06-13,1335.4798807400518
2014-06-16,1337.1314379048208
2014-06-17,1327.8477509592062
2014-06-18,1317.957545104577
2014-06-19,1289.6020451632182
2014-06-20,1303.469664612582
2014-06-23,1304.5623842281693
2014-06-24,1312.0702076914847
2014-06-25,1302.1001100021201
2014-06-26,1318.8994394283554
2014-06-27,1320.343438720632
2014-06-30,1328.4295090639916
2014-07-01,1332.7115867295927
2014-07-02,1339.472835642509
2014-07-03,1351.3005241510862
2014-07-04,1352.70836286029
2014-07-07,1348.874053559079
2014-07-08,1350.6407879203327
2014-07-09,1329.6943035533432
2014-07-10,1330.703827061104
2014-07-11,1339.6302878776214
2014-07-14,1352.0554659975937
2014-07-15,1358.8344247980763
2014-07-16,1359.641655854213
2014-07-17,1354.170278545389
2014-07-18,1358.259322101421
2014-07-21,1358.5980475497665
2014-07-22,1382.232549951547
2014-07-23,1382.001780729383
2014-07-24,1400.5792166762992
2014-07-25,1423.1253447469055
2014-07-28,1458.2496838717534
2014-07-29,1467.3907583889427
2014-07-30,1470.699647716955
2014-07-31,1486.5452294416086
2014-08-01,1468.8339491317777
2014-08-04,1497.9503783238474
2014-08-05,1505.1032159605356
2014-08-06,1511.1829197503093
2014-08-07,1489.1088144059643
2014-08-08,1485.163994790031
2014-08-11,1511.4997389178634
2014-08-12,1510.2135078246413
2014-08-13,1508.4825800079989
2014-08-14,1492.5499769056978
2014-08-15,1511.5905852957883
2014-08-18,1527.5020129611016
2014-08-19,1536.0844953616302
2014-08-20,1535.3423803570718
2014-08-21,1527.4001964968625
2014-08-22,1540.7460859917805
2014-08-25,1531.7437276558835
2014-08-26,1512.390414652601
2014-08-27,1518.846883438808
2014-08-28,1513.0886253614008
2014-08-29,1531.3987996413225
2014-09-01,1549.7409172253672
2014-09-02,1569.9460385343968
2014-09-03,1583.5822588359404
2014-09-04,1616.9773112237383
2014-09-05,1633.5420209694691
2014-09-08,1634.8035895071146
2014-09-09,1641.449706501087
2014-09-10,1641.1206553327613
2014-09-11,1633.211749465051
2014-09-12,1644.1041384088846
2014-09-15,1645.9188945923504
2014-09-16,1606.8581923405409
2014-09-17,1616.727299475379
2014-09-18,1626.7889011875345
2014-09-19,1648.8024693304396
2014-09-22,1623.1245394747127
2014-09-23,1634.2531507818449
2014-09-24,1670.1568971738793
2014-09-25,1673.61936552734
2014-09-26,1686.3246902518727
2014-09-29,1690.6317248393932
2014-09-30,1705.007742051698
2014-10-01,1710.0162995885892
2014-10-02,1702.1780773278595
2014-10-03,1721.4970468343583
2014-10-06,1713.6216327049149
2014-10-07,1705.4802677542223
2014-10-08,1720.1972355346898
2014-10-09,1722.3537676011554
2014-10-10,1725.1989395332855
2014-10-13,1716.8125021804674
2014-10-14,1714.0536679852466
2014-10-15,1713.4377792863938
2014-10-16,1695.058697611034
2014-10-17,1692.8493217340088
2014-10-20,1703.5171681912848
2014-10-21,1693.358102077953
2014-10-22,1687.8162670239626
2014-10-23,1670.5175261451197
2014-10-24,1665.8098438436057
2014-10-27,1652.9270623036118
2014-10-28,1686.3584033898605
2014-10-29,1708.5875142351308
2014-10-30,1739.8051994907426
2014-10-31,1770.9194288659844
2014-11-03,1785.2674235341822
2014-11-04,1775.8611389990735
2014-11-05,1781.4919779328209
2014-11-06,1791.8413708650655
2014-11-07,1783.7871598820898
2014-11-10,1821.8456366934552
2014-11-11,1803.9518759469092
2014-11-12,1824.6905150110786
2014-11-13,1816.0991063135189
2014-11-14,1812.333985909398
2014-11-17,1815.8093764628277
2014-11-18,1796.0540649028533
2014-11-19,1796.4047580954093
2014-11-20,1790.9728776123418
2014-11-21,1838.0737698133444
2014-11-24,1877.1670011247552
2014-11-25,1902.3876988675158
2014-11-26,1909.7237005511085
2014-11-27,1933.6499313387444
2014-11-28,1951.116010149541
2014-12-01,1951.6000799780447
2014-12-02,2010.5677230764043
2014-12-03,2059.6784277348625
2014-12-04,2109.1479262323514
2014-12-05,2127.7230438066445
2014-12-08,2192.6385186724856
2014-12-09,2078.9564741236845
2014-12-10,2163.3252969139867
2014-12-11,2167.945496435371
2014-12-12,2168.821225043272
2014-12-15,2195.654527590001
2014-12-16,2211.6284017144008
2014-12-17,2228.940163830943
2014-12-18,2240.2674995825796
2014-12-19,2264.5471085367094
2014-12-22,2237.811459649315
2014-12-23,2193.0123321684277
2014-12-24,2169.5275394542314
2014-12-25,2229.633236622304
2014-12-26,2287.125894471341
2014-12-29,2277.4565921283047
2014-12-30,2260.6653220493336
2014-12-31,2312.748606000612
2015-01-01,2312.7486060006117
2015-01-02,2326.205436757441
2015-01-05,2411.1648936623064
2015-01-06,2433.151192693205
2015-01-07,2461.2143777795845
2015-01-08,2419.436964613465
2015-01-09,2392.2060721016433
2015-01-12,2371.581011420213
2015-01-13,2394.3526638298536
2015-01-14,2376.8928097372414
2015-01-15,2472.793570637143
2015-01-16,2513.0055557734245
2015-01-19,2322.93003809831
2015-01-20,2392.2957088778708
2015-01-21,2478.1275863930864
2015-01-22,2543.148210414764
2015-01-23,2560.7376139197354
2015-01-26,2593.6667368675944
2015-01-27,2554.4799358645087
2015-01-28,2534.590381077276
2015-01-29,2511.487415390885
2015-01-30,2489.229304358843
2015-02-02,2432.3824383163733
2015-02-03,2458.5769637195804
2015-02-04,2450.681618307159
2015-02-05,2419.5362421602345
2015-02-06,2390.7720966433853
2015-02-09,2398.9129375925827
2015-02-10,2449.3962709230177
2015-02-11,2479.5983125309563
2015-02-12,2475.353679003829
2015-02-13,2500.119471045442
2015-02-16,2533.5209136664566
2015-02-17,2551.5681557253956
2015-02-18,2559.989913929832
2015-02-19,2553.4722274802493
2015-02-20,2558.413634790323
2015-02-23,2561.5681366078456
2015-02-24,2565.5222199094815
2015-02-25,2537.286537281709
2015-02-26,2622.579910521118
2015-02-27,2631.170279599992
2015-03-02,2670.4661393057468
2015-03-03,2628.4897268244913
2015-03-04,2690.09315000179
2015-03-05,2689.0108112096086
2015-03-06,2707.0507438690224
2015-03-09,2743.294298652193
2015-03-10,2792.376135749003
2015-03-11,2821.822096266107
2015-03-12,2837.05411405381
2015-03-13,2891.522507944642
2015-03-16,2951.5528701450994
2015-03-17,2993.728800836696
2015-03-18,3056.119997591698
2015-03-19,3084.2460240625633
2015-03-20,3057.7932631432177
2015-03-23,3086.493693908328
2015-03-24,3123.3795643693793
2015-03-25,3088.954361834594
2015-03-26,3096.390763697926
2015-03-27,3126.288845583651
2015-03-30,3216.6361403507494
2015-03-31,3225.7842403884083
2015-04-01,3283.805611719807
2015-04-02,3266.7726046065386
2015-04-03,3304.3222952666024
2015-04-06,3259.10068230741
2015-04-07,3377.6640886996306
2015-04-08,3388.5282366295396
2015-04-09,3389.282150642736
2015-04-10,3483.347685917887
2015-04-13,3561.5900433198726
2015-04-14,3537.169349721278
2015-04-15,3477.2439218068794
2015-04-16,3528.7223217458863
2015-04-17,3577.1489696270514
2015-04-20,3550.0398791740104
2015-04-21,3649.5988937870825
2015-04-22,3754.6539439166377
2015-04-23,3759.165248248347
2015-04-24,3742.5036767507563
2015-04-27,3791.4635132979524
2015-04-28,3674.4873061681806
2015-04-29,3664.7657335440367
2015-04-30,3630.0484078221452
2015-05-01,3624.549559710497
2015-05-04,3677.010788913312
2015-05-05,3521.75956305746
2015-05-06,3416.316498617507
2015-05-07,3364.564501578255
2015-05-08,3471.6104914277785
2015-05-11,3619.355845017132
2015-05-12,3656.042685971762
2015-05-13,3627.6575016525376
2015-05-14,3613.2689752410056
2015-05-15,3537.323892074219
2015-05-18,3568.044948700712
2015-05-19,3752.0974371800635
2015-05-20,3800.021811850191
2015-05-21,3900.306097959871
2015-05-22,4007.1317625461766
2015-05-25,4131.798688171281
2015-05-26,4284.043556570779
2015-05-27,4321.281659742043
2015-05-28,4011.2356956369526
2015-05-29,4014.4252369884503
2015-06-01,4250.154273462443
2015-06-02,4272.1204588960945
2015-06-03,4212.192166104195
2015-06-04,4215.524947489949
2015-06-05,4357.957622516703
2015-06-08,4357.018875491977
2015-06-09,4331.102406774624
2015-06-10,4336.4274007323465
2015-06-11,4392.085091615602
2015-06-12,4422.0485198528495
2015-06-15,4357.033229644074
2015-06-16,4199.147927783117
2015-06-17,4271.292689051379
2015-06-18,4063.6286241596595
2015-06-19,3815.2270965149805
2015-06-22,3792.629998369518
2015-06-23,3961.9145880186575
2015-06-24,4068.0606754208384
2015-06-25,3913.6784597834053
2015-06-26,3603.896406916713
2015-06-29,3439.6787506814876
2015-06-30,3647.187615660855
2015-07-01,3462.7281577903323
2015-07-02,3256.4839085510125
2015-07-03,3055.771507849849
2015-07-06,3064.285633066737
2015-07-07,2955.898724234379
2015-07-08,2761.9282581618113
2015-07-09,2927.9883028860118
2015-07-10,3063.7377303538915
2015-07-13,3266.4866886414625
2015-07-14,3259.324841624284
2015-07-15,3098.210181385052
2015-07-16,3169.9813782795536
2015-07-17,3343.1817724847574
2015-07-20,3374.078468160916
2015-07-21,3384.4337390651563
2015-07-22,3422.244938048946
2015-07-23,3488.313569816346
2015-07-24,3442.2531587397725
2015-07-27,3120.1415742180843
2015-07-28,3106.9431114792815
2015-07-29,3244.6994055734167
2015-07-30,3177.199063331846
2015-07-31,3130.190749777293
2015-08-03,3134.4300133929664
2015-08-04,3273.2567531952564
2015-08-05,3241.389082665885
2015-08-06,3194.874261948338
2015-08-07,3269.279663944004
2015-08-10,3420.4244766955917
2015-08-11,3339.0859684044826
2015-08-12,3227.3227661438436
2015-08-13,3306.6424211354283
2015-08-14,3327.3852961874577
2015-08-17,3380.8490231077
2015-08-18,3150.572193293538
2015-08-19,3207.7850587995067
2015-08-20,3062.8737285665884
2015-08-21,2882.076848768092
2015-08-24,2573.0173912525415
2015-08-25,2408.6762574782015
2015-08-26,2350.470185488427
2015-08-27,2508.1348074108178
2015-08-28,2649.423259453128
2015-08-31,2635.4385837318023
2015-09-01,2568.3907281201473
2015-09-02,2562.3510822488906
2015-09-03,2593.2937258771835
2015-09-04,2588.8609445545553
2015-09-07,2528.498234670789
2015-09-08,2602.6867290396262
2015-09-09,2671.862643908164
