Date,ACWI ex GREECE IMI
2017-11-27,2860.564579836145
2017-11-28,2886.83904232126
2017-11-29,2890.1680149726653
2017-11-30,2880.7700465459343
2017-12-01,2883.085983196312
2017-12-04,2889.1020338230073
2017-12-05,2883.6499274967277
2017-12-06,2881.091979495468
2017-12-07,2888.3731909390585
2017-12-08,2912.4776244452128
2017-12-11,2913.0941218448093
2017-12-12,2928.9044073496107
2017-12-13,2925.889921909943
2017-12-14,2913.5836523516596
2017-12-15,2926.1347208791035
2017-12-18,2942.0429831882434
2017-12-19,2933.4215234190833
2017-12-20,2916.04068089233
2017-12-21,2928.885366175696
2017-12-22,2936.2153681598265
2017-12-25,2936.6329071032737
2017-12-26,2928.14605163179
2017-12-27,2929.159578860065
2017-12-28,2926.5753514094836
2017-12-29,2907.019395828363
2018-01-01,2906.8354802854874
2018-01-02,2919.306105436742
2018-01-03,2937.2645076990284
2018-01-04,2946.90582862446
2018-01-05,2974.8612322556205
2018-01-08,2993.3597529086624
2018-01-09,3008.976931509374
2018-01-10,2994.2926831251084
2018-01-11,2991.2108647267783
2018-01-12,2985.1877635514306
2018-01-15,2965.6530805434013
2018-01-16,2969.904056955977
2018-01-17,2981.517040346239
2018-01-18,2978.7762694439048
2018-01-19,2998.0396145453924
2018-01-22,3009.1232268661843
2018-01-23,3013.937349088846
2018-01-24,2996.803840909761
2018-01-25,2971.6860896970056
2018-01-26,3006.4351218824613
2018-01-29,3006.3454220207454
2018-01-30,2963.6667467423295
2018-01-31,2953.129370960403
2018-02-01,2949.0657804299817
2018-02-02,2903.998105972463
2018-02-05,2822.7212602941217
2018-02-06,2822.6849218938046
2018-02-07,2837.4387934962606
2018-02-08,2778.3785736165146
2018-02-09,2780.6993379466667
2018-02-12,2806.5263894409068
2018-02-13,2797.1389031686695
2018-02-14,2822.2357679904003
2018-02-15,2840.032595051514
2018-02-16,2855.538616142606
2018-02-19,2866.3549434144174
2018-02-20,2865.9277583198373
2018-02-21,2866.8781079611376
2018-02-22,2863.064967809473
2018-02-23,2900.4466850038602
2018-02-26,2925.3135377111394
2018-02-27,2911.572873747327
2018-02-28,2890.4507128296364
2018-03-01,2862.2936850171054
2018-03-02,2830.6281519535137
2018-03-05,2844.0867401145306
2018-03-06,2847.7950562082838
2018-03-07,2844.9051800428274
2018-03-08,2874.385758349014
2018-03-09,2907.9014660786906
2018-03-12,2919.0206597274596
2018-03-13,2890.3247026055633
2018-03-14,2886.3759177876777
2018-03-15,2893.3574736039564
2018-03-16,2903.040217440166
2018-03-19,2861.8149392839364
2018-03-20,2877.484992451093
2018-03-21,2877.816769549031
2018-03-22,2822.806193169674
2018-03-23,2761.4387455072465
2018-03-26,2783.3211191271184
2018-03-27,2779.4784386064125
2018-03-28,2775.7704765586727
2018-03-29,2810.76672415866
2018-03-30,2812.9998645218743
2018-04-02,2776.6419254822704
2018-04-03,2797.214999577001
2018-04-04,2802.144217182086
2018-04-05,2844.4103030932984
2018-04-06,2803.9181548604424
2018-04-09,2802.6338832553597
2018-04-10,2831.5038201003367
2018-04-11,2816.3814414340327
2018-04-12,2841.7917821569376
2018-04-13,2835.9482851902176
2018-04-16,2838.6621934448776
2018-04-17,2863.2829799932
2018-04-18,2868.258127800079
2018-04-19,2864.651094720338
2018-04-20,2861.1965112312073
2018-04-23,2868.5186408466084
2018-04-24,2850.893334978203
2018-04-25,2850.670769659409
2018-04-26,2884.076031650372
2018-04-27,2894.4323618943617
2018-04-30,2889.995247380797
2018-05-01,2908.627315660457
2018-05-02,2907.0630521801068
2018-05-03,2898.4745144025683
2018-05-04,2925.5655016389346
2018-05-07,2940.9994337088074
2018-05-08,2955.1346662469837
2018-05-09,2973.2265249893276
2018-05-10,2987.8160061075887
2018-05-11,2985.3375837208337
2018-05-14,2985.0207933003653
2018-05-15,2987.5631473319877
2018-05-16,3012.8736924493046
2018-05-17,3013.382334002904
2018-05-18,3012.483422731562
2018-05-21,3029.6916198924737
2018-05-22,3022.7025050776583
2018-05-23,3030.774650936731
2018-05-24,3020.9678424376048
2018-05-25,3031.339747750483
2018-05-28,3035.96574084768
2018-05-29,3018.9797421161275
2018-05-30,3025.136103946105
2018-05-31,3003.307736008856
2018-06-01,3028.1689395932995
2018-06-04,3040.811539525969
2018-06-05,3045.2830964059863
2018-06-06,3039.5390960157306
2018-06-07,3029.3875088314267
2018-06-08,3040.9112057870148
2018-06-11,3039.8193983814435
2018-06-12,3047.751015768101
2018-06-13,3043.0550643800475
2018-06-14,3075.000021629487
2018-06-15,3069.140717317897
2018-06-18,3058.549038169006
2018-06-19,3047.089704740643
2018-06-20,3055.07671258694
2018-06-21,3028.024939687446
2018-06-22,3033.131475798127
2018-06-25,2978.93425093556
2018-06-26,2987.2069191487462
2018-06-27,2983.7190204782437
2018-06-28,2990.2421300212927
2018-06-29,2984.596278296178
2018-07-02,2989.588700547908
2018-07-03,2979.2655249882355
2018-07-04,2980.2112357973488
2018-07-05,2982.357469105573
2018-07-06,2992.725698768937
2018-07-09,3019.3297906046596
2018-07-10,3034.448955270658
2018-07-11,3007.4728335721543
2018-07-12,3034.624530744176
2018-07-13,3044.9975484726738
2018-07-16,3030.1450330602283
2018-07-17,3043.9638683254984
2018-07-18,3059.043747904447
2018-07-19,3056.449080672508
2018-07-20,3039.24752301956
2018-07-23,3039.6710889290684
2018-07-24,3054.6750809196137
2018-07-25,3078.3756655788666
2018-07-26,3084.671448087478
2018-07-27,3078.507388404804
2018-07-30,3052.1388207222058
2018-07-31,3060.760152956432
2018-08-01,3064.0862611121797
2018-08-02,3072.822355154698
2018-08-03,3089.066997261236
2018-08-06,3099.713788565768
2018-08-07,3104.9385709429225
2018-08-08,3100.749113971493
2018-08-09,3107.725553994921
2018-08-10,3111.4102330967658
2018-08-13,3092.502579126659
2018-08-14,3118.1638469377017
2018-08-15,3100.3198071950437
2018-08-16,3098.16650756931
2018-08-17,3103.569558771347
2018-08-20,3109.738704649819
2018-08-21,3100.5435274344904
2018-08-22,3087.3423180229647
2018-08-23,3084.633906177843
2018-08-24,3086.8687381845402
2018-08-27,3103.80663415936
2018-08-28,3096.2192549257256
2018-08-29,3111.5866853392986
2018-08-30,3106.7727928181316
2018-08-31,3106.3692091422536
2018-09-03,3102.690899188146
2018-09-04,3106.0314568229082
2018-09-05,3069.4327084927722
2018-09-06,3055.8328367555973
2018-09-07,3061.626117369906
2018-09-10,3058.8910033494585
2018-09-11,3067.4114471639723
2018-09-12,3063.617091499516
2018-09-13,3066.25157612322
2018-09-14,3077.8672826061456
2018-09-17,3059.7666995790732
2018-09-18,3072.807219640532
2018-09-19,3089.626973698768
2018-09-20,3091.9835951892846
2018-09-21,3098.2982698375613
2018-09-24,3079.171819048701
2018-09-25,3082.313601558221
2018-09-26,3087.4634048948005
2018-09-27,3105.9874294921797
2018-09-28,3116.7505944043846
2018-10-01,3126.9391077427344
2018-10-02,3123.196848223224
2018-10-03,3129.4682843757946
2018-10-04,3102.2154605243218
2018-10-05,3082.94689735826
2018-10-08,3080.6368231429783
2018-10-09,3073.226822542442
2018-10-10,2992.1099655620555
2018-10-11,2919.5314994810865
2018-10-12,2949.078804573759
2018-10-15,2930.945180947876
2018-10-16,2983.5515729496456
2018-10-17,2994.229729171327
2018-10-18,2968.2780651033927
2018-10-19,2961.2892509218987
2018-10-22,2960.186390607328
2018-10-23,2929.1576651432547
2018-10-24,2884.352495514141
2018-10-25,2908.6080171663434
2018-10-26,2877.3758107947024
2018-10-29,2862.989908055818
2018-10-30,2898.691244843251
2018-10-31,2945.082764533174
2018-11-01,2960.2266473199015
2018-11-02,2969.8810436845115
2018-11-05,2966.529884678935
2018-11-06,2974.830225284666
2018-11-07,3005.354709175637
2018-11-08,3014.0106132999313
2018-11-09,3001.9411524523443
2018-11-12,2980.420036280348
2018-11-13,2969.239522145023
2018-11-14,2948.1258021786516
2018-11-15,2964.4755234874915
2018-11-16,2953.6361051703825
2018-11-19,2910.216645503489
2018-11-20,2873.821400731511
2018-11-21,2890.6228598061666
2018-11-22,2887.507086516268
2018-11-23,2890.97055831706
2018-11-26,2924.900161580844
2018-11-27,2938.030519318607
2018-11-28,2984.564031511425
2018-11-29,2964.900158253784
2018-11-30,2988.8462447716724
2018-12-03,3021.9492682839223
2018-12-04,2953.818445349938
2018-12-05,2941.8954780657405
2018-12-06,2901.14259781482
2018-12-07,2867.8475635942464
2018-12-10,2846.8399057992315
2018-12-11,2862.1784234252846
2018-12-12,2884.7199362137762
2018-12-13,2887.432334401829
2018-12-14,2855.161499053162
2018-12-17,2806.5736571043585
2018-12-18,2790.567522073194
2018-12-19,2757.8176847644568
2018-12-20,2717.635267606815
2018-12-21,2681.084134359621
2018-12-24,2639.900824826901
2018-12-25,2628.645488896601
2018-12-26,2701.218076100513
2018-12-27,2718.8687370814096
2018-12-28,2726.859653579201
2018-12-31,2746.1302358359503
2019-01-01,2746.2850547466883
2019-01-02,2758.4192013404304
2019-01-03,2713.344656913276
2019-01-04,2779.1776766536095
2019-01-07,2793.7775049393595
2019-01-08,2819.7696814575957
2019-01-09,2829.5252259912468
2019-01-10,2837.2263883621013
2019-01-11,2848.549986856182
2019-01-14,2836.5036275537614
2019-01-15,2868.2460739833555
2019-01-16,2884.0304492618493
2019-01-17,2899.76727634274
2019-01-18,2938.0788148748156
2019-01-21,2938.704286514035
2019-01-22,2910.0003336586965
2019-01-23,2905.6125006808184
2019-01-24,2920.225432965689
2019-01-25,2937.8475058025697
2019-01-28,2911.538318065761
2019-01-29,2918.058418934787
2019-01-30,2943.6521966616738
2019-01-31,2958.505582919799
2019-02-01,2961.7956548106486
2019-02-04,2983.0993258546723
2019-02-05,3005.6227207241936
2019-02-06,3007.949732166934
2019-02-07,2985.9125659084984
2019-02-08,2982.916162226688
2019-02-11,2998.9227465673425
2019-02-12,3025.6852589843083
2019-02-13,3039.4622577858463
2019-02-14,3036.9373338338937
2019-02-15,3062.4065163721707
2019-02-18,3061.0748075370493
2019-02-19,3058.3944161957556
2019-02-20,3069.0216294342745
2019-02-21,3062.541146367479
2019-02-22,3080.233548207108
2019-02-25,3087.365670884362
2019-02-26,3082.4458244722437
2019-02-27,3076.2932125610887
2019-02-28,3064.1045717228817
2019-03-01,3078.547870555209
2019-03-04,3089.6457318094945
2019-03-05,3090.117084416728
2019-03-06,3073.312789487196
2019-03-07,3071.000315536114
2019-03-08,3052.0935243631966
2019-03-11,3089.745761894124
2019-03-12,3090.9256799241384
2019-03-13,3096.6569139148755
2019-03-14,3098.202564969541
2019-03-15,3110.9152957580877
2019-03-18,3124.01384186648
2019-03-19,3124.5898913327433
2019-03-20,3110.7441742958495
2019-03-21,3129.7977699028265
2019-03-22,3102.769492625512
2019-03-25,3078.0559012957942
2019-03-26,3111.989174855288
2019-03-27,3109.0091311410365
2019-03-28,3116.7836681214235
2019-03-29,3139.4375550089185
2019-04-01,3177.5664904666114
2019-04-02,3186.0561076815707
2019-04-03,3193.720341024548
2019-04-04,3197.9756922668516
2019-04-05,3207.812519950064
2019-04-08,3201.4721616118577
2019-04-09,3186.3691364019214
2019-04-10,3201.865156343551
2019-04-11,3192.6318729570203
2019-04-12,3197.0831512007544
2019-04-15,3200.5227547923932
2019-04-16,3207.950477958184
2019-04-17,3203.785677251418
2019-04-18,3217.44139840341
2019-04-19,3217.9452669257776
2019-04-22,3214.139425663588
2019-04-23,3246.3145815505827
2019-04-24,3239.815298950892
2019-04-25,3248.6661456947522
2019-04-26,3255.6926645447825
2019-04-29,3259.084159966992
2019-04-30,3249.43856313401
2019-05-01,3228.406106300475
2019-05-02,3233.9962462610138
2019-05-03,3257.9039563652577
2019-05-06,3235.8625507297957
2019-05-07,3195.154370960396
2019-05-08,3183.539478268778
2019-05-09,3152.434551671315
2019-05-10,3159.803369774923
2019-05-13,3100.6275492217314
2019-05-14,3125.7646840624197
2019-05-15,3142.9059383743156
2019-05-16,3170.1383552939806
2019-05-17,3157.224204530381
2019-05-20,3139.2136188361396
