Date,ACWI ex SOUTH AFRICA IMI
2017-10-26,2829.0531333624403
2017-10-27,2869.7545725304276
2017-10-30,2859.6296949354737
2017-10-31,2859.8668585759574
2017-11-01,2875.0415184863864
2017-11-02,2863.2520952904647
2017-11-03,2879.449426772056
2017-11-06,2890.7992481899196
2017-11-07,2891.9701292671766
2017-11-08,2894.5699343881793
2017-11-09,2873.9866550862907
2017-11-10,2861.7037555653615
2017-11-13,2853.953611664281
2017-11-14,2826.5094393220384
2017-11-15,2799.8069054367725
2017-11-16,2830.419997220619
2017-11-17,2828.739829450692
2017-11-20,2840.913829731159
2017-11-21,2865.3438997146127
2017-11-22,2856.1859057121496
2017-11-23,2846.1916656259054
2017-11-24,2831.501679528866
2017-11-27,2827.8036406494407
2017-11-28,2853.529194097016
2017-11-29,2856.7259323231992
2017-11-30,2847.7157592744784
2017-12-01,2850.360412730184
2017-12-04,2855.94086990418
2017-12-05,2850.4932651738764
2017-12-06,2848.551301119337
2017-12-07,2856.088173042186
2017-12-08,2880.030047717536
2017-12-11,2880.676302672119
2017-12-12,2896.7817526115105
2017-12-13,2893.5638253429647
2017-12-14,2881.0763570637655
2017-12-15,2893.3600890253624
2017-12-18,2908.0352990087813
2017-12-19,2899.3632707726383
2017-12-20,2882.026937576653
2017-12-21,2894.686255728901
2017-12-22,2901.7791001031264
2017-12-25,2902.194818044303
2017-12-26,2893.7147597976286
2017-12-27,2894.185715734316
2017-12-28,2891.679551218727
2017-12-29,2872.1380185364765
2018-01-01,2871.954904258652
2018-01-02,2884.5521774357326
2018-01-03,2902.327095464153
2018-01-04,2911.988383031221
2018-01-05,2939.692538733768
2018-01-08,2958.1180577867913
2018-01-09,2973.4683676002437
2018-01-10,2959.2280042437114
2018-01-11,2956.5572011756913
2018-01-12,2950.6100626646344
2018-01-15,2931.1588725509987
2018-01-16,2934.8712914920416
2018-01-17,2946.235515750638
2018-01-18,2943.23005039403
2018-01-19,2962.6538741694208
2018-01-22,2973.373974041114
2018-01-23,2977.909627278477
2018-01-24,2960.70251006923
2018-01-25,2935.6347857878704
2018-01-26,2970.2722152541915
2018-01-29,2970.7103276076464
2018-01-30,2928.8867708787866
2018-01-31,2918.3306431077463
2018-02-01,2914.4388118706756
2018-02-02,2870.1873083888054
2018-02-05,2789.8282654441255
2018-02-06,2789.9315640163295
2018-02-07,2804.022634506482
2018-02-08,2745.5450511772
2018-02-09,2748.026268396965
2018-02-12,2773.309771113015
2018-02-13,2763.7653578147106
2018-02-14,2788.2856805810784
2018-02-15,2804.904031092123
2018-02-16,2820.384931761892
2018-02-19,2831.4350350644468
2018-02-20,2831.3518656495708
2018-02-21,2831.637564346112
2018-02-22,2828.065449669831
2018-02-23,2864.794386280818
2018-02-26,2889.672583235439
2018-02-27,2876.029085548794
2018-02-28,2855.344231124661
2018-03-01,2827.5563544751626
2018-03-02,2796.5172547256875
2018-03-05,2809.494827703926
2018-03-06,2812.5948740455724
2018-03-07,2809.9538660809208
2018-03-08,2839.3243807847525
2018-03-09,2872.3840273825303
2018-03-12,2883.525339082003
2018-03-13,2855.0477377796838
2018-03-14,2851.322390191499
2018-03-15,2858.58642778731
2018-03-16,2868.4786708901547
2018-03-19,2827.6201515053044
2018-03-20,2842.724419112401
2018-03-21,2842.952998718484
2018-03-22,2788.6797471145996
2018-03-23,2727.8086022304187
2018-03-26,2749.588683397082
2018-03-27,2745.7160278343636
2018-03-28,2742.8955125024586
2018-03-29,2777.5885724181335
2018-03-30,2779.8121704058194
2018-04-02,2743.6343377024264
2018-04-03,2764.1715639231124
2018-04-04,2769.378503681493
2018-04-05,2811.0153689020435
2018-04-06,2770.9164835729157
2018-04-09,2769.717510971958
2018-04-10,2798.333931973605
2018-04-11,2783.5232410031576
2018-04-12,2808.489770475256
2018-04-13,2802.966740275667
2018-04-16,2805.661544652198
2018-04-17,2829.950219528536
2018-04-18,2834.5005722839687
2018-04-19,2830.9345834021083
2018-04-20,2827.6260967401035
2018-04-23,2835.215780139728
2018-04-24,2817.953881676736
2018-04-25,2818.166629946643
2018-04-26,2851.014146540409
2018-04-27,2861.1802185154447
2018-04-30,2856.5936525932984
2018-05-01,2875.25676133236
2018-05-02,2873.7491406897575
2018-05-03,2865.757802952402
2018-05-04,2892.2117328822374
2018-05-07,2907.414291343888
2018-05-08,2921.6157523736647
2018-05-09,2939.488733775081
2018-05-10,2953.582738294207
2018-05-11,2950.8025997641635
2018-05-14,2950.505806176346
2018-05-15,2953.93438948742
2018-05-16,2978.333796137554
2018-05-17,2979.356907639121
2018-05-18,2978.8845078163017
2018-05-21,2996.1781015064043
2018-05-22,2988.6772266013054
2018-05-23,2996.873408962295
2018-05-24,2986.9977633666654
2018-05-25,2997.093575802679
2018-05-28,3001.566481612233
2018-05-29,2985.2453768630794
2018-05-30,2991.642278669816
2018-05-31,2970.0347112290638
2018-06-01,2994.1874255912253
2018-06-04,3006.345871197414
2018-06-05,3011.3329876525863
2018-06-06,3005.594825659476
2018-06-07,2995.845207920622
2018-06-08,3007.7125408718657
2018-06-11,3006.779043157918
2018-06-12,3014.74760775925
2018-06-13,3010.011112605022
2018-06-14,3041.7346134112195
2018-06-15,3036.3985800868086
2018-06-18,3026.370053181929
2018-06-19,3015.4086644073022
2018-06-20,3022.9297580525863
2018-06-21,2996.1681859520495
2018-06-22,3000.7648076953956
2018-06-25,2947.417551727826
2018-06-26,2955.838683377935
2018-06-27,2952.5914235719856
2018-06-28,2959.0184123156287
2018-06-29,2952.4964664465638
2018-07-02,2957.707041168389
2018-07-03,2947.0489923695227
2018-07-04,2947.8949465318096
2018-07-05,2950.023809110823
2018-07-06,2960.3585215876847
2018-07-09,2986.2185037936174
2018-07-10,3001.3203422044553
2018-07-11,2974.815204135565
2018-07-12,3001.701737115114
2018-07-13,3012.166689194244
2018-07-16,2997.775605644421
2018-07-17,3011.1609141863437
2018-07-18,3026.1990029983526
2018-07-19,3023.9054504444434
2018-07-20,3006.527202667947
2018-07-23,3007.235506380126
2018-07-24,3021.699570362314
2018-07-25,3045.3716084847756
2018-07-26,3051.478901912216
2018-07-27,3045.0197022734255
2018-07-30,3018.8204952753563
2018-07-31,3027.296779340453
2018-08-01,3030.6677212768886
2018-08-02,3040.0268317696377
2018-08-03,3055.7138968685717
2018-08-06,3066.5951671632342
2018-08-07,3071.3720933845916
2018-08-08,3067.299629750031
2018-08-09,3074.4921100083693
2018-08-10,3078.797444096841
2018-08-13,3060.3501920534177
2018-08-14,3085.7427758466483
2018-08-15,3069.350668524348
2018-08-16,3066.9080551252778
2018-08-17,3072.578172730633
2018-08-20,3078.400040797924
2018-08-21,3068.7412851460213
2018-08-22,3055.2665676593997
2018-08-23,3052.4381271276675
2018-08-24,3054.4378854067586
2018-08-27,3070.891217679772
2018-08-28,3063.3091857133995
2018-08-29,3079.081912771507
2018-08-30,3075.3286948242944
2018-08-31,3074.787703105253
2018-09-03,3071.451240084114
2018-09-04,3075.5714570956766
2018-09-05,3039.79555508824
2018-09-06,3026.0756025297774
2018-09-07,3031.29626486783
2018-09-10,3028.9026244370666
2018-09-11,3037.3855134978317
2018-09-12,3033.6184710749535
2018-09-13,3035.7748942337084
2018-09-14,3047.4407304919905
2018-09-17,3029.6249346091786
2018-09-18,3042.5369911541115
2018-09-19,3058.9129509896893
2018-09-20,3061.0308999175954
2018-09-21,3066.946409956817
2018-09-24,3047.814701867279
2018-09-25,3051.3334586218734
2018-09-26,3056.1622030844674
2018-09-27,3074.4675540355865
2018-09-28,3085.357766041684
2018-10-01,3095.4687252093563
2018-10-02,3092.0942633901427
2018-10-03,3098.464718317567
2018-10-04,3072.020992537691
2018-10-05,3053.000430549814
2018-10-08,3050.7818369106444
2018-10-09,3043.266592970595
2018-10-10,2962.8751960621275
2018-10-11,2890.805361708752
2018-10-12,2919.317596254913
2018-10-15,2901.659940402283
2018-10-16,2953.421069473613
2018-10-17,2964.2509818090357
2018-10-18,2938.6440295721422
2018-10-19,2931.7986140610924
2018-10-22,2930.3573866144743
2018-10-23,2900.0938188419236
2018-10-24,2855.597843183455
2018-10-25,2879.5263057984303
2018-10-26,2848.8514484780367
2018-10-29,2834.3480215654763
2018-10-30,2870.16113999745
2018-10-31,2915.959482296625
2018-11-01,2930.1900768217333
2018-11-02,2939.213425720528
2018-11-05,2935.325195562036
2018-11-06,2943.7885901374707
2018-11-07,2973.828192923499
2018-11-08,2982.8122431523234
2018-11-09,2971.1705331273215
2018-11-12,2950.248409003955
2018-11-13,2939.293093087335
2018-11-14,2918.070203215997
2018-11-15,2934.0631384203184
2018-11-16,2923.1207712400683
2018-11-19,2879.656182304886
2018-11-20,2844.0068250565073
2018-11-21,2860.367025519887
2018-11-22,2856.983481047489
2018-11-23,2860.635300129217
2018-11-26,2893.9083280189852
2018-11-27,2907.068733733739
2018-11-28,2953.18296413361
2018-11-29,2933.395662318109
2018-11-30,2957.97013304932
2018-12-03,2990.284917705451
2018-12-04,2922.2768094191865
2018-12-05,2910.841067555814
2018-12-06,2871.228291049619
2018-12-07,2837.81580914716
2018-12-10,2817.710599466359
2018-12-11,2832.5063224693868
2018-12-12,2854.4860603898524
2018-12-13,2857.2994582284223
2018-12-14,2825.4780738015347
2018-12-17,2777.1082924116577
2018-12-18,2761.2042181999927
2018-12-19,2728.291645165556
2018-12-20,2688.502614865336
2018-12-21,2652.259359836855
2018-12-24,2611.170104433364
2018-12-25,2599.9594081513283
2018-12-26,2672.2258133781893
2018-12-27,2689.8795927378324
2018-12-28,2697.4113404904692
2018-12-31,2716.54452117408
2019-01-01,2716.6987271145567
2019-01-02,2729.19673249171
2019-01-03,2684.099449644341
2019-01-04,2748.9436622289722
2019-01-07,2763.528229302916
2019-01-08,2789.559126479459
2019-01-09,2798.878081983384
2019-01-10,2806.3375365358347
2019-01-11,2817.409848835799
2019-01-14,2805.359524161933
2019-01-15,2836.8095153685535
2019-01-16,2852.2259251864243
2019-01-17,2868.165699496081
2019-01-18,2906.2380252341886
2019-01-21,2906.776745458464
2019-01-22,2878.282536525529
2019-01-23,2873.9575884711016
2019-01-24,2888.339107112663
2019-01-25,2905.645989256777
2019-01-28,2879.8624869116957
2019-01-29,2885.91657200138
2019-01-30,2911.613239576916
2019-01-31,2925.839723727425
2019-02-01,2929.400469407389
2019-02-04,2950.9402679439804
2019-02-05,2973.0095037504593
2019-02-06,2975.264026310021
2019-02-07,2953.843013674514
2019-02-08,2951.055348133932
2019-02-11,2967.129379791997
2019-02-12,2993.6007499697553
2019-02-13,3007.5902379954496
2019-02-14,3005.5046356059715
2019-02-15,3030.7195381422694
2019-02-18,3029.2207949112485
2019-02-19,3026.656670707814
2019-02-20,3036.8407439122666
2019-02-21,3030.490029302858
2019-02-22,3047.901803874264
2019-02-25,3054.812240528134
2019-02-26,3049.921138515842
2019-02-27,3043.9956627414563
2019-02-28,3032.090798259007
2019-03-01,3046.7479495060516
2019-03-04,3057.6870904960565
2019-03-05,3058.0806539456553
2019-03-06,3041.286787460077
2019-03-07,3039.4040756555246
2019-03-08,3020.6041158530334
2019-03-11,3057.940482724266
2019-03-12,3059.0959674477003
2019-03-13,3064.9875020088502
2019-03-14,3066.70588845063
2019-03-15,3079.1341667175375
2019-03-18,3091.977373887453
2019-03-19,3092.60966266923
2019-03-20,3079.0031929467846
2019-03-21,3097.795510477108
2019-03-22,3071.0028488036187
2019-03-25,3046.547631610703
2019-03-26,3080.380401443842
2019-03-27,3077.4339173657113
2019-03-28,3085.2540764643586
2019-03-29,3107.2914600038434
2019-04-01,3144.5931127243653
2019-04-02,3153.1186797957585
2019-04-03,3160.345076040515
2019-04-04,3164.483552004845
2019-04-05,3174.1852137319684
2019-04-08,3167.9818899530646
2019-04-09,3152.7582949888492
2019-04-10,3167.5750646978963
2019-04-11,3158.6780837277556
2019-04-12,3163.050116202838
2019-04-15,3166.694416329653
2019-04-16,3173.8446395762444
2019-04-17,3169.4153827718383
2019-04-18,3182.9420111087647
2019-04-19,3183.4438869341107
2019-04-22,3179.870017379573
2019-04-23,3211.9580455166615
2019-04-24,3205.767236638492
2019-04-25,3214.5583755337934
2019-04-26,3221.279896510789
2019-04-29,3224.763678642611
2019-04-30,3215.356430254357
2019-05-01,3194.530528780716
2019-05-02,3200.0997172841735
2019-05-03,3223.3930523955737
2019-05-06,3201.8828154303947
2019-05-07,3161.4982515312945
2019-05-08,3149.7479561725368
2019-05-09,3119.60730652203
2019-05-10,3126.433341140435
2019-05-13,3067.7797316383976
2019-05-14,3092.7032756516264
2019-05-15,3109.8528372099495
2019-05-16,3136.8084345597176
2019-05-17,3124.5195557690085
2019-05-20,3106.757564839506
