Date,ACWI ex CHINA IMI
2000-11-17,1559.0169709680836
2000-11-20,1534.2978476229569
2000-11-21,1537.6376072180203
2000-11-22,1512.3949517425956
2000-11-23,1515.4127284852011
2000-11-24,1539.5910719036135
2000-11-27,1538.0260381861513
2000-11-28,1510.5130923776603
2000-11-29,1497.92094980033
2000-11-30,1461.7600934276977
2000-12-01,1470.760866902551
2000-12-04,1448.4483479162996
2000-12-05,1497.5887950586991
2000-12-06,1488.8447067125664
2000-12-07,1472.9976263465142
2000-12-08,1500.1074253788815
2000-12-11,1534.365885623954
2000-12-12,1524.4538926223179
2000-12-13,1514.1832856321794
2000-12-14,1476.6402017645191
2000-12-15,1438.4299276053398
2000-12-18,1445.8122002977102
2000-12-19,1439.3598344772527
2000-12-20,1378.967162262499
2000-12-21,1366.0800938170678
2000-12-22,1378.6655581213452
2000-12-25,1383.3031095482072
2000-12-26,1379.7818887177443
2000-12-27,1392.1465004467484
2000-12-28,1406.2722104363002
2000-12-29,1384.0609524977765
2001-01-01,1383.9993390767158
2001-01-02,1345.1156643630304
2001-01-03,1378.1603428759552
2001-01-04,1379.7201543560138
2001-01-05,1351.5391739774052
2001-01-08,1348.6190358756241
2001-01-09,1356.0378710966932
2001-01-10,1361.3884973168754
2001-01-11,1361.254113409956
2001-01-12,1363.824329763121
2001-01-15,1372.7466018301066
2001-01-16,1377.8022897699323
2001-01-17,1403.5533976275644
2001-01-18,1399.4594537115322
2001-01-19,1410.0178035248293
2001-01-22,1410.5346424516656
2001-01-23,1416.1602470107282
2001-01-24,1438.6218762882631
2001-01-25,1438.9851202565412
2001-01-26,1433.5482529748158
2001-01-29,1445.810930086832
2001-01-30,1444.9031297499455
2001-01-31,1437.034590709047
2001-02-01,1425.8578600087337
2001-02-02,1415.7714026570684
2001-02-05,1405.3832232967065
2001-02-06,1416.685189996657
2001-02-07,1402.8259821473926
2001-02-08,1412.1230498591099
2001-02-09,1390.7177107580042
2001-02-12,1395.2621269103472
2001-02-13,1398.429477300957
2001-02-14,1396.8421023795481
2001-02-15,1426.886471128522
2001-02-16,1388.860286072036
2001-02-19,1379.055832604849
2001-02-20,1378.2290430811645
2001-02-21,1353.6122017116486
2001-02-22,1352.575769733683
2001-02-23,1345.0237340365265
2001-02-26,1360.9438806039568
2001-02-27,1342.9264613937446
2001-02-28,1328.0569893101433
2001-03-01,1311.777992796678
2001-03-02,1296.6510432933408
2001-03-05,1310.119348989533
2001-03-06,1325.5705070961199
2001-03-07,1334.1206487488184
2001-03-08,1326.6537418571909
2001-03-09,1305.110451968632
2001-03-12,1263.7628761979652
2001-03-13,1275.8080984593612
2001-03-14,1256.6327643923196
2001-03-15,1270.480393185503
2001-03-16,1258.7016805718242
2001-03-19,1267.0464018870236
2001-03-20,1251.0305882923858
2001-03-21,1245.1882903825158
2001-03-22,1237.5027293231888
2001-03-23,1252.8380924603093
2001-03-26,1275.627860767951
2001-03-27,1293.7065171278705
2001-03-28,1284.0267348885607
2001-03-29,1280.1197740529826
2001-03-30,1283.2017770119287
2001-04-02,1270.693133792541
2001-04-03,1233.4490011268979
2001-04-04,1217.1339801225645
2001-04-05,1262.668411671613
2001-04-06,1245.2796664603566
2001-04-09,1249.3677740847656
2001-04-10,1287.0017946105718
2001-04-11,1297.7197376143017
2001-04-12,1301.6743295643935
2001-04-13,1301.4890374231172
2001-04-16,1306.2301824961492
2001-04-17,1313.5653170983378
2001-04-18,1368.1477829012072
2001-04-19,1364.4965266708023
2001-04-20,1339.6314697846115
2001-04-23,1329.893357722237
2001-04-24,1326.5743334587871
2001-04-25,1335.358020190174
2001-04-26,1338.461711213629
2001-04-27,1363.0251452942405
2001-04-30,1375.5970795647677
2001-05-01,1385.81185206301
2001-05-02,1389.2013418993542
2001-05-03,1370.979794778577
2001-05-04,1380.5928030642222
2001-05-07,1386.9042765337265
2001-05-08,1389.1921557711328
2001-05-09,1382.2852433691494
2001-05-10,1387.5011495207318
2001-05-11,1388.5634984702608
2001-05-14,1382.5323194094176
2001-05-15,1382.842488398723
2001-05-16,1393.3905827861754
2001-05-17,1410.5281072333905
2001-05-18,1418.7889627221984
2001-05-21,1439.4319307344194
2001-05-22,1452.0541734631192
2001-05-23,1446.2719122224516
2001-05-24,1452.9820398872125
2001-05-25,1442.22478053106
2001-05-28,1436.3835832187156
2001-05-29,1435.7589348061676
2001-05-30,1409.5117832085286
2001-05-31,1427.520204361326
2001-06-01,1432.064144176532
2001-06-04,1435.4492927506394
2001-06-05,1447.5862668089728
2001-06-06,1439.830698091332
2001-06-07,1440.281774936693
2001-06-08,1435.567718870444
2001-06-11,1430.4914098362356
2001-06-12,1409.6100584097048
2001-06-13,1401.8034193834806
2001-06-14,1374.4160225918315
2001-06-15,1361.3579657172347
2001-06-18,1351.612098818749
2001-06-19,1357.724943478197
2001-06-20,1368.931678427945
2001-06-21,1377.0312955624734
2001-06-22,1372.5519047799196
2001-06-25,1358.6996273433142
2001-06-26,1353.0597246345014
2001-06-27,1352.4913057679373
2001-06-28,1376.9971580703193
2001-06-29,1389.906664969464
2001-07-02,1398.0313972483666
2001-07-03,1392.4991847265314
2001-07-04,1388.7850847336233
2001-07-05,1385.5903471057725
2001-07-06,1348.1684999576437
2001-07-09,1344.282364014668
2001-07-10,1325.2409454218866
2001-07-11,1310.249042928001
2001-07-12,1344.9347568965745
2001-07-13,1349.5339371512139
2001-07-16,1333.9302511733822
2001-07-17,1340.8748301992066
2001-07-18,1307.014418555026
2001-07-19,1317.5404293889985
2001-07-20,1309.8489566335143
2001-07-23,1300.9713685276622
2001-07-24,1279.4897817586286
2001-07-25,1280.9305400162928
2001-07-26,1294.1306727709682
2001-07-27,1305.2129773016309
2001-07-30,1302.6645862302184
2001-07-31,1313.2055581843745
2001-08-01,1316.6993939682045
2001-08-02,1321.562899508536
2001-08-03,1309.8261427146344
2001-08-06,1307.0560865410932
2001-08-07,1313.0219858364553
2001-08-08,1297.7280388426407
2001-08-09,1273.0946215697948
2001-08-10,1267.8850508905427
2001-08-13,1265.0841735184824
2001-08-14,1272.9022162426772
2001-08-15,1254.250341325196
2001-08-16,1247.9275939164852
2001-08-17,1227.8880868014357
2001-08-20,1232.9479715947493
2001-08-21,1230.140043080774
2001-08-22,1226.643695464859
2001-08-23,1230.732299775301
2001-08-24,1247.4937676925902
2001-08-27,1250.9347098989474
2001-08-28,1236.4417136366233
2001-08-29,1227.3631476687144
2001-08-30,1209.689335908384
2001-08-31,1212.1584337677427
2001-09-03,1206.533670843456
2001-09-04,1229.1228227696088
2001-09-05,1221.1083731969502
2001-09-06,1196.4150766050036
2001-09-07,1164.908949225637
2001-09-10,1162.9688020847434
2001-09-11,1137.0483917306462
2001-09-12,1129.9409610876414
2001-09-13,1131.188579047626
2001-09-14,1108.457304644747
2001-09-17,1077.0004854907927
2001-09-18,1069.6066693677144
2001-09-19,1051.865160527705
2001-09-20,1023.5375399390879
2001-09-21,1009.5215290050455
2001-09-24,1043.4405978266282
2001-09-25,1046.2359208006324
2001-09-26,1046.7320396278415
2001-09-27,1055.5380321655525
2001-09-28,1089.6926698642956
2001-10-01,1078.7480319879971
2001-10-02,1088.1862883319543
2001-10-03,1096.113039507135
2001-10-04,1115.6440372578952
2001-10-05,1110.1689582255574
2001-10-08,1104.7014599634194
2001-10-09,1100.0513046052406
2001-10-10,1124.907642648945
2001-10-11,1153.6587473745346
2001-10-12,1147.3476573467638
2001-10-15,1138.795116210229
2001-10-16,1146.1686903408436
2001-10-17,1144.8324061190579
2001-10-18,1135.8291329883482
2001-10-19,1139.5834105467193
2001-10-22,1157.7474549314293
2001-10-23,1167.5591867166922
2001-10-24,1166.9299167223974
2001-10-25,1166.9174749030683
2001-10-26,1179.3607656509323
2001-10-29,1146.5275361733406
2001-10-30,1122.0159213066966
2001-10-31,1133.6419175287028
2001-11-01,1142.891247956276
2001-11-02,1147.5034574041863
2001-11-05,1171.215495633377
2001-11-06,1182.5478443160034
2001-11-07,1177.9205448777486
2001-11-08,1193.8624914516215
2001-11-09,1189.4450996698488
2001-11-12,1180.906418147962
2001-11-13,1213.7539811902006
2001-11-14,1216.3070397873582
2001-11-15,1223.476959824127
2001-11-16,1220.8269521508344
2001-11-19,1240.9605502351544
2001-11-20,1226.5763106797874
2001-11-21,1229.5306819727796
2001-11-22,1228.9992758984326
2001-11-23,1238.310191476003
2001-11-26,1245.3612606101806
2001-11-27,1235.0802285557022
2001-11-28,1211.3817924110695
2001-11-29,1215.9794693665608
2001-11-30,1208.6159178808132
2001-12-03,1204.0398563464119
2001-12-04,1216.8416679010738
2001-12-05,1249.023027123874
2001-12-06,1248.487490936171
2001-12-07,1239.964965351785
2001-12-10,1224.022604845586
2001-12-11,1221.1831025852323
2001-12-12,1215.6396138533441
2001-12-13,1193.8512385186223
2001-12-14,1186.1992016893091
2001-12-17,1195.0733410823507
2001-12-18,1203.4242369614287
2001-12-19,1206.6102752542413
2001-12-20,1200.9696136282482
2001-12-21,1217.8867161148828
2001-12-24,1228.4851765202645
2001-12-25,1228.7028094501427
2001-12-26,1230.5617780484022
2001-12-27,1233.2168060355928
2001-12-28,1246.7757455502954
2001-12-31,1231.6424723524108
2002-01-01,1231.6447739650118
2002-01-02,1216.6398386433139
2002-01-03,1234.1047355641128
2002-01-04,1250.3420553258575
2002-01-07,1246.9962443551988
2002-01-08,1240.5280643050803
2002-01-09,1239.398506735922
2002-01-10,1229.467700643191
2002-01-11,1226.2472932972034
2002-01-14,1210.6103749406775
2002-01-15,1217.541695925209
2002-01-16,1211.0914335916916
2002-01-17,1223.8948089520984
2002-01-18,1214.6582075740732
2002-01-21,1214.2975746419854
2002-01-22,1207.0569783182982
2002-01-23,1211.7268270347442
2002-01-24,1225.2358931861297
2002-01-25,1240.718902913285
2002-01-28,1248.9585293633597
2002-01-29,1224.9815229705139
2002-01-30,1224.89115524162
2002-01-31,1240.4135555425985
2002-02-01,1234.5134475984185
2002-02-04,1208.600694679731
2002-02-05,1195.658881199149
2002-02-06,1187.7819412447093
2002-02-07,1187.9607631770941
2002-02-08,1195.4121531262517
2002-02-11,1202.6164486744087
2002-02-12,1204.5703148882963
2002-02-13,1218.3081252436032
2002-02-14,1224.5575432487226
2002-02-15,1211.4280641000075
2002-02-18,1213.0279027014265
2002-02-19,1187.3922891159123
2002-02-20,1194.3480310483521
2002-02-21,1191.6795111500708
2002-02-22,1186.9043133938258
2002-02-25,1207.1717024315215
2002-02-26,1212.7345813929765
2002-02-27,1226.7754034775971
2002-02-28,1224.5617652076091
2002-03-01,1244.440873708016
2002-03-04,1269.772104188056
2002-03-05,1265.5582382874306
2002-03-06,1271.3057475247201
2002-03-07,1271.3699175026495
2002-03-08,1283.0289828065336
2002-03-11,1285.8436732700159
2002-03-12,1279.8992642644243
2002-03-13,1267.559953591799
2002-03-14,1262.5401719621445
2002-03-15,1271.967850398695
2002-03-18,1275.0546380855794
2002-03-19,1279.1985192987315
2002-03-20,1264.4637158016662
2002-03-21,1267.7475807900928
2002-03-22,1266.9848279436064
2002-03-25,1256.3380670295394
2002-03-26,1260.3700221549848
2002-03-27,1271.2089004432648
2002-03-28,1277.9136357795892
2002-03-29,1275.496516968431
2002-04-01,1265.9267046088369
2002-04-02,1258.6101493602407
2002-04-03,1254.3204537886904
2002-04-04,1251.3839159003905
2002-04-05,1254.3125485807566
2002-04-08,1256.5934375053569
2002-04-09,1249.88959460441
2002-04-10,1258.1106840449236
2002-04-11,1232.8722067649285
2002-04-12,1242.096313784278
2002-04-15,1240.7880481932507
2002-04-16,1260.4607955604672
2002-04-17,1258.0621446782297
2002-04-18,1253.5714199758058
2002-04-19,1255.7698380451218
2002-04-22,1245.7589273324206
2002-04-23,1240.3309425805915
2002-04-24,1232.212279323462
2002-04-25,1221.4092714157428
2002-04-26,1210.6096546368153
2002-04-29,1199.5590851272307
2002-04-30,1207.7969225880145
2002-05-01,1208.5013575589307
2002-05-02,1209.8663459859474
2002-05-03,1193.4848793897384
2002-05-06,1176.740050229241
2002-05-07,1172.5737354807025
2002-05-08,1205.028525417599
2002-05-09,1196.0044556897462
2002-05-10,1178.913952293808
2002-05-13,1192.415232337018
2002-05-14,1217.719802996723
2002-05-15,1215.5389126395216
2002-05-16,1216.7924942774541
2002-05-17,1211.3733380888625
2002-05-20,1202.2529488622363
2002-05-21,1197.9957975736545
2002-05-22,1189.791873348304
