Date,ACWI ex TURKEY IMI
2017-11-22,2876.4981501487564
2017-11-23,2866.0959218665016
2017-11-24,2851.3167054534324
2017-11-27,2847.841107097062
2017-11-28,2874.145006674952
2017-11-29,2877.478454652882
2017-11-30,2868.0409846222474
2017-12-01,2870.3891215268723
2017-12-04,2876.282486051467
2017-12-05,2870.7471033051784
2017-12-06,2868.2250851882177
2017-12-07,2875.445409470911
2017-12-08,2899.411287428158
2017-12-11,2899.9870121370786
2017-12-12,2915.75200529172
2017-12-13,2912.7915870842444
2017-12-14,2900.578247089549
2017-12-15,2913.0733191582412
2017-12-18,2928.891636113133
2017-12-19,2920.322811258896
2017-12-20,2903.0092164188623
2017-12-21,2915.7746271016667
2017-12-22,2923.091977045133
2017-12-25,2923.4866268753817
2017-12-26,2915.0382993794174
2017-12-27,2916.061359128576
2017-12-28,2913.3624213087523
2017-12-29,2893.893965028961
2018-01-01,2893.7107277170453
2018-01-02,2906.0736105918986
2018-01-03,2924.009018781415
2018-01-04,2933.64378289266
2018-01-05,2961.43945445639
2018-01-08,2979.886148459238
2018-01-09,2995.497870975996
2018-01-10,2980.9576619341256
2018-01-11,2977.8677779536238
2018-01-12,2971.875615930228
2018-01-15,2952.5601560824834
2018-01-16,2956.7313149804095
2018-01-17,2968.217026468825
2018-01-18,2965.432785686623
2018-01-19,2984.727820287082
2018-01-22,2995.6997082063126
2018-01-23,3000.4943656512414
2018-01-24,2983.3832910945275
2018-01-25,2958.4161068589196
2018-01-26,2992.964223610239
2018-01-29,2992.896661062036
2018-01-30,2950.4013957675515
2018-01-31,2939.903047063596
2018-02-01,2935.874515407446
2018-02-02,2891.0088063261355
2018-02-05,2810.032661312189
2018-02-06,2810.0080906761964
2018-02-07,2824.7077724481856
2018-02-08,2765.9163148108255
2018-02-09,2768.2289114511195
2018-02-12,2793.902384970304
2018-02-13,2784.5809466450078
2018-02-14,2809.613834405869
2018-02-15,2827.291162577
2018-02-16,2842.693824738843
2018-02-19,2853.4875724777326
2018-02-20,2853.1651834358013
2018-02-21,2853.9871685999797
2018-02-22,2850.1851260686662
2018-02-23,2887.4023501039132
2018-02-26,2912.1228079938605
2018-02-27,2898.441876326943
2018-02-28,2877.374968832893
2018-03-01,2849.359241914347
2018-03-02,2817.844464854099
2018-03-05,2831.2213394907412
2018-03-06,2834.927376227666
2018-03-07,2832.0426922897977
2018-03-08,2861.451083066304
2018-03-09,2894.841593494431
2018-03-12,2905.916507512355
2018-03-13,2877.363846136542
2018-03-14,2873.453572654415
2018-03-15,2880.4143142009034
2018-03-16,2890.0621674271188
2018-03-19,2849.0624842317166
2018-03-20,2864.6129057650032
2018-03-21,2864.891001179117
2018-03-22,2810.1008779144154
2018-03-23,2749.0082660399594
2018-03-26,2770.864766816263
2018-03-27,2767.0427923680218
2018-03-28,2763.38483915904
2018-03-29,2798.1377600101537
2018-03-30,2800.3573877941208
2018-04-02,2764.158213161596
2018-04-03,2784.6502409674995
2018-04-04,2789.6044366266824
2018-04-05,2831.7341656541744
2018-04-06,2791.4095421779293
2018-04-09,2790.2057749607857
2018-04-10,2819.1042570569143
2018-04-11,2804.0977353565004
2018-04-12,2829.3437942936257
2018-04-13,2823.5442559629414
2018-04-16,2826.2829311013825
2018-04-17,2850.8765089935855
2018-04-18,2855.6974490043676
2018-04-19,2852.1240544371076
2018-04-20,2848.7210139954213
2018-04-23,2856.018364509067
2018-04-24,2838.455919518859
2018-04-25,2838.28857451733
2018-04-26,2871.5663598956517
2018-04-27,2881.867632649589
2018-04-30,2877.575329571053
2018-05-01,2896.1411274343955
2018-05-02,2894.614240063305
2018-05-03,2886.1147881392717
2018-05-04,2913.0929374670554
2018-05-07,2928.5100576363243
2018-05-08,2942.6630419991907
2018-05-09,2960.626525563558
2018-05-10,2975.1029328814334
2018-05-11,2972.7127618741856
2018-05-14,2972.3542740912203
2018-05-15,2974.9730947058174
2018-05-16,3000.1080885167185
2018-05-17,3000.6322876522513
2018-05-18,2999.7253369903497
2018-05-21,3016.9413435405695
2018-05-22,3010.0136006408256
2018-05-23,3018.1798560389534
2018-05-24,3008.3573884714824
2018-05-25,3018.547275515727
2018-05-28,3022.972281995159
2018-05-29,3006.015520096858
2018-05-30,3012.1557863531802
2018-05-31,2990.5634005338056
2018-06-01,3015.456987317367
2018-06-04,3028.054829042341
2018-06-05,3032.5676155629617
2018-06-06,3026.8590270800732
2018-06-07,3016.6323413321147
2018-06-08,3028.177401724402
2018-06-11,3027.0743104350654
2018-06-12,3035.045252916676
2018-06-13,3030.471365524505
2018-06-14,3062.2894667176397
2018-06-15,3056.4323479824657
2018-06-18,3045.9361789661343
2018-06-19,3034.4599777035933
2018-06-20,3042.4193667061936
2018-06-21,3015.4752258983694
2018-06-22,3020.5183610283693
2018-06-25,2966.591615572117
2018-06-26,2974.7829278403697
2018-06-27,2971.2314605703054
2018-06-28,2977.6923361213535
2018-06-29,2972.088875847177
2018-07-02,2977.0480998248636
2018-07-03,2966.806200763195
2018-07-04,2967.7245296104784
2018-07-05,2969.7986665103335
2018-07-06,2980.128444959279
2018-07-09,3006.6128258503613
2018-07-10,3021.846541582214
2018-07-11,2995.1455744712334
2018-07-12,3022.262801199527
2018-07-13,3032.595170462441
2018-07-16,3017.8247824972923
2018-07-17,3031.513178385369
2018-07-18,3046.5307992091257
2018-07-19,3043.9190018174704
2018-07-20,3026.7322253767634
2018-07-23,3027.0902557399227
2018-07-24,3042.1940192030297
2018-07-25,3065.6932454804933
2018-07-26,3071.982991916035
2018-07-27,3065.8169299881847
2018-07-30,3039.5818210896086
2018-07-31,3048.1679095222285
2018-08-01,3051.4778463204398
2018-08-02,3060.299968393672
2018-08-03,3076.464402939856
2018-08-06,3087.15129556187
2018-08-07,3092.3412516765234
2018-08-08,3088.1534246572396
2018-08-09,3095.1698918698953
2018-08-10,3099.1592378266855
2018-08-13,3080.4677207833674
2018-08-14,3105.9009365790057
2018-08-15,3088.0350660070594
2018-08-16,3085.8599716926215
2018-08-17,3091.312828716396
2018-08-20,3097.463535076339
2018-08-21,3088.272728153706
2018-08-22,3075.152677390354
2018-08-23,3072.489593686941
2018-08-24,3074.6923356968327
2018-08-27,3091.606117646851
2018-08-28,3084.0346082882365
2018-08-29,3099.417479858595
2018-08-30,3094.6980881525924
2018-08-31,3094.2445265311953
2018-09-03,3090.557124207966
2018-09-04,3093.869167289393
2018-09-05,3057.372701379792
2018-09-06,3043.8114282959964
2018-09-07,3049.5150199300465
2018-09-10,3046.870920881554
2018-09-11,3055.314432762113
2018-09-12,3051.500355558628
2018-09-13,3054.0153972259664
2018-09-14,3065.5716694399553
2018-09-17,3047.602493057071
2018-09-18,3060.6069620213266
2018-09-19,3077.297649932309
2018-09-20,3079.644578589963
2018-09-21,3085.9478653567476
2018-09-24,3066.8043531012313
2018-09-25,3069.9689417563613
2018-09-26,3075.066371554427
2018-09-27,3093.4576118787436
2018-09-28,3104.151191136552
2018-10-01,3114.305221251911
2018-10-02,3110.578180451355
2018-10-03,3116.8228611474437
2018-10-04,3089.8103720670047
2018-10-05,3070.552010569113
2018-10-08,3068.190714477163
2018-10-09,3060.7652746557465
2018-10-10,2979.978916449905
2018-10-11,2907.659319092571
2018-10-12,2937.0290024508695
2018-10-15,2918.887960042335
2018-10-16,2971.3043448598814
2018-10-17,2981.84825627326
2018-10-18,2956.007103749499
2018-10-19,2949.0927747784363
2018-10-22,2948.0276881273444
2018-10-23,2917.176812116004
2018-10-24,2872.5185018862853
2018-10-25,2896.6507106993904
2018-10-26,2865.602384407551
2018-10-29,2851.2582278123705
2018-10-30,2886.8086607278697
2018-10-31,2933.061961224011
2018-11-01,2948.033826936597
2018-11-02,2957.55825228657
2018-11-05,2954.1544166626077
2018-11-06,2962.4994920973722
2018-11-07,2992.926558989944
2018-11-08,3001.6077191946756
2018-11-09,2989.59790100497
2018-11-12,2968.148339987194
2018-11-13,2957.0196861412314
2018-11-14,2935.93879162593
2018-11-15,2952.178239153098
2018-11-16,2941.366283557797
2018-11-19,2898.0733754523153
2018-11-20,2861.8634903930442
2018-11-21,2878.554455516517
2018-11-22,2875.4399854018197
2018-11-23,2878.8781305487746
2018-11-26,2912.6356331720895
2018-11-27,2925.7372246010277
2018-11-28,2972.072371290711
2018-11-29,2952.458091883995
2018-11-30,2976.3601474014413
2018-12-03,3009.4214299965247
2018-12-04,2941.6102125169873
2018-12-05,2929.699381275456
2018-12-06,2889.142055123313
2018-12-07,2855.9135609668774
2018-12-10,2835.023049210383
2018-12-11,2850.3128094283074
2018-12-12,2872.8182604619496
2018-12-13,2875.4969568088354
2018-12-14,2843.358698037252
2018-12-17,2794.951287170192
2018-12-18,2778.95590777422
2018-12-19,2746.260921989691
2018-12-20,2706.226013501382
2018-12-21,2669.8174595319015
2018-12-24,2628.7882216252647
2018-12-25,2617.591862199082
2018-12-26,2689.888440277282
2018-12-27,2707.453708215215
2018-12-28,2715.4341564569863
2018-12-31,2734.650342659839
2019-01-01,2734.8045853524227
2019-01-02,2746.9513672316143
2019-01-03,2702.135625349171
2019-01-04,2767.6594701819063
2019-01-07,2782.204018586714
2019-01-08,2808.1327724060684
2019-01-09,2817.873260130574
2019-01-10,2825.498542808058
2019-01-11,2836.7945388909748
2019-01-14,2824.7719203494903
2019-01-15,2856.3276984809804
2019-01-16,2871.9499263417683
2019-01-17,2887.5896854225516
2019-01-18,2925.702956558478
2019-01-21,2926.3423517328665
2019-01-22,2897.7225291873165
2019-01-23,2893.3212115717706
2019-01-24,2907.8203224179147
2019-01-25,2925.3995147381515
2019-01-28,2899.231803699207
2019-01-29,2905.6565079539337
2019-01-30,2931.1275287888434
2019-01-31,2945.892041494556
2019-02-01,2949.224044396877
2019-02-04,2970.461893310064
2019-02-05,2992.8913844657263
2019-02-06,2995.206977584047
2019-02-07,2973.246430237014
2019-02-08,2970.270226757295
2019-02-11,2986.183345677151
2019-02-12,3012.858990022303
2019-02-13,3026.639289062387
2019-02-14,3024.131147333862
2019-02-15,3049.483309261671
2019-02-18,3048.222380757484
2019-02-19,3045.547177727856
2019-02-20,3056.158325838087
2019-02-21,3049.698152128124
2019-02-22,3067.305657736698
2019-02-25,3074.3917580591838
2019-02-26,3069.493007611393
2019-02-27,3063.394259363307
2019-02-28,3051.274239191347
2019-03-01,3065.729538518974
2019-03-04,3076.723039855178
2019-03-05,3077.1966414216813
2019-03-06,3060.4965729414143
2019-03-07,3058.217559916463
2019-03-08,3039.3733128932804
2019-03-11,3076.903824547455
2019-03-12,3078.0876642424946
2019-03-13,3083.8025923318346
2019-03-14,3085.3554829191626
2019-03-15,3098.0092752990427
2019-03-18,3111.0421201569097
2019-03-19,3111.5949687162224
2019-03-20,3097.8384143419426
2019-03-21,3116.8273519221384
2019-03-22,3090.0435737214257
2019-03-25,3065.3795438740544
2019-03-26,3099.1949859953684
2019-03-27,3096.3386105471927
2019-03-28,3104.100731956901
2019-03-29,3126.691914983548
2019-04-01,3164.6343924947078
2019-04-02,3173.1511155891862
2019-04-03,3180.779387225125
2019-04-04,3184.888651156082
2019-04-05,3194.7161328464385
2019-04-08,3188.4914944016805
2019-04-09,3173.415202501239
2019-04-10,3188.882356563416
2019-04-11,3179.744618414936
2019-04-12,3184.186464745083
2019-04-15,3187.6724830770877
2019-04-16,3195.0306602066653
2019-04-17,3190.816343878418
2019-04-18,3204.4746490382904
2019-04-19,3204.977489357854
2019-04-22,3201.2221397197045
2019-04-23,3233.264673496366
2019-04-24,3226.796328493928
2019-04-25,3235.659456081498
2019-04-26,3242.6603573925363
2019-04-29,3246.0473339672913
2019-04-30,3236.440107932806
2019-05-01,3215.4853403400034
2019-05-02,3221.073634245225
2019-05-03,3244.895868593862
2019-05-06,3222.9396578589326
2019-05-07,3182.470128848575
2019-05-08,3170.887715942844
2019-05-09,3139.9293124159276
2019-05-10,3147.241627422807
2019-05-13,3088.3136704567833
2019-05-14,3113.2936085271176
2019-05-15,3130.3714170038565
2019-05-16,3157.5142000031497
2019-05-17,3144.660840607034
2019-05-20,3126.6897208657188
2019-05-21,3142.1723971849883
2019-05-22,3141.147090124342
