Date,FINLAND IMI GROWTH
2002-02-01,1037.1406692630505
2002-02-04,1021.4886590930055
2002-02-05,968.3565763637986
2002-02-06,945.6133397815956
2002-02-07,967.7790381185434
2002-02-08,956.308927560055
2002-02-11,986.9768537602675
2002-02-12,995.3123965149371
2002-02-13,1004.4686963817375
2002-02-14,1011.2281501204232
2002-02-15,977.2691009479025
2002-02-18,965.7960873974835
2002-02-19,924.372706544405
2002-02-20,897.6423448083945
2002-02-21,912.4042911767382
2002-02-22,878.1239167418078
2002-02-25,906.715139234963
2002-02-26,927.3483722846153
2002-02-27,950.2569480678096
2002-02-28,952.2176436110553
2002-03-01,948.4630538207117
2002-03-04,1014.1220508061286
2002-03-05,1009.7649447007008
2002-03-06,1022.0025996879242
2002-03-07,1047.4023131243086
2002-03-08,1060.074517173431
2002-03-11,1038.0670272688976
2002-03-12,980.6889153413206
2002-03-13,981.5618248253265
2002-03-14,972.4188863356898
2002-03-15,972.152985177469
2002-03-18,992.9434657266136
2002-03-19,967.9998036966367
2002-03-20,938.5247005066777
2002-03-21,934.7903554646682
2002-03-22,952.2738611582704
2002-03-25,950.4928840359571
2002-03-26,941.66210020431
2002-03-27,954.3690102528178
2002-03-28,954.3690102528177
2002-03-29,954.3690102528177
2002-04-01,954.3690102528177
2002-04-02,925.5376723858703
2002-04-03,928.4079162251817
2002-04-04,912.4973098532795
2002-04-05,914.325625838955
2002-04-08,878.4687102382185
2002-04-09,893.6308507592033
2002-04-10,874.4936958032175
2002-04-11,845.777852120046
2002-04-12,857.3374615354832
2002-04-15,875.5129626595639
2002-04-16,913.0176139053277
2002-04-17,930.3137091863293
2002-04-18,832.7967495403142
2002-04-19,802.3923445715599
2002-04-22,775.2327861443525
2002-04-23,771.958585348338
2002-04-24,734.2294828613752
2002-04-25,751.7805153050679
2002-04-26,754.250203395802
2002-04-29,736.7712335620955
2002-04-30,741.614049085835
2002-05-01,741.6140490858348
2002-05-02,753.0784073689993
2002-05-03,703.592151822217
2002-05-06,694.6648011484259
2002-05-07,696.4704241292076
2002-05-08,734.664485318265
2002-05-09,734.664485318265
2002-05-10,709.3935693129789
2002-05-13,718.1187200394475
2002-05-14,744.208558147209
2002-05-15,751.4844929946523
2002-05-16,736.9816453436883
2002-05-17,730.5865891634237
2002-05-20,723.4609118129922
2002-05-21,714.7027829985009
2002-05-22,671.3837676847867
2002-05-23,657.0491290555221
2002-05-24,654.935913367835
2002-05-27,652.0741677042456
2002-05-28,648.0299325270364
2002-05-29,636.5109554869803
2002-05-30,618.3606052197584
2002-05-31,645.463075422984
2002-06-03,622.7832098007692
2002-06-04,600.0331043932894
2002-06-05,616.8014727863978
2002-06-06,603.5834128943212
2002-06-07,560.9848730965182
2002-06-10,571.094059115417
2002-06-11,600.8903635389532
2002-06-12,570.7059823241646
2002-06-13,563.9709514776275
2002-06-14,567.1758434746838
