Date,SWITZERLAND IMI GROWTH
2000-10-09,852.6050420703917
2000-10-10,859.5782683633334
2000-10-11,854.2699365341253
2000-10-12,859.4399236264611
2000-10-13,851.0800727932495
2000-10-16,840.5814722722715
2000-10-17,843.1279222664473
2000-10-18,843.9195998232501
2000-10-19,858.3339635660218
2000-10-20,858.7049890558484
2000-10-23,863.0672113080614
2000-10-24,866.4300517884577
2000-10-25,861.7586259340013
2000-10-26,854.3460841551951
2000-10-27,852.9101732640141
2000-10-30,860.3521271951153
2000-10-31,858.7038008445169
2000-11-01,859.0159820874142
2000-11-02,868.6399015508255
2000-11-03,870.040012593606
2000-11-06,879.268237769398
2000-11-07,876.8323544159538
2000-11-08,875.996328155107
2000-11-09,867.0225940664516
2000-11-10,867.0777176665778
2000-11-13,860.4996141442977
2000-11-14,872.2145029106274
2000-11-15,867.2523677849343
2000-11-16,869.2241442573469
2000-11-17,870.3874463440696
2000-11-20,872.6914331669802
2000-11-21,874.2604994150299
2000-11-22,863.82989860642
2000-11-23,864.7531529697355
2000-11-24,867.7580462484887
2000-11-27,878.2590720756845
2000-11-28,871.4769743815338
2000-11-29,867.8772980472642
2000-11-30,857.710899230523
2000-12-01,862.4798501879925
2000-12-04,859.48896724575
2000-12-05,872.3844821816431
2000-12-06,861.4354601353392
2000-12-07,851.751384463769
2000-12-08,847.6816248795452
2000-12-11,852.6777855612463
2000-12-12,851.4446383884111
2000-12-13,854.9956890460059
2000-12-14,845.4797004675676
2000-12-15,836.24530101782
2000-12-18,844.6823904778838
2000-12-19,850.0369773827429
2000-12-20,836.2214195626041
2000-12-21,824.2090923184835
2000-12-22,832.6134588584325
2000-12-25,832.6134588584325
2000-12-26,834.1517210126201
2000-12-27,844.6082546374753
2000-12-28,854.1440398295822
2000-12-29,855.6355343812155
2001-01-01,855.6355343812155
2001-01-02,854.5670868109468
2001-01-03,851.6617064632986
2001-01-04,842.4092746647292
2001-01-05,824.629519161328
2001-01-08,823.1496603279361
2001-01-09,822.4553715478429
2001-01-10,809.2474812927853
2001-01-11,806.0304632320436
2001-01-12,800.9511586228623
2001-01-15,804.1375943697798
2001-01-16,805.0479316451598
2001-01-17,814.1643525624424
2001-01-18,814.1687460636633
2001-01-19,804.9977168525332
2001-01-22,802.8629428114796
2001-01-23,801.1489051058198
2001-01-24,807.8327653647499
2001-01-25,816.2138550541578
2001-01-26,821.5520869090232
2001-01-29,823.6438338185993
2001-01-30,822.4798358030398
2001-01-31,817.9835444681364
2001-02-01,808.7073120859317
2001-02-02,808.4323231979031
2001-02-05,813.570800145837
2001-02-06,815.9501225756431
2001-02-07,813.889488330205
2001-02-08,812.7703157724078
2001-02-09,811.5008180027971
2001-02-12,809.8440802007724
2001-02-13,808.6928392084935
2001-02-14,799.7298167522582
2001-02-15,804.3001620857638
2001-02-16,790.9174117631419
2001-02-19,790.7509684402959
2001-02-20,787.6155786524959
2001-02-21,785.55019967395
2001-02-22,783.7386512437854
2001-02-23,780.1479766920507
2001-02-26,783.1786963396235
2001-02-27,783.4256080888109
2001-02-28,782.831279692983
2001-03-01,765.7912821645646
2001-03-02,764.0547857989069
2001-03-05,768.7232055290648
2001-03-06,770.7710747580782
2001-03-07,770.7332339906297
2001-03-08,764.3578294177604
2001-03-09,760.4630914843309
2001-03-12,749.5730137516406
2001-03-13,748.3982906658929
2001-03-14,733.0660846837379
2001-03-15,736.6338137772688
2001-03-16,723.6721846367597
2001-03-19,717.0403384469016
2001-03-20,716.5683122467996
2001-03-21,709.2537148133616
2001-03-22,681.5744755226406
2001-03-23,695.6385426742363
2001-03-26,717.4942157489475
2001-03-27,719.1589492266951
2001-03-28,719.9255634430971
2001-03-29,729.2235929864703
2001-03-30,741.5986926327564
2001-04-02,725.8534222228878
2001-04-03,711.0396974975177
2001-04-04,706.9688896665747
2001-04-05,721.494326580881
2001-04-06,719.2211650994585
2001-04-09,727.8522712785223
2001-04-10,736.9131652283356
2001-04-11,746.3672177584574
2001-04-12,747.3736278823017
2001-04-13,747.3736278823017
2001-04-16,747.4262875667647
2001-04-17,745.9459952571468
2001-04-18,753.6586111423486
2001-04-19,747.4802399881601
2001-04-20,741.9802114005525
2001-04-23,735.6420373494124
2001-04-24,743.3123695257199
2001-04-25,736.9377389719376
2001-04-26,736.2481399998371
2001-04-27,738.2234996815055
2001-04-30,745.467337225672
2001-05-01,743.7439668557919
2001-05-02,749.8132871606505
2001-05-03,746.9428911736561
2001-05-04,753.2513635147526
2001-05-07,765.6279525114062
2001-05-08,768.5899312367895
2001-05-09,763.1049858994148
2001-05-10,774.307570791251
2001-05-11,780.7831886980658
2001-05-14,777.9795993718247
2001-05-15,780.7905428838153
2001-05-16,781.4133818124543
2001-05-17,785.3177841276231
2001-05-18,787.6558833328072
2001-05-21,789.5805099669961
2001-05-22,793.5534978566936
2001-05-23,794.4502820039426
2001-05-24,795.4884495046142
2001-05-25,792.2128115391389
2001-05-28,791.5463902837655
2001-05-29,787.4625534381332
2001-05-30,783.0973257154839
2001-05-31,779.9656978945105
2001-06-01,784.1513741650136
2001-06-04,784.878571916545
2001-06-05,792.2904462730743
2001-06-06,789.8300833763558
2001-06-07,789.5199269921695
2001-06-08,784.8145154411371
2001-06-11,782.3363691794476
2001-06-12,773.3212157189973
2001-06-13,776.8663384363924
2001-06-14,768.0873659798182
2001-06-15,763.6757775308957
2001-06-18,761.5220010720245
2001-06-19,752.9432876550184
2001-06-20,750.2994711938323
2001-06-21,752.0067846219238
2001-06-22,742.4534228978562
2001-06-25,741.012469949813
2001-06-26,730.1831971672106
2001-06-27,723.4748859936848
2001-06-28,739.6935801860658
2001-06-29,749.6549752417691
2001-07-02,756.4018045172921
2001-07-03,749.2227679837729
2001-07-04,743.825715360772
2001-07-05,739.18431381333
2001-07-06,728.5768176152384
2001-07-09,727.2447968358366
2001-07-10,714.7073448866397
2001-07-11,712.6065411121244
2001-07-12,725.3773113836245
2001-07-13,726.55203654535
2001-07-16,725.0130879747813
2001-07-17,721.2327650211948
2001-07-18,723.0108382505307
2001-07-19,735.9343719224867
2001-07-20,730.1614529043457
2001-07-23,727.3361388299637
2001-07-24,709.9507020185015
2001-07-25,700.1482796343759
2001-07-26,698.2700166172292
2001-07-27,706.6726780177336
2001-07-30,709.6391623069724
2001-07-31,714.0248760558752
2001-08-01,722.9820914780009
2001-08-02,725.282099055168
2001-08-03,720.3392263981005
2001-08-06,722.654811902386
2001-08-07,721.8594185981202
2001-08-08,719.3606903838241
2001-08-09,703.6387764718806
2001-08-10,690.2447544489173
2001-08-13,699.4398741345318
2001-08-14,704.3097893086374
2001-08-15,698.4852193590145
2001-08-16,692.6327364152501
2001-08-17,687.5970060093379
2001-08-20,684.0265597747888
2001-08-21,694.3485640818542
2001-08-22,685.2630264377098
2001-08-23,683.9108249408214
2001-08-24,689.589257274985
2001-08-27,695.2514920224245
2001-08-28,687.7350796192954
2001-08-29,678.8900200396024
2001-08-30,672.5399639698197
2001-08-31,678.8899774097158
2001-09-03,666.7829262277952
2001-09-04,676.9301341766854
2001-09-05,672.7241523615872
2001-09-06,664.2776106516168
2001-09-07,649.2979216620105
2001-09-10,636.3053582525932
2001-09-11,601.7553173099276
2001-09-12,622.1080045743339
2001-09-13,628.3640634317715
2001-09-14,605.5307144060143
2001-09-17,622.0534553248978
2001-09-18,618.6202539613894
2001-09-19,613.6950063081309
2001-09-20,589.1955296914997
2001-09-21,570.5101065678296
2001-09-24,593.2800558033123
2001-09-25,609.3759641750398
2001-09-26,612.7877662261678
2001-09-27,621.6951220117228
2001-09-28,646.1373665662896
2001-10-01,634.2934217810579
2001-10-02,636.1798468406499
2001-10-03,634.9986895912806
2001-10-04,649.436705889978
2001-10-05,643.0685805469057
2001-10-08,647.2631084051075
2001-10-09,645.0356510996166
2001-10-10,648.5601943905516
2001-10-11,661.5285649541198
2001-10-12,652.8957658935863
2001-10-15,650.6935511510837
2001-10-16,647.3440407886627
2001-10-17,648.9124743789744
2001-10-18,657.5072522989707
2001-10-19,657.3172812579467
2001-10-22,667.5719307599093
2001-10-23,673.7233626650112
2001-10-24,672.0533319514217
2001-10-25,664.6747771981712
2001-10-26,670.659503113504
2001-10-29,657.8867671480273
2001-10-30,646.73866920119
2001-10-31,655.1973332250549
2001-11-01,656.3542960712994
2001-11-02,657.6580045237417
2001-11-05,666.2391615869922
2001-11-06,667.5162318122741
2001-11-07,668.7971205161626
2001-11-08,684.0464744389955
2001-11-09,679.7181963865208
2001-11-12,671.6854369865018
2001-11-13,682.7410786895454
2001-11-14,687.4238549083865
2001-11-15,699.3143997607398
2001-11-16,704.6822182260239
2001-11-19,712.1391695427862
2001-11-20,701.9690288414466
2001-11-21,703.1573734743139
2001-11-22,706.620572755526
2001-11-23,695.5670629506438
2001-11-26,693.5270906879515
2001-11-27,687.9508909610134
2001-11-28,677.2528744593939
2001-11-29,674.8818161731515
2001-11-30,668.0225797672277
2001-12-03,669.1695732739875
2001-12-04,682.9200144725037
2001-12-05,689.2769401139138
2001-12-06,687.1517022074322
2001-12-07,684.245978369241
2001-12-10,672.9982855871717
2001-12-11,673.5891794592116
2001-12-12,674.5326501117524
2001-12-13,668.6225458686978
2001-12-14,661.0401187957557
2001-12-17,670.5413189626241
2001-12-18,673.1280334740618
2001-12-19,667.361060063846
2001-12-20,682.2323165976906
2001-12-21,690.3713682522256
2001-12-24,682.3563180271626
2001-12-25,682.3563180271626
2001-12-26,681.6326905042167
2001-12-27,687.0309508500783
2001-12-28,690.8441947952501
2001-12-31,691.7952766511214
2002-01-01,691.7952766511214
2002-01-02,685.2567625670464
2002-01-03,683.2952720956612
2002-01-04,688.3565666104289
2002-01-07,690.0055211836853
2002-01-08,681.7549110271157
2002-01-09,686.7420563051758
2002-01-10,685.8092365959561
2002-01-11,692.0319142459444
2002-01-14,679.9530579795107
2002-01-15,680.472711612803
2002-01-16,678.9166150057617
2002-01-17,688.5878651887374
2002-01-18,686.0690629278998
2002-01-21,682.382237966702
2002-01-22,685.9593305544222
2002-01-23,690.6905477049934
2002-01-24,698.1105252596077
2002-01-25,692.7062903625974
2002-01-28,696.957130147988
2002-01-29,689.7946247533149
2002-01-30,679.4901464929308
2002-01-31,683.929175790992
2002-02-01,680.3523641672683
2002-02-04,678.9064780782755
2002-02-05,674.7793253994417
2002-02-06,674.8211851229997
2002-02-07,685.722360946119
2002-02-08,686.1634952760415
2002-02-11,688.7936433088622
2002-02-12,688.637980911035
2002-02-13,695.4813907512912
2002-02-14,700.1678188428908
2002-02-15,698.8162016781084
2002-02-18,696.7096698402644
2002-02-19,683.3746335789261
2002-02-20,678.5321452384321
2002-02-21,681.8193733004304
2002-02-22,678.1412204038003
2002-02-25,684.5931274242282
2002-02-26,685.3713341861412
2002-02-27,694.9904828006229
2002-02-28,699.376656020124
2002-03-01,695.0282262237322
2002-03-04,701.9385946883472
2002-03-05,699.033788431288
2002-03-06,698.1162454174191
2002-03-07,702.0051460744421
2002-03-08,711.7912409556701
2002-03-11,709.8167457677235
2002-03-12,707.1556388885772
2002-03-13,711.3205719741313
2002-03-14,720.0165222414233
2002-03-15,722.7221109130975
2002-03-18,727.1313978220252
2002-03-19,726.1955508399807
2002-03-20,725.2106192384642
2002-03-21,726.6651383923004
2002-03-22,729.903453786836
2002-03-25,729.0732426044468
2002-03-26,730.195589596481
2002-03-27,731.5749378957579
2002-03-28,732.1813333263476
2002-03-29,732.1813333263476
2002-04-01,734.6380344856452
2002-04-02,736.1022885512978
2002-04-03,736.1080538062123
2002-04-04,733.3002073720469
2002-04-05,731.7269608583615
2002-04-08,726.0491205584917
2002-04-09,729.8496937708154
2002-04-10,732.5248756267764
2002-04-11,723.3617552704014
2002-04-12,724.1801406753377
2002-04-15,726.203843894535
2002-04-16,732.4274247752352
2002-04-17,733.79675673477
2002-04-18,735.6677637981301
2002-04-19,736.3129623646689
2002-04-22,736.226880208839
2002-04-23,735.9584503664881
2002-04-24,738.3151580486082
2002-04-25,730.7172455982978
2002-04-26,726.4467043337521
2002-04-29,729.965182793655
2002-04-30,730.5359981834581
2002-05-01,733.4573410740657
2002-05-02,734.4563961797711
2002-05-03,737.77745227413
2002-05-06,733.7020841516322
2002-05-07,723.3122920573637
2002-05-08,735.141373132874
2002-05-09,735.5103305740977
2002-05-10,729.4689181096735
2002-05-13,731.6897293489914
2002-05-14,734.8414519101692
2002-05-15,739.0226210748272
2002-05-16,742.7075694647162
2002-05-17,738.7892166602775
2002-05-20,736.0868638180095
2002-05-21,738.5989149279213
2002-05-22,734.9105553859418
2002-05-23,731.1778890301016
2002-05-24,731.1830730295205
2002-05-27,734.250834801519
2002-05-28,731.1402167921874
2002-05-29,728.8469101665895
2002-05-30,723.8039978929736
2002-05-31,726.9447966667411
2002-06-03,721.4445574324337
2002-06-04,707.3903505266277
2002-06-05,703.3899066324838
2002-06-06,698.3388970565303
2002-06-07,689.9825230411404
2002-06-10,692.0284930842041
2002-06-11,694.5639273978308
2002-06-12,671.6686942933724
2002-06-13,664.3895784136802
2002-06-14,657.4849628245335
2002-06-17,676.0852253135471
2002-06-18,668.7157839859333
2002-06-19,661.7178769344455
2002-06-20,643.920625381634
2002-06-21,642.5462918655232
2002-06-24,626.811467776919
2002-06-25,645.8206145436643
2002-06-26,630.4967651165032
2002-06-27,637.6545711628667
2002-06-28,664.9340306463458
2002-07-01,664.4364142607552
2002-07-02,654.6716058246157
2002-07-03,641.51407833664
2002-07-04,656.740208500405
2002-07-05,673.3586552684761
2002-07-08,670.3033786327106
2002-07-09,665.9026470711302
2002-07-10,646.4709050441205
2002-07-11,626.7089912570739
2002-07-12,633.902795945201
2002-07-15,609.3822360635363
2002-07-16,592.5230788637764
2002-07-17,598.8977252625816
2002-07-18,594.2425318315114
2002-07-19,563.1009757515042
2002-07-22,541.6911606953208
2002-07-23,536.1947213073641
2002-07-24,541.9559778349017
2002-07-25,570.5028573199032
2002-07-26,584.2545192458599
2002-07-29,606.0504394149447
2002-07-30,602.0492875799794
2002-07-31,602.3289108766241
2002-08-01,597.142618389364
2002-08-02,592.7485218808575
