Date,TAIWAN IMI MOMENTUM
1999-04-01,825.2747260599132
1999-04-02,841.5554224468772
1999-04-05,837.0904485841968
1999-04-06,834.5497300225635
1999-04-07,833.5684724048239
1999-04-08,851.3649234843894
1999-04-09,853.4285413442262
1999-04-12,862.9596799053228
1999-04-13,876.5213416494396
1999-04-14,882.543999829921
1999-04-15,893.2056281534836
1999-04-16,882.9994305434077
1999-04-19,903.0981376347229
1999-04-20,896.7450119449262
1999-04-21,879.2962383791547
1999-04-22,881.6364887430262
1999-04-23,897.8549332168569
1999-04-26,904.6245743401289
1999-04-27,898.2283915768973
1999-04-28,894.2788733689175
1999-04-29,870.7415916454842
1999-04-30,879.6858576479545
1999-05-03,881.4042271684035
1999-05-04,899.4520682222714
1999-05-05,900.2448377764234
1999-05-06,901.2759249697857
1999-05-07,891.122392623904
1999-05-10,887.8610804008465
1999-05-11,886.2312235468019
1999-05-12,885.4477081578917
1999-05-13,881.5546734748749
1999-05-14,898.5537200984531
1999-05-17,905.0422140902357
1999-05-18,908.348625014268
1999-05-19,917.9874481851426
1999-05-20,913.6086592655287
1999-05-21,914.3542515222907
1999-05-24,920.7369279491595
1999-05-25,909.3666682651058
1999-05-26,907.0801538742519
1999-05-27,912.2737741873883
1999-05-28,908.7625621140378
1999-05-31,905.0185012324807
1999-06-01,914.0454187322682
1999-06-02,930.8782765821014
1999-06-03,940.1908581598312
1999-06-04,943.7086218271191
1999-06-07,979.0174928094501
1999-06-08,993.4257007992409
1999-06-09,1008.3059501478205
1999-06-10,1010.1253537489891
1999-06-11,1006.1817236457927
1999-06-14,1003.7863546151739
1999-06-15,1003.1936249613734
1999-06-16,1020.3612728081763
1999-06-17,1051.9923430762738
1999-06-18,1052.1549636270659
1999-06-21,1067.7088252499902
1999-06-22,1102.3257505631527
1999-06-23,1088.9015926134662
1999-06-24,1111.707967438479
1999-06-25,1062.1154641837331
1999-06-28,1069.200159622208
1999-06-29,1111.5614417000013
1999-06-30,1108.7743190710528
1999-07-01,1108.4311515318782
1999-07-02,1133.4172716185615
1999-07-05,1117.0386642417154
1999-07-06,1099.688219838413
1999-07-07,1101.0644993263502
1999-07-08,1123.3456137837984
1999-07-09,1115.5121091053513
1999-07-12,1110.7445509140828
1999-07-13,1074.8014071272103
1999-07-14,1025.7154091910122
1999-07-15,1027.3685364622163
1999-07-16,958.0465180623327
1999-07-19,968.6054092502065
1999-07-20,1027.5835596684833
1999-07-21,1032.9360688566674
1999-07-22,1014.4565748432289
1999-07-23,1018.3534372855257
1999-07-26,1000.3139904412968
1999-07-27,965.501864970957
1999-07-28,979.0881882824314
1999-07-29,960.0890861460429
1999-07-30,970.3447481716894
1999-08-02,938.3515457538393
1999-08-03,938.1059211911374
1999-08-04,928.6531839360005
1999-08-05,911.4127237599936
1999-08-06,895.286608511061
1999-08-09,932.2090953382079
1999-08-10,969.3897757074577
1999-08-11,966.1020622103126
1999-08-12,976.233311412824
1999-08-13,1017.9782568111789
1999-08-16,1074.5552694234786
1999-08-17,1085.295562571394
1999-08-18,1069.684888577492
1999-08-19,1072.7235344590654
1999-08-20,1097.0195496244773
1999-08-23,1084.9149093332067
1999-08-24,1070.7088480351858
1999-08-25,1095.520154936816
1999-08-26,1089.9121749918918
1999-08-27,1085.2410691458956
1999-08-30,1086.611195858188
1999-08-31,1102.0532630764726
1999-09-01,1126.0316521652526
1999-09-02,1117.164057446788
1999-09-03,1096.0917279580397
1999-09-06,1106.6668685909544
1999-09-07,1077.7062873092093
1999-09-08,1085.5696986836003
1999-09-09,1092.046045094646
1999-09-10,1105.6220026281044
1999-09-13,1106.5238488314171
1999-09-14,1095.9632398101578
1999-09-15,1079.6995961624352
1999-09-16,1078.6446915041674
1999-09-17,1068.3568816814159
1999-09-20,1081.1522570004486
1999-09-21,1077.8540914839205
1999-09-22,1077.8201945692879
1999-09-23,1077.837142760098
1999-09-24,1077.8371427600982
1999-09-27,1046.8778075798925
1999-09-28,1022.1347335243321
1999-09-29,1034.9137660006916
1999-09-30,1037.377726691856
1999-10-01,1049.5577926805097
1999-10-04,1041.6352224595857
1999-10-05,1022.0804690117867
1999-10-06,1019.1732618240706
1999-10-07,1034.3787002822205
1999-10-08,1026.1845176504548
1999-10-11,1036.1818879822754
1999-10-12,1073.3053791843972
1999-10-13,1075.2681886123353
1999-10-14,1084.3363448615708
1999-10-15,1075.1234614508878
1999-10-18,1065.1070314244737
1999-10-19,1057.6327203895128
1999-10-20,1056.2181482729675
1999-10-21,1053.892598351177
1999-10-22,1040.0047228005556
1999-10-25,1057.8763124698187
1999-10-26,1061.7761477345462
1999-10-27,1065.2064350930382
1999-10-28,1065.7680478885643
1999-10-29,1075.2651151056255
1999-11-01,1095.4090926492725
1999-11-02,1082.176469348017
1999-11-03,1060.604886162718
1999-11-04,1047.0602904726707
1999-11-05,1052.283709971543
1999-11-08,1042.1818977913042
1999-11-09,1036.4195656586692
1999-11-10,1039.8970267799561
1999-11-11,1061.3627811376948
1999-11-12,1061.5132318319709
1999-11-15,1065.7361046460342
1999-11-16,1077.2974046671418
1999-11-17,1084.596550145394
1999-11-18,1102.1638726594517
1999-11-19,1108.6404057656566
1999-11-22,1156.3492554679606
1999-11-23,1152.80456512885
1999-11-24,1137.773753120295
1999-11-25,1141.5571756068853
1999-11-26,1088.406025519776
1999-11-29,1120.9428666207082
1999-11-30,1099.6496158923555
1999-12-01,1110.6418759987191
1999-12-02,1111.5070402076603
1999-12-03,1130.3979856132378
1999-12-06,1133.5005074136443
1999-12-07,1127.5370923143637
1999-12-08,1133.47310278781
1999-12-09,1116.9318143267412
1999-12-10,1116.9223242935961
1999-12-13,1145.7934214257912
1999-12-14,1143.396757268009
1999-12-15,1149.999590119494
1999-12-16,1134.2398770753675
1999-12-17,1132.123409895857
1999-12-20,1140.2766337281687
1999-12-21,1165.900635846917
1999-12-22,1179.5112094429899
1999-12-23,1192.0336823743253
1999-12-24,1220.4155346076732
1999-12-27,1258.6155604444941
1999-12-28,1264.770842440997
1999-12-29,1265.4739839920092
1999-12-30,1270.6408315183555
1999-12-31,1270.6408315183555
2000-01-03,1269.102525426929
2000-01-04,1356.7994948514229
2000-01-05,1356.850666260075
2000-01-06,1358.0230492648275
2000-01-07,1342.0549219014451
2000-01-10,1392.0963119083417
2000-01-11,1359.1511751049427
2000-01-12,1398.9939893282885
2000-01-13,1374.3151802112666
2000-01-14,1354.562415100284
2000-01-17,1398.299111822495
2000-01-18,1387.1626450863214
2000-01-19,1364.8220345632103
2000-01-20,1373.4368217008716
2000-01-21,1386.413629338404
2000-01-24,1391.826750766053
2000-01-25,1381.6415097103784
2000-01-26,1404.0668393037927
2000-01-27,1397.5048280893573
2000-01-28,1404.9164157538214
2000-01-31,1422.9599928149323
2000-02-01,1430.7687000941378
2000-02-02,1426.1437208647635
2000-02-03,1425.98157748017
2000-02-04,1426.4217667567284
2000-02-07,1427.3493699215828
2000-02-08,1430.8386529314953
2000-02-09,1446.9724014517221
2000-02-10,1437.8410519365243
2000-02-11,1444.7288988826688
2000-02-14,1422.6211118894064
2000-02-15,1429.3968473683533
2000-02-16,1441.9257801766962
2000-02-17,1459.2357118703087
2000-02-18,1436.9395235081247
2000-02-21,1384.283160979683
2000-02-22,1372.3334394118788
2000-02-23,1369.7986922789967
2000-02-24,1374.8313735210797
2000-02-25,1359.804637210394
2000-02-28,1360.246850100544
2000-02-29,1367.853397268425
2000-03-01,1399.3288714121084
2000-03-02,1379.4548156466465
2000-03-03,1384.222208433741
2000-03-06,1365.2314523874973
2000-03-07,1363.0225736065768
2000-03-08,1365.5567231672755
2000-03-09,1406.2925274832503
2000-03-10,1383.4477048740791
2000-03-13,1292.6721886400442
2000-03-14,1305.492066302332
2000-03-15,1278.1394335945336
2000-03-16,1294.5107788473915
2000-03-17,1301.5281375658467
2000-03-20,1260.37292699173
2000-03-21,1333.2639766079762
2000-03-22,1354.6661391255088
2000-03-23,1429.7469744978753
2000-03-24,1436.699207753281
2000-03-27,1499.5886523596691
2000-03-28,1509.552963633276
2000-03-29,1507.2952042925017
2000-03-30,1529.091283806858
2000-03-31,1509.918801295257
2000-04-03,1551.4545092925798
2000-04-04,1552.2191492675875
2000-04-05,1581.8079554285941
2000-04-06,1535.6983919536267
2000-04-07,1532.190453197515
2000-04-10,1582.7498036800857
2000-04-11,1563.9399793474338
2000-04-12,1535.364472708957
2000-04-13,1487.5762527106779
2000-04-14,1428.205076096386
2000-04-17,1375.6023632164945
2000-04-18,1424.982425905258
2000-04-19,1391.0437795616278
2000-04-20,1387.4497703680454
2000-04-21,1391.2793298811957
2000-04-24,1333.9979695081863
2000-04-25,1363.5384065730286
2000-04-26,1301.1339905767284
2000-04-27,1302.7441367437434
2000-04-28,1355.7488861871202
2000-05-01,1343.772685087298
2000-05-02,1318.9031657766113
2000-05-03,1283.2484592013868
2000-05-04,1266.2526340929603
2000-05-05,1315.1873192529895
2000-05-08,1292.5547807138084
2000-05-09,1298.9920503817411
2000-05-10,1284.7183776121765
2000-05-11,1240.3407748342438
2000-05-12,1274.0145244958717
2000-05-15,1255.8757139025902
2000-05-16,1309.9817363549093
2000-05-17,1370.3935159954347
2000-05-18,1368.4170188928474
2000-05-19,1373.5159958051338
2000-05-22,1327.3302011324588
2000-05-23,1306.4790505564717
2000-05-24,1262.9255248505033
2000-05-25,1250.5789705906357
2000-05-26,1270.2014322342718
2000-05-29,1279.0789680598505
2000-05-30,1301.8066767047815
2000-05-31,1341.2526279923932
2000-06-01,1328.7051333175775
2000-06-02,1343.497442370471
2000-06-05,1371.753562213754
2000-06-06,1371.753562213754
2000-06-07,1404.6524988335743
2000-06-08,1386.815261850526
2000-06-09,1397.4100252479939
