Date,PERU IMI MOMENTUM
1998-09-11,720.6636878654813
1998-09-14,724.6144421702819
1998-09-15,741.7036185454089
1998-09-16,719.3885760040994
1998-09-17,699.0197423762146
1998-09-18,691.7246330984112
1998-09-21,679.0116184993556
1998-09-22,675.9412459893291
1998-09-23,699.588412015812
1998-09-24,706.8554487860521
1998-09-25,707.8645179089103
1998-09-28,715.6077189182673
1998-09-29,708.2130783590718
1998-09-30,701.8648795447144
1998-10-01,682.8264206302397
1998-10-02,696.213040366042
1998-10-05,674.5607152152652
1998-10-06,664.410562229561
1998-10-07,676.1368758913278
1998-10-08,676.1368758913278
1998-10-09,670.4056681015722
1998-10-12,680.7895772544508
1998-10-13,680.7973958244357
1998-10-14,689.4672150021732
1998-10-15,703.2073223387839
1998-10-16,698.860069917483
1998-10-19,702.8181621532229
1998-10-20,700.8619854531449
1998-10-21,690.7418988001591
1998-10-22,688.6292884257869
1998-10-23,691.9692392822467
1998-10-26,691.9692392822467
1998-10-27,686.5826292818621
1998-10-28,670.2344674169768
1998-10-29,664.4193935324178
1998-10-30,661.3222257090291
1998-11-02,642.3740384996293
1998-11-03,640.2316482625349
1998-11-04,644.7572014559472
1998-11-05,638.9597401672911
1998-11-06,649.9937198980375
1998-11-09,650.0632449836551
1998-11-10,653.9355531734384
1998-11-11,663.1366616924233
1998-11-12,671.2381128477418
1998-11-13,689.1843526584283
1998-11-16,703.405577030332
1998-11-17,711.3024937016331
1998-11-18,719.1252431438337
1998-11-19,721.1337206655207
1998-11-20,744.2585811721299
1998-11-23,762.2761482958227
1998-11-24,745.8624308400367
1998-11-25,731.6166591949087
1998-11-26,733.4054936885441
1998-11-27,744.9694409328459
1998-11-30,740.8269936640099
1998-12-01,727.1921321887401
1998-12-02,722.2129594478083
1998-12-03,703.7262252244616
1998-12-04,698.3421310620871
1998-12-07,697.724836649786
1998-12-08,698.16378466281
1998-12-09,686.7037185935511
1998-12-10,679.499473244587
1998-12-11,679.7470983571324
1998-12-14,672.6833499307
1998-12-15,661.7192130168423
1998-12-16,668.0326028328193
1998-12-17,666.4143896830535
1998-12-18,662.29418444545
1998-12-21,660.0945712534891
1998-12-22,660.3971881116538
1998-12-23,660.6491280846591
1998-12-24,661.1542422598895
1998-12-25,661.1542422598895
1998-12-28,663.302250522595
1998-12-29,658.4490161421152
1998-12-30,662.4912526389545
1998-12-31,662.7925468885294
1999-01-01,662.7925468885294
1999-01-04,663.0111892401586
1999-01-05,667.9614040837914
1999-01-06,673.9438594143878
1999-01-07,668.6161252045641
1999-01-08,671.5202652884848
1999-01-11,664.859738704278
1999-01-12,657.9393374574537
1999-01-13,617.6856761868885
1999-01-14,600.4683969516442
1999-01-15,629.1678481392886
1999-01-18,639.8112914897857
1999-01-19,632.1761066600787
1999-01-20,636.3834405169288
1999-01-21,626.0063227386721
1999-01-22,615.6902192268321
1999-01-25,612.8217161952567
1999-01-26,611.2894527314909
1999-01-27,607.4245463946997
1999-01-28,613.7357341379166
1999-01-29,617.8505296179155
1999-02-01,618.4272715305694
1999-02-02,633.1802711542852
1999-02-03,633.4456839506337
1999-02-04,632.7565695187343
1999-02-05,630.0514115534229
1999-02-08,632.6459198556263
1999-02-09,632.2468847646153
1999-02-10,632.3935160258244
1999-02-11,634.4429619747342
1999-02-12,635.8445359461169
1999-02-15,640.826592879155
1999-02-16,646.535173967857
1999-02-17,650.4425276458356
1999-02-18,654.5997640749957
1999-02-19,659.3960891365853
1999-02-22,658.187255726486
1999-02-23,655.8300925733523
1999-02-24,654.6851068499166
1999-02-25,644.9126696748182
1999-02-26,657.209080785701
1999-03-01,654.7413294896489
1999-03-02,655.4400865675466
1999-03-03,664.8252287804213
1999-03-04,664.5190755587163
1999-03-05,672.4580358391439
1999-03-08,671.02151892464
1999-03-09,668.319045756656
1999-03-10,672.6817767797237
1999-03-11,685.2256523421414
1999-03-12,683.3724329832521
1999-03-15,689.1138538457772
1999-03-16,679.2817279206863
1999-03-17,673.5495782722209
1999-03-18,679.431871673334
1999-03-19,679.7570622236582
1999-03-22,676.4237749673393
1999-03-23,670.8002094252928
1999-03-24,669.4591565659238
1999-03-25,672.9877385006066
1999-03-26,672.857846874001
1999-03-29,672.6163656607681
1999-03-30,674.5888157082047
1999-03-31,682.5677289137122
1999-04-01,682.5677289137122
1999-04-02,682.5677289137122
1999-04-05,680.3122609766934
1999-04-06,681.1935784601409
1999-04-07,682.4405594468313
1999-04-08,688.8374020891924
1999-04-09,688.9277825301482
1999-04-12,683.3362797028054
1999-04-13,687.1379955868262
1999-04-14,687.1422451073579
1999-04-15,689.7945271519393
1999-04-16,722.6958756142092
1999-04-19,743.7065610970182
1999-04-20,741.1824345311255
1999-04-21,737.0982536905374
1999-04-22,742.3136868076615
1999-04-23,741.395349085009
1999-04-26,740.1819325888173
1999-04-27,741.6668719165555
1999-04-28,737.6265883873127
1999-04-29,741.8143589447553
1999-04-30,744.9519346612469
1999-05-03,748.6586358927909
1999-05-04,750.4573045318629
1999-05-05,753.9230016703013
1999-05-06,774.2013188396513
1999-05-07,770.0344301187099
1999-05-10,770.5785674921127
1999-05-11,780.5973236980823
1999-05-12,765.5925070120021
1999-05-13,769.2474867594725
1999-05-14,771.3801490669714
1999-05-17,762.0923747610742
1999-05-18,763.1449639689445
1999-05-19,751.038255444267
1999-05-20,757.11048857341
1999-05-21,755.8094885062679
1999-05-24,756.6723569211074
1999-05-25,748.8954886113263
1999-05-26,750.5625943587623
1999-05-27,744.0202101160891
1999-05-28,748.3079552357394
1999-05-31,751.9590290071682
1999-06-01,741.9749719257179
1999-06-02,741.3637627596407
1999-06-03,750.310008970911
1999-06-04,754.1342741826963
1999-06-07,756.3783238417418
1999-06-08,757.842030520224
1999-06-09,760.3992586518265
1999-06-10,751.7745736225239
1999-06-11,749.8392838208174
1999-06-14,750.9784279604419
1999-06-15,751.9639070485385
1999-06-16,751.5389961509559
1999-06-17,747.8539948478091
1999-06-18,745.030234491929
1999-06-21,743.8513021994129
1999-06-22,742.5253498310644
1999-06-23,740.6585472436536
1999-06-24,744.282288518199
1999-06-25,745.5601542280291
1999-06-28,751.7864100158216
1999-06-29,751.7864100158216
1999-06-30,762.5451175507329
1999-07-01,768.5593128391905
1999-07-02,768.8900395712263
1999-07-05,763.0110909896061
1999-07-06,764.2398560368787
1999-07-07,764.3433827416529
1999-07-08,766.890082800586
1999-07-09,768.229115625745
1999-07-12,758.4181734737564
1999-07-13,747.530875023545
1999-07-14,755.2226095976039
1999-07-15,743.2206495123552
1999-07-16,744.4589731135328
1999-07-19,739.6207310055411
1999-07-20,737.4612862551162
1999-07-21,724.8143198613152
1999-07-22,726.7626198515037
1999-07-23,726.8296569040159
1999-07-26,728.3202056105549
1999-07-27,732.9159839916575
1999-07-28,732.9159839916575
1999-07-29,732.9159839916575
1999-07-30,732.08146676539
1999-08-02,723.3451537984706
1999-08-03,715.4471235277504
1999-08-04,715.9919390595832
1999-08-05,709.5195383620724
1999-08-06,705.1417567634518
1999-08-09,710.6420659510607
1999-08-10,702.8322788798865
1999-08-11,715.1927261723223
1999-08-12,710.0498626846068
1999-08-13,708.6701576564585
1999-08-16,710.9201973216618
1999-08-17,709.0539277284328
1999-08-18,704.4435696712683
1999-08-19,704.0715405418953
1999-08-20,705.9997185967545
1999-08-23,706.2845005172925
1999-08-24,705.3941663065087
1999-08-25,705.4544512869496
1999-08-26,706.0395241074086
1999-08-27,700.5915904733247
1999-08-30,700.1990647597836
1999-08-31,705.4372997399556
1999-09-01,707.0374479779656
1999-09-02,718.952615641967
1999-09-03,712.8470620621252
1999-09-06,718.2708314859401
1999-09-07,718.4503610542235
1999-09-08,716.9530676200288
1999-09-09,737.7141080723883
1999-09-10,760.8454750312029
1999-09-13,755.5407503815119
1999-09-14,750.5595617843725
1999-09-15,743.2158460310449
1999-09-16,742.6368708617282
1999-09-17,743.9160585028332
1999-09-20,741.3799240560628
1999-09-21,744.4043330939362
1999-09-22,748.9586471544396
1999-09-23,746.9601462826845
1999-09-24,742.6030634158504
1999-09-27,753.602612330317
1999-09-28,767.3627254065797
1999-09-29,759.903236841205
1999-09-30,758.8272972250957
1999-10-01,753.5163714925512
1999-10-04,751.6516609550221
1999-10-05,750.8248371086726
1999-10-06,752.3565585582598
1999-10-07,754.024777990439
1999-10-08,754.024777990439
1999-10-11,755.1144538679823
1999-10-12,750.8103731777584
1999-10-13,754.9937543046757
1999-10-14,748.5823742546668
1999-10-15,736.1932584820617
1999-10-18,735.6940624363788
1999-10-19,732.3609186779056
1999-10-20,724.6197543290627
1999-10-21,725.8100682940263
1999-10-22,730.568201098623
1999-10-25,723.1842466511199
1999-10-26,715.0593539823808
1999-10-27,719.4371608412058
1999-10-28,719.2720862729215
1999-10-29,726.1010898699192
1999-11-01,726.1010898699192
1999-11-02,719.609799864336
1999-11-03,719.4895405107519
1999-11-04,719.4421184591928
1999-11-05,723.6116317767676
1999-11-08,725.3941473207545
1999-11-09,727.3370265718444
1999-11-10,734.2365749336102
1999-11-11,730.6846307636946
1999-11-12,728.0441925430831
1999-11-15,726.3677265479179
1999-11-16,723.4430942395151
1999-11-17,721.8088047031829
1999-11-18,721.6249724163089
1999-11-19,721.6124593119267
1999-11-22,720.7065659941857
1999-11-23,717.7605581778271
1999-11-24,721.886096713115
1999-11-25,717.695912134061
1999-11-26,721.9560025409431
1999-11-29,729.376932583401
1999-11-30,738.5734347869449
1999-12-01,742.4188962877212
1999-12-02,739.6627885310011
1999-12-03,733.1434825616215
1999-12-06,732.5347970046222
1999-12-07,731.4468054109029
1999-12-08,731.4468054109029
1999-12-09,734.4542160311952
1999-12-10,732.7198228353926
1999-12-13,730.1105206683842
1999-12-14,726.1002348940274
1999-12-15,724.9959213230279
1999-12-16,723.6952808553075
1999-12-17,719.2931482522896
1999-12-20,717.8876636798234
1999-12-21,716.7034402674253
1999-12-22,716.8189698051191
1999-12-23,714.5157361335276
1999-12-24,714.5157361335276
1999-12-27,711.5077343658863
1999-12-28,709.7022081134361
1999-12-29,710.0570628147595
1999-12-30,723.1829962831787
1999-12-31,723.1829962831787
2000-01-03,717.3607260531213
2000-01-04,712.6052994525169
2000-01-05,714.1570436403545
2000-01-06,711.0995155844499
2000-01-07,714.9871389064937
2000-01-10,713.5896421189178
2000-01-11,713.4656121969264
2000-01-12,715.3017562345449
2000-01-13,742.0775883877038
2000-01-14,745.7365554051678
2000-01-17,749.209546140035
2000-01-18,749.4369981212323
2000-01-19,748.8496664018453
2000-01-20,741.2791568928295
2000-01-21,738.4868674173247
2000-01-24,736.3955969126039
2000-01-25,727.886954179636
2000-01-26,737.1765325562035
2000-01-27,750.2114782418683
2000-01-28,752.0420410225221
2000-01-31,752.521497452025
2000-02-01,753.9800122777572
2000-02-02,761.113935402755
2000-02-03,768.7005473590392
2000-02-04,785.6799541784428
2000-02-07,790.1257614482893
2000-02-08,796.5623324511135
2000-02-09,813.7627677033764
2000-02-10,820.0810919336463
2000-02-11,826.6814048152416
2000-02-14,827.2949285799816
2000-02-15,815.3289907078574
2000-02-16,808.2833582376609
2000-02-17,806.1179812210534
2000-02-18,794.4900319557343
2000-02-21,785.3983175835461
2000-02-22,791.5897856734802
2000-02-23,797.0999869840732
2000-02-24,804.3937801281457
2000-02-25,800.9289262590861
2000-02-28,792.6736147167632
2000-02-29,802.2912260812966
2000-03-01,806.8972839544919
2000-03-02,810.7682909503287
2000-03-03,821.5614465285241
2000-03-06,827.3868612998971
2000-03-07,820.6910437815407
2000-03-08,818.3667414835924
2000-03-09,822.2245822740316
2000-03-10,817.7874072776625
2000-03-13,811.9512105754093
2000-03-14,812.0574608982317
2000-03-15,801.6018288298657
2000-03-16,797.1394941763974
2000-03-17,788.505908084335
2000-03-20,791.0800811459368
2000-03-21,789.9756436161764
2000-03-22,779.5688062372897
2000-03-23,778.7912826007258
2000-03-24,774.4806428437134
2000-03-27,773.0209335645005
2000-03-28,765.9339934752932
2000-03-29,752.3692717158966
2000-03-30,744.9649683232467
2000-03-31,751.153225248434
2000-04-03,744.2978540271586
2000-04-04,734.6673989045634
2000-04-05,743.5875164192
2000-04-06,740.98587053272
2000-04-07,757.4170696842245
2000-04-10,758.8527476783206
2000-04-11,751.4798385907372
2000-04-12,746.6938493390248
2000-04-13,749.9597467658257
2000-04-14,738.2560477136807
2000-04-17,723.4567303983985
2000-04-18,739.1193230635927
2000-04-19,734.6841546274636
2000-04-20,734.6841546274636
2000-04-21,734.6841546274636
2000-04-24,729.674965432827
2000-04-25,731.3685595634547
2000-04-26,735.0050714446893
2000-04-27,728.6921354492248
2000-04-28,728.8919833760265
2000-05-01,728.8919833760265
2000-05-02,743.6469032596393
2000-05-03,736.980336992044
2000-05-04,725.5423165901256
2000-05-05,719.991755923494
2000-05-08,708.417869402499
2000-05-09,712.9150336439984
2000-05-10,694.6307124719912
2000-05-11,697.0227558901013
2000-05-12,696.6840949177285
2000-05-15,694.9200489446785
2000-05-16,705.3038877944077
2000-05-17,692.2454720389121
2000-05-18,687.1936552532063
2000-05-19,663.3734578870503
2000-05-22,657.7603713972132
2000-05-23,639.3204567941744
2000-05-24,632.9687873868639
2000-05-25,643.9930757908598
2000-05-26,639.3114277149217
2000-05-29,650.3962786685897
2000-05-30,657.3080610907032
2000-05-31,641.5565413109387
2000-06-01,648.316631492954
2000-06-02,664.7433021268589
2000-06-05,661.7698282353308
2000-06-06,665.3270037903608
2000-06-07,660.0074517885039
2000-06-08,666.4513334807028
2000-06-09,667.6721011926747
2000-06-12,666.7430935288859
2000-06-13,669.5546883977871
2000-06-14,672.8408645535887
2000-06-15,670.5534926670293
2000-06-16,658.315589062076
2000-06-19,656.0473975606641
2000-06-20,653.8935305975317
2000-06-21,644.777896743518
2000-06-22,649.5117717544173
2000-06-23,643.6173689669305
2000-06-26,642.7193510427346
