Date,MSCI France 40 Index
2024-09-03,2115.2274311579617
2024-09-04,2093.30065091526
2024-09-05,2072.8625533594527
2024-09-06,2051.2830730686346
2024-09-09,2071.4680056729776
2024-09-10,2068.125927247213
2024-09-11,2064.6298914149
2024-09-12,2074.987528933642
2024-09-13,2082.8240756745645
2024-09-16,2078.2714787115888
2024-09-17,2088.9299120792643
2024-09-18,2076.245791318221
2024-09-19,2123.6920383382344
2024-09-20,2091.9719228407935
2024-09-23,2093.7044474020713
2024-09-24,2120.9164091735497
2024-09-25,2112.633278541299
2024-09-26,2164.2539045453586
2024-09-27,2177.5977257867244
2024-09-30,2138.8173944374043
2024-10-01,2120.088664333722
2024-10-02,2120.9187695016626
2024-10-03,2094.125956656025
2024-10-04,2110.968909832157
2024-10-07,2121.15795939429
2024-10-08,2105.8815968740005
2024-10-09,2116.5320644179005
2024-10-10,2111.552751668239
2024-10-11,2122.5565335992933
2024-10-14,2128.3131799005905
2024-10-15,2106.169893984107
2024-10-16,2096.1520726519584
2024-10-17,2122.1763339175463
2024-10-18,2130.288804404179
2024-10-21,2108.5595346682253
2024-10-22,2107.8585574661565
2024-10-23,2096.496644914889
2024-10-24,2098.6254980683607
2024-10-25,2096.583156808564
2024-10-28,2113.72312127685
2024-10-29,2101.4480882575504
2024-10-30,2078.0120922693895
2024-10-31,2055.115395873208
2024-11-01,2071.38015177
2024-11-04,2060.83542547934
2024-11-05,2070.1593071786087
2024-11-06,2058.872164361555
2024-11-07,2074.7404438167546
2024-11-08,2051.176761301144
2024-11-11,2075.0965256596683
2024-11-12,2019.0920014084732
2024-11-13,2016.316346906245
2024-11-14,2042.6553269631377
2024-11-15,2030.888284054678
2024-11-18,2033.477531913261
2024-11-19,2019.7237575664597
2024-11-20,2011.5426155014882
2024-11-21,2015.8875791096912
2024-11-22,2027.1765794467901
2024-11-25,2028.4397940563183
2024-11-26,2012.7228878483045
2024-11-27,1998.527016282243
2024-11-28,2007.9673846840744
2024-11-29,2023.235410434805
2024-12-02,2027.8981500603363
2024-12-03,2033.7252233261454
2024-12-04,2046.8828348448726
2024-12-05,2053.471682570188
2024-12-06,2080.0246317059205
2024-12-09,2094.8894760016187
2024-12-10,2070.324697802344
2024-12-11,2079.317981351369
2024-12-12,2078.6273360207706
2024-12-13,2074.831044674879
2024-12-16,2060.785815724931
2024-12-17,2063.348028839554
2024-12-18,2068.3100902581727
2024-12-19,2043.224343178271
2024-12-20,2037.5273041638793
2024-12-23,2037.206707459621
2024-12-24,2040.1283914200708
2024-12-25,2040.1283914200708
2024-12-26,2040.1283914200715
2024-12-27,2059.975349255902
2024-12-30,2048.130448851129
2024-12-31,2067.170399482941
2025-01-01,2067.170399482941
2025-01-02,2072.359291812158
2025-01-03,2040.9597838641612
2025-01-06,2086.3288788845493
2025-01-07,2097.8430188898237
2025-01-08,2088.0851872117155
2025-01-09,2099.1577790422066
2025-01-10,2082.711388151869
2025-01-13,2076.804548526495
2025-01-14,2081.518521819993
2025-01-15,2094.375525065031
2025-01-16,2141.5765965925348
2025-01-17,2161.282285209107
2025-01-20,2167.014498679348
2025-01-21,2178.557838422329
2025-01-22,2197.521818318109
2025-01-23,2213.4990469278205
2025-01-24,2223.375537382321
2025-01-27,2218.192831301717
2025-01-28,2216.0356746091525
2025-01-29,2207.471327769399
2025-01-30,2226.259536674822
2025-01-31,2228.287613458079
2025-02-03,2202.9201650480504
2025-02-04,2216.522714067113
2025-02-05,2212.5696068642783
2025-02-06,2245.103163930488
2025-02-07,2235.2354074544264
2025-02-10,2244.0168121903675
2025-02-11,2250.2984263387975
2025-02-12,2254.1438535933635
2025-02-13,2287.2939627782475
2025-02-14,2291.614516321536
2025-02-17,2294.2672657597514
2025-02-18,2298.7890252420943
2025-02-19,2272.4512787713843
2025-02-20,2275.686041420438
2025-02-21,2284.5743576176706
2025-02-24,2266.6753093355233
2025-02-25,2255.424477210873
2025-02-26,2283.172493894756
2025-02-27,2273.8899128841126
2025-02-28,2276.868181930981
2025-03-03,2301.2148336527403
2025-03-04,2260.4958276094853
2025-03-05,2295.6975260762138
2025-03-06,2302.1703207407295
2025-03-07,2280.0882390413385
2025-03-10,2257.8376578632156
2025-03-11,2229.804114842051
2025-03-12,2243.077305095195
2025-03-13,2229.2857058931104
2025-03-14,2254.3025366897764
2025-03-17,2266.8589698014184
2025-03-18,2278.4123619152056
2025-03-19,2294.0537645197583
2025-03-20,2270.6641680356483
2025-03-21,2256.9921400097255
2025-03-24,2249.7298709284732
2025-03-25,2273.6321237742095
2025-03-26,2252.839004213196
2025-03-27,2242.317707550103
2025-03-28,2222.662963592181
2025-03-31,2187.657507879303
2025-04-01,2211.832641136019
2025-04-02,2207.399851929739
2025-04-03,2136.0761447046434
2025-04-04,2045.37257970081
