Date,EMU HIGH DIVIDEND YIELD
2005-03-15,809.571877
2005-03-16,805.282056
2005-03-17,803.772079
2005-03-18,802.938656
2005-03-21,794.363726
2005-03-22,797.112185
2005-03-23,782.398763
2005-03-24,785.220867
2005-03-25,785.220867
2005-03-28,779.710048
2005-03-29,783.787627
2005-03-30,781.805183
2005-03-31,784.326601
2005-04-01,784.261958
2005-04-04,773.805929
2005-04-05,781.23189
2005-04-06,784.035019
2005-04-07,792.964968
2005-04-08,787.481551
2005-04-11,793.509209
2005-04-12,786.729776
2005-04-13,789.949648
2005-04-14,781.282715
2005-04-15,773.987066
2005-04-18,762.188532
2005-04-19,766.741416
2005-04-20,764.581729
2005-04-21,765.63752
2005-04-22,771.018289
2005-04-25,768.65845
2005-04-26,767.683898
2005-04-27,756.446047
2005-04-28,751.714787
2005-04-29,752.856151
2005-05-02,754.125839
2005-05-03,760.324202
2005-05-04,766.068675
2005-05-05,771.286834
2005-05-06,768.231178
2005-05-09,763.844783
2005-05-10,762.622749
2005-05-11,755.902258
2005-05-12,755.180935
2005-05-13,750.230377
2005-05-16,745.398227
2005-05-17,745.971688
2005-05-18,760.08442
2005-05-19,763.725409
2005-05-20,757.618991
2005-05-23,765.92063
2005-05-24,766.063753
2005-05-25,766.585086
2005-05-26,768.232989
2005-05-27,770.151823
2005-05-30,769.219724
2005-05-31,756.291125
2005-06-01,763.572989
2005-06-02,766.294725
2005-06-03,761.641266
2005-06-06,760.041073
2005-06-07,767.762495
2005-06-08,770.055468
2005-06-09,761.71172
2005-06-10,762.799036
2005-06-13,761.849047
2005-06-14,764.08138
2005-06-15,766.468817
2005-06-16,769.796473
2005-06-17,785.111
2005-06-20,776.807013
2005-06-21,779.041205
2005-06-22,779.959851
2005-06-23,778.388415
2005-06-24,776.494178
2005-06-27,776.314414
2005-06-28,780.639996
2005-06-29,780.414326
2005-06-30,785.592655
2005-07-01,784.613308
2005-07-04,785.133908
2005-07-05,783.034844
2005-07-06,788.170902
2005-07-07,776.836657
2005-07-08,788.124015
2005-07-11,798.786194
2005-07-12,804.104852
2005-07-13,801.911815
2005-07-14,804.93625
2005-07-15,798.48086
2005-07-18,799.760201
2005-07-19,799.933275
2005-07-20,798.196976
2005-07-21,808.1856
2005-07-22,808.516703
2005-07-25,809.24024
2005-07-26,805.629704
2005-07-27,807.022779
2005-07-28,812.842154
2005-07-29,816.463401
2005-08-01,818.132863
2005-08-02,824.678535
2005-08-03,834.118228
2005-08-04,830.291651
2005-08-05,822.34495
2005-08-08,827.174753
2005-08-09,832.770534
2005-08-10,844.935717
2005-08-11,846.939203
2005-08-12,843.594215
2005-08-15,837.717255
2005-08-16,830.72675
2005-08-17,826.194562
2005-08-18,812.338063
2005-08-19,820.554589
2005-08-22,827.593428
2005-08-23,817.491633
2005-08-24,821.553457
2005-08-25,816.498868
2005-08-26,813.120037
2005-08-29,812.019741
2005-08-30,806.562408
2005-08-31,825.479057
2005-09-01,843.077235
2005-09-02,848.074578
2005-09-05,850.479646
2005-09-06,857.594447
2005-09-07,858.296393
2005-09-08,854.541548
2005-09-09,857.256317
2005-09-12,846.209938
2005-09-13,840.222752
2005-09-14,845.037733
2005-09-15,840.882628
2005-09-16,847.503877
2005-09-19,842.445733
2005-09-20,847.815898
2005-09-21,842.727096
2005-09-22,835.05029
2005-09-23,832.693213
2005-09-26,844.196215
2005-09-27,839.43367
2005-09-28,847.442676
2005-09-29,845.970114
2005-09-30,850.985595
2005-10-03,843.432783
2005-10-04,845.158236
2005-10-05,834.591908
2005-10-06,837.022064
2005-10-07,833.74744
2005-10-10,830.180051
2005-10-11,827.968278
2005-10-12,824.032173
2005-10-13,807.427774
2005-10-14,818.79935
2005-10-17,817.641459
2005-10-18,805.201495
2005-10-19,795.70614
2005-10-20,797.981845
2005-10-21,796.471306
2005-10-24,805.612738
2005-10-25,808.300596
2005-10-26,810.329563
2005-10-27,802.40602
2005-10-28,801.651024
2005-10-31,812.95631
2005-11-01,813.904521
2005-11-02,820.658815
2005-11-03,828.478725
2005-11-04,815.079477
2005-11-07,814.055862
2005-11-08,810.341794
2005-11-09,808.622716
2005-11-10,811.282675
2005-11-11,818.945291
2005-11-14,821.025573
2005-11-15,822.128241
2005-11-16,817.91828
2005-11-17,826.772741
2005-11-18,829.46181
2005-11-21,837.302814
2005-11-22,839.211916
2005-11-23,847.841915
2005-11-24,844.38774
2005-11-25,842.492594
2005-11-28,842.428726
2005-11-29,841.084147
2005-11-30,838.581901
2005-12-01,845.80063
2005-12-02,846.945578
2005-12-05,848.668314
2005-12-06,854.578707
2005-12-07,849.622897
2005-12-08,857.844029
2005-12-09,855.639702
2005-12-12,866.585336
2005-12-13,868.534889
2005-12-14,874.693659
2005-12-15,868.10504
2005-12-16,878.419096
2005-12-19,873.685818
2005-12-20,868.608579
2005-12-21,871.236593
2005-12-22,876.333875
2005-12-23,877.811965
2005-12-26,877.811965
2005-12-27,879.108534
2005-12-28,881.899634
2005-12-29,879.017704
2005-12-30,868.857309
2006-01-02,874.282296
2006-01-03,891.356966
2006-01-04,908.031099
2006-01-05,905.306617
2006-01-06,913.245063
2006-01-09,910.307628
2006-01-10,906.179017
2006-01-11,916.855513
2006-01-12,917.582324
2006-01-13,910.401732
2006-01-16,918.485448
2006-01-17,907.790656
2006-01-18,900.513342
2006-01-19,907.345258
2006-01-20,897.1952
2006-01-23,909.496793
2006-01-24,907.085794
2006-01-25,914.570743
2006-01-26,926.944157
2006-01-27,933.887581
2006-01-30,930.933134
2006-01-31,938.496038
2006-02-01,945.52104
2006-02-02,933.100615
2006-02-03,928.460473
2006-02-06,928.970248
2006-02-07,926.502907
2006-02-08,921.341008
2006-02-09,933.145705
2006-02-10,922.804028
2006-02-13,932.227959
2006-02-14,929.085372
2006-02-15,929.311595
2006-02-16,935.486805
2006-02-17,942.93082
2006-02-20,949.093261
2006-02-21,953.173726
2006-02-22,958.87623
2006-02-23,959.884873
2006-02-24,956.628036
2006-02-27,958.182819
2006-02-28,948.802832
2006-03-01,954.513706
2006-03-02,947.714999
2006-03-03,944.817598
2006-03-06,945.733182
2006-03-07,933.094357
2006-03-08,930.678594
2006-03-09,934.394258
2006-03-10,940.872325
2006-03-13,952.899072
2006-03-14,961.525178
2006-03-15,967.434264
2006-03-16,976.202205
2006-03-17,977.023448
2006-03-20,980.235506
2006-03-21,976.518471
2006-03-22,977.513576
2006-03-23,967.174012
2006-03-24,973.546677
2006-03-27,963.739518
2006-03-28,963.358595
2006-03-29,961.484014
2006-03-30,982.068652
2006-03-31,974.563707
2006-04-03,981.27985
2006-04-04,985.745894
2006-04-05,991.437539
2006-04-06,988.27376
2006-04-07,971.45819
2006-04-10,976.774149
2006-04-11,964.225956
2006-04-12,960.792438
2006-04-13,958.812863
2006-04-14,958.812863
2006-04-17,974.041556
2006-04-18,972.601911
2006-04-19,989.14967
2006-04-20,996.013868
2006-04-21,1008.014556
2006-04-24,1006.304009
2006-04-25,1010.163975
2006-04-26,1013.775473
2006-04-27,1015.834147
2006-04-28,1014.873153
2006-05-01,1016.645656
2006-05-02,1027.665738
2006-05-03,1017.168596
2006-05-04,1031.382576
2006-05-05,1044.904273
2006-05-08,1045.15542
2006-05-09,1053.619559
2006-05-10,1051.371848
2006-05-11,1051.257319
2006-05-12,1035.142045
2006-05-15,1017.017153
2006-05-16,1023.28326
2006-05-17,986.735449
2006-05-18,987.487567
2006-05-19,988.487127
2006-05-22,972.014282
2006-05-23,995.117201
2006-05-24,977.9635
2006-05-25,993.934055
2006-05-26,1003.377517
2006-05-29,1002.813648
2006-05-30,990.649
2006-05-31,1000.0
2006-06-01,1002.4010032955271
2006-06-02,1010.2624729688416
2006-06-05,1004.32038532423
2006-06-06,976.1267574607767
2006-06-07,982.5929933526734
2006-06-08,945.3641305592547
2006-06-09,959.6150132173882
2006-06-12,944.9281937398652
2006-06-13,924.1583254162325
2006-06-14,928.5805497735107
2006-06-15,949.2333738639471
2006-06-16,944.6110783858395
2006-06-19,942.574856482141
2006-06-20,950.0089942416471
2006-06-21,957.2446561398854
2006-06-22,958.4575838490341
2006-06-23,957.688425868772
2006-06-26,958.6275211705832
2006-06-27,954.1411822529273
2006-06-28,949.5744731982468
2006-06-29,968.1874481282381
2006-06-30,1005.8115157319808
2006-07-03,1013.139622851557
2006-07-04,1015.9185888361204
2006-07-05,997.1190176596062
2006-07-06,1008.9412900386018
2006-07-07,1014.7552954584019
2006-07-10,1012.8342480353899
2006-07-11,1003.9102330188125
2006-07-12,1002.1059001784739
2006-07-13,986.3866783973615
2006-07-14,968.604386629169
2006-07-17,954.6711478655528
2006-07-18,950.943802403338
2006-07-19,979.187157293742
2006-07-20,986.030922839598
2006-07-21,982.1369397445077
2006-07-24,995.631154499397
2006-07-25,993.5366979888468
2006-07-26,996.56852448109
2006-07-27,1021.71754900753
2006-07-28,1033.2524165531634
2006-07-31,1027.349322014357
2006-08-01,1017.2851799122043
2006-08-02,1036.7893026647885
2006-08-03,1028.6278950878482
2006-08-04,1050.1285740651488
2006-08-07,1034.0424114400962
2006-08-08,1036.4426987821935
2006-08-09,1050.9860973720758
2006-08-10,1033.565553382564
2006-08-11,1032.4890491694616
2006-08-14,1041.5604400439722
2006-08-15,1055.1120863113413
2006-08-16,1067.8075960013748
2006-08-17,1069.6701490845426
2006-08-18,1064.5120341056172
2006-08-21,1070.2888289189748
2006-08-22,1065.0541138606677
2006-08-23,1055.6664123966846
2006-08-24,1064.528512418474
2006-08-25,1062.2605130964103
2006-08-28,1071.2356225858032
2006-08-29,1067.719050325917
2006-08-30,1077.1932129591041
2006-08-31,1070.9811762440092
2006-09-01,1075.7600805537095
2006-09-04,1086.698631110987
2006-09-05,1078.6374586550073
2006-09-06,1065.1102072129725
2006-09-07,1052.3082110294279
2006-09-08,1050.683003559011
2006-09-11,1047.1752931968495
2006-09-12,1056.2988481470993
2006-09-13,1059.0255419033824
2006-09-14,1065.5467431214036
2006-09-15,1061.944486971492
2006-09-18,1065.476520531687
2006-09-19,1060.5020023389557
2006-09-20,1076.921021585351
2006-09-21,1081.693732070607
2006-09-22,1076.6529089589123
2006-09-25,1070.8243431852645
2006-09-26,1077.8917861025282
2006-09-27,1090.1197568337889
2006-09-28,1087.899512969367
2006-09-29,1087.1763150942488
2006-10-02,1091.8738603465952
2006-10-03,1087.652402175817
2006-10-04,1093.3258149237126
2006-10-05,1101.3665237727398
2006-10-06,1093.9176907894976
2006-10-09,1098.0609160363015
2006-10-10,1097.5824263465938
2006-10-11,1099.8569733009588
2006-10-12,1109.8503686821098
2006-10-13,1104.3946600096267
2006-10-16,1107.1729173973522
2006-10-17,1095.7448657932564
2006-10-18,1104.809445751301
2006-10-19,1112.4477813470883
2006-10-20,1114.2039654502316
2006-10-23,1114.9067649135006
2006-10-24,1114.1441235524403
2006-10-25,1118.5616274871127
2006-10-26,1126.1456262416968
2006-10-27,1130.9269529425271
2006-10-30,1127.2086224555462
2006-10-31,1132.3440724407722
2006-11-01,1134.0994864559234
2006-11-02,1123.5173255869752
2006-11-03,1123.2779057460705
2006-11-06,1136.7101319482263
2006-11-07,1151.4961625572196
2006-11-08,1149.3236367923218
2006-11-09,1150.496672118172
2006-11-10,1156.694811065824
2006-11-13,1156.9178323497579
2006-11-14,1156.4695197850058
2006-11-15,1162.6279134228996
2006-11-16,1161.8084562508595
2006-11-17,1155.5664472570304
2006-11-20,1157.8291943494958
2006-11-21,1159.1761906384513
2006-11-22,1168.032642922181
2006-11-23,1167.971457099211
2006-11-24,1170.3448039655427
2006-11-27,1153.2760579651267
2006-11-28,1153.8759063042603
2006-11-29,1169.4637082183506
2006-11-30,1168.0702014453072
2006-12-01,1159.8810479600563
2006-12-04,1165.8132170330177
2006-12-05,1175.8106938161513
2006-12-06,1176.4753224210924
2006-12-07,1176.8225869246833
2006-12-08,1177.3162357244871
2006-12-11,1178.8142406425568
2006-12-12,1181.331879341627
2006-12-13,1189.6021228152333
2006-12-14,1193.6101850441212
2006-12-15,1192.6592425928923
2006-12-18,1187.9229294912172
2006-12-19,1189.0409071869374
2006-12-20,1195.6037927574039
2006-12-21,1194.4128668345268
2006-12-22,1182.665949380353
2006-12-25,1182.665949380353
2006-12-26,1180.823020418147
2006-12-27,1196.4908333180779
2006-12-28,1199.1763236273791
2006-12-29,1201.1817281225674
2007-01-01,1201.1817281225674
2007-01-02,1229.1918814896978
2007-01-03,1221.016351446437
2007-01-04,1206.6490772421432
2007-01-05,1186.166283457967
2007-01-08,1186.2301466035779
2007-01-09,1186.3693553767926
2007-01-10,1169.5613959246994
2007-01-11,1182.8797371682251
2007-01-12,1192.0884339078104
2007-01-15,1198.0398118165497
2007-01-16,1192.7548461868255
2007-01-17,1188.2177858719697
2007-01-18,1187.6177564419963
2007-01-19,1197.7434683709434
2007-01-22,1192.2595895413895
2007-01-23,1200.7694456563802
2007-01-24,1209.0326227398502
2007-01-25,1204.5291715695523
2007-01-26,1186.1216730400968
2007-01-29,1192.0162148112465
2007-01-30,1200.7481634052474
2007-01-31,1201.8032511027188
2007-02-01,1214.807705826886
2007-02-02,1218.9959764280077
2007-02-05,1214.3605469749016
2007-02-06,1221.3339800276353
2007-02-07,1233.4822046244244
2007-02-08,1226.9843698278935
2007-02-09,1230.01901802252
2007-02-12,1215.8126820271486
2007-02-13,1227.921578082011
2007-02-14,1245.4218440189218
2007-02-15,1240.89286820147
2007-02-16,1235.8561563940268
2007-02-19,1242.5088355680296
2007-02-20,1239.2233157688775
2007-02-21,1232.8168844770641
2007-02-22,1232.0724897833074
2007-02-23,1241.0580216079768
2007-02-26,1248.0882202414107
2007-02-27,1221.608247555334
2007-02-28,1198.3422198821222
2007-03-01,1178.4378879856533
2007-03-02,1171.8701515945972
2007-03-05,1153.6551745200368
2007-03-06,1160.645937273328
2007-03-07,1169.9577538502776
2007-03-08,1186.8734121004393
2007-03-09,1187.8750621876734
2007-03-12,1187.410286819526
2007-03-13,1174.658040805064
2007-03-14,1145.1806423498483
2007-03-15,1169.832869749208
2007-03-16,1172.3386846921933
2007-03-19,1193.9130500570204
2007-03-20,1199.4924468371191
2007-03-21,1202.2905538686225
2007-03-22,1232.341629397777
2007-03-23,1230.6637352479524
2007-03-26,1222.5356791296388
2007-03-27,1226.240489255652
2007-03-28,1220.213698259381
2007-03-29,1231.8255388357707
2007-03-30,1230.6128468483664
2007-04-02,1239.7373136402118
2007-04-03,1256.9708260497166
2007-04-04,1260.3351039313784
2007-04-05,1269.29027819207
2007-04-06,1269.29027819207
2007-04-09,1262.6776692929188
2007-04-10,1279.3465751610129
2007-04-11,1277.481994948087
2007-04-12,1277.784409293084
2007-04-13,1289.9770565736894
2007-04-16,1310.9060006069171
2007-04-17,1314.5314624776488
2007-04-18,1310.409477165044
2007-04-19,1304.9662033155053
2007-04-20,1329.352758040992
2007-04-23,1321.3523807820136
2007-04-24,1315.388722742225
2007-04-25,1329.6149151492039
2007-04-26,1328.0097948405462
2007-04-27,1325.6284017242244
2007-04-30,1327.5999239391424
2007-05-01,1322.8043308359158
2007-05-02,1328.8400208581063
2007-05-03,1332.2244817323244
2007-05-04,1342.9543031648095
2007-05-07,1345.1359364528748
2007-05-08,1327.031490457122
2007-05-09,1335.2758142327712
2007-05-10,1323.9330845478491
2007-05-11,1333.2680859829445
2007-05-14,1328.4804049396841
2007-05-15,1341.7876243128987
2007-05-16,1329.2386546828627
2007-05-17,1324.8210711746767
2007-05-18,1339.466949543613
2007-05-21,1334.7098481529981
2007-05-22,1336.8193380372397
2007-05-23,1348.9622351634284
2007-05-24,1329.2294656464142
2007-05-25,1333.5266286389074
2007-05-28,1337.7787517930735
2007-05-29,1340.2456763919977
2007-05-30,1332.327959399339
2007-05-31,1345.2891587290435
2007-06-01,1350.9364910524926
2007-06-04,1348.288761990027
2007-06-05,1347.313311158204
2007-06-06,1324.2100941756612
2007-06-07,1308.107137536228
2007-06-08,1299.0873685181534
2007-06-11,1304.841275828316
2007-06-12,1291.1587130442447
2007-06-13,1294.2260193894804
2007-06-14,1321.5490420547148
2007-06-15,1342.028920547584
2007-06-18,1340.9441387268091
2007-06-19,1340.8618737673066
2007-06-20,1345.2787450526132
2007-06-21,1329.8589721087299
2007-06-22,1326.3739152477353
2007-06-25,1326.7451259866875
2007-06-26,1317.0788559882312
2007-06-27,1305.9978901925906
2007-06-28,1320.8465269659368
2007-06-29,1333.3552917718744
2007-07-02,1342.690704676041
2007-07-03,1348.8740811275538
2007-07-04,1354.736222099598
2007-07-05,1342.499957249891
2007-07-06,1358.079268209059
2007-07-09,1359.3994943402697
2007-07-10,1353.2960561026769
2007-07-11,1349.5621582141969
2007-07-12,1366.4926008671566
2007-07-13,1377.4515281895617
2007-07-16,1383.6145519214872
2007-07-17,1378.5181230520598
2007-07-18,1364.0934432499384
2007-07-19,1377.4522273106766
2007-07-20,1356.35671477433
2007-07-23,1364.0483424566416
2007-07-24,1344.1721291190959
2007-07-25,1318.6822263133881
2007-07-26,1291.5545666717433
2007-07-27,1282.3456586692846
2007-07-30,1279.0089855837225
2007-07-31,1306.3893376592525
2007-08-01,1282.5724529094
2007-08-02,1291.3942485426703
2007-08-03,1282.494795615501
2007-08-06,1276.4033868157867
2007-08-07,1298.9453606670947
2007-08-08,1328.289179732747
2007-08-09,1289.4906849561767
2007-08-10,1248.4348508905484
2007-08-13,1271.7053982878858
2007-08-14,1250.1067098654921
2007-08-15,1235.5635372202175
2007-08-16,1191.9582007109004
2007-08-17,1236.2110516856358
2007-08-20,1237.3111200853316
2007-08-21,1235.455944451052
2007-08-22,1253.684630743491
2007-08-23,1260.2662034924595
2007-08-24,1268.4443457327836
2007-08-27,1268.8979049305801
2007-08-28,1245.056961783528
2007-08-29,1251.9135673377468
2007-08-30,1263.2119677494447
2007-08-31,1275.3638284480344
2007-09-03,1275.478967209264
2007-09-04,1282.1678946493869
2007-09-05,1261.6545353795862
2007-09-06,1270.7514732251957
2007-09-07,1249.6581970791767
2007-09-10,1243.1289281298125
2007-09-11,1265.7035653265766
2007-09-12,1274.9728620695055
2007-09-13,1288.335816512159
2007-09-14,1276.9171565721974
2007-09-17,1262.2969424791602
2007-09-18,1283.6599436085517
2007-09-19,1329.096430124613
2007-09-20,1336.0061594430688
2007-09-21,1334.8312819827913
2007-09-24,1327.1318793063356
2007-09-25,1317.8928775829872
2007-09-26,1327.7915973175452
2007-09-27,1339.5985893232407
2007-09-28,1341.7680079779739
2007-10-01,1353.0012493290587
2007-10-02,1353.6143151976592
2007-10-03,1350.63410323979
2007-10-04,1354.8821067316976
2007-10-05,1368.0221511748748
2007-10-08,1354.7365886582882
2007-10-09,1361.6225578172177
2007-10-10,1364.8408102010806
2007-10-11,1374.9648700641796
2007-10-12,1371.2071202226741
2007-10-15,1365.9192465012236
2007-10-16,1357.1120399294844
2007-10-17,1361.47271217565
2007-10-18,1359.022042944735
2007-10-19,1352.4088701158316
2007-10-22,1323.402127695706
2007-10-23,1337.6911406422578
2007-10-24,1325.8522206254272
2007-10-25,1344.5258647924875
2007-10-26,1361.6118632563807
2007-10-29,1371.977710168444
2007-10-30,1376.2200564352133
2007-10-31,1392.9351029376621
2007-11-01,1358.015230919996
2007-11-02,1352.6083148152827
2007-11-05,1341.4675796792708
2007-11-06,1350.5549558464843
2007-11-07,1361.8228238878962
2007-11-08,1349.9252304841086
2007-11-09,1327.3119766338878
2007-11-12,1322.4565813739198
2007-11-13,1332.7218575773827
2007-11-14,1346.1825146709555
2007-11-15,1334.7732835061322
2007-11-16,1330.5548582741174
2007-11-19,1314.5785728855185
2007-11-20,1337.088413739053
2007-11-21,1315.1321918948436
2007-11-22,1315.697353977861
2007-11-23,1335.3376026657215
2007-11-26,1327.3716556058139
2007-11-27,1330.685892778392
2007-11-28,1347.5799031595277
2007-11-29,1357.5882895850007
2007-11-30,1365.293161411235
2007-12-03,1355.2190118348096
2007-12-04,1351.867811979633
2007-12-05,1363.9692720562139
2007-12-06,1368.0113645955314
2007-12-07,1381.5115581208424
2007-12-10,1393.4816605987928
2007-12-11,1382.387009093538
2007-12-12,1383.0964827698413
2007-12-13,1345.605410527233
2007-12-14,1334.4144263521814
2007-12-17,1305.6281656040576
2007-12-18,1306.013512898499
2007-12-19,1298.864456768398
2007-12-20,1298.15607617615
2007-12-21,1313.6867007896
2007-12-24,1318.7312953473968
2007-12-25,1318.7312953473968
2007-12-26,1327.795369929227
2007-12-27,1341.2749268928155
2007-12-28,1356.2410385109247
2007-12-31,1347.2747685993809
2008-01-01,1347.2747685993809
2008-01-02,1345.4360677543232
2008-01-03,1346.2867009585373
2008-01-04,1335.7104305468006
2008-01-07,1338.3634632479266
2008-01-08,1334.8232857874807
2008-01-09,1321.536770084799
2008-01-10,1316.4312130070296
2008-01-11,1325.4732683888856
2008-01-14,1333.5490133871756
2008-01-15,1296.962958075821
2008-01-16,1272.3276716888156
2008-01-17,1260.1629033541458
2008-01-18,1227.7161512613309
2008-01-21,1133.5865404686272
2008-01-22,1166.0873145768358
2008-01-23,1113.1736311567254
2008-01-24,1188.0148529707617
2008-01-25,1175.0847907894592
2008-01-28,1179.791367499775
2008-01-29,1195.8877601725455
2008-01-30,1194.0266220175117
2008-01-31,1184.8620715514132
2008-02-01,1210.2590427846658
2008-02-04,1208.33577252214
2008-02-05,1148.9540943740888
2008-02-06,1156.6446691681851
2008-02-07,1131.638654875818
2008-02-08,1126.569308088714
2008-02-11,1115.0435666027272
2008-02-12,1158.6200381844726
2008-02-13,1161.5210770949175
2008-02-14,1163.5025678511981
2008-02-15,1143.576502247607
2008-02-18,1163.6744919976857
2008-02-19,1174.1691206005696
2008-02-20,1152.6959461870551
2008-02-21,1169.7641759043975
2008-02-22,1158.533619516361
2008-02-25,1184.2363743371995
2008-02-26,1209.5262710161664
2008-02-27,1221.1446995225344
2008-02-28,1208.8726580705816
2008-02-29,1193.0618293502298
2008-03-03,1178.2291696236916
2008-03-04,1161.4115730356962
2008-03-05,1188.8920971521566
2008-03-06,1167.675843485366
2008-03-07,1153.565312674748
2008-03-10,1142.0298420638144
2008-03-11,1162.9034457050898
2008-03-12,1189.7997095731712
2008-03-13,1173.7430835713585
2008-03-14,1164.5655881219307
2008-03-17,1131.3296371716801
2008-03-18,1176.9650105114124
2008-03-19,1160.9638371182202
2008-03-20,1139.3260904671054
2008-03-21,1139.3260904671054
2008-03-24,1137.7002237664744
2008-03-25,1193.6840460544076
2008-03-26,1200.2142058164152
2008-03-27,1218.0068640905592
2008-03-28,1212.0826099993433
2008-03-31,1212.7855826977743
2008-04-01,1238.7985663536758
2008-04-02,1262.9277641937
2008-04-03,1254.107453821961
2008-04-04,1268.4108177485612
2008-04-07,1281.4504228389012
2008-04-08,1277.6034431812604
2008-04-09,1275.1951449173896
2008-04-10,1268.77681211201
2008-04-11,1256.135149900562
2008-04-14,1245.495579518638
2008-04-15,1246.029740566729
2008-04-16,1279.7031222869439
2008-04-17,1274.8735033186404
2008-04-18,1294.6151779115019
2008-04-21,1299.8298898173043
2008-04-22,1297.1124052209502
2008-04-23,1290.7181876898856
2008-04-24,1277.2015031136286
2008-04-25,1285.2358752773337
2008-04-28,1292.3712367937294
2008-04-29,1286.8579507587492
2008-04-30,1292.0789738898206
2008-05-01,1282.2446005578183
2008-05-02,1304.304989506844
2008-05-05,1310.828904878983
2008-05-06,1307.7341750678845
2008-05-07,1301.5391871236984
2008-05-08,1294.328696806418
2008-05-09,1281.9727627280415
2008-05-12,1291.6949701483038
2008-05-13,1289.1840228048509
2008-05-14,1302.710301720101
2008-05-15,1306.2547983861975
2008-05-16,1318.467860389674
2008-05-19,1321.9122322335736
2008-05-20,1314.3716732895136
2008-05-21,1316.6562241734314
2008-05-22,1317.0215013150528
2008-05-23,1302.0101591273042
2008-05-26,1301.5445744875935
2008-05-27,1289.4765578590764
2008-05-28,1290.124960584377
2008-05-29,1283.307811710802
2008-05-30,1291.7592306812685
2008-06-02,1273.5185701849632
2008-06-03,1268.058280316406
2008-06-04,1251.4746672475294
2008-06-05,1254.2902186472577
2008-06-06,1236.5979095537255
2008-06-09,1230.8144485326784
2008-06-10,1203.8357704711593
2008-06-11,1185.0679737429086
2008-06-12,1188.2710141790665
2008-06-13,1185.9340309596168
2008-06-16,1189.2151635922248
2008-06-17,1200.0895242744123
2008-06-18,1176.1259788729517
2008-06-19,1162.7451607663027
2008-06-20,1156.4548385821308
2008-06-23,1140.878302764006
2008-06-24,1146.6452123011677
2008-06-25,1164.441226226877
2008-06-26,1139.6691777452368
2008-06-27,1133.0801889028587
2008-06-30,1138.9106032158772
2008-07-01,1115.3552438201798
2008-07-02,1130.7302414210994
2008-07-03,1133.3865950072723
2008-07-04,1107.2648728173483
2008-07-07,1117.1378552968815
2008-07-08,1099.309085552997
2008-07-09,1125.5989608329544
2008-07-10,1110.5811957423334
2008-07-11,1088.2216140793792
2008-07-14,1091.3102225020791
2008-07-15,1064.3046361301554
2008-07-16,1061.6825186867277
2008-07-17,1098.7311197614833
2008-07-18,1126.2351226061858
2008-07-21,1134.051935063846
2008-07-22,1125.9437188097454
2008-07-23,1146.916876698429
2008-07-24,1132.0793673928756
2008-07-25,1123.31643783293
2008-07-28,1112.8932868574193
2008-07-29,1098.8643098964594
2008-07-30,1112.0201772568885
2008-07-31,1119.934271092805
2008-08-01,1103.4559951263057
2008-08-04,1095.527962484255
2008-08-05,1122.4444650942296
2008-08-06,1131.3818628570468
2008-08-07,1123.0858127188822
2008-08-08,1102.3206465045826
2008-08-11,1117.3537461564938
2008-08-12,1107.299679745256
2008-08-13,1071.9774770329125
2008-08-14,1076.9699320297714
2008-08-15,1065.0524071588898
2008-08-18,1066.2386813958833
2008-08-19,1033.797822158104
2008-08-20,1038.815918847735
2008-08-21,1034.292995051336
2008-08-22,1052.4028001558136
2008-08-25,1039.4969901000002
2008-08-26,1031.4645382192239
2008-08-27,1036.9337391489387
2008-08-28,1061.09957211748
2008-08-29,1066.9163608073432
2008-09-01,1053.4572282422862
2008-09-02,1067.309795591987
2008-09-03,1051.7931174639048
2008-09-04,1015.4270095269998
2008-09-05,982.5360258799527
2008-09-08,1021.4410590127719
2008-09-09,1009.758638327465
2008-09-10,990.2693300292265
2008-09-11,970.5435569555507
2008-09-12,1003.4760057855584
2008-09-15,951.5563284667962
2008-09-16,920.3487959810399
2008-09-17,899.6190405007134
2008-09-18,902.5949937126547
2008-09-19,1010.5302260841895
2008-09-22,1004.1033490855083
2008-09-23,989.1615822732261
2008-09-24,981.2325994053735
2008-09-25,1006.9974375887798
2008-09-26,984.015474004558
2008-09-29,909.4365530356919
2008-09-30,893.61049992685
2008-10-01,906.7298836981191
2008-10-02,888.2027773016756
2008-10-03,929.0775138895203
2008-10-06,833.8339307011984
2008-10-07,835.8734835392928
2008-10-08,781.1163073317036
2008-10-09,770.7916598247007
2008-10-10,690.7828296110753
2008-10-13,768.8113863636196
2008-10-14,790.1575620378908
2008-10-15,738.6249156584443
2008-10-16,679.4846557158545
2008-10-17,704.7322782399392
2008-10-20,721.7583500344939
2008-10-21,716.6652693138021
2008-10-22,667.4678499245749
2008-10-23,665.0733002208137
2008-10-24,621.102901712691
2008-10-27,578.3941506158591
2008-10-28,567.7466568500786
2008-10-29,648.4169127894129
2008-10-30,658.5974619750855
2008-10-31,670.1178584028804
2008-11-03,680.4688445955543
2008-11-04,736.0501842130225
2008-11-05,731.7194011156105
2008-11-06,671.560043012591
2008-11-07,685.5306250910561
2008-11-10,689.0943191475202
2008-11-11,637.0903172995944
2008-11-12,614.0664962615642
2008-11-13,622.0870431034863
2008-11-14,636.8509442683991
2008-11-17,607.8841468778858
2008-11-18,610.722462710433
2008-11-19,583.1300210907059
2008-11-20,559.4365921044935
2008-11-21,545.3246707011766
2008-11-24,613.0228951802324
