Date,EAFE HIGH DIVIDEND YIELD
2008-11-21,587.3744348916777
2008-11-24,652.3413031078644
2008-11-25,671.6496727859646
2008-11-26,663.5042901677926
2008-11-27,678.1712642050406
2008-11-28,678.5851890685184
2008-12-01,634.5460476925599
2008-12-02,652.173956970669
2008-12-03,655.1571797445904
2008-12-04,655.260204114198
2008-12-05,628.0352215018786
2008-12-08,687.5875187857041
2008-12-09,693.0802892635081
2008-12-10,695.9174621303415
2008-12-11,706.419378794008
2008-12-12,688.8964527504025
2008-12-15,700.7928622609351
2008-12-16,711.3580932325682
2008-12-17,732.2503052083953
2008-12-18,739.0303504586417
2008-12-19,710.6396863359086
2008-12-22,698.8844706587928
2008-12-23,695.3792442389412
2008-12-24,694.8034698526709
2008-12-25,694.864062676252
2008-12-26,696.569227128883
2008-12-29,711.0546074149786
2008-12-30,719.8499831199846
2008-12-31,714.7178063304813
2009-01-01,714.7178063304813
2009-01-02,739.1025894595782
2009-01-05,735.8174044773286
2009-01-06,736.7700271704898
2009-01-07,740.4007467107917
2009-01-08,737.6783255037185
2009-01-09,725.6738965853043
2009-01-12,707.2120625617501
2009-01-13,685.8938571642784
2009-01-14,658.4252700324719
2009-01-15,640.8823567791583
2009-01-16,653.7847239827762
2009-01-19,637.1507592868041
2009-01-20,609.9079939526349
2009-01-21,596.5482775957049
2009-01-22,594.3816255284529
2009-01-23,584.6273016938857
2009-01-26,620.6134952696494
2009-01-27,623.5408794671241
2009-01-28,649.3218016743291
2009-01-29,632.6740420112188
2009-01-30,619.7630163845154
2009-02-02,603.9771543021924
2009-02-03,625.3668953628538
2009-02-04,637.8711355789692
2009-02-05,635.5024174609682
2009-02-06,649.706571804854
2009-02-09,663.3588335054246
2009-02-10,643.6705394931481
2009-02-11,633.366274835627
2009-02-12,620.1285410716025
2009-02-13,628.3647299989817
2009-02-16,612.057988650481
2009-02-17,586.7432185631795
2009-02-18,582.4736190482467
2009-02-19,589.6344923964635
2009-02-20,564.8525641376289
2009-02-23,566.0102923260466
2009-02-24,559.1497104119297
2009-02-25,554.2768228750033
2009-02-26,571.0163079185061
2009-02-27,556.495742672102
2009-03-02,525.3923630442388
2009-03-03,515.6040718673738
2009-03-04,532.3871802423776
2009-03-05,511.84297691897217
2009-03-06,508.6515917257838
2009-03-09,501.4664481194006
2009-03-10,530.8789498086101
2009-03-11,533.0957842484336
2009-03-12,539.915008174994
2009-03-13,550.0884511410155
2009-03-16,570.2266812831543
2009-03-17,567.9310952683649
2009-03-18,572.4462316973407
2009-03-19,606.2116232281767
2009-03-20,599.2305621302444
2009-03-23,619.2367343077166
2009-03-24,617.5876650368772
2009-03-25,624.1447650486558
2009-03-26,626.9506400554845
2009-03-27,610.7926959732058
2009-03-30,580.1037877580972
2009-03-31,602.7916296720292
2009-04-01,608.7998683890773
2009-04-02,650.8050163769117
2009-04-03,646.397091336863
2009-04-06,644.335361064992
2009-04-07,632.4819544732352
2009-04-08,629.8784447800031
2009-04-09,643.4432466388615
2009-04-10,643.6071518055584
2009-04-13,649.6226301474455
2009-04-14,658.7739773257463
2009-04-15,651.1292419310979
2009-04-16,663.0017194939396
2009-04-17,669.5935472904631
2009-04-20,641.5493902661108
2009-04-21,641.065066285201
2009-04-22,652.1497202392965
2009-04-23,652.5397870222866
2009-04-24,676.2511067774675
2009-04-27,674.703238522138
2009-04-28,660.8201632214058
2009-04-29,684.0150879863406
2009-04-30,697.091284086092
2009-05-01,696.308921777529
2009-05-04,715.3137887373016
2009-05-05,721.062340836691
2009-05-06,727.6048892758637
2009-05-07,729.5340813473481
2009-05-08,747.0309757778015
2009-05-11,745.5366187838231
2009-05-12,745.0892942027406
2009-05-13,725.8927895048123
2009-05-14,722.1239859350802
2009-05-15,725.0424308503195
2009-05-18,738.7292420652539
2009-05-19,755.691015893048
2009-05-20,766.4532570302529
2009-05-21,750.2437431907358
2009-05-22,762.4266951361483
2009-05-25,761.9216720502466
2009-05-26,769.7886564455343
2009-05-27,772.6346596509729
2009-05-28,764.6844073222551
2009-05-29,778.3587943653756
2009-06-01,802.3785178430053
2009-06-02,808.6122415272253
2009-06-03,790.9061279619965
2009-06-04,787.5970981762551
2009-06-05,780.9749321749813
2009-06-08,768.8614614262635
2009-06-09,780.6808104637262
2009-06-10,791.6593173360944
2009-06-11,801.7488319854183
2009-06-12,798.7449700130232
2009-06-15,773.4634207117093
2009-06-16,775.8911885762692
2009-06-17,764.2081693126787
2009-06-18,772.7663537789844
2009-06-19,782.9177715356527
2009-06-22,761.1677837391396
2009-06-23,759.1292186105014
2009-06-24,773.8716673056484
2009-06-25,762.39651628887
2009-06-26,770.770631426569
2009-06-29,781.4048658469696
2009-06-30,774.6690220167166
2009-07-01,788.612719497147
2009-07-02,764.1448170685212
2009-07-03,762.9923423138621
2009-07-06,750.4800101221556
2009-07-07,747.8994579403627
2009-07-08,737.2224499799272
2009-07-09,744.5407038302201
2009-07-10,736.0194338438406
2009-07-13,746.146721184252
2009-07-14,757.7994449897672
2009-07-15,784.6283912428224
2009-07-16,792.0282288967794
2009-07-17,793.1211528742107
2009-07-20,810.8456184867555
2009-07-21,814.783095813943
2009-07-22,816.2793086683151
2009-07-23,830.8419030606349
2009-07-24,829.918037942364
2009-07-27,839.1121892650139
2009-07-28,835.8677914924622
2009-07-29,833.4967487369689
2009-07-30,850.88664841328
2009-07-31,853.6269615881281
2009-08-03,879.751066977325
2009-08-04,878.3033637700296
2009-08-05,870.2410995944994
2009-08-06,872.5219631114379
2009-08-07,875.5094703151983
2009-08-10,871.5664446126547
2009-08-11,864.1786599460464
2009-08-12,875.3916593790532
2009-08-13,887.8228456163502
2009-08-14,877.5021719625475
2009-08-17,852.3050535372573
2009-08-18,864.9403518140101
2009-08-19,868.5831060785249
2009-08-20,880.9270356322158
2009-08-21,900.3843559148145
2009-08-24,910.6626228193824
2009-08-25,917.4290818172337
2009-08-26,907.4187709324394
2009-08-27,905.4599532812812
2009-08-28,921.1327224685297
2009-08-31,915.3275125006144
2009-09-01,899.9969105586117
2009-09-02,893.864433608825
2009-09-03,892.7581297011415
2009-09-04,902.6514034068755
2009-09-07,917.0875595953976
2009-09-08,932.1490285677361
2009-09-09,943.0342400959538
2009-09-10,941.8503496232269
2009-09-11,948.3580189794588
2009-09-14,944.2343829734192
2009-09-15,942.7774352149368
2009-09-16,962.1143276835793
2009-09-17,973.7213910454589
2009-09-18,969.6060165818704
2009-09-21,961.1820629768604
2009-09-22,976.5027954816475
2009-09-23,977.3252683169679
2009-09-24,955.3489662169546
2009-09-25,952.8851472478818
2009-09-28,965.7916536807414
2009-09-29,963.0184048107047
2009-09-30,963.599294722045
2009-10-01,946.1645466439436
2009-10-02,930.3938441049643
2009-10-05,938.0660915307317
2009-10-06,961.8324904728779
2009-10-07,956.9136230682024
2009-10-08,974.5623143367287
2009-10-09,971.5460036077153
2009-10-12,977.6118151499716
2009-10-13,972.2843192627033
2009-10-14,995.7565565762769
2009-10-15,1001.4278010247561
2009-10-16,991.3229991866286
2009-10-19,1007.2765746615839
2009-10-20,1004.2306101330608
2009-10-21,1014.6128542699661
2009-10-22,1005.8947863937893
2009-10-23,1002.0584931624915
2009-10-26,990.717844795619
2009-10-27,991.2549277487763
2009-10-28,972.7846245023478
2009-10-29,982.0513909627742
2009-10-30,961.806979427579
2009-11-02,963.687026078243
2009-11-03,946.1149924020988
2009-11-04,967.7543562796008
2009-11-05,974.6785452624672
2009-11-06,977.5646814414008
2009-11-09,1006.1411367451811
2009-11-10,1007.5633462715357
2009-11-11,1010.1071987956175
2009-11-12,1006.1948210675786
2009-11-13,1010.711537979316
2009-11-16,1027.5058211492924
2009-11-17,1014.3277564672159
2009-11-18,1020.2980969894144
2009-11-19,1000.7921513911566
2009-11-20,990.8232735134854
2009-11-23,1017.1287969518937
2009-11-24,1007.100965900477
2009-11-25,1020.9720401112445
2009-11-26,988.7284461414561
2009-11-27,989.9499160942618
2009-11-30,985.6163465305343
2009-12-01,1013.6489511762327
2009-12-02,1017.7770399366938
2009-12-03,1015.8865950359021
2009-12-04,1013.8267604897233
2009-12-07,1006.1140327111683
2009-12-08,988.1758344781654
2009-12-09,980.2150791398393
2009-12-10,987.0793381397222
2009-12-11,985.5602078205744
2009-12-14,994.9823143389219
2009-12-15,988.5094478566285
2009-12-16,997.6324452561047
2009-12-17,970.1815096911711
2009-12-18,964.4144903055736
2009-12-21,977.9408448840103
2009-12-22,981.5544766373187
2009-12-23,992.5533078917126
2009-12-24,995.6288569418036
2009-12-25,995.6136460640184
2009-12-28,1002.3242586038857
2009-12-29,1007.0550949266574
2009-12-30,998.3404821641774
2009-12-31,1004.4077632423754
2010-01-01,1004.4077632423754
2010-01-04,1022.7273968613221
2010-01-05,1023.8373709844061
2010-01-06,1020.457551036864
2010-01-07,1013.2604488433041
2010-01-08,1013.4933125813412
2010-01-11,1029.2706700272224
2010-01-12,1020.9787301128665
2010-01-13,1017.8227080057724
2010-01-14,1021.4968010946607
2010-01-15,1006.6164601061027
2010-01-18,1014.498078693776
2010-01-19,1016.5290325803105
2010-01-20,993.2169009201955
2010-01-21,979.9790977536463
2010-01-22,973.5704028668846
2010-01-25,967.0804447431542
2010-01-26,965.769516126965
2010-01-27,955.446700573817
2010-01-28,941.8516882425189
2010-01-29,941.562693805054
2010-02-01,942.7787090273998
2010-02-02,949.6308421170182
2010-02-03,943.2969608086312
2010-02-04,916.6027040787208
2010-02-05,894.2314434851517
2010-02-08,904.3694635961436
2010-02-09,904.0118203679743
2010-02-10,907.3818722885406
2010-02-11,907.8031264310479
2010-02-12,906.9348196343022
2010-02-15,910.2240382694235
2010-02-16,925.7793429050403
2010-02-17,934.5681430098542
2010-02-18,937.87839656866
2010-02-19,932.2710327174572
2010-02-22,936.0793066352644
2010-02-23,927.3026631021991
2010-02-24,928.8284744785806
2010-02-25,910.3740238842983
2010-02-26,928.0162579728011
2010-03-01,926.3372386525327
2010-03-02,937.3262126722783
2010-03-03,950.7773208682637
2010-03-04,946.1388879668868
2010-03-05,958.531946592819
2010-03-08,962.2405087209197
2010-03-09,959.8209574425531
2010-03-10,970.3493114495994
2010-03-11,968.9100442815217
2010-03-12,974.3644393868217
2010-03-15,961.9289401359811
2010-03-16,974.6562083571274
2010-03-17,983.4737596491116
2010-03-18,975.6117324048712
2010-03-19,965.837173878378
2010-03-22,963.7071960247314
2010-03-23,970.1339552990689
2010-03-24,958.7918111268341
2010-03-25,966.8706406267318
2010-03-26,966.372667230144
2010-03-29,973.4079733412456
2010-03-30,971.9046310287032
2010-03-31,973.9574093991174
2010-04-01,985.8306091400923
2010-04-02,985.9400886343758
2010-04-05,985.160561418246
2010-04-06,984.0469667883357
2010-04-07,981.7321581564661
2010-04-08,975.981768781518
2010-04-09,993.2184263073148
2010-04-12,1003.0314531350128
2010-04-13,997.1594505817751
2010-04-14,1008.3365979995207
2010-04-15,1012.0591039639304
2010-04-16,995.6155268165494
2010-04-19,986.3755282752769
2010-04-20,998.1404311880274
2010-04-21,989.52449867803
2010-04-22,972.0961362985258
2010-04-23,976.791483711982
2010-04-26,980.210804416113
2010-04-27,955.3194350323655
2010-04-28,941.0683945797442
2010-04-29,948.1203921938749
2010-04-30,949.9541073429526
2010-05-03,945.0442487189251
2010-05-04,915.9255618696928
2010-05-05,899.178245485377
2010-05-06,873.7403858860698
2010-05-07,838.0894696042365
2010-05-10,898.8600644143124
2010-05-11,882.7120925848222
2010-05-12,889.6008086793137
2010-05-13,886.7592163427489
2010-05-14,851.5704742127612
2010-05-17,841.2249132416422
2010-05-18,852.0336185502529
2010-05-19,827.2992519703638
2010-05-20,812.0490498790792
2010-05-21,819.0125875710902
2010-05-24,813.7713354955821
2010-05-25,788.1811724937528
2010-05-26,799.6827296277049
2010-05-27,823.0999434660868
2010-05-28,828.123639284707
2010-05-31,825.4805817020555
2010-06-01,823.5717837612214
2010-06-02,818.4491384603302
2010-06-03,832.0611010592403
2010-06-04,811.0205106676434
2010-06-07,796.0608183466146
2010-06-08,788.9601984455549
2010-06-09,802.7725708547856
2010-06-10,815.1467909194106
2010-06-11,825.4360085692315
2010-06-14,840.980333440655
2010-06-15,846.4871994567684
2010-06-16,850.0009165174405
2010-06-17,853.7349262101884
2010-06-18,855.8936840273476
2010-06-21,863.0071400488065
2010-06-22,851.381263743409
2010-06-23,840.0114060970402
2010-06-24,832.9999257762199
2010-06-25,825.6303015776185
2010-06-28,836.1991596332806
2010-06-29,807.0863081092065
2010-06-30,811.4110770034874
2010-07-01,806.9086448291413
2010-07-02,815.6394846788104
2010-07-05,810.1583983376412
2010-07-06,835.3242826718978
2010-07-07,844.6003536516491
2010-07-08,857.6693001632317
2010-07-09,858.5540948212521
2010-07-12,860.3502812471047
2010-07-13,878.819904773882
2010-07-14,885.1294814300412
2010-07-15,887.2479912068678
2010-07-16,877.2802140227027
2010-07-19,869.757851048197
2010-07-20,866.8496981711738
2010-07-21,868.687451753366
2010-07-22,886.3686280915313
2010-07-23,887.3536286663327
2010-07-26,898.4634477963015
2010-07-27,902.0560048848232
2010-07-28,901.8672725536694
2010-07-29,907.4259773912207
2010-07-30,900.3722303971861
2010-08-02,930.7569861786343
2010-08-03,934.8970127182077
2010-08-04,932.2225564166657
2010-08-05,931.1295644828642
2010-08-06,932.1163869637055
2010-08-09,942.4675167403605
2010-08-10,926.3110331309484
2010-08-11,898.8181710291063
2010-08-12,895.8157947045697
2010-08-13,894.6458196762425
2010-08-16,896.8931815808829
2010-08-17,904.640673444935
2010-08-18,902.3798216594314
2010-08-19,891.539658829504
2010-08-20,875.5306810843717
2010-08-23,880.5299017305974
2010-08-24,868.774174717403
2010-08-25,859.7240206526662
2010-08-26,872.7031663308874
2010-08-27,879.5194832030786
2010-08-30,880.6440804924754
2010-08-31,879.0121848150907
2010-09-01,906.4881049844026
2010-09-02,907.6575708989408
2010-09-03,916.2390980631346
2010-09-06,920.9934837012969
2010-09-07,910.6101661256714
2010-09-08,919.9640165848234
2010-09-09,926.678562190332
2010-09-10,925.4772836062373
2010-09-13,939.7629981007906
2010-09-14,945.4912946645447
2010-09-15,947.2942466263089
2010-09-16,946.4544599426542
2010-09-17,939.4118676237252
2010-09-20,952.5755107079837
2010-09-21,951.0778722864645
2010-09-22,956.3032129724799
2010-09-23,952.1370613388951
2010-09-24,967.3685927305606
2010-09-27,965.8913987204949
2010-09-28,968.5801429518021
2010-09-29,967.9946776862679
2010-09-30,965.467877089785
2010-10-01,970.8809976723182
2010-10-04,963.8400357312861
2010-10-05,983.3401425197092
2010-10-06,991.6893511458087
2010-10-07,997.33018453553
2010-10-08,996.0455117802417
2010-10-11,997.279786768551
2010-10-12,987.7469764552192
2010-10-13,1008.320335651192
2010-10-14,1017.3820249289769
2010-10-15,1014.6383841196156
2010-10-18,1015.8826844266706
2010-10-19,999.4496408950162
2010-10-20,1012.2425420948134
2010-10-21,1014.3981907979232
2010-10-22,1007.9737323228591
2010-10-25,1013.6475129914626
2010-10-26,1007.6797295249562
2010-10-27,993.4931538691114
2010-10-28,1008.2950081974532
2010-10-29,1011.2448895502591
2010-11-01,1012.661053195409
2010-11-02,1028.1180474378225
2010-11-03,1022.9916398042002
2010-11-04,1045.8846565430254
2010-11-05,1037.9950408933955
2010-11-08,1027.8354923657666
2010-11-09,1031.0818804536889
2010-11-10,1010.9849905421036
2010-11-11,1008.2998365399662
2010-11-12,1006.6712846095759
2010-11-15,1005.9205830942636
2010-11-16,984.8012695937166
2010-11-17,988.8024120007501
2010-11-18,1004.0127412533859
2010-11-19,1002.4652015731077
2010-11-22,993.3548214782128
2010-11-23,966.9112782994614
2010-11-24,969.9164854558815
2010-11-25,970.1484410674044
2010-11-26,955.9505100447786
2010-11-29,934.2175654975599
2010-11-30,929.2239537863159
2010-12-01,946.4100890623761
2010-12-02,963.3625977267465
2010-12-03,975.3131461653533
2010-12-06,969.0116229496651
2010-12-07,979.792494863903
2010-12-08,976.2712849295333
2010-12-09,980.5915006969293
2010-12-10,983.9351326922463
2010-12-13,997.4911895932141
2010-12-14,1002.0442918118686
2010-12-15,995.3797419476823
2010-12-16,989.5879719829545
2010-12-17,981.7481368148809
2010-12-20,984.7853558826486
2010-12-21,995.1465661608397
2010-12-22,994.2655007815348
2010-12-23,995.0034205826078
2010-12-24,997.3322454952396
2010-12-27,992.131974871985
2010-12-28,994.1739784996604
2010-12-29,998.3793668428373
2010-12-30,996.0438585258195
2010-12-31,1001.1571855492316
2011-01-03,1001.9886442598207
2011-01-04,1005.4940629062918
2011-01-05,993.6340351040379
2011-01-06,990.3572251414146
2011-01-07,984.453768561132
2011-01-10,975.1312522555177
2011-01-11,977.4644267415974
2011-01-12,996.9832490236406
2011-01-13,1014.6465989662477
2011-01-14,1016.0079376531899
2011-01-17,1013.5961791107541
2011-01-18,1029.4284385159797
2011-01-19,1029.1915827352532
2011-01-20,1015.8797253943432
2011-01-21,1035.4330570609698
2011-01-24,1048.5810144018144
2011-01-25,1040.673693548006
2011-01-26,1046.898279498334
2011-01-27,1050.3246138027225
2011-01-28,1036.322088820346
2011-01-31,1041.160434085325
2011-02-01,1063.5115126559601
2011-02-02,1066.5080452357984
2011-02-03,1054.7655287488396
2011-02-04,1051.4237583264799
2011-02-07,1058.6234528870764
2011-02-08,1064.9682550198186
2011-02-09,1064.5388147995377
2011-02-10,1056.743708693563
2011-02-11,1051.8804354272975
2011-02-14,1046.832550388488
2011-02-15,1051.7457871320908
2011-02-16,1057.8054559620684
2011-02-17,1065.9184460188333
2011-02-18,1073.4993606362245
2011-02-21,1064.5346539678048
2011-02-22,1056.2881764732235
2011-02-23,1054.4489258203766
2011-02-24,1050.856758986779
2011-02-25,1057.5775751870071
2011-02-28,1069.121935099548
2011-03-01,1065.3171512130773
2011-03-02,1061.576180205329
2011-03-03,1066.8772332053613
2011-03-04,1067.4929969979162
2011-03-07,1064.300304276324
2011-03-08,1060.4566653706638
2011-03-09,1059.1772761604739
2011-03-10,1042.9585523827548
2011-03-11,1037.1914617152086
2011-03-14,1032.494441441636
2011-03-15,1008.0963207333352
2011-03-16,992.7865486604782
2011-03-17,1015.6447672896966
2011-03-18,1023.3623409269348
2011-03-21,1044.8292422737288
2011-03-22,1049.5554327722957
2011-03-23,1046.487871415482
2011-03-24,1058.7929323317476
2011-03-25,1059.3584743812644
2011-03-28,1056.9625070083982
2011-03-29,1056.6148914829862
2011-03-30,1067.1447036566956
2011-03-31,1066.555273789074
2011-04-01,1074.9264320631237
2011-04-04,1082.587979072928
2011-04-05,1082.071875204934
2011-04-06,1093.4657743606917
2011-04-07,1089.4260492039887
2011-04-08,1103.737090338637
2011-04-11,1104.757376989068
2011-04-12,1092.3198900904333
2011-04-13,1100.2553666295146
2011-04-14,1093.3508666198557
2011-04-15,1094.282043038272
2011-04-18,1065.5374470007985
2011-04-19,1073.5716743873338
2011-04-20,1106.3899340613468
2011-04-21,1112.262202846526
2011-04-22,1111.9880619225619
2011-04-25,1109.0547671878032
2011-04-26,1119.1318546214463
2011-04-27,1126.976540982922
2011-04-28,1145.6961413461179
2011-04-29,1148.743673885702
2011-05-02,1153.9471749268337
2011-05-03,1147.8054135404466
2011-05-04,1136.8783894248427
2011-05-05,1117.4549527033587
2011-05-06,1120.3181295688457
2011-05-09,1100.607328484184
2011-05-10,1114.300190323319
2011-05-11,1116.803479004729
2011-05-12,1101.691121043193
2011-05-13,1097.7150808865888
2011-05-16,1097.374446568612
2011-05-17,1085.529867531813
2011-05-18,1095.646476329281
2011-05-19,1102.8326579205489
2011-05-20,1094.8298540590606
2011-05-23,1069.3580386327797
2011-05-24,1075.9034946863508
2011-05-25,1077.1084842464284
2011-05-26,1081.5439511595966
2011-05-27,1097.534723395337
2011-05-30,1096.155204972904
2011-05-31,1111.8828651735828
2011-06-01,1105.1147299147538
2011-06-02,1090.598410819944
2011-06-03,1094.5061311762931
2011-06-06,1091.1975615780802
2011-06-07,1097.1793476858961
2011-06-08,1084.6588814423949
2011-06-09,1086.9893027969958
2011-06-10,1064.9111361892617
2011-06-13,1068.6144080938743
2011-06-14,1084.5359440112475
2011-06-15,1062.6143336208731
2011-06-16,1046.8852296337784
2011-06-17,1060.9660513566648
2011-06-20,1057.8047275260299
2011-06-21,1074.4674748240302
2011-06-22,1075.9688628688932
2011-06-23,1046.0452750327286
2011-06-24,1046.9297806061918
2011-06-27,1050.8093188985329
2011-06-28,1059.0987092444286
2011-06-29,1078.9211374698225
2011-06-30,1099.107432282929
2011-07-01,1102.510727004395
2011-07-04,1106.5151779943349
2011-07-05,1103.0779105745773
2011-07-06,1091.2422074184778
2011-07-07,1097.9860411036173
2011-07-08,1088.0641576585342
2011-07-11,1058.8440073429279
2011-07-12,1049.956559942743
2011-07-13,1067.0226721193062
2011-07-14,1058.5973325038215
2011-07-15,1054.9220163266825
2011-07-18,1038.4666022800454
2011-07-19,1054.9305413785294
2011-07-20,1068.6217711766535
2011-07-21,1091.6051060777988
2011-07-22,1098.9041602036366
2011-07-25,1092.8225875008793
2011-07-26,1102.7357841572184
2011-07-27,1087.2182211284892
2011-07-28,1081.432331462607
2011-07-29,1079.8288168481436
2011-08-01,1061.0557829519114
2011-08-02,1047.7213470121367
2011-08-03,1037.787057256438
2011-08-04,1002.339963671631
2011-08-05,982.251451208233
2011-08-08,952.2097792072898
2011-08-09,956.4902726029052
2011-08-10,928.6028117260026
2011-08-11,952.026122844095
2011-08-12,979.4491461968494
2011-08-15,999.4376362433874
2011-08-16,995.2805126737919
2011-08-17,1005.8676945931073
2011-08-18,966.6284514868937
2011-08-19,957.9563790234475
2011-08-22,968.2801649332663
2011-08-23,981.5983731287768
2011-08-24,990.5935325514174
2011-08-25,972.0651664454322
2011-08-26,967.7519770597344
2011-08-29,988.5701100345871
2011-08-30,988.3964895412381
2011-08-31,1009.4678559798863
2011-09-01,1009.0161841241228
2011-09-02,987.1162820185706
2011-09-05,949.1326485097236
2011-09-06,941.258443959128
2011-09-07,964.1480672830141
2011-09-08,970.2654612791393
2011-09-09,936.5843953628904
2011-09-12,906.5481070863626
2011-09-13,917.7985170984828
2011-09-14,925.1481643094213
2011-09-15,951.6561822123126
2011-09-16,954.3770256705752
2011-09-19,928.7094696948523
2011-09-20,950.3350062142418
2011-09-21,936.3108454961546
2011-09-22,890.3992176608527
2011-09-23,897.9023268440449
2011-09-26,909.9420658135732
2011-09-27,951.9070929373754
2011-09-28,945.1238923045619
2011-09-29,952.7875315144043
2011-09-30,937.2351548325777
2011-10-03,920.0833086191484
2011-10-04,902.1035348842555
2011-10-05,922.9234787658108
2011-10-06,948.6255951084119
2011-10-07,964.8184589563318
2011-10-10,986.5086257197601
2011-10-11,981.5877485993541
2011-10-12,998.3790779971204
2011-10-13,988.7617074121985
2011-10-14,1003.4446523934267
2011-10-17,995.6614516860645
2011-10-18,983.7163301807716
2011-10-19,999.7089647314823
2011-10-20,983.4363233577049
2011-10-21,1013.0797588551785
2011-10-24,1021.227503161077
2011-10-25,1012.7616336280307
2011-10-26,1010.0002482325542
2011-10-27,1053.6780440995133
2011-10-28,1052.1146822424505
2011-10-31,1022.4096356578536
2011-11-01,979.3959014348494
2011-11-02,988.7901178170738
2011-11-03,999.3159579737346
2011-11-04,995.5463333533644
2011-11-07,992.3984014527781
2011-11-08,1000.8703478577814
2011-11-09,977.6519765300308
2011-11-10,973.001337983698
2011-11-11,1001.4361482178782
2011-11-14,989.8664497473733
2011-11-15,978.6361770782008
2011-11-16,980.2999143190432
2011-11-17,972.9387355708022
2011-11-18,966.8266936447709
2011-11-21,939.0216890451655
2011-11-22,933.8884275986188
2011-11-23,915.1093157325505
2011-11-24,906.796680443351
2011-11-25,909.2265484575395
2011-11-28,941.2691509205835
2011-11-29,949.2369044842366
2011-11-30,984.1127569951235
2011-12-01,983.8047946372035
2011-12-02,987.9550275481752
2011-12-05,996.5596551401111
2011-12-06,988.9412652344549
2011-12-07,990.9879488709553
2011-12-08,979.1104493056579
2011-12-09,989.9574625566472
2011-12-12,971.3466132405138
2011-12-13,969.2641793394688
2011-12-14,947.1009601304258
2011-12-15,957.4940963248144
2011-12-16,958.3827549828166
2011-12-19,953.8486127489755
2011-12-20,971.0023057616636
2011-12-21,966.70286952543
2011-12-22,975.3117237716378
2011-12-23,982.5924529629111
2011-12-26,982.8120084758194
2011-12-27,984.5741286456846
2011-12-28,970.5240483690028
2011-12-29,977.502707878065
2011-12-30,989.2062236793377
2012-01-02,997.2242863631219
2012-01-03,1012.5192293491356
2012-01-04,1000.982530863676
2012-01-05,982.6906308157107
2012-01-06,979.5962590457244
2012-01-09,975.0306851053481
2012-01-10,990.9648613450615
2012-01-11,979.7522082982238
2012-01-12,980.7674412192247
2012-01-13,968.9840296540639
2012-01-16,974.0387289129206
2012-01-17,986.4760927211306
2012-01-18,989.0735059492256
2012-01-19,996.651551805474
2012-01-20,995.383300062943
2012-01-23,1006.7458951926671
2012-01-24,1001.2525111264008
2012-01-25,997.5662056744218
2012-01-26,1017.1809573192764
2012-01-27,1008.3006887707149
2012-01-30,1000.792783706898
2012-01-31,1004.6922660749206
2012-02-01,1021.7331605673195
2012-02-02,1019.3831653726833
2012-02-03,1026.9690356516398
2012-02-06,1026.366937491601
2012-02-07,1037.52567872163
2012-02-08,1035.8722723465767
2012-02-09,1039.9322550389459
2012-02-10,1024.0050513711124
2012-02-13,1034.2511421646377
2012-02-14,1028.548893163959
2012-02-15,1030.2819378312547
2012-02-16,1026.0959950069894
2012-02-17,1037.0611487181477
2012-02-20,1049.6172441836845
2012-02-21,1047.8604121892827
2012-02-22,1038.8977113016806
2012-02-23,1042.78370418171
2012-02-24,1053.189121280462
2012-02-27,1049.3244641057215
2012-02-28,1051.7264254290908
2012-02-29,1049.8055388755092
2012-03-01,1052.9035838634888
2012-03-02,1044.1064830245236
2012-03-05,1042.6666897015284
2012-03-06,1016.5551363882875
2012-03-07,1017.4350452384601
2012-03-08,1037.4864235081986
2012-03-09,1032.0514950696645
2012-03-12,1028.7892570925496
2012-03-13,1041.4581763203585
2012-03-14,1037.5946332493065
2012-03-15,1041.9569805662577
2012-03-16,1051.6090812249784
2012-03-19,1057.9079892686425
2012-03-20,1051.2851008133375
2012-03-21,1047.4695272931444
2012-03-22,1041.6708570290755
2012-03-23,1044.3409734854747
2012-03-26,1054.5520371883988
2012-03-27,1050.1913881448277
2012-03-28,1040.669779554608
2012-03-29,1031.3605598487243
2012-03-30,1038.8033304472513
2012-04-02,1050.9509209061014
2012-04-03,1042.9434705379047
2012-04-04,1012.9428688173716
2012-04-05,1010.155558435563
2012-04-06,1010.4892409964635
2012-04-09,1010.8631644046773
2012-04-10,995.9213491444548
2012-04-11,1001.4862570230566
2012-04-12,1008.9568930849805
2012-04-13,994.4321982193101
2012-04-16,997.6795230554002
2012-04-17,1016.5591022199727
2012-04-18,1011.3392346884278
2012-04-19,1007.637440742057
2012-04-20,1019.4177173292782
2012-04-23,999.5511524297095
2012-04-24,1011.3254248763961
2012-04-25,1014.5872748638708
2012-04-26,1019.4796877978303
2012-04-27,1026.5793030370128
2012-04-30,1021.4075120109251
2012-05-01,1023.94370062225
2012-05-02,1014.6757803343573
2012-05-03,1016.62782040544
2012-05-04,1005.4484475908139
2012-05-07,1003.4242532816841
2012-05-08,990.9120657550559
2012-05-09,982.6574740609949
2012-05-10,989.3231553824121
2012-05-11,989.5145871046003
2012-05-14,970.6271985614889
2012-05-15,962.1263594654713
2012-05-16,952.6921562824785
2012-05-17,943.5737806338059
2012-05-18,936.1984800306708
2012-05-21,939.9382452336152
2012-05-22,953.9702927040331
2012-05-23,925.6289259976729
2012-05-24,934.4301473742796
2012-05-25,933.5952641829855
2012-05-28,934.902285710787
2012-05-29,935.5823523709576
2012-05-30,917.0828952200535
2012-05-31,915.3871504619289
