Date,PACIFIC ex JAPAN HIGH DIVIDEND YIELD
2010-08-12,4344.257922704331
2010-08-13,4394.430422814936
2010-08-16,4398.3567954683695
2010-08-17,4469.783819967179
2010-08-18,4471.620377615466
2010-08-19,4453.672264613419
2010-08-20,4373.643549596885
2010-08-23,4394.291786358909
2010-08-24,4317.4064366905795
2010-08-25,4223.892624128134
2010-08-26,4316.218605381801
2010-08-27,4371.290273279572
2010-08-30,4459.547088689776
2010-08-31,4383.811199211613
2010-09-01,4546.481479400096
2010-09-02,4597.621454304171
2010-09-03,4594.651122675101
2010-09-06,4659.0644406644715
2010-09-07,4677.022916588454
2010-09-08,4665.0367887616
2010-09-09,4742.141864150696
2010-09-10,4737.883925307403
2010-09-13,4841.393272690474
2010-09-14,4855.673200847788
2010-09-15,4886.53579389168
2010-09-16,4808.708018255344
2010-09-17,4827.5515419383755
2010-09-20,4873.497698156926
2010-09-21,4857.261411931466
2010-09-22,4899.711576775876
2010-09-23,4880.36360110693
2010-09-24,4885.306355492602
2010-09-27,4971.731484388279
2010-09-28,4980.524034087232
2010-09-29,4956.51790849956
2010-09-30,4877.482380625284
2010-10-01,4857.045720406181
2010-10-04,4892.046784265148
2010-10-05,4885.039389265153
2010-10-06,4973.215200774931
2010-10-07,4979.916850543298
2010-10-08,4969.128015743242
2010-10-11,4975.725835938989
2010-10-12,4904.491906939673
2010-10-13,4930.61667280373
2010-10-14,5025.5801590485835
2010-10-15,4978.584856121534
2010-10-18,4954.530447974275
2010-10-19,4881.291766791985
2010-10-20,4922.227724407532
2010-10-21,4906.548353656402
2010-10-22,4904.77343986375
2010-10-25,5038.138375057432
2010-10-26,4959.591232124354
2010-10-27,4858.25996694515
2010-10-28,4900.6996090755865
2010-10-29,4872.182269247917
2010-11-01,4959.008892869535
2010-11-02,5051.099535434558
2010-11-03,5048.191693845013
2010-11-04,5098.09090108855
2010-11-05,5088.26572188786
2010-11-08,5055.301078062854
2010-11-09,5040.478858611284
2010-11-10,4952.103435832718
2010-11-11,4952.574806648523
2010-11-12,4913.724067399706
2010-11-15,4917.78378074554
2010-11-16,4922.942249001823
2010-11-17,4906.1509496609315
2010-11-18,4925.775965472007
2010-11-19,4891.707243330837
2010-11-22,4906.069571645981
2010-11-23,4815.147136974896
2010-11-24,4852.777133232247
2010-11-25,4829.829016540339
2010-11-26,4739.699207632327
2010-11-29,4783.561509079343
2010-11-30,4764.1833174037965
2010-12-01,4796.1816951342735
2010-12-02,4910.0828861046275
2010-12-03,4979.560057289514
2010-12-06,4960.328404655401
2010-12-07,5002.531942564665
2010-12-08,4920.086824959574
2010-12-09,5014.615143079058
2010-12-10,5056.885733205214
2010-12-13,5136.736242885097
2010-12-14,5149.226732096544
2010-12-15,5101.205102132252
2010-12-16,5084.702526642982
2010-12-17,5091.748148907645
2010-12-20,5084.947345314921
2010-12-21,5135.76084831856
2010-12-22,5136.242602343486
2010-12-23,5163.71885128611
2010-12-24,5144.808979720253
2010-12-27,5142.108295635865
2010-12-28,5173.153686475934
2010-12-29,5204.927879478954
2010-12-30,5191.021636207631
2010-12-31,5187.737335193771
2011-01-03,5172.650357668472
2011-01-04,5095.680055536355
2011-01-05,5040.911834034564
2011-01-06,5030.470378539424
2011-01-07,5048.14318299592
2011-01-10,5014.078031951103
2011-01-11,5008.402592992551
2011-01-12,5040.97904139551
2011-01-13,5121.386724477049
2011-01-14,5098.375323116157
2011-01-17,5093.6064748490235
2011-01-18,5136.748733200196
2011-01-19,5192.499977480534
2011-01-20,5080.027794940229
2011-01-21,5112.086624991435
2011-01-24,5178.811910444695
2011-01-25,5174.045289215888
2011-01-26,5183.464440852217
2011-01-27,5177.042190057862
2011-01-28,5163.311687453778
2011-01-31,5172.02956948756
2011-02-01,5235.786975426305
2011-02-02,5227.573400809841
2011-02-03,5258.290336767958
2011-02-04,5323.28493222779
2011-02-07,5350.383643445142
2011-02-08,5383.331989205566
2011-02-09,5413.455602457235
2011-02-10,5405.457706174836
2011-02-11,5362.898944565171
2011-02-14,5394.311632398598
2011-02-15,5356.039342835757
2011-02-16,5369.73833997501
2011-02-17,5419.655390182779
2011-02-18,5454.520805855359
2011-02-21,5424.621515043939
2011-02-22,5322.2984945626495
2011-02-23,5304.955243862884
2011-02-24,5305.6958906321215
2011-02-25,5385.074404749325
2011-02-28,5371.013941057131
2011-03-01,5346.061805174068
2011-03-02,5313.879070127493
2011-03-03,5290.0876551979645
2011-03-04,5339.707833470013
2011-03-07,5291.1063740494765
2011-03-08,5299.700076434574
2011-03-09,5277.286877112006
2011-03-10,5200.268899883107
2011-03-11,5172.662194168327
2011-03-14,5167.4865761399915
2011-03-15,5012.6606426548415
2011-03-16,4996.889020007498
2011-03-17,4967.5843430570885
2011-03-18,5045.429753453292
2011-03-21,5120.075297904771
2011-03-22,5182.950266372282
2011-03-23,5198.510632324885
2011-03-24,5290.374773913065
2011-03-25,5367.802697587357
2011-03-28,5376.296151536281
2011-03-29,5394.9541082019
2011-03-30,5478.047656794246
2011-03-31,5490.4518361063
2011-04-01,5517.9888135782685
2011-04-04,5510.651884419777
2011-04-05,5522.838682527936
2011-04-06,5583.471651895761
2011-04-07,5604.767909154569
2011-04-08,5665.520448909695
2011-04-11,5677.964724476706
2011-04-12,5590.999999662865
2011-04-13,5657.077828184122
2011-04-14,5642.720881462554
2011-04-15,5618.27934618759
2011-04-18,5615.091155376263
2011-04-19,5571.582336564774
2011-04-20,5714.678618280683
2011-04-21,5815.308968945298
2011-04-22,5815.308968945298
2011-04-25,5796.556640576595
2011-04-26,5821.900712536366
2011-04-27,5810.560710105026
2011-04-28,5891.677008241021
2011-04-29,5861.004954420942
2011-05-02,5877.8398147429225
2011-05-03,5807.026887119547
2011-05-04,5681.466580862114
2011-05-05,5600.761536873791
2011-05-06,5655.6977279584335
2011-05-09,5646.6887189573445
2011-05-10,5630.472401986047
2011-05-11,5649.194147577454
2011-05-12,5521.831980654864
2011-05-13,5548.045119579534
2011-05-16,5515.3993492863
2011-05-17,5515.906421403314
2011-05-18,5540.998435214061
2011-05-19,5592.950330757259
2011-05-20,5582.878417271208
2011-05-23,5425.978011547592
2011-05-24,5414.01328068699
2011-05-25,5342.697129421429
2011-05-26,5437.421416517622
2011-05-27,5509.365678029327
2011-05-30,5459.436125304785
2011-05-31,5495.171648540272
2011-06-01,5498.91689948942
2011-06-02,5369.796077409961
2011-06-03,5378.0004404662
2011-06-06,5394.139508709563
2011-06-07,5413.858594026415
2011-06-08,5338.516381314297
2011-06-09,5364.284117484083
2011-06-10,5334.7281305341885
2011-06-13,5344.246967207614
2011-06-14,5454.6707757902395
2011-06-15,5391.73681706095
2011-06-16,5226.345765761355
2011-06-17,5287.067819414633
2011-06-20,5253.462760012539
2011-06-21,5324.037706390311
2011-06-22,5355.37542985645
2011-06-23,5236.109017313507
2011-06-24,5296.8035730686115
2011-06-27,5223.148956340027
2011-06-28,5308.872037019645
2011-06-29,5413.220129006501
2011-06-30,5532.223789930827
2011-07-01,5507.628651938522
2011-07-04,5518.063317762566
2011-07-05,5490.3293578584335
2011-07-06,5470.643216757295
2011-07-07,5514.372988556357
2011-07-08,5556.202084027906
2011-07-11,5396.799660374423
2011-07-12,5277.251455237566
2011-07-13,5352.047395153807
2011-07-14,5277.658750726128
2011-07-15,5224.181021645821
2011-07-18,5194.729234296119
2011-07-19,5244.753575555351
2011-07-20,5360.972683754382
2011-07-21,5418.210687090346
2011-07-22,5512.422774569009
2011-07-25,5414.599521628754
2011-07-26,5505.651990759457
2011-07-27,5489.413544354329
2011-07-28,5415.277860125852
2011-07-29,5365.551480508985
2011-08-01,5435.588419854136
2011-08-02,5298.313130997453
2011-08-03,5149.169119772957
2011-08-04,5008.926002235326
2011-08-05,4804.283678534972
2011-08-08,4657.794734285566
2011-08-09,4676.232569747791
2011-08-10,4806.7269058692755
2011-08-11,4860.092812132799
2011-08-12,4902.247674033921
2011-08-15,5086.67287163099
2011-08-16,5004.357374999134
2011-08-17,5116.481276749104
2011-08-18,5007.002979985121
2011-08-19,4867.987435707405
2011-08-22,4852.985210833515
2011-08-23,4994.809478283425
2011-08-24,4976.248133630384
2011-08-25,5030.650645868292
2011-08-26,5060.920142296346
2011-08-29,5170.592739926854
2011-08-30,5184.4193294413735
2011-08-31,5242.345589175607
2011-09-01,5263.692676686936
2011-09-02,5162.377120507954
2011-09-05,4999.149201490542
2011-09-06,4896.784423366166
2011-09-07,5066.295901902997
2011-09-08,5076.82475872414
2011-09-09,5013.278590546203
2011-09-12,4758.674229878287
2011-09-13,4767.616263168698
2011-09-14,4632.753049369173
2011-09-15,4739.804935828322
2011-09-16,4840.9172848821
2011-09-19,4682.261222877267
2011-09-20,4678.704479440336
2011-09-21,4637.083083343302
2011-09-22,4371.301918815863
2011-09-23,4365.678644563131
2011-09-26,4386.436545954038
2011-09-27,4657.240145438687
2011-09-28,4655.404590679128
2011-09-29,4613.361263023386
2011-09-30,4554.8202173883
2011-10-03,4360.934006667278
2011-10-04,4241.662447847201
2011-10-05,4358.583118670544
2011-10-06,4565.71429622199
2011-10-07,4729.613250565465
2011-10-10,4849.710468116804
2011-10-11,4885.8938882548455
2011-10-12,4969.9604764603755
2011-10-13,4981.059457655433
2011-10-14,5040.1500313141005
2011-10-17,5093.93661223326
2011-10-18,4973.0420686241805
2011-10-19,5083.081386720091
2011-10-20,4976.92715082507
2011-10-21,5028.360879381825
2011-10-24,5209.51014478285
2011-10-25,5185.099037786767
2011-10-26,5178.757057949323
2011-10-27,5449.566387195931
2011-10-28,5476.472437993731
2011-10-31,5345.88096839819
2011-11-01,5128.339940828806
2011-11-02,5088.796161858044
2011-11-03,5061.041400989167
2011-11-04,5173.27285416804
2011-11-07,5170.584592461364
2011-11-08,5193.888175158903
2011-11-09,5157.257680917127
2011-11-10,4991.020241168349
2011-11-11,5125.14969896889
2011-11-14,5128.915986733023
2011-11-15,5090.05680741585
2011-11-16,5002.304866042649
2011-11-17,4984.351676505351
2011-11-18,4891.73767259492
2011-11-21,4773.590162106289
2011-11-22,4768.4920156852895
2011-11-23,4618.092148625935
2011-11-24,4639.205948487654
2011-11-25,4559.862350774233
2011-11-28,4760.758910118747
2011-11-29,4843.755264263872
2011-11-30,4978.567939172243
2011-12-01,5085.015137526527
2011-12-02,5185.604747549453
2011-12-05,5232.51318442596
2011-12-06,5152.871015565437
2011-12-07,5219.624657282919
2011-12-08,5163.688832348615
2011-12-09,5058.616205355797
2011-12-12,5090.889333959101
2011-12-13,5028.866656633219
2011-12-14,4940.6704401515835
2011-12-15,4890.894419378066
2011-12-16,4953.259240374471
2011-12-19,4831.153137226927
2011-12-20,4903.527114963961
2011-12-21,4986.622093207287
2011-12-22,4992.530374138027
2011-12-23,5048.972678465001
2011-12-26,5048.972678465001
2011-12-27,5051.000581792223
2011-12-28,4970.777221480726
2011-12-29,4974.916018112164
2011-12-30,5016.251598991674
2012-01-02,5016.251598991674
2012-01-03,5111.854800992693
2012-01-04,5151.878468293041
2012-01-05,5073.516359148912
2012-01-06,5027.029105755231
2012-01-09,5026.135441887496
2012-01-10,5113.062253204998
2012-01-11,5124.95783727597
2012-01-12,5085.4583315758455
2012-01-13,5078.23631223819
2012-01-16,5058.8431295902055
2012-01-17,5156.306257205443
2012-01-18,5142.953863807052
2012-01-19,5146.305478929732
2012-01-20,5186.684909631745
2012-01-23,5213.024081451092
2012-01-24,5189.450580562883
2012-01-25,5299.440864419862
2012-01-26,5386.4031435127135
2012-01-27,5382.879744335487
2012-01-30,5320.560307836586
2012-01-31,5337.630463372749
2012-02-01,5342.290452388287
2012-02-02,5372.5673585877
2012-02-03,5382.46195332976
2012-02-06,5410.364177017085
2012-02-07,5440.13853829126
2012-02-08,5442.71356957483
2012-02-09,5453.8276377944285
2012-02-10,5349.712686612862
2012-02-13,5422.443282846101
2012-02-14,5347.190500657713
2012-02-15,5387.42987823377
2012-02-16,5307.076264869221
2012-02-17,5301.186553413727
2012-02-20,5413.733681609393
2012-02-21,5404.859512090017
2012-02-22,5390.263995442332
2012-02-23,5387.009845052209
2012-02-24,5421.882481729209
2012-02-27,5394.511386775306
2012-02-28,5416.874514372049
2012-02-29,5481.268040217189
2012-03-01,5448.036410182494
2012-03-02,5450.765515075364
2012-03-05,5401.793741076299
2012-03-06,5298.157904471776
2012-03-07,5228.02658017721
2012-03-08,5285.017938103561
2012-03-09,5314.500993047044
2012-03-12,5226.6206057005775
2012-03-13,5314.473956685924
2012-03-14,5312.035199169825
2012-03-15,5365.801356767909
2012-03-16,5409.558975366898
2012-03-19,5442.922695995987
2012-03-20,5372.620491551533
2012-03-21,5327.05512469628
2012-03-22,5344.766105793123
2012-03-23,5408.341270892796
2012-03-26,5442.048966871205
2012-03-27,5479.354455464478
2012-03-28,5485.568186198156
2012-03-29,5459.764128762724
2012-03-30,5461.504932174218
2012-04-02,5457.612351136057
2012-04-03,5457.594276017304
2012-04-04,5430.247004757533
2012-04-05,5439.983024380173
2012-04-06,5439.983024380173
2012-04-09,5441.65020099715
2012-04-10,5393.316607942201
2012-04-11,5376.490804680183
2012-04-12,5475.830310233894
2012-04-13,5478.005368899732
2012-04-16,5460.0727526575465
2012-04-17,5476.376191656452
2012-04-18,5512.163926633185
2012-04-19,5493.055058278178
2012-04-20,5516.14773099246
2012-04-23,5482.209155782904
2012-04-24,5531.769101245799
2012-04-25,5546.165226633626
2012-04-26,5615.695984688205
2012-04-27,5642.471800514457
2012-04-30,5663.858605976538
2012-05-01,5680.538113846789
2012-05-02,5652.309669779407
2012-05-03,5646.7572166492155
2012-05-04,5599.67822966136
2012-05-07,5527.852557314182
2012-05-08,5514.361194384826
2012-05-09,5460.388476275316
2012-05-10,5503.3851932768275
2012-05-11,5445.376081240462
2012-05-14,5460.4247745590665
2012-05-15,5461.8426216101625
2012-05-16,5358.9171678641615
2012-05-17,5277.475668918373
2012-05-18,5099.329565141268
2012-05-21,5116.036662109418
2012-05-22,5179.284070393098
2012-05-23,5035.345517620456
2012-05-24,5050.415435573265
2012-05-25,5003.0856747763155
2012-05-28,5088.569221251815
2012-05-29,5149.8751792229
2012-05-30,5058.791139096753
2012-05-31,5011.522000713757
2012-06-01,5003.550033351717
2012-06-04,4969.573548373537
2012-06-05,5054.86480610623
2012-06-06,5113.314439050732
2012-06-07,5213.293093852876
2012-06-08,5120.290685003643
2012-06-11,5159.487256180851
2012-06-12,5177.5822898109
2012-06-13,5204.013495616979
2012-06-14,5174.723660624278
2012-06-15,5254.906563519793
2012-06-18,5332.8748809380095
2012-06-19,5376.77731327102
2012-06-20,5418.278496688088
2012-06-21,5354.991008391493
2012-06-22,5291.06120389077
2012-06-25,5249.944507049942
2012-06-26,5274.4443482968745
2012-06-27,5344.511726728814
2012-06-28,5330.796210777516
2012-06-29,5480.838832994915
2012-07-02,5524.696558796785
2012-07-03,5552.369068611377
2012-07-04,5566.292590788101
2012-07-05,5595.214199947106
2012-07-06,5575.748283150975
2012-07-09,5509.211326991663
2012-07-10,5518.479685748582
2012-07-11,5564.242665311149
2012-07-12,5488.217616569226
2012-07-13,5559.852914690376
2012-07-16,5592.641769940712
2012-07-17,5671.433362484929
2012-07-18,5732.441608390323
2012-07-19,5847.062670102697
2012-07-20,5803.083785322194
2012-07-23,5677.08333313143
2012-07-24,5686.846873215822
2012-07-25,5677.426322139915
2012-07-26,5776.758179338607
2012-07-27,5883.607255199768
2012-07-30,5980.380503049436
2012-07-31,6007.575662112795
2012-08-01,6005.26316121986
2012-08-02,5966.807771540355
2012-08-03,5967.706101537392
2012-08-06,6025.215398902089
2012-08-07,6052.9276226872435
2012-08-08,6105.679226072193
2012-08-09,6086.640148590057
2012-08-10,5986.316870178801
2012-08-13,5955.320502699799
2012-08-14,5974.710099551496
2012-08-15,5991.938350587259
2012-08-16,6073.198196306023
2012-08-17,6080.92318229137
2012-08-20,6135.794499564577
2012-08-21,6157.590319024461
2012-08-22,6096.350493017532
2012-08-23,6112.275289599978
2012-08-24,6040.985579479269
2012-08-27,6027.571448261272
2012-08-28,6039.035806429427
2012-08-29,6035.906298993848
2012-08-30,5984.071675343073
2012-08-31,6022.937864994958
2012-09-03,5997.136254477406
2012-09-04,5931.23391178537
2012-09-05,5868.0896105756665
2012-09-06,5921.321436816861
2012-09-07,5967.0211529667995
2012-09-10,5956.176273775301
2012-09-11,5974.168276039539
2012-09-12,6062.179580781478
2012-09-13,6047.863502013878
2012-09-14,6152.871534800822
2012-09-17,6146.274550276508
2012-09-18,6110.381381119844
2012-09-19,6144.478421646013
2012-09-20,6076.996405552718
2012-09-21,6146.272533033957
2012-09-24,6104.546933118415
2012-09-25,6127.751880639411
2012-09-26,6067.109822088929
2012-09-27,6155.933757066344
2012-09-28,6149.764718583556
2012-10-01,6146.46304666924
2012-10-02,6137.539541645935
2012-10-03,6097.564623758045
2012-10-04,6162.9659015387315
2012-10-05,6212.555332418951
2012-10-08,6175.148372744838
2012-10-09,6179.82878288211
2012-10-10,6171.620603103828
2012-10-11,6185.650838647866
2012-10-12,6169.906611113603
2012-10-15,6168.345285993305
2012-10-16,6196.614332513938
2012-10-17,6272.984395179607
2012-10-18,6288.069350587394
2012-10-19,6247.821785407631
2012-10-22,6207.265528562823
2012-10-23,6192.63549054518
2012-10-24,6207.977298752173
2012-10-25,6235.499041064263
2012-10-26,6203.765062134145
2012-10-29,6176.029727258076
2012-10-30,6229.786199618509
2012-10-31,6265.82596921225
2012-11-01,6218.049115188605
2012-11-02,6205.410669086921
2012-11-05,6227.1466462747
2012-11-06,6265.7170239759525
2012-11-07,6310.565651102198
2012-11-08,6306.732682671043
2012-11-09,6314.6218259710595
2012-11-12,6378.122385789946
2012-11-13,6298.979454068681
2012-11-14,6289.055713862397
2012-11-15,6211.708055971496
2012-11-16,6164.056787462085
2012-11-19,6219.103772217818
2012-11-20,6227.262558552373
2012-11-21,6204.0209627130125
2012-11-22,6294.660802644181
2012-11-23,6345.782800141516
2012-11-26,6350.796794803364
2012-11-27,6384.589033779065
2012-11-28,6387.282838881588
2012-11-29,6421.762880005503
2012-11-30,6459.494230091162
2012-12-03,6516.9242695294815
2012-12-04,6517.571416964515
2012-12-05,6552.25372828609
2012-12-06,6550.27978448511
2012-12-07,6585.419895086309
2012-12-10,6599.99906498984
2012-12-11,6628.665863631438
2012-12-12,6623.903443362665
2012-12-13,6624.28256220667
2012-12-14,6635.853238279699
2012-12-17,6599.775419484769
2012-12-18,6613.812309351684
2012-12-19,6602.505965988367
2012-12-20,6616.784784427669
2012-12-21,6630.632947815179
2012-12-24,6612.183048707242
2012-12-25,6612.183048707242
2012-12-26,6601.208391711597
2012-12-27,6595.583512447474
2012-12-28,6632.072419495858
2012-12-31,6614.180108530669
2013-01-01,6614.180108530669
2013-01-02,6725.000795072735
2013-01-03,6782.549568981597
2013-01-04,6750.88425088151
2013-01-07,6754.626027650752
2013-01-08,6704.0707287393125
2013-01-09,6723.416309823298
2013-01-10,6782.560268385909
2013-01-11,6768.901417252731
2013-01-14,6787.153213114365
2013-01-15,6779.823444729442
2013-01-16,6812.089006727452
2013-01-17,6832.293268689991
2013-01-18,6816.9624634642805
2013-01-21,6813.513712799426
2013-01-22,6852.322680886785
2013-01-23,6897.749242566856
2013-01-24,6902.1424117538445
2013-01-25,6930.303422609821
2013-01-28,6915.965332175259
2013-01-29,7067.639471865396
2013-01-30,7051.710708815577
2013-01-31,7038.975470589182
2013-02-01,7074.357567987153
2013-02-04,7046.939894584506
2013-02-05,6996.500116650062
2013-02-06,7011.114712745222
2013-02-07,7029.71085717597
2013-02-08,7091.560223271618
2013-02-11,7043.820860000369
2013-02-12,7056.159210970486
2013-02-13,7185.438519033238
2013-02-14,7237.054055446561
2013-02-15,7220.423443140411
2013-02-18,7351.122795872866
2013-02-19,7390.177770313745
2013-02-20,7391.46546623959
2013-02-21,7183.757244868145
2013-02-22,7282.489786653055
2013-02-25,7329.728279550031
2013-02-26,7235.464898216661
2013-02-27,7257.294354276795
2013-02-28,7396.479393231555
2013-03-01,7398.987095948849
2013-03-04,7271.106036044966
2013-03-05,7465.502301285979
2013-03-06,7563.486039201732
2013-03-07,7541.932374448692
2013-03-08,7522.411639504734
2013-03-11,7573.813858799657
2013-03-12,7596.289297554273
2013-03-13,7470.290536295788
2013-03-14,7464.280627851771
2013-03-15,7603.0818341874865
2013-03-18,7446.10345304545
2013-03-19,7405.352443826534
2013-03-20,7427.249205542347
2013-03-21,7474.038661916904
2013-03-22,7526.502234409755
2013-03-25,7600.224334606416
2013-03-26,7550.466174104398
2013-03-27,7546.246472387188
2013-03-28,7520.574168205342
2013-03-29,7520.574168205342
2013-04-01,7512.304564100285
2013-04-02,7607.414715953571
2013-04-03,7586.2538720320335
2013-04-04,7476.80098845202
2013-04-05,7351.169529111245
2013-04-08,7379.698975529203
2013-04-09,7575.332666089331
2013-04-10,7560.63334867682
2013-04-11,7671.42518328424
2013-04-12,7637.38164872269
2013-04-15,7583.098751357655
2013-04-16,7539.658110362469
2013-04-17,7596.589419810703
2013-04-18,7570.238432361687
2013-04-19,7489.361603882849
2013-04-22,7492.700494811801
2013-04-23,7589.251388481926
2013-04-24,7748.974443203969
2013-04-25,7789.774213102291
2013-04-26,7755.8136392328415
2013-04-29,7875.837471936814
2013-04-30,8113.474825275404
2013-05-01,8041.5673741298615
2013-05-02,7976.691465222108
2013-05-03,7957.938450875405
2013-05-06,7904.092501706812
2013-05-07,7761.822751942885
2013-05-08,7868.072464944485
2013-05-09,7874.607661439817
2013-05-10,7685.873389697818
2013-05-13,7670.631993239519
2013-05-14,7647.876657754425
2013-05-15,7637.005304260307
2013-05-16,7598.036339094812
2013-05-17,7544.239184174121
2013-05-20,7630.095077948057
2013-05-21,7528.697491410633
2013-05-22,7409.422094537411
2013-05-23,7186.8083998063485
2013-05-24,7064.948767066175
2013-05-27,7026.1476910321935
2013-05-28,7064.637173910017
2013-05-29,6932.964078343122
2013-05-30,6981.005739993336
2013-05-31,6851.571508358989
2013-06-03,6837.381313214469
2013-06-04,6856.957155510355
2013-06-05,6700.4273877325795
2013-06-06,6580.470646845802
2013-06-07,6542.171189404614
2013-06-10,6516.772408611368
2013-06-11,6491.3044587332715
2013-06-12,6524.409977616724
2013-06-13,6479.938993190998
2013-06-14,6639.41481698271
2013-06-17,6645.159246121183
2013-06-18,6583.192635418791
2013-06-19,6694.07857016633
2013-06-20,6396.704457662689
2013-06-21,6409.144583957012
2013-06-24,6373.44562502195
2013-06-25,6377.049079415626
2013-06-26,6494.3952808961285
2013-06-27,6580.185011034959
2013-06-28,6504.193339614075
2013-07-01,6425.670568929076
2013-07-02,6514.566095706971
2013-07-03,6362.984954932126
2013-07-04,6467.8370889357975
2013-07-05,6474.1551770316055
2013-07-08,6479.963105883833
2013-07-09,6498.520396460368
2013-07-10,6581.723084150737
2013-07-11,6638.991440660459
2013-07-12,6606.747770558462
2013-07-15,6619.677218032209
2013-07-16,6730.348309298816
2013-07-17,6711.870734638495
2013-07-18,6664.4564235830885
2013-07-19,6684.07843838799
2013-07-22,6700.4007010404475
2013-07-23,6779.980342094389
2013-07-24,6743.965413330778
2013-07-25,6697.387569351642
2013-07-26,6727.674555836676
2013-07-29,6662.119359669295
2013-07-30,6571.185491361958
2013-07-31,6538.742865113974
2013-08-01,6552.765741139317
2013-08-02,6589.445963985005
2013-08-05,6560.824537872406
2013-08-06,6587.30828930328
2013-08-07,6506.055727043763
2013-08-08,6635.962634383916
2013-08-09,6634.915147850576
2013-08-12,6709.624614351311
2013-08-13,6715.790641176751
2013-08-14,6776.26124394866
2013-08-15,6702.68966902919
2013-08-16,6728.152970488512
2013-08-19,6716.038562209196
2013-08-20,6702.416943720562
2013-08-21,6691.4868939112075
2013-08-22,6685.4514353537625
2013-08-23,6763.843982689408
2013-08-26,6751.9918460297495
2013-08-27,6686.8838992656765
2013-08-28,6574.456264834345
2013-08-29,6562.439789068008
2013-08-30,6635.3191053397595
2013-09-02,6724.698617598911
2013-09-03,6770.147314622418
2013-09-04,6767.096100887923
2013-09-05,6765.588984928327
2013-09-06,6802.499298586582
2013-09-09,6858.991966809324
2013-09-10,6935.764915193708
2013-09-11,7007.836650206789
2013-09-12,7050.081024205887
2013-09-13,6990.870398166731
2013-09-16,7106.475713982372
2013-09-17,7117.898320381113
2013-09-18,7089.502969429917
2013-09-19,7207.005488070839
2013-09-20,7159.386071181731
2013-09-23,7157.922320669034
2013-09-24,7155.993508555189
2013-09-25,7172.0447478869955
2013-09-26,7192.425952360492
2013-09-27,7217.967385223813
2013-09-30,7190.619645353345
2013-10-01,7147.284426647291
2013-10-02,7151.778573491948
2013-10-03,7144.746936538129
2013-10-04,7165.255921753773
2013-10-07,7117.706581116616
2013-10-08,7125.410599402458
2013-10-09,7097.88053131505
2013-10-10,7124.960002052517
2013-10-11,7187.354329671955
2013-10-14,7160.533993320147
2013-10-15,7204.608429337415
2013-10-16,7216.491106859656
2013-10-17,7275.919756416623
2013-10-18,7329.958072991679
2013-10-21,7344.861151746245
2013-10-22,7376.104959308592
2013-10-23,7311.88306587006
2013-10-24,7332.346333804684
2013-10-25,7322.635751582241
2013-10-28,7317.551849043571
2013-10-29,7272.148304733273
2013-10-30,7285.792183877426
2013-10-31,7280.464188332002
2013-11-01,7218.086504187627
2013-11-04,7214.683534835174
2013-11-05,7227.372004569259
2013-11-06,7242.643827193891
2013-11-07,7230.522258652774
2013-11-08,7152.757090830778
2013-11-11,7168.707821420759
2013-11-12,7150.772098452333
2013-11-13,7055.412705668375
2013-11-14,7070.687726494364
2013-11-15,7154.330301838019
2013-11-18,7166.931906513229
2013-11-19,7169.129014335208
2013-11-20,6959.385309858854
2013-11-21,6836.105708291391
2013-11-22,6818.99597883903
2013-11-25,6852.4537675985475
2013-11-26,6788.375229014173
2013-11-27,6737.343282167567
2013-11-28,6733.408915613576
2013-11-29,6739.3104191144275
2013-12-02,6751.499363670942
2013-12-03,6723.301726814738
2013-12-04,6648.21012165089
2013-12-05,6536.626186217333
2013-12-06,6556.841870155631
2013-12-09,6557.313411400169
2013-12-10,6585.386355074893
2013-12-11,6462.718068471742
2013-12-12,6381.455229313129
2013-12-13,6423.936257221723
2013-12-16,6502.641895894223
2013-12-17,6453.6380539736
2013-12-18,6418.925459214363
2013-12-19,6453.583701901142
2013-12-20,6562.163825036734
2013-12-23,6613.61019775064
2013-12-24,6667.628755316088
2013-12-25,6667.628755316088
2013-12-26,6643.75720677108
2013-12-27,6659.533646225201
2013-12-30,6695.173547374133
2013-12-31,6718.3402521574035
2014-01-01,6718.3402521574035
2014-01-02,6724.99181629269
2014-01-03,6705.638582781361
2014-01-06,6662.668724784801
2014-01-07,6636.164795302625
2014-01-08,6709.291517750223
2014-01-09,6695.722097598295
2014-01-10,6728.277852262037
2014-01-13,6791.997339624782
2014-01-14,6685.415721583689
2014-01-15,6671.065327240063
2014-01-16,6654.560396895572
2014-01-17,6622.6603585087205
2014-01-20,6577.611743371057
2014-01-21,6629.1902882860495
2014-01-22,6665.689366405204
2014-01-23,6545.647191423734
2014-01-24,6462.237965340901
2014-01-27,6471.431354643207
2014-01-28,6441.801030741984
2014-01-29,6482.624489356447
2014-01-30,6429.93683982745
2014-01-31,6404.24073352269
2014-02-03,6424.843021901269
2014-02-04,6355.53984643123
2014-02-05,6310.072110586131
2014-02-06,6389.558157995967
2014-02-07,6401.613568185865
2014-02-10,6426.657694881216
2014-02-11,6525.144698524279
2014-02-12,6543.175315215173
2014-02-13,6535.892868941858
2014-02-14,6595.763874560307
2014-02-17,6623.086874001711
2014-02-18,6615.338650636839
2014-02-19,6578.529011232038
2014-02-20,6551.074366531773
2014-02-21,6585.867534744693
2014-02-24,6657.976797561024
2014-02-25,6653.451749028176
2014-02-26,6662.924640674352
